unit_id,EC_Salinity
190,60.33046264600759
191,64.05202149244234
192,56.372890172693765
193,37.910218932695486
194,54.23730359483085
195,38.27026499448727
196,59.447452632191556
197,41.4344928119625
198,52.79355153067911
199,48.31949800397267
200,54.261189762522996
201,53.14363725744601
202,39.28655838931595
203,26.006129454619778
204,72.11346077948257
205,30.111155196924486
206,58.03058318530405
207,69.65269677581556
208,63.36362015592274
209,35.878771739221904
210,51.5277360274688
211,34.44497085059213
212,40.39948318339454
213,44.13092844208046
214,34.38935454791322
215,58.93135887492988
216,38.09359850132201
217,58.22184340644032
218,61.69380873975067
219,74.69498651548751
220,69.21515320295448
221,61.651036388705826
222,43.683156687904216
223,33.20034350983856
224,62.1927802141201
225,34.53777785125158
226,37.31220209084202
227,65.33682445389616
228,28.487948219455745
229,40.8329584008955
230,33.14787686388053
231,47.98642106545522
232,58.995282078649645
233,45.262887764642024
234,65.42597354826407
235,57.516931362941385
236,52.541552635436354
237,62.07372048738618
238,65.27007394918392
239,52.60103985988317
240,51.7484965989554
241,39.73496098906938
242,52.343583454867854
243,50.29133093841243
244,55.48511442262194
245,24.984205333466164
246,54.56412554040524
247,46.17195484172879
248,45.8389695662666
249,47.68593756409623
250,53.02765833764122
251,51.21274433298238
252,39.31954438225691
253,58.78791826050077
254,24.500971441205376
255,45.84391436744012
256,43.27559482605312
257,43.13150512689564
258,47.04814844807853
259,45.6948765535662
260,48.38045824456554
261,63.01202011411733
262,54.61669275127947
263,75.7628062256535
264,37.68297531598485
265,54.76862734324102
266,38.79145362034767
267,70.0565357963434
268,65.0175399998099
269,46.942941597653345
270,54.58639034598756
271,35.524256799404
272,45.93898763735898
273,65.00577684240821
274,33.17025951992277
275,40.052025596579185
276,27.18768235610248
277,66.97580874928606
278,68.67284441363104
279,62.755509358400005
280,47.15737747289551
281,43.364400972400425
282,39.888275607622894
283,41.200750984633004
284,48.177983201639606
285,47.62278211798069
286,45.94238126912008
287,54.074786482367706
288,60.84584779662736
289,56.318781559518506
290,58.58801883975283
291,45.28771648448057
292,59.840604122010994
293,42.41892636409234
294,19.945137687421653
295,49.94388772252371
296,50.89458663967155
297,56.7659168458288
298,48.623137274351855
299,29.20410270512204
300,24.866955245038426
301,58.35334961084801
302,52.747148259404135
303,40.17728809895698
304,54.24292150826314
305,27.63451170350329
306,46.14439749460866
307,69.54560563881347
308,53.36242665011606
309,47.9767681442331
310,66.16331815336315
311,46.19013927257781
312,43.97210651704231
313,54.714543548277014
314,42.60680073683282
315,47.98628648111082
316,54.787533554296786
317,61.21233717787014
318,52.86333690348437
319,47.58237291192379
320,42.88120692664863
321,37.72667653762836
322,59.519174504515895
323,29.262045683166395
324,38.26158435017746
325,38.351720330355086
326,35.039023434710806
327,50.85667344869584
328,61.71888527263669
329,40.79130133420855
330,46.37259714352391
331,49.396756409287036
332,82.94088467334996
333,74.078194231543
334,38.596505099760684
335,28.950382293575636
336,47.60404771337819
337,45.41840064942069
338,33.559346906579606
339,43.54617866785606
340,12.70721594574337
341,25.925650932765492
342,37.643024388110796
343,40.71632604810562
344,49.500202534490484
345,47.52786946735699
346,39.25955418958898
347,46.61655521061567
348,58.1352353318008
349,19.755082253387066
350,26.82470115006369
351,43.767392303843145
352,52.607217551353486
353,52.990230308770656
354,41.31503230085878
355,48.85369861953449
356,57.403638702232215
357,47.72483698644908
358,72.04527413267147
359,40.849863855497645
360,60.93838117133931
361,55.440900786267136
362,40.64888750250033
363,51.48730963194207
364,54.464383229031604
365,49.747290374635554
366,44.346051283080584
367,41.34629943227282
368,43.54785578600895
369,48.98063563570835
370,42.53848986970023
371,51.782246518765376
372,70.86234730747083
373,59.561186897214064
374,65.46856397681756
375,44.000130891594985
376,63.40324876772259
377,57.41630324039666
378,69.4427296940409
379,57.869272952639065
380,63.98031187080762
381,58.33761881636804
382,51.221784969084375
383,29.40271222092091
384,79.74784875514885
385,38.702380444029316
386,65.7729135100653
387,27.96341906085458
388,50.15060307802174
389,52.15427531904877
390,53.62720279229965
391,51.757691498388155
392,36.87424139817422
393,52.7541632338147
394,54.527920975183456
395,73.03509246723588
396,42.294849451974386
397,62.2927075878556
398,61.47840569382873
399,42.16050275869322
