unit_id,CropYield,CanopyTemp,do_iron_fertigation
130,25.82392636341284,62.99836884509397,5.8
131,18.37339855180448,45.71432338745478,5.8
132,14.856457982729623,62.88075717782049,5.8
133,16.465774085281687,47.75395118402055,5.8
134,20.48758053862812,65.04217751900508,5.8
135,18.92837684745902,55.43558513804522,5.8
136,19.704747713277044,63.66657730701014,5.8
137,16.490797869226657,71.53514115702758,5.8
138,19.349721427545504,52.724405386135814,5.8
139,18.623892114878437,62.5403451189829,5.8
140,15.5879269641096,37.02079378686793,5.8
141,12.086613678930043,54.69082273908872,5.8
142,19.492288439173066,51.1783729816636,5.8
143,18.795550251662725,40.950466756813995,5.8
144,16.80360602948061,39.658421095771054,5.8
145,21.221527210938746,42.375862394906314,5.8
146,22.23561957072824,57.90465831766989,5.8
147,17.4443265920119,32.79510227596469,5.8
148,19.907100841460274,40.590190436197695,5.8
149,16.623551741780886,44.71649195412397,5.8
150,16.551221663126306,45.62045915992941,5.8
151,19.568499093810864,52.73235597011681,5.8
152,19.212129109151782,46.764643010038164,5.8
153,21.14836578888211,67.17472062536868,5.8
154,16.979758801032148,56.47284904515934,5.8
155,20.927477463274982,33.34499178617352,5.8
156,22.222159321703984,50.56084767548593,5.8
157,23.478652928080034,56.70529690271197,5.8
158,16.65700742039768,45.99814007312963,5.8
159,17.805439691668507,54.3320010258414,5.8
160,22.84070809675867,69.42726185067329,5.8
161,18.307044691554562,50.65655296870823,5.8
162,19.853644145127927,54.59985007449339,5.8
163,14.841550950869223,44.604451251169216,5.8
164,16.689592601817914,40.908705942137104,5.8
165,20.654698618840737,66.91962569804659,5.8
166,16.26208055861045,31.611037894908865,5.8
167,14.943959127892716,52.91624068736137,5.8
168,15.134755756314087,64.40993564471606,5.8
169,23.308499699733567,46.89701697979093,5.8
170,19.336778401245255,57.97773741712638,5.8
171,20.383307072212858,51.22115765944878,5.8
172,26.009083463794184,63.906872727308915,5.8
173,17.151515599113164,40.71877247417704,5.8
174,22.13678685976405,45.65864078442882,5.8
175,16.437735044448573,48.8604991500476,5.8
176,21.991879956790406,51.866162676420075,5.8
177,18.63857183257618,59.91383242889146,5.8
178,18.110952279503756,39.86453371446731,5.8
179,15.3767574821329,58.19546876578848,5.8
180,25.553782966611855,49.80293128720664,5.8
181,22.329554253127018,42.724411329946975,5.8
182,22.54046476515043,42.517841406270634,5.8
183,18.602260271657517,45.53887354443714,5.8
184,25.898584718933527,59.9043469447877,5.8
185,21.049055104085568,51.52869412754541,5.8
186,18.225410792902768,43.213924425061506,5.8
187,21.263856174445856,26.182850828402138,5.8
188,15.903119486824608,31.89486115924651,5.8
189,19.62498387383242,42.620384898494514,5.8
190,23.495287045869865,52.889734515859914,5.8
191,17.933880367298013,33.16398066885986,5.8
192,16.37707434660884,42.201358335966255,5.8
193,21.16013611367765,47.44293024568364,5.8
194,22.040233719404096,48.67196328753894,5.8
195,17.43383283196674,31.943762502426573,5.8
196,13.204709022286902,30.478330688153395,5.8
197,19.67362154457739,44.629180286387744,5.8
198,19.726551910764478,54.91222998979571,5.8
199,17.363485932569855,48.39812140643403,5.8
200,24.874756253241525,53.54723139240075,5.8
201,21.76896301190025,55.084165375592974,5.8
202,21.61985097325605,53.76234229298416,5.8
203,21.36378822398462,57.60726026722449,5.8
204,20.65164921933651,46.57256374878133,5.8
205,16.632570643299005,51.67776088596627,5.8
206,16.35711013153316,44.391029940314645,5.8
207,26.34529491988041,61.32054275578662,5.8
208,24.644148174649736,56.568513126789405,5.8
209,15.36612142942395,28.256921269114777,5.8
210,18.574781906376195,51.69918251804609,5.8
211,21.08096747798853,50.8705742073145,5.8
212,16.782762290292673,50.69980547760695,5.8
213,20.3430794762008,46.20625044144919,5.8
214,18.65725923901396,60.870473558251255,5.8
215,14.306279250193205,55.73357480073191,5.8
216,20.309717978416742,43.63304869070845,5.8
217,19.04139552482351,67.68278158926438,5.8
218,17.014735411088413,53.47950405167913,5.8
219,18.32545485516344,50.17914425703799,5.8
220,9.651739022129776,31.409229136911833,5.8
221,27.469113816032603,54.24710828656565,5.8
222,16.820716515761852,35.76555444520245,5.8
223,27.342429825814776,55.559405418908995,5.8
224,16.79742352553349,53.858123344988066,5.8
225,16.798907030873963,55.751767535958095,5.8
226,18.817300356510902,45.104767268840945,5.8
227,22.31117857143129,52.13741734455475,5.8
228,23.71131680459158,60.62910450253914,5.8
229,19.52798792951825,56.743987270817,5.8
230,19.210305028816812,43.98159302002451,5.8
231,24.964914469293774,56.72767159802281,5.8
232,21.850979616611188,43.13366477916957,5.8
233,18.843951396919394,60.42590403451376,5.8
234,16.85772631880891,44.74882655096702,5.8
235,21.731100505862077,66.25953025953771,5.8
236,20.967290007366657,45.91333960737195,5.8
237,12.16034457916279,37.27056168919818,5.8
238,25.50268234317832,57.25063303896697,5.8
239,17.713966431567478,36.503944308519394,5.8
240,16.480669863013798,39.2028411050697,5.8
241,21.90667404626168,57.65876286770615,5.8
242,21.01144532949339,61.61422590671401,5.8
243,17.287004633961658,40.01383632254563,5.8
244,10.986119321783246,59.10692960313175,5.8
245,20.334549402231556,45.35236412094123,5.8
246,17.582380056540636,42.05947762261576,5.8
247,11.70077271866275,56.60266775152545,5.8
248,21.511476341971463,64.30160765242995,5.8
249,26.355271439666552,52.037441476257015,5.8
250,23.994701525298193,50.02107026407604,5.8
251,20.928456594022844,42.59134180828259,5.8
252,17.212703114855536,40.840742128310886,5.8
253,26.34252209213881,67.23702991733623,5.8
254,25.16307647979533,64.7104383501721,5.8
255,19.802783387865844,55.264742283978606,5.8
256,19.39195103913306,49.99307167792674,5.8
257,23.07602710234125,64.83819386724123,5.8
258,16.209642080856927,43.47350172176693,5.8
259,18.644353600148307,43.63162175142853,5.8
260,19.25860510211394,46.83866972853201,5.8
261,18.553410117591074,68.07470867186724,5.8
262,18.43017658713231,48.73271973601899,5.8
263,17.44223981791419,32.54191478305088,5.8
264,17.820386848927406,55.4460473378916,5.8
265,17.9973525128947,59.44146719793548,5.8
266,15.025356019322935,41.61249497549041,5.8
267,19.020962267909322,56.16197813185075,5.8
268,22.4446981384951,56.43035241286658,5.8
269,20.42432193347988,55.66403754536024,5.8
270,24.253832895939414,43.850915023043605,5.8
271,21.401026233103938,55.15472767174265,5.8
272,21.694370414871972,45.697221679934415,5.8
273,21.844287321270063,62.74536743983466,5.8
274,25.79145979875082,61.42821939789407,5.8
275,22.065936679253642,51.942690890393095,5.8
276,11.85530997420247,35.725396017095434,5.8
277,19.814611211728494,38.70531315588362,5.8
278,17.28640024864186,22.0197744234596,5.8
279,22.292472450304704,56.78643526029618,5.8
280,20.038991883257196,54.380484082620285,5.8
281,14.59992329063223,40.50583026756732,5.8
282,21.83335909389746,64.28844866021517,5.8
283,25.33529800414032,67.53904542136166,5.8
284,22.009622236175584,54.27049674335656,5.8
285,22.959402874128145,45.506568985564506,5.8
286,21.705773894232394,65.53868865379806,5.8
287,15.475507343960533,48.01187160031286,5.8
288,24.30269074627576,59.5537251428776,5.8
289,14.9833527078807,37.218240442785415,5.8
290,21.206556000147923,66.23176499417166,5.8
291,16.97018302657929,54.22128787905982,5.8
292,19.59069527132121,38.415318524694385,5.8
293,19.975325153235232,52.40058504279009,5.8
294,21.247663938942296,54.381397107517905,5.8
295,21.51109490410351,45.260564789527194,5.8
296,16.666012137300985,51.8464044097974,5.8
297,19.41911192346843,58.692559732298655,5.8
298,17.7853324338568,52.34771386681936,5.8
299,22.226857418263315,57.989661738188616,5.8
300,16.81089374562421,40.496539584623086,5.8
301,16.022441526644247,36.59597391985736,5.8
302,17.362730918687824,52.29930540968119,5.8
303,27.01434407398377,64.04738068420001,5.8
304,13.10854528519377,41.9251549658965,5.8
305,13.321751591460448,32.81952125144663,5.8
306,24.349564961227266,62.188716159653836,5.8
307,21.315234088390483,61.434151466877076,5.8
308,12.960313959617253,42.8576124064212,5.8
309,19.221588545533308,38.968621671751166,5.8
310,21.781858927186377,37.17349105038709,5.8
311,15.329026829043642,39.17628437061657,5.8
312,23.04820415672784,54.66172908476479,5.8
313,20.38796050950328,39.39566857451178,5.8
314,18.262003831773487,47.54710503812196,5.8
315,15.801880377344633,39.79164779883126,5.8
316,23.918530155172018,44.4285861582267,5.8
317,27.573762352886064,51.34762063795725,5.8
318,24.01355450269762,49.958367187028536,5.8
319,18.00289206579579,50.74835056287273,5.8
320,24.031394854138362,67.3489205533072,5.8
321,19.294220097175796,50.64708014818328,5.8
322,22.34307852976832,44.185129464002706,5.8
323,15.760520743722173,31.49264624896838,5.8
324,23.79141252664852,67.49834583782791,5.8
325,18.72798540686261,49.66797345607879,5.8
326,19.005950574127883,45.724414034048664,5.8
327,19.33811382858039,48.367280617928415,5.8
328,15.526401458470175,40.73600413739955,5.8
329,15.273305097214347,62.9874285491926,5.8
330,19.599002387112236,45.500847298964544,5.8
331,23.91911398696504,51.71930100148088,5.8
332,24.13499793537533,44.15879820085971,5.8
333,11.981792974871604,34.00702053082857,5.8
334,25.168706995439564,42.51082948921777,5.8
335,21.878675937420354,51.110487959596725,5.8
336,21.02658405074636,59.76235643045254,5.8
337,18.086500779989397,50.99952204123815,5.8
338,16.09055995079175,56.685620295963524,5.8
339,18.107561855009966,47.962340108750496,5.8
340,22.26570155670705,45.763371944232325,5.8
341,17.03907779049074,42.14568630106092,5.8
342,18.62305510123222,56.22782087748062,5.8
343,23.724372244785876,51.23048813689658,5.8
344,14.40552707631798,52.27148430381867,5.8
345,13.682255538539398,55.910835251319064,5.8
346,23.93393849204526,44.094285319215786,5.8
347,19.45379623358461,55.495199948808306,5.8
348,10.133131943209655,33.405055346475805,5.8
349,18.897316776714582,41.72691944740629,5.8
350,18.06002138670626,55.94682650810843,5.8
351,22.52874164168743,46.71458754312477,5.8
352,15.908986675677857,48.83799790949229,5.8
353,23.70805901838429,40.26946671934158,5.8
354,12.040712075860096,35.25683889486112,5.8
355,21.159632290556626,58.22865328203063,5.8
356,23.04696834323271,63.241588827334496,5.8
357,20.52593608687308,57.69369928742249,5.8
358,18.403474446127795,67.2103164310519,5.8
359,17.608641334935527,46.99731498885264,5.8
360,16.53631959337852,42.77386598525879,5.8
361,16.237380443932608,43.660770567903974,5.8
362,22.227593486342275,48.46825268760522,5.8
363,23.49949384474743,58.54986918958995,5.8
364,18.510281982315302,56.39615779632418,5.8
365,17.327603934970092,28.094226479822947,5.8
366,12.939715974606601,59.2213057792978,5.8
367,12.688950322211618,31.508303231772892,5.8
368,17.00926999145182,61.27622702910832,5.8
369,18.43416697507257,51.70872914145049,5.8
370,20.76457215703771,57.99415484878103,5.8
371,26.83189042080873,76.83829806856235,5.8
372,15.137888154000276,39.161836522213804,5.8
373,21.759338458651182,33.57050717481352,5.8
374,21.17674961527115,48.64537608623017,5.8
375,25.583451718904342,56.35304629724784,5.8
376,16.78736533653665,51.1213727046027,5.8
377,17.44805753460487,46.925533167603604,5.8
378,20.057860842175725,53.713843708024676,5.8
379,20.816749680911553,46.6154000187985,5.8
380,14.760551255833613,46.679805962851944,5.8
381,19.066173398843162,37.380833341173876,5.8
382,21.041310916243354,54.56878609235774,5.8
383,19.148429000878334,33.19396564098679,5.8
384,22.614476740245248,63.54112913264959,5.8
385,18.15942921717641,58.17828422698991,5.8
386,14.926207506015567,48.83455821220754,5.8
387,23.278888626388678,38.665970599732184,5.8
388,19.07281278608841,63.797172915999724,5.8
389,19.28229889101,30.563050578912993,5.8
390,19.108377921606287,42.478931778106585,5.8
391,21.341260857072463,55.93221470033215,5.8
392,25.052824325288448,52.28694606828905,5.8
393,20.975759472087507,55.34070246037856,5.8
394,27.691627249136374,56.34698467830608,5.8
395,23.48831209842489,58.15579275614728,5.8
396,24.253117332601484,60.2452585774298,5.8
397,20.841984240702757,53.710754754497,5.8
398,19.755913184336272,57.872060474310054,5.8
399,17.763592334240045,58.46624663424347,5.8
