unit_id,ChamberFlowUniformity
337,42.426686471585015
338,42.58033769709436
339,40.78392779084661
340,53.56205016962057
341,59.551874610799935
342,62.088735085846054
343,37.323206370019236
344,52.31938826414212
345,43.70090701460688
346,72.98170424485072
347,57.56961211432778
348,47.14956063112065
349,29.23309939037276
350,37.996679592553946
351,39.43666545031371
352,46.98220518266053
353,45.24727913851881
354,66.84622887134768
355,42.366910577620736
356,35.26460587736853
357,36.35969209574837
358,35.551889006155406
359,54.163895232977964
360,32.16021297696961
361,57.94314640530096
362,35.90407196503208
363,48.05021637119255
364,53.71284355813931
365,50.379614665544494
366,60.32670375505531
367,62.49908589334195
368,75.34539184331184
369,53.660430914429575
370,67.62588286875221
371,50.23031732533394
372,53.21320173004481
373,48.11467659532284
374,49.37952449294062
375,52.43854087433272
376,52.516807588430915
377,40.424331158303715
378,52.9490625432397
379,47.1812097181715
380,59.696237045834266
381,49.33838051807912
382,58.595999821174196
383,61.504245559984504
384,63.783674810184685
385,55.822387181418854
386,55.551409604512315
387,42.76840176201764
388,40.30374900840427
389,60.32504564957905
390,38.824631386617696
391,47.09761382097711
392,37.25302476840169
393,47.54168380160975
394,51.56209684708292
395,42.36283224379435
396,50.64110541458467
397,54.23100049332367
398,38.84102531537896
399,48.3977029063231
