unit_id,WaferYield,EtchPower,DefectDensity
61,18.211879011967465,30.629959119039995,15.9484747408342
62,18.11236384217468,46.54067231278813,2.046095560486309
63,13.831280809163989,27.658716636810798,17.84670699399227
64,-17.163231728021294,62.896646889817404,47.822067738947865
65,1.1757275466511627,54.75583634958392,21.49061210217011
66,16.5105253182625,36.71599861767073,-1.4780344406517543
67,12.89604450164779,26.650205997149016,1.7018945831913346
68,2.5298690532419705,22.648864674247047,11.781073155812468
69,19.91900835279708,46.54052935047804,3.022067960384293
70,13.921869758332443,38.88176362397725,7.261691438984027
71,11.580510161095326,45.855834846217434,16.149490877987525
72,7.827727491346781,34.25618439989771,7.800895364624823
73,11.630595614655949,36.88125104835967,11.26024279168394
74,9.165028956900882,43.747571925991316,-3.5921170454508147
75,14.451611833364227,41.98553550556119,8.76812445059266
76,19.570597618675954,29.4193487116488,-0.4782249589472283
77,10.738885191123552,45.0727885038725,19.17643848794448
78,18.049335458975207,37.00003888722252,8.033052257871988
79,18.837746229926623,44.16470969868075,6.978110170933961
80,18.28168752673867,40.719309001224296,17.12190267908532
81,15.089151650801634,34.26506538728792,20.963041342237936
82,24.070416628868877,46.72069584180954,2.7257398257657464
83,9.04347593615976,49.95813382125785,17.973962615553354
84,12.584615081523165,40.77991030890266,9.42813989233533
85,6.049686945246184,53.74519828637117,16.367865522013552
86,18.658577526700917,38.66311155854227,14.0482338227599
87,-4.1276398984366445,57.31256724536059,24.064618499083178
88,12.527656361096394,25.942565699850082,11.320876442357271
89,13.735034629992022,45.244533670180644,16.51459294365374
90,3.8674020466721686,55.56334405649469,23.265686781935827
91,12.077521245576785,10.52861084666336,8.103698169945252
92,23.45538162501723,34.433568630051234,8.728925975916358
93,6.2416510026794505,51.849106274686605,19.75084245833561
94,15.048291636198755,42.39163109020226,19.838313840699996
95,15.713717366817091,32.82740566316944,23.551284377509845
96,19.99928533669192,43.04724178080905,8.688834594263623
97,5.095700781134715,47.097359003918484,13.089905256409528
98,20.294122036454112,26.87559862928607,7.691706010894121
99,19.659704840331404,39.643446839277814,10.492990962914874
100,21.504207308132987,37.05886628590374,3.957897636823798
101,8.540333667425955,45.57940459182327,2.5024961907816365
102,6.312121621771692,47.73784217479586,11.340800705740602
103,19.242886711051835,16.31183912633907,8.55073579728357
104,19.481140681461024,27.664748169396315,5.350666596535475
105,13.134398947180186,28.584466823604888,8.613686308642967
106,15.32319742857181,48.24741345482973,17.82494502475588
107,14.842454039014324,46.11174084523706,10.948215957096464
108,6.094529943205833,38.580568238607604,12.851417299163527
109,14.564653570114842,41.98221604549269,18.86724030656743
110,15.905262662751142,26.651344966376406,9.806948890950856
111,14.258247296677323,52.50951550971802,27.67101202242912
112,4.424383213332055,37.7776395481334,25.17518059295889
113,15.353707661384181,41.55098286178369,7.790525003201643
114,23.62204060583931,22.20499739032364,13.400628757777467
115,16.18976173691111,11.862551681850826,7.825019640238038
116,15.60226314186315,48.09444207428224,9.473060129445466
117,7.521598370374763,66.73434781837757,28.592622643635025
118,7.00946262754287,40.63415860648765,9.713466452127618
119,-0.7157101672225084,57.38757676481402,29.665519745342852
120,17.64310620678992,24.46401990109789,5.125251829171774
121,12.40177847421135,34.48207447974634,15.51201865024562
122,18.9481657775369,32.37239501741787,-6.9625383984811045
123,20.02004750507021,34.05417323972348,9.970513943280833
124,18.575795733040007,29.257910216988307,19.26131506976021
125,19.491042467461888,19.91154301956161,13.558705444129489
126,14.148400596662832,34.445310395474756,6.142572660803671
127,5.607918150117845,47.306338327026616,16.062950940712287
128,7.286032297780565,54.26222827157885,26.265971955124627
129,4.999848650398754,43.05704280709904,20.38299991583235
130,20.614087347729527,41.134712763134196,10.505698671659662
131,9.546511993562252,48.79474905953316,17.16134853849361
132,18.415909807557842,36.88677140330398,15.648544686526916
133,27.453320901660135,22.070160140022093,-5.7770203853762965
134,16.407147263518702,36.69758093258799,6.245364762086573
135,21.383747957828813,35.89980239022427,20.53145795985335
136,21.584643282143595,21.228501904269283,9.870685156765353
137,15.515768604267906,36.16607399586852,15.86180833896976
138,8.769927128874802,48.62756762125644,18.03481178396901
139,9.141620657185713,42.70006143257452,3.068386435027545
140,19.283246701822147,33.82446407096424,13.204561250413867
141,4.550475082404743,56.41073368024241,27.701623244715048
142,14.877429997261071,44.608490400910924,11.26588834753303
143,16.11638560601739,45.587590615610814,14.298454314049001
144,3.777424327044038,48.01840689762351,23.989769855317014
145,-12.480909871109112,66.63104313114377,47.63819868417709
146,15.665256306000247,33.12129924880106,7.98040722472601
147,28.67719377761356,18.330164048052914,14.014423281791307
148,23.266610076891823,34.98816683469922,8.037045760470484
149,5.056328312092463,64.28799534526085,26.729690653209445
150,14.14030961621656,31.526576520264264,22.47819899855217
151,15.629426346849156,49.06848156110135,12.622544134691003
152,7.913988882260459,47.990265942004086,15.534588866707992
153,1.9924888763014383,48.406236730662805,24.3080358430698
154,14.632479003071301,27.355716989811725,0.7341396414735168
155,10.451315535372425,31.680399786003214,7.638155123309588
156,23.05717389683471,36.85106659283843,7.624588989875225
157,20.582566549573606,24.075870265066317,14.605446563519283
158,7.272865786982309,39.745344829956345,6.92942860524374
159,-0.5322195055204424,54.92770494552937,21.1022188060713
160,3.7665166317071024,51.35897467552129,36.02981336375254
161,18.108038892462496,48.48845487756092,6.468662467829653
162,14.980601188277795,40.93674631526687,-1.228686432930001
163,10.146684447220862,52.1958372391349,14.20287395873409
164,16.671571703212187,44.07630787315183,13.414389703156473
165,10.203473723608447,25.629085745590586,7.202381972586709
166,-4.798672693380594,60.8825168375739,24.199792554020764
167,13.69449850548437,24.490337109513135,15.973419428686519
168,7.454506446583127,47.66357648804325,16.24668352665841
169,0.6271006270262913,60.388812434959675,35.73383146797883
170,20.871843482570807,31.299733618548835,16.679540903860367
171,21.852439536757956,41.42592919957765,18.832870624484837
172,7.784659960878108,61.976571139362335,32.599275271031644
173,15.812291704259213,40.40230933621334,14.480716303963705
174,14.06564165931141,36.52283576809626,1.6915909644631117
175,15.70454702252734,40.2027968998349,-2.7298565968473465
176,13.71929057541127,47.80474632305986,9.321172738390526
177,23.891069107232852,47.28254960126006,11.987841448340752
178,3.882485820024665,38.45699880425736,6.87193924950131
179,11.211711959267667,23.65806050358159,17.01586608210485
180,6.7056967679018715,34.05051523749444,15.115855995950463
181,8.636509314075296,47.91340826012739,10.955591314004174
182,7.142012774470526,51.32787572933032,26.382796169455148
183,14.260522782107948,44.07601375032412,18.846828383029294
184,4.470316086744004,63.97281628257253,0.7723314752729635
185,4.822663169493694,57.41277596326079,10.752941950457263
186,14.296668295932614,35.91947450894076,26.375955612811723
187,19.30496031404035,43.674867142608704,19.915065448776886
188,10.00526938548702,35.12089453955285,20.366938788745454
189,16.796081883526078,35.76529696028704,18.742562618931057
190,27.743577141662794,25.650368942619703,12.496666547795463
191,17.045789111667535,39.48866341496273,10.818827634090395
192,20.38608538400883,35.789623921958295,7.112538685289241
193,16.39593837703135,32.13460424024873,7.406467732066304
194,3.766172182506084,49.47377440796013,16.882039314557318
195,7.245437397852001,28.014757101473723,5.519481521650073
196,1.6408312775181932,60.21953552014534,23.310627843781823
197,17.933568494066265,32.74395184640455,18.848438599494546
198,10.409685624651372,21.92797271651192,-0.34304774587049813
199,22.416319806234632,25.099700319103764,14.552040252228778
200,14.978857375012147,63.392535510717956,13.701866444600117
201,16.267099526535066,29.812560210353737,19.40789642967258
202,-0.6635666443716106,54.09483819705926,28.8341626680731
203,14.583512063225252,44.8462577684889,13.085643042848682
204,9.521289316558754,28.998415917479672,12.070160556781664
205,17.023067319664946,36.8229148868359,20.195428233499875
206,20.355302163446336,16.850117846085226,22.17516349659483
207,8.782266988111394,47.23770082912207,22.911390136235198
208,7.886030579038082,27.681995876953913,10.151371572931865
209,13.455443414752844,30.749250410832644,9.976560579182461
210,4.132232206492431,53.345702515042696,27.794879470764965
211,8.602647848551808,62.10257565171475,26.21692958899865
212,16.240283165222767,40.23346926124943,21.591837500943747
213,14.383672186325548,37.30899083439911,13.314831880102968
214,14.394725209167815,30.255011673337485,17.756040145808456
215,19.055347980909726,30.312626110312202,27.098439577990167
216,12.513062779040588,43.163876751571635,20.46194935451804
217,23.293124390497468,31.601762999949543,4.920106761492798
218,20.659405727269288,38.748296660002936,1.6858772200889423
219,22.78068988070803,38.64574237583352,4.366343052721268
220,5.491456268812361,48.78047800647776,18.119704639914808
221,15.471182806093335,39.20028200511402,25.642758303097942
222,14.649256816379197,-1.2198662851640183,8.243243940647364
223,16.43987978409441,36.70042326207684,14.134827172643169
224,15.105106052315234,40.98039690328521,3.6604829158609844
225,5.938322817310791,45.696147845719665,5.581758697493665
226,11.64575992322732,41.42391792009117,11.742432564021357
227,11.413755919228874,24.202781042665965,5.207407660873443
228,22.307813058406175,39.39352985450855,15.527904860514699
229,7.241082842915116,36.53971659434972,10.060558718332897
230,23.306021953734206,29.28168646593765,3.7562762145104323
231,14.441267297869384,36.190743606762084,16.18654530658172
232,16.35718172645055,55.270985051957084,20.354604424958847
233,8.680946084118652,50.56977062372533,24.322331481550844
234,11.444355870620068,41.945521469534256,17.028717337105117
235,20.93922155302365,46.52007981091849,17.639677589204084
236,-15.328315144692695,60.84688026689203,46.81236719225572
237,10.354170868907545,47.395663348077306,13.208026982447018
238,10.793274950953016,43.33882263657795,14.933843253796434
239,17.755773042347567,45.16854808355558,10.822344195589837
240,17.456725260983365,40.09987698302636,24.167374534107612
241,9.788691654727153,44.1979346084402,7.783789781766478
242,11.969374197832774,27.493701459328122,20.364014344073986
243,-8.79539478350615,54.79240956112237,34.48737862307262
244,10.761196238235874,37.9575141567129,12.044774783357393
245,-8.018773998897876,53.60855456065977,33.946381072329466
246,20.195905631091264,40.229501795062376,-1.6468321231837901
247,29.995510449114843,34.18170126158072,9.88198200488323
248,6.523895584884178,54.62366170095434,21.534579780200303
249,17.19024712673706,22.443060602501006,-0.3479896489933392
250,9.501932645230614,28.36166585354167,15.98271900519632
251,19.268838566475075,44.561172217684316,0.32876158255328924
252,3.175284371105872,52.40282513801579,27.86338990845664
253,25.745986159637855,45.49310533717915,10.16265390989162
254,23.45592076409449,33.82146602577232,-6.179638496135013
255,17.091606109782607,15.27143668212199,4.258623970869195
256,8.227553832087283,15.315794310573459,15.593762505651135
257,18.44485732755562,28.768878910699783,-2.156523722420612
258,22.192020316244637,23.192841757275396,15.649587859935801
259,23.094930115146298,31.70676041355397,4.129517019644929
260,23.225275405719795,38.404774292543756,3.6260871644463775
261,12.233188835734852,23.146510620462504,0.2167209162623447
262,24.116848351352964,43.53249558731577,3.5344718726111264
263,22.137380845925318,45.76198518823179,15.056139065266953
264,15.45995166840223,30.391187380096472,-2.9377070823669396
265,6.182556939501442,37.39592933449459,10.823472395373994
266,-1.147824891679002,49.925508312274346,15.31958196206259
267,17.360576077419804,25.080699600746872,-5.559830585400155
268,7.0764648718804954,47.90111918150808,18.779640782554516
269,9.296159614903639,50.32229081015044,32.03004408361696
270,2.331994831913998,47.943261332401796,21.72481808217654
271,22.046293176232552,21.930341899103357,9.100449892883127
272,14.628071673614993,38.849782809178514,7.565986591048567
273,24.506372459113933,23.664911335782882,-7.039828205780582
274,18.83348178191112,35.87803367829091,15.195263107397544
275,15.358316117302168,52.74909915953008,9.975985574344572
276,23.882624370560137,21.906787607950868,15.320323455959976
277,18.75052794479292,42.69739554664216,15.878526380998974
278,12.481481387550296,23.998090841429413,-0.4877203151548457
279,8.62753202030992,62.15921707413143,20.165787832178438
280,-0.6002138978487923,65.13228437614279,32.007568765067646
281,17.92567038610621,33.655363920419425,10.04213676047729
282,10.703062997460938,27.854541792764575,18.610913138349584
283,2.9146371129243462,53.13841489350776,31.162668060482822
284,6.9120223905794616,45.81193339756562,13.959381285572976
285,13.272562291030777,22.889071231275302,10.140918201303622
286,12.305515077676572,45.560734162489354,2.4937687159778825
287,11.734377512834797,28.367198856858785,15.40753806656219
288,7.228812737436658,42.98608712333631,4.385425041004616
289,-5.062692425418902,52.70785519208757,12.381792037825619
290,21.326402824493332,29.967970111361172,-2.3823996685044495
291,14.117826126536455,41.02681127401013,23.030298251218408
292,10.902402960607132,41.113167982635545,17.76781047008773
293,18.711025583120747,41.37011455526677,12.402902724274563
294,9.401027853672137,23.39521347717315,28.09693510899657
295,11.740445943790327,41.11010315597723,13.158933220590345
296,11.274361433872059,55.00874891161643,26.80073245261704
297,13.28000121872535,62.5874119076538,33.26232262784652
298,14.311924436629814,29.297110503422573,17.12993981626033
299,15.102431991841584,21.05510845919216,8.671688073402947
300,20.094345297379387,42.146675529419866,16.15170110562741
301,-2.732391208878558,51.42888892517003,2.818152324007066
302,14.216767041404498,41.04635696866578,29.783404205370417
303,20.198204707595455,28.918131025432267,2.5014096344821652
304,-0.14242427261555157,49.12255856756507,36.69302444613473
305,17.281616941860683,35.445084084707936,6.9316057137607725
306,19.585326654969585,36.508932736360364,14.730203493287657
307,17.044755262923555,45.816554575326094,17.102136215606826
308,15.714623690552825,34.8692549136108,21.76134056221704
309,15.844383898610436,31.868782728966618,2.066085590458659
310,17.050873043821465,39.62638629917277,16.695434632200687
311,10.355605149589245,24.37692980829611,12.55953836983498
312,20.08199860213303,36.13073251313512,16.40443442620347
313,5.115939020455266,55.91014023481641,15.960975295222118
314,12.162426997365225,34.340749613663355,4.908855640725654
315,-2.1635204660382445,64.93800866463967,37.38302621379399
316,12.906325141461647,52.95631049001114,15.463559313599433
317,11.986413182307846,43.95945602644133,7.632656346360941
318,8.240958165899693,35.34313775467967,21.882291526263923
319,-0.2570045515323889,49.271336024133454,25.514770277220016
320,20.984700402187187,24.357335901272606,10.189136311569348
321,20.58117459078699,39.114159903110355,-2.878767146946556
322,21.88658635729167,29.710281174289797,9.435479094887961
323,14.98672164806755,42.48046355754795,11.504793486932476
324,8.159112897494206,38.00655146604505,17.079404981117854
325,5.3454023049391,29.36653223132485,11.119827962062523
326,7.779052679344863,33.036746560685096,-6.4438188578222935
327,14.451303695314625,42.6200637377222,12.576874732893844
328,8.632106631809625,44.6128393564984,23.177635768750388
329,14.591409107581997,27.16449291016198,-6.739259920464388
330,21.07782251729751,39.304829129758815,12.116753450725128
331,7.180793629474132,45.8760883271314,14.842837113695559
332,4.966505847631973,60.777756535693584,38.27404255644633
333,6.424761272502607,40.037152884527,24.208947430453875
334,18.42144035013697,41.96430055490829,14.410129194806428
335,-14.40974209936951,59.66251913942458,28.452263705750667
336,22.181485756289685,23.514692448725054,13.380764878571005
337,17.20791237750949,36.18718257206759,20.003571672526824
338,-2.223375555875448,56.289598396590854,26.570466090270177
339,6.779879193427574,36.27682511795834,1.8058183515001538
340,12.353741991909697,40.15004406217636,22.077032943320717
341,11.389678436456252,57.86411620813644,8.20775315185529
342,17.2429523074023,35.856888983004325,14.84643852078732
343,13.194457724902493,41.041329075607656,24.704689960140534
344,1.2248403830707266,48.02905728695382,15.314031113150401
345,15.842644378868348,25.364672924873894,8.641942717503294
346,15.904694003788482,37.00433543718128,7.52711717461508
347,16.713369765472255,21.67177037379106,-2.635457981250127
348,22.489132811510647,20.213297081734524,13.93758320283349
349,0.33726027448221085,52.03596037200054,29.40861068838131
350,16.38019143459298,42.56881283818942,7.918541595654729
351,16.332653720074088,27.784685062670423,4.427088076478195
352,9.723273077379165,48.88095130592233,15.479467897197345
353,20.557251989840733,23.381161165281306,20.98956687211362
354,18.236133239247575,38.473031131204436,-0.2542377909652238
355,19.795393165863565,27.04910358975806,17.03478307175442
356,18.067062056774223,35.315064575980976,-1.7633179096480749
357,10.83718048638879,44.28845946493873,0.9776205721488438
358,11.60796628051865,42.76306003213144,24.35711663310007
359,-4.012758659991681,57.83182324436388,30.44264920068257
360,19.069284900470258,30.219510991320696,24.144102752569275
361,15.566597051313856,40.5151124108543,13.596713239362877
362,11.917368350819117,20.862565419464065,4.027008576161448
363,-13.423117234698294,53.58825327271164,32.065530533773014
364,13.704174585058848,45.11145158560683,6.481058723321032
365,-3.1918818558989193,52.519294016605,26.4667437737086
366,9.835107237570174,39.2144808852289,12.419674471633364
367,9.370018138151844,47.40874482105288,4.131680438408454
368,12.834339985481755,37.547719977245606,3.0088681174041856
369,18.537930493767668,30.048284533269644,9.947506801009478
370,16.831292427170304,28.730693075729533,27.155831296343507
371,15.930328317565637,27.249577454901853,4.520729638175354
372,11.82871145860058,47.711492405598904,22.643109977858792
373,7.337215001346578,50.49868039139125,31.470461502223372
374,-3.5050814103036756,55.952374348187995,34.333666907687544
375,6.778162598245587,33.4435381852154,13.444122933175354
376,-5.437110456757953,53.963519132706395,28.04359241971904
377,11.17536671292612,28.174866838183103,6.692297762536258
378,8.01232267626289,49.99566533870751,15.524761873687476
379,7.184847894996425,32.01711621952219,14.385520479173312
380,13.507676705380774,34.083306225037305,3.536088744181619
381,9.074406753847,65.18037683741139,21.812627302123936
382,8.304412303011631,46.509611536496784,13.239341528548682
383,17.573671790575936,43.67286878982989,10.051689269752718
384,14.824099017303762,49.7892211027997,22.073678935330793
385,5.556523993479595,29.99883965347143,3.232401444563962
386,19.496721064683204,37.636978140806995,0.19613162658030703
387,9.666565923384344,49.24054734657723,25.12747007001614
388,-11.424494680247884,58.58742619310697,30.000473505852515
389,17.125606678460578,53.10872382802854,6.286741622530134
390,22.365687662754716,43.664675921860756,33.430443628261095
391,10.345786646313712,40.687310136565486,21.059701683532015
392,2.414013855341274,47.54343306608886,20.496895455040725
393,11.431002476264005,45.80613912759932,12.537389648067984
394,21.747760965741143,36.434074058008065,21.848353499472818
395,14.454214090674633,35.54859610711083,15.498936843704586
396,14.070173435991906,48.15723323711352,10.098315146269814
397,15.42499827536716,30.86168190909782,18.720399044071467
398,15.02033077621205,38.223603259750966,17.230611567237723
399,9.762089110738128,53.916452741165855,24.829551352134068
