unit_id,WaferYield,EtchPower,DefectDensity,do_set_ChamberFlowUniformity
45,12.979470397035643,45.85112168122436,18.023871852217802,75.0
46,12.864397945778,31.520179947091723,19.11722116127724,75.0
47,16.37958104795974,33.247162174906954,5.8143778317374855,75.0
48,19.54674342326545,23.11851459765014,22.128418632197416,75.0
49,16.355997708601134,52.4556754589814,-0.34424453428970025,75.0
50,23.283575240221516,33.85548841310443,9.019554930722945,75.0
51,9.997832140956282,34.32383657810912,15.718828700171855,75.0
52,10.529486325907381,58.88594028137813,1.2170691240984315,75.0
53,-0.2391570718499212,54.87068159673895,31.514758973846654,75.0
54,14.583092800921344,40.600505339537115,16.7345670035578,75.0
55,14.222567917852317,36.92724770990591,8.451759015928117,75.0
56,21.431046635559316,39.85244546860888,14.739984426108858,75.0
57,11.360199793196777,28.868535009869728,20.227008202494858,75.0
58,18.82361060111947,19.43418839369879,6.3951438658516775,75.0
59,15.218119161880347,48.001329960841716,12.808932965389685,75.0
60,11.202180024647697,25.278586270506253,8.551467815169543,75.0
61,11.771924298632332,44.22060606348082,20.235214883212958,75.0
62,8.900817040166032,49.74831412073639,14.774268608252232,75.0
63,-7.964170727731478,52.61465237378225,27.777509488094157,75.0
64,19.395706024532544,32.09068505938797,24.699256119619864,75.0
65,19.481094642801622,35.001892039336795,2.442979250780901,75.0
66,15.763843851657136,46.486264576326775,11.881985696910053,75.0
67,14.815829215231233,39.33606546861774,13.873745987493935,75.0
68,23.971401263786344,35.07348520717145,5.384440258790316,75.0
69,17.944179619094154,46.548287714132236,15.212802683932175,75.0
70,10.744702410994131,44.47335211437473,13.2181863847006,75.0
71,21.68152635127131,13.33010483303076,10.401536169564382,75.0
72,5.609542256818474,48.03352668453405,26.703126025670514,75.0
73,18.872841302487682,38.66725306578452,14.979525362719912,75.0
74,12.867254499981053,33.45587805069752,32.27145148206246,75.0
75,19.609468431797502,47.50648478264262,4.37571051601951,75.0
76,10.650023983358432,25.380822625973835,13.00790785847032,75.0
77,-0.42452513981534423,51.273883682740525,36.55003384807853,75.0
78,13.686763729716297,50.41711161156814,12.248279102893184,75.0
79,17.261892385123907,42.66853384596666,5.563921962437144,75.0
80,16.644274082618097,42.83048541336704,15.349793737875935,75.0
81,15.870482809644495,48.26687916783583,19.662048059496804,75.0
82,13.366856467185785,33.430339466707785,10.452305180252088,75.0
83,6.680750357110755,52.86748874343532,17.494072781450658,75.0
84,14.361237277638129,31.705849816729227,24.497300610884977,75.0
85,6.53784858785312,30.986463752311323,8.271907842368847,75.0
86,0.4475012864260304,51.83702211838173,22.655829458812413,75.0
87,15.880148859578817,23.082150366410104,11.292073160323904,75.0
88,15.972273861204002,54.68481300468581,10.690412474049543,75.0
89,11.724764883174762,53.066534469093675,5.561386200027201,75.0
90,16.377330706581596,31.695966855013317,5.86881676091259,75.0
91,8.722063848110071,36.98110764841818,15.84742791658618,75.0
92,16.660699643505772,31.807788174753227,3.4438073817516486,75.0
93,4.506384111422085,30.831205057486276,7.773040341026113,75.0
94,11.337587805561741,47.078569318693,17.750227445075154,75.0
95,11.40094915862936,41.4487966153564,10.299111009177743,75.0
96,19.575323534400493,29.567732642168277,12.705948362832657,75.0
97,9.598604055404838,37.03344661548345,18.13811865720024,75.0
98,10.692270390061068,57.1591212319287,31.617061252142484,75.0
99,12.18697594363963,57.219845307496385,17.207395944959796,75.0
100,-5.856871814882741,54.49292754421921,17.49202262775932,75.0
101,11.42392142758942,37.47685092800775,-1.5677187414773766,75.0
102,12.222514424987262,45.781584453902305,13.493713189985053,75.0
103,11.336696808249306,38.64744435049572,5.79412119608218,75.0
104,16.65799010314814,19.19629860246088,13.52628439333059,75.0
105,18.41729299239256,40.49302402372577,13.549547525992137,75.0
106,16.223621909072566,38.261893177195255,1.9384704501020718,75.0
107,11.096664983555367,43.273427584790284,11.32436795111824,75.0
108,17.851916697001045,35.83674843888497,7.666668609391673,75.0
109,18.551091102881884,59.7476483902142,23.586804098173005,75.0
110,1.3505099326668715,60.28111192026858,18.79576395688188,75.0
111,25.1893048482548,24.52187400726182,0.5801726150633382,75.0
112,18.716283185117973,34.33905267292822,9.46846430655113,75.0
113,18.88126191246881,40.921986800861745,-4.976840974344004,75.0
114,18.842268150557366,20.81990785966478,6.565378651059937,75.0
115,29.638378757825866,34.26798704582108,6.064219267242304,75.0
116,11.441363359012664,36.73228456823357,26.482682123168615,75.0
117,7.206104484254491,59.23609730676461,32.74592974507581,75.0
118,14.91932607568782,42.114208493571006,26.22117668711175,75.0
119,10.10888937173198,49.7083589755769,6.977288117282639,75.0
120,15.633164142590754,34.44270146799935,10.439057831706677,75.0
121,6.169390735615437,44.78642763129959,11.60246606702607,75.0
122,13.339961187622924,35.221562938885555,14.597949009876327,75.0
123,10.435689049664228,22.005571713572408,14.981856200365126,75.0
124,8.638296639291118,22.466217141424803,20.873259498500484,75.0
125,11.262684795841801,50.74660090001191,29.405287024372434,75.0
126,3.0486747393570717,50.104201753317824,23.070651902119135,75.0
127,17.536239950902328,22.905725945556973,18.186135183304103,75.0
128,15.566866171871222,28.701779826607996,12.670232432903525,75.0
129,22.93333473083904,27.89389605572295,14.061004181361234,75.0
130,12.668094356378198,53.50008108233329,26.489833546186915,75.0
131,-10.478193608981444,58.79088376279499,53.51425332805209,75.0
132,11.468079582154406,31.840922390219824,9.366087262107676,75.0
133,-2.8585483588565155,50.66261172708282,17.270041942084426,75.0
134,13.811274453780324,43.872840075633555,12.04031167319298,75.0
135,15.695333806367314,44.60030394511942,3.086109130947711,75.0
136,12.956789596239085,33.565869304301486,14.108861041011698,75.0
137,18.23848979994655,40.00873705551665,14.777201958908712,75.0
138,7.483874135317809,39.068610872336464,15.930522505151412,75.0
139,16.850896619044892,29.035331469962607,0.3906150677798639,75.0
140,-3.3971267754146988,59.6618703654381,34.72011349808913,75.0
141,14.532200871641178,28.14182457596735,14.53242141454997,75.0
142,-10.165924106239217,75.36601026320984,37.498525203902474,75.0
143,2.9222513734669966,56.21594498139499,10.037284712218275,75.0
144,12.522567171802523,29.635809748195403,18.108677868023076,75.0
145,19.68665994677923,21.661114707825405,6.800873768103846,75.0
146,0.2973530604965149,71.34537132562382,27.985006195754117,75.0
147,20.984859745292137,35.3686886696639,4.914087902801968,75.0
148,-5.104137911243011,62.31612921126953,24.77315273840964,75.0
149,6.78186260419357,62.47084187592119,28.440784402648667,75.0
150,-22.82839958591181,75.02565284808517,35.9020229392681,75.0
151,13.900052772337245,46.98316735310649,28.43824995095961,75.0
152,12.821602388054897,45.90881615085052,20.28421445260674,75.0
153,17.834979702524716,30.768328972023493,0.7664091605425281,75.0
154,24.34841405359919,17.444641274473398,12.800201986437125,75.0
155,22.76489976101042,44.30091908312359,1.0001722769278274,75.0
156,9.702004127444061,38.6724254935793,27.26817644985353,75.0
157,14.099460892494392,46.293234933737516,21.80558566136146,75.0
158,20.759334816697635,42.48244045706131,13.818589246760615,75.0
159,20.13061693285899,22.817838590940234,23.676253368044648,75.0
160,19.15029389796849,27.786881363354443,14.056385031977458,75.0
161,6.1218151182102325,51.2789043515038,5.56908338837194,75.0
162,15.148440282033908,38.05171632247181,6.187961060246838,75.0
163,17.324619664173415,28.420894122171077,9.11713694352917,75.0
164,20.67443195302438,50.52597078497118,10.616928269342491,75.0
165,16.58831223574708,19.908861111572847,12.861124635929144,75.0
166,8.309766636349433,27.699552136928336,17.805445549877543,75.0
167,14.18148272015534,36.887194611644176,7.679012542890548,75.0
168,6.069675770474389,52.21817641446278,10.720329710841893,75.0
169,-1.7652919573001653,61.864695284467885,39.134289117083895,75.0
170,19.170697156192332,19.236494624960155,0.04598301794847437,75.0
171,21.697956361633427,21.85385276676976,19.439520335764577,75.0
172,17.217940526575795,19.98175229030592,26.557093568309398,75.0
173,7.288966633420858,45.106181099772684,12.535202941168542,75.0
174,18.96122899617009,41.00287627420957,16.107527062143326,75.0
175,-9.573230702695826,63.43726210925864,43.721953408992206,75.0
176,15.980247085541533,36.23652936677609,17.820571015074236,75.0
177,12.191113447049222,19.73740156685851,6.42770471920016,75.0
178,14.24551622965671,18.52961128101566,15.073442653024275,75.0
179,13.592075619826069,35.193566444474385,21.926177433636298,75.0
180,15.87499299820734,44.17205050380768,18.945031887026786,75.0
181,1.5478297395194276,57.264509038856744,39.034699995793964,75.0
182,23.609917878347154,40.223345282906685,11.047853608720239,75.0
183,10.793020869678111,39.68248445912469,11.132663408296697,75.0
184,19.077429862088003,34.40114573162067,14.3414032405008,75.0
185,-5.508352189111206,55.87670593654113,20.054418981660657,75.0
186,16.62685383192371,58.57823864849448,11.891407089215749,75.0
187,9.210781978108676,42.897648760072286,14.634020019514614,75.0
188,9.621585179769411,21.26675444053502,0.7796967716139509,75.0
189,23.495384125871464,36.371512804046,21.5074969234881,75.0
190,15.83119998919038,22.314411543678535,8.587867845545668,75.0
191,19.40772732820198,23.674753408750956,5.867694085368424,75.0
192,13.764919179440719,34.285356453926866,14.333180189470058,75.0
193,15.77938149033826,44.553606971138905,-5.720403239555441,75.0
194,14.011065820394258,43.79732156172632,10.230597838034882,75.0
195,11.95767040813405,29.670679604116284,13.18844838277301,75.0
196,8.230659981792058,34.9904949755974,13.667373175627304,75.0
197,3.3658577256106827,53.179239640371954,31.94527142979516,75.0
198,20.053513559436826,26.2840241069783,21.912676102790407,75.0
199,14.208319213320868,21.735991133037658,9.879414749247244,75.0
200,6.739699229780928,36.76321513099643,14.922109337781327,75.0
201,14.922705931343078,29.041191344845075,17.779271931826333,75.0
202,14.133850174518143,11.43569644938044,10.739717226739945,75.0
203,12.191817862587147,30.331801519694118,13.17342689445885,75.0
204,15.352680981356517,33.75897280803452,4.533609795215067,75.0
205,16.174755348977477,35.766842822686996,6.903960112482093,75.0
206,11.344710115387283,25.29137433127538,18.798245139689953,75.0
207,10.913282467414476,40.685018650144116,20.14322053366717,75.0
208,6.659050735131702,51.092200156114046,4.412623214000574,75.0
209,14.183277818234014,22.465808137736648,25.425748411851682,75.0
210,2.0942480854357526,56.18402706582188,10.124527646728147,75.0
211,20.51353732625041,31.102469970971956,7.224775735919314,75.0
212,3.3432996340138326,62.00504844690828,31.418706751339943,75.0
213,12.475028009396684,57.14581138349518,9.637938819952803,75.0
214,11.007877573965981,47.226502067339275,12.945392701669457,75.0
215,5.500230159392782,61.26976290387494,6.760961436999683,75.0
216,6.061640422921414,21.115514253190852,13.19096870615549,75.0
217,6.561733657086414,54.17730876997655,25.623650492872297,75.0
218,10.276027434873306,44.17545828523594,15.455145019489176,75.0
219,10.437158362564267,18.62121961639208,8.328442140099217,75.0
220,21.136254244375664,40.52800544234018,18.64278687300731,75.0
221,24.21688517358816,34.392003864309956,8.730839997470735,75.0
222,15.894920696076348,43.48839448283079,11.905884745041423,75.0
223,-10.857787265121322,61.34539958340928,31.927820100212486,75.0
224,-9.795319069345151,68.04145992475243,37.699485663370254,75.0
225,21.889799231729025,40.40667275019529,-4.334459837224175,75.0
226,8.254167402361702,47.56473691807427,12.861450391576318,75.0
227,16.618234978685365,38.44692900290269,21.608118412686927,75.0
228,14.027739853062437,40.272906206922336,5.436964929575198,75.0
229,8.370511034660453,52.55273753965104,25.0114474761198,75.0
230,16.915173865017415,35.97246551502671,13.649427188625584,75.0
231,12.534109705158114,25.93461866112174,15.107414559405502,75.0
232,14.288121239177569,25.91908132179335,17.782427887821704,75.0
233,10.426603569417995,36.13805366251239,14.81983700127071,75.0
234,19.960866047145597,30.231956476277134,9.560579914183194,75.0
235,12.455082601622602,35.70816545669072,17.747157801655746,75.0
236,16.30331984412884,31.779154206506306,-3.615336877313947,75.0
237,11.587457435418894,27.20773716381152,5.407596145437567,75.0
238,17.812731425954247,32.431563981960245,6.245209917440494,75.0
239,8.857346163951833,39.33439337068245,10.202939935115683,75.0
240,14.66812800123717,33.16679371910136,14.533044989248713,75.0
241,14.235445301165052,48.47434268748737,6.017681165929929,75.0
242,13.275733742685809,48.541341130975816,19.284308509378242,75.0
243,-2.000009180080055,63.2088506154326,38.001570705521566,75.0
244,9.654341212838741,28.104883358959636,5.623151469972443,75.0
245,7.277800230046914,50.94288153997408,29.80900472105931,75.0
246,18.84080129025017,20.704448644513395,4.620887171310008,75.0
247,11.041156812298196,33.22199733126445,2.1339259618347075,75.0
248,17.989470223965828,22.928923474748597,10.322323496325545,75.0
249,-19.176103718450943,69.53678876712455,42.52700961557666,75.0
250,23.43550042274846,34.69468422044582,14.507662811948434,75.0
251,9.99445544320071,18.512196478710695,14.964153259732726,75.0
252,-1.231223629173865,51.68867494617818,23.481730851500448,75.0
253,25.542363631540052,35.13970332648544,21.34174821582576,75.0
254,18.7587077374103,35.17699352427024,16.583875895952513,75.0
255,10.681557711605624,45.892246530163774,-2.4289285805066587,75.0
256,12.798729921589711,55.127155556111624,8.82844809807944,75.0
257,9.594052738956194,40.640997411229016,12.41570300386358,75.0
258,0.9299606790378849,48.02976326646809,10.507813947150384,75.0
259,19.894593291017863,27.911412567386446,21.404408020521267,75.0
260,10.621785677195657,41.15742882266266,3.391825134888716,75.0
261,14.285711162621777,24.68678096170554,22.502996525705633,75.0
262,12.446597196288606,43.265944394024665,7.181122376001158,75.0
263,19.70977284000241,24.644741677921836,9.225463609770529,75.0
264,17.361352972935432,41.22941255173153,13.292128347732621,75.0
265,12.096297794557849,42.089613627312936,9.759043005217722,75.0
266,13.687074407168089,38.02628008334199,3.867782171808427,75.0
267,11.802684382658576,36.956822970131874,26.415992231577086,75.0
268,11.870359285855898,45.269360226837314,20.12348246693447,75.0
269,17.412058391247292,34.89871607742696,13.53307165531336,75.0
270,16.480175166735695,46.49966347923867,17.474699354937826,75.0
271,23.767488665924617,37.01737046083058,3.9831408816134024,75.0
272,10.627140034410871,41.683311268160345,12.026343493625074,75.0
273,4.621257057985501,46.18954700863309,35.375610917622616,75.0
274,26.570855558041934,18.857127246784295,13.04453905771167,75.0
275,1.5148329693550369,52.3554026811648,20.82102230749259,75.0
276,9.574204828989503,51.07292645088087,23.792384335627155,75.0
277,24.073728739533333,38.99272037554107,19.080039417564635,75.0
278,11.39240819763898,50.85107454834352,10.799366201754975,75.0
279,12.873792273649714,16.91988753137477,5.680754456087636,75.0
280,19.744471911627326,35.404289784134264,1.2450759897436754,75.0
281,18.08925196732527,49.15609556559696,21.170396746923057,75.0
282,-16.940825587080848,68.3648318039895,53.73532515580457,75.0
283,19.688109155001623,40.20066597490598,19.54313816565064,75.0
284,9.606296657992955,42.24757499819365,13.271468706831724,75.0
285,15.254169228276126,26.47104095730853,8.028794492343934,75.0
286,26.674199591955922,36.184266973418715,7.506677150498229,75.0
287,17.102875287516735,28.805387624913518,16.756267213963767,75.0
288,7.743387801324296,59.81775964287617,20.60171056673916,75.0
289,12.957505878033821,33.491647896617245,-0.08787552698784751,75.0
290,20.763219342318365,21.497464606026426,17.631515182465495,75.0
291,-32.70595414091024,68.568639153307,64.01598240274022,75.0
292,16.98352958605801,29.852599137796545,6.259704635929499,75.0
293,11.283232633373919,41.781737577681646,8.034732598014442,75.0
294,8.764879264734045,38.747028962809985,9.368188584396078,75.0
295,16.619497038751938,60.17844854391708,31.519416746682467,75.0
296,3.1414342383018656,49.95962869061149,29.735124516062342,75.0
297,14.949300578199566,37.541715226051465,29.813783344999173,75.0
298,-0.7757029601850034,58.700934009357695,27.398081903697854,75.0
299,24.81903110275651,47.509982999540156,26.36158222173406,75.0
300,18.873768469568688,22.2455653871074,10.71730204704565,75.0
301,7.095317551786386,47.78578949654139,20.985987678668522,75.0
302,11.474560088392117,34.877976508487336,11.800937335116094,75.0
303,20.603258613973743,32.209706000663004,19.878350309108235,75.0
304,-9.380046325986779,59.271105282753425,35.10143526606227,75.0
305,15.21392589708558,43.222775795028696,5.036305329692479,75.0
306,8.447837656871137,26.839446393550745,6.589848670561965,75.0
307,11.014286971270577,48.23440412202613,18.58964603574032,75.0
308,9.55437299297227,56.099520726298906,27.80111023677086,75.0
309,14.592611449416005,48.4497727528489,20.618631683124754,75.0
310,14.041023053437318,34.33479708784985,3.2815132939733047,75.0
311,11.704107288202533,52.36710434796757,30.70585006753964,75.0
312,18.11608576175613,33.57325582199697,16.190876092913754,75.0
313,14.69911220489289,26.369874190597084,14.885747942296947,75.0
314,12.946093440775291,40.11630180291661,6.326285006047326,75.0
315,15.6905647857813,35.793746571541014,17.162853886443813,75.0
316,14.702055675266513,10.117912598579286,9.928262924039217,75.0
317,8.992848863013085,52.206137263218515,11.75917863490135,75.0
318,9.777100211953183,37.93780486908789,12.335311136809748,75.0
319,7.098959879739086,34.60659909089327,0.7488962225542597,75.0
320,-3.374707014897622,56.979010106601024,24.65135837346319,75.0
321,23.794508592599005,22.324664883605763,15.303639655952377,75.0
322,16.794837627440206,37.507055763998096,1.6308984871686594,75.0
323,1.0624295335183582,54.42404308006329,33.18700930849121,75.0
324,19.109074978516585,30.191694395511483,3.1529989256664743,75.0
325,17.053020495072047,43.517174517591776,8.182568124603714,75.0
326,-17.377757784862535,71.34528579504749,38.85206166763674,75.0
327,7.568144731765928,23.869689412222627,13.19805309578233,75.0
328,18.387910169090816,43.119540781504426,11.408984286313213,75.0
329,10.633976620037155,23.991468655641885,20.38514537643202,75.0
330,24.822127477707543,34.820962967350184,6.092677192992189,75.0
331,15.18957208803203,44.19850682563274,21.53275257770069,75.0
332,-7.624736538045344,52.608693455625364,24.86240040760819,75.0
333,16.60430811442042,49.00099333013367,11.982557250528444,75.0
334,9.250682883784952,49.183678049881706,25.807656013037587,75.0
335,9.648982670730929,49.46040027955253,29.060044214165906,75.0
336,14.517471476969641,32.21168160998766,7.668732122456293,75.0
337,21.312636601352878,31.30134763025461,17.890591651611455,75.0
338,20.93154647459082,56.79589911108228,13.685555506830225,75.0
339,11.97214493161798,53.20032694255564,18.605195869702595,75.0
340,0.8892691479238912,60.99625227355042,47.82641578702942,75.0
341,10.901497692195763,38.31450539128616,2.2344791486434197,75.0
342,18.717860813887775,27.832614645998085,21.699055832425962,75.0
343,23.76476436842753,22.147751462400734,2.0223846265220002,75.0
344,14.400098137952872,55.173842357611974,20.5115740053577,75.0
345,20.886605387221906,29.128200596495084,11.760863763720375,75.0
346,18.779154716552938,32.8973480525399,14.152599130977249,75.0
347,10.939985820257455,38.82508678936049,22.7131986605973,75.0
348,4.814265663327726,46.795075366485726,16.194530077893003,75.0
349,4.367723684239328,38.82479200489162,17.584653161843356,75.0
350,18.46707581673098,40.530360893225925,0.49967131788615404,75.0
351,13.235667222798057,30.55382341667719,17.05717032832007,75.0
352,1.883271581483589,59.21926172494428,37.169981936461454,75.0
353,-8.772667335749922,56.03103476038883,40.77211133382734,75.0
354,3.390545789622278,56.04193660663107,22.77210030243627,75.0
355,11.395976570588164,47.02749768141781,6.324146767307777,75.0
356,21.740818706013723,33.49861771445764,10.774329442326186,75.0
357,20.220936214450933,47.69496856988353,20.502309843446618,75.0
358,10.068637037664324,27.055570016746625,15.061227553764983,75.0
359,17.912067448051197,47.93390419658941,18.43448601567193,75.0
360,8.771742442993393,36.864372797181716,14.353770752953746,75.0
361,9.755107217658406,44.199017112478295,12.752211189320564,75.0
362,13.298783276402538,56.80961795822696,18.344252128392192,75.0
363,-22.391821395767593,76.4234459911111,43.088668037214404,75.0
364,15.50848195230285,38.52235017641408,15.547088948122852,75.0
365,9.076597122866183,39.25918445501041,22.27004220849325,75.0
366,3.771612401648543,20.99484307012943,16.63843921389741,75.0
367,17.728813197172215,30.449381681076304,20.440523864744492,75.0
368,8.526753262326853,43.297889521519274,28.829693370510505,75.0
369,14.634246610003501,51.80696442592371,35.08192418751822,75.0
370,7.37958695993329,35.68444554752624,15.716782297577673,75.0
371,16.395017745411707,44.13329567448429,5.969157989375452,75.0
372,15.732924868932415,59.70018001774059,15.751023157325777,75.0
373,13.056745264574968,18.01185932108944,15.141009404965944,75.0
374,11.504010989230341,45.47067400865934,13.364111510134853,75.0
375,10.13098462876991,43.608076798776395,8.095331403758195,75.0
376,7.625389231108904,24.496969982717253,10.615824270456379,75.0
377,19.344284471340988,42.917282678705845,22.452026352889824,75.0
378,13.360972932416631,35.175844199368804,2.50822133232589,75.0
379,5.992967438195437,55.551464817091684,39.4185137469169,75.0
380,17.76846801139479,20.961986337313487,15.923519824348318,75.0
381,3.2875983462304763,60.78289848574078,17.10284567912263,75.0
382,9.625900287439595,41.13531422317757,9.267848992519877,75.0
383,-13.024915001468507,63.64818661791063,41.800718868701445,75.0
384,5.492651444241557,55.969524289091076,33.525137546489994,75.0
385,20.358540865030793,45.997560923679266,14.6034878002407,75.0
386,7.816917977857778,54.41438821064044,29.962945532374967,75.0
387,13.70980402161858,31.044129537442423,7.102285226760513,75.0
388,5.831606163257594,45.99330074188022,18.445600212483793,75.0
389,21.71609669564776,37.36312992773571,14.774281927499617,75.0
390,3.341698228270265,53.399061515083396,34.32049003380361,75.0
391,20.798127358053918,14.644140338986118,8.976015116210554,75.0
392,11.643403923443161,20.96470823166758,18.640694348554945,75.0
393,23.23375737493552,18.972372725596113,24.343252756586935,75.0
394,14.40381067548227,39.17751782819421,11.169288842621599,75.0
395,12.500185851292784,20.881313304737255,12.212729572409483,75.0
396,5.249208827183221,34.249713057469,8.402398467875352,75.0
397,16.561421359560374,43.08022800496019,16.129654824662484,75.0
398,8.920191128889357,39.05370018341043,12.315074792184543,75.0
399,11.687602611768275,44.39847086041174,8.769356291903588,75.0
