unit_id,WaferYield,ChamberPressure,EtchPower,GasFlowArgon,HumidityFab,ChamberFlowUniformity
36,-2.950088249234465,82.5154234571938,67.02747661190293,50.81754172840611,50.81560407367207,37.30558637661666
37,-21.07040443514843,71.2218709469142,59.359200186435395,45.614368903331645,71.73098354339209,31.49334858349942
38,-26.785423879698296,59.035332511499874,40.97323631359683,47.3059821749833,72.07670210903424,50.78749853205024
39,10.048032491013279,89.27932872625782,48.466247334422,47.866981257664044,25.621391573382255,62.17943484100198
40,-26.59452126170491,74.0955406811855,53.44839703775845,49.27241231549436,40.36168874945167,52.828681243077995
41,-15.654048144167788,86.6325176537603,47.94351654337739,46.78667300850208,53.142428167508534,76.14036381567058
42,-9.390729772478517,60.12036852463279,49.56415736095166,48.07242911978462,47.29910843970158,47.353547296355366
43,18.762650044532876,77.45246333126755,55.50449032158229,51.39343295872011,42.25758525866642,75.70225652931519
44,-19.397210886527553,66.769490051901,50.22025982455387,41.75188600637972,53.76838169576618,17.492223689955583
45,-7.956079258791108,64.32348449245318,39.82421714048612,44.37638818294521,46.61510613711452,53.71087506508315
46,10.588326240762033,90.23193451513414,17.03928622764168,31.482083754511308,55.95466339454359,55.74813328604748
47,-9.59590016034241,67.64513617109705,52.945783296304846,66.33611482112494,59.60282213285119,53.62795882244715
48,11.878397764508874,87.5041837821485,48.27374889974964,48.651908966682825,55.97068305220806,69.65453681866319
49,-11.929942671741273,92.49755069799802,53.56953927340702,61.771561477538505,48.62929942039647,32.26876686432304
50,5.890672813357787,72.37840388008078,33.324955380735815,81.7613377693205,45.41619068689973,45.40058477161847
51,9.09894961190065,76.85408860545326,39.256294000058936,21.799634709827757,41.79359370146832,48.82937381755988
52,-5.8623156496826425,79.84655864342946,40.44336832175832,40.295478050974815,74.11889735506048,42.96657174769631
53,-5.328001681146176,70.81530129092468,32.380752579589206,61.61641240979516,47.167738073121974,27.342581812399718
54,3.7622366281750432,76.76460664989449,56.41182504844131,42.38211118718048,61.97563897268302,54.28153459254453
55,-5.070184964724566,79.89002051836214,52.86765221812144,39.87762998999024,48.51905166636694,43.481607907118814
56,-14.75442952088392,78.80982436912896,34.568454478226954,42.5299530764009,52.35656504431944,43.02906181547767
57,-17.710094657491453,82.13588119908071,50.753292703509075,85.78437632539486,52.58041554899282,49.59873382133726
58,-19.65898285300412,66.91147086749504,46.014521931788565,37.79671110967963,56.46390253864679,50.87375955147929
59,11.350620521253997,88.07780183345773,41.843492083852446,30.28564331010338,40.24399333954123,58.604530393139434
60,-17.49023279429834,73.03636961608836,47.250973422739186,63.98032103821773,38.165594597797,47.3491892350781
61,-3.9823113460542796,79.10017012771951,35.29856097625235,47.70131620408499,67.21041269083851,51.25817016200788
62,-13.518323842069377,76.57436067713984,16.27461314695365,69.54074506054368,42.98773401807743,37.400106492264875
63,-11.678144721234553,75.11796541636836,56.873681945653445,60.92974897244619,28.761026673653646,68.86665259035543
64,-17.25763346971008,67.13809462009593,58.05273894341032,64.36853405365589,45.23571252909326,36.56539979493719
65,-6.316206555801516,80.83464037438424,38.88609614616037,64.83543475904526,67.46189731578389,49.76637086560269
66,-27.611249488172042,61.64539086188196,41.38787092126386,49.0392318257974,54.99507760290025,47.18215801595381
67,-16.621237308371526,74.92681682994458,32.583707808270724,52.505551655110054,58.55877947384323,55.170184618235325
68,22.651050512503947,61.58460090567177,26.591259145293655,65.69479435368771,44.31064017537812,34.46124219709319
69,-1.27119267313874,87.64407043022086,40.146840699783525,31.319280454844165,63.13446538012013,51.71747356009753
70,-23.02912493193614,65.10589343476775,53.16207210256935,48.718432312761706,68.58515150495639,65.17779570422164
71,-13.13189284032641,84.80701778844397,73.56570666493207,32.62363775425777,40.17650187234099,44.00438549187119
72,-6.366653877899332,98.99013506859865,47.39719198633513,46.68532240123769,45.47524472057852,58.40888998049971
73,-6.834204647000767,74.6548662215644,27.69796052066795,82.0002707322529,47.96272511426621,41.739219604085925
74,-14.74797280614407,74.13631627647361,30.460468555657304,53.17297026707838,71.25752418896651,37.28620910724117
75,-17.074006606953827,83.67517184067106,45.796125431935884,49.42058796739721,46.240230771200174,43.42990527241962
76,-12.285547881529167,75.70788598928084,37.453632323367,39.88414654928161,42.45601411620421,43.58741621465627
77,-2.0337015318141995,76.85271803338624,39.121581381390385,45.25260634564162,40.613559479323094,58.749728791454736
78,8.566791079291752,96.02829335412002,51.26390418536591,62.762883789991115,65.6043023343259,58.206282914953114
79,-3.0786056646575815,71.81382015942033,45.1459641218046,54.29353718133557,56.380618549784195,45.18641501045968
80,11.571523650526757,54.89520864319843,9.180554278531467,32.4024100951985,46.88569890008177,30.05201132328399
81,-7.855306950973295,75.47787107333595,46.684386262018016,64.85201149618509,58.6852299986664,61.33051940818159
82,6.8079199760782245,88.68794582915696,42.429586093200975,53.795099210063555,66.62476776035632,69.6347192303627
83,-20.93204537630707,73.62257077963423,50.31105366648052,61.656558914558396,45.268489853236126,48.0966115697337
84,-33.200345967753066,62.382332771533804,56.38230615863764,47.98316357992806,45.17901667845508,49.42722004502448
85,26.6580485127091,94.43291399178732,35.849916288075114,61.47283728614293,37.50385042821564,46.49155240478949
86,8.836473455664231,75.19548567997205,19.09198673217752,51.08042069840931,49.91552044702641,27.526480338172355
87,-19.168435361221484,66.16389678791231,64.67570896627831,73.16225096546289,60.388435635936695,65.39516524040108
88,-19.99549683072643,76.87598576068689,57.41279392996586,45.70749498434695,52.480327090024325,42.56532288426457
89,2.541607020090932,84.32138749470248,19.64160972695389,57.3951242149386,33.19494772920266,56.81819410988901
90,-1.3055021579823851,71.86619959075851,40.067631002468794,65.71128162612804,62.65797588973334,40.65158093863744
91,-18.15405973114016,84.68748519189654,61.51195211342119,39.35603606398611,42.2982458839199,50.474868192130906
92,-15.861255575681644,56.634957123168405,48.99604806564454,56.5628389183156,56.78834848510507,42.61321502989426
93,-25.85683165552148,69.85782917993747,49.68963939157936,54.326987835943335,67.66331615299609,37.217449420048936
94,-16.519729139176263,70.86353253949248,45.301673113473285,52.752620301460674,53.763463921147896,33.46925895663358
95,-8.443327176718523,80.98526597058,48.306808811545125,63.945827516876165,44.21374078524015,59.587984231034646
96,-21.950879794505028,75.6216874195551,35.68477795700301,58.9266623924999,54.23848697944999,22.987133404010763
97,-4.585171078615405,79.02369810487335,27.533623324371074,53.49667641349842,67.33539687689128,63.00917345320008
98,-0.981264049392619,81.76326678587711,33.198808848711224,50.39999858010299,32.297611955569096,56.57265998634321
99,-14.802734898989447,72.70236448998806,51.25432269674376,50.529375587226795,28.995057098955193,70.60751945042225
100,-23.008062559914283,68.39582370546373,53.731514240297734,62.19604190160186,58.48088652112838,57.13227958887784
101,-0.7462803733512096,75.10642314144752,40.89668903121894,47.237274629710974,53.575044993022985,56.82036120419514
102,-7.917637577883837,74.8822427506386,49.21901235718259,66.57157032567582,57.53223429782578,39.0067663152123
103,-2.0365343924678077,83.69206915112993,22.920983629331673,51.106985047053385,62.67381763924996,52.66146578627027
104,-14.26444080632561,80.92481302038888,33.281397913241044,54.65204526927672,63.51177476422765,54.544818737629555
105,-16.34160993345312,83.73825640742265,41.773092167487,49.343865519235834,61.322467276307066,28.595565106615982
106,-23.579415030058538,72.54226852140926,41.028138745586205,58.42328781411892,65.17460046841049,47.66242729095601
107,-10.122139499289297,71.45179603701764,54.22180264331401,55.150076943039814,64.75307292537023,56.68498386034371
108,-22.246267851087623,65.90938625828733,43.623653511742454,38.778876939444,60.180469083938064,32.70954649779796
109,-24.02167880989628,56.833020722445504,46.758013492957616,51.112369435455996,62.590673434860555,47.451059689031005
110,-15.800394452598388,71.40649704159446,44.00904340886546,42.765898428459906,51.21366977477079,36.78704845971304
111,7.199887579343666,92.88190474867518,30.710255310307147,59.48173604892379,71.1469407838997,49.576951059943724
112,-15.758549757772922,65.15373847188948,58.27432516468681,48.75144381902716,40.584996455843225,60.42396137746548
113,-16.915673800149506,79.11437637073152,55.14592386133637,47.441258717651515,51.74193529633888,52.63029065683922
114,-21.793412549215873,63.641408564888124,33.505253087638074,52.80728416791079,52.689323375837176,57.46083084290385
115,-0.40053022483914236,73.61281774085784,36.66935849806873,47.43857106857487,69.88560015770926,44.91741784106032
116,3.0908027561448073,96.6398609931074,34.68025794186211,46.00517202970863,47.29529519619715,49.746690925707945
117,16.13283973746098,82.97136976863518,15.164872830317412,20.773616040945797,40.50029640133277,54.466175598729876
118,-10.298321203666884,83.31130173993058,45.392468661220654,32.18359147486471,38.6755990120495,59.53597208085244
119,-32.11805064886495,62.2866269478549,49.05692007226403,40.20623179153415,48.66725123689924,46.43597032040354
120,-8.022129434064086,84.33762584298567,53.17123629297854,42.86594601443087,36.05908446095551,41.000969955808756
121,-12.119436223821326,81.36248404686037,54.15567183096599,52.39222352801834,55.99044105048063,51.75937952809136
122,-5.451862927384103,80.43611434572233,44.07963413437714,28.633945022493698,47.00626768522204,68.78190136879006
123,11.732335281213976,57.386934187469016,25.202158094134933,34.842451103542494,39.0590551737255,70.85740070710906
124,-13.284608209120773,53.686188687892546,41.91887356436606,43.78743561705595,37.02862804806746,48.99194779880235
125,-9.55393965890551,79.93896664342921,40.30025226667178,47.911986818921505,69.88341352001557,65.5084618583322
126,-17.36006620645984,76.1566406913997,50.21146874741767,60.436478497190635,47.42474650463241,39.804487007791856
127,-27.81330025021809,60.43703000520314,43.40164361313539,56.94128441203928,36.172989390802606,31.959326551043812
128,-12.705478256278063,73.78816539822355,35.15055482716467,37.86522679521219,61.26866911299598,54.056030796414724
129,11.293103344437423,100.86776646129397,41.98586663498464,48.1597010070079,56.86147152555671,53.78271893611489
130,13.714634746153031,106.00466247382933,41.265615285282855,56.66960856734394,39.72698780976044,58.12488427501832
131,-10.262684163867661,80.29540441061052,31.78328740825645,36.52875565680194,56.640246937995215,49.335616919801744
132,6.9842726154104104,81.64059711015648,18.404912223564992,52.35603646671666,53.98594883215003,53.09932931161634
133,-14.607647359815736,82.33024842954843,41.809265280321014,55.80266088162387,32.21232868737812,35.780805027775926
134,11.937699920645745,79.66974908884902,49.67351866917547,60.08965135304034,45.509872112674486,49.54801498626605
135,-7.194534232607008,73.20281529843754,32.67568229210302,45.14589699142961,39.53689307690903,28.596591752184576
136,-0.7616846437611675,87.09815357144363,36.267749994148524,59.56358116278756,41.344792647276186,52.61921989697593
137,-11.913372470312657,68.62805041756906,49.273649895997266,46.56471546591575,50.67458471597493,14.79895315025399
138,-6.293719401512245,90.3549292521002,46.26360604459453,29.430012791281563,53.87406459810913,52.76652059434959
139,-18.65443581055863,68.59099507458102,59.53464322220245,40.269594311329044,58.69565732795132,65.80375467279981
140,-12.025665063297028,63.94487393199971,33.893268618712014,61.15844626906487,48.99362223035373,62.419836267459964
141,-3.009814432555184,91.56152799802796,32.638998072822154,66.15120260993326,41.717528764840814,55.33470729292399
142,-16.36704001296047,63.59314804001963,25.174968358446336,37.43283492050512,60.19290606750508,58.109309013321706
143,0.3261447232715802,60.602581234862264,21.34216899278092,42.951167929969245,38.22622413117725,43.62879909144303
144,14.504572198355403,68.42334491539921,52.951227891356446,51.37969493777015,59.84588920913025,41.904514455264454
145,-9.874064994996894,85.94889211379422,43.680893616139336,64.51146853166978,56.30176162130519,55.24853336646159
146,-12.587081574159605,60.76326582464268,29.21781929627887,26.177347174125916,34.475881689618916,34.23897158769605
147,-0.7580239553305677,91.93990859555679,41.638318444928736,30.53761548706339,53.55054625154773,56.81712376678851
148,-18.136658661910417,63.958239774327794,60.84161512177592,41.08328539991993,44.137577153657986,60.10664592855297
149,-24.702001357767344,54.38173196206339,48.643780762599505,54.78399052003263,45.17442162944896,71.65795676482811
150,30.159725738444195,84.77520771241096,36.56119112381864,45.050504924258746,66.04194798573472,50.40666485738104
151,-31.15625590406309,60.85184213011346,43.22153416302926,37.62261265470805,73.237617855464,39.38821217074447
152,-22.685814598144827,59.0048393698775,48.37060880070091,52.486830169260045,49.62113734031495,22.52000763479234
153,-25.827011554930888,63.49286284190604,56.74312133963456,57.466726759693465,49.56191155868028,59.09500916563197
154,-13.382249261221268,65.79868290890684,32.07350305636192,49.815256691919494,43.634860182364065,31.833239181171052
155,-24.290276262333258,76.82673130396726,42.600247049317844,63.18128739619816,43.27742851309731,54.51579856914366
156,-11.400058965052168,72.02939716978395,65.71833573636633,50.79874463135188,54.64754049485209,45.52306128890336
157,-8.220943715565786,64.99307271841873,28.094192803047882,60.68198222996745,30.794497002323087,38.143329461020706
158,-8.089621668630816,87.75520166433137,38.98842605442542,36.64575423730554,48.086663162832785,77.30780353123339
159,2.760378926476042,75.89109528045923,42.530836834904925,71.33337894376186,52.79224980911791,51.21753531532273
160,-19.425659317460664,73.73212047294506,47.01027620234028,59.20675100554959,50.679165213291846,38.63018544839613
161,-17.99078440924693,84.3028152932287,53.17435675078563,55.06593056587534,54.78185597734152,34.66128372146879
162,-24.446882573419234,41.25174286190708,48.96720497846252,66.60980275973654,45.9719132516512,58.028817177937384
163,-18.80651522409097,61.216564697448774,32.49794390655341,53.334150874183216,41.16189613907382,44.40403908814133
164,-0.6167268884947985,86.00298893761699,38.11062585499087,34.041030110800136,37.96404894424079,52.846123232156366
165,-16.137716407026403,83.08799886008511,52.407191816965465,51.70988666916911,59.42199063315525,39.73434887340648
166,-15.521831589340342,76.40793384167057,51.71830344284882,41.36235848143996,52.48590461309177,45.55863796293232
167,-31.62987579908063,62.01809724985867,46.495693972997515,51.02781999517168,56.109592314233645,27.67096468097061
168,-15.810168076045882,76.51794356879752,46.891174759022654,54.9479363379915,51.90057107672671,46.522175133201465
169,-6.913831037306155,83.59087519515379,47.5742687523132,57.42703076853944,30.157497246640567,45.76692353652282
170,-28.172495902528407,75.5977645324396,53.01821154327141,29.02522897026243,35.671070742793106,56.7650297265088
171,18.41244596876511,70.1234104193032,19.275953084347034,30.507948920610435,43.42134918433039,54.59323620117218
172,19.270929242880204,86.42844636869727,32.96664772916033,40.062268403895686,68.37199545010066,51.32642378602722
173,8.30092808278767,93.27236322667099,22.669304483737257,63.48262484310577,34.62940306493643,52.51744110009708
174,-8.291405172784295,66.24831556656281,36.26437657580976,50.3396685581747,39.22572924306498,50.120352586513555
175,31.415220027435552,79.86909592789941,15.798476735397234,63.01919258506677,29.787188271138913,62.94407640527645
176,-16.81057295466303,57.511792384903885,51.995397717263415,68.50055457614644,38.82756069858491,46.26922244655009
177,-2.6318411105131494,94.38726600554084,32.966616656305646,60.53045508176927,42.94305558779186,50.30870542146027
178,2.9191587837159574,81.45521345125033,51.284723360115606,75.31217044661382,52.55821433847154,51.64962249014031
179,2.8117233605974628,96.9734603678956,37.870631438370246,47.095167703065556,40.31090888406547,36.85258397962843
180,-10.760722786524042,82.14576795667918,40.1580351184509,66.71422965874129,36.45852043288977,45.61236440200351
181,-24.84086751788751,51.93518241083713,38.07881603177745,56.302441361639495,36.24301507829148,64.52851518845534
182,-13.346629833839689,73.31150529279043,53.418598152925945,50.969072039510024,66.25564584259466,48.72172549646125
183,27.54475151028254,65.61248031574831,33.45280002101243,59.81635394531707,56.09134591503328,55.04521069462881
184,-23.94051847278201,70.59423840586054,47.87562545680333,50.61051267084783,58.70623299028952,56.42057381279061
185,-15.17953978796028,79.46883820927646,49.87743926178092,65.83706638892754,58.07039749894734,53.411717287741325
186,10.662065593328197,78.28669936225063,37.42397216206987,63.002361323433895,54.45942362778917,59.70613500196424
187,-19.884609293060027,59.33646747874517,37.94198832860503,54.55690841762105,59.37631805723323,35.83398835500909
188,-14.880894836316209,81.47825626018889,50.94809346838955,28.138502419097133,48.05067137812204,56.1678517413291
189,-4.886038567183783,69.20530402772371,45.8180536753165,58.296167862649455,44.810011650736755,61.23182034030088
190,-14.663154309857397,84.28698955260032,27.51272823759907,39.882023002665356,49.26676025730277,68.3565113600587
191,-7.987275989081977,76.2980236467198,45.46237710224073,54.7445592477389,94.4461122007919,62.04098467498856
192,4.712880854435864,98.8804701018017,29.42049135565466,27.146348843430303,71.9787141358082,55.402640033084204
193,-15.872278718867687,83.22266797391532,47.32880348170964,55.802896250717204,50.51601638762967,19.85037464575453
194,-7.921773915788888,80.2158278973052,29.538996741711017,38.89693227660889,65.61655778295429,54.918461734519134
195,-17.213970520929905,54.880152613077684,48.46778847054535,55.90672125912326,44.570121039519584,50.078010966544184
196,5.1753312659180555,70.50638903970028,40.057270564347434,46.215410432164305,75.0874034612875,47.195528899622154
197,-7.378557111486927,74.66508231127092,31.62709800886127,45.60980598854429,65.03077389883406,55.89020312793403
198,-21.764895083069856,71.5157892325123,41.26929654530232,63.21051097253881,58.55932896204412,26.348509106906178
199,14.902407978548185,58.119006060127674,16.28853474005989,42.32000064996444,37.48804039542731,48.617416074220195
200,-10.158126141459913,78.81182694484728,31.02057032802356,48.65618848942551,55.77275218720023,44.37708167164895
201,-6.720175353661858,62.346768902239006,19.006565949433824,57.38952145171209,50.630546424677,40.49635716649455
202,0.8665967061209794,83.88560742965859,32.227592164483866,34.57048596390623,51.07987129004372,96.67535009850694
203,10.041562092882172,88.6524504626385,33.17587290271016,37.21363081955324,58.88761795906826,58.652618894784624
204,-10.956219880048641,65.59990509521074,48.51262039320609,23.474018320498033,52.549390351007254,59.726580250828384
205,-21.04894274841316,78.29076357687143,54.706642515786115,51.96539331598971,31.238783223839953,19.109261295730125
206,2.4675799050759,80.4528281512278,22.689469105090343,53.745637908071316,62.02665197154559,49.20052819487938
207,-4.834190744530349,74.3687871503771,52.5633613018713,48.52883837573712,35.72098925738733,60.377062558173236
208,-14.851574455852457,77.34045243059916,41.27698411288323,42.29019371373666,56.7579383949135,40.477054626556225
209,-14.938117487456385,82.2401312988158,61.12109144874589,54.418390559000784,25.430899770924537,64.70170126016143
210,-12.228641510110656,92.1965712789456,51.62713647246452,46.183782117637925,50.92705886902499,41.87008687643367
211,-11.71157386805626,68.96443673088254,48.415950633334674,40.32668613528834,50.92357946777355,51.13073445552233
212,-18.275716968820923,78.26137432040304,47.69170008856598,31.052240704459138,41.848354376145714,49.68691011515432
213,-11.347898539716732,90.88484231765689,49.0664654868122,66.61962517189045,53.599618484871556,61.38742438435663
214,41.54491109291096,91.9164750923384,19.142974357986194,52.55294933454419,54.02009162851432,39.4076509626472
215,-22.796052488281397,62.75067974194251,44.93953654920844,50.608949649638,50.001531838097634,52.898479743317864
216,-13.019197068624802,73.14735380039762,45.50857537618804,55.981058600091025,66.47830048836055,43.98560730944699
217,-6.199514323096188,97.85147000397492,59.61247961328861,46.276645311958504,59.901056408516354,58.769970085175366
218,-6.519434744911118,60.448100656805636,35.94315936185609,25.69528027683137,82.21172505253445,41.37088004050399
219,4.667633172431241,78.05312017522184,43.98887507688515,57.7397819898103,56.529133537794166,38.762630016617464
220,-10.785093572813098,73.47453709703258,36.20180314376352,43.4548426724552,49.143475006839466,37.7835368887248
221,-3.795951657487666,86.9129675891527,38.062288727328934,69.23292111814611,53.119091804557826,39.40604084428731
222,-5.3236380844407325,64.10277756736568,40.389362537654605,32.65336568732144,53.56481297847754,37.804637863331926
223,-4.065486596019459,89.33111487984941,51.108835200229166,44.13042023776576,39.46244338924605,52.13101381379002
224,28.46230916150223,75.83575422945914,11.38163404849719,63.456649829687606,53.30898719918051,67.89277482029327
225,-7.352716596910052,74.85411580285724,38.36895244387988,45.03824282191292,55.47795407996878,62.86919656622065
226,9.25581285327234,93.88077483680009,46.99945541340643,50.00407036948477,47.62180691572005,47.21234926608419
227,-4.518368856636267,80.63325518780164,42.541544428650695,57.61865734309576,23.505911701427653,39.91289308359338
228,-16.318340368311176,72.65281566029805,69.43327976953017,54.39498784703178,26.931270402465348,53.76485253665258
229,-7.252711149114324,94.38844886067803,49.688558155293784,65.0893552504394,25.33078703773808,61.56161869165826
230,6.053110451122654,91.4817694302429,37.42023883820033,79.10304536255362,52.832314201367566,59.5311424383015
231,-22.077881099422676,65.12759429534236,45.526359831383246,39.387645380672794,56.15115495937312,47.0727994577537
232,1.46363837406903,79.15723529348165,17.26856771690457,64.07629283484987,32.560200377611395,64.02789428039328
233,-29.47655992196717,69.26408499554837,52.538540146036134,54.567741724140056,24.62213762574528,53.85178507580573
234,-20.09396286945044,65.63901582615136,47.617513839152664,80.5430598224176,63.68173539573411,64.59233665785518
235,-21.098553668081816,74.75648088922192,48.109509427529844,31.72356222011062,41.442392386324734,44.15394521378085
236,-5.561770053972383,76.61144939899565,29.46863416254409,33.95808261202509,39.209587532963944,57.056117143837284
237,27.387480683274664,74.56428081562181,4.727369123641671,41.83352182366251,47.27231728274526,41.98374659640554
238,-19.776428383693514,67.6657555031772,41.733744690764595,73.79937846296333,60.576808600249244,58.08914201190422
239,-7.655117868028652,79.20600675738791,25.365778991937947,62.15045392235359,27.360805124361008,58.278180673334454
240,-5.953885533814038,77.491639989065,28.172011529339034,55.37233664787376,63.89392899910854,71.87945774277223
241,-9.516880163877122,59.41014458386092,28.463687914154217,41.35351273063773,68.12311504491956,37.12724190890095
242,-13.826646555447676,73.21205499469797,57.852117045583256,56.25987488348969,26.58360789145626,50.22315569957907
243,-11.807557898802445,75.00132135014492,32.54478861722793,66.28949172650081,55.552641110580126,64.80689807400901
244,13.270837064273758,72.83898871887676,22.69199289917106,57.419186986138804,54.68970920461153,40.792258452825024
245,-17.005233166231648,77.87722290618495,46.969945246348786,35.865331468938464,36.872055154906505,61.80882959519039
246,4.0647062351792025,68.61713055282767,24.104933319762846,56.71597622948873,54.34800989022358,42.065230489127785
247,-9.920460766627826,87.89336284642125,47.029882596755876,56.54588166346794,53.12248235174606,43.92922417439521
248,10.20998751932349,89.3256310884782,26.970108870712032,69.91662072554747,41.66287370627009,25.365778648726668
249,-4.843612833404261,73.24296319421306,22.61200273020358,61.90667381979326,61.76459268024455,40.20105738112892
250,-3.4063002492056733,89.69995242807957,32.823150147354696,48.49647819103357,55.95630779214591,43.680530074583466
251,-22.563413234523658,56.772665740871446,45.48415598175378,48.5581553250764,56.29284381024145,61.90758155956545
252,4.894770378192613,87.69295524073493,42.02535187080626,43.71468539487192,53.81048681572576,51.37971622704647
253,-10.958112629947065,84.65886536126006,39.47745059686763,51.95577808337683,52.16742427425575,45.02924837969457
254,-22.60238029706401,79.61293970165673,66.19649675442957,43.805150591534556,36.06630793879661,31.772377108852044
255,11.786209972964869,72.25230504778172,14.091528158552833,63.06336980511129,51.15097801116319,40.0928121094774
256,3.8086826690351216,82.47542371760666,28.894933469413278,57.473194758332696,57.53392928760735,79.32206714248633
257,-9.65948048508606,61.36082242288072,32.78011699811918,53.90370221401385,48.24867595542707,46.43333667498393
258,-20.56188716949952,77.96720295692771,54.964754699914934,55.24513600902078,55.84128197035136,63.54239477219057
259,-0.281172447010835,73.01688343496606,41.77679441568107,53.6923810275673,40.75048381758247,49.53670168891314
260,-16.496901955901553,63.58505550059393,21.833517665379116,62.41956458633749,40.24477061991964,57.57874948742749
261,-6.685173004445761,71.26687333561907,29.775436855090764,72.2507608168755,58.71866679698594,54.13785166291389
262,4.688558485397651,89.53711547253997,42.492234523253956,45.780270350179684,52.70581587786525,44.616824787377475
263,-21.00623157861148,72.78117926498862,47.439719296727674,66.45947023646295,60.92993212750945,68.86738171595978
264,-14.2064044839677,83.10045665246308,34.30731509960935,75.78544004264747,52.26970785517248,54.12791980380331
265,18.24118091478096,73.04883239871702,22.380847288193284,45.52100732596441,43.88186788223671,46.784293638676665
266,-11.901656577973126,74.7793264319746,46.07765833347501,44.756148052789015,47.286901637188265,48.667833144180655
267,11.34582910189863,78.99898885902384,31.696616014651436,53.106342812731874,53.154835768627855,32.19589468790334
268,-21.76922958892095,61.043859012382505,74.5709340133561,43.78343357784622,43.11288835436289,45.91516412764662
269,-29.24969494569476,46.519586408752524,38.87930977858144,52.29254510421537,39.86562193973932,50.400393462941416
270,-1.3594892059245107,85.90670996076041,42.482282688403394,12.677707296254543,73.21543363019971,28.910649996927607
271,10.184299323147329,65.0419311409964,16.42873010871787,35.11465813699936,45.298398083939375,67.98247436867567
272,-9.769850090145711,79.06537662773121,53.85761110297151,23.0531011901756,66.95684107631456,34.45879996222533
