unit_id,WaferYield,ChamberPressure,EtchPower,do_FilterUpgrade
64,35.49274082120226,83.02009860421695,33.71233074762173,75.0
65,27.46617684206489,66.64871679418934,53.049698258297916,75.0
66,35.68505404420017,86.50703806560036,48.82950886965619,75.0
67,18.931085490414837,51.64898335281646,33.820078742499916,75.0
68,33.34086786320728,89.44702968219336,55.900589047546504,75.0
69,31.992982116748067,75.58264135367577,38.54085171465828,75.0
70,32.03561112658247,71.53929432606341,53.11094595922704,75.0
71,37.87760689439385,82.61895576651396,62.05111583912002,75.0
72,18.25846971756393,50.37350547931876,37.86438858130615,75.0
73,34.352341244472164,78.68480733121906,31.71718945693794,75.0
74,33.90473375731318,90.28288489301063,48.92923790159985,75.0
75,28.889410481841264,72.01534550800429,45.456950688460566,75.0
76,30.76155229040105,68.89964604799654,60.306501032777625,75.0
77,32.766127926466105,79.4816207296236,26.8054306670558,75.0
78,24.15201793573936,74.24713868953435,42.16618084261707,75.0
79,34.429642939277336,87.72281125345103,46.97707266349606,75.0
80,35.96211465669972,83.34090903309084,33.89250446347503,75.0
81,35.3754401351013,84.10596201874144,30.40835495676173,75.0
82,32.78583973235706,76.89378538267634,42.14001175775298,75.0
83,30.47808035002991,68.02595749390943,47.77193936471868,75.0
84,28.324542771850894,82.21284087624967,10.23535730340013,75.0
85,31.52204205438805,87.0169921829051,38.21825454839416,75.0
86,32.25160108029154,79.79234756003987,40.981747155550735,75.0
87,42.46250275302913,86.25727354934432,30.498629826600563,75.0
88,32.930803579975596,79.35677075261867,35.11081945469813,75.0
89,32.79590378210063,84.25750571085482,36.32065469039143,75.0
90,33.089638465064105,82.11122816950142,57.17923080408725,75.0
91,21.943501861421893,63.820965198879854,29.74116192391784,75.0
92,30.205731297770026,65.95863534197173,31.83396756363625,75.0
93,23.215224994508837,65.25960501861081,36.04890550444287,75.0
94,35.58216997976851,89.39196127525534,42.319006270822356,75.0
95,14.6179066368143,50.57940536623853,44.639290913778844,75.0
96,38.66159592234693,73.07707702237319,27.687073150900588,75.0
97,37.958579905451636,93.82970569098981,45.20049310289255,75.0
98,35.0153456502568,79.45104497029214,51.17507890366999,75.0
99,23.901251988649808,62.86484899505723,31.034319737529938,75.0
100,28.248608273074197,79.07441175807305,31.616046534901717,75.0
101,29.520878508812242,71.09722958878226,52.72514839972742,75.0
102,32.890374441491375,78.20975319742438,37.28546307596809,75.0
103,35.6207663570126,86.01105451089536,24.362551340832482,75.0
104,39.97369145514386,87.0398563570324,63.997627713542514,75.0
105,44.001308853889704,84.97115105070188,57.89383879947797,75.0
106,33.782385779536966,80.72033028254297,37.95906681444882,75.0
107,42.82736667556535,92.60373913894577,24.302457304524296,75.0
108,28.48519826117434,70.82106825364012,42.69746126567564,75.0
109,34.44442368994885,84.6180969399191,39.35975186505059,75.0
110,31.012591453175663,72.71290794217961,39.890608718943845,75.0
111,34.45599433882353,74.96629681717862,42.128147474897624,75.0
112,30.775116696471056,74.83614093258264,38.03053916881225,75.0
113,22.165633672414405,60.50394716362697,35.72976848128264,75.0
114,28.646274496740944,63.444688654069594,60.14620850186907,75.0
115,33.728536780751,78.84767096552036,31.399253458925003,75.0
116,18.761768889644195,46.59482228965169,38.10578434877906,75.0
117,28.237199679526892,72.0600305468995,5.687700569456995,75.0
118,29.97460747898327,71.21704567286378,54.028683668229895,75.0
119,23.415757659522438,60.41796432238114,36.37263121327492,75.0
120,35.498164385254725,91.67068357268361,38.68939874428541,75.0
121,22.363066654505076,55.501846736416255,56.591856744698056,75.0
122,29.930569374575054,77.65787628483824,23.427337093437714,75.0
123,32.40819906582072,76.74455150618927,49.11778787222941,75.0
124,25.848586431505595,70.52427525705622,28.092636671484453,75.0
125,21.93807340950237,63.016684767442996,28.310211630717745,75.0
126,32.61654972105521,78.98634812335101,35.213243504175125,75.0
127,30.27488638401275,79.26184471068596,51.85820305452697,75.0
128,25.162599700006965,75.50375843812913,51.67765952691854,75.0
129,34.8149157188356,76.73823114502531,51.96467304241044,75.0
130,22.838480068361505,64.73988907726024,31.597653548306255,75.0
131,37.184425525873884,83.67134385011106,62.91945587906978,75.0
132,28.646569765415418,68.1293813372013,67.49192698745907,75.0
133,35.55290313799785,88.86653561252847,33.72241668488452,75.0
134,32.446267565063415,85.76660458022766,20.920834002927702,75.0
135,30.701812363020295,70.47625407845894,39.61996637985216,75.0
136,48.79339328020821,103.42666754419955,46.49695100681039,75.0
137,29.820705667186445,66.57989246842004,40.20526950080701,75.0
138,37.79803747040738,73.5084822085288,33.31866587246789,75.0
139,14.275861724015785,58.249373466653275,45.044411535518876,75.0
140,22.163548785974736,67.18824300924939,39.782345368153706,75.0
141,32.30051907109965,82.08672988599511,21.91527035514463,75.0
142,41.937001391008714,101.09596772750287,32.30024829763466,75.0
143,24.793658364824818,66.11065777375357,34.64946434882713,75.0
144,21.167028758915443,72.31012550230746,34.608917623302865,75.0
145,29.731116850845908,78.67881327459065,54.86852995985271,75.0
146,36.49512811623489,79.35963480057046,67.76930422101047,75.0
147,48.655080801044136,103.69708400959998,39.61607838532509,75.0
148,52.19499230755939,109.95331450235922,58.91034195048444,75.0
149,39.63331430909407,80.76556974401858,39.778056440552675,75.0
150,31.806628895989853,67.09403277344111,39.94290576149404,75.0
151,31.003545048798436,74.92669322687209,29.043266282294052,75.0
152,27.743694791932338,80.75017065084505,37.071504876089165,75.0
153,28.883864825808633,71.79240876439428,19.86358494434947,75.0
154,35.89542081876735,88.97688949612726,36.71960958065176,75.0
155,28.862608404849254,61.244293396748915,53.631231130813504,75.0
156,33.57416840488016,76.86010021204557,36.99386733906515,75.0
157,15.758859097235124,55.26637779343296,11.089467390969896,75.0
158,18.55161920164149,55.45166125400684,22.948894363147865,75.0
159,37.6237568234347,87.2704851557912,38.85822682005554,75.0
160,33.41495707246932,84.02063535339467,57.93760196363882,75.0
161,25.22403375100784,66.9725727844165,44.938479001845536,75.0
162,32.74989059734824,80.68351544485614,53.8105839276668,75.0
163,38.03179781257823,94.28701542448759,26.5509373858303,75.0
164,23.844425551043773,69.54253287299449,38.713624162771794,75.0
165,32.26194185169984,68.89888693256643,48.85174999196705,75.0
166,31.483463899140364,79.00527466983917,39.15694832327526,75.0
167,25.532649407202552,63.2356564285782,48.98763544071008,75.0
168,30.855527463100827,72.65086898973773,31.471519456307597,75.0
169,24.44275829131646,63.82119174215432,36.72703056254903,75.0
170,18.24288316059718,67.73957484463159,42.43844770913598,75.0
171,31.317009237482516,73.09084680768684,18.47450818403612,75.0
172,32.65532588751068,85.61080435504712,58.951257407588216,75.0
173,43.953818537500126,113.56004714066616,69.81955051678145,75.0
174,30.613247534686572,79.60728232961202,44.74246794323857,75.0
175,33.82173332143724,78.31414181159715,29.53311190143187,75.0
176,43.5518570134706,92.94340701014626,26.913174520872612,75.0
177,24.122580149680548,62.40912137570144,58.07752825539583,75.0
178,34.75341850685438,89.97928491548596,42.431460617434865,75.0
179,23.707208152308255,53.93155564982154,39.40892051454367,75.0
180,31.206659561066076,70.42515439502012,39.903099805204775,75.0
181,28.344641516784673,63.55144339897075,44.30132281929846,75.0
182,27.83151979682121,77.31792896677437,23.325906202087037,75.0
183,33.615925090175494,81.50023874482626,21.304866117428766,75.0
184,14.941111659572492,54.03543810470949,18.906045886853825,75.0
185,29.580670701927772,70.4375594663986,32.19970626043528,75.0
186,35.73078769316281,74.13519371357653,47.66771215618963,75.0
187,27.37273892645256,73.31963818862839,23.191055469081437,75.0
188,37.81881617623518,72.67574723633736,16.045660854105474,75.0
189,31.357526046411245,75.65372208827985,50.640394803390244,75.0
190,21.791773906370967,63.72452189138612,48.05835255455673,75.0
191,29.66428444263521,74.71642151767792,49.377624247228695,75.0
192,30.02099641834599,68.85372181686155,49.79717832121245,75.0
193,18.845420663158205,56.84357031826683,64.18871964832846,75.0
194,37.99433264320389,86.27218790250514,52.62310669403248,75.0
195,37.250130520450504,94.69144984369046,5.1859077747601425,75.0
196,26.39495468894319,62.0963775571189,28.164254426706616,75.0
197,27.57829850427271,77.98685680370745,41.379580309293715,75.0
198,29.606332076923394,70.38583780290858,27.093191220036424,75.0
199,20.151057267451748,57.87310929196829,30.961540639016214,75.0
200,28.971916507221046,79.11087448593882,27.89833912035296,75.0
201,29.737567834183924,72.92111702798181,27.387598167294843,75.0
202,22.86968584580118,68.39922130795267,36.57853116428614,75.0
203,48.81708472823077,104.33437813152747,53.30258084802195,75.0
204,27.093271223363367,70.81977973096392,24.547057982503652,75.0
205,43.85108821432635,105.68973658689617,58.107368459357595,75.0
206,35.10231465383747,82.06863753859488,52.874682244285054,75.0
207,31.47066284586828,94.72594934275999,44.65058880325146,75.0
208,30.131846273763042,71.62507318048925,39.362210868294255,75.0
209,31.555353485426565,74.67286356050772,22.959619982803407,75.0
210,29.13252731630468,63.84320921651829,23.208857473459155,75.0
211,28.735674099614318,73.14427175426141,55.48048356423716,75.0
212,19.186623884147043,63.3928941858818,40.24492890521808,75.0
213,22.420889241336816,72.19577398025251,42.792501907818824,75.0
214,37.901256921936955,92.77000334606446,35.53225185068748,75.0
215,35.44931328211558,87.98480928953353,37.161229266220836,75.0
216,31.63664348066364,65.63219361485365,31.539929760107853,75.0
217,26.5102971086651,71.32195575897823,20.53531855567332,75.0
218,31.523563570268383,77.82462111440525,49.692409672326754,75.0
219,20.28134563985638,55.78008908603933,69.30155821121897,75.0
220,30.969242147760745,83.39639279961614,44.95617844605334,75.0
221,25.03581660178591,67.71179168321221,47.27905756835723,75.0
222,33.98081911309472,79.68347731021142,36.03462719077018,75.0
223,31.206916866125233,67.44956708049436,36.665465871920304,75.0
224,31.70530395273964,79.48602410506555,48.0745711513433,75.0
225,33.78666354379992,92.5721743972662,35.04495883749292,75.0
226,34.33293345317042,85.00097156109759,74.13333691096419,75.0
227,23.87300645582101,61.522347705503165,37.01595999169005,75.0
228,27.216740896975498,76.76634563460296,59.26275643760819,75.0
229,35.84437120990998,75.85168565414193,53.132758649877985,75.0
230,29.357336130776748,68.50444945973103,41.84471940399045,75.0
231,20.719647242616283,61.8173689263082,43.233090136771615,75.0
232,38.53831459460634,82.74445267554167,39.84363420739784,75.0
233,21.86298301091199,67.41051755125537,36.33925723815909,75.0
234,31.032293430853986,85.65497752914692,43.144827520135394,75.0
235,31.727333172888475,73.72430955346613,34.75261565648494,75.0
236,17.048351800753856,48.11864580451551,54.21292049813155,75.0
237,30.679152484926945,84.50279642705736,39.80076059896385,75.0
238,36.293703641131536,87.49108335978676,43.86961005787494,75.0
239,33.78171169296846,94.21023781781139,47.37611528219632,75.0
240,22.018350589957702,51.82153880635232,60.866903859743864,75.0
241,32.508518071725184,87.78489924548686,37.57257418273763,75.0
242,33.34849334731957,90.23713630044892,43.9674465805366,75.0
243,24.378763187877915,69.2595051704686,29.42030128784872,75.0
244,35.6697648273435,89.85899014046905,26.715234161277,75.0
245,27.27563411816177,70.66697726811569,44.938046638650746,75.0
246,35.75000816091452,84.9790658564705,47.53396812951721,75.0
247,41.37208753773156,96.57515858502929,9.909960065122085,75.0
248,17.421358127486037,63.08521692000802,48.660506187167776,75.0
249,28.943513095901714,67.79904498420545,28.429181236046276,75.0
250,27.701708183173167,75.72423285680685,48.71892654541951,75.0
251,38.11518146480484,91.4647003926,4.1974537518657495,75.0
252,33.76382470620869,87.36305912681208,5.43658067656546,75.0
253,31.68098935517733,74.48024340445187,43.80975873870277,75.0
254,29.073563653306813,68.13912265733639,40.33817717262739,75.0
255,40.02161733930554,84.88950378916785,31.75348323322806,75.0
256,36.60583083631077,86.82092404095297,34.29696798473175,75.0
257,34.586242788974516,73.7605193514207,23.4837074500182,75.0
258,25.20871839574623,54.093847423110965,43.209507107555496,75.0
259,29.71837150581496,63.60695265877807,34.61817279510568,75.0
260,29.213202002341898,77.54315665853501,37.47532382269197,75.0
261,31.300220914880672,84.7341703485752,5.054662997168248,75.0
262,22.60361891707574,56.3257274303284,67.48299708926677,75.0
263,25.57801000298059,70.80956569774858,39.163344575116504,75.0
264,28.589618384774862,69.38004700866595,32.57473103580884,75.0
265,43.71942534187708,99.823662736443,25.74330243734837,75.0
266,34.01398567314759,78.52355344259732,18.212640031389896,75.0
267,22.603913449086917,49.79313227369154,58.48003443176493,75.0
268,32.02120814538441,77.13587739284125,42.05174848025799,75.0
269,38.563648636622986,79.22576812193098,27.377795292121252,75.0
270,15.776422396603941,53.218105266100224,36.382600542654636,75.0
271,39.63592000869576,92.564727974563,26.798154342962754,75.0
272,19.692619692840978,67.07411585344549,42.18316909227742,75.0
273,25.52368233706757,73.00866893335818,34.033843941146806,75.0
274,36.317921511458174,92.33712404909109,44.40601752739598,75.0
275,47.64817532945515,90.82938246713624,21.621527379127844,75.0
276,23.610338882443337,63.15534823149923,41.52158962310542,75.0
277,30.530825175618006,70.79195257537769,43.48472515964962,75.0
278,46.107846310616985,94.92482680445738,37.30449390854865,75.0
279,22.34237668330505,62.359036862937536,53.25575942493469,75.0
280,44.85837586462902,98.48169380016657,15.649665118925007,75.0
281,29.738631890536702,72.16820676098035,58.6840416901667,75.0
282,26.391410584798866,55.071844618643674,30.561925287019672,75.0
283,28.972928121555768,79.70108692067006,31.758133754351682,75.0
284,30.84102385278974,71.97705149573389,41.732082891815836,75.0
285,22.122983722669623,59.43232714934362,40.02899012719652,75.0
286,29.791738167780387,79.54865843293788,42.727200631928625,75.0
287,22.397625646025837,76.21296764572715,39.759114629602855,75.0
288,36.22623510480243,79.67861745319387,41.492802917488845,75.0
289,33.377880160121784,71.9612739020636,50.47565124168999,75.0
290,28.63968845737749,79.04057873015795,39.09222460108151,75.0
291,19.537420276062818,47.778769463703725,14.768869247123412,75.0
292,38.16406211194014,77.1915494727782,35.35124295229317,75.0
293,26.756785112246163,71.22197634392145,37.653353204123704,75.0
294,41.325916427728025,99.00629033941046,45.799391788501175,75.0
295,15.996165814066675,61.8848070245288,58.570757106982064,75.0
296,32.20871377088157,83.24194260440348,52.220760591589546,75.0
297,29.15546051969527,91.24433575848839,39.89179318216493,75.0
298,32.762877608130175,86.09607983510658,22.982095217186224,75.0
299,30.084105954997845,78.10350046967284,27.392907433728325,75.0
300,27.762544550538045,67.34538624127553,31.132273347850838,75.0
301,23.222835119271714,67.06579611287648,29.037580355538033,75.0
302,36.511978053254,86.21780498374655,37.389291584520116,75.0
303,37.969099475821054,91.38725102107146,56.72878805733669,75.0
304,31.130505731291695,79.82569945300891,35.320925803268224,75.0
305,32.673829672885816,85.13688020366664,25.810833915811195,75.0
306,34.72211137035,88.6946095054956,27.49259457660529,75.0
307,34.038138993166804,70.43932545773207,10.045672714788575,75.0
308,30.800319377347336,76.6412594826904,46.653948332040514,75.0
309,39.427189165158666,90.45195700744685,35.30717768252366,75.0
310,27.720156582036765,71.27768256371503,47.12366079892786,75.0
311,36.01635706744242,92.42644388216208,38.331452009306986,75.0
312,36.688310163724736,75.18741602319302,67.86719025752686,75.0
313,28.56352039097164,82.40420277430664,49.23138036181478,75.0
314,33.11818927512234,75.99983327998802,33.145724706389146,75.0
315,29.218127594311273,72.25460411853287,34.70480515129882,75.0
316,27.394954925109577,78.52896701668432,47.762264002302416,75.0
317,21.714905908054885,70.45225534770448,50.06381560953144,75.0
318,42.776030990376285,92.91749349582439,43.206760815821184,75.0
319,23.97374171095598,71.74456342407478,25.03037143364082,75.0
320,36.42334342061371,79.07823777857253,40.46437399072123,75.0
321,32.739599255296234,75.1256500765113,33.22097994042809,75.0
322,44.86502855982412,97.14505309259759,49.83628659042386,75.0
323,43.47739647126718,88.75789682037127,52.73675971138439,75.0
324,26.14387600028585,81.85829525597312,1.7852429463536814,75.0
325,32.661247628345485,88.32980588290025,37.73077339313595,75.0
326,27.715267442893598,72.89462330754446,57.331192552503346,75.0
327,30.28532854199273,79.36700987506306,49.48303393387921,75.0
328,26.300432271847452,59.6986921921786,56.181804388612534,75.0
329,28.293198008814873,75.30221697855171,42.044702148129645,75.0
330,23.94371492069997,53.240032492727,40.90832346216981,75.0
331,30.670525448042035,81.52846232376922,37.18314180793314,75.0
332,29.779491818092403,70.93337600004627,24.08637484413085,75.0
333,33.94956082766735,67.23380421394424,48.48292304343357,75.0
334,30.01839602837125,78.64830434635304,33.314132157767695,75.0
335,24.966548072202436,62.87418017493136,30.234723154892553,75.0
336,34.110315068284066,65.47549826513124,37.403648302265516,75.0
337,30.150599086007524,77.08482422295667,23.97997822682118,75.0
338,15.74080507761201,55.20783734022231,52.7199722060394,75.0
339,36.37806411177704,81.68270462846897,35.30780274953037,75.0
340,26.70179910898909,57.198372852574536,32.758787051571964,75.0
341,26.70169586284388,67.40149828869819,53.84223848427785,75.0
342,35.5437855191775,75.29635829114237,51.057455644281795,75.0
343,32.206072056003315,74.72919004555091,31.115871700071928,75.0
344,19.67559060715899,56.08692208434802,57.199791359802546,75.0
345,38.00062890210177,88.42596032496034,44.644054748420224,75.0
346,37.56142971610408,86.12642060060509,26.119872834240915,75.0
347,21.06590185829479,50.70761035186793,34.400805446964455,75.0
348,24.83608395983437,73.12101169876709,29.20450804515118,75.0
349,28.333251891550194,74.44681122187146,30.6752512852973,75.0
350,25.957511021284475,64.52505796822035,33.19502521280751,75.0
351,18.262567084816297,60.49027908927965,35.44149045781218,75.0
352,20.980660265923277,57.902590710610525,42.42310915310302,75.0
353,36.91748879731567,87.709556841729,50.90988971060447,75.0
354,26.30199234509112,61.36973556963064,40.73451808655364,75.0
355,36.93321003453123,86.43107437330059,48.27358339886686,75.0
356,24.16498900241905,60.35670888303121,35.498077431401896,75.0
357,27.953709872735963,70.01486689933155,30.998025805296297,75.0
358,32.204000646951535,78.98717944346932,37.21598598399235,75.0
359,22.032684138554327,55.609975328459306,30.681733439367612,75.0
360,36.69839708710628,92.31467294563889,49.415234159977004,75.0
361,37.47357379093692,80.2408977112757,17.317838089120983,75.0
362,21.34676963726107,63.26784814966932,63.827084596041594,75.0
363,34.89543802610709,71.30408060356389,40.82337082887368,75.0
364,16.57353090982503,60.11334561002803,42.973145225292974,75.0
365,23.084005306495378,66.70873676215773,49.94824318788849,75.0
366,35.6450182934132,82.44225624930586,47.66650504291789,75.0
367,37.97093364860931,95.8412720959414,55.91648392788146,75.0
368,25.441172648247388,73.11403321104912,28.852923519811007,75.0
369,35.56884681967445,73.70951665648053,34.7514185881858,75.0
370,24.861753917435188,68.18322289145121,30.3643885635005,75.0
371,31.17129623543434,76.20909245927427,40.53303288933701,75.0
372,43.916431312259036,95.64379573056563,33.0769004335514,75.0
373,41.17458038142613,91.77855535411666,29.655685361410296,75.0
374,25.263737972405984,68.45306944393882,25.34011939751015,75.0
375,31.369104493141545,72.09971710717974,35.879868497295476,75.0
376,42.60162424957994,82.44030802530501,30.12185185809495,75.0
377,27.598086352713903,67.94324438318812,37.60192353998631,75.0
378,29.847534853036564,72.9960654630687,19.570468007047516,75.0
379,17.218585363217777,56.604735845158835,20.891946410380168,75.0
380,31.41158651955283,74.92847005111791,28.334192182999317,75.0
381,35.11067899718114,86.69379078339496,39.537337382619256,75.0
382,27.616714297025688,67.7031816617647,50.037544178867265,75.0
383,19.05445469199375,66.2459110793852,66.96651203919052,75.0
384,21.887060284786948,54.105365071953536,24.13843872716621,75.0
385,34.328366481191,82.88481864057815,55.16012874022897,75.0
386,18.647064860080857,59.49516072202243,34.41592856729704,75.0
387,16.865504089183418,64.83565405807316,58.04861434696673,75.0
388,31.861443189917612,70.35615563940159,39.37366603205505,75.0
389,15.687607510112278,61.254763609283934,41.235238923203184,75.0
390,28.544366830493214,72.77707379946699,58.58467999495413,75.0
391,36.17320718428216,87.23682041476596,34.64214173724591,75.0
392,32.16620949633293,76.20353462796737,27.4348281463814,75.0
393,37.90361359678574,94.12187125187825,49.945002262681406,75.0
394,31.848549180326337,84.85421364771015,41.3639465169097,75.0
395,34.3420986382804,72.23898778564272,64.09468504254524,75.0
396,29.04536429105028,71.001781942901,27.97202059844544,75.0
397,30.804627642199986,77.79052788472707,15.649621358298223,75.0
398,19.395776001065958,51.47446529180872,54.88861658160875,75.0
399,24.651437135878098,65.3859348420521,37.00120834307913,75.0
