unit_id,WaferYield,GasFlowArgon,EtchPower,HumidityFab,do_set_ChamberFlowUniformity
56,-8.908243813853776,49.888701735791564,44.538149808604146,41.31061160601586,85.0
57,-18.378862232338733,9.439030777517385,34.48826277851653,48.31068341680259,85.0
58,27.188793870214084,64.60316682835688,6.900699679979188,68.36324033266442,85.0
59,5.295376793326366,48.27845129775675,26.826704935931634,61.004444852341926,85.0
60,-5.490973769624265,54.17288330107135,26.63091826870452,21.122699877180068,85.0
61,-20.93520189748372,51.380337844982485,48.36266589236559,44.78067135085165,85.0
62,-10.283135452087343,45.22340173887493,40.5420232304175,49.36717459502069,85.0
63,-15.609970616620352,42.30046537547,69.62465488942715,64.45384013136334,85.0
64,7.721495812605275,44.738992517456396,52.20621805713873,31.682708059024428,85.0
65,-1.6431391236451238,65.26425994296663,49.91982806915597,45.51446664925642,85.0
66,-13.038343886235449,56.2553061831896,74.83980216367671,50.845014308153374,85.0
67,-5.957172125885766,28.099769048973954,42.70156568967338,28.75805066255802,85.0
68,-9.654598337006197,65.61677281284176,26.16304981200327,55.161234894040675,85.0
69,-11.825075139301454,53.257999966866585,42.400264970024686,72.93810007078379,85.0
70,-14.184410768373828,60.39068174033205,42.615377640320816,42.28657527488843,85.0
71,-9.722412437886119,76.96612460974737,37.32627560914372,32.84275832231633,85.0
72,-17.18370292786598,64.61276480303886,31.064388434458706,63.77464211322166,85.0
73,-28.20420961580956,57.40246787769576,58.4626635421298,50.6829090804646,85.0
74,0.466186416756611,45.548814795740746,27.474115777056458,46.37860404556503,85.0
75,-20.645812811673753,37.94749701861987,58.72001498912936,54.471864494041526,85.0
76,-14.653218855748838,62.796544789234865,35.59791707978937,57.66449901813266,85.0
77,-33.10785515058805,83.4358274925119,25.75398651334927,52.23568724971083,85.0
78,-2.2162509939792607,45.78055921275224,58.81901805758422,43.41328788398106,85.0
79,15.58242166286232,53.018712147962354,38.7949057380064,64.16693896867663,85.0
80,-12.274778994037684,28.86700971790753,31.167335484948566,50.83491889204814,85.0
81,-15.87477687472531,45.796118266520885,31.587551871685847,76.03468348918715,85.0
82,-30.317381280410103,39.66646960478819,51.96553204277986,48.5157200263135,85.0
83,-16.455827070187492,53.040558046634146,37.027177604385614,47.47386417965798,85.0
84,-18.1102991892349,38.06729934780689,42.00209544681515,51.25164891904406,85.0
85,-8.850306604838918,52.0327457150587,33.622861879823546,51.05383361120422,85.0
86,-9.528373334361422,47.648668778372254,28.04849756949987,54.96383542421738,85.0
87,-16.929060681952723,41.04028084402448,35.53897662426905,64.89886703205002,85.0
88,5.181700609929342,69.9725177173822,21.996431230459454,72.99678668883169,85.0
89,-8.851895878495487,46.78960872334499,29.414145837805282,69.78881681809045,85.0
90,-8.68969928859829,47.7209424415199,51.4104782381807,27.99255425636965,85.0
91,-14.458004925020767,57.947257436628796,26.760028009966415,62.12953616553247,85.0
92,-7.675777380337763,82.04905969630036,34.404665741305315,53.51625129360463,85.0
93,-3.0414849069287477,60.88639502400529,14.924248972558246,52.37683739386519,85.0
94,6.087736608253831,72.60772580858412,21.837878372417677,41.89755968914495,85.0
95,5.1362864977061315,40.62441343743965,14.343312643465737,47.60281886042595,85.0
96,14.224994327285504,69.11217692145505,39.72183920172051,51.460689300829195,85.0
97,18.818051059086052,43.78896341207227,25.57309507375959,68.7590861613439,85.0
98,-18.400243309393822,47.589703358364574,33.6083004577701,50.5463025355218,85.0
99,-16.381589511882787,53.2203316334847,41.09233062430129,44.050116319730805,85.0
100,15.490213728265473,45.61371239155865,13.82122004325017,57.340886673588265,85.0
101,5.275534812021046,50.16377615128404,35.28302684521782,37.48224902093789,85.0
102,0.5202466388172899,38.27314322742792,35.3262398156446,46.01836555998334,85.0
103,-24.98999330767297,45.18035836977396,38.69062095243031,46.26689388012579,85.0
104,8.010087141540131,27.830883225605984,29.960297482934592,35.67129040426226,85.0
105,2.055876939851271,14.209951402287473,61.86212680091891,40.95066958596551,85.0
106,-16.209129047421285,47.33889427110303,53.271489542013725,52.9534646538875,85.0
107,-30.81622561615503,82.52042531328692,56.02906396430991,59.069392022497745,85.0
108,8.787496166487132,26.598485512197993,25.469112741991996,49.45658195787652,85.0
109,-22.052612604949672,47.17794563284557,67.79973657024733,64.09915837656528,85.0
110,10.669676065856574,55.28617281826985,36.38726321770265,29.864503259659777,85.0
111,-17.142836564472375,60.372316057801406,55.855873133408046,44.88242308800164,85.0
112,-14.73937808969021,43.74184231087117,39.08550589002914,54.668585108120745,85.0
113,-8.046020667093062,60.04982385717774,42.59081761069953,58.2621099149746,85.0
114,13.877497581684887,42.851298281638066,26.11292747064934,47.955235003718116,85.0
115,-16.30084020033206,33.20580062685481,35.59487100636403,59.33325262832355,85.0
116,-15.955788820257162,69.95440489036723,34.5278113033771,71.45422819519335,85.0
117,-12.424399163938471,25.724603974093753,22.35222312135881,45.022519726082656,85.0
118,19.45409620277896,45.45475347601438,30.221905095900116,54.88999851240456,85.0
119,-6.67620883528909,48.725068011202126,25.505133809559666,48.073648997765545,85.0
120,-4.043916826822862,38.378315118784585,43.680176838244016,51.10659396721292,85.0
121,24.303519008717092,64.68098579542254,30.31529691432273,52.456391256132214,85.0
122,-17.78829065028187,64.51957074854005,55.66304690851198,66.49405683989852,85.0
123,-20.382865393498417,49.75718048222237,33.462860709907176,44.73149568046582,85.0
124,-32.03570454408102,49.7656995469207,40.18451406918892,43.51745993500311,85.0
125,-17.472528284150943,38.5655995446852,43.70172831710403,54.4556794655329,85.0
126,-23.20202696403972,32.81662510661053,54.872092199067275,67.374148283256,85.0
127,0.7077743509409942,46.023877307068595,57.02931578983311,60.03734533430555,85.0
128,-3.4493665311839408,65.44003405368774,30.075336782006524,36.5359049366865,85.0
129,-27.241570067148444,52.581328650122686,32.7817186956848,38.89215448836528,85.0
130,-14.33134658635852,66.46613007359223,32.400258131074374,53.14013564975492,85.0
131,-4.394830031641463,76.40473304949954,51.10943436905844,41.23680625347231,85.0
132,12.768123850820057,65.49796944658463,8.197985296241022,48.44755254770954,85.0
133,-12.826562619783607,68.20868660633737,54.28174863756376,55.48613001284573,85.0
134,-6.914364894818066,33.63622036040379,26.98772401537762,53.98988849310293,85.0
135,-15.041007537839,40.12488130678282,42.20960215421497,44.51381848663682,85.0
136,-10.725459558217945,61.529467421036074,26.909494925775412,61.49444435510459,85.0
137,-22.506385228482497,73.0633344736489,44.48358848832409,52.059268525787225,85.0
138,-3.5556594093806795,69.63138783143336,23.545125431150247,52.82593856023068,85.0
139,-22.79493735245461,50.71254405266337,28.2418450744712,39.53903559186542,85.0
140,20.08431099436455,63.368688770432605,27.645343770579696,47.17364765241939,85.0
141,-11.474718484554785,66.76074069170518,35.89655919861677,55.413021808063455,85.0
142,-17.529340949752,45.55357608109481,35.97117422505495,60.737870958486006,85.0
143,-8.536358648204459,47.18260650164126,44.504454131526956,66.02714460866117,85.0
144,-9.091129350149851,71.50459972602194,66.19337289084935,73.04483308472689,85.0
145,-14.81656447794366,58.6373919192589,54.88973565429838,39.51198097306394,85.0
146,-13.302895637877652,37.56903933471125,40.135788939064874,40.15338459660682,85.0
147,13.526516296064017,41.654092345588055,52.234619427575744,50.667483173919216,85.0
148,-2.9502761569035156,54.984953681161514,54.640269852412985,49.19852082980708,85.0
149,-5.960928838996699,53.54968316327713,42.131710350890515,38.18711724900521,85.0
150,-18.642708215078358,50.77200000276307,41.72119377476562,51.2621407864027,85.0
151,-7.800518212123664,37.667872159441764,54.85033356836281,53.953300076009214,85.0
152,-18.227132022700715,56.75766435783052,60.43837521256315,31.94708287122363,85.0
153,-23.774326045352005,52.68822982552422,52.91434292391226,35.06437590219391,85.0
154,-25.55602730583741,62.43892581537945,54.79184021645146,39.418034022544276,85.0
155,16.095948033849208,48.44261886614705,31.292114130641853,35.13596470980136,85.0
156,-20.385015204851328,64.20896792301703,47.268597638671395,46.53653030209895,85.0
157,-18.0578971167024,19.314188025773262,34.3918856269107,23.66865841717003,85.0
158,-13.043768479616627,55.868942481952985,36.233893386491765,46.38973869888796,85.0
159,-23.267966356588353,54.721425939031015,29.88841253149568,45.392061910900985,85.0
160,2.6744934811213676,63.83769385923803,11.344135974135874,50.88209469028368,85.0
161,-1.2569501638059721,42.805792459031366,20.664068487748096,81.99014752424266,85.0
162,11.891118561540003,77.22152589224785,20.154731407133898,58.099973017070745,85.0
163,25.556195149918157,66.94995858776937,41.811976666948325,34.05889181836062,85.0
164,-10.37928414567985,40.28150914437295,57.07690715719137,51.91715906476029,85.0
165,-3.8689781770095046,50.442849546965846,35.5998992624395,61.56890353985539,85.0
166,7.24680326553962,20.586950461771618,19.73019875323484,62.01643347761676,85.0
167,-4.567401359853912,62.472784219036235,13.313381282972994,54.38117668908555,85.0
168,-14.306300921041265,67.99542330721644,51.83270120556857,45.77300410988426,85.0
169,-7.351242433304232,71.17012827184924,56.22056252998023,43.931609899350626,85.0
170,-25.660771658597508,39.3277068521689,60.92270251716628,58.006490727588734,85.0
171,-10.885867894368106,53.385848165607385,43.58425043803766,45.07834219351466,85.0
172,-0.6316245364342166,30.3304932674067,19.948810500264198,53.60426735578541,85.0
173,34.04552114948435,62.989773103112135,12.295770065806213,33.38924948706463,85.0
174,-0.1822865905696407,50.0640420079017,41.077867680545125,56.526792530627006,85.0
175,0.3312421153270808,39.81147766310704,28.437835687435733,68.4553105917922,85.0
176,-12.663251293257439,59.73949130624295,42.48935191202293,53.800400551494455,85.0
177,1.7569835216977348,50.21349996002593,17.176736084571104,37.429044337117325,85.0
178,4.1965561510851135,49.38469518127999,41.427595796577364,68.47273950002597,85.0
179,-23.358280551404427,63.09250340225794,60.97723755565396,44.19236913108064,85.0
180,-9.98007007097028,46.57002437141916,51.16062659224879,65.67944549616958,85.0
181,-6.780936047541335,51.02268046643874,51.0860503103045,53.32573859447358,85.0
182,-1.2910115428941653,41.318885602208574,33.11240600720911,37.892553948551,85.0
183,-18.942887429738867,36.68401944909316,49.79391082974119,49.204681375399744,85.0
184,-11.978540362752376,59.39515724860535,47.3577244607033,47.591627974514935,85.0
185,-9.29454657607137,76.14445275633297,45.13134578993072,35.932873795236645,85.0
186,-3.693906126266928,59.5466755844525,32.082310037233825,57.90934412916046,85.0
187,-2.1602767935244866,69.91267127582789,64.39364041579466,53.82608853820566,85.0
188,18.258823363221182,51.57616517046817,28.757658794037766,30.096841832515175,85.0
189,0.3565404624308677,51.99251383151269,40.45990600156402,53.48434819156674,85.0
190,-9.01023525730259,62.949684725436164,39.691715537780134,62.444818092504725,85.0
191,-4.761808346968186,45.413559962080974,44.97998166979856,48.96458623561925,85.0
192,2.831077806151707,57.8584752728026,51.122582709202035,38.271282203947564,85.0
193,-9.709895723240411,33.23435412549279,41.15629044084817,66.17257695009691,85.0
194,-4.595958674794165,75.5317327123761,43.3468773050218,64.1756799817609,85.0
195,1.820220659140902,34.76904530694141,37.676209352955716,62.83212180815162,85.0
196,-3.6840391133825507,59.05488256216399,34.6766143170231,38.090099479134594,85.0
197,-11.240196433849375,44.99545353012577,43.91757330795188,48.896753334025846,85.0
198,-2.7816980359056345,58.21187478967523,25.701128596251028,42.18674181760271,85.0
199,-9.358085617245578,54.99600927691052,33.33734202591588,52.44418952670097,85.0
200,-5.193322925702172,50.13630844689625,43.62423236581638,51.47563207706032,85.0
201,-9.88212118525641,37.3144480075919,38.12471714837877,45.518400052425775,85.0
202,-10.323304581285043,76.6732045373094,43.653926201170776,58.93797379077921,85.0
203,4.11876483846553,77.98813666902504,18.84649660283592,45.53883420165367,85.0
204,0.49255950403678894,70.15184829320212,30.342683798238937,70.87430945528764,85.0
205,-8.387250145765487,51.49188880609796,47.90306564114592,38.28020840820163,85.0
206,-3.265309335825763,32.243417181234214,42.659960561289445,56.4281810303577,85.0
207,-12.32220473012453,49.06159159878935,32.26738229587302,47.323120031563505,85.0
208,-1.2537870126316495,57.8265385828254,30.45483739985966,55.64124397602451,85.0
209,19.634987629311226,65.97821477180301,23.351325027877312,47.42808305684337,85.0
210,-15.208365854627775,52.181972506670256,31.93810631357765,66.21196797229899,85.0
211,-11.7085442210972,45.93955122542445,28.27808703125352,55.45257561953077,85.0
212,-24.83284969320053,45.3565802733155,43.70892946177826,33.32286278196127,85.0
213,-13.372716050757177,44.9111145181289,52.048696210205776,36.78004096485121,85.0
214,-26.57250370452985,75.52266086919744,41.12022099306765,37.68219003231114,85.0
215,-7.856654415359069,42.30741244023837,26.110133021920028,55.679814036616236,85.0
216,2.5011108372222433,52.11137453475718,44.21442171765845,15.792157397032756,85.0
217,-17.242875797726875,50.32527396655925,48.19634224950696,43.627253251619756,85.0
218,-32.987385865797066,39.7274839759019,45.671065030839216,57.74328610721442,85.0
219,-3.9888960901169552,38.00387720798924,39.060108383462236,47.545658639304946,85.0
220,27.26853322446506,45.19013953531093,33.35956066215119,35.74638426909894,85.0
221,5.881616989331987,38.47136308247607,22.17698576103933,56.91721391241843,85.0
222,8.682073001804069,52.91728670916366,35.43207447704847,56.48625982578687,85.0
223,-15.43649417136603,52.4101695566458,64.46365681605386,48.904820433023936,85.0
224,-3.697920069325311,53.87850928319221,25.27479582119154,49.411843097863425,85.0
225,-32.22502012995916,49.222247641657496,57.80573855073895,55.96144279554427,85.0
226,-12.30343160908599,50.69788526460549,32.21250450560476,41.90756804233503,85.0
227,-7.0531788901467545,57.71968326118856,53.15710743992358,51.710447022764605,85.0
228,-21.97060931334529,49.92142996325751,39.93079735744799,55.392930776169685,85.0
229,-27.246965269042573,54.199680690262724,46.766287112991876,48.07802579826764,85.0
230,6.413741273529769,47.86952987062661,26.81928378022134,75.28515825931927,85.0
231,-18.028483543795222,57.546265645162,48.75825689445432,37.82606155021802,85.0
232,22.404371578142413,66.62555899832046,57.62178709093079,44.53092325968427,85.0
233,-18.24020956933762,66.44822696443667,44.393437402870056,40.945173054673965,85.0
234,-9.833703536904416,34.34069171717458,53.95132872148772,59.01782690112394,85.0
235,-26.185872108510882,66.34503318191598,50.750078890440406,53.713815833981464,85.0
236,-25.818476982729152,27.20613363003674,62.264512825464315,50.92249571727165,85.0
237,4.131597790098214,26.999942861056567,22.480087442313554,29.131955364400085,85.0
238,-21.104588126909878,46.26825545935717,46.35525023433455,38.369276509364475,85.0
239,2.0967873659811342,43.54388592508152,39.08744445611474,87.51593667231484,85.0
240,0.561788501771411,49.488334640358204,35.7230356452337,59.43569542481701,85.0
241,-26.600622432837188,43.04565876692055,35.137953388630955,36.18770529127772,85.0
242,-16.855399309882507,66.94510786096009,22.572280345470027,53.63178392183349,85.0
243,9.38979698643718,43.05004904882978,21.54067219101454,38.11019994428117,85.0
244,4.575457799505806,55.32581987758192,15.634510125848696,21.570994222797175,85.0
245,-19.75269768912013,47.527342195791604,37.91579539940584,59.70505568185845,85.0
246,-3.6750472133201413,40.59881556267233,31.697765343778205,66.32791299953796,85.0
247,-5.710992174602216,48.67219894443948,32.91946109335439,30.066707881597466,85.0
248,-38.37159764590432,57.8137072351327,50.78210464342285,28.136841452539205,85.0
249,-2.702054436005593,52.58954303423264,35.881502597729074,27.10414820612519,85.0
250,-8.169537467153678,50.008215798816835,52.924470596744065,35.80936400589443,85.0
251,-16.784669995488503,56.3146011426703,58.42057652832641,27.10313522047526,85.0
252,-7.999896144618168,51.34108102625403,37.84521954474964,25.918929968668312,85.0
253,-9.703525460434939,40.09402164489474,43.335154387445435,75.24119568142828,85.0
254,-21.940767491503387,56.517877235684786,35.491034758308174,42.952225261206124,85.0
255,-2.2420231706875153,48.94927944942592,30.713608361294455,49.76008799603169,85.0
256,-4.535266281453711,56.49391035153957,29.889435378678726,25.36299201786627,85.0
257,-29.798316858957698,53.58904146384414,38.6083709824555,59.60304523849923,85.0
258,-3.0953017756606527,61.23967922831494,35.152564555756285,57.573404457681846,85.0
259,8.301903076168234,51.34644652734075,48.905908133718505,38.612974413269804,85.0
260,4.143339101120974,63.54309103183237,30.62932923993736,69.47052920473288,85.0
261,-31.554938145058504,30.950244420797226,43.19314969354338,54.699912730686215,85.0
262,7.615759348021106,58.084333271156254,38.76752284301194,47.400278466312066,85.0
263,17.2152007734071,46.307294757234416,31.291048014306533,37.13609374279897,85.0
264,-8.754931858446895,58.8253396123609,46.34542832904438,68.06131273124363,85.0
265,-11.84869475427333,55.40390272511796,40.54871685291828,75.43933881198512,85.0
266,-3.9277977918085267,37.44629412979433,52.898226418736016,63.56563857047468,85.0
267,-13.09065867265312,43.020409702361384,32.39729681576496,34.61055464935124,85.0
268,1.727429117971698,65.567623502898,25.610584153185545,57.977216722886425,85.0
269,-12.781094700759345,66.9454772870664,54.75593049980174,45.08191434818537,85.0
270,-11.684042642250525,54.482943414248275,38.64122258808639,62.499745855702805,85.0
271,-16.47978388956693,33.08718967110284,56.9623301615507,54.17971386637007,85.0
272,0.9035179290508011,73.82051050877533,46.75739028202372,37.48512944522177,85.0
273,17.114322088062146,44.703475591102446,14.26905968477126,50.78850157013661,85.0
274,-27.166479562214043,30.671719878354256,46.17737390601158,55.768616057975954,85.0
275,-5.270059553516888,42.84374432637497,30.697361903997656,63.95803300410797,85.0
276,3.9672929936805152,47.11931195951122,41.09089454772532,56.64268961051452,85.0
277,4.908191213860968,33.16540768408251,34.9221242581442,43.754466842736676,85.0
278,23.52931557098412,50.76087189862124,37.887821024919276,55.32928727201298,85.0
279,-9.311052187032727,47.35480769177188,45.466570333973976,61.4917074523575,85.0
280,-13.057783282781752,47.9221162664365,44.722053783686704,64.57398674701159,85.0
281,8.564128678683932,66.34860111663642,46.12007555857565,53.922536090152676,85.0
282,-10.597907775029455,40.92192157196234,39.78594553720055,41.22999287100274,85.0
283,-18.934281144329265,34.099603166912466,31.848203434466935,40.09836426385824,85.0
284,4.884083043861855,63.10581335266655,22.301451980508528,33.70457554374279,85.0
285,-17.19101975922491,46.84383268077684,47.779603567494604,57.193676880504064,85.0
286,-24.8526561031378,38.06209342617496,30.400627791322975,51.31190108225509,85.0
287,-12.075256268834966,47.71823760059513,46.40169148687616,53.71718603914046,85.0
288,-8.187289648107665,67.72112642611242,31.342164354699158,53.53340562956634,85.0
289,2.835698532050463,70.29914284610882,51.87497288163126,59.66647884927585,85.0
290,-21.222685243588156,43.4260406295123,47.833088533498305,41.855003013913844,85.0
291,-15.179929929063725,44.393259253748965,39.49965437438078,47.94437734147625,85.0
292,14.867978220161636,43.21754686413794,39.16280661090242,42.72943068956893,85.0
293,-9.248633499169559,52.278537293091134,41.5244776992416,68.76977264676482,85.0
294,-12.834594290951278,68.81508313968301,36.54561037859196,39.71632243230272,85.0
295,-4.163564566247941,43.14251287841717,41.09537922178456,46.24869740830451,85.0
296,-13.47494612226148,50.70365906543726,40.29665336274051,41.349765280240916,85.0
297,10.160412203802528,45.11591495312662,18.16246871792005,61.38311571008378,85.0
298,-21.68793215269881,56.23758354768224,39.21037486006295,66.78717075962486,85.0
299,-10.195113973458758,54.9151254234503,41.84660259795721,43.52955832121676,85.0
300,-11.814002682434335,52.93395699054501,39.22680780655521,73.69737632855234,85.0
301,18.522811651028707,27.25862030589836,18.992666456082837,63.057680437495506,85.0
302,-32.52683288398533,53.460391780510285,42.91581396538077,52.84180393930296,85.0
303,-18.03937746087898,38.95509876055679,47.073983918511,58.564006722057584,85.0
304,-19.01888533325348,40.0251249781077,35.646182081988506,37.56609490787594,85.0
305,11.395962064747131,44.25861939603736,56.246410488410405,52.59690990993549,85.0
306,-13.021534000814821,45.9417980029367,29.58646882483215,38.173894848734484,85.0
307,-18.972470422722452,49.889353956855544,36.48249297625912,46.10314154948637,85.0
308,5.487501257364849,47.54245030176856,27.298174228684314,63.923002821644914,85.0
309,12.44703887312204,49.61559663512973,30.78787146566837,29.978201037864622,85.0
310,17.09194723612193,39.88253934195531,27.24365443748061,61.87118308392277,85.0
311,-29.3680682037243,41.63036850785222,47.86577085666535,55.66218390164277,85.0
312,-14.372887926055816,61.19970174304578,38.83556268614608,78.03804585165085,85.0
313,9.599156787230928,27.070026178700388,36.57060649354993,70.533041970735,85.0
314,-20.03007900894076,47.93920679142839,57.56263260331979,68.1207758153762,85.0
315,2.494192438248747,75.27448734739633,39.50936737243006,35.21491489327781,85.0
316,-8.762002999310074,46.35040597299081,36.873823924925496,36.122929568201805,85.0
317,-9.278015358635793,40.63352386958142,43.07089590313491,41.797373849727435,85.0
318,4.062122267337924,50.41904670071422,27.41952666650545,51.67141334170661,85.0
319,-14.76993442573775,24.540870168486304,46.489000204755634,39.88113811849067,85.0
320,-18.651475279530498,40.9685494985609,37.33636793034049,46.457589548819705,85.0
321,-3.9886368945500483,31.05778187012323,33.49942476626918,58.637318671376356,85.0
322,-15.07985308170397,27.015016968459303,45.478820766859705,33.90045203243818,85.0
323,11.096921257061974,44.208750594177786,35.47029341142928,64.20962124578169,85.0
324,-9.242486274423417,46.100923619234585,23.216707113201668,58.38082981330901,85.0
325,-22.26848390427722,55.27619797167939,70.28996168711737,63.59338364852739,85.0
326,-8.96667724923869,62.259466183064184,34.196716120177015,26.768618764996823,85.0
327,2.7689973457297157,51.95820710699072,27.3870809651186,65.5323685427282,85.0
328,-13.799908750825907,33.922380361373584,37.53676070473216,63.47895480227689,85.0
329,-18.063954660726488,62.93793063447629,41.23656814800859,34.98388999725966,85.0
330,-6.403394513474188,62.55254652132475,49.26181192208676,58.93819887290135,85.0
331,-6.6802853784901375,53.00947843511899,40.22114186594113,36.1731685080215,85.0
332,11.775275656983784,72.20897940876222,24.935233065297425,38.990481356852925,85.0
333,13.333459981312425,53.17930855680362,26.531520498395537,59.33342420238823,85.0
334,9.650794211630592,40.932903377564536,45.72946789899454,43.22382342132415,85.0
335,-12.074752060261254,54.63790310495341,53.65366915714655,62.483899674541924,85.0
336,-29.221465699032613,48.09304551629244,52.387411273396985,60.00731887755654,85.0
337,-4.671478389729136,58.95486832250209,38.65776233756351,59.09395598863864,85.0
338,-13.049867572060629,38.500992180279646,51.57756562308842,35.432417390877404,85.0
339,-5.660805310621583,59.7051893696262,30.25856508513636,46.94720328125096,85.0
340,-21.595277941304644,48.32648362947863,43.001755644921495,44.2054545032623,85.0
341,-12.983408062164386,43.30863690737254,42.0432949342405,37.60750079742255,85.0
342,-2.885703172828183,56.06666907356772,35.48859467229293,61.46323894303807,85.0
343,-6.4402337540120795,30.84747817707141,29.84643701226214,46.583315454901665,85.0
344,-17.864932554909466,41.29095592408288,45.1247173379271,58.47247465297429,85.0
345,-5.6815745646030855,62.47260713116846,18.637168691033946,52.55424360944814,85.0
346,-16.34185046372033,62.58746906945452,41.330429544598644,40.938782226289625,85.0
347,2.151974689731398,55.153173455347684,45.67685922563497,24.163220201361035,85.0
348,-1.4185708254138483,55.94611725142391,50.25726967627793,65.72735232364107,85.0
349,-0.978580713128154,53.37742589715926,33.14988974525731,39.00982702973841,85.0
350,-11.883845905313386,67.56119519608266,50.28004154274053,50.20641411792996,85.0
351,-5.6411255352735346,47.939325682597556,44.268889333438715,73.41624053525229,85.0
352,-17.533004397748208,47.54465944567597,30.66349311356228,52.52839345365984,85.0
353,14.535943000161128,35.878963443995076,12.16086195447238,61.20268987538465,85.0
354,4.456514416136674,53.20871423137772,47.02948087359104,55.586416059362,85.0
355,-14.261102139295534,73.17138301189378,27.419004071596753,39.54261968335147,85.0
356,-14.220582002430668,24.12320352617529,40.174020286323284,59.35674870056278,85.0
357,-26.900822572840475,62.09050088276077,52.37351840226104,53.11704113968167,85.0
