unit_id,WaferYield,ChamberPressure
83,-40.37758543739832,43.740341076130605
84,-3.790908003113724,84.01533467752924
85,-13.929936675135972,85.06662566824191
86,-19.443708989050187,72.6994648281367
87,-15.606332460193059,72.43331497543512
88,-12.919023832741011,84.20355192567412
89,-19.017583933427453,86.13553233997034
90,-17.052475104544502,58.23265399229972
91,-24.18065347112633,55.873725420122405
92,8.674770511252056,83.03756671726008
93,-15.442740583986508,79.4400537095196
94,-12.890353541077795,58.956767838159564
95,-25.174143626790844,57.48580386981733
96,12.407355657409099,91.66136106816056
97,-16.53049447649574,63.63303621611817
98,-26.116124144962903,63.09887846911457
99,-18.94659727471051,52.202358205299234
100,0.6796741045861743,71.653311253844
101,8.803750364037642,95.71649640615631
102,4.405153664474325,89.45730728328856
103,-13.371186188924117,88.31434720047727
104,-17.932052550414106,71.14242746824102
105,-9.31397206808656,75.50855342314398
106,-21.917957671427892,79.88097334561182
107,-14.806663003842914,66.38351430869294
108,-22.403039258614488,68.6560024228249
109,-23.601205630424662,74.5748434044469
110,-12.294842325781707,81.18905543891279
111,-28.60177542522993,64.55494930502391
112,-26.14862766670043,65.01239902484238
113,-13.975056408558345,54.18868335158893
114,9.585369415690506,81.25324192922137
115,-9.512225643688712,70.20409387541856
116,13.264178620167783,72.95061721785936
117,23.897347673690824,84.50534141530522
118,-0.6860468161131286,79.8900454823627
119,-15.627328650843303,83.96600160705998
120,-3.4466147101642988,75.39085043101075
121,-11.191574649294608,62.05546607692206
122,-14.68752382719805,82.13840181236685
123,2.354231132118996,80.26038015838557
124,-15.630812169914185,77.75016602984083
125,-9.602521682511252,85.79002038382254
126,-13.497150961839209,72.90422882447741
127,11.540092000766968,90.23175620359845
128,-7.924263402993988,76.33183575652806
129,-25.573241302996376,51.13536030211574
130,2.3849581133521305,64.68503526308109
131,20.417793834885497,76.62421724335958
132,-32.767269802206144,55.3584878774028
133,-18.44444033229904,38.98355720845238
134,-11.980110540615396,62.29467480554945
135,-6.6187765643275736,59.102000373560706
136,-19.28369321050611,73.53272132330255
137,-34.19147703346224,54.95922076929813
138,-2.39018093250544,79.1312022995784
139,-8.861910279647143,86.6376302518041
140,-12.139286850690329,69.4518007876698
141,-14.795868473767904,77.1663416871541
142,-22.015001248758935,70.47266165661603
143,5.2252574652257655,46.11702718036874
144,-18.733020567822642,80.47268822850211
145,3.1981662126048755,56.083617677104044
146,-25.576410550317245,61.675715863594185
147,2.005734071879148,75.96788526609097
148,8.196624190123025,77.34110545966071
149,-6.505223837715013,91.91483712912539
150,-4.499864470896871,72.45377269687522
151,-17.736002878341537,84.10489114793319
152,-23.542194561865912,71.32930600636948
153,-7.435701595097946,86.2551849784348
154,-17.93331749437303,66.23681584487957
155,-9.615580531082468,59.30120050656242
156,1.8166478287678176,100.82720988118729
157,-11.182646706032333,63.214445777824004
158,-22.341791106049165,65.98547494602495
159,-2.8058180681449727,90.72275013649165
160,-8.367893040544523,69.78574814227657
161,-1.6720243351806732,79.66745427563303
162,-4.391274700414731,65.28448407875834
163,-6.508865582225607,94.79746426805589
164,1.2714059970222937,86.5746478059443
165,-15.107290090396473,71.60851694781637
166,-7.011906044427617,71.03530955443125
167,-14.751029886046634,70.40401079863297
168,-27.276126810210425,47.39534062263354
169,4.710353950164747,76.84919813535372
170,-24.41218003883484,61.35075513227544
171,10.107366981259311,70.38585136844993
172,3.6696974291098434,93.72067638810483
173,-6.861621971516556,68.49764438215567
174,-31.96849986135101,47.11243449829684
175,-11.52001520531243,77.52657522351167
176,-18.88424971647639,81.25153263057533
177,-17.267388295493223,78.51402677844031
178,-19.507856081208736,82.28861610990698
179,10.432683765770541,78.07433717721209
180,-16.5599052104467,53.23904083982729
181,-7.422598631715808,69.27716437459982
182,-5.850078059171327,96.34970646512355
183,3.734182777987325,103.26987157120524
184,6.450371521512258,80.76086700649849
185,4.8637691904216975,80.78032168450014
186,-11.551320101154813,43.01364426169435
187,-7.935650452473052,81.60978790261962
188,-12.328653580622497,78.75579972561658
189,3.4183194864308533,61.71019847386338
190,-8.881055725629105,79.13320410282898
191,-8.219935672553389,60.40140138344694
192,13.154234834915545,82.57734105768169
193,1.621013386306772,95.82666071530326
194,-10.902298127818115,76.72411268748792
195,7.63915463329268,75.09628766203458
196,-0.9481588242326997,83.3663638835535
197,-18.90549277227826,69.73806347269228
198,-12.804189268508665,68.71254062873223
199,-16.347177924209575,86.95533051473512
200,0.2541573025746668,90.00743304313126
201,-1.8955772218091171,77.43095228280438
202,-24.737349502635105,64.0480904479377
203,-16.635377071876903,82.84820421913228
204,-1.6923474843587245,77.07065665429894
205,-18.839426088654257,70.34671623506537
206,28.662571740514576,84.13788902132951
207,-23.319010626894304,64.35575352565498
208,-5.342352321820479,77.01388103544303
209,0.06598260628228814,72.8332680869896
210,-2.6846497323989738,81.62781620445409
211,-8.751359213961745,84.99053877810113
212,7.118562410371658,84.89552484022204
213,-16.273756587140255,75.41549184300571
214,-16.319550224920334,65.82182860641198
215,-7.579509416625328,80.33103363625325
216,-19.840777343067963,58.96739644531928
217,-14.263689881236397,65.17607702103335
218,-27.973164817783925,56.046601078064185
219,-9.806637139946158,83.70234655601378
220,-28.928643361636848,68.55524400676866
221,15.599926238035925,83.53653542269916
222,-9.90499425032593,80.2994962958275
223,-26.5811920689797,56.75499909006625
224,-11.902902982128984,74.72892045811767
225,-8.647951021166708,61.00373179733221
226,4.714273490625922,65.88981554304367
227,-21.710741666205315,58.80084922036379
228,-0.6691351347985028,80.22453786959599
229,-6.478594445438663,58.65365871039573
230,-25.72569285037113,50.279114109548
231,14.07321880286663,71.68268038187253
232,-24.716443577768842,73.90963655989027
233,-13.069606222053482,71.46136403980195
234,-6.320832935196211,87.57390181930094
235,-11.701244172595166,67.38580613903726
236,-17.20052374991323,62.514628358955974
237,0.9049791087937589,68.74185808970506
238,2.6279182098250655,84.39382048655142
239,-10.091065093418615,95.0047775716598
240,13.005857532156174,77.26413049277961
241,-23.333999111188795,63.05383080155681
242,-4.233718272862842,70.38032819274382
243,17.187270499236206,81.70666288905815
244,2.721934559269071,76.29635862375048
245,-23.830558597118493,73.17779947121139
246,-24.739287577836986,54.765707480871626
247,5.21951021110447,90.2505116262863
248,13.747265471556142,71.36681633036186
249,-13.283442947279255,84.25357616712027
250,-5.359434920396781,82.04787088715584
251,-7.05042571872492,60.95152592892797
252,18.457848789955168,88.85810306348478
253,-6.099620254918819,73.37893115582804
254,-0.13637906580666836,86.93617517529259
255,2.054949634566758,75.25844849539847
256,-5.944297598683877,68.69780153954093
257,-16.08005208824138,70.51614749578798
258,-13.652391046315454,84.72463088072121
259,0.16479097545679755,85.8664267452911
260,-15.231602517624589,61.26212541805876
261,-12.338813187203915,56.213801053815814
262,-11.734136189070822,66.90087139742788
263,-26.427777973289068,63.95326147629097
264,2.1051214805545477,63.65734804273503
265,-30.4812120432763,43.4447043033231
266,-15.122578236363148,58.44705895992357
267,22.589941373382032,85.91470393448598
268,25.61232476342272,92.96888162586652
269,-12.352073144112772,77.99334453446855
270,-16.114060980208126,57.81239151430721
271,-6.910514006071972,62.1538069628722
272,-15.649606999179346,74.83050765826343
273,-22.11202544106226,62.15473777012771
274,-0.30953973394801526,86.90479230789163
275,-15.317456874274571,64.18250316638907
276,-30.36267190216792,63.7188228113995
277,-13.156601617716957,77.81941692576254
278,-2.698093686461191,65.72670847697547
279,-17.464360228698354,70.26728480748945
280,-18.99642638952279,71.98717977660847
281,-9.680231510151145,71.79362029497318
282,-9.60781221014081,74.30608050321644
283,5.0293279131791495,78.52582301170284
284,-16.488317503373196,71.85482519048857
285,-19.762845545364424,65.10969482993399
286,-11.655084607068797,66.1505597993893
287,-0.12463883459690242,91.20877551875024
288,-22.766695920489326,67.05664218019454
289,-18.64335338877899,83.21945334437666
290,-5.431299055079583,80.64882510568611
291,5.393655594439368,94.0733679492081
292,2.623934629233246,75.15560605433856
293,-15.41206317255186,78.21738597719545
294,-24.673641059578905,65.54815939926509
295,-5.416205287860444,88.08769699581107
296,-5.268991498875311,95.34984532563573
297,-5.788831390540491,65.26142312209024
298,-23.060104699994724,67.60171836982654
299,-21.72050087859357,67.66874906716897
300,-12.329652349403835,65.00012884869948
301,8.982353901411749,87.70880577795303
302,-3.4058538164589796,102.88893788530089
303,27.933522619099087,68.19611863219517
304,-5.703934482411041,93.00690412529855
305,-13.240721951536898,82.81296351474323
306,-16.881253526281213,68.99429831662577
307,-6.052697573518284,78.16281865230523
308,-2.787519980629205,50.99340397272666
309,6.788701794074115,67.9606755936009
310,-0.812372812927773,80.59233609881123
311,-16.15984803476057,73.90890004873641
312,-0.9251705931128047,76.52799329161618
313,-12.898647440398705,81.82643461024968
314,-0.23792988065626197,60.727157674396096
315,-23.872057504832917,72.05531419467658
316,-20.721881459866495,78.60565252814816
317,-9.785087228855376,49.59795872556677
318,-0.6273394077840271,87.45959350342417
319,-20.190157540415306,64.0426635958562
320,6.2731448129207426,90.53034375885052
321,4.588249155991724,74.38661389281305
322,11.683087781773736,87.86961145288466
323,-10.218388102756476,71.38205223519526
324,-18.51143553634356,68.33857277201615
325,13.009565902583098,95.79128039486396
326,-20.974224701959432,68.9213043898445
327,-16.97771373317619,75.38611959377559
328,-9.109602049176697,89.99059433563743
329,11.75462250125836,75.43146822526755
330,-11.913933941266817,72.86872470556143
331,-16.140898237994953,85.0749936907473
332,1.0859935365031257,76.47103758361949
333,-19.232730841661844,60.158801243299244
334,-6.273105875311172,84.19359685375369
335,10.636346997435421,91.56263629217425
336,23.647082845217042,71.88857238103444
337,-0.8893309023751135,79.99373919732686
338,-17.33944035592616,77.49739723365752
339,-23.89835623627058,66.75083532322634
340,4.076797582483647,88.14841165977842
341,-11.65533686852734,82.06832887855289
342,-18.397460521291112,71.26235683460973
343,19.603063262167268,71.55962684940255
344,-17.171697238640217,77.65180873995278
345,-18.238444465863388,63.50242885674426
346,-3.1689294615478945,50.9735210882516
347,2.839424953780589,71.12478995454903
348,-21.700984723359618,71.6360449311058
349,-16.94630150399237,79.91316553865605
350,-12.448672359296253,77.26423811775837
351,-14.71086282460536,61.87902511939927
352,-8.657827495845417,73.8763479416832
353,-9.55156994440041,81.01894153862577
354,-13.838795454389112,73.80205917586635
355,-21.072492753585163,68.79055114652759
356,-21.853953819698948,54.593926442523
357,8.427280914098002,60.10613919395744
358,7.837904720653635,76.908060080053
359,-3.1090824146732485,96.2983370363185
360,-17.584070316510736,74.27642009775269
361,-11.400821289963865,78.2986269862689
362,-26.418040869715373,58.828607718401635
363,-4.817738970947683,77.00789611515721
364,-3.472103322252744,82.48594066384452
365,8.314272636493063,80.51842079055476
366,-3.909710817083454,47.34714070967867
367,-16.463290576097933,74.82476078866337
368,-28.943961405035996,62.86884491805963
369,29.40902055816426,88.56599434745617
370,1.7831014825480933,86.09161287380671
371,-27.60308063257731,61.43734294270133
372,-5.420495411802932,76.35609063455314
373,-20.892676101335763,64.82050794348122
374,-16.201049684282196,64.09927445529043
375,-14.80315913273672,92.60414148776697
376,-18.36619666351123,73.77989128702592
377,-0.9328909957750057,65.99938595367281
378,1.374960817095273,93.2290250459782
379,-6.137284908554952,76.9351659643407
380,-38.18912568196889,60.141648702707755
381,-8.986707714474367,77.96036152554426
382,-16.21776358230955,75.56219966575433
383,-4.36790857524552,80.37790518924655
384,-24.741854634068716,43.65929852139923
385,-20.35591544273492,70.72263397879783
386,-32.959184291797634,52.880040699045615
387,-2.2756314919815255,74.07122580847852
388,-18.736750411603847,62.71288370291278
389,-8.151974789571888,83.4085348236399
390,-15.16250762644121,61.562901392957535
391,-34.03675502629072,46.65741895287134
392,-1.437019635512696,79.0385566516762
393,-5.129594983722181,63.2206614822938
394,-15.349008733336904,73.43664913684624
395,0.24481822008786014,88.89806273511738
396,-15.194988050755727,62.47299098592827
397,2.912852839493441,67.1172942410123
398,-3.9867322815491884,77.28288607651716
399,-2.9475426542448453,68.71485500586566
