unit_id,WaferYield,ChamberPressure,EtchPower,ChamberFlowUniformity,GasFlowArgon,HumidityFab,do_set_ChamberFlowUniformity
33,-20.550181439281065,63.626386407244006,39.27353814995529,74.26516040835524,51.297046796993314,61.93379545293466,80.0
34,-16.584277260848918,48.47358715166976,27.39612914228148,79.19847309021044,24.945098328792167,49.67264765553746,80.0
35,-13.744886385728329,64.9963795087923,51.09312497156929,80.03972334865637,47.63828998081816,52.67904295439873,80.0
36,-5.639054431373768,71.12096567215642,39.172745374596424,84.10202213264459,41.70494200981269,43.80838847616687,80.0
37,25.89475462563454,81.62746989392777,12.821073545607497,74.83981027928417,58.06117747574115,63.44269441034315,80.0
38,-16.7542549220705,71.92175152514905,43.55327898969088,84.72104452993543,44.19894056849315,58.38417665849053,80.0
39,0.5950344575319026,82.61229991149996,26.544599255577523,78.60761531863561,56.95380433381046,71.57321108889897,80.0
40,-9.47470188574024,79.70210558693785,56.72735268354305,82.5131136441642,43.39693529136916,48.47911226208615,80.0
41,-18.35204644195757,64.35048249237413,59.54767347361339,78.23197071387129,37.91874604720071,30.609281733720497,80.0
42,-17.735792904667356,75.192110765566,42.66751706624652,80.56424384835185,48.69153139220252,45.51656341608875,80.0
43,-14.785646999506824,72.33941914829975,31.658920509623275,80.58585622122717,74.7380269121172,27.292962378732458,80.0
44,12.56879574934275,85.0646376434464,19.349539218113694,84.31250883221855,47.271435878398584,56.39974140359419,80.0
45,-16.70480317851654,61.395848545878806,29.930590884465154,84.23159239654856,44.38587580259825,45.644611070894044,80.0
46,5.8679156212944985,80.3354346466769,46.295168431722836,77.67657771575895,68.19078930407036,57.472705269756176,80.0
47,19.697472361117104,61.506772428910324,37.615727358910796,86.31072728168238,58.558617894257615,33.92375018474816,80.0
48,2.043947818024065,84.08305332433468,35.8029809720136,77.66289671779442,50.84846631663216,37.64603030177942,80.0
49,-8.064904688451664,68.8990205646405,38.219711605026944,80.37399358288602,48.2769402241822,50.53772124491285,80.0
50,-5.857754066970396,74.1711286394248,36.944696870881046,79.26833941165104,70.23657784746857,47.5812644965538,80.0
51,-9.947633004445121,74.98674268638158,45.8489686024778,85.70853911929403,64.88308980181607,42.99908563112621,80.0
52,-3.02992278257896,65.19101382526662,58.561836930717966,79.39800781908382,67.34980219752671,38.472525188010145,80.0
53,-13.187026436751601,84.89328047340238,54.6015275950421,82.1605548004883,43.10866407012276,45.890061667557966,80.0
54,-21.38638880492067,77.80667853251072,63.67370394957732,80.3670900929939,38.787660704108205,45.03198819576085,80.0
55,8.714012398471366,97.55439552085708,45.143886728789305,85.14179852065564,56.21221471877594,37.946647822642525,80.0
56,9.587677730558072,101.16196669361702,45.42088517716591,79.65234402378907,62.9581297858062,75.58809156259339,80.0
57,-6.103840973573073,69.21236184586863,42.435034754507384,82.36740258360555,37.77658263057973,33.88728722638327,80.0
58,-33.53729681717613,44.21957915019158,52.46931559586381,74.96026982909822,48.070897171626896,55.095374148044435,80.0
59,-14.989928880159002,79.81291012814603,33.46753061246971,81.84260893594963,42.120668025494886,51.369260937398074,80.0
60,8.906264368328804,79.29419030896973,16.883938266372212,80.73494345703708,45.7049469683998,73.9291719833185,80.0
61,3.3210940963207456,90.84822098864825,36.14604643813652,86.32641149106345,53.34575974005532,78.21203350436411,80.0
62,-4.776520717374527,63.9653817469119,39.346102685097925,79.72180390164279,49.03059674960902,42.18916660205317,80.0
63,3.0541049957174193,76.96212631374519,51.20696722204214,83.08976560238929,29.852975267645565,65.62351469489114,80.0
64,-6.928519849542342,76.76053390720844,29.519798650515643,76.36106191932576,50.67636979984064,38.256136305502075,80.0
65,-20.009591079211692,68.59255723566551,37.92889261352527,75.04814221735066,45.118914874842694,54.5454370022849,80.0
66,1.4416657013652505,93.00461807657925,30.951135831719487,82.78036841312725,53.720596875794065,61.03918438912818,80.0
67,-3.8494222177823016,84.36263414903645,52.95190364542897,82.2417720020891,64.27393828994265,42.685026182957294,80.0
68,-22.130939773027173,75.92996585160435,51.60494781819264,79.79376265573357,32.98055732432483,42.50179426335344,80.0
69,-10.391729573587384,58.81573270875395,16.855408369784563,82.16060518589346,67.8852488249595,58.16920213825634,80.0
70,-3.5176857603862812,64.54545515738522,19.397283606620285,77.77249272593396,48.090756300375816,63.894046051067605,80.0
71,-25.03546297796031,68.52249677798234,56.839206754437896,73.02864553404183,43.920114195547285,23.560472045415114,80.0
72,14.375052653619294,63.63323002253534,11.298865324483765,78.83966881321278,34.8610970343546,52.682992198863005,80.0
73,-16.839006894375945,76.750137981829,42.37536582683443,71.45577160949237,59.81879518021721,54.98804838399229,80.0
74,5.510256702999344,87.45943760505652,32.479343307887504,79.32009831000254,45.530373782726,86.62913832312266,80.0
75,17.196027581171162,90.5938646470365,39.316536337026044,84.54953183614798,47.655457256954705,45.668011311760516,80.0
76,-7.277440972032523,73.00904613208078,38.677418014757095,77.8536965826775,56.73225459770722,40.45264398547954,80.0
77,-13.302074567336398,70.42898744963426,47.201936977329375,77.70387809160259,41.54829454437081,72.53703947965163,80.0
78,-3.2037941272489547,77.29785421830204,47.85079448856618,85.06618890687453,41.601737179632316,58.15089646836527,80.0
79,-2.2874030678164345,87.60967264004717,32.422666999328825,81.7787537293132,58.07340496813436,35.3662510934166,80.0
80,-11.94585544035704,56.97317693780532,36.062389470538825,76.33966799284597,49.920947806545975,48.10964027655325,80.0
81,8.38639601382647,76.59729881135394,19.55868757550102,79.27682739558809,39.6272181890039,74.60170287918254,80.0
82,-18.30198840022915,72.52160095375667,37.86241288638953,79.87858308158752,70.66916284342753,64.83935389542296,80.0
83,5.7852546016308715,71.02638714936954,33.59674662267285,80.38135611915447,75.78353705057712,68.40649601978852,80.0
84,2.2089993010388502,64.81481229923217,38.41520354579839,74.75599431225685,52.99469848583972,51.11897019371396,80.0
85,-12.671904379162152,81.00883645851982,46.94530254316856,80.01444548312506,31.0513938773737,54.097544346841836,80.0
86,-3.2485422249850675,84.01210972178913,36.28802435610752,80.76011950004849,56.71773253574273,51.02166030060401,80.0
87,-15.47044442299369,81.02446750564351,38.68441695966447,80.48072481786528,48.96310898573381,43.24872220718642,80.0
88,14.333313455166358,98.30501177557238,22.457188259112755,85.32740266897262,66.58793127881904,35.479877491089184,80.0
89,-31.067788100648286,56.665901079528865,44.69518200623159,82.46774306563242,58.770722762843775,33.144169298237166,80.0
90,-18.362202992207028,77.48658623502246,38.59770520855729,78.68083543345527,18.62076642707764,38.191932639709854,80.0
91,-14.590305081704658,92.02439532519632,36.09551107950961,82.29767443123268,41.54325385344061,53.46106250809601,80.0
92,-11.487796262692315,78.21759904036061,24.05306130151302,81.46620534760557,66.61740936619236,61.04545042617529,80.0
93,-22.639042565031822,68.62802608261279,32.735438221964415,81.09744582643945,55.26049133021584,17.6688812720908,80.0
94,-21.469225191023913,59.01239860053447,44.23628274728461,81.69418223291825,37.88912103574398,48.428211128309414,80.0
95,-8.935303601962953,88.4407454489096,44.45941235317864,82.8121213167315,33.14196632251616,52.12839194197639,80.0
96,-16.1509736313674,84.36291174396166,49.54963935180403,79.70398162250977,49.582787678156706,62.167215399593076,80.0
97,-9.563190165297833,88.53224575561272,31.817734855288517,84.98246828628525,63.5497351619562,48.742515207211476,80.0
98,9.73718723643328,80.8761628776008,19.358403161067585,80.00273198958661,39.28313405728957,59.07860082682512,80.0
99,-10.158645570689243,79.93366826853921,37.7920624836226,78.89579651775713,45.425373496452686,51.72675509906529,80.0
100,-11.86847100315236,78.61190592589617,39.70650999010287,82.67126952055222,58.972118123176884,57.881544817049,80.0
101,-20.806750107113714,65.64126585003655,53.955723704020095,83.4562065773327,37.830517082797094,58.85084069037331,80.0
102,35.200863240001716,76.08041384244986,3.086012407896326,82.56087212276178,33.092987558620436,69.57948445232992,80.0
103,5.581861053594174,78.44798782750286,32.05198125280321,82.93463074277636,77.556370890232,56.901136368481254,80.0
104,-17.140097274805473,74.84149290841366,60.21972277961398,78.61098109621425,51.079337265930086,62.07328929520412,80.0
105,13.075827945934073,91.31816789030498,25.17461089042896,83.30782851705919,50.376701954515276,43.1389965443702,80.0
106,-25.647067219521496,61.15732115500521,44.10777247687527,78.16227069785587,66.22802686075285,31.943883990453728,80.0
107,5.4870812570663325,72.9062378892386,38.54880114515832,81.99748177497608,68.38825663042941,42.52206732487868,80.0
108,-6.871851728790745,93.8309105825413,52.37901428949625,80.13761345318986,54.22493234692543,19.400629708387374,80.0
109,-22.275940781392965,60.163868827013275,53.12291292009328,83.57247425849775,66.17768148083715,23.611053495739153,80.0
110,-18.786015002086952,72.67338881773026,35.5239457453184,80.20214068646428,41.2848378573099,71.55485974827681,80.0
111,-3.3635209544373663,89.49893877907111,51.80527023767094,78.89198283924101,60.72419726500901,60.17004274709788,80.0
112,-27.06298733818593,62.013736274515736,53.53500414188257,81.77998055364817,66.38058757775653,42.921172402369095,80.0
113,-16.667718307183637,69.16240491622253,40.56739643711754,81.00551063759954,51.72563474616499,61.49182230552882,80.0
114,-16.699676659350036,81.13497990154922,40.9977573959491,78.34193782243274,55.69967120257468,49.412562575535006,80.0
115,0.8715238720935119,73.69512014834241,92.66288864543435,80.3734983914371,60.767650061158676,37.14345230775358,80.0
116,4.238741117170948,101.13428555175645,31.81886173700139,84.4729073188279,60.53698502155409,60.134818151910196,80.0
117,-9.016167074344157,81.82885606898445,45.33383367575643,87.82300383617867,53.78674826995587,62.61971473214533,80.0
118,-16.2070444152864,79.37662933360123,62.071453918384876,80.10400374522058,51.98350697440357,54.880219084324125,80.0
119,-27.75465787033238,75.88782866718512,49.64675642509324,78.39929726748124,61.772404801593645,30.239835663966723,80.0
120,-25.848501067791304,75.59676977884826,63.66888542499287,83.57338945573137,36.882096253590404,31.799704730704892,80.0
121,-7.710363019371499,69.54214239974212,32.7322574101615,80.36669198779433,40.70706229755051,38.86841254503921,80.0
122,-29.75932718469215,63.603487009243096,60.972431658117564,76.07784486797595,26.587911539935913,39.7472701254127,80.0
123,-17.163712003172755,65.40885035574046,47.79179280151181,78.41797040229723,52.536505640122925,65.43710365952816,80.0
124,-26.88449804128218,70.84251026741246,45.83626117820937,76.47334462348789,44.58466004271275,76.99108302294584,80.0
125,6.682487150522766,86.660669082641,26.271527904347938,79.01299895746709,70.81202456578343,61.04036379277857,80.0
126,17.09260181715352,88.48635363081533,44.71577919563047,80.51578408057641,63.01314556229531,50.179589566064635,80.0
127,-11.197519059953189,88.7038350024922,49.83127108085175,78.38460139299426,38.889672393442986,68.32465676207396,80.0
128,-23.003434157387037,67.87397867428547,52.6433146927837,79.26961311259973,39.155724247018945,57.018346841581454,80.0
129,-11.148010036563498,81.33325079791183,52.38999570692444,81.15124204383217,42.14968037951828,48.0603435046235,80.0
130,17.298132360704955,84.243130175128,42.70493885562145,82.37621813519438,51.85318386977885,79.69817431986522,80.0
131,-14.367273097390177,70.65814092247864,43.092681011335046,79.7880916952941,57.22475532276943,65.95310068961814,80.0
132,-31.840347332753137,50.1223204588467,53.82820264364343,81.8162804015496,41.78428017014965,57.218896469553464,80.0
133,4.430430682324243,69.46979259990182,40.927574936262985,78.74525430070796,54.22984379730313,41.75534331174229,80.0
134,-6.4416158913980155,83.4614567286883,46.36002556962642,82.46062658550636,31.118296801449272,49.94317654247717,80.0
135,-30.866362208909077,58.579168095146585,27.369996377582755,82.83380516144389,45.402201772684435,49.22989267061168,80.0
136,-11.19789522898897,77.8136486202531,45.68492759739777,82.16712097365027,39.221132585835974,64.85321457909795,80.0
137,-21.928648799449483,73.56648515416184,46.69490677787009,80.14425951609657,43.950900586151704,37.13026206353637,80.0
138,4.076697337911442,82.26104585326436,49.68042488858827,79.69126394516292,49.53017511394792,32.696435964525094,80.0
139,-4.728496818417663,73.57714781777211,32.46607448735023,80.86063090019576,15.96018081314754,48.18054253411826,80.0
140,3.426290990091313,87.01227172465968,30.585193688454822,78.03862149979359,53.20616474882399,58.42528748631076,80.0
141,-2.107850991366278,83.58655532576275,42.689774266041255,80.95196565330012,45.262745544789446,69.42206884637412,80.0
142,-14.530884411080848,74.8613471376429,46.84664059225723,77.07319658890074,50.929082157270955,42.10372025528588,80.0
143,15.016524618236073,92.66037616539597,32.32818703611851,85.98103731977012,53.84737033028829,39.66494166018379,80.0
144,-22.879963448238378,70.11007407694154,41.647353553973694,80.62127369721642,35.48699316409839,73.6753887397335,80.0
145,15.814657388283418,53.76394822862868,15.283141047386486,77.95972305515623,46.79361280081945,43.81748276229615,80.0
146,20.70801666460445,88.87080819221293,46.88318788720615,80.13063168816328,67.66125980343914,66.7755287973013,80.0
147,-11.149864362192194,62.41100484955852,43.08765327150189,86.54692005439841,55.79608323822975,57.3673415296919,80.0
148,-2.4214674563224876,68.64256450339566,49.882773820580844,79.51756896290415,63.57564466017753,39.456171708856594,80.0
149,-17.532618255095045,57.230907634911,47.89627059983756,79.81695947624505,62.32996945313389,48.91784066411592,80.0
150,3.039173572713209,93.89096946733136,60.268827654459436,88.40921675077333,64.61905034833319,20.72340805208516,80.0
151,8.816362453501362,86.84223427248348,40.72339613160587,80.69033772021359,62.485260088937125,63.30633100365886,80.0
152,-5.596839095496197,68.38633253965918,44.907348575358114,77.80356473321042,67.65141778759451,51.560876969423006,80.0
153,-7.4709612418474665,78.43670891632483,41.37515086311412,79.39094383778837,46.25107934549421,49.08419630370558,80.0
154,5.219028974151624,78.22764430385992,43.2420314950087,81.52065498913248,63.040540199325086,50.31007914211338,80.0
155,20.320157799796203,76.00910318076322,10.744424822779505,78.5142632210623,26.970094802514605,55.8850163209123,80.0
156,-17.155933201180442,73.55322816148369,57.298163597343,86.16038612585461,59.25090233624361,67.68678248366349,80.0
157,-17.949033112417897,69.40663547538021,27.220331099797082,81.85447739843796,63.63421733613736,75.91134606024536,80.0
158,-24.467139453581773,62.365277160685494,35.91735391986445,75.93851319029653,44.74211294061641,60.44721842577246,80.0
159,-21.060113005990353,84.734504561984,56.74353832268958,79.45432564690235,61.587476016525855,40.00212622072274,80.0
160,6.71395706508519,84.40698050506779,20.823584378898754,82.9794776641358,39.670703852818185,57.13474382730849,80.0
161,-9.820550707139466,87.06002585309056,31.830936869271074,81.40034548836783,69.88812128407938,72.85697901558403,80.0
162,-15.581486887239963,87.83514354155194,65.7257886165981,75.6264767864676,49.29348581955077,58.92901913719299,80.0
163,-3.7897414065975195,66.73222882414005,28.932559688931285,77.19916114650272,19.32650818693202,56.86481216711148,80.0
164,-16.58781710004271,62.14540358782822,40.44317106840305,85.98251705461833,41.50133044976006,57.36531701173933,80.0
165,5.993799183979332,76.05436820976821,36.590043783533986,78.20837049764911,59.19943838614553,38.52225876243913,80.0
166,-4.075935091739067,76.99967827821091,38.90183258436419,79.7434430105628,67.10641546983491,58.28767697879272,80.0
167,-15.685523912786406,68.17753007574754,45.082524975124066,81.15573921079913,63.947513641991776,58.203328653692125,80.0
168,40.58733557465466,83.4343071485827,41.68321123130336,82.76612212047408,55.420627122640326,41.08381012325826,80.0
169,-16.039716436529783,78.39542212632894,48.19290984044794,84.2364410601358,45.90320196262999,62.42542483858425,80.0
170,4.863883730493984,78.98885758624266,52.151651497760284,80.80507397887513,40.116932370989566,43.83693456537477,80.0
171,-27.764884756280985,49.52095122513728,36.5443866686677,75.63060739930904,58.85292171867516,46.33535292798883,80.0
172,-2.022048727452578,85.89657618550852,54.594060725884084,80.89349441276723,52.998041464072124,26.65053335552862,80.0
173,-7.3323245075284635,65.16227667507529,52.80433548232863,78.29578902894356,55.415282672270266,55.167733436937795,80.0
174,14.423255015757604,80.03563597005589,18.91750321014868,77.31294784291796,39.90334439676237,57.01814302675628,80.0
175,-10.669948169559838,83.08074567693548,57.29745613543464,82.16752709728348,41.06585485958881,47.564376497923966,80.0
176,-4.597910855164228,84.04088489281911,33.86624179430402,77.4414295779268,45.072946548801134,39.62356646977858,80.0
177,26.453328039412828,84.96872023030198,26.581134911461362,80.71001626331643,44.68509967526431,42.40762010563347,80.0
178,4.080815131732494,82.20011482934817,32.46201821760596,80.13120926095152,55.66791468988229,68.10963242662595,80.0
179,-18.041240428928564,70.68763936102492,45.809757293264695,83.05990568160094,39.54146270730691,72.35326503347362,80.0
180,-26.80818149424742,56.47247583655097,52.86127567557636,80.05388007861129,55.10744281341052,38.458874835387405,80.0
181,-14.711391203503226,80.13264183361284,29.02689902748606,80.4944636221251,46.29619402501802,45.59300126573825,80.0
182,-15.212884244848539,80.49631162082771,45.01716085498857,83.21222651125096,26.340190309102418,46.11795596368135,80.0
183,-13.638762990452244,67.71016665525248,30.697224676803298,78.0307030165155,46.414577481190854,8.475751575700066,80.0
184,-16.500037326141566,66.5883966041502,25.86969969686558,82.10249808149725,61.277986296919394,30.295199698927117,80.0
185,-10.700165518400144,81.12824296954277,40.293744973778686,76.08282720261586,60.215817447889975,33.607648034002075,80.0
186,-10.198755671835862,80.1040744426763,64.18960896850844,83.26441239018995,49.635963361779254,61.40486472147304,80.0
187,-25.231646398162262,74.35742522030742,57.98020070677673,81.61788773235726,50.07034260080926,35.82310979764409,80.0
188,-20.875894005348663,77.88956120909292,61.25668322691607,79.24198297708266,47.214461050662585,43.52268827935509,80.0
189,1.122413670270042,96.98130833483259,45.13384717323822,77.3618796669408,40.483915371690216,43.473736288362076,80.0
190,-20.756018080226283,65.35401507666926,33.43199679261586,78.89318121803075,54.84378273605088,58.49286578271923,80.0
191,-22.496911416473168,81.45505272927139,43.08070271121209,79.43506349133537,34.38491940267886,42.56380418751364,80.0
192,32.99793228167164,87.80997770641956,22.73679275720996,78.49866452172606,62.22609789815806,50.78297188135967,80.0
193,-26.607545476472545,73.47024279157331,74.53877683940397,79.39961167361645,23.545042841284083,39.79975340318272,80.0
194,-19.030909633091472,72.18581428756606,55.81940250703354,77.70115739695802,28.403187917407998,38.13060002333857,80.0
195,-14.440018886495146,89.6920239763447,55.724513528413254,81.6245997521261,60.21635617439662,75.70140603705222,80.0
196,0.3040753911854983,92.46230376670054,33.96411304496263,82.4524303037799,51.40597362177285,36.32582942064717,80.0
197,-3.0251271656950065,69.46115767536773,27.641075617360027,76.55263147216878,42.50293606177587,57.94255901750169,80.0
198,-15.948017007854444,74.82353233007841,38.743428785461504,80.94737368053694,46.73608108550466,64.16682976960345,80.0
199,19.890194634397357,64.18623042572753,6.408061130076133,75.48192459747746,48.72204494764045,40.437172885247584,80.0
200,-0.6487882534482379,73.33605436630096,34.26771302090576,79.7112595858226,45.27951331737604,45.398322592878905,80.0
201,0.9986642019299019,71.28764137818794,26.941117416661548,82.95324585326608,43.76755526704885,36.31969751585561,80.0
202,-22.42786186138077,77.84027952028175,43.64512779741273,79.00803472334636,56.38570548350144,32.91451822124777,80.0
203,-22.248012125683445,72.129265081257,60.63831343716077,82.07403363734376,55.93126312996079,47.57021015934563,80.0
204,8.204768418618421,65.18735896882286,19.877750510734707,84.6449562947078,63.11139448610031,29.967788692614484,80.0
205,-22.649754821649474,81.22147055655749,48.99351840807358,81.67998470802586,47.34923239255252,35.53829644174573,80.0
206,6.942656075007162,81.32376623325825,27.298733421093917,79.67460603762298,26.844315629402303,37.99463459210453,80.0
207,-20.871756513990324,74.91829088692305,60.34637234361999,84.13344065295642,68.07712568472046,60.42152214712759,80.0
208,2.0468589220763667,76.12911981133382,29.317716318852266,86.51202755171884,40.07172739576009,39.50560333729193,80.0
209,8.54579962814235,62.43615785145219,26.978017414858904,79.95815326413346,57.857270597474496,45.77980626835898,80.0
210,-11.670502193949757,70.08885997132192,39.2416230967012,77.1428045518418,44.57800159320503,37.21901129394709,80.0
211,-29.797142301557585,67.96856180060745,57.27768033606538,78.8644462055124,48.05931909093055,44.65285063269956,80.0
212,7.239424570864131,70.04319934239523,26.935448865386398,79.18990350258078,39.15747890632992,64.2779488974257,80.0
213,4.558544566805815,60.86641994771286,11.320207685759087,76.18360722816583,56.049631351895435,41.10473431022166,80.0
214,19.73093280490246,68.69610194919252,18.50488447342744,78.24205424807626,39.718358154637414,53.6546960604318,80.0
215,-24.100965790426976,70.26147147050128,55.79964581645194,82.10175220628025,56.20225450697726,49.20972811931121,80.0
216,-22.5568213742254,68.63801953494045,57.71693292034224,82.98409289755169,37.973758427223444,45.05726115878698,80.0
217,-25.050074844929792,57.081671444391496,29.33129826954788,80.25876172566471,50.81346854842687,59.37058607100353,80.0
218,-0.8680796362938574,87.46182481729444,40.97982293288527,78.47952391337107,46.85681532024413,65.8013858404093,80.0
219,-22.449870804195974,75.75045219558596,43.65310242543883,85.61465960162971,44.4108518914659,53.55130165383268,80.0
220,-18.716624293837523,69.19633764855409,45.36861866832006,82.75286612011845,39.18283079455476,47.52451967877803,80.0
221,-2.725269226786197,104.49909405262943,39.07734261961291,79.2877369250351,61.90433551987519,50.29482512149873,80.0
222,-24.36394848580217,81.18130967015811,39.59564574521333,85.32795724103228,51.12193450196022,47.15994399377887,80.0
223,11.648890106634207,92.53820106647308,13.053403836806478,80.73648932936928,55.21519767134099,26.41733094425759,80.0
224,-11.982805619785669,90.4351918514258,35.96528479383011,71.86148308389753,59.08264366807978,63.69388029904999,80.0
225,-16.74563554117923,75.80158318623559,50.16853733835288,83.07615992624305,46.430160507857266,47.12891241819436,80.0
226,-4.617241302915412,92.2269732909742,33.52896274917772,81.71898493714706,47.4222598822338,48.105597070189475,80.0
227,18.949087523573315,74.78806332516332,-0.43209768946551463,73.90526989316672,56.458151437684116,55.73143479736336,80.0
228,-25.151148748748845,59.67305964554774,66.2977709896904,80.09757560601608,31.35484046690767,53.73622381996132,80.0
229,-12.078731996460688,84.6358859450634,39.69671770971627,79.6687552487739,41.81929823445046,38.27672210305898,80.0
230,-17.891010994544377,67.5476164183298,56.057668893926106,80.83101406304377,39.68215054018542,59.18853652981899,80.0
231,-19.4734579165209,62.62819979096949,34.89750201745092,80.08771927121937,44.10298704901842,52.76159971580944,80.0
232,-8.968787447085894,78.74764581960271,28.42059172266319,77.51871256726166,39.8861041649718,48.74747854295063,80.0
233,3.1983600711767144,66.3753533069551,32.18864808044536,79.08913705076682,82.74390894097677,47.59649351551175,80.0
234,-20.021634314991797,69.47223890440075,78.38095817305863,80.19054424662728,44.39592142665655,55.8644971121763,80.0
235,-15.805724403256285,66.287444604314,34.86004295267212,81.85149220917017,45.419626869277295,44.82489177019168,80.0
236,-10.056251693564931,98.24658530693937,41.296721449672575,82.63410323518843,50.194471386276334,61.19184199370946,80.0
237,-5.425338218804631,97.53899615240246,56.528215487762985,80.62363767793656,49.31727234548144,54.621345393933474,80.0
238,-14.424863308485797,66.15666429488732,29.96293296715043,80.63501513028275,55.024970063776024,60.089709766327495,80.0
239,-3.1439746513973525,86.05148466718114,38.66551466052686,80.86130177935777,48.92485058309272,56.3470760025532,80.0
240,-26.2050848454313,53.582052556015626,39.241227162970354,78.28719517038668,59.42213064294291,55.2388482896929,80.0
241,13.895730259957578,73.04879266388768,16.859516086003726,82.59548030304644,59.94983945397239,41.41488042005792,80.0
242,-5.99471184052857,79.87033960112797,57.25146636986806,82.91592978049015,52.013751285942114,56.030284310548225,80.0
243,16.5700735667775,57.56115226389463,34.968219143608465,79.81685252498164,42.891798648664036,64.30403289478635,80.0
244,-18.74020454442801,70.41021888513393,55.55955156544592,85.01389438413494,64.88522911282789,67.90252654622228,80.0
245,-2.065146098051833,75.65403167027371,35.28979970569477,81.6393929023408,24.345497759219683,63.32813972813623,80.0
246,-23.782762304078595,68.6936920697497,62.21672429993258,77.30704803976195,48.146461506863446,66.4681026538881,80.0
247,-7.7989786295442665,85.41415167673543,43.196839791804344,79.01248101460757,58.27509079789195,28.560583336600278,80.0
248,-6.836171131249042,66.41474114185395,23.247566434889112,77.12067042637098,29.832893521272183,52.6133327895733,80.0
249,19.180671411595693,78.5657231763468,48.69551815580322,84.69060993866555,52.15253707838447,62.73960063798681,80.0
250,-22.600678569061945,73.09176090152357,52.31116005615594,77.96941536918195,57.52409102651123,42.72950122321937,80.0
251,-20.475168357683287,68.20167192741602,41.14090283010179,86.72790038831735,62.31190305609576,48.24678131515607,80.0
252,15.08089043373075,75.78142297613267,28.537782754147756,75.5861514867499,59.234390845019,65.3402916449644,80.0
