unit_id,CropYield,LeafGreenness,SoilMoisture,do_FertigationRate
210,7.148200404662832,25.672249135210272,76.52897176507419,50.0
211,1.3539529830642902,19.251686934446845,64.8436618303362,50.0
212,3.5483344026455117,15.698443000984863,79.73669627942819,50.0
213,8.820355180522158,19.75943922394724,79.51928174317268,50.0
214,0.36034268611878817,1.8729150599831357,71.42482654261066,50.0
215,1.8148208021232208,20.284588622871006,59.682995764957504,50.0
216,4.213874489679099,20.4807135073796,68.99081599978491,50.0
217,18.33114125214273,3.254486434307182,84.25776370725751,50.0
218,15.5572583885277,26.398107349894115,89.5392722370725,50.0
219,0.5646837587638351,34.27532338570134,72.11171383842691,50.0
220,5.577370770518314,19.65222407547143,79.50369189899823,50.0
221,11.408217622650906,7.909630701741806,72.98221151447315,50.0
222,-4.471362009257742,20.13165149154868,70.53856601657809,50.0
223,4.612048646438305,14.96168292862794,71.89240740033786,50.0
224,4.161872487185054,22.507772450083262,72.76222928094143,50.0
225,2.077789942282635,15.842481323949723,59.62706978801722,50.0
226,13.537390616810514,21.41771041884024,78.58509962237784,50.0
227,1.2270827990890831,21.00895347712911,57.94286275195335,50.0
228,2.407863970977555,13.511282242940828,56.756562147263395,50.0
229,3.58239940632744,10.462245104504387,91.99830951575986,50.0
230,3.08733355388436,24.400871392195743,61.55210962782567,50.0
231,15.292106831724281,3.298227967452542,100.79656528649141,50.0
232,7.055990620497518,26.27951861209744,93.14755564638733,50.0
233,2.812883462014952,22.439772574316336,67.46409548546215,50.0
234,3.6662895119552807,26.5986285823445,102.48249842366955,50.0
235,0.15465232842431265,22.593801408649924,83.60631628331102,50.0
236,16.876170258289246,22.138672013344557,95.3822344639923,50.0
237,1.0875036296601985,21.907110126299276,69.909829106288,50.0
238,11.711186022806773,29.11592959798816,72.65022646204933,50.0
239,11.764549809577197,8.885812705013562,88.40950957263975,50.0
240,9.246276029545871,7.850858139074642,72.98769722989037,50.0
241,-2.918172542752496,13.79442398109401,59.26643935292264,50.0
242,9.289705417898928,19.881332248550926,79.03478104460936,50.0
243,1.3757889549637907,12.001037650846957,62.46961831209702,50.0
244,3.3764302858793656,17.718795538322226,62.00969070713069,50.0
245,5.26185712277046,11.859909059086542,75.7442686735821,50.0
246,6.594973843864716,19.411945559835747,72.76178749193465,50.0
247,9.266853160107198,17.230814790834234,75.255040749292,50.0
248,2.709722296520278,19.24714539459559,59.80874734504733,50.0
249,2.541965292991707,16.12227893884003,71.11215608433537,50.0
250,-1.590051239514918,34.803954044521056,70.17465336304214,50.0
251,5.850488395914733,16.490197291130258,84.02851737695637,50.0
252,6.073625878048438,17.88905503647993,73.46268197116845,50.0
253,3.7770133621616813,29.802833856857845,87.90925885306534,50.0
254,7.587496905321844,26.383766047559774,87.87060443812314,50.0
255,1.1594708407862324,21.74540974445346,88.83213270383311,50.0
256,11.413902477310653,15.47222831215355,82.91444853590123,50.0
257,-9.579268963232751,31.277063305671458,51.81282102136878,50.0
258,7.838678411895803,7.373046437098536,89.99859572610924,50.0
259,1.0938080467912776,5.510744791463177,63.542419160867865,50.0
260,-4.0333625750348,41.37030507440087,61.788063780638545,50.0
261,-0.07221739904709068,29.131440094327765,84.69699950597936,50.0
262,6.436327531216673,10.40153640532873,74.59456810914003,50.0
263,10.327964347494817,7.350078459792581,85.08911214458124,50.0
264,9.127741866432322,26.24292261143384,79.57128272582469,50.0
265,10.285686727176497,24.942281538847578,87.06592696200599,50.0
266,4.597286515084116,9.522070827451868,54.29680661466236,50.0
267,3.2826615078575343,16.57060090890883,64.57862449844589,50.0
268,3.5720549259563477,1.417642075902961,59.18916971939681,50.0
269,-9.95350297559656,40.19401692595878,71.6689084479367,50.0
270,5.4848446837795635,26.087221172503625,87.14688229793659,50.0
271,2.4338069631428647,1.6558470019205966,58.73642301615297,50.0
272,6.526725056581016,14.705983856580303,82.38170950621029,50.0
273,8.559861782016386,18.017818474769687,77.97100361254942,50.0
274,9.442015611714272,15.506891198374335,75.4656031003799,50.0
275,14.992446373954579,12.798793055790284,95.12448482903831,50.0
276,0.9533979271972015,28.20961179886917,72.4593117851798,50.0
277,10.772738789989226,2.9697731153846494,88.3055873679454,50.0
278,14.729435742487647,11.787752685947499,63.81104573167307,50.0
279,-4.1105562409827225,19.66445484027194,67.08007004292777,50.0
280,7.67079424805228,11.066573611067515,72.87712111229963,50.0
281,0.9206330961367799,22.04477821499462,71.4209611992399,50.0
282,3.1723098998102053,24.217527555250847,65.41226352678359,50.0
283,6.752148079963641,14.940064190118889,58.46213589467927,50.0
284,-0.505278857407625,42.82417722814606,67.32380607144111,50.0
285,1.1017159180605418,12.122132583610606,82.01164591095214,50.0
286,5.459051414472887,20.988970211359874,62.56081955107437,50.0
287,7.26304226079349,3.933007863683395,79.5053784674779,50.0
288,1.085249342647593,26.12302732850053,72.92404600125293,50.0
289,0.7721868723701167,9.713937072427392,58.65075104748883,50.0
290,10.446687558457885,28.58341300072649,99.6451165591888,50.0
291,8.971501435672227,26.12096750802333,73.49838244273072,50.0
292,13.307675639652444,10.287164740153504,72.51638910525644,50.0
293,-0.10851041454340365,10.472901208927965,62.54489175776769,50.0
294,7.8281652005015685,26.02265409865433,103.7163780696407,50.0
295,1.7359322615865196,9.914227265595567,57.376269354617676,50.0
296,0.8743609466412279,19.604093727608873,82.45423690934223,50.0
297,9.173187646999146,27.1401316990411,92.75528523717747,50.0
298,-4.155009151952865,31.369714571492608,76.07458873446879,50.0
299,5.0813610440189425,31.906454826816493,63.6627612126772,50.0
300,10.912403730455505,16.328589802847404,73.55695598262314,50.0
301,2.033922645604277,23.24881205154652,54.96027567855429,50.0
302,4.92228465999261,8.196016101333285,73.39434199759216,50.0
303,0.18536259592045257,5.839966585081447,67.94745734929481,50.0
304,4.698473404522705,20.039616443459202,74.28729927498155,50.0
305,-2.8219040450538806,21.67730321609595,62.07635438766062,50.0
306,8.385510436683226,13.171776764302301,77.79763735395665,50.0
307,0.2817473560707615,26.210859396724224,75.07679136854705,50.0
308,5.374442985870854,15.678241959210645,80.77355894128328,50.0
309,6.634277554037371,21.787518036852987,89.16307348537275,50.0
310,4.061355124060164,17.4318374021719,84.8525738259532,50.0
311,-7.656443370511414,34.77790121070087,49.650063745160544,50.0
312,2.790664574992591,13.01430094138578,72.75947761014635,50.0
313,11.345263578267508,16.04813866433825,79.75439894700257,50.0
314,8.029400344004845,12.952252007283606,68.35919984898052,50.0
315,0.7984583584598002,17.212646882413313,66.94790557199592,50.0
316,0.5010478938910894,29.89689152922915,79.69021508134745,50.0
317,6.407723618773634,24.10445130133667,70.39100529091584,50.0
318,6.178323478824349,18.41066296620374,77.22907938366916,50.0
319,5.104135695070715,32.03362336991275,74.02127009083468,50.0
320,6.7203559599856035,26.781934440136805,64.42288961758301,50.0
321,12.539136983553345,12.683641694511815,84.0809384309622,50.0
322,4.59958360948742,29.8325582632269,77.06748008461054,50.0
323,7.083974506556947,27.61885703402511,88.08913659108153,50.0
324,7.884698793434977,-4.2540479924703085,67.56766598011092,50.0
325,9.663015994468175,7.912617449441416,75.23301379558902,50.0
326,6.2412813455010525,24.722935455884986,42.75332744271258,50.0
327,4.063851799476758,15.54356197291833,60.890046101690935,50.0
328,2.241837392947834,12.739786043227216,61.71858671200742,50.0
329,-8.558619492470857,27.5736909791671,80.96647557387044,50.0
330,5.718323883530222,31.466625532751642,78.44413648897955,50.0
331,9.061416475718474,7.989045509763207,72.21335514241954,50.0
332,5.822041311753656,14.014507509730269,66.51659417565665,50.0
333,10.075069689105366,18.89430971927576,73.04747782796461,50.0
334,-1.0582582685260702,12.158624585753996,61.33893521169731,50.0
335,2.4001917513996416,23.562358562230294,62.0121808596527,50.0
336,2.789613287514154,24.06756924414757,69.29901792991546,50.0
337,1.2779634334744319,10.284534476232944,70.3409599569588,50.0
338,-0.04184731471216607,26.50715629312121,72.00116307129136,50.0
339,-4.05581000093039,11.170968255923228,64.31354646467616,50.0
340,10.2960831799646,9.523942924337371,85.62858827269321,50.0
341,4.602777149300692,11.529647866599614,73.88151207602426,50.0
342,-2.0090494504843477,12.46729997560858,71.48416122024283,50.0
343,9.648633217013893,20.458506390180368,82.5348873771767,50.0
344,-6.4946779709465705,27.1274824214836,62.24256578775805,50.0
345,-1.3351742553885355,29.743514006246883,78.65037169000092,50.0
346,7.88893402615317,30.75068497396248,91.20075762058661,50.0
347,7.476804331262555,3.671653865076209,64.39860565026395,50.0
348,8.428562175475284,5.014650484178439,76.71283565328912,50.0
349,6.118171420468377,16.70775353564039,82.75184890026415,50.0
350,-1.7925159054099664,26.252840707222987,67.79342692926258,50.0
351,13.471324808232854,14.769079918625602,81.67294819781561,50.0
352,6.020859804576777,-5.546943723338405,65.88362785676597,50.0
353,13.905458511835189,13.097859040594498,90.77459636170836,50.0
354,2.6005756246880085,-2.2292328036995634,66.84212600576102,50.0
355,-0.6079797693049773,10.593588928925326,69.88142028421865,50.0
356,9.972773932033252,13.227327738724343,75.87597130776781,50.0
357,11.413045891931203,26.729221024763124,97.43297447326408,50.0
358,2.2525225753650293,22.229852722212367,74.03952436829437,50.0
359,6.57346181314322,13.116534580769228,79.25099601375638,50.0
360,-1.6616556837562122,18.24787051019812,65.99002292790026,50.0
361,2.396596640536777,10.692179699728383,86.96069119537282,50.0
362,-2.342751126971045,31.141707136282655,68.63368278553729,50.0
363,4.583030343616198,23.142077864398495,64.17774222405282,50.0
364,8.108186357361054,23.101191749176074,77.36978105507131,50.0
365,3.2035473369749035,15.38502758555256,83.36109141968167,50.0
366,-3.4313397215932566,29.22035375380672,75.69144532538904,50.0
367,-1.6575117583732693,38.05589403583697,70.19660918729457,50.0
368,7.18391108584234,-1.3795246420758218,78.81918934147394,50.0
369,-4.429930978887999,35.480821016149164,76.74333796619395,50.0
370,9.656364272014088,26.486418960160258,103.88823707821354,50.0
371,5.641527655415807,9.745957153647982,69.14474421489342,50.0
372,2.4136407011689203,17.95003746745189,78.96992774677136,50.0
373,4.4187653715801645,12.705163530691989,76.20434948517122,50.0
374,0.7524521330235814,9.19249820168109,65.37198590105336,50.0
375,4.441044902493407,9.752372298445987,75.22655854735453,50.0
376,8.84985568653089,9.019423216267395,72.1832705615871,50.0
377,4.659350099405246,9.79778114208958,79.06927158689116,50.0
378,-5.483879935253923,15.298633912624945,54.51632896719163,50.0
379,7.134137578821917,18.07583804586966,74.61134856296127,50.0
380,6.6605513770061755,26.553055486908352,83.25344001626986,50.0
381,9.767496354934124,20.276930501460125,68.86615949646486,50.0
382,1.7698979045901604,2.9630096140091826,60.29343558797557,50.0
383,13.101074080438345,31.879321485926262,79.13147791427525,50.0
384,6.34796381782797,11.830775302929956,71.92831942741125,50.0
385,0.1424027923468807,7.957063970710241,50.50272201131376,50.0
386,5.491914791803393,18.146541996073747,67.34039012113907,50.0
387,14.782372184847317,2.963321957908292,79.63459579418975,50.0
388,5.59850526976822,21.17730989026566,83.16800842316272,50.0
389,-5.140559976324466,30.163988565984262,65.59435807187548,50.0
390,-0.6611675359206526,15.742396797466977,70.8653953026109,50.0
391,5.287377256640441,10.203415266127994,73.08599738832586,50.0
392,0.29002912681752185,20.010680117686533,79.26222023925695,50.0
393,3.144364476106129,14.270385075288274,66.45950992046329,50.0
394,8.74207418150791,20.548075578694082,57.42610281113723,50.0
395,4.618334727458347,31.5357962522926,93.01288517688717,50.0
396,-4.494867175263217,23.69081791251211,58.520155730293354,50.0
397,3.4176822072297774,31.012872099040745,78.57282055928484,50.0
398,10.914708978554524,5.804458883633542,61.69690407257596,50.0
399,-0.9027148242450895,28.798589191345865,73.64914521196044,50.0
