unit_id,CapacityRetention,CoulombicEfficiency
84,-3.790908003113724,51.66103271443662
85,-13.929936675135972,87.8081815255874
86,-19.443708989050187,43.505633846058124
87,-15.606332460193059,53.82121805891803
88,-12.919023832741011,53.78265461123319
89,-19.017583933427453,55.74059706735279
90,-17.052475104544502,37.90231759414563
91,-24.18065347112633,68.44522498424672
92,8.674770511252056,21.962426329496942
93,-15.442740583986508,43.585085411931885
94,-12.890353541077795,66.7045002055148
95,-25.174143626790844,45.42492282581014
96,12.407355657409099,34.90873226085206
97,-16.53049447649574,34.27406864014417
98,-26.116124144962903,73.00797713403418
99,-18.94659727471051,49.96689033766059
100,0.6796741045861743,40.29143913972577
101,8.803750364037642,63.39818938683781
102,4.405153664474325,55.74889306640645
103,-13.371186188924117,59.88251892525164
104,-17.932052550414106,29.951818260112997
105,-9.31397206808656,63.40829019293747
106,-21.917957671427892,58.81430558433925
107,-14.806663003842914,78.00582818047903
108,-22.403039258614488,52.28938359764736
109,-23.601205630424662,63.505651018154325
110,-12.294842325781707,56.1458215224219
111,-28.60177542522993,38.13746347844959
112,-26.14862766670043,27.004066176241118
113,-13.975056408558345,37.224551370114035
114,9.585369415690506,50.50191186302001
115,-9.512225643688712,34.02566120214761
116,13.264178620167783,59.464721635056286
117,23.897347673690824,6.783280579192169
118,-0.6860468161131286,14.116247238956916
119,-15.627328650843303,49.237553536835954
120,-3.4466147101642988,46.388387177054
121,-11.191574649294608,67.88172985148283
122,-14.68752382719805,62.24380536590897
123,2.354231132118996,31.67910181766372
124,-15.630812169914185,49.56757114075624
125,-9.602521682511252,57.10630995820297
126,-13.497150961839209,34.73938304232639
127,11.540092000766968,47.61235085150356
128,-7.924263402993988,16.19076329358026
129,-25.573241302996376,50.430684786573465
130,2.3849581133521305,51.13083377071817
131,20.417793834885497,33.76578404244289
132,-32.767269802206144,85.58979132749434
133,-18.44444033229904,37.750343143034044
134,-11.980110540615396,40.51161527440643
135,-6.6187765643275736,33.729316478882076
136,-19.28369321050611,30.75590610896188
137,-34.19147703346224,61.28623559078533
138,-2.39018093250544,60.294216157905765
139,-8.861910279647143,43.441704393452035
140,-12.139286850690329,32.31478358800533
141,-14.795868473767904,63.731008294627316
142,-22.015001248758935,48.8071103501164
143,5.2252574652257655,51.58532423660692
144,-18.733020567822642,31.816746998120127
145,3.1981662126048755,28.739743108118315
146,-25.576410550317245,34.07639724565253
147,2.005734071879148,71.34982486994011
148,8.196624190123025,27.06173938939547
149,-6.505223837715013,56.70634341684573
150,-4.499864470896871,40.07462492116696
151,-17.736002878341537,65.79615998219583
152,-23.542194561865912,50.82130610506917
153,-7.435701595097946,62.67406036512626
154,-17.93331749437303,36.30784395603004
155,-9.615580531082468,60.223496421786514
156,1.8166478287678176,57.47013354294541
157,-11.182646706032333,56.32862058557379
158,-22.341791106049165,63.43941151417532
159,-2.8058180681449727,38.73936855874313
160,-8.367893040544523,29.926479896923404
161,-1.6720243351806732,32.685539349617
162,-4.391274700414731,45.94233215226177
163,-6.508865582225607,57.347569151861265
164,1.2714059970222937,23.69734728199549
165,-15.107290090396473,23.873990797282772
166,-7.011906044427617,39.420916510250656
167,-14.751029886046634,60.09135707416184
168,-27.276126810210425,58.26187609884015
169,4.710353950164747,32.405488877836746
170,-24.41218003883484,57.946461148738464
171,10.107366981259311,33.243876190943325
172,3.6696974291098434,47.85427230883394
173,-6.861621971516556,36.48926493435691
174,-31.96849986135101,70.82233608278008
175,-11.52001520531243,20.661311465934755
176,-18.88424971647639,40.63910081803056
177,-17.267388295493223,59.595800991122935
178,-19.507856081208736,71.10445665430433
179,10.432683765770541,33.313316598090296
180,-16.5599052104467,37.98323000268189
181,-7.422598631715808,36.76516963642241
182,-5.850078059171327,69.7050192448779
183,3.734182777987325,10.17230524719286
184,6.450371521512258,16.984055290688644
185,4.8637691904216975,23.70191895726775
186,-11.551320101154813,41.892450703692
187,-7.935650452473052,29.828565335450925
188,-12.328653580622497,32.675990049076105
189,3.4183194864308533,10.94717161124574
190,-8.881055725629105,57.07219065074611
191,-8.219935672553389,28.170113408566685
192,13.154234834915545,34.30295013726629
193,1.621013386306772,53.94657832235791
194,-10.902298127818115,64.22909527568109
195,7.63915463329268,25.677411215125762
196,-0.9481588242326997,22.939676296714786
197,-18.90549277227826,25.521890244064572
198,-12.804189268508665,28.678323088446675
199,-16.347177924209575,44.39959173426385
200,0.2541573025746668,41.48360413931198
201,-1.8955772218091171,33.12216849623024
202,-24.737349502635105,68.8059061727768
203,-16.635377071876903,67.90484415497772
204,-1.6923474843587245,15.371713007128132
205,-18.839426088654257,45.84499255296634
206,28.662571740514576,-20.637084784971076
207,-23.319010626894304,57.3087136169995
208,-5.342352321820479,14.655752828163973
209,0.06598260628228814,44.111842243296074
210,-2.6846497323989738,16.09010409180038
211,-8.751359213961745,37.66672498259175
212,7.118562410371658,30.80433807936518
213,-16.273756587140255,51.163862405416275
214,-16.319550224920334,30.622127100579828
215,-7.579509416625328,38.123273741934995
216,-19.840777343067963,54.72517543375503
217,-14.263689881236397,68.40237604748918
218,-27.973164817783925,27.924680717529235
219,-9.806637139946158,29.878356203560763
220,-28.928643361636848,80.5678118611233
221,15.599926238035925,13.218598983063405
222,-9.90499425032593,23.916455842102664
223,-26.5811920689797,30.311370756563676
224,-11.902902982128984,38.92873925258745
225,-8.647951021166708,21.532918541238665
226,4.714273490625922,-5.207423883497707
227,-21.710741666205315,46.70815703154919
228,-0.6691351347985028,57.44520260809875
229,-6.478594445438663,41.256104320170316
230,-25.72569285037113,44.645155757934894
231,14.07321880286663,-7.423736530321783
232,-24.716443577768842,53.39524810693506
233,-13.069606222053482,39.84897894659413
234,-6.320832935196211,57.91384306919265
235,-11.701244172595166,54.1020997588923
236,-17.20052374991323,45.352612154605374
237,0.9049791087937589,29.48078833169759
238,2.6279182098250655,31.825457194770085
239,-10.091065093418615,70.88554804614412
240,13.005857532156174,24.027550368372395
241,-23.333999111188795,66.1596424577142
242,-4.233718272862842,32.42997158009295
243,17.187270499236206,12.041687763868989
244,2.721934559269071,31.56512390180769
245,-23.830558597118493,38.33190894145821
246,-24.739287577836986,49.878423996509014
247,5.21951021110447,37.68645111879857
248,13.747265471556142,17.804425073244747
249,-13.283442947279255,51.332729349761465
250,-5.359434920396781,23.861682211677802
251,-7.05042571872492,55.34410980154168
252,18.457848789955168,32.74406262001181
253,-6.099620254918819,40.5219081917467
254,-0.13637906580666836,58.34643093063168
255,2.054949634566758,-0.4624890330688345
256,-5.944297598683877,42.11804151184923
257,-16.08005208824138,51.39828439777544
258,-13.652391046315454,61.33505665769036
259,0.16479097545679755,43.09206312640692
260,-15.231602517624589,65.16649088387501
261,-12.338813187203915,41.1336661567542
262,-11.734136189070822,38.63342780296514
263,-26.427777973289068,79.69814431458009
264,2.1051214805545477,32.702490238676646
265,-30.4812120432763,33.20403526203354
266,-15.122578236363148,39.44806251595611
267,22.589941373382032,51.57958109131022
268,25.61232476342272,28.631495762181274
269,-12.352073144112772,57.3749759629404
270,-16.114060980208126,28.59163114476254
271,-6.910514006071972,44.13529896034599
272,-15.649606999179346,67.77023104264836
273,-22.11202544106226,34.355167591287355
274,-0.30953973394801526,32.752703102695754
275,-15.317456874274571,44.134475406817096
276,-30.36267190216792,61.985024736469605
277,-13.156601617716957,54.32003216085358
278,-2.698093686461191,51.85294181669274
279,-17.464360228698354,54.77309487707191
280,-18.99642638952279,84.15592068464588
281,-9.680231510151145,27.838196458407218
282,-9.60781221014081,51.08281405613981
283,5.0293279131791495,47.24072669502908
284,-16.488317503373196,24.027978063436656
285,-19.762845545364424,7.78745087302886
286,-11.655084607068797,27.789449734443345
287,-0.12463883459690242,27.69215160338051
288,-22.766695920489326,66.14342464637438
289,-18.64335338877899,52.925835994793275
290,-5.431299055079583,56.032342018380675
291,5.393655594439368,43.58956777723343
292,2.623934629233246,31.059480569851587
293,-15.41206317255186,31.6589797509852
294,-24.673641059578905,37.69963360315447
295,-5.416205287860444,50.82785057561295
296,-5.268991498875311,57.30006312410192
297,-5.788831390540491,19.109902839682047
298,-23.060104699994724,43.929401344724035
299,-21.72050087859357,64.03653688066738
300,-12.329652349403835,40.16679579756083
301,8.982353901411749,29.728589152877444
302,-3.4058538164589796,52.616866584446306
303,27.933522619099087,-0.41466126381980395
304,-5.703934482411041,32.170836305718225
305,-13.240721951536898,50.867218459269466
306,-16.881253526281213,63.875351728833486
307,-6.052697573518284,35.303543988921064
308,-2.787519980629205,29.55850667301019
309,6.788701794074115,47.81263934851346
310,-0.812372812927773,36.46498146750836
311,-16.15984803476057,56.44860739979966
312,-0.9251705931128047,57.944387509548775
313,-12.898647440398705,72.8467932190253
314,-0.23792988065626197,28.22920562777285
315,-23.872057504832917,49.9206395011669
316,-20.721881459866495,66.47751182861323
317,-9.785087228855376,-3.6471605805912404
318,-0.6273394077840271,38.929338225181176
319,-20.190157540415306,62.12392237545816
320,6.2731448129207426,41.096194953773725
321,4.588249155991724,51.84682380122467
322,11.683087781773736,31.146043663009003
323,-10.218388102756476,34.907044911993566
324,-18.51143553634356,67.90030860434113
325,13.009565902583098,29.46358759959353
326,-20.974224701959432,32.95273867296967
327,-16.97771373317619,50.60165064665738
328,-9.109602049176697,57.18117704627987
329,11.75462250125836,44.17203728249301
330,-11.913933941266817,34.968128254340854
331,-16.140898237994953,55.18634600447626
332,1.0859935365031257,9.908145742677458
333,-19.232730841661844,67.54764693496134
334,-6.273105875311172,47.79811080832947
335,10.636346997435421,39.783074431452654
336,23.647082845217042,4.076807803741103
337,-0.8893309023751135,50.6178811765131
338,-17.33944035592616,40.885097366371504
339,-23.89835623627058,21.630816635547454
340,4.076797582483647,41.946708840801975
341,-11.65533686852734,52.2848388291645
342,-18.397460521291112,56.846388517441795
343,19.603063262167268,-0.045655225081231876
344,-17.171697238640217,58.85841902532479
345,-18.238444465863388,37.197699565584315
346,-3.1689294615478945,8.223765814160352
347,2.839424953780589,15.643489318019745
348,-21.700984723359618,50.075513920962024
349,-16.94630150399237,62.85128153623761
350,-12.448672359296253,54.47040817585521
351,-14.71086282460536,44.957026914645766
352,-8.657827495845417,43.13984969043089
353,-9.55156994440041,36.380669042913944
354,-13.838795454389112,66.46184496636073
355,-21.072492753585163,44.3981301059871
356,-21.853953819698948,50.237038978623595
357,8.427280914098002,10.842394395875411
358,7.837904720653635,49.285526939440146
359,-3.1090824146732485,25.813660601961953
360,-17.584070316510736,39.88894118910692
361,-11.400821289963865,42.77276922384536
362,-26.418040869715373,36.8958118096133
363,-4.817738970947683,19.081015181856902
364,-3.472103322252744,24.87541189003659
365,8.314272636493063,31.109289995056095
366,-3.909710817083454,3.244994954075434
367,-16.463290576097933,79.24817799209656
368,-28.943961405035996,39.99070076635786
369,29.40902055816426,17.438223983320068
370,1.7831014825480933,27.00359363120485
371,-27.60308063257731,65.01825953479961
372,-5.420495411802932,50.18037569698688
373,-20.892676101335763,52.7032036609791
374,-16.201049684282196,70.48321592534778
375,-14.80315913273672,83.75949788295908
376,-18.36619666351123,59.47446633351453
377,-0.9328909957750057,50.590967113015466
378,1.374960817095273,33.57777654075615
379,-6.137284908554952,40.0551567840634
380,-38.18912568196889,25.84330350165112
381,-8.986707714474367,32.48648364106177
382,-16.21776358230955,65.74852697714984
383,-4.36790857524552,53.59109173297857
384,-24.741854634068716,51.377268420687685
385,-20.35591544273492,41.817054037381126
386,-32.959184291797634,66.39660470430393
387,-2.2756314919815255,52.86008175054484
388,-18.736750411603847,54.92133377246685
389,-8.151974789571888,32.54103772561527
390,-15.16250762644121,52.44501685519772
391,-34.03675502629072,76.33636767627434
392,-1.437019635512696,24.706070921244052
393,-5.129594983722181,42.280072130245316
394,-15.349008733336904,37.2358249530531
395,0.24481822008786014,50.567521919194796
396,-15.194988050755727,15.818642835054547
397,2.912852839493441,21.717538094735808
398,-3.9867322815491884,70.20155614939358
399,-2.9475426542448453,50.080773917365654
