unit_id,CapacityRetention,CoulombicEfficiency,do_SlowFormation
163,35.225926749721275,-2.493433517133367,100.0
164,32.99817071180327,7.03530125076853,100.0
165,25.71080679593356,-0.13416235537806642,100.0
166,19.443781310291943,27.489925829053785,100.0
167,27.254799467265105,-0.7864506301233423,100.0
168,29.081360247104307,6.967468820500468,100.0
169,24.356113809567013,-2.024808606335567,100.0
170,42.84984554178082,-10.665117789102325,100.0
171,30.796947865561553,-16.22611645227089,100.0
172,26.752477243175704,15.280037582095936,100.0
173,31.226440836063027,-4.124102872585134,100.0
174,33.81063017442911,-1.2826244036851584,100.0
175,31.440569637078323,-15.18170780883153,100.0
176,32.5273771678736,12.939469332856913,100.0
177,19.97288168984882,0.6755908469853011,100.0
178,35.99288025372304,20.064020179263924,100.0
179,45.46127460607419,19.678400827275873,100.0
180,21.020228889015065,-0.7204244819664876,100.0
181,35.966276739500124,20.559795934094254,100.0
182,31.115511288484182,-1.7880317957947334,100.0
183,30.6114788356416,26.87206904191413,100.0
184,35.84227951632802,32.98979769647219,100.0
185,26.264086872042096,4.135136418575756,100.0
186,36.6364374819759,-2.053122016393038,100.0
187,26.047227488756697,7.35690267418117,100.0
188,27.17803533978502,-15.779926923677177,100.0
189,32.496870852092606,20.583241922224254,100.0
190,26.844590375810185,13.259811953798975,100.0
191,37.44167025729497,6.236363917461666,100.0
192,14.472949359655573,-13.295875709702003,100.0
193,31.35709293331991,28.82849120648533,100.0
194,47.77984614249856,8.781981054701562,100.0
195,24.20557216457709,22.901617973037162,100.0
196,42.116637730880164,1.4217825957165964,100.0
197,23.545993034668363,3.8853970232881627,100.0
198,22.622432865820258,30.98467617846098,100.0
199,26.53921037337619,20.872757524156537,100.0
200,34.53920072749107,23.49474869235933,100.0
201,27.007067811033977,12.929779583319494,100.0
202,31.05345731713594,11.787366376153724,100.0
203,19.27506977775165,15.949022529133906,100.0
204,32.06244194531778,0.38578618145281496,100.0
205,42.880627427172755,-1.0077100267798667,100.0
206,34.555238386778825,-0.08857769781944391,100.0
207,22.502373053071906,14.5382562270004,100.0
208,26.81845492336962,15.258035382967272,100.0
209,24.20198432140646,5.437951393933327,100.0
210,26.442860785140738,16.825377250866183,100.0
211,23.69729509940204,15.015174059599639,100.0
212,31.289951020734108,-44.57437285029967,100.0
213,33.94846187321546,30.19859637345522,100.0
214,29.72596903009412,28.064033674333718,100.0
215,23.405624291702388,17.04162873334199,100.0
216,34.60284604362875,-1.8857709227193489,100.0
217,49.256241822587306,-5.164136263597273,100.0
218,31.07412843181674,-10.14871317667253,100.0
219,23.08999710932519,-6.466439244287017,100.0
220,24.37114122686669,-13.347464116939392,100.0
221,32.09908684440632,9.938395686677396,100.0
222,44.073125308645416,19.56916357102986,100.0
223,36.352944562745954,-0.5212903127715531,100.0
224,21.185204312969717,22.33102996605408,100.0
225,34.40437673170736,0.6585148367319764,100.0
226,32.02678345932254,21.23211374251037,100.0
227,24.7268846851382,13.481746627595717,100.0
228,38.77326843500922,16.933330138246944,100.0
229,37.339767933740205,-3.1058691367369864,100.0
230,40.89721230629297,33.48146200516183,100.0
231,23.150644054914547,-19.449098957475766,100.0
232,28.253988742949563,11.703015782393251,100.0
233,36.85884129112357,-4.200442128415569,100.0
234,13.876167659916034,22.075505818520703,100.0
235,26.140956785798895,10.540203076255105,100.0
236,32.68121732807576,31.052146415426268,100.0
237,27.930674430254275,19.70889833872612,100.0
238,32.95029682669517,20.296311872131625,100.0
239,24.896803873249176,-2.271525874434925,100.0
240,26.886575006101072,-15.77992615400667,100.0
241,23.789984247126572,13.742873437388063,100.0
242,22.289234504153008,-2.351853630109602,100.0
243,40.28598673043121,9.636855459364048,100.0
244,39.399158866182866,12.98698874923193,100.0
245,34.36799070973748,10.89844075536223,100.0
246,26.24264580829961,-12.05558518822572,100.0
247,27.1007473187599,26.46671482483923,100.0
248,26.41212881392209,21.801856406457482,100.0
249,24.196662713844052,14.048054881316013,100.0
250,37.374203560080225,34.17288968344555,100.0
251,25.76334488625423,39.74594547056094,100.0
252,28.54423590878008,-22.938518116326897,100.0
253,40.81487451746505,8.057398045891238,100.0
254,25.1417567043749,11.211848223654854,100.0
255,39.753741486091926,0.022858452144634,100.0
256,33.98609188762641,5.739117469297957,100.0
257,32.22782046749144,12.898622155825471,100.0
258,22.4247961326785,-6.743260488262248,100.0
259,25.94559651505598,33.495051415939045,100.0
260,19.103547261465145,-4.56794025565743,100.0
261,15.605501135165682,-21.010915987625086,100.0
262,28.247946275091188,10.852262213080465,100.0
263,30.431752561601023,18.441933532460773,100.0
264,37.84677971705315,11.95005757743056,100.0
265,22.943524353954615,-30.66546324347113,100.0
266,31.06652190316054,-24.697179943366415,100.0
267,29.750482384424277,11.091647101196425,100.0
268,27.695282403971753,1.851095540053417,100.0
269,32.20088696134236,-11.17157695161104,100.0
270,33.26589296063613,24.284828526343013,100.0
271,34.40604237886214,24.545455683336765,100.0
272,19.949977017127093,19.43318793230203,100.0
273,29.926385071871184,-4.628124131724093,100.0
274,32.40103645241556,15.972245066938637,100.0
275,28.761243262790575,22.416261909538044,100.0
276,36.5562343121829,-1.8975191025154707,100.0
277,33.619811000570074,27.005065154094197,100.0
278,36.55351190903946,4.7174914963780905,100.0
279,43.47247686257262,61.37766725428999,100.0
280,23.48061835640698,24.660846630954044,100.0
281,24.26948797179367,2.0214944959924255,100.0
282,42.33588628703283,-1.1040076986422722,100.0
283,31.155698635717393,8.787743191547014,100.0
284,40.99322599264205,3.167876781413729,100.0
285,27.591840647595863,16.46912291164587,100.0
286,31.869895173607468,-19.85759546606395,100.0
287,28.05960816699393,-6.0405414692132275,100.0
288,20.5802716971423,-12.98288670535893,100.0
289,42.586729547014826,-8.163421198897844,100.0
290,33.964283789171766,7.612895147278663,100.0
291,48.41437723915817,4.876535448511931,100.0
292,24.827032230497274,15.959290874302972,100.0
293,25.876457006657866,22.81658949929712,100.0
294,23.046616206731976,23.957764363553306,100.0
295,34.61686269559013,35.21152285427824,100.0
296,27.580035557601104,12.45214700117803,100.0
297,23.181846757619088,8.97519844028697,100.0
298,25.31566933812953,7.720940859992934,100.0
299,26.685772572179157,12.402463085637017,100.0
300,16.540093650826098,-14.20749416553797,100.0
301,29.385482164159853,7.863486895932707,100.0
302,40.03680721582706,17.124453803087206,100.0
303,25.689882218465474,-22.722695193172754,100.0
304,36.57592537980794,19.980138010902248,100.0
305,34.35835520611538,-10.998348354697892,100.0
306,42.034508755409675,26.7612726602204,100.0
307,27.8041894701585,33.270616291862844,100.0
308,29.95045166706057,30.344499851372138,100.0
309,34.862711825337705,4.159512432091576,100.0
310,31.128382473198524,22.902732683587452,100.0
311,24.151555581856407,18.212836398528808,100.0
312,18.382566452942296,7.857781824612362,100.0
313,35.13750629798797,-2.918832543422189,100.0
314,25.63839184865052,10.69295246956226,100.0
315,28.885921919127426,0.5404904800574268,100.0
316,30.711904266865563,0.7165794929907054,100.0
317,12.62666241268037,29.775038254390534,100.0
318,29.700985006248807,33.44187560276392,100.0
319,34.131162114761956,31.993830096202515,100.0
320,27.114156792857287,20.596448982139613,100.0
321,29.94967405946067,9.036436447340492,100.0
322,26.340845838206207,17.97555974276092,100.0
323,38.96712571639287,0.42404377721989306,100.0
324,21.88647722853932,13.954697399270584,100.0
325,26.5263678079353,11.818313486856756,100.0
326,38.02309537707655,27.095450281042627,100.0
327,36.94559811941741,25.544936784382216,100.0
328,26.076153068071875,-3.4226192490694327,100.0
329,29.724006230576375,38.73191527969274,100.0
330,14.571350114138983,10.77644055074152,100.0
331,15.697968543789688,-1.5307724763442732,100.0
332,28.918646304559996,-1.7176389845406543,100.0
333,39.14748697085075,27.670324121088665,100.0
334,24.042328838410196,13.202442474354319,100.0
335,13.542665367759495,-9.717500753445123,100.0
336,24.236511583879146,22.42263577645518,100.0
337,27.53031514022399,18.27407120495787,100.0
338,17.129496595607645,36.62417757934749,100.0
339,21.923502295111575,-6.583196307354729,100.0
340,37.63134911593783,-15.29231725458525,100.0
341,32.745615116102066,29.4490045493718,100.0
342,33.33670125340085,-19.438448198786304,100.0
343,33.20379541139769,21.847632134277,100.0
344,32.78033687654385,13.65831185127022,100.0
345,29.06501119738797,-2.79653151919827,100.0
346,34.98234000140342,-2.6093561075051195,100.0
347,29.34610201064325,24.080756726340894,100.0
348,27.64959442351729,2.089281626587397,100.0
349,28.927021518223967,24.538171221329726,100.0
350,18.27771289868399,6.467909224734894,100.0
351,36.636528869908354,26.895966734319803,100.0
352,34.28586145498578,15.212303905407673,100.0
353,28.181419906601974,23.436374617454483,100.0
354,31.483360526802205,23.598522644795985,100.0
355,36.0562493017659,6.3706696403400525,100.0
356,41.31464926687091,12.971751525551825,100.0
357,28.32664569534855,16.81146405708205,100.0
358,30.10523952036158,9.507902543811333,100.0
359,34.71696572698369,21.603748765360116,100.0
360,34.31412273313748,5.960902292661656,100.0
361,32.52005709530172,0.9595198993466987,100.0
362,28.78268460851153,-17.24227424839798,100.0
363,24.975859100924396,-4.085739507790857,100.0
364,36.065674813659726,-33.79335098183393,100.0
365,25.67285524472974,17.161680366868975,100.0
366,33.47676660424106,22.39857711317287,100.0
367,35.4490189293817,13.697257085795584,100.0
368,37.84043447932727,-0.7723377241174898,100.0
369,33.63568984068231,-10.74881650831189,100.0
370,23.103962913198306,10.429393484872387,100.0
371,31.23531522000489,-13.185934384658097,100.0
372,26.140966034951308,22.17199247162962,100.0
373,26.799544200611706,20.62463985630675,100.0
374,34.88818454234068,33.928491652213914,100.0
375,37.101888452136954,-0.9770244549424625,100.0
376,32.814845092129985,17.33249397160627,100.0
377,43.323397583365555,-5.56151509316463,100.0
378,41.806601238418104,-16.589690121521752,100.0
379,31.811356608780414,27.72173883451868,100.0
380,28.40924391900083,8.875839658132216,100.0
381,33.11345927529492,16.046597760200463,100.0
382,34.54329429178044,-6.017871767256684,100.0
383,36.374266066206594,0.7068293524920648,100.0
384,27.755156694915737,5.1143362561227175,100.0
385,24.652845330156605,-11.679234906773292,100.0
386,30.574137546706563,0.28082649901552514,100.0
387,30.148169610378257,25.962321230337277,100.0
388,44.817565337998076,33.67314787099666,100.0
389,28.619067431561035,-12.69234384256394,100.0
390,30.370635575129544,5.205659903926016,100.0
391,42.9488591039719,21.877943081041398,100.0
392,29.14206025482537,28.404639109271084,100.0
393,39.956768255918576,5.901222124959272,100.0
394,27.12165863474126,-14.463284278211493,100.0
395,34.14785979980632,7.925811131134117,100.0
396,36.041386226216105,8.599714059616264,100.0
397,26.99284497610699,20.9791236243044,100.0
398,25.925265275915805,4.658838517896962,100.0
399,24.97609196209297,-10.620843292439233,100.0
