unit_id,CapacityRetention,FormationCurrent,CoatingThickness,ImpedanceSpectrum
148,18.968469649703366,27.53591217246954,52.378275700876046,8.826645546220483
149,23.22404870019076,62.16328499125727,48.84238633523524,10.408953961141926
150,18.938419814025938,33.08712223550035,41.43406244212697,9.16871949184443
151,18.80733951463594,69.54125280109513,61.134106672099726,11.130404270380287
152,14.111899574807403,45.66999169667544,44.6165125227185,10.225728183727135
153,21.244896613875,48.09223017385446,45.05632697756255,9.43486643388822
154,12.190466992609698,33.11196315059904,57.65972667698161,9.193544319247948
155,19.167421644265087,40.319597759327735,33.075927694673666,9.691013833108533
156,23.62999652574731,33.841782329644346,47.25077329061055,9.79266825157224
157,16.917376910803057,43.66851138035389,51.44479990139193,9.481218824717708
158,13.14068569577719,33.259920672315744,53.57092988550355,8.703827292431889
159,18.059448188010414,39.71769297797105,61.08539837992409,9.987714699927416
160,20.7488440772199,18.80013955900121,52.229078270709714,9.130225728810478
161,16.763015675152264,24.752367637583358,69.59407039754062,8.926257265096853
162,23.16860590248876,35.35080479224663,35.481609753062884,9.630171909141897
163,16.846802502665476,37.81959490150319,74.579617257187,9.160217195927226
164,18.15134667647841,19.688491307726697,57.66518097118881,9.180271512907744
165,21.064283090923944,28.134805534184487,76.88389922750946,8.826944797839488
166,16.48284737694094,24.39206595699524,43.099791866647145,9.43801957830918
167,20.732930709424302,40.06343454797396,45.999582186527576,8.337287625015035
168,16.024600622806012,41.11869717981046,63.595770676750895,9.475420956190625
169,20.65455347671762,31.41950619452476,37.82610123403664,9.408881611088091
170,10.500751220094314,34.00967568169697,29.943903808618053,8.88705338739244
171,17.351589570780405,27.84092163758513,49.532404009505086,9.068745752245292
172,20.320530487064012,42.998453195483435,37.33241308143673,9.995822722018936
173,17.695363456500818,31.414927452293572,57.2332583084344,9.722796368499415
174,12.707765251522645,39.25855907496839,38.743900989140656,9.36796683130373
175,21.341095914307072,42.26633900176181,37.475365796918084,10.909838373933832
176,18.22868757912834,43.51228596418037,60.44606515441818,9.898530421736696
177,15.813562215692965,50.801607028260406,85.12223457593936,9.639776080633613
178,17.129887783035002,59.093421407357866,56.905226487418666,9.928518667914023
179,18.046623580886624,32.9070559103294,57.474760389106244,9.479645839354825
180,21.718560165038394,33.69758874425582,52.39257032974275,9.927813030471427
181,18.670786718420118,36.98415874917485,34.51787330641695,9.625932914724737
182,21.404210987976192,44.03553590507777,38.28632736915867,9.902411285359666
183,16.267909654192774,28.6190620351167,52.00638543677359,8.893677935928189
184,13.625577150569947,30.59393510569956,50.867235506960974,9.76816835264394
185,19.476983162135244,43.34375820336319,57.43160113713559,10.214824538275838
186,22.223076210640677,24.23730854235839,32.00442725823794,9.946419644262203
187,16.100858803025464,36.63883788192577,68.10421941951789,9.991492129649965
188,16.444038389929418,32.51791679152967,25.9871551753641,9.926295394862775
189,13.904122161517737,35.64231628845322,29.06349550630099,9.226708081512603
190,18.924666427072008,40.497340217440446,40.20105367789081,9.561700608425726
191,19.769731668724148,27.393856009675353,31.387944329265604,8.582383060314022
192,20.414034723184127,34.585579124647495,42.466875564839356,9.728556299461452
193,24.364000542591715,29.379607399111844,27.29379761637152,8.697774022491478
194,18.987634361986256,42.548693718877445,36.144130341370236,9.6051558061749
195,19.098833623406872,32.65619391819106,58.74461470069477,10.026450146218115
196,21.52736889101537,39.488075172702864,45.54713655018934,9.337963127090227
197,20.603806497903204,53.35445395519516,39.33712086133585,10.466935252890817
198,19.338557684199408,15.651629612417302,34.51785907401799,10.048142557640665
199,15.06643040607307,51.00945591403906,64.04334770907167,8.84913869580985
200,20.93552490497841,50.810837807861795,27.104256841298433,9.359064327812948
201,19.68782059098643,22.455178409030133,36.73355403828109,8.480722126110017
202,17.960745134748695,58.052310911988044,51.6891037079,10.418825625868873
203,17.216095245579357,48.29313303749889,65.56813457979811,9.247216272019111
204,22.696075725638906,34.801974035602264,51.54141179578948,9.58714498153432
205,15.864363219332775,35.69399549978862,53.47194824997093,9.041476468471728
206,16.784660465190505,44.71819095563015,70.83164651395843,9.113007658995883
207,19.56346478353546,75.25802317208868,56.02431010134626,9.578755301928403
208,17.875207516032187,42.60783818829974,58.776115118074095,9.436736331941328
209,16.453602109675995,41.57986113880321,54.000401869852574,9.843789595122605
210,14.810666796420968,33.073305674105,41.269747281008314,9.583469286453315
211,20.028319146873432,50.06223440166329,47.4152439886917,10.3751416773879
212,21.43377018855748,29.004544646725403,50.3914542144165,9.620383458268952
213,22.112512661271534,48.271214828851996,77.53391457394586,9.065256753372898
214,13.674273701509152,46.1419128218235,38.9622865248846,9.718305904809592
215,20.414016753151323,35.58501581943158,64.0457521765734,9.753446505251006
216,15.407720077578448,46.82777095091339,55.998238950727774,9.610226315249417
217,19.863273947147754,49.38053168532822,35.795576563626,10.455871504133622
218,15.887026163366844,35.4602839011754,38.36039782412867,9.601613695995704
219,17.22709427509603,25.54288236766125,38.46081217823598,9.510220169384011
220,12.019354089469719,49.49978438315179,51.01349221165065,9.253860427815397
221,20.846327869770818,29.254892802083393,53.22586667494114,9.897342769974733
222,17.447267862561247,42.9387542368646,27.794410031677373,10.269233262364915
223,18.182226042650157,49.69491008719106,60.970168198632045,8.652039339846041
224,23.577510645794447,49.89094718934752,56.908401564699496,9.291209375412281
225,15.903750553424873,45.81834895160774,79.50894013641371,8.73489724664739
226,11.22680114901847,32.21217476379607,70.58971958999938,9.872308693945884
227,14.944520891843997,35.10753220732142,31.302482003387862,9.352990282749145
228,21.120147459827137,24.592310808076732,34.93159103938825,9.597933693067272
229,18.978337259403407,41.81830392056411,36.45253327327955,9.519715686695088
230,17.30939849420284,44.9929420959847,59.767829448880406,9.57916952352487
231,15.034611001958446,5.201805201918295,46.62334794110848,8.90776802130652
232,17.50877782026421,42.975518374904624,81.97155241067863,9.392343431543662
233,20.536096279702768,47.27373928720589,59.235614846476395,10.253865879508199
234,22.361230101713883,36.11405378753954,48.08654191610175,10.329449782610656
235,17.934212086772202,33.73696849408538,54.53467974439057,9.258295650732828
236,13.90417797069988,36.06180882255801,39.08325124330836,9.191775985072185
237,13.014765470018935,28.590374189102267,58.33688486933949,9.106295207808078
238,18.901523847051354,30.751248775247362,63.77067198382894,8.599037232853487
239,17.776586797836096,44.23827316068088,43.17643562102868,9.28424657270566
240,11.860535629570709,12.507551178326862,55.811873729456714,9.745510765808044
241,17.432410670702275,56.54186698277035,3.6438772282761507,9.518716785483456
242,17.599458830446963,41.5340243879409,69.84735482183892,9.909351558065095
243,20.32199182906534,40.361802625418186,60.89842944420318,9.422890680951589
244,22.30575407311659,39.28914213925175,55.13855155046754,9.529095691344846
245,16.582138422084693,43.58359457765951,47.744227414100386,9.203859295774501
246,17.23603050039797,46.4416628282921,38.084864321374006,9.622924468491977
247,18.426748781282647,34.23256301357759,63.906507008762524,9.420644441830236
248,17.751878577492032,31.301368909294226,27.765143953136132,9.939819522263198
249,19.73067288707165,39.13170548713898,35.67416517892481,10.468216832334006
250,18.739720329081095,32.39405684849571,50.90247419467342,9.392430105394407
251,13.677838223199315,25.728320523059164,40.94790996018306,9.491215676301847
252,23.466386765003133,32.7464219008102,40.64159019164627,9.46715626018893
253,18.2341440750009,21.46087527089032,62.136749268239036,8.667387537382728
254,18.296654749127168,39.14173994957435,41.345698314985796,9.130197564224725
255,16.33846686600529,17.170621207459856,55.99376170177973,8.354575128351776
256,15.515557448696047,49.26734289461905,77.14143729410263,10.534240889181486
257,15.111078504076252,36.13499829285607,65.82148229061205,10.123202878925925
258,16.382748889855243,49.66228317761888,37.659281133696894,9.331521477845861
259,18.29039209523265,45.42520992028747,62.69171479482998,9.474366578997826
260,15.517442376805182,42.00669746278784,23.138284602448245,9.542523778719309
261,11.679821835845122,41.75396309745056,48.944239749430494,9.35377768212239
262,16.61934516418568,48.15478751480556,70.45759918089979,8.921474471497707
263,15.179533697438528,51.13618690259724,50.68018204316327,9.143672807507894
264,21.164730695388172,42.7098137164446,23.55790928318159,10.224758574424397
265,12.418155896613904,33.41618985011802,58.63054698327683,10.666923821046591
266,22.901000189512615,33.98735714529747,48.58480197400302,9.146982306475012
267,28.87293211617201,19.21502839914925,42.556508523081646,9.347666224729133
268,19.808099650368202,19.428879802526147,74.37108449942811,8.927451679538798
269,11.467603799414533,34.52653752834865,58.93368170897371,9.09121163765688
270,16.677279186516152,28.338799544467477,47.85304235223843,9.115474478157148
271,19.98817400688392,44.84678920348928,40.71388528268843,9.985852919192457
272,19.301764751251632,61.1067476092655,38.08941206349417,9.330520083431125
273,19.614818337116397,54.04794381185465,38.21590296439309,9.381187468669683
274,19.506561144058466,28.49257353263211,58.14329079240943,9.622826856603655
275,15.041910467479097,33.596419242264815,40.31234561005388,9.349442652666344
276,14.735537350410297,60.33535223196298,30.935510305743104,9.076322780188326
277,28.41162922956166,63.74662867824154,37.16397562578358,17.061781862882263
278,18.869686476533897,66.8300515897823,54.64267945443705,8.20122058041812
279,21.960009550295204,47.52306849630977,26.216052863820856,10.162684475508351
280,21.345788606909096,68.3729999585871,28.675949415793966,11.097456583748508
281,12.403344403807505,36.21500379155121,27.29690226432295,10.820251337371284
282,16.028182099735066,37.23381433917286,38.78793251868851,10.611090878903847
283,18.65426477687952,34.47333722561693,32.380638198568775,9.63225169016246
284,15.17278243831765,36.579571079978095,48.06866648785691,8.736352749709283
285,13.333877891574655,37.55258008219751,45.67870854137662,9.193423349499176
286,14.737327618168951,37.38674168132363,44.472342537926046,9.708193263837604
287,19.397055820700547,16.921022889615017,53.80202736351875,8.954445000366238
288,15.366457812571655,44.67023811088625,62.18746512884627,10.584996967391604
289,15.444617028826467,46.52718746724486,53.94494013681564,8.903952928294512
290,22.64771826045967,52.70562563506052,59.5656726932887,9.945388252287154
291,22.66857241122948,46.84583779578851,65.96817321491118,9.024332339668142
292,22.31114387590739,47.534361308538536,59.84945227733094,9.925855521248312
293,16.022868134228613,40.84196095030124,34.006860903050104,9.390946637229934
294,16.4191249623087,48.68389267847529,46.73376739281201,9.493834513580012
295,26.0463786268787,50.36312087962872,54.5808881692768,10.409492075506277
296,24.632907286618046,54.63477600600992,60.32394306626526,10.606418968165706
297,19.399286989737593,14.957636422473758,66.44203780602058,9.752445276606569
298,12.914427861445592,47.197178787881946,38.64627465782959,9.511234841260121
299,20.1659263699879,61.70879842013698,42.123553666797854,10.084097184428028
300,16.058023368734677,41.23972519833798,52.59281270800836,9.789441920433006
301,17.350692299059524,39.261496108860996,49.78331760827702,10.014348025123278
302,19.524959876334705,56.79181736337636,38.753472373382564,10.36916932362494
303,18.450873560489786,40.86307503837899,46.07795617836569,8.951068929426317
304,18.934392025774102,37.06697601360547,38.61345787764624,9.589571487789927
305,20.453933426284898,62.45467491026001,55.29282837882839,9.976828241532823
306,18.201439696583847,35.124683053990005,75.90915455855978,9.04576541691817
307,18.900673402271817,29.468971610198476,72.45953599750554,8.548160284708317
308,14.805991905627211,38.02552945454238,34.85247804888691,8.83749689363382
309,16.06692013006693,46.857692017320595,43.301032514864204,10.119075918120684
310,16.414669710872893,35.320705947528715,56.90203124028776,9.85446970132432
311,17.66988912218049,38.407253669750865,40.81885737522632,9.444312380448208
312,23.03580238490462,33.814850649958494,54.21838815645912,9.473130833187554
313,18.931276742628135,60.464400042276374,58.493827347636625,9.87857587715942
314,14.977415772877126,56.8079824068219,56.69258543961616,10.145251949469825
315,16.09378277411454,41.967661981238095,35.76029008687192,9.262864027053975
316,21.73391602128052,71.2336833584916,61.82962201821945,9.435174562721768
317,14.920637452884526,19.811986679953407,35.21027027287197,8.679984531756888
318,23.62507607800502,54.355195071737455,68.26093673241914,9.691264419023765
319,15.13879936774471,37.58814344940947,52.25083271406064,9.530356396308916
320,23.047191403232237,28.5192938198596,61.20418923755097,9.25060220263531
321,19.17521432010065,34.67651839260363,52.49335323018517,9.136807307600419
322,21.884518937960006,36.60211560407343,50.70127517733829,8.960104196647885
323,20.9850339810962,49.62584389249176,59.29221958057295,9.343530057354126
324,16.368963094954903,36.33755726885677,50.90535698942177,9.624269558406517
325,25.42030668342659,41.91270928619536,63.08457073701499,9.65650134911111
326,29.17901913551672,52.11612575391496,63.64467998491213,17.66561831814035
327,18.562096598689063,46.62160568995966,60.97908616812377,9.842603762961541
328,18.543305812403663,52.83222965512335,55.470207137941365,8.648279775288724
329,24.214178729152557,33.62037147135556,52.332124519192185,10.630426802550783
330,14.615258718259268,42.60270682633837,66.76592435417709,9.283771715769758
331,16.66541568706243,50.84777803944888,55.1146528853855,10.562048397964093
332,11.004107174150604,39.660599726949826,46.56964803856259,10.609223188522865
333,15.981295410116273,32.5368608192988,53.168007129642966,9.28830458583195
334,15.43466208830103,20.81361146823602,58.88782799957093,9.562912773414894
335,14.185353207305372,44.32659833599157,57.40845689984606,9.317600466776087
336,20.7800768855495,43.147778544044904,61.824573492939415,8.705582096385863
337,16.866409689813604,31.49507296864911,61.25665324377226,9.454675707412203
338,17.2980786914698,72.13692451010277,33.621186237622396,10.612960841015523
339,18.082619773822447,27.582098300913398,84.22836597580273,9.539151232693136
340,12.794991375371403,35.21638959051263,31.63762585342511,9.779814148929377
341,16.288083735841212,42.20673714340387,33.41735452774335,9.553837955677317
342,12.395484792219367,42.952363408352205,46.752848433696926,9.709135536629613
343,15.600757947957206,33.3128756125112,52.46764348854708,9.342191117162784
344,21.214511485990474,48.51138859266057,50.15298782483983,10.198603788071695
345,21.83195650403386,35.25125730678415,64.6062758334855,11.134074338318038
346,12.081265207877394,29.20860841004524,54.33387108967741,9.6365533568275
347,16.390444857858046,37.13797678105287,56.22380298465221,9.682122101837324
348,17.81619914605386,46.979327044632335,42.69445107799955,9.98367252348794
349,22.739299418715625,55.30129351324493,45.66745985341498,9.92097659124192
350,18.281881328138397,43.14871707674198,44.716537266106755,9.437127927886964
351,19.158078223266735,29.473608231313893,34.171992884926226,8.220079199829849
352,11.503529591551068,54.82503761598019,53.733087521782416,10.02337313186119
353,19.668353774429367,56.726595513292395,51.2848263304699,8.662695206537947
354,20.195201856462276,38.68024647399847,63.06703587373231,10.374042742078913
355,10.815115738744172,35.009156333449745,56.1347269041845,10.059041724468885
356,12.064158425510083,50.7690214633512,49.793414229006544,10.08081347140886
357,11.26477324486683,31.970954434508428,35.029432045287635,9.328346533189144
358,18.261393389279288,36.72277240969171,53.77162046808594,9.182709098996229
359,20.99387334007613,41.967936977936105,44.071058808973135,9.684082648444969
360,14.925852105931835,43.08005403135046,46.527515539321826,9.679868538315068
361,22.686432718367676,56.798874114201254,40.41048895940987,13.927713771465228
362,17.240038130533407,40.1654934329851,55.366906892790766,8.501848301875418
363,16.008574758192726,31.804045611303593,44.30398110806425,9.403952257276236
364,20.217248856156477,27.117960908245447,43.32837837136465,9.753387701973326
365,16.74878191419296,36.88525956462954,82.01770926648405,9.961470952188437
366,17.388904959048567,19.40713504041745,38.496757279906,8.941501112295164
367,13.043091933678772,46.63881208563353,62.83015186982049,9.940768798375299
368,14.867071615186084,46.05534643042775,52.669361349635984,8.994659555212081
369,22.055389218745916,19.570701906618996,25.418732727571797,9.546765441166466
370,17.119981685516503,26.26189521293859,25.8694179113691,9.239299141599515
371,12.93645662285454,33.55634674396567,57.4986536978888,8.803259637823535
372,13.29915413136355,47.940608455080366,38.07885517726895,9.063451168397513
373,16.193968492878593,59.05968753446619,61.94382651750553,9.64448837744629
374,17.518005739083502,40.88242060499888,44.86769320166508,9.810594893543053
375,19.18710579382663,84.19739592795118,53.50643170362636,9.20383678234981
376,14.60887628722585,71.0762013380854,53.546208536190896,9.96883823605253
377,17.414659440661666,28.66056461367802,45.98787829959132,10.478182263181838
378,23.43336194832066,39.52733111916896,11.650620939031448,9.20793569587432
379,19.130548588925098,25.642382353175854,47.994201745228686,8.822236960446446
380,13.709248651843659,57.163294527642044,38.64019929427171,11.613542562915875
381,19.059329541559503,51.82100653686577,51.87250947289442,8.863126099663921
382,18.130146561640288,53.931045145927115,81.7593212655424,9.171767258148929
383,16.635392931257144,34.377639384110516,67.10904750716773,9.777913401965613
384,14.083957861597483,38.23792124684942,47.7194542431667,9.77339429508393
385,15.47554261309398,30.900613137625943,73.13628159211947,8.585140824215157
386,15.582956496804709,63.98085912152172,36.58206944154428,9.407956565723142
387,17.45474758093737,50.001033997358746,58.44263628108964,9.19640996170937
388,15.573391706410764,39.933729185423516,37.11209161089096,8.54990172905285
389,14.568639868200634,37.96642932022773,55.72078665147133,9.340282264589733
390,13.199628616839288,40.778957814455424,46.56620552466597,9.244194027852695
391,16.7471748674397,63.36986144666495,54.23853992514459,9.189721076316353
392,12.061084027872814,35.208510206101096,62.75708225622523,10.303951331464631
393,19.900909588311297,29.685390973282406,60.99421195619124,8.63185046102015
394,20.539212524433438,47.42303884966727,87.35948973638415,10.170236423817938
395,21.883101151653268,45.22326903948643,35.70377855056387,9.38843054395923
396,15.896039077863461,41.419310318782706,47.48189818617728,10.500583290787068
397,18.547757844678884,29.143193908678278,42.14463636399662,9.63692745021913
398,22.207067774297272,36.94432190709127,55.74828594484774,9.392139803066428
399,17.605516878523538,44.49811785943444,65.62210563067634,10.18983896068703
