unit_id,CapacityRetention,ImpedanceSpectrum,FormationCurrent,CoatingThickness
297,20.58107104572792,10.047055003652787,25.77446114618017,47.98554864698962
298,12.985016879262083,9.97357441780295,42.247112601299925,28.574462150108264
299,16.527721747422902,10.680508915345468,59.59074147060048,55.51117121328042
300,20.21643111332288,9.528101087747975,18.657123234186635,51.94016648495651
301,15.691197851908765,9.899456004632514,23.20708028998037,31.06700649249027
302,22.092104309094683,8.545879043761277,32.83523395968734,59.94878807207529
303,15.740802704081444,8.55026639140226,47.189425089076856,48.708549847803816
304,16.83594794562379,9.647732429694813,40.93329907596292,40.72530297268416
305,14.695931250431608,9.542676984378524,54.55855089946869,63.0920898019675
306,16.06688321724271,10.1345061688044,46.255768893572,46.83466987640602
307,13.100036838530729,10.031784568919285,52.432214534166796,43.027435867796484
308,15.981048077519697,9.368064042664294,10.817745021122224,59.697881647742754
309,19.65943792226018,9.531644383093584,36.06596375655169,59.98903519111812
310,16.673418596276026,9.295623646701436,35.45438783202191,38.684584911938664
311,15.69271927062789,9.966179702136689,32.52838413671065,42.43826196389247
312,20.04833454808039,11.380755693459381,51.74170789148828,40.675159495249815
313,23.909478507331578,9.296758585626055,36.53453328099033,37.23188714358722
314,19.10786813492657,9.234518862558117,29.986061766704964,47.12071824971419
315,20.16461531498034,8.952826229585835,26.616345731489947,62.09421034673363
316,17.48054890314472,9.896071403419542,34.84411368814905,45.136092920454736
317,20.69057397942468,9.743033557311918,26.04310673321479,61.23362067453113
318,18.36348106589069,9.522472133689998,34.65078753664319,56.9256621148775
319,16.593617868492878,10.539467790426762,36.861612893981196,54.83422790948669
320,19.298992197859164,10.005681242936564,45.2190799082171,53.785787935664835
321,20.324864726935466,9.401857926329702,55.04354146821329,54.828491332694334
322,19.773792700320815,10.03854794039314,25.902333000071845,41.520367440270284
323,15.813218347503199,10.15671015845028,30.76187549716413,60.949596763556585
324,18.80778365960662,8.290490458037128,34.45467358570826,63.22614556165659
325,17.421587466461894,9.15191765467511,38.68515042936461,42.39193979532953
326,18.1495834661916,10.568097723733043,49.82832812879487,25.834764309265413
327,17.42983696294288,9.423619341582329,41.53996133264498,54.94059645833649
328,19.5641344263551,9.0108016807194,62.931997746841304,56.167716605641075
329,13.048579562103413,9.805862999050493,48.006882183281824,40.924462588740006
330,19.09758947476113,10.187569844795027,54.91059223314329,55.12784810123574
331,19.95200728511248,8.975801523967645,54.77203777347409,51.24925753031257
332,16.138952727407922,9.510977760572427,40.01471408440911,56.01367928452997
333,21.559235958067184,9.70925095983152,32.03846469790355,55.68924646033566
334,17.151657799590954,8.842757178376905,38.386624807666905,40.711224268884585
335,13.443299474786294,10.03435096297088,41.14848919909084,65.2296952362736
336,18.353183014373432,9.60393321371122,37.48469134278757,52.573871109674634
337,16.085246260995657,8.811695139954114,37.53780079787162,55.69667948984034
338,17.20828844992276,10.199469783829725,69.94442357525955,64.147694624858
339,12.061639974324134,8.983991526194874,50.85780387290743,53.53930407934371
340,17.85058368874526,9.148151045947644,32.452096022494445,58.51310797998441
341,19.723569224346672,8.848528109082405,38.148077960583635,45.830744602495805
342,18.269010600268643,8.603678370142143,31.520971675292135,62.37775016336436
343,19.991850602104538,9.685817389338856,26.88659016419159,69.75310683744873
344,14.73394494715572,9.641625703976937,26.366141912883265,41.35204656571308
345,16.98110758244742,9.80358051140074,63.15809042958278,54.817936181942564
346,17.980634044734717,10.362930840237091,41.178485013243915,32.06659301695558
347,16.39310839351118,9.30510677969972,43.325354733844,68.0689929051138
348,16.769498341631046,8.976518274380064,47.32001070437779,49.28710033807694
349,20.551732460417135,9.186772543942327,22.29033931937945,55.20244383651406
350,10.429744513227728,10.09318814265355,18.341792816697183,56.8162472784517
351,23.229229806127282,9.46034714406574,29.921602359266995,74.11884460819901
352,12.999352412853494,8.432180942472714,45.34985586090414,47.99512624432091
353,23.5928049299959,9.431409502194033,38.5312072451567,60.66208274272828
354,17.914109490279618,8.601004104757509,46.78334046873452,47.955557061846925
355,14.424418373012692,9.145906405656495,50.20179094357397,63.93015115203878
356,17.491172220625245,9.570412488829104,45.86925336823728,45.0129290148521
357,21.89932239053209,9.90700636650891,22.661505096024456,45.9557075234481
358,16.198528779343313,10.110918906313623,57.710342914879405,46.500808161940114
359,15.37264489967084,9.508100819196343,52.35245834958542,45.64497014895063
360,15.134826292283728,9.775453449819631,44.37892536006442,51.23376396972582
361,13.678026067002563,9.148998761530459,36.50366149181709,53.9525888208573
362,19.883771726192823,9.822317108555632,50.08735195745424,61.92502757453782
363,18.418348926008253,9.752188750177673,31.95475474287323,60.31621055989321
364,18.55558179988562,9.890411152279666,31.292845813428098,71.99609142938219
365,15.716751099613186,9.198788421873877,33.00229290587191,64.90170618428961
366,13.084233308215708,9.84581324962795,45.91897460861204,71.1240961230683
367,17.586778881269026,10.386363071551212,35.56272555381652,32.470789056697726
368,17.04746000180053,8.412739744913736,35.35016211035345,40.89325000496005
369,17.211499499283597,9.948361453457055,50.895717189834386,53.50192427840355
370,19.20683410218016,10.082294396686837,50.717500519764826,63.07106297419441
371,17.949768384980455,8.948666453291768,42.321138604321746,49.84093279547969
372,19.526011705332333,9.242733987294502,54.721887069934795,46.49122883291504
373,17.760134910894532,9.078985197421881,33.96387665348003,66.39044875082516
374,12.344527908295822,9.033788574287746,35.075843816870915,34.07832453107536
375,15.906016722517123,9.008746908292412,41.546352837094275,31.49231189879697
376,20.076529555079166,9.10438357437695,40.90201508839062,70.40391872869307
377,19.470749791067746,8.792221730455063,41.488430175582415,36.282858607189105
378,8.974756231354485,9.333779243877835,23.071927652461373,56.985766489449524
379,17.145687342514194,9.642663783446189,41.26455779357014,61.40079150865817
380,20.996745763783213,9.728981633164436,29.461941505136302,59.27751316018614
381,16.626941823382925,10.026728339453214,34.88770682302202,65.38394835801803
382,12.88929711950368,9.003828945941786,52.23217987212424,43.33858047847097
383,21.20222925823685,10.485314490774504,31.882316186921493,55.297112558969815
384,17.739657096683736,9.205783749481466,35.795347140232494,24.638535896018922
385,13.310037349938744,8.9409349085525,26.054170676059655,46.73384268610128
386,19.804126662119,9.472802394872577,31.846771230438733,46.5361347015035
387,24.90833979101994,8.804197664476982,47.560279602077074,55.59749051945766
388,20.583385325535033,9.641168473619771,37.35137715502903,38.73452337387843
389,12.61318760762094,10.129558490344422,45.71906640252272,22.756864362890518
390,14.743966896017872,9.256481047877926,36.821186597455885,56.06637709999109
391,15.514847995552778,9.123701149722736,21.026864496696206,78.47770915198394
392,18.549821225411534,9.362786256621499,46.52642425931678,57.758272977955805
393,21.687509354450164,8.884064420091068,38.68013556694418,55.59603926502343
394,20.198530243620546,9.909198384319788,37.04933250560196,50.71775404828608
395,19.286291761857736,10.05736552671893,36.657542865956486,51.074484025603574
396,11.424818178951988,9.68319909366845,28.838986233313168,40.90558800360954
397,20.342112565072817,9.856309191630004,27.292118136509,48.846110525953584
398,20.71681895892695,9.09661783543037,58.73201979986202,54.366846202243835
399,12.69263841583367,10.109434253187016,32.91803163829225,61.3364982599937
