unit_id,CoatingThickness,ImpedanceSpectrum
375,52.47390376571821,10.357610029562974
376,36.14564893394348,9.70846525729576
377,38.60177491643939,10.568730045924612
378,24.271879880858805,9.611036975104874
379,63.517440161115104,9.629351745089972
380,51.63106480157885,9.332270738984755
381,47.28415933082362,9.346559978406558
382,40.55267781017349,9.14003324784871
383,37.43093994409788,9.102648243089947
384,56.114461458931665,9.609886261851553
385,81.0085190789188,9.439561597216493
386,51.50623210562615,9.501949424297946
387,36.527894889371765,9.718437383109976
388,51.43615900574366,9.938496745666283
389,56.113973267354794,9.799987580505324
390,57.41277169751653,10.12469083257612
391,42.36710034576823,8.745617786225477
392,67.56905543352559,8.64516615959835
393,33.07936613551287,9.686985463981127
394,39.79703992756558,9.804007947886857
395,52.10720339918706,8.84554427880197
396,59.412403109477225,10.33049524832054
397,54.75013177392394,9.587601360362688
398,51.621397684878076,10.568017640139944
399,55.93557813301774,10.061122262658092
