unit_id,ConversionEfficiency,ReactorPressure,RecycleGasPurity,InletTemperature,PressureDropBed,do_InletTemperature
23,-10.615985826362344,79.09504428463678,66.54977227467668,75.73150147006164,43.27864454583271,75.0
24,-1.9993877514497251,74.40854848594915,83.40951535549516,79.69961525257044,40.39623652482022,75.0
25,-4.513267190667965,83.9719070875073,20.359808023863366,74.55228729039999,53.393333634791304,75.0
26,-17.520612633860388,63.65920123859238,45.930487253388634,78.02156740896382,50.482618897533975,75.0
27,-15.746078099189926,61.82253406537914,17.494027314941274,78.73372724814614,38.39410335572668,75.0
28,0.8175942664314206,78.55384824091075,74.70314088362343,76.8111066471273,44.23782772011585,75.0
29,-5.871306261314283,72.20018586058868,65.02645141032222,75.32576784135895,61.92103345759239,75.0
30,12.452099105575876,85.43492019138168,34.6541370320348,81.79272858812949,51.09677602269312,75.0
31,-5.774552608148843,84.90771316863326,23.064690302163275,73.5704894096844,52.224634443986346,75.0
32,-6.345109943845459,79.9686252838767,35.58954715625424,75.67135215286945,38.812715113471214,75.0
33,-8.172775260966459,86.23999301730498,61.70174564136342,74.50613760066497,60.09677799243576,75.0
34,-11.012246930641565,74.80586137079965,33.90685993027972,79.25417587442243,34.15015686625891,75.0
35,3.422987836089756,93.59064559973106,53.1268210243316,73.51298998686434,53.948292626421704,75.0
36,-11.923802876415062,63.5443021718801,31.925430052716326,74.5395560246355,49.34371700684084,75.0
37,-12.130590942667483,82.862333822603,22.272993110536703,72.86563135510742,44.78804649098972,75.0
38,-18.82651516826169,74.31238870021389,48.11314578803578,77.61998026689146,40.49945751267938,75.0
39,30.479620185785393,100.49181885756973,56.7847047625678,72.77744744580808,51.40603950413322,75.0
40,-3.6510663575926974,76.33728457011337,45.44287014146549,80.74848361797513,46.347261688350095,75.0
41,13.818400639223466,65.58784302361916,37.479410873163204,75.3679617860412,33.13419947069282,75.0
42,-4.3209860181338895,78.32707064465228,61.30751844206459,78.7676196509274,70.71720179017927,75.0
43,-13.982891434968735,68.03307864425074,55.26076065283499,71.99989350780183,71.39180587903765,75.0
44,-4.760101761438386,69.85343640235703,63.718396042680006,73.7166994415959,50.49542342520327,75.0
45,0.8899643329199236,69.87941972753144,43.84257423625261,72.00119788306732,48.35362277715561,75.0
46,-21.67569781925142,66.67268387960145,40.556441968801046,74.77850824472775,48.217227543514134,75.0
47,-31.42556409338899,44.867854655622125,34.18861252722811,77.32553705738596,50.08097158891446,75.0
48,3.3678831860924157,89.90849183879747,43.42676823752825,72.75830751490163,39.17653298699048,75.0
49,-15.822882307840391,63.562291311852015,40.2081181019111,71.7545535508672,32.567703806909165,75.0
50,-2.1178671449080317,59.34094016634574,67.12917810673504,68.53944569293088,46.620632907083916,75.0
51,-11.21604332621104,61.71866680531879,58.95214398396592,76.54178019593833,62.76101722051731,75.0
52,-11.3750311264964,81.7696775235612,40.73613688877561,71.14203536559616,33.2302284984232,75.0
53,-3.5102709296209618,84.8039611365584,20.781719771284912,74.34191012404311,30.110147781611964,75.0
54,7.421647442735583,86.55247504024388,66.30763282849232,68.78316495638455,52.95123418713054,75.0
55,-7.356577206091105,84.88544608209568,25.077915774202367,74.68764655994573,34.583340259302055,75.0
56,7.982027104466724,97.89979350130571,59.777113343662265,76.04575233209735,30.826687203938313,75.0
57,0.8110343623214877,82.77056624935611,29.193735213480288,69.22050719167538,60.3190554658229,75.0
58,-1.2295414168923497,96.78000952650133,49.469135284096474,71.25978939372311,25.477515818613064,75.0
59,1.627870374239356,77.41599516927974,40.22412575995687,74.79138942538361,52.85575227175162,75.0
60,-0.834667540946343,76.9255872670094,53.79111533099651,72.5991337389926,54.82681597786325,75.0
61,-2.1780794899480576,74.62946271887617,44.85165486968891,76.65715859755402,50.466225929221224,75.0
62,-23.06079688996185,55.4830232029923,53.7016368136688,75.67748116994962,63.38490082547976,75.0
63,0.07378287588829258,93.4006749694235,72.91092943827083,77.0112887177605,37.40158993750131,75.0
64,-8.049098339895398,74.32285443464555,56.40476339652189,71.93660500944314,55.84206717969648,75.0
65,-4.49322259584031,76.6259574760675,51.16349024039944,75.30245943164864,63.188744670190815,75.0
66,-4.093288881299429,80.97548837621521,23.751935496863197,74.66973498674045,55.042942225445955,75.0
67,13.529854306313586,97.54793178364432,52.763259357614395,75.41584190328392,43.14682802320683,75.0
68,-7.480718111306712,68.8839051949768,55.81028638333411,68.67389879135345,30.395257388516953,75.0
69,0.2600695276551761,75.1977781745446,49.35114153401137,71.58919999519533,64.95423718867447,75.0
70,-12.208899116046235,73.50537387402989,50.361290715840035,74.1910291778249,18.77460116703609,75.0
71,1.4071251443095012,70.39581788815069,68.69590254106822,77.54147310235828,24.470708386741116,75.0
72,0.7609083592302719,87.80071473273358,68.21675491656443,74.30745980434058,55.060057470555876,75.0
73,-11.334910410935045,77.907901005092,58.17969223391403,73.6299759788366,49.124994202368406,75.0
74,-1.182187214360366,79.85207266024477,32.7056198604445,72.24455563702362,54.52805028302589,75.0
75,27.86790141655842,74.05112263523094,53.949238002647604,68.97767742183059,54.96824969964901,75.0
76,8.774262133640077,83.78659173637318,37.021614218313765,73.26784436188153,47.54202661645557,75.0
77,-23.273936820774384,63.08545715780508,55.538750123315296,73.67419826112659,29.689074156817355,75.0
78,1.9949433040615538,108.99883841934593,62.03967118930696,71.53725121206602,74.60858066432019,75.0
79,-1.5200278568527121,61.65612625408022,35.47210833091573,73.03040128775262,59.07493809765151,75.0
80,-2.6917747670372556,69.93406857839737,52.329054865243734,73.79123460169866,53.669477257727,75.0
81,-3.2509445096126526,66.46317153201942,53.812310903458666,76.98637255624278,48.18515733635944,75.0
82,8.216079711737123,66.48229254716537,47.84677266664381,73.02623781492159,59.10117599702992,75.0
83,-8.51802118080851,76.31893597594171,72.83877807307854,77.22047240659096,36.299164793710915,75.0
84,-5.760031464675948,77.12569842683106,59.39348808149232,76.98658865124519,39.004556302264874,75.0
85,-3.6898060299721362,85.75603562987494,38.171201897780406,82.82477750894296,59.227583610208214,75.0
86,-14.796829245892877,55.97358477587797,65.68031377626728,76.08590281108991,57.68907217812837,75.0
87,-0.6881500071629045,78.49292532244017,62.39380965579059,76.07651357914744,61.5098843360241,75.0
88,-4.637747448516417,68.13794062368434,23.61383328636576,74.50581761076914,27.050943629593256,75.0
89,-11.448746351312726,64.19505534563643,31.264055635840236,74.90753801668508,47.14649226388323,75.0
90,0.8687059537007831,74.60129281285616,48.847008183278156,70.85196500247363,51.222522961459845,75.0
91,-7.190733115808103,80.104054714402,83.4971276518684,73.86152889441689,52.89731482456981,75.0
92,30.256307585183766,98.52131962568929,48.11941528719839,71.1547033702451,54.19880323753096,75.0
93,-9.895488143644844,52.47921814478732,71.08730501264769,76.56296698355125,40.26886375385263,75.0
94,-6.19037228648752,77.4463872514356,47.299776683936656,77.3139529270183,45.43728418163832,75.0
95,-10.0626075031565,59.08768500372752,69.78113523333025,71.75674598647792,51.36014991437018,75.0
96,-10.84046174460995,79.1102828787063,36.20699117996151,76.20815278624721,73.58292386103533,75.0
97,-7.952097645349536,83.61051605335093,73.29092218826807,75.24513436093241,50.250169630657965,75.0
98,-5.5622282923019055,89.15106129075485,10.061676147833612,76.64437510396432,31.41848412754296,75.0
99,-1.809415593232338,83.79917949073835,33.04047437674996,77.77468213099064,44.82440856166517,75.0
100,-11.99928298701067,68.59752508649113,53.53746125788474,73.151960534594,13.652376237455567,75.0
101,-19.979784215354112,78.25390979945153,48.47558828046247,76.93080617438626,53.90785589098407,75.0
102,-2.2891098200572175,87.69710766381651,54.851040383879194,75.60757266787581,38.00787678106726,75.0
103,-3.2976910601472262,69.96247512283178,50.624449529517484,75.64734661005254,46.77787559632619,75.0
104,-12.243436264954521,81.77551392272117,37.69461098179237,74.65010516065927,26.558666683503773,75.0
105,-12.160306348371247,70.66285105784314,37.57294464730306,69.28169998395667,36.28068525337895,75.0
106,-0.9409085196240707,71.75932765602265,48.392958168337614,73.53519238069819,45.83930144808216,75.0
107,-0.7974551715112579,90.81804114621073,50.75003846345771,69.09114475425818,34.20863992783879,75.0
108,2.87306943865125,76.33334149744334,58.05324299370899,78.28009846439235,65.18609939482677,75.0
109,-18.86047318035538,68.40273784055003,32.44750672709015,77.48780896137755,53.51423020635285,75.0
110,-14.70424298342102,70.17594569607114,38.18880500321461,80.27325134597709,50.91496674216669,75.0
111,0.8463498050922266,91.87648310296873,25.34555286091644,75.88384423860997,58.784407418597404,75.0
112,-4.1605362843802,66.14701717782476,36.16036094461385,71.05084792105497,61.201968619410245,75.0
113,-0.2914996987340055,79.00812519780956,53.111113202826246,74.16856104683399,56.88441242780413,75.0
114,-13.281043374080715,60.97215331674641,26.532924766655057,75.40070646450617,31.95333850306058,75.0
115,-15.565775702251456,66.10341013778896,44.958601889630685,77.77860864193806,44.706345620449525,75.0
116,14.433999573912068,88.51917517380605,58.46706321027764,76.49773038860559,45.15421631343699,75.0
117,17.691372228169765,82.99533287126438,36.044738410620354,74.10872403304654,50.2845041650767,75.0
118,-22.734592312406157,69.63361338801249,38.66910242396265,71.2758053629582,55.725472011982966,75.0
119,-13.76362522273777,69.64882115204232,37.63996236643979,75.89076764984087,17.26949438854872,75.0
120,24.62443382649258,80.0871788169189,54.08030038224587,71.96764628865843,50.298168094107666,75.0
121,-8.801067874709734,72.75941758720873,61.34588621190877,76.22693210314989,42.05719112255673,75.0
122,-0.7055792099288105,81.2569699891104,47.196169535970014,76.691780426387,34.71758537787784,75.0
123,-7.580870817578156,87.05081043222023,40.900893207014555,74.43529853270891,75.32543869646271,75.0
124,2.7235116522110228,73.84213650021768,57.03833449597498,77.18045214462951,51.18875346921488,75.0
125,-4.0024751526421,87.19921277566692,41.69182104114018,76.77348813974402,69.31844176856244,75.0
126,-10.220390781094736,77.03663315774749,67.0653255553839,74.66314216667442,75.37163465688815,75.0
127,-0.28449457726733984,86.7753252564417,42.57513880715902,77.32193347171774,69.15653797441779,75.0
128,11.536279104026352,81.36139559565527,45.31003470075869,70.0927922141693,59.466414089115446,75.0
129,-21.565440883009277,71.47877638172508,58.48057920696836,74.71748284500042,34.0125773963506,75.0
130,0.735422306879495,85.33158432076635,52.16833539336919,76.92459916732953,42.20896618573677,75.0
131,-9.359206114566334,70.949155607115,49.32886471078298,77.5167578552457,56.24130295676294,75.0
132,-6.206670357229336,87.36097902813796,46.9664260083472,77.887644669926,60.583146503387084,75.0
133,-7.168080487111055,82.67657476023143,45.3179591167036,76.0132896084303,51.458486484403196,75.0
134,-23.696725728076487,66.22978023587781,42.619531732320276,72.5430962612271,58.25109976982147,75.0
135,16.17896121581265,59.96710174628942,49.65780181205358,71.82232714612174,58.57956769893517,75.0
136,-1.3261536420204791,82.70831255063173,39.5684203251937,81.85447369089908,48.623151827564776,75.0
137,-9.503981039616605,64.12847788382214,55.730189906415106,77.42790036652312,30.1714176023077,75.0
138,-20.309529088909198,46.27616331726342,47.212059988155254,80.56100930451042,41.39851572130575,75.0
139,4.664128289679812,77.42043117402423,52.30949378974554,79.70761245850153,34.79424153648257,75.0
140,-6.601343919205309,74.7038792408989,46.42011535807049,77.34469644236356,60.909529715066924,75.0
141,-4.249971674492314,93.60860241537053,75.77113117474387,73.24283992379299,68.45770631932126,75.0
142,-7.989320611998429,61.94073071103237,55.687018991309785,74.60715161645687,55.823148631206436,75.0
143,8.477417595699544,74.43389519148857,52.588908727693536,80.14115458503437,51.802708909720494,75.0
144,2.306557423953171,90.20414684389507,19.553834956182204,71.97939956393843,49.451425758458555,75.0
145,-2.563426649651375,85.81144507434833,45.55689409433789,76.02701001412862,40.50954248434823,75.0
146,18.08560331039191,90.75469270360213,28.99633735704411,70.40644940360542,54.68295520845083,75.0
147,-10.64356253116203,68.62325608497659,42.65084026801871,77.88389024308742,52.08220261781096,75.0
148,5.697528119031194,81.2645082551989,42.75686728414844,73.54211772933796,50.23607378857885,75.0
149,1.5165536807420552,89.17127881836649,30.366293958877424,73.05800797691344,60.553847608058945,75.0
150,21.978047808194507,77.90228424713558,37.07370699693204,69.61769762462335,38.503181025430635,75.0
151,26.813544008574503,75.71197934577914,64.85097740562492,68.01238599550814,41.120693581859726,75.0
152,-10.052953177925824,62.33276519191513,21.505035459180235,77.37733701891197,55.79075457216754,75.0
153,-9.641456329993668,65.26336465844203,57.949043543737844,77.47287432354987,54.693543887243166,75.0
154,-1.0782257637054422,82.43845210947056,47.22589233753134,73.35072367050687,37.43851068346922,75.0
155,-11.765898888341919,81.46951474919273,52.43618625915636,71.95888055129255,68.72515729711832,75.0
156,3.5274065928272034,71.20152289417393,48.116068049077086,69.87157758442174,59.360506417585015,75.0
157,-10.628979254160107,66.24893001944079,27.102658854367675,73.30195315568776,41.55056606590198,75.0
158,-15.00036482610184,69.57229108405737,46.894502948907075,79.02417808220774,51.87801506721475,75.0
159,24.160119628826607,95.34400734000833,15.535033109384477,72.66273989080649,46.7915285365973,75.0
160,-18.11867413386373,66.5260137773161,62.87894139919814,74.06978037077324,40.15809664574833,75.0
161,10.11823690532409,66.83048712251434,53.78868663954541,73.9608405630335,37.91390401170064,75.0
162,-16.345344224909446,62.82127649073694,77.26840618286519,76.254018974393,35.26983211862559,75.0
163,-13.865826249018063,66.56874036366005,53.125889006526535,75.25580731254351,51.04086857238536,75.0
164,7.121846625098771,92.00326738355922,71.69443484775437,78.23941300552993,51.09993536612163,75.0
165,6.339191145297463,68.25560291944187,64.45962865037403,79.23830118246242,61.82975589357302,75.0
166,-4.554189743021758,78.45049165791463,66.87299085056019,72.0808197950514,58.54807589700794,75.0
167,1.818287553063102,90.64040184976251,56.24919998107031,75.20430928749511,40.66616357340429,75.0
168,-2.044496979881897,81.68222437475717,37.61423735914667,71.99715716287096,33.761838412882355,75.0
169,-12.070336942403237,72.69954992028894,69.83196327210024,74.84856156220374,62.915602646631754,75.0
170,-5.683321396229331,81.9271340917859,48.042899706449866,76.19776870917248,45.46315070122286,75.0
171,20.764795357184177,68.38752994925741,65.01688799628275,75.04040783026049,51.75822841685677,75.0
172,5.704505255926042,88.41114572204374,64.77217797347807,73.57079893151607,43.67249656236411,75.0
173,-11.563204538189607,66.9873573784812,60.00699303048065,77.5019933953905,55.9804006694706,75.0
174,-18.498563726923177,71.32756859920751,40.24698368486351,71.94911626730523,69.68629458792383,75.0
175,6.1233936137034295,100.98932933785868,49.983447874586176,74.4797882576964,32.480536996754175,75.0
176,-8.785090409773844,55.955063721917064,47.042807306046186,77.9632240828672,50.16663105380574,75.0
177,10.425330528170447,87.58537866555113,33.26268737139614,76.04800355617037,45.09542298629944,75.0
178,-10.256264894079813,72.0818792194095,46.443424907829396,73.89848970770396,68.75996980546752,75.0
179,-7.7789696020865335,81.5327436798814,46.63180161985528,78.04746249659678,54.75656406520421,75.0
180,-9.22729384992045,89.89468437799539,34.084822821214765,73.38564292958684,72.5721920749495,75.0
181,10.205336639808667,83.50462068069208,61.57632497781104,72.72719418664114,40.13871928638053,75.0
182,-1.0414618467105514,86.74128634286528,68.71597252938378,73.08683158494522,40.91901480786658,75.0
183,-13.268363936994607,67.28402692978804,42.088268184598896,74.72827622422753,48.994393334639526,75.0
184,-14.66945301959966,60.59332807442479,59.97310687975131,73.47061908108446,48.784397673828494,75.0
185,-14.646855890264844,83.04511952489126,65.13432165916448,77.87324094362398,48.68322817084771,75.0
186,7.693118124584772,60.333259551508405,57.99713067026228,75.54405401818903,57.702423864406455,75.0
187,7.258835323030968,96.64422470963217,71.9968729411877,74.21227203599716,69.80092341405134,75.0
188,0.8688194871850969,94.16450787589365,69.42365721868211,72.6613110919645,36.07612024788838,75.0
189,10.77116370284775,65.87739718250224,65.14387695153998,70.88311833820498,46.717698792142016,75.0
190,-2.0318671674466167,83.78212156046322,64.77521236659472,74.55995244975314,46.985315218758764,75.0
191,29.408286497838787,83.57257292474966,34.766033816961375,72.22260288685439,59.15465192256569,75.0
192,2.955800155517098,103.64640827739481,34.91325020832134,75.7075782697554,35.74916604787627,75.0
193,-1.9613926701573012,81.22389159098806,47.37595672522973,72.21270003553126,37.46261572900564,75.0
194,-19.240376677288673,54.04923555295571,70.30178268594099,72.06076392020371,45.09650997774572,75.0
195,-25.890757387948607,62.54401047645569,69.36036725907842,75.19749879678788,18.40857883205284,75.0
196,-25.59222085477446,61.5079244374426,46.20427448146485,71.1437297402107,52.13544386854265,75.0
197,25.38366247949716,99.04993726305351,62.35210368895555,72.85509058023217,30.622471775199955,75.0
198,1.532429194409156,84.4104037076484,41.774506300400745,72.14727166718328,67.46554004096308,75.0
199,-1.725165776148987,84.80926464263025,55.31146211560743,72.03346570863192,66.34304405700867,75.0
200,-3.489542432873804,75.29684918261263,26.796544252736865,75.3289779673055,56.0277586169972,75.0
201,-3.9989981708641564,70.21358661749748,36.504631164866055,78.55610095128928,59.61899398138467,75.0
202,-5.255380014899747,64.67012096281962,59.697665799210945,74.48852570692841,74.88174765354235,75.0
203,14.347189892328958,69.66593258565211,43.56439706156888,76.5044236113546,64.44973179883151,75.0
204,-10.371255654105727,60.75044833102084,52.0181271831539,75.83642352287805,36.90279220481582,75.0
205,-5.167131002205215,104.75936749086922,81.78242623917548,75.07067673904895,51.892851601541736,75.0
206,34.92787688185308,84.9430446842685,52.020429862478366,73.17122908102807,43.34201348995432,75.0
207,-8.526978704950206,74.9145129221104,16.35651994179093,70.11481433612695,48.03093019400291,75.0
208,-12.0361736785644,60.92668936485078,51.30535474015435,72.57994412895069,43.380308517394354,75.0
209,-20.69209336438132,75.22531190967212,42.890229707491216,76.70012970429894,83.46320856548418,75.0
210,-14.32127591213179,68.65228039183123,57.2579729847419,73.46732862403132,59.20224018774316,75.0
211,-0.21533490995076265,74.65661021514194,36.509003741131835,79.48039415836831,54.68827512844159,75.0
212,-16.42219872730639,62.15923075146601,45.61938178715663,74.32078950528843,44.9351569495711,75.0
213,11.49832635809455,92.32177215387692,35.51215795250732,75.07229494303775,49.14691384438783,75.0
214,0.5151554284069917,74.09477383332737,56.922390499456476,73.9629177658148,47.978384658425355,75.0
215,-20.69304962798273,61.73667098948901,64.35498159224122,76.80491256820346,55.42315700703051,75.0
216,-20.892399374591758,59.820738358857724,65.90939914616321,73.69230090941033,77.98391462056061,75.0
217,12.829081772470417,87.97050540438883,48.32242717280353,77.99865000320564,19.8474371102609,75.0
218,-7.443044331160344,75.22960416039282,39.947522381167424,77.27029663340282,26.148190266068426,75.0
219,2.9570482430682503,89.58124286885229,86.59566541955694,80.12026904927875,67.18156019195372,75.0
220,-1.9211883291136518,69.5921174785852,72.3850112793631,79.88471313338225,26.600179871650482,75.0
221,-27.29354000219776,60.61270792806324,44.67329450264843,78.43137605751753,57.95903200939122,75.0
222,-3.4935467190964484,78.13685411540052,45.59707052829224,77.83661779972344,29.921173436261828,75.0
223,-2.6145669139977263,67.1437726387247,22.380637605794007,69.71333598782596,43.27821291371736,75.0
224,15.183770972937996,79.5763186975497,60.35456351370961,72.52877486848108,59.63502969336615,75.0
225,20.363487731018363,101.02259692269827,54.4320179626781,73.04803793848866,48.97088284852453,75.0
226,-3.5339320962791607,88.98407017546509,35.69293254694436,75.77704803085173,72.74342254218575,75.0
227,1.8809520832280024,82.79052750787628,50.8442882313301,75.65723849285467,50.68112311118275,75.0
228,2.604824165032979,95.11098308087675,25.007955961753847,74.89780039191892,50.44125555222524,75.0
229,-21.946168943019497,65.68365890427994,28.787377203759064,78.52796569110998,63.19796730600538,75.0
230,-0.0803175733104422,75.75277485864025,59.64418543623271,84.53948012638824,44.9548743361259,75.0
231,-0.21858640035286747,91.52692601696509,54.390819962080684,71.99086545740221,36.323671318494014,75.0
232,-26.580437290917235,60.96890173580282,28.32952099808513,74.99587053994169,65.98205326867301,75.0
233,-9.0926144915049,67.38029589134318,61.5821256707274,70.22053123009391,68.82587563274646,75.0
234,-10.045696558526481,63.46673232092227,60.29020806266908,73.10517094939888,22.18136135988903,75.0
235,-1.2499808927356808,84.29344472664168,31.27817880621072,74.12742053088614,77.82311857731314,75.0
236,1.160770832260293,76.83985352876932,39.46878692189624,78.89797980689286,83.3652062189281,75.0
237,15.877065907631984,90.0508858181747,78.62820280553575,81.41644966842635,56.90923782565666,75.0
238,-1.1609288766590486,95.56132900265561,57.088551554595085,69.1824425339522,53.36597704747596,75.0
239,-0.620269898147332,81.8051628680955,51.58335002458516,79.89648811706952,46.71435386301712,75.0
240,-0.27179705743193283,86.97410234712555,66.75452003283162,75.02485863793844,62.264176385753565,75.0
241,1.259218258387791,63.441327191943515,30.414335688330517,76.51002098388638,27.788092237238416,75.0
242,8.44148139130456,81.36115932927476,54.211268221253825,73.60921100026361,32.265831780322394,75.0
243,-1.547727467597227,81.83605772919593,84.81425776423931,72.02718928453027,51.460678574623365,75.0
244,-12.463003978065668,68.53473026853943,19.316749031188337,74.14952856669741,57.981253286626185,75.0
245,-12.504762491360204,69.37280827454003,46.635570357854384,74.017971370443,49.64213714047248,75.0
246,5.859844625790306,92.74190269864637,51.016338482984615,76.21052405040648,39.47734980406029,75.0
247,7.946091147168747,70.53915809924958,51.57551317561709,74.24624828765658,37.89299996745858,75.0
248,-17.2270234002818,68.64580540122884,26.0782151965251,74.34768063766009,61.72212144996659,75.0
249,-16.39743506295488,66.10948668637734,46.778831849185025,79.19763063275302,36.998425570916766,75.0
250,-7.485770746775273,84.49827545329768,24.580040986877695,74.01669074718941,54.14891117841558,75.0
251,-7.642857106129952,71.21541621886618,47.231317374898154,68.34422892229932,62.26306049088635,75.0
252,-18.41978257169963,74.53626320777796,39.747563586994815,76.69843311054011,50.833117270229955,75.0
253,-6.0246823060747445,84.33215808479638,69.20605442697246,76.09634326171795,59.81701630302954,75.0
254,-2.4520365204181958,84.86399770540987,57.480274180052334,74.9434682164674,33.98722084433637,75.0
255,3.993551569144091,97.54944758372295,29.072126335404672,71.4218219058772,40.38544528752482,75.0
256,-6.544305551925977,92.35267569910255,41.29758871524427,69.17893252509758,24.197641594240014,75.0
257,8.54754884979089,98.39945465181123,39.40308641920353,70.9812432987353,63.14564844617057,75.0
258,-4.677659793314426,84.9168688510853,20.467352505682896,75.94650131292032,38.38904742447444,75.0
259,-15.758572369082133,66.52323308888008,43.75144247788948,76.63423633843014,74.70625392010288,75.0
260,2.9985434728981977,75.16268224998375,46.503759919660695,71.72659159834298,48.85281441525345,75.0
261,-10.084498934349611,78.45447556588208,58.380893736537466,75.20927469417381,58.92034628378389,75.0
262,-12.412036950600477,58.771092390165485,41.418435007788254,77.32515208176463,35.01990347548547,75.0
263,-16.610475599546632,58.82672879991407,41.25551069099711,75.2618898357275,47.53755698687454,75.0
264,5.439990379924176,84.87721665271994,29.345832043478673,72.64582275391435,54.16746405986302,75.0
265,-13.241482759304443,66.14212040210647,34.60491734875834,75.11610776891101,40.96972991243416,75.0
266,1.2245626947600057,70.57129648745816,43.695866865462044,81.04982354546955,61.95081696696125,75.0
267,7.674260652071069,68.55486543024988,67.69204400711457,72.15008725080747,41.84432126671723,75.0
268,2.935613423882744,78.40564085254582,48.322063616697264,73.83335604384511,34.6075143954747,75.0
269,14.874017240818116,82.38225535489595,41.27765922502044,72.56616622044854,51.8266901318365,75.0
270,-2.9585356134343876,61.40753487470246,42.712523400670904,76.17607446185093,51.73480582635591,75.0
271,-10.847430397335783,58.53504333793458,61.91630122092195,72.63568268136517,42.78428009260744,75.0
272,-4.3854021635889895,68.33355345661022,81.0199054706423,70.49089250945914,50.13418520410837,75.0
273,-1.3194376436118862,82.14787615901255,55.427487697401716,82.36327354882398,54.22953066935935,75.0
274,11.585944319319086,86.92864737469021,59.83187033875868,74.7139344099649,34.338000937565,75.0
275,-13.85024517699197,52.52439802225621,47.40354161609991,70.29822779752155,51.592279551676505,75.0
276,-1.7711556536401662,71.01537803526325,43.651814546054844,73.83963305983676,53.996759591853156,75.0
277,-2.710153998639095,80.3730179922873,53.3423672624686,78.51014580207026,45.9929340081371,75.0
278,-14.236574019104111,75.80276992001173,51.1272453434792,76.0302300577348,53.70961854713904,75.0
279,12.93805007759273,80.57577284691503,70.74350779472111,73.04647274697253,49.426868434851585,75.0
280,-3.976625254875284,74.07799098240609,48.860409409876524,71.41577938329195,49.92964970380776,75.0
281,-18.488370959357738,76.29730995617768,55.63041684624856,74.01815270283669,49.84669485458628,75.0
282,-11.872628382457458,59.76652161569787,45.926113992147066,75.66445462625084,47.18889808817771,75.0
283,0.398668132226891,87.69295979902955,49.2668866265144,78.49874916335102,61.585076051299524,75.0
284,-9.505307468737264,78.45553094714788,57.21231631220678,74.23100243753795,59.28481527267163,75.0
285,-4.166527334909453,76.59339219946148,42.66743582271366,68.27830104456986,45.12025393367099,75.0
286,-29.977470594870997,32.83968129206341,62.634922112045025,77.64881858945057,51.44473715773035,75.0
287,-6.0357978288448795,87.27265883126283,40.999445288264,74.49743119367037,74.83154565682344,75.0
288,-13.20697593333166,66.17458319653034,31.59043267276548,74.6103475745304,66.93466960445372,75.0
289,-9.256840736679383,59.999708120815846,46.579717111334375,71.84564738167568,59.93883989357752,75.0
290,15.632078784314228,91.04822649911804,36.6247050086325,74.89056881745223,64.30876897184449,75.0
291,-8.510812807472892,91.95449456695829,29.99081297686226,70.91526879393139,47.214544325339865,75.0
292,2.477667527242489,84.93030974608064,69.74692169933472,79.42215017657206,36.759646127070646,75.0
293,-0.4933305610501897,87.35121908941153,35.9621583255412,71.32117796417975,41.22891444204441,75.0
294,-23.667909886188703,64.01530306260896,54.10909550465514,82.2372313652267,30.369766041108086,75.0
295,21.325672038629154,76.49371420640897,69.50265207529907,75.1575776958687,49.454762585695775,75.0
