unit_id,ConversionEfficiency,ReactorPressure,RecycleGasPurity
148,-10.007590015406725,64.74984163497427,53.69022998911768
149,14.982721879280053,66.1131930135871,59.84670340243753
150,1.5041444878143253,72.49217692555156,75.72472075744986
151,30.97188622190788,85.35470885935128,70.91276665792203
152,17.121797518833624,73.12680731833538,49.13040605221494
153,17.1823332919941,71.84776620393501,62.21953552801332
154,20.025676088092563,71.13405637824934,58.62490814625132
155,-18.56324347724446,68.72133347159814,46.18718410811366
156,18.730955792231608,66.8287401306635,68.48128168380481
157,7.210035110252712,75.45449833703476,39.09259160464113
158,15.77030124413281,64.45928360144603,54.02915937439413
159,21.689776919249724,87.50837059270657,47.99905014492454
160,8.689109950804887,74.8871509273106,89.40046528033855
161,14.900068998296456,61.7458464799047,64.32151052169581
162,25.133402360579662,85.46790275651601,46.65692957582077
163,8.624174527663117,86.87237584401005,46.508787388977815
164,28.45305081849531,81.90475170655542,82.39561716428888
165,14.99305672728808,56.66800394748286,64.09345361233939
166,16.714288113223002,86.34885546799393,60.8992030452773
167,18.581050895063015,86.575164801445,63.832608989326985
168,25.79952123485085,63.70247817408236,65.335577523136
169,3.918517696638894,62.086692160405285,64.4482681047427
170,34.19757697604276,85.92056661056942,73.17027673479639
171,16.84229362857627,68.33852575615529,75.8975344863882
172,13.523392384843412,52.54961775100492,64.84692587446239
173,12.56070097934286,87.79886802355209,65.44099337932444
174,24.185672678925023,77.69006995951024,64.07265877003239
175,5.051670745044008,48.73122415458092,69.53258253721982
176,8.764433979166947,77.44553284632589,54.381568019096335
177,26.833754588152555,93.53921484045358,61.005595494698845
178,14.323513241978386,68.75170368245938,55.82682835581947
179,4.009741497162924,76.67629412000976,62.214269254914484
180,12.845740071264446,62.53261439832599,72.3047463046832
181,8.215778200634007,61.023216671287585,89.7343008801885
182,34.40112505968958,87.12028026016064,69.91973953804127
183,10.495969629069679,69.00052414712374,49.85833653001002
184,31.691036295311125,105.50197434069979,61.0942152107829
185,-4.7060174037903195,59.050270756417966,55.62202461208184
186,20.976335338271717,67.35767707205255,62.29266643949292
187,-2.11977965330893,78.32793784409778,67.54224289382057
188,19.935091734013934,72.94982655936232,55.56893086232748
189,21.357477739259817,66.33320709961203,42.849673730640674
190,16.70336557872885,63.602302906483246,78.15435733743894
191,25.961774987793248,74.51021139599393,60.60015285789509
192,8.839220317808097,82.27999160099664,68.23164722577954
193,-0.4056010721512511,68.37393850300808,58.249698827467945
194,26.580763431397106,84.70093992298489,64.9803644880386
195,8.17745021674214,58.17429390231405,66.80128591814692
196,36.80289852229774,101.1350941863778,63.73664061457966
197,10.113886503154397,87.55345735954872,46.42142722733982
198,26.569001054627105,67.0536992419633,55.06082939692895
199,7.963325845222499,61.98481076898999,54.28908735534373
200,8.12817214667459,79.03572220078918,51.67021161685788
201,27.62871173562268,86.3773230641941,57.448110895139095
202,-2.6132433353462234,57.43194093127938,83.52245889302874
203,11.536038094647328,84.73100184982026,72.69241060119049
204,6.581064315698899,52.10106808647263,59.83068796386714
205,-3.548722872975974,72.52765206042878,34.59132168924734
206,29.579656672681082,76.25207956978785,66.5610213387386
207,24.16772505977843,70.18573418553885,80.74159824915672
208,20.046881626510114,60.44974135318783,85.37763050040623
209,14.98546390846449,60.93758051020811,61.73442627169592
210,-14.342868771846964,47.327632925911594,41.329829468242195
211,18.391989621330513,85.35575936283028,74.40351644253047
212,26.188725134109546,71.58286542782811,59.62803353783269
213,0.6685682487188906,69.70653866899613,66.8202366118478
214,19.220681063085223,66.12251070025974,64.53706261106052
215,11.653680754831514,83.19142665477689,52.57847765295296
216,25.393064651920483,69.39669810137157,64.01195700077662
217,-4.593824433225276,56.283676767949004,48.38175137346122
218,-4.289840841629062,65.6345492504697,50.19590147522398
219,12.183864377002301,87.6432164312189,43.9704629554276
220,18.350105826606946,91.53109110180701,51.91673556901089
221,28.96573770776815,90.80680041836273,65.78861027633889
222,9.566313776291793,89.01411010182595,58.441533600027434
223,-20.308758881455674,63.1801421060944,40.018370288286135
224,19.60732047294277,67.80104186455931,48.33262246858626
225,16.486646001061253,76.91861780566714,52.27141286011226
226,3.663202239681448,69.50108535607129,41.172286674976036
227,24.29512501156559,73.42661460456077,69.96623269116031
228,17.38114642960527,95.23288101755261,53.006558519077416
229,22.838527504631635,74.20713848194417,60.57734862033512
230,9.47642104679024,67.04651929451214,70.43597575861637
231,13.853989573343062,72.94889137665895,51.879474282363816
232,11.54251106585421,74.42345258611542,46.16869454472231
233,16.63358982237304,79.53539219921498,60.86884382450917
234,22.52794860414022,79.34313173909588,68.94074084236934
235,29.826757789189625,90.43563919766686,75.90091943030893
236,16.98147528146039,58.0643835390539,66.69265537797511
237,-12.040391946919547,67.58318378685782,43.949461033174295
238,23.99259308639835,82.6579970109006,65.39745116406675
239,18.09634426249038,78.68739201282762,58.78953502050841
240,22.84882380346228,82.05079027643168,56.78362387253658
241,20.039053648305586,77.0262905481844,56.529288933941835
242,22.218823647375256,85.59203759745016,66.65556671061697
243,31.10178431466892,94.36019775756262,62.73442259619285
244,16.330772415715973,74.9145584109395,63.03427170150908
245,5.538663293290473,63.18044333626782,43.73214797030656
246,-14.256021229550479,52.806794554020634,43.67008238968398
247,18.019430387211532,63.270880060374694,59.31268392814485
248,-6.547752162324411,80.94099683752843,47.75770506591471
249,11.780478398950915,73.16759464220544,72.65240173763577
250,8.913629930310027,92.22909683748146,33.51932301040183
251,6.8067261025852694,51.3804193797199,72.20856010911314
252,14.013605765031366,87.69724999196022,40.6120773971403
253,1.762524870221418,47.94986529417764,33.229222929165005
254,15.751928048928875,68.80594938473736,60.10772327394048
255,7.512573103059062,74.04263461256207,28.993618101527105
256,37.855032486971396,98.98447420560724,62.607423337978204
257,22.396735272261047,75.55774784165884,86.90669302198366
258,24.187857092371804,98.91139034144985,59.68149506151302
259,21.530709555235475,71.66073394125739,73.93154307518205
260,8.347135218260009,69.64807808024516,44.395017706401234
261,22.986508194521278,68.31210394934196,72.19941684936451
262,4.115169136360242,53.79928290699919,66.67113783169185
263,14.04051466859464,94.32453484688433,43.746526734820684
264,-6.635238872650073,67.25914850913934,44.33479766758721
265,3.3057239201475825,69.90583035648105,68.90001862822903
266,19.920571771474982,70.01886417030701,60.98265054518238
267,-6.7924343665892515,59.50382578242369,55.04276874163387
268,23.00642560265641,61.29129363223176,57.4918490910955
269,2.0059847257831995,91.32949018592635,45.480351340995966
270,15.600421660775345,71.7652341851758,66.67493874657777
271,5.233634515814778,92.17382886565701,70.35975226361258
272,28.719682518492732,72.72287607317259,82.144729603051
273,11.107029886207947,68.17156838777325,51.76640968770115
274,9.74734631850316,60.40375920416754,61.566400439962315
275,-1.2101724450841327,52.6317923466771,56.67621255581225
276,28.300107892308898,85.42725018416115,78.35309376521468
277,30.766671155310163,89.68743939090301,65.75529650218064
278,25.511306186899695,93.48589707473397,70.23598636682847
279,3.728212579562493,79.4219726893105,27.440874932235925
280,34.45169229595704,83.64794029896382,56.16083847312548
281,28.16823097894693,84.72370221205956,56.39303503569233
282,24.327512540457516,76.0489699762934,59.52698259599826
283,14.491461604473045,63.90791015032016,67.36928401630657
284,15.089654165926985,61.594695953532415,58.24081971544655
285,20.972055493470588,82.71095888329232,53.7821288895886
286,22.59026564828305,87.50358311187154,43.50750862497089
287,19.505898246609014,76.11888164449078,70.28403101184063
288,4.865404154305019,62.91282776235367,71.18969394226323
289,17.384014264450144,76.12160525002221,33.107450683556706
290,8.109732965365158,58.56611571902593,59.52651808106766
291,23.546234239521002,70.90828199336971,58.37414859732449
292,9.952094438767107,75.90157773722535,51.056735796022565
293,-10.320386315785724,51.33266604780684,58.460050493011245
294,11.496159258278393,88.69480556791639,74.10906709999543
295,21.08888070815314,71.07618247334804,62.15437732041512
296,9.718892020917995,60.790718415604864,61.38433851404253
297,18.88489174962058,72.17509532105927,56.41397330683251
298,23.018478143000223,79.00519091655768,76.98095867431248
299,10.452617780653524,67.13732267266501,41.788633926006526
300,-21.543489028770676,59.63677113415867,55.177425869990216
301,19.026251479070055,83.93995236038555,51.438884132972454
302,15.53914403676994,73.31281699332182,77.60202910472286
303,24.342949448764138,71.67955347485979,49.22865256118978
304,21.26447412679158,68.19378080834885,71.23133618523131
305,6.6653502594091805,43.89340920239049,62.18507519303271
306,-6.344258913107058,63.213373802939415,54.705688814855435
307,25.581785525098397,84.08642027329024,65.84438425960082
308,12.626114668638337,89.65278525090648,60.00915422063561
309,24.165256188328527,68.25553253806032,71.13392179288658
310,15.426102799705037,60.57478469679848,67.61424620656985
311,28.055028716673757,82.11077923916264,63.521492892831056
312,31.38141225827721,84.75462795528725,56.228271600167524
313,18.367859499365824,64.99990562654487,66.95200938164682
314,18.38938216598057,76.17113225155754,60.71478795687087
315,14.837291408045646,63.84885307489617,58.7906063046222
316,10.894000569622236,63.07612010110183,68.66087749935582
317,21.04488180455649,69.62135228913787,80.07275025762208
318,24.379141553123137,76.49396529538406,68.06155942772396
319,0.11329711119391,62.79626380079821,21.007919794548663
320,16.776082280026454,76.84316642525572,50.00839389139199
321,3.893339314406386,80.81975186659224,55.1278272774522
322,15.682415194018967,76.17295853416442,47.31704944446643
323,-23.299766644081263,58.69286295180076,35.25268037490759
324,19.249005664132163,83.45024907573071,68.1404686173756
325,25.904994393118248,105.43545277394423,53.346555640774156
326,12.843534971072733,76.84360958134423,53.10527566899168
327,24.42625628304391,85.03796698279119,44.26610160384177
328,22.918659797379718,86.0180551276636,81.06612301409344
329,11.233233831276188,70.51818516855492,80.97033962461661
330,24.543598353178304,74.76361215004559,53.80930127865181
331,26.919666343568963,87.06963201548967,70.04037609690944
332,21.607974204218515,62.93556801216894,66.19410474011855
333,18.38445844642931,72.94761309567701,58.32182798717808
334,35.65012057180507,92.15196481287765,74.87587444313743
335,33.49839947285243,91.10308121732649,75.80208619341276
336,18.28810337716292,67.8939644673109,61.63208471989909
337,34.18594620620269,92.81616796624725,47.68966423777303
338,9.31781969453481,51.755063565533845,62.03408848910457
339,-1.2905634886340274,54.50155467387202,47.33324364767131
340,13.889364826674193,64.90426831075278,71.95184881896581
341,2.098906669757942,44.1102732270082,55.892310971692645
342,28.309008748425196,79.80176476606376,75.91429938395778
343,20.122903316598403,88.5928828375609,55.432598573521304
344,4.459868411814682,82.56067614010772,72.0758654175536
345,24.892644968558194,81.238078723516,51.579853830753464
346,-3.3343903474285277,66.03651536186032,62.52717149277025
347,31.610128684414335,78.56117051094343,69.10737456908883
348,18.913307657783026,59.717748300272866,60.67965482093779
349,15.655491213482096,69.51167148497672,58.31222008997877
350,30.49081861190418,77.40581621277553,63.013110731952764
351,29.373322855401,81.4734275439622,50.753800952239
352,-0.8628232361336954,92.27667760218537,61.1142578095577
353,7.6454302706093085,75.1554327409325,50.62878627093213
354,3.4441437148827214,61.1543260463943,60.86837999275927
355,32.11182457415336,91.35623438707317,62.08423540986181
356,-2.952142688022132,51.43464865726142,52.3645310913004
357,4.310209295255042,52.095063773995804,79.877826200815
358,24.366654879284276,85.66424720472668,71.82362276870657
359,-20.100930279855717,56.56272550106447,23.117533960550748
360,17.011425365525735,66.93478094996465,59.49410904076854
361,8.117653828669779,60.27191460224573,49.74871187902811
362,20.726651836409147,83.75460649345828,71.09285463522458
363,23.11147448653608,91.04189238590355,40.64643801069492
364,22.26684492126861,77.34190303086363,76.02971533769755
365,25.286395375174926,82.8710008364943,82.89266953535072
366,20.806349493848437,65.72185535019653,68.95189739982754
367,34.62123181079144,97.42230921775499,54.65770174518689
368,15.368969532961659,66.16969362001605,54.01279781478261
369,14.493165269728825,67.40044681996561,54.27623106690238
370,20.536743051140725,73.64376257058919,62.81948644179482
371,26.5106485722317,87.57776522416074,45.61149979562845
372,23.385443153588884,69.24496532880586,73.9835625673535
373,14.173040696132599,69.04006487437033,70.57462776238405
374,26.519303434653466,73.1995907521665,65.84406009643055
375,-0.18765206403519885,72.61058267686194,73.58775808316031
376,12.004274670701333,95.83288614339068,39.750235541363004
377,18.440677512969973,61.726010413267446,69.14107569071702
378,21.901836046737774,72.5728729971013,59.135229495916136
379,16.24430644699997,94.49155473769757,44.549980080240445
380,21.233652428487613,79.92752721491084,81.70414169741545
381,11.409624020022664,56.64964571982372,60.44028836950531
382,23.598170322917532,80.23447633907074,51.20079928201854
383,29.874274145512405,91.58723894680028,65.67107562703731
384,39.09964399502163,100.41211874057971,71.40458452308421
385,30.977041464321648,83.04601374238455,49.04031416403832
386,20.271868407538634,81.27181455328761,70.21422766338175
387,10.889604737586989,69.38269679371044,72.38702492274041
388,21.477179149806254,71.32750308514859,58.56364602171627
389,25.156701597408265,81.0720514271001,62.63886085482182
390,19.3321831306194,60.9273954486785,86.32777043852448
391,-8.898729256043891,60.51258874541584,59.45491172950843
392,34.916685190406426,99.99641200713883,69.06946506823357
393,14.261382731816017,57.58398926240833,53.066373781676944
394,18.084157126241898,66.35386725276494,56.28574310293813
395,5.679647904150102,84.19343929248095,64.73813791140435
396,12.102175301403928,64.557000623264,61.229280547470644
397,16.701036693045026,73.91085436507431,69.11259130361937
398,25.08049045060008,71.0499437055723,48.14057297831398
399,5.047820485629127,60.9833995077732,56.883895484332896
