unit_id,ConversionEfficiency,RecycleRatio,ReactorPressure
192,23.89528972698088,48.69816470429255,98.93983749481015
193,13.051042342803903,35.563879251505604,62.52151967669861
194,-4.875839120195172,67.91941058037223,78.09250875605028
195,11.920833836459247,39.92290363920179,63.396464561226864
196,24.534579442059933,22.91334469592579,79.57536812581202
197,10.712603234143014,51.98925660715325,49.66927120623478
198,10.639585045039556,58.839893917027744,64.07504999860477
199,17.284701313420662,48.21650196905602,73.40850811226326
200,35.677093177172516,64.05028234720024,102.35841127379493
201,22.206552448731216,85.79996428961465,84.1996251833456
202,34.689983392821524,42.16722010861611,89.47463517062039
203,23.354324068487625,47.82041520971792,77.55221403593798
204,3.9229950255200947,38.39058664237188,58.24187861748711
205,29.346779198583867,35.28252355482994,84.25088932689756
206,11.231704000780024,86.98363361063836,71.31218744767163
207,17.103580645250748,52.03929356873522,77.55670470893884
208,25.082791025485196,55.63062074175947,79.63901745533622
209,29.097905410512833,57.73448758033467,84.85930515038667
210,8.401371280716276,67.85148624909671,97.86322683173344
211,10.315881322153482,44.91529620663435,73.91269804594036
212,11.915606134999159,47.57827641957074,83.67159424541296
213,19.911611333297625,40.38582797317775,74.23836596053508
214,29.473137636328715,47.27851891464712,72.46350772288703
215,23.917742483678598,45.24847753956213,77.47089511134419
216,28.596879641222422,49.40584837042109,80.329032903738
217,5.420311680335186,54.1477835102021,85.94068073172512
218,18.894078827732233,44.537278125686115,72.5233594689741
219,11.26262632859866,40.80634484056023,76.83491831740058
220,35.46885353125981,50.55074388055271,93.46093880833288
221,-4.423611190032716,47.90984990707835,64.31492880820181
222,14.995669372948795,35.64925470611852,60.12344086945844
223,36.766754220603666,55.06917810216913,98.16719965679724
224,-3.882109650804299,60.82247195133772,69.03320738100747
225,17.265274207777825,56.26499677893719,59.60504429472549
226,22.650784823605377,46.1763040573754,74.98706966715395
227,19.961230763534004,60.58840169729898,55.59978686255233
228,21.499047496999637,57.8253093394518,93.45861235147294
229,17.357915804348877,59.73717504478625,65.51239529589554
230,18.443502192028614,61.48937110780925,72.22977479111165
231,23.686438720850678,29.59853235032055,76.45901180643439
232,13.570978916762867,58.84597670870306,71.44516305261615
233,1.7572285824633105,39.2890308049884,68.6886397134792
234,19.93106940564041,45.36072617031663,98.35910391538027
235,23.998649695117148,35.920523887732,78.5135229436602
236,19.37855716939452,71.9906765144887,67.9734531975638
237,27.845852011884883,56.01257131389385,92.39521324319173
238,22.52795561321151,66.1512629669706,77.66830600172102
239,14.8635263627186,78.04291073432972,71.25011308415243
240,18.97730041520686,58.5612131677756,70.45132715340718
241,-4.312294664021144,76.71001712413512,93.91747652820422
242,17.47575843990809,36.55396343059573,63.58719499179555
243,15.770779123967069,53.190833741336945,74.71345212838744
244,1.4502742266606408,40.34654875692602,75.22458932142128
245,20.762632612445813,42.66571722669452,87.14626423527555
246,14.500769759353963,43.629385941148406,52.16242049196631
247,18.036208226277058,25.536960092575942,75.99091489813303
248,36.88304951664553,48.02266561829981,100.04583815341486
249,4.816342238635297,58.489054192262216,80.43789550407453
250,30.706393333744693,35.9635093754964,80.39194669374793
251,23.045100121524804,71.33160008249612,73.54066978739962
252,20.502982389386897,70.7839254668901,68.43577791894093
253,32.23094754053436,41.731591639652876,99.96412673866105
254,7.233533867247099,23.104837501233348,55.12502062616373
255,16.55503045802778,52.65987685030302,76.95233498531293
256,16.135810856943554,44.069958087881496,83.9032452788864
257,18.84470116642122,50.517085046820576,84.11751340695865
258,14.161831359021146,60.115045962661455,98.13641977553996
259,22.932980445367562,69.12783138417224,76.58189292836721
260,9.31527926965739,66.33674763536229,82.18823861647826
261,-10.035873244443728,34.06382563894627,41.05424174043126
262,27.569801482584317,59.24521657345113,82.71120197842785
263,-4.919018427070317,70.27417277385014,49.68642560395763
264,6.863636584094168,51.21508545896798,78.81308710005193
265,16.450101062465603,62.372005652003665,74.27665587992807
266,10.523897130300815,60.27435241672618,103.44759302321819
267,22.36920068377315,39.48845723347002,81.08237408569799
268,28.73332354213116,45.40394287812159,87.37169179276627
269,18.004949149248976,30.35951496905873,89.04227091584517
270,13.298936938780574,54.792659296485304,76.40785742113695
271,24.50797318618769,46.65429857971011,70.74149511609866
272,15.176852802753702,61.050155999129466,61.66918130409637
273,5.73417265362306,49.679569299011106,61.76288595756658
274,24.358414294609535,53.16545793933075,82.73886578204203
275,15.134939755297484,68.77979745511234,67.9235147705733
276,-1.0310764110156474,38.869215448450916,72.97555615602717
277,-9.326135552481363,44.02291689199427,56.59337043849547
278,6.939513143565341,49.78382926279027,66.8372292981746
279,-4.284706799005597,50.638500367659105,64.98629457280299
280,19.25195903030381,43.1353606655585,89.76976567207238
281,21.629688802482587,37.46784732179018,68.99091853625232
282,27.8716744600825,48.92445678594048,80.43960808444871
283,17.097314058934373,37.28780750015812,78.49833655297385
284,13.842750817970735,72.88966762722158,62.155976793324896
285,14.330336490323727,59.590608557607425,72.83293638918674
286,21.11170933339372,37.93647370574242,74.62295442757332
287,11.541119698027972,31.833464156529548,71.16397070353922
288,9.57440607630042,58.3941814865411,64.42040678150171
289,25.59164055347256,41.74111804969236,89.05151149756345
290,33.67934359820031,75.22289151884848,87.1132156503434
291,29.31995500831836,37.91239789394991,77.46890781372704
292,4.060118496372965,44.705071212804896,66.21661195657695
293,15.453110901427905,69.54688384235278,71.31452179131274
294,28.737871750973596,58.92289155548872,80.19307825555751
295,14.205012464250913,60.775360598033366,68.23567056318056
296,3.464893320300993,72.12265535595539,62.98755116291619
297,15.114543265497328,46.12382181418815,70.48491138394942
298,31.784190237793233,72.36998250337457,89.31983632860533
299,6.535842288677662,32.1705691446799,73.93041901182056
300,8.531524685365902,73.32805740312567,65.95400785934734
301,25.790441125955294,44.497314153758346,85.57861579567687
302,14.705219396460103,53.02571261874043,66.98584986790681
303,25.43754737971873,49.61015699123938,77.7318626415869
304,32.73462205287974,53.73478209206783,84.02279663519714
305,25.539467477080706,58.71997602046698,74.011998666994
306,14.813814950054729,39.27302130914926,82.2707793185572
307,-13.183460553001828,33.309147537476626,64.09685519498665
308,22.223210668572918,41.469940883599484,76.60419742331815
309,26.646982346322485,27.373762506179272,82.69763736158085
310,34.910815403115144,43.277601341544504,93.93860640850474
311,8.54561480206389,53.7005613649435,46.85611112890227
312,29.746417016054558,59.537145923423175,95.55728021888447
313,8.018298574226355,45.63271876317009,80.72916697434256
314,16.263143467809584,39.277817024590064,67.64815210213177
315,27.4734959502574,56.090783483227995,70.00596873061417
316,38.268121082719716,50.06731908266954,88.84769428150635
317,16.780610171833082,45.820384515177594,89.90702977511936
318,18.649629453059568,58.54168930499971,74.64445350013575
319,2.3443075147726775,59.00796229836514,51.52632619572448
320,6.990789095623219,30.44501808415678,56.09216429372002
321,4.59922454915119,51.7770007011747,73.17329743157202
322,8.247550115861035,57.4689604923779,66.33536266963347
323,29.51411750929383,48.917171383162334,67.56044008315887
324,1.8889028736590996,64.40319178788845,75.43191982061013
325,18.78721079402995,50.91191717879896,79.36122331050892
326,19.86027935429596,56.48301815695555,84.31912902313319
327,27.605225539255635,67.54579245479877,84.02066173830292
328,8.75650045873946,54.505927632751934,82.59347313784106
329,30.826530203094052,48.69751821139032,91.03495340535598
330,21.477293462201626,42.530919252651934,70.51279543485401
331,1.7942764907741038,44.9836664158891,46.228649253166196
332,22.83146740069176,47.624430600310774,76.04731378662851
333,32.1163254425205,60.953386260098654,87.4956770749938
334,18.395830556522874,42.92664936825238,78.78332991345583
335,23.40923419006671,29.93201083562181,58.5459497920096
336,34.85967925113937,72.10385809602754,94.12193638506533
337,7.720835417674468,31.6222491713767,80.77120385531529
338,19.747533027776633,57.79907859498113,77.09120731111004
339,21.92970932696291,62.10900239130303,82.3324169399078
340,30.72897342437654,58.73923977784931,81.39509420590542
341,-12.612079548248566,50.48935673175521,45.75283930912971
342,26.831357842603786,33.90487034454669,89.3298296626565
343,12.800311848841737,41.33570635034175,72.34581152856761
344,9.835375963647655,77.08311322021711,57.108563013179776
345,1.1489363772205103,50.27942033337326,54.206216687288034
346,27.701948200912593,35.70965578769732,85.27390242003212
347,25.32566353820852,46.02311856935705,78.90000982371502
348,12.220650012320284,34.62711399969233,87.87835400278281
349,36.159114774697855,45.47205541421797,95.76565978345208
350,-2.180639777631044,48.152123308538904,87.99395454604507
351,-5.103996781317411,57.91450648628697,52.679539840506365
352,13.262462886955564,44.557145539880835,55.297420316541206
353,24.538962423454382,53.26525773549957,77.8846121936353
354,34.44147450032708,52.32707575425035,93.88482458107075
355,34.09840783683036,68.78409230999436,84.83088692145009
356,11.62415692178239,56.21336209792842,61.395091424864006
357,3.5308776443059653,59.43501009805121,92.59703926410059
358,23.972436084553607,73.3543492292175,67.87614925022689
359,19.992933933758117,57.55449352740386,83.21704372315254
360,15.966942712536365,61.09542908783877,63.71374988895182
361,1.8003269549513115,49.058326200219305,58.005970335701726
362,28.98888034134881,53.14851957154786,75.5553196061479
363,13.219783335995348,52.53945649860342,74.94846598709108
364,11.36871832765858,46.48828714367237,53.385326357108546
365,24.830205106135303,38.44061084375445,70.28292121880439
366,29.48991860477156,40.93921292565141,91.7247288145866
367,24.852488617237523,53.335581488435395,71.46522792118917
368,24.32097508047118,45.82170877872864,89.08409627981348
369,5.574940114710642,44.45632384588561,80.76527387403145
370,1.8482404720397545,44.067452963721806,58.658630543305655
371,28.12963920634739,34.83773136903979,88.57361699949288
372,17.968986297263886,35.654127861185046,66.65679929373735
373,8.237415670194768,51.03755074197356,78.4879548209145
374,44.29204038563206,49.13442354330986,104.68915912993067
375,19.274256107852615,35.55419044979894,63.949559783962734
376,26.627947191398718,47.36329955611544,89.40546985955733
377,26.081149843689126,71.52113431113837,81.17222320781933
378,-7.5969884428909245,54.71096618560405,74.44007504606988
379,28.246126541734274,55.707875393193206,90.25466322546721
380,22.350160298525978,47.11080131314598,74.97091368031656
381,37.697678123015756,50.401146366503006,103.3354457823543
382,31.25597994962553,65.25059709543315,83.75456532893593
383,15.51427761809292,31.342667120919526,64.54449037894109
384,7.714135471183846,37.7405745197276,83.70018914839646
385,13.062994559191413,30.179921989840757,80.92114909276054
386,30.142881762038087,59.05074471850532,78.74480555307468
387,1.3267579680495922,36.39488501823239,82.26169944054139
388,15.54059161621162,47.02641922513859,76.74950085335065
389,-14.110163727028445,66.70679757912032,70.91982629970354
390,18.07782236935825,48.79128542774569,72.96546713387913
391,7.992722293162555,84.81123553292707,57.821391197871776
392,18.07514820108133,45.676587747307856,84.55650198460873
393,16.92931548360073,32.12106452917511,79.5107268014726
394,27.58823683049274,47.31828649755249,80.1408281287681
395,26.71466630816126,58.67306069570473,75.30397300287798
396,-9.678294544997033,65.16702541242334,72.00582938554528
397,19.87093168720298,50.401787248312296,79.53837562001777
398,27.732848831522706,44.23966973611363,81.30424029312847
399,31.309213702572734,29.407772982458457,94.7459434602308
