unit_id,ConversionEfficiency,ReactorPressure,RecycleRatio
65,13.999716594646706,76.32143311157677,37.21275248855392
66,8.070665523453044,72.78802770997824,65.32604923577162
67,20.497900169917024,77.3960801682886,65.6904811357478
68,26.319966221338866,76.82870213680116,51.42816438132725
69,29.10455757000751,81.54863369848687,39.57655603156498
70,4.302551161391699,79.84456917144121,63.53606268689173
71,35.00309327508229,88.1952961019198,54.64574957541855
72,8.261963633310437,71.00862455122616,53.230273367808124
73,28.547837606986125,84.89785563103197,55.28761217621303
74,30.02235440793699,77.05195921985796,43.86548536802632
75,18.17078529300852,63.162624687263964,69.53114848747217
76,25.63405901051723,84.42047707082867,44.049807674439215
77,28.898081401904296,71.79429226228251,36.333667713695384
78,27.900139746308582,86.01249231410355,63.96215953209211
79,24.436474010698394,81.72179859496926,59.39717553763835
80,17.91242114366735,88.47459567761406,70.16607932480841
81,19.910834901930276,91.031865854754,60.93370772106282
82,23.017878052708248,76.29686735634618,40.24697359034698
83,22.827145130681625,76.92454425993975,55.407774158170504
84,14.928002541694749,83.51019385905151,57.75563891156853
85,13.99593309279875,72.80242909576918,55.45922450017889
86,22.765624097434326,72.65836322335547,42.73626389593751
87,17.395340068488466,45.07386733455041,51.65401011591343
88,27.55962661039933,79.27349913387788,58.66262614076051
89,17.35269859628057,64.98587723070767,34.95881667433578
90,29.40188898138648,79.47645497269583,43.148556874481805
91,25.054978830926,83.06876568303572,54.02377598863495
92,33.27001145587216,111.27567563959315,32.708416648743395
93,14.571244133543928,64.17437996930562,58.68103204080404
94,33.57034163667522,84.64531805478607,40.31840214526137
95,20.307129979321278,78.9279612757723,61.20734067640878
96,-5.3701587637686945,60.2646138648913,52.735676675707644
97,24.431151975888593,58.30595091469159,37.647797423474515
98,18.931177471669812,57.39255048113934,47.09146047992347
99,22.020155895584338,87.41863706890483,38.56324270878135
100,28.199745697677145,79.31950637142509,36.76173349339829
101,4.78842000699563,54.50920750267003,47.34935654258055
102,23.7248603607832,89.10336850879253,60.01453538421099
103,29.975312466867365,96.23579886369119,54.93429297222328
104,5.037767246204766,74.52583529912138,55.22310389826344
105,3.5562613804221295,85.06130685958921,38.693438556110266
106,32.69948042522226,82.30853568130333,58.91544254963866
107,12.570269471519115,75.89260562049972,40.6497001446807
108,21.174472814849715,73.66821430244461,50.37258000732498
109,25.53291692155687,87.137621981126,45.59324048435467
110,21.458262217151432,82.51937087959807,66.04924482896263
111,19.637429650049334,68.03709970164203,39.83940823664759
112,34.855660847405005,82.10324684593814,55.192902900998206
113,36.31886032777664,91.82434037808997,46.2429264596075
114,27.63658264000801,75.41931215589204,55.899290650420916
115,34.05487901938227,78.02135185488707,49.17063280919518
116,12.700474822194879,87.90396099724298,49.73543194877152
117,13.429441594977444,67.48307120127515,32.693447942490664
118,14.692180060824564,100.48861479205307,57.35485580454268
119,22.02920332984824,81.93204085781214,63.92760310482844
120,28.25520578909443,77.28020200101534,49.15646533169963
121,-0.7674903299865816,74.8656435260906,38.22481101573503
122,-0.45414894167887576,57.56952192614296,31.87310123148029
123,6.019668749889986,70.2108038986851,67.32875143120386
124,23.773773891840047,75.41183731205686,41.65926097246831
125,11.784259269431523,77.85461451565031,52.23696098028823
126,3.5947922346313463,61.7222429528712,42.609579026103404
127,22.810053223836846,77.40606104073554,34.63404448609011
128,25.908391640390537,92.05214398318492,41.063760247022735
129,24.517738388355777,86.80216089308371,60.55770951808962
130,20.144339439701575,78.70929277127311,32.72018663205666
131,-5.842788903870463,44.73427585293817,23.931268692033292
132,10.409269839065782,78.37693407271043,40.54156098187055
133,23.034860908033913,67.11145114815716,37.09387461322403
134,26.096875010978017,70.38423266149353,52.39186042425048
135,29.89409385845335,88.53124913226644,42.89597000571478
136,7.432958682788435,52.7660094105255,55.803704851174814
137,-5.855933975295519,76.3416603120906,60.77271384596329
138,8.511471806003792,44.65884933119187,59.65536511383652
139,6.836571698334231,57.14325766260714,45.933018940348454
140,31.295489628291687,84.07423186415113,39.01783740337531
141,-0.3016429637634399,71.9374768232245,91.09000647130928
142,17.937069110198813,79.57489240901616,42.25216577155433
143,18.943208496103516,75.25141170819555,25.66079211892683
144,4.826517526033735,58.811203401600174,44.92844742522212
145,-16.302902115054767,47.884256092560044,41.58811420023925
146,16.076080780261456,57.8290006230502,41.03950189303134
147,-1.0251494108052546,78.17044855158125,32.09218343132649
148,21.826018711429914,79.75453344350278,24.378627832341472
149,-20.63999472620703,61.13329282698326,40.52825718670953
150,33.36451441751311,97.72576700138112,60.97347474759944
151,17.601721708819007,64.9094463078745,41.02863690018089
152,15.730977829140954,85.1660242100852,32.78501342352131
153,25.902331217566562,69.60887334573775,23.60715097176835
154,7.28177640836404,50.50042683890291,69.53400613860241
155,30.775223738327192,71.72800545254493,56.24967046763828
156,-2.648600758672244,39.25650408600709,73.96537571373923
157,23.501730928010698,80.88097269873688,22.263838498918368
158,0.8064306470490727,69.59521038698279,56.58081581127847
159,16.18005963836866,76.1326825400524,57.69195942871373
160,34.83745301333034,90.93733873945024,68.57047936253358
161,8.690101672612599,70.24520157099224,48.06500355610305
162,-6.465336330719199,69.98085389302476,54.57741283193607
163,13.500538126349573,69.6863913976831,53.53893632657157
164,30.243818940921553,72.16439051621772,40.68318419903918
165,16.509237673947307,75.83068267173628,55.427500758155766
166,26.072874535515805,77.01179756808729,45.53510194223153
167,19.13222279939321,69.7965392051105,64.66499122865251
168,28.156797405617162,87.98812339377503,48.76315770672953
169,7.41878842838643,77.39617220853357,50.85742455733422
170,22.906697934084917,66.2841726544229,40.50344710515953
171,-2.1667686359223475,59.862707952857704,60.614094983671244
172,9.149297577891257,68.17607882321813,46.67282828089505
173,15.010431733661903,65.83204328281889,76.39005315824484
174,12.8144141327268,63.00673980964968,61.474831161336084
175,15.720366747298176,74.28789081779996,55.95027696454112
176,23.322954954314636,73.03543659259397,50.32302292709197
177,25.190545894132942,87.0393680323165,47.041517471065156
178,10.793584131820182,60.59572060001885,42.905065428361645
179,25.305178422871524,72.45339529383307,45.821607013652866
180,20.20938135451885,66.90305681006204,67.35668330133052
181,6.687749540222289,77.5113455884045,51.6583184162275
182,22.800022195437023,73.99213295997059,61.1028318905668
183,6.449478815966373,68.79944775036871,68.99241291582072
184,4.34974462463448,66.90472949994654,37.3075854254766
185,27.597086335600643,87.17403920472603,49.708657986462214
186,19.55244890764141,62.52986409702786,60.13447876017777
187,7.390550075533728,72.35060160520224,37.39841774887009
188,-7.596610441680573,49.73500766476891,53.239198921592696
189,21.05131818019831,85.28726236986519,50.35644485939355
190,18.295473929450573,79.91107415055426,49.17369231726125
191,36.57410512617967,102.38067359844943,50.00247951361902
192,21.520217361693078,70.92771260637089,49.740856975584286
193,30.74001660879803,86.59906766882389,49.20169988658989
194,20.594514820022315,79.3169104487344,53.56752377162053
195,35.42852239972295,87.62792704692902,34.02979328060792
196,11.50123610877677,83.51748097102553,34.827411055628154
197,16.259210228999272,78.90197933701657,39.170019561098954
198,28.576871247176893,77.36259821541586,41.15428708274073
199,15.12239906432926,77.17702362074799,62.847700516851404
200,33.20752530650165,95.07327247964292,71.8048149968411
201,24.53412451623732,88.5977803491156,58.973257071351775
202,38.19300834644693,102.47021170197482,18.379355368192194
203,11.164721123157266,59.37234809004956,63.50811451586778
204,13.897402365837936,85.2274501343202,46.11547007429377
205,13.303734782620754,82.13408456280627,42.476177717779926
206,22.29834476794572,85.79780933287715,44.431719934323894
207,33.47439490967784,90.63361829754398,45.40278720220841
208,24.182439984633596,81.61892346852792,42.62870460013181
209,24.198673522815067,92.42456377275654,60.22897249052994
210,12.078061062717232,88.61803850195406,40.4611753691316
211,0.46443587012506704,76.12427534809456,70.01948843270362
212,20.43268842448893,78.26042628679349,56.07207054716781
213,-4.510217556653048,63.57442067823419,42.729881382767516
214,4.486719694388023,59.413458692853894,46.046397520026844
215,19.009141572991687,52.602437881224546,54.17366974578068
216,31.431587205665167,80.21206273874898,51.17884457711446
217,-1.9044488882380648,77.6392991887148,64.91934030683026
218,1.3763581698759655,74.81985623130282,33.63564402603453
219,12.580670261532404,78.20886195296943,51.78122720863256
220,11.024899839513118,84.88713270060553,41.008528558837504
221,12.738932011767861,65.5162795689261,61.58836845607439
222,13.824424616783872,54.19550372646848,46.77372486674848
223,0.5275613373545798,68.6050172454181,45.00813149237031
224,24.102959243708412,76.81676588670939,49.205899338291715
225,21.443772569817998,60.41115705098954,46.488672302767505
226,4.660590219143193,71.87542916049745,45.906461939466524
227,18.52413394059528,95.1024993738992,71.81067908446761
228,14.564345297259676,52.70705334873759,71.69528345586268
229,26.452406052254723,80.66650947482847,58.742510508365385
230,12.904415894181149,63.78251432007689,62.770766845104774
231,11.829966807941442,67.54471603114764,45.30912096013981
232,26.079593027466434,88.91510565314861,28.7723201441182
233,23.738043553732037,94.97372626996304,32.126626771900206
234,31.21183986815292,90.8482473980563,45.127128568730285
235,7.774414432895902,85.6447582517982,54.7183724240123
236,31.880455150732413,79.190372234738,71.11742661772233
237,21.77433966201886,59.09088081145633,62.63924706888342
238,24.474825624948856,77.21323814388792,58.075289476561316
239,25.182979947097657,80.52534164662588,48.22978156474232
240,13.737426873587424,62.66060218774979,52.93154303597419
241,6.152090950285952,74.29961638947745,62.80183318154492
242,17.83187547898056,64.23753258094132,34.31079333128302
243,16.5373200965305,80.95197642123867,48.76998405491675
244,18.18150980032298,67.2359729186206,70.86129492716738
245,17.807323477807138,64.73461723096364,44.319522480239996
246,23.3808582845279,78.7577772905192,55.71833791668642
247,35.83518992087782,91.41166585467796,57.182354236393095
248,1.5093253877115231,57.64720381249451,55.99348464208802
249,6.313922306429249,75.70802550104106,72.0487544686154
250,8.466512993566345,65.594915773283,42.74515830815819
251,5.943579387737802,65.73344617781044,37.837793089931786
252,30.293707199162945,79.68290648068123,62.36917556845142
253,19.351073241963093,81.6266345899436,50.13765985358469
254,9.559507771037708,79.260983551181,71.32308114197576
255,25.660098285479197,79.46825439845392,54.58653425194715
256,22.296345465820423,64.79781559093051,16.936984486718085
257,23.524969948678024,63.65863822841399,38.43619546189229
258,17.315165420904414,72.39740486587763,46.92241985508111
259,17.361443449339333,61.281450553423895,55.52141186194336
260,21.331671228094514,80.1041000909392,62.00656296494357
261,26.17336851240302,78.2870955767207,45.84330956742916
262,24.41830810369199,82.97024279218124,48.45787960584961
263,19.52882962348401,69.07282082605958,62.988378464849276
264,28.247042842636315,76.03111587393296,37.559380909552516
265,33.26070595944426,94.7798888891215,34.73346515404096
266,31.155305200151194,91.52636141033825,36.14972357120275
267,-8.86023590734688,66.93311594128255,45.323016288018344
268,9.857293651258836,73.48122010351176,46.227267789841704
269,17.82396755215812,71.51967657879524,47.260904409719714
270,20.326381045210532,87.7558278591295,51.12614632593173
271,-19.3696346471933,33.27432440331029,58.70684376938665
272,3.2300677845885875,75.20443267554994,66.78157915169251
273,19.571355617018718,61.05743556538339,53.16349956766875
274,10.200362573772598,69.03955913055333,64.02711023734645
275,29.860737008269265,75.84973096734448,57.08954023202129
276,-7.312424637680728,57.77262713197868,32.62822966102179
277,10.929767925166628,72.04675082443016,59.594193940280775
278,21.656967726660795,87.29420583922195,47.411281269837886
279,20.81184914924977,63.88569339272794,41.56580448122218
280,24.686791686494182,82.52267458580916,65.18208153265394
281,10.081994777675195,62.82387098932968,51.636598894739436
282,19.50590664958348,76.32666199624065,37.249885998029534
283,4.240102342898121,50.78322345689125,47.984372481969714
284,7.678973869399074,83.59908019772392,50.55836480896548
285,0.44462145984642243,65.53671690098577,33.14775177706299
286,40.57651016106775,97.30517774997897,51.60457850175437
287,10.922636538663152,68.37242516981253,69.12400381738647
288,11.259783255601464,70.8086598971583,53.0256498445474
289,13.16865920544604,70.50317634657438,74.60257009905644
290,15.00700949029346,66.56544464174449,44.53214569067418
291,32.039809521607424,94.3371109472093,30.21834110813975
292,20.949068403073493,68.48083873587542,22.30144734821292
293,18.047918187165912,84.42497821053057,51.650509557175795
294,17.576607856319164,69.68497691714481,48.855272216236614
295,-7.911279499817907,71.26052547170907,24.440920974214936
296,18.745788098928493,75.70954145051424,62.2236598471135
297,22.413879695931698,71.45925352095566,58.293475175106224
298,26.1077003237335,79.25387638005068,43.43807408268925
299,-3.5559957521731205,75.21109734850852,46.00574743568305
300,11.761765652822088,58.84016404337853,38.41708020337783
301,20.87854206139499,85.15260815470023,50.94434384335995
302,17.68235875644071,70.43552179292853,47.0119901221028
303,13.29746619484637,70.31793589360662,39.1749387148598
304,1.3484784337502647,74.60293361535138,69.88572636696291
305,12.823982318465472,68.52985888401446,58.72332653700574
306,23.454034341613497,77.7050747299237,72.19622973618985
307,-1.1938719233454353,82.98533607565732,61.54484788797757
308,31.831849899042616,79.61638416487557,54.34341106313832
309,27.292908142370287,87.63198498054442,46.35880892405125
310,32.70164063215092,75.44155627857546,68.34452902192848
311,25.845337057579496,88.51119887493003,36.82072094820208
312,19.894530303029832,64.7387779002342,47.913317068698035
313,24.2534677494255,77.85339810224167,48.66538648563899
314,-11.457964705495597,70.57449195022434,44.102602996254625
315,16.090485962725722,78.13086603673939,60.527944547629424
316,34.48737364304359,89.31701462930499,48.58289974932541
317,-0.7467454380960532,66.6716812497638,48.80893873262493
318,22.21717348637861,80.22220737441434,55.26707780058023
319,21.987520673945586,75.02262958196036,51.20007495357762
320,16.52856413642656,72.21666274088084,55.53667150262238
321,-1.4981514924319073,68.76809305490083,67.69970684779575
322,-7.724307982176098,66.91841841742328,44.48766924309628
323,33.012326439326024,90.58389275000397,78.19173677883262
324,13.658802063955436,59.02838104328185,35.33825342593778
325,3.778056490042403,54.64927097327458,52.24708548413572
326,19.481061786793823,65.28330366385853,27.083229114777517
327,12.931402390165827,49.85541199426953,57.49875735892817
328,11.922411579976135,66.04832971850531,37.67774155582056
329,24.608946210592777,72.11607930986848,39.085261837698155
330,16.316193497668845,76.4260829342443,50.55427303156211
331,23.52814423488477,81.11285207402591,32.373114502564945
332,19.658888698315966,80.4003914703613,38.23358211056634
333,13.245120067853632,61.07310003469784,33.69173632493708
334,7.804392602554225,84.29935605857841,44.31617239636108
335,15.66753909012483,79.92431998781186,23.44856550397875
336,16.691204435906762,76.22114929955582,66.06274826780428
337,22.065086210236874,74.48351103284303,48.18317571624275
338,2.1892725705226317,74.16376298933446,62.545268439301545
339,30.562479343527738,74.4937810989459,38.34692747849151
340,14.866713561428663,62.18392959461337,45.41096561950937
341,13.886067704593437,72.1707743752623,56.76476726144728
342,13.85436360492142,61.355077568651936,16.1435749463503
343,22.11782890260572,82.91218345470551,38.13759174790724
344,3.8000212964538154,66.1310371568596,56.361822043576865
345,24.13538153925793,80.82809358341233,37.551908597581885
346,23.713352324977084,77.79258071946269,50.79419320908054
347,24.102516629478377,74.3569729825344,52.06266277838675
348,12.239837498763137,66.50649084483237,30.530188918234526
349,12.813233199314093,60.72883707282533,60.099017806562
350,0.9859414555589945,77.98739678094198,50.29549623154962
351,31.3476206555861,91.09724865537419,41.693806956479534
352,16.75207212482998,63.55141604172517,46.554509256645815
353,25.417881522289065,80.43427918657733,37.959576310178356
354,12.532464905320001,56.76000160481573,40.82927291617528
355,5.3156430990662775,71.46088638595849,49.22659305700204
356,1.1531519432710722,70.78936113722546,48.49564340610739
357,32.9534049735891,94.42706677353051,43.347248212113456
358,18.342027407789914,63.51263438187096,45.8765407631024
359,-6.874734707178766,76.1350557953699,45.06374063985373
360,-18.67160136477781,62.001215832891596,61.48429625050348
361,30.54226320986738,93.66274296809193,61.47556714814886
362,16.64556713638003,102.68515600804865,73.05980381352411
363,21.36108346100018,60.02617268128123,37.61443604783225
364,26.57970891095206,74.04907271401433,61.4189247871428
365,16.969157491112508,90.81145176096408,44.97322470783243
366,38.8387961698033,93.74673170154627,49.334818315761176
367,4.237868541193521,82.1600067979787,45.687672223532225
368,8.728232928008529,65.69051115165304,15.777173869605829
369,27.090392614862182,92.93707703037545,61.993682223950074
370,21.31690040093157,73.62186555823214,28.082880851637025
371,20.33966471056017,72.46559509266154,43.91152229906078
372,14.9931509175055,74.0672229992335,39.163469562838486
373,31.221118986081926,89.53299962342211,46.73355282688606
374,33.88068988299094,82.644097021707,46.12749985037215
375,23.60348189297027,82.02377093265821,53.643004492733
376,18.338415453434553,63.381239173940344,43.4918012566717
377,33.60916179552849,88.53464782905606,65.29398603294148
378,19.993770535312255,75.7822141281051,42.349992483163135
379,24.63426023776904,59.104908939679405,42.20692961864298
380,7.4148200750497715,59.1165106576989,47.75277364523665
381,15.894663276583568,71.12547761151043,37.60082536919714
382,17.192013389401914,85.83910362973903,52.82336811911033
383,18.234243721202148,67.7293339440842,61.161066743728625
384,7.59869133609277,81.14429618529661,53.48629760048628
385,26.152909135803785,65.73269894711659,42.19122193708431
386,27.58917899335795,70.16561783988314,43.65864485642413
387,15.670995010749966,58.744374404309255,54.76973231195288
388,15.932499462190671,76.5966123721243,46.37696523316948
389,19.196175723422826,78.42103222291337,48.50144075495626
390,30.70089227880441,97.67709551843173,38.18676828485631
391,26.28629222124776,78.8095050095848,43.42887640839079
392,15.442033419522078,70.32246332521154,68.18763952469416
393,15.160371632054153,70.97884872166748,46.2909671792248
394,32.086639571382996,98.79602298100798,37.07406607872251
395,17.378835103515364,74.15418349110037,38.89463445295318
396,6.409678626801569,86.37652285995217,56.099893058773034
397,9.123432878382602,67.54473701849417,29.939264600434623
398,7.023694454793783,70.02021670447579,60.61266925723406
399,-11.437933806745574,39.68509087760061,62.8178490252314
