unit_id,ConversionEfficiency,ReactorPressure,RecycleRatio
67,36.57795417685428,91.54271939685688,41.438863053580974
68,8.731616576109328,84.84919757429954,47.304200869917146
69,27.12360141823255,79.67573068457368,59.278830836965874
70,7.221139109583089,39.102866170987156,43.845510118321094
71,14.711902903914734,65.31290662406329,30.275832137973623
72,-0.5576235612675573,65.60922547586799,59.56114848771389
73,11.14222203695249,61.68131415205318,55.35544372431237
74,21.403109025636034,71.61275462785323,49.56014438758942
75,7.941366219243976,55.799453913076405,39.632215945641725
76,11.379846584845385,51.67623034119073,55.772167793936305
77,16.02784404797484,79.99536968614446,49.58930734184352
78,27.968759905036972,70.42126336401913,57.047324404232064
79,3.5888013261308767,76.56883860859855,58.56907275929653
80,16.156839388525224,89.21785538838517,24.403444300442107
81,16.60043106543875,86.01921015961445,41.27601257170457
82,12.257245745250579,53.027742195514335,38.827459304457975
83,24.5641166526731,86.2731071021282,41.00097140843524
84,24.451379203513437,84.17816468987147,47.82119152007891
85,30.256769269275036,91.78127310843868,59.38936148993368
86,2.301831619243587,70.12746459680667,35.74855270866052
87,-0.7594643280636117,59.085560955130646,44.216752474066396
88,-1.10845485490709,76.62886372766704,73.08228433850019
89,10.497470613511243,74.47749210645415,56.14870491311088
90,12.92393598689338,79.99493457709553,60.28596617044438
91,-4.367830487612968,80.59559777425909,58.95659293719705
92,7.1030967757081225,77.06703193350816,52.57122795266617
93,7.507716964656765,81.19658708048308,52.31985777272684
94,29.388609458425613,88.61132637774986,61.04210863125223
95,29.812879667222504,90.14231145691497,47.73880410488366
96,17.280848852420945,67.07244412320135,47.521201349317636
97,18.15092727075309,76.87676325410898,53.887100833596115
98,-5.503055679829716,60.89617519777611,60.70157381562714
99,30.350727702520484,87.92312792599934,37.25257655144682
100,1.049039579186542,59.316633725517114,53.02859129701237
101,17.733540045351457,67.16777997690318,44.67241814368046
102,16.096752914629242,79.6146096156753,59.60919147362934
103,3.6658566908446084,78.8643109711831,62.763069734036215
104,24.119225857225107,71.4185028390421,28.05800877964118
105,-4.8869898240837655,33.866705465791114,52.30676289825489
106,26.01270521338963,80.89204553096971,53.46070744859105
107,10.968852351837187,73.6490441646963,35.95158688825648
108,19.050661138283736,75.35980787983283,43.474087446979624
109,17.130829909601896,69.67692338320936,40.06736594929025
110,11.593748673080237,65.50567700401936,33.89360931705724
111,19.04532571627476,88.80810487518606,43.068909462222095
112,14.785712329709396,87.58626097843059,67.00407746655014
113,19.813313191186726,76.31836071156634,38.309542112102385
114,34.249179296799994,80.07772970264445,71.0705208231496
115,12.764239733015117,56.43043431009438,48.28964110421508
116,17.532954493524972,70.81582958109753,43.8574926297159
117,24.75264312621504,89.73176593250106,58.23905284205384
118,5.751123628360132,79.4136637410311,36.15266820189436
119,26.040390975562953,79.52422299160207,70.60719894339157
120,28.169675538672003,77.64204328980335,40.788375124600826
121,16.713816729756758,58.03016386279668,59.35223773457887
122,17.527094822359444,61.12766223372192,36.75512845248976
123,22.918950230108727,67.82836189177475,48.593411170178044
124,29.772836639569043,71.01023963863383,55.35258103487689
125,22.628592066930178,76.07408961856414,57.713746796459716
126,28.244313041248912,71.89670266331493,46.2043243325426
127,28.55055145691093,75.83411248111771,41.12396559931273
128,23.55321059867341,79.4854622683231,60.396829991279795
129,17.68768687199473,86.41163284723957,48.536871074061175
130,8.889752535533496,60.1675167964725,46.20327324511991
131,24.469378779534427,70.44015282471625,46.107242688849254
132,18.001546163342837,62.05283929089438,72.44836981219721
133,38.728675136763584,81.75327853092999,36.73700989246158
134,29.97742433459585,76.14105392683705,48.24304316615301
135,12.849994168251445,59.03221849065032,71.76415717985292
136,6.8199090938824245,85.5631723609281,53.62188974722815
137,18.749143220995037,71.32858654304803,72.9780661793942
138,14.557829204066131,79.81848636251759,44.87084399948096
139,25.553560928234525,80.3940509741267,52.99560942534481
140,14.856801217520538,54.40559786647295,54.57138971477883
141,15.064883297292317,80.34548807756029,51.016807592737884
142,27.520924438107016,80.61659975369284,58.87680713017709
143,21.665515232238796,72.77552909371792,56.989649850673615
144,9.062622504720926,79.81707774049096,35.32212177367859
145,31.671479906499084,87.58575868084677,55.85431171344339
146,10.815746611679144,76.91707356817344,31.522896568430554
147,31.552531051863806,92.13668399238806,50.674511701151225
148,21.3574252107569,67.5449948490484,52.16497823129149
149,26.640660844077512,86.75719334427285,34.98673676787919
150,7.348624914754043,96.9272935731047,66.051386414597
151,-11.112984231136167,66.58483464268274,27.512872817610614
152,6.306090281754037,87.28518535388152,72.30820298578408
153,11.096903812035965,88.01248377398116,53.13870833118915
154,26.158128747266716,73.17103940117433,44.414406302458914
155,22.422396873392117,75.24903959873241,42.649922231613594
156,25.515137258509053,77.84532002689414,36.27968166624527
157,28.878145427252257,82.45830929194666,20.831047612968362
158,-4.184294279286662,70.97384588310234,53.87866019054762
159,-9.205607731130085,52.100353447566825,60.70603944475555
160,11.124465720655742,69.9156540031519,50.201689573380726
161,26.190188170953462,76.37253679559544,39.339696665216195
162,20.35534939947824,60.55950280709751,59.15349187583479
163,-9.027027769556677,56.11029510612867,77.58582154468486
164,22.608383176694268,80.63161156906082,47.25880250932643
165,5.641552553546483,83.4203115419626,21.131169407370486
166,7.191389224500856,59.57587212077959,58.3005965328978
167,26.313647821834664,85.8948174559481,58.23141938356943
168,10.86435976369097,74.74160902615627,49.957528401460586
169,20.32924164190261,79.8111067390526,49.08581818081383
170,24.474487469626393,75.36228340320629,31.02583752579002
171,15.629217299582633,80.4961600820411,50.473036747603544
172,33.87164588379072,88.21330271416008,42.188688692865604
173,-4.2938419795408285,82.35181263262992,58.824834994484185
174,25.862861415955326,71.9608918811766,60.27292235035295
175,-3.133735572035472,42.15780474670642,58.551125753592
176,19.045969028799163,68.2179338513567,55.22188681866106
177,20.674792959516356,72.36306222406637,62.642679935490236
178,19.73006175531434,74.08076499430396,59.91226606030512
179,15.0219149854227,73.96473309048467,68.47403761217161
180,11.274589678923512,70.76571787846437,44.22559441680781
181,2.373896193821582,73.55186946198928,46.02468737779474
182,18.26813550378806,81.33552842403306,46.17410663039627
183,15.468095423360516,62.50882694413963,48.41119244389116
184,17.206945546883233,70.40094114673073,67.08941951815156
185,12.290166202671834,84.02755606844606,60.82195456068507
186,31.112993320499367,107.79340872180391,46.40200176430049
187,3.226310700502257,69.10029965014984,44.600398501000086
188,14.671237798436287,74.31634901708553,27.743199175889153
189,5.908246292329377,94.17515819651568,45.87731401972457
190,-6.6312656316510585,71.2703361740016,38.16817134899998
191,-6.941771201377394,72.68446375737555,45.33952326474478
192,0.5669108185444736,67.3707946068277,39.653590612308015
193,8.99260653791617,78.66818146275088,44.66422805251556
194,12.082223199023392,96.72467531271649,47.604931402215904
195,27.044831714895228,86.80798556717262,48.309465224276636
196,30.5648215321033,85.47677822018127,64.89766573066845
197,28.535202616519825,80.03500461481511,43.63413585331846
198,24.546451332569536,70.17740247802496,47.30134650708106
199,21.619696617009648,55.62943383535965,48.27695932808099
200,16.597890567841475,62.77108195030183,40.37722847604993
201,14.134686472025091,83.49197855564086,39.03299281695291
202,6.951339859630972,82.2054073316958,30.17485065883654
203,21.892226616169044,69.44680497372417,46.66363153197009
204,22.062786944528334,78.5816719435446,54.161996415313354
205,24.624474259321897,92.66056194714066,64.43055042719716
206,7.944330530920831,88.51448225035058,51.23324291316261
207,32.2327228957708,92.14600096367592,49.272867142480976
208,20.239914309070784,82.64348864025276,46.119075126188534
209,-3.241960644367139,50.52424024458358,45.36972945765285
210,9.163751648850768,65.22986265161798,65.89389064468111
211,36.921521961137195,94.81333157618828,50.826196429889265
212,8.979464965945128,81.85489526557497,38.934785112316135
213,24.104553896984065,94.56493815197031,30.70133848606312
214,25.96640196818187,78.82133672554657,44.60145304683066
215,-10.391424732705381,75.5881114830003,58.268552302799456
216,0.7007617936220614,61.96992925296808,70.52906769851197
217,19.738884473910417,80.31337302607935,67.08232840570483
218,18.11572583066161,57.31525336499222,36.24544161308821
219,4.234782688457978,70.9195528519305,55.03868496940106
220,20.72683167485817,71.70941802989229,48.816103669965464
221,11.982806494449864,66.70327240626203,64.22778010941805
222,14.355560219364307,89.57752717026284,64.6699642026975
223,20.79747327065433,80.08223716652108,50.880937456514545
224,31.50301252275797,79.10977141144394,46.46670048796678
225,10.379411773810652,54.509231449753116,44.02967784536414
226,37.3053493948849,98.99631897726037,49.38832784241921
227,22.099791300060446,68.3315069774242,43.0012794691589
228,-14.458217999443848,52.06849102802305,41.949830236538354
229,20.083761588692226,73.24376054054427,60.374870240986205
230,-7.013755883030818,62.13905568547563,52.9360326653328
231,2.3238746584558254,74.07189855004623,51.2200016083251
232,14.119169593562237,80.24960819376707,51.39679174626198
233,5.798206979176606,73.65876868821155,26.84044773941185
234,23.99958677755389,79.23562098339707,53.52287698771244
235,7.972723689623896,81.82263992534857,28.674521919696527
236,19.805726766217468,85.39344033418006,59.2028396368056
237,5.1331223248765365,68.97987079074422,56.93997479873233
238,32.8922797433346,95.62175435040157,53.14649667311517
239,10.9784514401617,65.33325065880373,49.17468635086652
240,35.80148460481036,103.70082757839678,64.367905876695
241,18.988754320765967,81.61622662153809,51.75703788991959
242,21.508268969950183,78.11508161572564,50.58322978940816
243,18.53830624012216,84.12138048505766,49.13581669289794
244,-7.196064198560915,51.15976752008297,48.233811379020935
245,18.015862268303156,73.29565071946642,59.16379809727843
246,38.14672658637379,85.70771754798125,28.97023974233599
247,29.474636774324757,76.27225318547258,59.049329548213215
248,0.731113906911498,85.39502540238898,56.40321645534164
249,28.22265879183175,78.52816400554691,55.31942523568145
250,12.55869654488194,83.92454151704696,48.62147874775759
251,13.692758352823576,78.17904297941014,55.344595641035724
252,9.181279642663453,79.36923967257461,62.71738106445289
253,7.504788408524629,91.62432208585943,72.75901596590131
254,20.66306534154457,66.00685693566146,53.966922052610244
255,7.336917804982521,50.4160167906434,53.910578597408424
256,7.375182971766812,60.86477171590623,74.13597547782433
257,21.728746338995382,61.61354405720364,34.480325402084304
258,32.032948257961856,86.2293124925482,39.12004918925673
259,23.499269403172477,59.38386615769534,46.52386626729128
260,8.30417142678891,54.169150768603316,48.24916416011511
261,24.37400764368992,82.33126732258177,55.42273488208461
262,22.94656324574087,67.77532043754073,41.63796032555835
263,27.969927488100698,76.11831924704364,61.046304125799814
264,-6.609311493293972,70.8450687924257,56.023476649420274
265,14.398633921342952,66.97874127698793,55.44008695224836
266,24.049122329324806,72.83808398646015,64.19501060777455
267,38.14048361505617,86.27938284781602,63.85115159146763
268,24.123664865861095,83.77915780898712,43.1063158662017
269,0.6310598954489457,73.88340582099433,54.366002104043666
270,15.714942436311368,61.63777413734567,25.357818197645265
271,36.00303011428335,79.05972350000606,44.741704419914726
272,24.99379645565861,77.14420693317389,60.732638637256834
273,6.3583502726690515,38.178876969442754,59.536210587912734
274,10.039546384010901,70.66998678011949,55.84910176134961
275,12.630205230059913,80.25334846274895,44.87477145717021
276,12.524771015699798,77.1764040654897,49.68807895526615
277,32.29548235552166,85.30636891296362,38.207066710106346
278,11.06807737003643,65.35306330325842,61.47963149369579
279,26.416079008104436,78.78861010272881,18.61824057450339
280,34.783643738902875,96.22558200957226,73.97883638543402
281,30.411133665674544,88.43197337765923,67.02577557322583
282,20.84845650659381,74.5258332935299,34.38785765761288
283,0.5651632449591084,96.69376013944765,53.13867605144052
284,15.13167837123976,64.3145135664628,48.764025355359514
285,33.02776876805012,86.60422096906102,48.15942938570835
286,4.1056034452105425,53.16949299134154,58.59112875713929
287,26.349418342125137,80.33887247115885,73.365859868183
288,17.6412213803478,78.29255999113099,45.130978263894434
289,-2.5658277076867817,78.23759739775674,49.387214343524796
290,24.21102441403731,70.56282315394802,70.59253166359456
291,18.547957279903198,68.38244678443759,45.08476157573971
292,9.02666019035589,61.457273658456074,57.975922595346816
293,21.723594837027722,68.98821994758697,59.60839569504745
294,25.613972803430535,84.03188849141638,70.64697135001268
295,30.11521924726912,82.67239842882513,48.16693525651867
296,30.40729675470728,86.37452506286975,37.59723615471666
297,-3.8288395337240013,82.4964108968298,70.94187843990606
298,16.034483038267666,68.49560663562546,56.22131502313368
299,19.73463807129247,83.34286493088695,49.00270983810169
300,10.034507736144649,73.69865651284753,54.05398863712979
301,22.28168283748891,71.2985000229461,46.18744910858698
302,-6.045899552257343,60.17159212391675,49.331708421167846
303,13.505479531499265,70.1078179146016,52.28843360302047
304,2.3220970667801524,71.70761236078738,53.7338390646308
305,22.85745697753442,71.67512935921977,63.65166713380082
306,10.261518431394506,91.22638029901219,41.566986415434535
307,17.024806779377236,79.15442906905356,49.40016366949159
308,20.541706775525114,81.51080007964957,47.57806060270848
309,21.57825790768874,81.40085251232435,59.89305672683634
310,25.063676540059504,81.49117523631028,57.81114310706163
311,27.32181692279358,86.71062983973259,50.03927622923854
312,10.004896468444594,80.43396188090291,63.160550025598354
313,27.281093986122055,84.62256154262451,58.793411569566985
314,21.649906816293175,66.10403687448135,47.87995260134446
315,34.54633753842146,87.45601104405837,56.33548712872911
316,14.702839299170028,64.25621406117959,42.954358635893335
317,-1.9777912159836168,54.0827837274628,40.97532334983825
318,25.141141611664402,90.74505501384479,33.390256416106396
319,13.804474587059989,65.59108847919595,36.510834002446
320,21.643035543855024,76.65166286036116,36.659540483111996
321,25.54010122384023,76.31611410659004,26.53259774543665
322,10.615908905443023,77.37660390298784,51.9554507209157
323,12.047566089395266,70.83743754414431,54.466938919834185
324,12.674040380165467,60.40408766186889,53.13229885339072
325,12.161374543746792,64.30084400934042,63.11245784781003
326,36.808699906088464,86.17694169729691,52.02743056731882
327,9.367401887854841,59.59426655168631,25.237990428936275
328,19.788278565386786,92.00389955962714,44.62972678927324
329,19.315194254230825,73.00836877949692,50.09288699265716
330,26.92229280723322,75.84376169811866,46.57060847449887
331,9.509585588828976,67.1938064408876,65.58538553012204
332,-0.22030113053728329,84.59564912797525,63.59273495487049
333,20.893550319042745,73.95053908077873,61.73288052687566
334,38.327028935740785,97.70744565289849,49.82151543083757
335,11.325011195161743,64.70346234580664,36.19000548236288
336,29.612395247900796,83.5666950086623,46.26899267659033
337,6.167911595516789,71.94204982242037,55.05074313657452
338,10.706837807925877,58.61669654618625,51.947237463172726
339,17.279836858116262,72.58720769166823,54.82336724299019
340,0.39225321314786443,63.30602013759973,45.0370677926766
341,10.801781286229959,54.39804311781149,69.63423225200373
342,20.79546652647666,67.9307785650367,53.648150666602966
343,15.556953207874967,75.62813140340457,21.89912112022151
344,8.720179437023951,70.30687367757108,38.326130360203365
345,33.37596958744995,86.76376040937127,35.323599050695854
346,18.868754885848833,68.84668623287654,58.00951655560303
347,9.9250006257951,58.5438753947295,71.30403509503792
348,27.98488812596138,78.20384340749719,40.07926470486914
349,-6.431881586724167,89.66042109466804,39.70929181649964
350,33.50677050373656,85.27914116850917,49.90228762152504
351,-8.280215021983466,66.00862175635295,50.37970762603478
352,17.504670376857,76.66378571657496,52.391265021117576
353,27.397526763166407,81.26455167222204,69.7745919065859
354,30.362545731421346,79.70191358937342,63.162557535040584
355,12.553973770067337,90.1640940176274,51.30313471644777
356,13.94801717613866,57.043634347733516,63.688156609486455
357,26.84825086701862,70.28920968166041,40.78233848105003
358,16.5906413315799,80.74387747961386,62.71622187952211
359,2.79147859386823,82.32607515150129,52.21803371038677
360,32.76671473492576,91.1577590720756,63.069742418496254
361,22.67717551890363,77.07174778454736,40.67223070249957
362,10.220600893153662,77.3546843271765,31.737025674954435
363,-9.081791021231885,72.72381978778334,60.27279595818062
364,24.956340920464285,68.94624729343784,52.69924888567992
365,22.940034900724818,86.4319642751804,38.393538867671026
366,22.565338643579384,83.39136873580081,53.87392273059881
367,31.55292447897845,93.24084767303454,35.62491147604006
368,-8.456146014705304,64.23183417604962,45.13522565586133
369,18.759441536605816,82.25454857032157,63.89938819644297
370,13.266032440947935,82.60342721867207,64.50038033092942
371,24.70975400770084,70.21548353364506,29.780774499335244
372,20.832168018176464,81.89073831546447,47.25595226415404
373,25.748165265311776,89.4820687018257,70.77298645860792
374,11.468287558049633,72.80262759988771,68.08326836613713
375,18.18899734100081,64.98390996109572,50.919532501054555
376,10.787200417213144,67.97345267973503,47.11876757192836
377,18.333567276476018,66.62479627343596,58.68638543664595
378,15.164878966887189,91.93826684302564,29.077420000982038
379,17.616620490459,77.74435408160504,64.64437248698945
380,17.009922115987568,71.43854098104946,62.320069906911336
381,21.373147764964237,60.86342718224062,68.87785352753102
382,15.584863231934392,60.181739403789905,62.72928881086213
383,26.038932960581032,82.39778611702214,46.6470420535061
384,32.48736775227178,85.59644556940769,59.24016574458164
385,21.74079748295686,67.59308014434812,53.86478472767432
386,28.110781821348233,75.39714173712242,52.74103519428807
387,13.975698928572449,84.25493353601695,43.267822556707564
388,28.705614824114953,86.49926592927903,11.919089055121677
389,11.268273231630275,53.45829525867383,87.37461546850065
390,5.1476730228069005,68.81888519306486,32.88668005150341
391,18.968090696198505,85.4490311404594,64.29410343549696
392,22.462830589198255,81.89533272765289,58.50253872419822
393,17.6192549257382,64.19903808101228,52.05680494440283
394,5.1814514363900015,79.51391418162112,48.81123202283269
395,24.4081682862502,80.55976956887396,62.9513052475844
396,17.640300497874325,75.77298909483517,63.24308072316013
397,19.1961785189051,71.76459641064783,42.00693618465002
398,30.80055411844672,94.1769372474742,65.3326639904415
399,37.80740451796738,90.13957559699907,59.812583911995596
