unit_id,CropYield,EC_Salinity,NitrogenPPM,do_iron_fertigation
386,22.49189624702284,43.6060221601802,47.776745160772734,50.0
387,21.62438708986099,50.07130872142593,63.96584319086133,50.0
388,12.439693409303748,43.29878645417469,50.78849538215807,50.0
389,20.502551618481593,49.90802790679628,52.071562797406855,50.0
390,15.658023628815371,74.79437763391311,59.84457117566358,50.0
391,22.73056163427248,44.34961233304004,52.954974096729416,50.0
392,19.380752357403537,53.36660486834203,22.298530321811384,50.0
393,17.650354290326852,53.37713050175487,56.4483440843359,50.0
394,22.097724737965063,52.26056521198487,70.52378582240732,50.0
395,18.015259847830954,42.208310561866526,49.97985298065261,50.0
396,20.631588978846878,49.05673461000728,49.0273196470067,50.0
397,13.934842907411642,74.66680383054339,43.617194981452656,50.0
398,16.71163399351777,58.39421801450742,71.89007235623711,50.0
399,16.255620841508765,57.66801623236847,53.00047636183622,50.0
