unit_id,CropYield,NitrogenPPM,PotassiumPPM,do_iron_fertigation
36,16.19121826710124,55.796282399883225,35.92016872754168,50.0
37,14.278266566449744,54.55081176886686,52.654473771963495,50.0
38,21.02131937862878,33.05761282316422,36.9645239568074,50.0
39,21.716322782844117,40.24059277906009,38.23226248804611,50.0
40,18.247775825434513,58.37593946855942,40.33181198604704,50.0
41,20.104272075520736,49.50471089622699,28.65783898389355,50.0
42,25.856566261483938,43.47773941717475,30.22723384192903,50.0
43,25.664272603647007,47.11071921532854,49.20451908396945,50.0
44,22.01661321759006,55.90150554712132,42.01342174589619,50.0
45,10.683006086454252,46.2177069767092,44.538830700207356,50.0
46,25.249638192689936,64.37008398349407,50.62487046220211,50.0
47,18.70606095338042,46.73045437832535,59.03454070074779,50.0
48,17.78162425316883,24.39299983597927,32.72905487565684,50.0
49,17.598459963993424,58.09347653450324,48.830607938356984,50.0
50,19.41583840305923,34.86291084509003,38.54482996489994,50.0
51,22.318926063664502,28.343316396996798,50.127666719341036,50.0
52,20.611074744391733,57.609622641729075,47.94540521275485,50.0
53,10.134230251920304,52.56545548384622,56.6755629940638,50.0
54,17.526528594725026,36.5746866448775,31.810297031631134,50.0
55,19.082966917915357,59.284172235779124,64.71784444785911,50.0
56,16.83635668378349,48.281303674391665,45.14076365964182,50.0
57,24.14159669544465,69.14132580533543,44.14653679176122,50.0
58,19.58587316427897,36.64900348508813,55.248018233637424,50.0
59,15.660377198180306,32.328537761017316,48.75988756788996,50.0
60,17.10738449796979,58.390052668139326,64.3532479327795,50.0
61,19.40686437798969,35.166100515518075,53.216078544032534,50.0
62,21.789048906961995,62.906377080840215,63.71152643245953,50.0
63,23.841022904590496,49.17505723243082,55.358584272800364,50.0
64,24.832630606636528,70.36316906883319,63.616561131248176,50.0
65,19.013773272928105,47.28482073703065,48.210672427046056,50.0
66,18.580308372309048,74.98435531381429,17.566618738275455,50.0
67,16.82631512844505,50.495246455926775,24.636516014983048,50.0
68,16.439996463234753,36.82970530893441,54.50169749842678,50.0
69,20.885794513889355,14.975659970710891,68.22336959072547,50.0
70,20.72505481520342,64.41493299610858,45.069114803176255,50.0
71,18.480429077592216,60.26358254829789,33.163826996140465,50.0
72,18.99791589577061,23.999978125076584,43.02077317799955,50.0
73,13.18836747395906,84.45853699104576,46.156521572464435,50.0
74,16.992658141072,29.283899868707906,54.20726569669914,50.0
75,25.29060811550349,40.89528820273066,63.01092688622256,50.0
76,20.304496095572603,63.37472253059281,26.545080702507796,50.0
77,19.48211195780559,38.16522372692217,42.09306379630949,50.0
78,20.61282720833488,48.11114001287967,68.89252235224944,50.0
79,16.644247360698458,72.75951635388506,50.806017089616134,50.0
80,21.67455288925539,44.447633520027196,25.10440139173778,50.0
81,28.64659135529012,60.720634198333556,35.787537890185504,50.0
82,27.22708809020255,16.520042718895766,36.12853321495793,50.0
83,23.410897531308922,51.28657902769092,45.7235958968862,50.0
84,19.626380595353318,34.760998948813445,42.46861165761475,50.0
85,17.31886465250003,53.81070903741137,47.48626279572788,50.0
86,17.49047700288631,54.52110180654515,49.64436158047131,50.0
87,10.560828320907001,36.80485095689527,43.82780574935774,50.0
88,15.281928326903317,56.721182468061514,51.814875175629176,50.0
89,19.526125411271597,68.43042303945786,72.97014205280979,50.0
90,22.123066673894197,46.37053453608263,59.00584612753905,50.0
91,18.228528194262736,57.56619952090912,41.7238786772123,50.0
92,24.45909680651137,50.88578300158112,40.412819174023916,50.0
93,22.84476958196895,47.45371150103067,37.03686033535413,50.0
94,24.00796637367792,35.87783154501801,54.87753834898705,50.0
95,14.00418443575149,51.338701772087255,50.521796957441474,50.0
96,17.81396738400484,34.647946684726506,41.04836082086256,50.0
97,23.677497935685608,47.65489661221787,46.604842957307284,50.0
98,23.15474710121101,45.45568455174812,61.497636200849456,50.0
99,17.243071298888758,53.00702465095723,54.56409299932987,50.0
100,18.17857551612744,42.13781301508125,34.19214882322099,50.0
101,21.554823863933954,66.39600185409533,70.71981381506932,50.0
102,23.41604407995342,35.3676749526561,48.67630776633679,50.0
103,16.864279705448165,42.251341308303104,61.90612862655624,50.0
104,17.141153398510532,21.159296488592027,62.115004956732015,50.0
105,17.47044482627701,52.92029472413405,52.51976620489759,50.0
106,21.501353232166764,39.55002501849663,70.97557125563914,50.0
107,20.683541057557104,61.81060521493485,61.65206171667484,50.0
108,21.414986933346857,47.05363303594324,64.20374740985136,50.0
109,21.015025418765592,55.172523745765176,53.633849962790855,50.0
110,25.071634190038022,56.10225126654776,61.774664043915955,50.0
111,12.629501931823063,54.94223134721281,61.70392196802391,50.0
112,19.749389296146607,33.97771167244397,57.82252277958083,50.0
113,16.75674805413896,49.47140973675803,46.749563171112925,50.0
114,24.489505989334596,45.42136146376882,37.99627026712146,50.0
115,16.606964494098424,38.83811387340571,34.90040111374489,50.0
116,19.332286366636083,41.60710199229987,39.400587326337195,50.0
117,19.65906631536398,57.55040072538769,47.519257219311214,50.0
118,22.80907323781085,63.44194414602766,36.68284315545366,50.0
119,19.825679550256105,65.50875082417151,67.80342570860077,50.0
120,17.987422439242685,43.41434387828177,43.04652962150157,50.0
121,24.794638706517873,50.76505602501469,50.253481571564365,50.0
122,23.46671203617355,55.53603657722213,55.812487623650604,50.0
123,21.88372132972126,45.555579800943406,53.145624917794514,50.0
124,18.253790298789102,50.83814519600047,24.1369501676006,50.0
125,17.421030146296943,62.81087179401463,51.06474673172497,50.0
126,23.338794808202522,41.237131604682894,51.22189184298483,50.0
127,23.644788461906913,56.466576839678545,42.932875993051816,50.0
128,12.778218771808827,31.22476054016647,41.8434492002159,50.0
129,26.19480608621042,60.411450810435696,30.71262472019989,50.0
130,19.8101667467906,63.070561144370444,49.89539634295338,50.0
131,24.960723726261357,23.150430771389573,39.121651017193045,50.0
132,19.108263830431188,32.26714924915592,51.38716192350135,50.0
133,24.779298481192814,42.98961064153134,40.33098741548618,50.0
134,16.911165829256394,67.53303477694922,57.1245132645081,50.0
135,25.052446085641307,50.01810274671532,22.690410328132874,50.0
136,16.11775095434242,49.0618984843511,40.07662185236798,50.0
137,19.852017287697024,45.763274317239095,50.329227880539065,50.0
138,21.518291656399086,60.4080628125106,39.29205634395841,50.0
139,23.52484165656695,46.79116322239421,52.19393456103666,50.0
140,22.72354356434007,58.56561974439301,36.497559542263296,50.0
141,21.37971996242529,46.33078016666442,59.21517396374048,50.0
142,19.965284918404965,56.779274940535856,59.54007680994086,50.0
143,18.923930156869407,52.29160387658641,50.55246869530339,50.0
144,26.72427989962482,42.46803446297612,59.42404046257739,50.0
145,19.358760668594435,63.872151806632715,42.07513160606586,50.0
146,25.33747990355855,84.72446650624691,53.73204549801696,50.0
147,20.013587559043327,31.890456557963,29.893668289891636,50.0
148,24.593423564948697,41.757303816103295,38.85473440582629,50.0
149,20.066622964715908,50.00898617557473,38.44458143395039,50.0
150,21.199963316229823,54.24901306362825,45.857846593872615,50.0
151,19.590971749612812,43.30203978450197,40.427907937794075,50.0
152,20.444393580084043,55.442288877409794,31.669463066741464,50.0
153,17.663326854282122,55.872936045262655,78.49291291745722,50.0
154,21.32645742802376,42.65004707940589,32.89700452198891,50.0
155,21.355270246162203,52.96878843035153,53.272518062107586,50.0
156,19.47261399767288,28.742784089841535,42.38291317342975,50.0
157,20.438584755707975,61.224909734448445,41.548186837043836,50.0
158,19.413128854868702,32.368242958326675,39.449305744102546,50.0
159,22.089378036044526,36.86708951846833,65.77581310165746,50.0
160,26.515380982792554,48.658745901464634,59.171747009247085,50.0
161,17.493270077847715,55.54163509499002,48.21736406331842,50.0
162,19.952185972785223,48.28570793392512,65.91397267919587,50.0
163,21.06173114410107,48.82671261583423,35.74390283531249,50.0
164,16.0678814200257,49.65060998099225,51.8379532753802,50.0
165,21.37638968779046,44.014016823379364,66.73134035625684,50.0
166,18.748978904716576,38.96723380824193,42.16050104912034,50.0
167,21.742546640141388,44.272743649895375,27.85325462223799,50.0
168,20.069952482988807,24.841084707953534,74.09535098067802,50.0
169,19.734293995566347,43.01182945889831,35.43696898895972,50.0
170,21.931076256816493,60.9602392504377,40.57444660636564,50.0
171,20.810315367969253,42.02688325616132,91.21169450694399,50.0
172,25.222486446832285,62.09214278894398,44.727164674103186,50.0
173,18.959221617505165,61.823580849382296,55.629145915119686,50.0
174,23.86316009798758,37.45772933109034,35.611088135908325,50.0
175,20.791577269875138,31.896656979071114,48.13094574611384,50.0
176,22.40262156476725,44.02320489079722,48.94087454817876,50.0
177,20.97904030379464,47.11002891370758,55.244723443513635,50.0
178,15.26484285537282,53.82905502224974,45.05628733987845,50.0
179,20.931940316662093,59.6816784838699,60.48841033018873,50.0
180,16.08947917654819,43.6184558367154,47.269908756975695,50.0
181,21.574567512212408,52.326359628329335,40.694243791704295,50.0
182,18.0308278541952,31.9676277108502,68.33364565734072,50.0
183,18.409855532865215,39.67328321858379,42.31100971019271,50.0
184,22.10242372016556,64.40250190435856,61.21701859444155,50.0
185,17.67510602484484,58.90866312792831,63.354832607875785,50.0
186,20.188917571132897,42.251434434684484,34.16917718242922,50.0
187,19.86614722510371,31.691141189083897,40.23121336530765,50.0
188,25.24704050691641,31.41678436919827,72.33919487195465,50.0
189,24.68695696191822,49.88087987065028,32.44883720084802,50.0
190,15.572399124625672,59.71756685178772,53.98873677005718,50.0
191,28.732821445598866,50.76563663537388,53.568082251396916,50.0
192,23.275304450872035,54.39721063944577,55.11681861008252,50.0
193,17.482975151287548,51.62327046157258,37.61336698771018,50.0
194,24.538440141389408,52.38307601043861,41.92745118070035,50.0
195,13.569200689417142,64.36253566511314,71.24499211315586,50.0
196,19.995066515702085,41.12018104219796,69.30583253012978,50.0
197,17.928066492459045,39.95436318801574,46.78030444924021,50.0
198,19.610811146171677,53.44500131716513,37.49909203461255,50.0
199,17.76576067657015,82.94325154432156,39.46870040561704,50.0
200,22.788631886879912,52.33793961919754,44.97259065704756,50.0
201,19.57190940210325,51.149229792802,51.05946279291443,50.0
202,18.08097923362121,64.6941869758927,52.56241742644459,50.0
203,20.207401085679464,62.98281016222949,42.719139145591086,50.0
204,29.578034088298768,34.63690607157321,33.79233094014861,50.0
205,21.75171893832134,48.52227558697447,83.70647627651327,50.0
206,21.427294464849872,63.59795247145527,47.91698622155882,50.0
207,14.714803638000422,55.26879067777553,67.65918843222902,50.0
208,21.272512061327692,64.3007362686444,60.09236956952397,50.0
209,16.455353054112138,29.17978518175556,32.17882578752642,50.0
210,19.06778803723598,64.16254812640813,52.71187991702455,50.0
211,22.637604701680644,49.971381726568545,47.76726441257131,50.0
212,21.34028162246989,64.2204480669345,49.59788217489902,50.0
213,24.341154949077048,53.98937845162878,82.30809491139073,50.0
214,23.372729094118753,48.70386380383344,48.11943950827207,50.0
215,16.656915832152023,63.72584472454816,59.44145407468851,50.0
216,17.561433920913906,46.40194128464364,26.735605559525496,50.0
217,20.92170034923918,60.4789028702521,56.811732392603936,50.0
218,23.903583903493494,37.91895994250401,40.56822014718571,50.0
219,16.881142689875624,35.901253491144914,52.63427073178822,50.0
220,19.849209176052966,44.74326181241681,64.19014701636087,50.0
221,23.375489072082082,51.39072611522953,51.95339415293236,50.0
222,20.668044341244848,51.62079015100997,29.568819925650203,50.0
223,19.74999444707023,71.99172806405866,60.82119582959019,50.0
224,14.544852816944895,44.92600581627747,46.167833330567916,50.0
225,17.94273010104492,45.79800679287338,25.38745282223959,50.0
226,19.552185403822637,42.10288975156476,29.104782348862706,50.0
227,15.305024883535431,34.01107097752723,62.5559242249433,50.0
228,18.21296543047559,67.14161849574728,43.86564123397411,50.0
229,24.479372348298245,63.835402188861416,72.91568782847531,50.0
230,20.94010440611288,61.42025474980747,61.61933636059396,50.0
231,19.876687971748474,64.50178463618533,52.3819466796778,50.0
232,20.001188729486483,47.89516120575368,33.662063258744325,50.0
233,19.086363092084138,39.24593384693414,60.969427837096106,50.0
234,22.310876646076213,47.57330893632209,71.99224579924878,50.0
235,19.528358842653702,49.162532757001,71.0654028566234,50.0
236,22.918487480978815,50.692472116707755,38.085590096201905,50.0
237,22.940201445925144,45.839873530316964,35.02997192314215,50.0
238,22.757925326687438,59.78387758874458,68.41450815914958,50.0
239,16.654841241735397,49.967958256058026,48.949742556015,50.0
240,18.742755581827375,55.22795316281652,49.1050470259137,50.0
241,19.92097564250113,51.884334507224025,54.54482118415178,50.0
242,16.62710357206478,41.00516799251347,40.703396842944564,50.0
243,22.412570588654507,78.7757320340564,37.39280791264719,50.0
244,16.778791971600356,49.29684161349545,48.37362304761432,50.0
245,21.232020209641256,48.84128682548544,55.43751148570966,50.0
246,23.340068109168456,29.84527152913094,63.007011215927314,50.0
247,21.197299053236073,32.88278468948326,34.6735315348936,50.0
248,21.09212529833137,59.912068566379176,60.01312069535855,50.0
249,16.388427919020966,59.65415510679677,48.325473098218296,50.0
250,23.252485017907723,61.522437720040735,45.14481859319449,50.0
251,20.391598023475552,73.77143222710782,33.358531683724735,50.0
252,20.632937367982954,39.3995115415936,51.55686489022162,50.0
253,19.341138897402313,56.54647022071375,65.52625616755412,50.0
254,22.15827429402907,69.52773139443946,32.13653608177006,50.0
255,23.968828734161445,74.22503473992367,65.47249408122535,50.0
256,26.67671822005397,38.9884379275755,55.61813802545669,50.0
257,21.339550167501336,46.487793011368744,51.304944181277264,50.0
258,24.401220536035645,41.35866040963485,45.95802871730348,50.0
259,20.45892491717614,65.30287573327676,34.971731409127,50.0
260,19.925004875218747,71.36884329269515,71.71836492277794,50.0
261,18.884296670225282,45.32245008778868,55.730686666744326,50.0
262,18.613754587998443,55.888632877558585,30.600773239805285,50.0
263,24.383786541988005,46.15435855209801,37.574000652838954,50.0
264,15.725166696952563,50.71784924591749,37.073972302735314,50.0
265,20.32502358194117,29.835543649026054,38.113166464350336,50.0
266,24.777344928974273,46.92981278957372,21.4958852207623,50.0
267,19.453423691541076,22.60986631777615,20.4776870904656,50.0
268,18.652033773761794,50.159835444847694,63.7728355794002,50.0
269,22.985684298353593,33.755200949957946,34.10646338845322,50.0
270,23.7374960703212,49.79492375497313,56.49088940796675,50.0
271,18.15739276080056,49.47577357437647,59.97433381933465,50.0
272,18.509214851219806,92.25808286310098,51.506052868963465,50.0
273,23.162849342669578,34.93033789485999,41.108040176415635,50.0
274,24.804026626371193,67.57647708197622,49.071680245197456,50.0
275,20.784959130955702,53.82800332728913,46.60933048650735,50.0
276,20.8239453106526,48.31838245336588,54.45649045971428,50.0
277,20.31661071506669,50.23388046447859,34.81245637080582,50.0
278,25.281406616558538,31.855480800384477,58.72005643185512,50.0
279,24.691139376927737,42.22961661788777,33.74301892445109,50.0
280,19.63700959638723,35.851338897807324,47.57070145149282,50.0
281,21.727655268160746,45.28509420520742,44.87337340479911,50.0
282,27.554326318747282,56.202252060866336,52.18343830882884,50.0
283,23.657211961841,50.34099032977511,51.63113051120551,50.0
284,22.051542126091622,67.0628855388868,52.96940212605617,50.0
285,22.430425835367913,55.605267012796624,67.26893601778997,50.0
286,17.81818291999283,49.692056371822495,50.40005527318046,50.0
287,20.54803501922948,49.92585965029942,52.48202203363175,50.0
288,17.936044198556722,43.60385653643392,41.375579577999794,50.0
289,26.331365625400238,65.12138285263666,54.013658789574976,50.0
290,19.88867060598465,51.65931377721946,34.06296254731111,50.0
291,22.921729530068323,36.68282230652914,53.02298126999111,50.0
292,18.658733787424943,27.712311573342856,57.24839857534405,50.0
293,21.23637727664665,53.737280535263665,67.55568912303006,50.0
294,13.053547358580712,35.55483377739539,74.42658754566247,50.0
295,24.893999006506064,68.19834918594015,38.10243887473468,50.0
296,23.89143132651741,73.0993828413841,52.396972721854794,50.0
297,21.482774179710365,52.088466172344056,53.155608754209986,50.0
298,17.746181937118823,43.07262270771602,41.10974443747099,50.0
299,17.518558542502642,50.737577317278166,54.115121463459914,50.0
300,17.623398868705877,60.09842716540033,53.49247910980759,50.0
301,17.521224104772312,60.38838925137813,47.20409371351456,50.0
302,25.297111099322386,43.493237527567764,45.75849365838817,50.0
303,22.12446323075982,57.5345611011196,35.06200787824496,50.0
304,22.53032393839693,42.23731212274623,63.917770052380156,50.0
305,23.909520199807584,44.124450406705364,36.59049412414068,50.0
306,16.90388211658274,63.733198775828185,46.65100530206084,50.0
307,16.7517305293812,52.26998601139079,57.934639689543204,50.0
308,18.625515483263282,64.13946981350593,70.5669924400112,50.0
309,23.231836875714848,38.676070980151096,47.54768098293853,50.0
310,20.604073682738733,56.626381965927266,47.66046470740101,50.0
311,16.83316893097861,40.1874292399848,58.25618706967446,50.0
312,17.702011158336667,47.42134945824942,75.72370922997446,50.0
313,19.02444863524092,55.760509527708344,52.74967678482657,50.0
314,19.27773380792167,44.23986511462863,43.0709561414841,50.0
315,18.04306525009722,27.94871323681383,43.01121577855272,50.0
316,24.927096700882256,37.34238168239247,50.267461796516606,50.0
317,20.281543803968617,19.291330193252108,64.72238838007576,50.0
318,24.610397855333797,46.84171927906816,40.155748498785485,50.0
319,20.11097650419653,55.413062708385404,55.53160563175556,50.0
320,20.357316629571123,47.934662035613336,54.47383905745144,50.0
321,17.70054148901408,38.5171694654436,52.01185862945327,50.0
322,23.190765337883413,41.30276855790172,48.288276673512755,50.0
323,22.927813414699123,61.7610167476921,41.792770089767615,50.0
324,19.680531394366035,34.200480847049576,53.863760584919284,50.0
325,13.286927135954747,67.08857773138365,43.16144018643641,50.0
326,18.500083124704272,63.68101040442276,38.265099100129284,50.0
327,25.42627628511282,64.62825581813951,35.08274395619501,50.0
328,18.536579845537783,54.74248504276381,34.36095318000165,50.0
329,16.879955137776562,66.18301718838018,53.66378360777268,50.0
330,15.672853647814371,47.74986936938038,50.065057721839224,50.0
331,14.952316172412509,48.756504875922,48.286610485165596,50.0
332,19.176891177306366,49.49704817633952,54.505957157149034,50.0
333,21.00566302732137,58.85075811928432,48.13254879695723,50.0
334,16.315918560039783,62.231995236619106,63.491069036174245,50.0
335,13.540458302197697,65.05153937167735,68.6249658196163,50.0
336,15.047476562546851,47.18075934616448,46.64942711988576,50.0
337,15.924465297722891,47.355686240354814,31.109709117630473,50.0
338,18.060258733981275,51.27146793082768,46.90887893210502,50.0
339,22.05113532743687,38.990875609337316,75.20693328626473,50.0
340,19.125475137083257,48.319821690650315,56.8273013535945,50.0
341,16.831170533200655,65.11344808836665,41.44821372442557,50.0
342,16.295922839299223,61.32771287080327,72.21031770745432,50.0
343,19.681080111663423,42.22665032455098,23.90395145072906,50.0
344,24.890759272371696,50.78245571166129,51.71829790507505,50.0
345,23.55253306087669,38.662060287017525,33.23644380336728,50.0
346,21.510376520293544,69.73488430735691,24.867966109669517,50.0
347,16.343529402203966,60.966696258875224,85.77973004519069,50.0
348,20.990402907870987,44.23920471569342,55.59816092686198,50.0
349,18.65774151613876,32.80454256048649,52.989734712648485,50.0
350,15.493275401198702,39.642751365978675,57.45855120556873,50.0
351,23.4780388663704,40.27898361717374,38.08928914362991,50.0
352,24.19744985201657,42.929867391273994,66.6228301135432,50.0
353,13.984984201208825,52.2434303570741,36.73652349254655,50.0
354,16.334083640738612,70.92083715340658,40.93317629735299,50.0
355,21.345519016707456,41.665305388041716,44.11383739044822,50.0
356,19.928683094717325,36.75851168449051,67.73238785850778,50.0
357,18.950474123721904,40.72543147491331,44.83295223193931,50.0
358,20.273980533064268,35.81317580615543,24.885723277833783,50.0
359,18.969701092490755,57.95789307894771,63.81462862648771,50.0
360,23.027778522110513,29.625916679615976,45.719250602830535,50.0
361,23.3028963418421,54.269432412706166,59.47442026166964,50.0
362,15.977974437255977,32.08656854115085,45.25449240680696,50.0
363,22.62872211519879,46.32433961713838,69.21125948473082,50.0
364,19.18092781796782,45.86121910620403,43.431981497327605,50.0
365,15.893017610990965,55.43792094810134,36.11050316926663,50.0
366,19.338186354603685,62.92360488784235,27.683255291004567,50.0
367,24.69876761381235,58.69907601193195,42.686043010643694,50.0
368,25.059900938361924,69.256283395685,49.944888142725546,50.0
369,24.714977202708244,47.69730604870507,31.152586252069646,50.0
370,16.302000760286198,68.8832020754187,45.19563971922168,50.0
371,23.66507978665245,42.129168394896425,45.665429385498314,50.0
372,20.408679530823054,55.96563362935608,33.79147878622163,50.0
373,14.168542432594952,54.5860678590908,51.57685408519994,50.0
374,24.04676641370632,51.583127225395955,47.15128507805189,50.0
375,20.75295798242832,49.32620282848127,81.36993198498689,50.0
376,21.525299451423592,53.90188177510559,46.16128761233024,50.0
377,20.99410605655706,37.81221868299005,45.26588572354482,50.0
378,21.43792147844101,49.95151489617578,34.224101554352515,50.0
379,22.34722384149357,48.12518887440042,48.35436711002695,50.0
380,19.022054399563938,57.347619075583474,44.541070085311944,50.0
381,19.163719459441783,49.0133805943894,71.6614684050523,50.0
382,18.392149342136786,58.54590261502888,39.244938492679914,50.0
383,18.262784741443298,62.497538953666066,57.20354377392461,50.0
384,18.08154415909164,64.90851989042952,67.01134207190138,50.0
385,17.64060467186854,55.09883054971099,43.81234378720858,50.0
386,21.094540559158666,52.44737089074822,59.419606195801045,50.0
387,19.885990970406365,46.93015708493959,54.08999870979423,50.0
388,22.951302698988975,43.90632485596351,36.597421616584946,50.0
389,21.144221246810762,53.55816820687791,69.17490543735873,50.0
390,19.65775811383027,38.79801731037778,58.64102536465538,50.0
391,22.49452350583376,47.52476186184118,56.354763283716906,50.0
392,13.971162551745095,45.72277079812615,47.03293436507177,50.0
393,22.188296822550004,46.12542826194949,74.496983098452,50.0
394,22.011165754380297,47.734301793563105,59.05066194609157,50.0
395,21.449255407067632,40.56114126666263,59.20500172645322,50.0
396,25.269867256329935,48.601573822814096,53.49859260459911,50.0
397,23.361440453833364,54.13548299394934,50.86894665197074,50.0
398,20.913880337016213,37.55253012341955,54.67289522232905,50.0
399,22.834432525649508,42.96465925082734,43.54005570172424,50.0
