unit_id,HarvestBiomass,GillHistologyScore,do_FixChronicHypoxia
202,24.384417255043246,18.67555708106636,100.0
203,-15.465209103873283,49.64869615393365,100.0
204,6.179450381649551,33.47107804283976,100.0
205,30.071621627949753,15.822486212543401,100.0
206,0.18284807517940127,37.99384155441054,100.0
207,-7.082691689609375,41.85972685295235,100.0
208,-7.91621351731476,48.03577838467256,100.0
209,-17.69262821709431,51.498391940190885,100.0
210,-14.88729798246774,55.64216000778331,100.0
211,-6.717356939933454,44.66288744634824,100.0
212,-6.494378731220144,11.97178325072489,100.0
213,-6.797228130569218,64.76688510586024,100.0
214,-2.4138477840857675,56.15057110524157,100.0
215,-17.710356333962725,56.819048071610055,100.0
216,5.200846795002834,29.254789082280972,100.0
217,26.254745675286685,23.38089430469146,100.0
218,-12.478937384220288,37.894770687652574,100.0
219,-13.398028322711014,34.306570122399975,100.0
220,-7.764177436834258,28.978213112627444,100.0
221,6.624835629963342,37.267603473394075,100.0
222,1.3531931318309414,55.92886848966822,100.0
223,4.280566442613411,34.98235966648457,100.0
224,-18.7954190405817,57.49561337146287,100.0
225,-5.622591810212661,42.95786532567774,100.0
226,-4.329545581495436,51.88774937405939,100.0
227,-2.7885903067718223,40.22865516641892,100.0
228,-0.043177120831360494,51.0627270436608,100.0
229,-0.1734680955254584,41.65077365437628,100.0
230,-5.194848618460983,69.51708596101867,100.0
231,-20.471520817701446,34.74975641628134,100.0
232,-6.374103101540304,46.50282461864715,100.0
233,3.165140233333421,36.89803855432078,100.0
234,-30.23011599885107,63.70351629016233,100.0
235,-5.538182330347663,40.53298669547515,100.0
236,-7.518316857324954,61.35369346125236,100.0
237,-16.128893475017335,60.99403469839009,100.0
238,-14.609914418505435,61.638893105169835,100.0
239,1.46188499459282,24.517418626971377,100.0
240,-7.94196836884816,30.381763861960394,100.0
241,-1.5954860751980253,38.02875116576649,100.0
242,-22.984121969635023,49.03059723788414,100.0
243,-5.185454354498041,56.6859768720292,100.0
244,22.413944085486627,28.381579852124275,100.0
245,-3.518327906218697,50.369834750733744,100.0
246,-19.700295286441058,41.021008709971156,100.0
247,-16.547694452725686,62.3756122791526,100.0
248,-1.9661469283661,48.06795408223539,100.0
249,20.91065929282762,14.975461391257609,100.0
250,16.33453848423153,49.56035111378366,100.0
251,-3.5949395655292093,58.219828352782486,100.0
252,-8.0033676992577,25.32475980657904,100.0
253,12.008566514849813,40.86268038151239,100.0
254,-6.983643508846436,42.254323169497184,100.0
255,-0.5917075177298443,44.93130283340269,100.0
256,-7.452893354995409,49.747408698890084,100.0
257,-12.953175705808341,57.74910490033873,100.0
258,3.491911301194186,19.263910041952904,100.0
259,1.3595892959943268,49.523264432108725,100.0
260,-20.49693155280033,40.922536039004534,100.0
261,-12.231925197652258,17.989635961387943,100.0
262,-13.455122554655405,52.42925321597442,100.0
263,-14.467206234108685,60.985005115766775,100.0
264,7.20039069428909,40.97838876665805,100.0
265,-16.69661213359587,24.99976978120381,100.0
266,-15.749312028518997,33.114600142253906,100.0
267,-7.653429559468937,48.27941529090058,100.0
268,-5.855795907497298,37.461706451738365,100.0
269,-7.155858606094178,35.106308294715376,100.0
270,-8.150369835818184,61.65584386171308,100.0
271,11.849791580493955,40.840520901774475,100.0
272,-3.9379900764893447,39.146834144231654,100.0
273,-11.184408609806308,44.26087635291857,100.0
274,-0.9807314192409109,44.78189182601597,100.0
275,-7.978016220094674,52.757196678148176,100.0
276,-5.368953759405075,43.41053826382034,100.0
277,3.833719516717495,51.306282440923766,100.0
278,-7.49451896542733,52.537314748011816,100.0
279,14.256002181061756,70.96999354130489,100.0
280,-3.2479881982812735,46.12246288239977,100.0
281,-10.255160688401041,41.468947786021154,100.0
282,-5.1903877220828685,51.59445600095638,100.0
283,-10.529065203331163,49.00826546762579,100.0
284,0.7152471256464129,43.05469910465329,100.0
285,0.8593462508757153,41.321960467262315,100.0
286,1.5861859317772815,21.742705085051597,100.0
287,-14.556621827428584,37.638048829235366,100.0
288,-16.962271499466652,34.25608711999163,100.0
289,2.0754216752153316,40.806740816955795,100.0
290,2.6267407799334674,38.75672034988968,100.0
291,20.7961699842578,36.233484817570094,100.0
292,-15.595934065865347,53.56768153809734,100.0
293,-5.373680562936934,48.42443948152719,100.0
294,-14.418353670649784,56.13399678717876,100.0
295,-5.087988715769072,65.64296234781706,100.0
296,-15.88491936076146,54.62488725343216,100.0
297,-22.21546099136956,55.295149246391134,100.0
298,6.631684259528338,26.74411201878971,100.0
299,-17.536100395885086,54.57062378659306,100.0
300,-22.24429482195926,35.0784930025075,100.0
301,-10.777363282613726,49.07836921755322,100.0
302,23.01451647202162,31.89065075801627,100.0
303,-14.407654282970263,28.042319066762175,100.0
304,17.310325789513737,36.79566537804931,100.0
305,-10.330783782401301,42.46135427473747,100.0
306,10.052778020697264,53.006295112315385,100.0
307,-10.107511323881273,63.310866464825395,100.0
308,-4.335347642412161,55.42321442357655,100.0
309,6.34017697215004,34.57188714932108,100.0
310,4.287985516399724,46.84940305600061,100.0
311,-10.983266998226558,53.63025544646033,100.0
312,-19.514781151627457,45.37934021936863,100.0
313,-7.88663716240524,45.27337005519035,100.0
314,-20.019788832728743,55.098783074402206,100.0
315,-7.055632412213686,37.06765143864151,100.0
316,5.715435893789582,29.477645861782186,100.0
317,-30.654181653976643,65.35303682261923,100.0
318,-2.956529922731399,60.760029010716664,100.0
319,-4.576386883400519,61.119881084381745,100.0
320,-3.099650654341047,48.45203341112604,100.0
321,-6.598455455828386,42.6373565314361,100.0
322,-18.282680546255325,60.911145339379786,100.0
323,-6.770705829606961,49.45433621295096,100.0
324,-2.2874485778006037,32.87748927137176,100.0
325,4.994421393937245,34.42986017714756,100.0
326,30.626159729979666,30.86859388144741,100.0
327,-1.611550733591863,58.64458421889411,100.0
328,-8.809516753944154,35.305960440997225,100.0
329,18.027289431659035,41.90377906760085,100.0
330,-21.653706581529004,45.98409579584189,100.0
331,-13.245831181112191,31.715652518110936,100.0
332,-2.6078308003010564,34.336243810355725,100.0
333,1.3970247685242665,55.70504923293721,100.0
334,-3.5492874376018726,36.90326809604653,100.0
335,-11.154103790083276,21.333948470314517,100.0
336,16.673437811609062,21.95540767647855,100.0
337,-3.6424756047799587,44.55684846177594,100.0
338,-29.018100675958582,71.1110752349265,100.0
339,-21.750317047026563,44.85250311036878,100.0
340,7.0821485524155765,21.651407083271728,100.0
341,11.979777428899286,42.18077980180563,100.0
342,-7.192684102392962,32.90827062677103,100.0
343,-10.12406278406873,60.16450805623546,100.0
344,-11.809051791829503,54.17886328635455,100.0
345,-7.887545381355512,39.58410009460404,100.0
346,-5.523471781004806,44.21336899723529,100.0
347,24.514543862698496,22.873812937737696,100.0
348,28.935572151187582,7.090625039366273,100.0
349,2.4024162461308265,47.269997563733945,100.0
350,-11.438465605886268,35.39036256091366,100.0
351,-5.681357711206861,62.87548605547289,100.0
352,2.1405819801935952,43.592240096625346,100.0
353,-4.205729672878028,48.35352815598545,100.0
354,18.59246524504607,30.342881215896526,100.0
355,-1.2672955121960114,45.054053004837165,100.0
356,5.387787219980491,46.616526692845824,100.0
357,-13.991715099536462,56.17174604303923,100.0
358,11.407822951130585,31.46566026204958,100.0
359,-8.437934531119904,57.59651216375139,100.0
360,-12.294940920356737,53.30893481877864,100.0
361,-11.383991270418054,48.421770900085015,100.0
362,32.69172099903514,-6.7685305453242215,100.0
363,-12.623411567763116,36.46871330038448,100.0
364,21.79518294067529,-2.9343968466558508,100.0
365,11.843870730238859,31.48261501163093,100.0
366,-1.379846056605175,53.640921854257414,100.0
367,2.9005423155529426,45.99088173608845,100.0
368,-5.811550437281421,47.24623040486256,100.0
369,-2.6223078741574106,32.73188516788131,100.0
370,11.872590683794654,21.711539058717026,100.0
371,1.4794696456778569,25.47898721215502,100.0
372,-17.10463516713491,58.551570621429605,100.0
373,-7.71160522226001,49.06226790839269,100.0
374,-11.486296497644053,71.12529758724328,100.0
375,9.238582909062643,31.598183591651615,100.0
376,-8.633891230814614,56.70781488549644,100.0
377,8.232888266688486,37.450888927162794,100.0
378,8.345262951114636,31.595809278818013,100.0
379,-5.025803822664385,58.49741879639234,100.0
380,29.7889637093793,9.808259521596653,100.0
381,13.13475620669676,31.93065013987481,100.0
382,-4.435328360038422,40.36987514590017,100.0
383,9.116205686493704,31.321774611542352,100.0
384,-2.0334933744235064,37.70662842121854,100.0
385,-5.578008177994911,28.112447373086745,100.0
386,9.829069666728977,26.03287100846205,100.0
387,7.1546431639129775,42.53078144109169,100.0
388,5.19372185119445,63.16308303982775,100.0
389,-1.3745701747684027,24.811167448837587,100.0
390,-4.812702799341327,42.49492684768651,100.0
391,6.182764775271207,54.18097583914384,100.0
392,6.912242516298395,42.58652692138192,100.0
393,-0.15685659899360438,48.324981003358864,100.0
394,-19.86171751761118,39.91492359095218,100.0
395,-4.787538835282495,47.33994298487528,100.0
396,-7.920988343872461,53.346902955234775,100.0
397,-13.06070002374576,56.68686169139622,100.0
398,-16.653316810078593,49.291026327281,100.0
399,-13.411759597036895,34.920547020477855,100.0
