unit_id,CropYield,LeafGreenness,do_SoilAcidifier,do_IrrigationRate
107,23.464091907410285,30.798720970778113,50.0,50.0
108,23.63827456718189,7.009981518193441,50.0,50.0
109,5.491683718112054,38.575683239220815,50.0,50.0
110,10.087389749756186,16.44483689522964,50.0,50.0
111,26.374793789485416,21.788181079606147,50.0,50.0
112,14.895112726310293,27.311362834286186,50.0,50.0
113,23.86155618312009,25.591393939597992,50.0,50.0
114,11.192870909908441,15.44755998461178,50.0,50.0
115,9.12248320243845,4.829580981890633,50.0,50.0
116,34.036343166657126,14.518889573471407,50.0,50.0
117,31.59916418053311,13.88570249039644,50.0,50.0
118,1.314781149605817,44.35641979503572,50.0,50.0
119,12.275087763352486,24.923242529206945,50.0,50.0
120,30.753714357955506,16.52264082175346,50.0,50.0
121,16.170221164065687,16.592382085388472,50.0,50.0
122,22.016837003021397,24.018209606534363,50.0,50.0
123,16.920981452425895,34.41239426082821,50.0,50.0
124,24.45090488315146,7.586822062772834,50.0,50.0
125,21.163233575488686,38.04272425723947,50.0,50.0
126,15.065524413196595,38.17221352634783,50.0,50.0
127,24.391390932374062,31.30844429129148,50.0,50.0
128,28.418138986379873,11.253833239786784,50.0,50.0
129,2.7160659204715927,15.214847097380732,50.0,50.0
130,25.913755193308873,10.4436350623734,50.0,50.0
131,15.775053626947326,14.116188293497231,50.0,50.0
132,19.176861864712,28.902835836248123,50.0,50.0
133,18.636584814957715,45.62329390333581,50.0,50.0
134,-0.25871114991590094,38.41433180130676,50.0,50.0
135,24.883615292605576,12.089999783502293,50.0,50.0
136,24.311935009816825,1.9565744991830236,50.0,50.0
137,13.728698387292457,45.627514946929416,50.0,50.0
138,4.053542342616225,1.3916816901315379,50.0,50.0
139,26.366196347264008,11.199128839652257,50.0,50.0
140,19.331317536276853,11.557773948169322,50.0,50.0
141,20.606990767431796,40.83944687179066,50.0,50.0
142,14.65711210907778,16.526694198793123,50.0,50.0
143,27.915453616973963,11.640619558780655,50.0,50.0
144,27.980567591287098,20.215381558198967,50.0,50.0
145,22.264787894011455,24.395758513598565,50.0,50.0
146,34.63021972065197,25.952121361232926,50.0,50.0
147,14.155240760525466,1.5184766321934333,50.0,50.0
148,22.186584375650032,14.309675869065815,50.0,50.0
149,26.65942065984234,7.36159526453401,50.0,50.0
150,37.63660021239076,-17.813473159640154,50.0,50.0
151,36.142247547493675,1.3598487594503261,50.0,50.0
152,15.56077895342394,2.737298465888081,50.0,50.0
153,15.651066927290708,26.03996816718332,50.0,50.0
154,24.75994757463732,10.06725347310465,50.0,50.0
155,11.192795747291505,30.07156789684755,50.0,50.0
156,22.456047925915584,17.630973281555075,50.0,50.0
157,14.332074039446567,18.374913902646156,50.0,50.0
158,10.164720964543879,38.35187332557717,50.0,50.0
159,42.70748266908997,1.941677047241317,50.0,50.0
160,7.759102601654928,20.053565893589436,50.0,50.0
161,26.48177459291776,5.12677768821109,50.0,50.0
162,9.588316244441607,20.543474268134723,50.0,50.0
163,9.690693207427895,20.600814174528463,50.0,50.0
164,31.895934693445714,10.225676890747605,50.0,50.0
165,25.814388614535396,10.155159198821606,50.0,50.0
166,20.271547050348758,17.815805005096905,50.0,50.0
167,26.30511516191659,30.828182881824333,50.0,50.0
168,23.496096723043966,19.67279429099215,50.0,50.0
169,13.140589505374614,7.524541695630578,50.0,50.0
170,19.07625305784357,44.87402700132351,50.0,50.0
171,27.161890133331884,10.442323541047887,50.0,50.0
172,29.357347245495504,15.769633114326323,50.0,50.0
173,13.854577203682778,14.673305320076437,50.0,50.0
174,5.816413851785076,32.78118121169128,50.0,50.0
175,30.485164094755504,28.391061894306326,50.0,50.0
176,13.09139756806859,25.721875314467205,50.0,50.0
177,30.941920061028412,24.32368106211443,50.0,50.0
178,13.793545826425458,-10.078076896498345,50.0,50.0
179,17.78598001559962,45.59979652921474,50.0,50.0
180,14.553673516836398,2.1994977392638653,50.0,50.0
181,33.64678637269124,-12.311755692676087,50.0,50.0
182,24.016307811433187,27.64504844959037,50.0,50.0
183,11.676643632269112,18.14649627851938,50.0,50.0
184,10.845998387886317,12.783754703152688,50.0,50.0
185,6.611236739918708,48.80546931950077,50.0,50.0
186,22.1987434793138,7.035734483249902,50.0,50.0
187,32.308438484611436,19.836165374629317,50.0,50.0
188,26.619245386610032,32.4020729665207,50.0,50.0
189,22.416815151208535,25.599580920345115,50.0,50.0
190,23.141505311569894,18.991356098852272,50.0,50.0
191,40.70110658631656,15.992544901704594,50.0,50.0
192,28.520141042030918,34.749947899954975,50.0,50.0
193,23.480741686498536,26.93798471013155,50.0,50.0
194,5.987397225185026,-2.4153058577694253,50.0,50.0
195,-3.2292508018617614,29.078082135022434,50.0,50.0
196,-1.8066737762225333,12.347277398404298,50.0,50.0
197,41.3185835024767,19.737358867101015,50.0,50.0
198,24.68200224212393,25.402214428746674,50.0,50.0
199,21.619877596352616,37.115013608653385,50.0,50.0
200,21.845424922557484,11.965365226985927,50.0,50.0
201,20.708551909319997,29.110442860712368,50.0,50.0
202,19.804148265146953,-11.07906730576859,50.0,50.0
203,24.114278548480378,14.768491484143834,50.0,50.0
204,12.780957035132559,17.814864694129753,50.0,50.0
205,16.480949422033788,49.396721316944934,50.0,50.0
206,41.962017065541126,9.34173495817156,50.0,50.0
207,16.21004596596525,-3.28974350436982,50.0,50.0
208,13.41731479480903,9.482283775931696,50.0,50.0
209,1.276559081244033,49.41379320885477,50.0,50.0
210,11.425064057977105,22.507182450234573,50.0,50.0
211,23.71431681452393,19.341371840810474,50.0,50.0
212,9.408196354980637,8.50974110313593,50.0,50.0
213,32.054847745562775,12.945547714017936,50.0,50.0
214,22.41729925966431,19.577858597967854,50.0,50.0
215,3.960853857798015,28.963172491425155,50.0,50.0
216,3.4318829806151117,24.092831807401176,50.0,50.0
217,35.1703226212526,21.794965031733845,50.0,50.0
218,17.536299516453752,13.971709017702347,50.0,50.0
219,28.24628300965455,15.496849781410154,50.0,50.0
220,19.726978434070315,19.21662326025958,50.0,50.0
221,-3.574315732340586,41.34214933837383,50.0,50.0
222,21.66568658279509,27.336897690972634,50.0,50.0
223,18.57684720292279,13.80941286584446,50.0,50.0
224,29.479095043208474,-0.717620627047939,50.0,50.0
225,40.151191199389444,47.70655465173171,50.0,50.0
226,20.102504733797247,10.22194724989647,50.0,50.0
227,23.259504376854267,37.70058519987958,50.0,50.0
228,25.46003093930654,36.95253013273167,50.0,50.0
229,-0.31354592179396557,25.796580209175325,50.0,50.0
230,23.149570376064673,-5.144394232446391,50.0,50.0
231,25.375226978801756,32.34635899015133,50.0,50.0
232,-4.192229030943176,26.620714144975807,50.0,50.0
233,16.810312357960292,18.53849653515027,50.0,50.0
234,15.181095427280669,19.074626354437367,50.0,50.0
235,23.64646358466985,5.016731855269544,50.0,50.0
236,24.70261121611379,24.266352335754277,50.0,50.0
237,33.672314005806335,18.883617320344534,50.0,50.0
238,23.88978904878488,6.533734981458579,50.0,50.0
239,25.034681941339468,25.04400241371518,50.0,50.0
240,25.084489844558366,29.71165367486595,50.0,50.0
241,19.059680410069728,-13.348634206127521,50.0,50.0
242,30.85484347005401,13.313449814210022,50.0,50.0
243,24.06753719291418,4.313343120454437,50.0,50.0
244,13.066984807745456,25.52439058579977,50.0,50.0
245,11.037720557024947,10.780677540719008,50.0,50.0
246,30.905764481549166,12.188772669065047,50.0,50.0
247,29.90852449617165,-5.216651213971689,50.0,50.0
248,7.654549546454685,21.45571521948185,50.0,50.0
249,8.552377887711508,25.72425904926976,50.0,50.0
250,17.79365297313124,20.263068695913518,50.0,50.0
251,18.02037165360987,39.419930101384224,50.0,50.0
252,4.214667114216006,32.47392239993434,50.0,50.0
253,19.990509476321446,30.645476180157736,50.0,50.0
254,22.320737282002828,22.011691204932415,50.0,50.0
255,29.748533122209967,42.93518217866895,50.0,50.0
256,16.51815251655111,63.621861205691474,50.0,50.0
257,32.61951324707547,26.158927659393306,50.0,50.0
258,19.964985037199344,25.243695062537597,50.0,50.0
259,9.57235709177982,24.17506787344757,50.0,50.0
260,24.42368632725491,6.369839845692504,50.0,50.0
261,13.575196220650934,21.863281414128398,50.0,50.0
262,12.773015272020594,0.14250815525663896,50.0,50.0
263,9.193522711727029,19.4096662200301,50.0,50.0
264,29.942515892617187,6.008852014875092,50.0,50.0
265,11.918345382614831,6.517762080298137,50.0,50.0
266,24.373993231414158,8.43125898867286,50.0,50.0
267,23.992318022886842,16.45178578612883,50.0,50.0
268,26.99909225290719,25.011660610671093,50.0,50.0
269,29.68101243852536,42.949564518159534,50.0,50.0
270,17.539804310170343,-3.9013631756413236,50.0,50.0
271,12.432167938227726,13.267579758034913,50.0,50.0
272,18.17782313381217,19.596466901253653,50.0,50.0
273,23.3185623483542,12.753533290744677,50.0,50.0
274,35.74597349557231,11.535004245365469,50.0,50.0
275,10.371897249724832,8.22003948910595,50.0,50.0
276,19.62697870702133,10.32026253590421,50.0,50.0
277,20.818158950454688,16.5503789953877,50.0,50.0
278,9.964650353442835,26.010321254007682,50.0,50.0
279,30.071918801654274,6.451172145470472,50.0,50.0
280,19.720084248830375,19.255847741074454,50.0,50.0
281,5.197091768344164,33.54187058500302,50.0,50.0
282,13.601711508261051,10.320656469269643,50.0,50.0
283,26.009573612220752,15.019939985935032,50.0,50.0
284,14.858369236008649,23.907497247466523,50.0,50.0
285,21.367300016877973,11.466567236790302,50.0,50.0
286,-4.763160192712,1.024157861658061,50.0,50.0
287,18.31144828369259,35.05174193362917,50.0,50.0
288,11.288338501566633,3.036669818942819,50.0,50.0
289,15.802309851916963,-5.802604433815144,50.0,50.0
290,38.14240669760992,4.7920467432662885,50.0,50.0
291,12.601142471701486,42.01953569922728,50.0,50.0
292,27.50978258784377,23.53697932059387,50.0,50.0
293,23.90781726570226,33.889238389127804,50.0,50.0
294,0.1654345008937952,24.428790322405955,50.0,50.0
295,30.713979616837566,17.09624629243495,50.0,50.0
296,0.5534377624319679,18.191621922863035,50.0,50.0
297,33.88924327204085,17.00693462341163,50.0,50.0
298,33.1790348523495,29.965814135823486,50.0,50.0
299,5.711952136545139,37.29762539214288,50.0,50.0
300,15.892705723548328,12.961188787579628,50.0,50.0
301,19.909513520944632,24.190232614578605,50.0,50.0
302,21.032149167497035,23.47140994668253,50.0,50.0
303,10.98735173375134,27.220996856700623,50.0,50.0
304,0.24317659231154254,11.46638954608167,50.0,50.0
305,16.558302290081578,8.052068239281752,50.0,50.0
306,11.10481117867103,25.162277101271524,50.0,50.0
307,23.189143624105217,21.363101181155475,50.0,50.0
308,27.473491507553987,43.18461550417456,50.0,50.0
309,13.475353225544538,-6.084387288470474,50.0,50.0
310,18.612464002594905,32.687234576522364,50.0,50.0
311,18.037115633086806,16.372000637826805,50.0,50.0
312,27.5669030402323,33.462193043900164,50.0,50.0
313,27.49812696912926,36.932967818383695,50.0,50.0
314,21.27890925337339,13.2949860807713,50.0,50.0
315,25.480064499058265,-36.22020601798104,50.0,50.0
316,24.539126914334037,-3.0065154607712206,50.0,50.0
317,37.51352862549536,16.633911562760495,50.0,50.0
318,18.338099435527866,17.087938693150118,50.0,50.0
319,16.821350841197628,-13.371722423540781,50.0,50.0
320,12.055591159315199,46.145884531250736,50.0,50.0
321,24.126766972201672,18.098607281659852,50.0,50.0
322,18.349410991670744,33.92895363875078,50.0,50.0
323,20.658882010596038,37.18447390306572,50.0,50.0
324,20.99556956824618,22.9583207002152,50.0,50.0
325,31.223402418489385,7.521241245225944,50.0,50.0
326,8.310601121460433,-6.381402803164345,50.0,50.0
327,32.46240743088543,36.213720208693076,50.0,50.0
328,10.859984415669174,-24.692621101488346,50.0,50.0
329,12.006235145753225,44.6195633327824,50.0,50.0
330,0.7371012638444445,10.433124975696524,50.0,50.0
331,18.076206724315597,19.30747315194226,50.0,50.0
332,23.173767348411218,5.992130043555463,50.0,50.0
333,8.356317011543469,21.804986244390367,50.0,50.0
334,32.47394701872869,9.445008223855275,50.0,50.0
335,17.52110704682689,-15.057365907639687,50.0,50.0
336,-2.9304950126563574,25.526506316111448,50.0,50.0
337,7.593268412393488,27.086780630643986,50.0,50.0
338,22.440898369764223,31.929680401737777,50.0,50.0
339,26.006177560404165,46.614834707564405,50.0,50.0
340,16.506170405882916,28.851012262651334,50.0,50.0
341,25.403035404374936,11.038956372646899,50.0,50.0
342,21.617465783576364,0.846234182347418,50.0,50.0
343,9.297401439500941,-3.7888679543092003,50.0,50.0
344,9.96032786476699,12.76109150218271,50.0,50.0
345,16.044774599998224,59.81924086467506,50.0,50.0
346,1.8756670746434807,24.52016204760762,50.0,50.0
347,17.869307628896074,43.257106497746,50.0,50.0
348,23.082426079701776,23.064900430878716,50.0,50.0
349,6.516287338911562,6.476052924931427,50.0,50.0
350,6.118161678743187,11.93915956545182,50.0,50.0
351,21.495737605206276,9.956773048115554,50.0,50.0
352,18.648911287144507,15.111605049865881,50.0,50.0
353,22.88443178676402,31.97422307396452,50.0,50.0
354,16.991948889025053,13.630356114230345,50.0,50.0
355,12.381354296418843,-10.472287153585782,50.0,50.0
356,15.406713538369544,24.006702444748143,50.0,50.0
357,31.988324770876744,15.191410560722087,50.0,50.0
358,31.90507556821688,18.567810166856074,50.0,50.0
359,16.652524034749554,13.736441223638963,50.0,50.0
360,17.030890909356646,51.89012131404031,50.0,50.0
361,2.9514989620388006,-22.00604802155484,50.0,50.0
362,-6.026672626019786,30.27848594422815,50.0,50.0
363,19.59176512377346,7.165635296881728,50.0,50.0
364,15.457037568721264,21.23092825588286,50.0,50.0
365,3.5680952047459873,11.857544401101947,50.0,50.0
366,30.579354188256744,18.691276240505257,50.0,50.0
367,23.258682107368024,-3.4239964837166,50.0,50.0
368,20.125114633637384,18.58791645828375,50.0,50.0
369,29.11165524966773,10.706685753055947,50.0,50.0
370,11.41949982938385,30.582744730232655,50.0,50.0
371,-4.565522808539281,0.12689855343769452,50.0,50.0
372,20.919084235890764,32.339132152005206,50.0,50.0
373,-1.4003663337729666,34.55115716187395,50.0,50.0
374,24.429950486992066,10.00489764723346,50.0,50.0
375,29.09709866768133,40.42370184776503,50.0,50.0
376,10.289311767911716,31.903743924973575,50.0,50.0
377,18.287809671856504,25.18245424687576,50.0,50.0
378,23.451543599113535,17.28366867118919,50.0,50.0
379,24.34646727306052,20.288495176895324,50.0,50.0
380,36.177558971664524,-2.079583472843728,50.0,50.0
381,13.382515090922901,26.390573567621882,50.0,50.0
382,35.076897893260416,1.8010790387662112,50.0,50.0
383,27.773752685284702,6.384974642450649,50.0,50.0
384,31.376207433579467,20.827875613721922,50.0,50.0
385,38.39141370998464,12.056314274261391,50.0,50.0
386,17.40967836988618,20.816485207600213,50.0,50.0
387,16.156543949251382,27.305317027200097,50.0,50.0
388,27.782387020448375,18.234012172931312,50.0,50.0
389,20.946717413330816,28.248351048660925,50.0,50.0
390,7.654030891912371,31.39476876646458,50.0,50.0
391,6.9424887357503895,7.60594923253603,50.0,50.0
392,24.84817829604589,-13.696830237185093,50.0,50.0
393,19.9673273924591,28.13777762436365,50.0,50.0
394,16.86945126697642,27.44318503178029,50.0,50.0
395,2.8467455741250385,7.715365637228853,50.0,50.0
396,29.89187414659526,29.847074138533422,50.0,50.0
397,15.441034069645866,24.202633558960557,50.0,50.0
398,8.025303328806217,52.19867180896885,50.0,50.0
399,7.8373518125623125,39.24266100825873,50.0,50.0
