unit_id,CropYield,IrrigationRate,LeafGreenness
76,-7.472026512695885,47.50677098005394,72.54538669296828
77,8.21646663092333,31.574321723223758,46.374894713344574
78,-1.4055252260634354,39.56163596170349,61.2056593437658
79,-13.34978346725601,29.472336158333754,45.74314706626445
80,-28.64099777740247,40.340882340824514,26.547639480599447
81,-1.65096781791208,44.73983602597508,35.827881092176675
82,-9.158482005932502,42.16543648014184,44.905963507200646
83,-40.37758543739832,51.24543191810894,40.86191111951848
84,-3.790908003113724,34.000882901162676,40.11851612174096
85,-13.929936675135972,52.16184114212037,65.52589293626691
86,-19.443708989050187,54.77394590005566,37.32419124859181
87,-15.606332460193059,40.62142926821233,50.79431506855805
88,-12.919023832741011,49.485357867407984,40.933995580710686
89,-19.017583933427453,61.93134364945568,78.98241227141895
90,-17.052475104544502,40.79173211250733,40.99335379881024
91,-24.18065347112633,49.6757533030227,15.622000657451672
92,8.674770511252056,40.0467487488944,15.550707468243402
93,-15.442740583986508,60.218808724784374,59.23861687443223
94,-12.890353541077795,28.921783529818086,50.375142800862164
95,-25.174143626790844,37.49113474751257,51.86391434074232
96,12.407355657409099,35.71770843607831,25.36735132134485
97,-16.53049447649574,33.751415403193384,45.0038037105411
98,-26.116124144962903,44.742839183243426,56.68796986127291
99,-18.94659727471051,47.31675579188724,29.217845790398826
100,0.6796741045861743,37.16312117747292,19.442794771493045
101,8.803750364037642,35.818348829125114,47.16905193697147
102,4.405153664474325,30.81825541481965,38.85834054534805
103,-13.371186188924117,58.53717726794082,44.14069149550306
104,-17.932052550414106,37.083048590194686,34.04804295579545
105,-9.31397206808656,48.010572548747454,56.54292064016918
106,-21.917957671427892,53.72893506471473,58.23141702763178
107,-14.806663003842914,52.56024164209495,39.109669760246604
108,-22.403039258614488,40.48133819652314,59.09055020646437
109,-23.601205630424662,44.538073056833525,56.14495033646624
110,-12.294842325781707,57.39287312172862,49.17710816308883
111,-28.60177542522993,44.459909418302885,69.87376433346317
112,-26.14862766670043,38.48771531153331,60.067437062443155
113,-13.975056408558345,32.72793496594575,16.94930287456555
114,9.585369415690506,40.41021485788435,24.231109392796586
115,-9.512225643688712,27.068207377029932,57.88835373223509
116,13.264178620167783,39.49130477992394,39.412414237292396
117,23.897347673690824,20.683055892402656,22.280023806620584
118,-0.6860468161131286,50.1956366717913,43.065648482880505
119,-15.627328650843303,39.31936302809858,55.211332974981254
120,-3.4466147101642988,60.486313886752235,51.463334285855936
121,-11.191574649294608,36.67169029724302,22.3339178363526
122,-14.68752382719805,34.27160322887474,46.85080155385005
123,2.354231132118996,42.42278615038609,46.90689610342104
124,-15.630812169914185,38.28746311620676,59.066825093438055
125,-9.602521682511252,32.56707762800008,40.867284087534344
126,-13.497150961839209,35.68473429295773,40.740121879525155
127,11.540092000766968,40.246989648017475,23.69727231047441
128,-7.924263402993988,40.742921006076905,39.23696023073563
129,-25.573241302996376,47.534783638147076,27.313962147158723
130,2.3849581133521305,45.38634972770204,29.286234051444048
131,20.417793834885497,40.714096176655715,13.824569793055268
132,-32.767269802206144,63.56933543207219,42.902198263058224
133,-18.44444033229904,34.21203354881155,10.485128491505499
134,-11.980110540615396,23.093097122707753,45.82822742709308
135,-6.6187765643275736,50.89038578958526,26.335900349185806
136,-19.28369321050611,41.83103668884133,75.4697066480695
137,-34.19147703346224,44.13842635839731,78.46952456918463
138,-2.39018093250544,31.566416786041785,40.1946588841845
139,-8.861910279647143,46.52305390632858,77.2890203823089
140,-12.139286850690329,53.6720937148296,60.594442600270696
141,-14.795868473767904,55.12678036902058,32.59570877528701
142,-22.015001248758935,60.389314954560284,83.95549014571439
143,5.2252574652257655,45.99292841367663,-3.2706868209228652
144,-18.733020567822642,32.671343338306144,67.67335884443533
145,3.1981662126048755,35.61874090795967,20.782646588688113
146,-25.576410550317245,41.20261512944436,59.34353591586126
147,2.005734071879148,33.623214534701575,33.75827068602608
148,8.196624190123025,27.53591217246954,46.329759191729394
149,-6.505223837715013,62.16328499125727,38.33734141970709
150,-4.499864470896871,33.08712223550035,54.102178572529766
151,-17.736002878341537,69.54125280109513,63.9128791923188
152,-23.542194561865912,45.66999169667544,44.92374210342745
153,-7.435701595097946,48.09223017385446,38.50421109141538
154,-17.93331749437303,33.11196315059904,29.295377314021465
155,-9.615580531082468,40.319597759327735,46.754716006849165
156,1.8166478287678176,33.841782329644346,56.32635282372528
157,-11.182646706032333,43.66851138035389,35.78501213692997
158,-22.341791106049165,33.259920672315744,31.960969321161347
159,-2.8058180681449727,39.71769297797105,21.70739680492805
160,-8.367893040544523,18.80013955900121,29.121793803575127
161,-1.6720243351806732,24.752367637583358,63.520974220837836
162,-4.391274700414731,35.35080479224663,21.691395727828354
163,-6.508865582225607,37.81959490150319,58.50428972348135
164,1.2714059970222937,19.688491307726697,41.62838548442808
165,-15.107290090396473,28.134805534184487,49.68353355332646
166,-7.011906044427617,24.39206595699524,66.10250114708434
167,-14.751029886046634,40.06343454797396,52.30741708755262
168,-27.276126810210425,41.11869717981046,32.04016369377359
169,4.710353950164747,31.41950619452476,39.1488005740084
170,-24.41218003883484,34.00967568169697,54.85593393167206
171,10.107366981259311,27.84092163758513,27.69527148387305
172,3.6696974291098434,42.998453195483435,42.11001713647872
173,-6.861621971516556,31.414927452293572,30.943530104774673
174,-31.96849986135101,39.25855907496839,31.706463407287096
175,-11.52001520531243,42.26633900176181,29.36047702761062
176,-18.88424971647639,43.51228596418037,70.46540111992515
177,-17.267388295493223,50.801607028260406,66.36935118390338
178,-19.507856081208736,59.093421407357866,64.88205761488652
179,10.432683765770541,32.9070559103294,38.76673037953281
180,-16.5599052104467,33.69758874425582,39.049067516829616
181,-7.422598631715808,36.98415874917485,29.95336900117177
182,-5.850078059171327,44.03553590507777,64.48888097704926
183,3.734182777987325,28.6190620351167,66.15343662534215
184,6.450371521512258,30.59393510569956,44.80767945243056
185,4.8637691904216975,43.34375820336319,13.719595988241135
186,-11.551320101154813,24.23730854235839,13.95398679571781
187,-7.935650452473052,36.63883788192577,47.44464942053918
188,-12.328653580622497,32.51791679152967,55.94209446906098
189,3.4183194864308533,35.64231628845322,26.050944640207334
190,-8.881055725629105,40.497340217440446,29.053207869547734
191,-8.219935672553389,27.393856009675353,34.1146029384795
192,13.154234834915545,34.585579124647495,21.9363711550535
193,1.621013386306772,29.379607399111844,69.12062572163438
194,-10.902298127818115,42.548693718877445,31.218024767623547
195,7.63915463329268,32.65619391819106,30.962364310367974
196,-0.9481588242326997,39.488075172702864,49.0643518822308
197,-18.90549277227826,53.35445395519516,56.749889448510885
198,-12.804189268508665,15.651629612417302,78.22785794599771
199,-16.347177924209575,51.00945591403906,66.35007119461525
200,0.2541573025746668,50.810837807861795,33.95931692227006
201,-1.8955772218091171,22.455178409030133,38.18993926995617
202,-24.737349502635105,58.052310911988044,56.88607512591999
203,-16.635377071876903,48.29313303749889,66.54107186166439
204,-1.6923474843587245,34.801974035602264,46.18765081250721
205,-18.839426088654257,35.69399549978862,56.845908068468596
206,28.662571740514576,44.71819095563015,22.908887350102447
207,-23.319010626894304,75.25802317208868,31.37833575695566
208,-5.342352321820479,42.60783818829974,58.882443049199864
209,0.06598260628228814,41.57986113880321,46.70721598008413
210,-2.6846497323989738,33.073305674105,28.89176267414779
211,-8.751359213961745,50.06223440166329,53.097351743452116
212,7.118562410371658,29.004544646725403,32.2612155758409
213,-16.273756587140255,48.271214828851996,79.68535341697286
214,-16.319550224920334,46.1419128218235,45.55760852762878
215,-7.579509416625328,35.58501581943158,48.06752780547952
216,-19.840777343067963,46.82777095091339,42.281985940526404
217,-14.263689881236397,49.38053168532822,15.152939243204216
218,-27.973164817783925,35.4602839011754,59.42403504681407
219,-9.806637139946158,25.54288236766125,56.98964915828372
220,-28.928643361636848,49.49978438315179,60.30245710099277
221,15.599926238035925,29.254892802083393,27.02540741651428
222,-9.90499425032593,42.9387542368646,27.287098564383456
223,-26.5811920689797,49.69491008719106,40.446111941462306
224,-11.902902982128984,49.89094718934752,38.623146346517835
225,-8.647951021166708,45.81834895160774,47.833663007039206
226,4.714273490625922,32.21217476379607,19.795787026713654
227,-21.710741666205315,35.10753220732142,34.39312041663551
228,-0.6691351347985028,24.592310808076732,42.678305825194386
229,-6.478594445438663,41.81830392056411,15.411227139672555
230,-25.72569285037113,44.9929420959847,44.59587513050302
231,14.07321880286663,5.201805201918295,17.177462281400707
232,-24.716443577768842,42.975518374904624,86.2592455910825
233,-13.069606222053482,47.27373928720589,40.77725440291832
234,-6.320832935196211,36.11405378753954,47.88692197365298
235,-11.701244172595166,33.73696849408538,25.80851453853036
236,-17.20052374991323,36.06180882255801,37.145266868046605
237,0.9049791087937589,28.590374189102267,23.53875735159937
238,2.6279182098250655,30.751248775247362,42.42736576654381
239,-10.091065093418615,44.23827316068088,58.59385623058214
240,13.005857532156174,12.507551178326862,19.180037865286092
241,-23.333999111188795,56.54186698277035,44.61946793980577
242,-4.233718272862842,41.5340243879409,36.61821845474756
243,17.187270499236206,40.361802625418186,55.02623525566595
244,2.721934559269071,39.28914213925175,31.365833306530305
245,-23.830558597118493,43.58359457765951,64.63013249928008
246,-24.739287577836986,46.4416628282921,36.604457304451174
247,5.21951021110447,34.23256301357759,42.047228612882385
248,13.747265471556142,31.301368909294226,6.3756099491423655
249,-13.283442947279255,39.13170548713898,52.90526292477331
250,-5.359434920396781,32.39405684849571,34.98234823443032
251,-7.05042571872492,25.728320523059164,32.72194823283973
252,18.457848789955168,32.7464219008102,28.78272825987859
253,-6.099620254918819,21.46087527089032,40.875783746317516
254,-0.13637906580666836,39.14173994957435,24.17596434880829
255,2.054949634566758,17.170621207459856,33.2816149257701
256,-5.944297598683877,49.26734289461905,53.4617140900579
257,-16.08005208824138,36.13499829285607,38.03966281951286
258,-13.652391046315454,49.66228317761888,48.502006462005625
259,0.16479097545679755,45.42520992028747,38.06910269275848
260,-15.231602517624589,42.00669746278784,31.47809924782585
261,-12.338813187203915,41.75396309745056,39.61376783397839
262,-11.734136189070822,48.15478751480556,51.365412931086965
263,-26.427777973289068,51.13618690259724,44.187328427190664
264,2.1051214805545477,42.7098137164446,32.56803987883639
265,-30.4812120432763,33.41618985011802,43.80388315476729
266,-15.122578236363148,33.98735714529747,40.78203184408735
267,22.589941373382032,19.21502839914925,11.460601651958662
268,25.61232476342272,19.428879802526147,34.152012677159725
269,-12.352073144112772,34.52653752834865,39.36242509948217
270,-16.114060980208126,28.338799544467477,51.69552061172112
271,-6.910514006071972,44.84678920348928,31.646540585799393
272,-15.649606999179346,61.1067476092655,54.90891306908953
273,-22.11202544106226,54.04794381185465,24.72958809132567
274,-0.30953973394801526,28.49257353263211,22.236078954155705
275,-15.317456874274571,33.596419242264815,10.690800808823766
276,-30.36267190216792,60.33535223196298,39.478771234443286
277,-13.156601617716957,63.74662867824154,26.785418499317387
278,-2.698093686461191,66.8300515897823,25.85350345479332
279,-17.464360228698354,47.52306849630977,54.28589902481801
280,-18.99642638952279,68.3729999585871,53.77676371532145
281,-9.680231510151145,36.21500379155121,34.473686801477
282,-9.60781221014081,37.23381433917286,48.080208763172934
283,5.0293279131791495,34.47333722561693,47.54564611053094
284,-16.488317503373196,36.579571079978095,46.30565897713343
285,-19.762845545364424,37.55258008219751,62.918458735085906
286,-11.655084607068797,37.38674168132363,38.929502509373854
287,-0.12463883459690242,16.921022889615017,62.72131534200562
288,-22.766695920489326,44.67023811088625,49.19088607848142
289,-18.64335338877899,46.52718746724486,49.94078083473048
290,-5.431299055079583,52.70562563506052,69.04982734482529
291,5.393655594439368,46.84583779578851,41.913416221253556
292,2.623934629233246,47.534361308538536,29.237929140861105
293,-15.41206317255186,40.84196095030124,37.185833921463356
294,-24.673641059578905,48.68389267847529,50.25414458849511
295,-5.416205287860444,50.36312087962872,50.11856642470241
296,-5.268991498875311,54.63477600600992,61.04567674254294
297,-5.788831390540491,14.957636422473758,34.4759800273905
298,-23.060104699994724,47.197178787881946,61.68054428792126
299,-21.72050087859357,61.70879842013698,48.88415591409088
300,-12.329652349403835,41.23972519833798,57.83500522263178
301,8.982353901411749,39.261496108860996,39.703307028368435
302,-3.4058538164589796,56.79181736337636,35.4288841847536
303,27.933522619099087,40.86307503837899,-3.819194338288435
304,-5.703934482411041,37.06697601360547,34.80553030036295
305,-13.240721951536898,62.45467491026001,25.419652247558627
306,-16.881253526281213,35.124683053990005,60.21324997694748
307,-6.052697573518284,29.468971610198476,53.24715695257858
308,-2.787519980629205,38.02552945454238,18.38026449976752
309,6.788701794074115,46.857692017320595,26.38825391398675
310,-0.812372812927773,35.320705947528715,27.81368811577076
311,-16.15984803476057,38.407253669750865,35.398626080112734
312,-0.9251705931128047,33.814850649958494,37.245184151987644
313,-12.898647440398705,60.464400042276374,31.764117075078964
314,-0.23792988065626197,56.8079824068219,19.680881571351584
315,-23.872057504832917,41.967661981238095,58.634840848115715
316,-20.721881459866495,71.2336833584916,74.837786673957
317,-9.785087228855376,19.811986679953407,10.940010819460397
318,-0.6273394077840271,54.355195071737455,38.483370237914734
319,-20.190157540415306,37.58814344940947,43.919235500102026
320,6.2731448129207426,28.5192938198596,43.73833703896573
321,4.588249155991724,34.67651839260363,40.82723177483879
322,11.683087781773736,36.60211560407343,22.35142115019474
323,-10.218388102756476,49.62584389249176,54.8746224473704
324,-18.51143553634356,36.33755726885677,39.77962032993468
325,13.009565902583098,41.91270928619536,45.898801311685475
326,-20.974224701959432,52.11612575391496,58.131755742361136
327,-16.97771373317619,46.62160568995966,38.86989965623344
328,-9.109602049176697,52.83222965512335,52.74852448763196
329,11.75462250125836,33.62037147135556,19.061790387212866
330,-11.913933941266817,42.60270682633837,57.90741639010798
331,-16.140898237994953,50.84777803944888,54.62726965067778
332,1.0859935365031257,39.660599726949826,35.83706317947041
333,-19.232730841661844,32.5368608192988,46.593943420628634
334,-6.273105875311172,20.81361146823602,38.78662665354182
335,10.636346997435421,44.32659833599157,34.722713695036894
336,23.647082845217042,43.147778544044904,12.471311373811954
337,-0.8893309023751135,31.49507296864911,26.20386760899823
338,-17.33944035592616,72.13692451010277,27.687340771454686
339,-23.89835623627058,27.582098300913398,79.9316320455731
340,4.076797582483647,35.21638959051263,29.66572593742812
341,-11.65533686852734,42.20673714340387,44.90128624826797
342,-18.397460521291112,42.952363408352205,37.35931435786691
343,19.603063262167268,33.3128756125112,12.773424303284163
344,-17.171697238640217,48.51138859266057,42.94621764406526
345,-18.238444465863388,35.25125730678415,56.32412248056899
346,-3.1689294615478945,29.20860841004524,8.755495981772508
347,2.839424953780589,37.13797678105287,27.079599498794224
348,-21.700984723359618,46.979327044632335,72.5650158530765
349,-16.94630150399237,55.30129351324493,73.73328062562116
350,-12.448672359296253,43.14871707674198,38.88418609359072
351,-14.71086282460536,29.473608231313893,30.32482390728686
352,-8.657827495845417,54.82503761598019,59.19459448140445
353,-9.55156994440041,56.726595513292395,52.44231749671655
354,-13.838795454389112,38.68024647399847,71.0470655416738
355,-21.072492753585163,35.009156333449745,53.75659618331717
356,-21.853953819698948,50.7690214633512,13.824017950453158
357,8.427280914098002,31.970954434508428,-3.8022221328558494
358,7.837904720653635,36.72277240969171,8.404041927830352
359,-3.1090824146732485,41.967936977936105,76.95988040731193
360,-17.584070316510736,43.08005403135046,63.48131001286619
361,-11.400821289963865,56.798874114201254,58.005678764684376
362,-26.418040869715373,40.1654934329851,60.902421772679475
363,-4.817738970947683,31.804045611303593,53.65433639147079
364,-3.472103322252744,27.117960908245447,59.76790143637362
365,8.314272636493063,36.88525956462954,26.83882690708065
366,-3.909710817083454,19.40713504041745,17.935114365005006
367,-16.463290576097933,46.63881208563353,42.87627257971576
368,-28.943961405035996,46.05534643042775,62.5637577228629
369,29.40902055816426,19.570701906618996,20.655932757408642
370,1.7831014825480933,26.26189521293859,39.173859592873704
371,-27.60308063257731,33.55634674396567,59.0683733989288
372,-5.420495411802932,47.940608455080366,24.889514462516598
373,-20.892676101335763,59.05968753446619,39.42546123885218
374,-16.201049684282196,40.88242060499888,30.930292790358674
375,-14.80315913273672,84.19739592795118,88.76768111597227
376,-18.36619666351123,71.0762013380854,66.5326330505251
377,-0.9328909957750057,28.66056461367802,26.165885380472584
378,1.374960817095273,39.52733111916896,65.2236896231261
379,-6.137284908554952,25.642382353175854,27.052649520422296
380,-38.18912568196889,57.163294527642044,68.46660368704906
381,-8.986707714474367,51.82100653686577,36.77912762875543
382,-16.21776358230955,53.931045145927115,41.37533016123112
383,-4.36790857524552,34.377639384110516,35.565808316802496
384,-24.741854634068716,38.23792124684942,17.85486806079362
385,-20.35591544273492,30.900613137625943,82.34107957147489
386,-32.959184291797634,63.98085912152172,54.930649929112946
387,-2.2756314919815255,50.001033997358746,25.28571660815786
388,-18.736750411603847,39.933729185423516,39.283178183753655
389,-8.151974789571888,37.96642932022773,46.74500130977823
390,-15.16250762644121,40.778957814455424,52.538838968950344
391,-34.03675502629072,63.36986144666495,44.94508649473989
392,-1.437019635512696,35.208510206101096,45.1920752449692
393,-5.129594983722181,29.685390973282406,37.13910947369977
394,-15.349008733336904,47.42303884966727,60.70603919136586
395,0.24481822008786014,45.22326903948643,42.39657722719564
396,-15.194988050755727,41.419310318782706,45.4324591762844
397,2.912852839493441,29.143193908678278,17.68861914740871
398,-3.9867322815491884,36.94432190709127,65.0822565007604
399,-2.9475426542448453,44.49811785943444,56.87412926578989
