unit_id,CapacityRetention,CoulombicEfficiency
382,-46.754508798351814,60.70209394530741
383,-40.00930588425547,60.0238783675121
384,-33.36695094287169,46.587734431140895
385,-44.65327953448633,43.89742123644955
386,-16.065044542629078,39.06191262747433
387,-15.183346253300089,35.519551187441536
388,-51.72788145719398,54.65816692649118
389,-16.257283989438555,19.187876480675712
390,-33.37518534189654,46.74243668905313
391,-39.14566980891927,65.95233608187391
392,-36.053756978199196,34.56718763388221
393,-29.902926021564408,39.42140393331506
394,-39.447837168341245,38.923431263707265
395,-38.81087596895639,52.40082765070732
396,-32.918394878535736,24.946344193592566
397,-52.06298434547647,38.47464809555836
398,-28.522470655573656,64.39615416478892
399,-18.944951865886843,45.70028729115961
