unit_id,WaterClarityScore,MetalColorimetry,do_CorrosionInhibitor
357,0.05353067310587445,15.409104658972083,45.0
358,-5.233271827757471,20.901553230066735,45.0
359,-10.83255202670217,13.785660676137542,45.0
360,-30.230532918386064,26.652155143666814,45.0
361,-9.531121721094323,-8.68243193641377,45.0
362,-5.772916836748372,7.293864021095279,45.0
363,-42.82691494544216,32.50804266019959,45.0
364,-3.383049956129507,4.69939149484279,45.0
365,-28.47981533868022,25.429230713722454,45.0
366,-27.519281842869194,29.316932074214918,45.0
367,-13.692772909759722,28.348715212306306,45.0
368,-4.013328470386864,10.588825068489268,45.0
369,-17.737455827588263,16.905900062740624,45.0
370,-2.2064281081992583,22.579389850205324,45.0
371,-3.271031454225422,22.205328493538282,45.0
372,-6.4917904374529245,36.11394761517912,45.0
373,-12.9260805703634,41.841484157623064,45.0
374,-9.522901911975596,15.630781970206277,45.0
375,-40.457896570753206,21.098387186217668,45.0
376,-22.58795231237867,32.9550473862502,45.0
377,-1.2316380480359892,14.56060276103444,45.0
378,-13.167774735147495,-7.520557280749255,45.0
379,-17.423981769238893,-7.275800626965225,45.0
380,-5.0479684927888435,16.223007487772474,45.0
381,-4.5727085343149305,30.428113803906797,45.0
382,-25.51752324648132,16.122317749566566,45.0
383,18.03016086801119,16.57003700435687,45.0
384,3.698687446687053,22.115954395039978,45.0
385,-39.22523006229186,-3.7023962739690823,45.0
386,7.820785481297336,11.283956563989054,45.0
387,6.91657678614845,27.338010285068453,45.0
388,-12.875420510959737,13.904916757321477,45.0
389,10.400778684530827,13.611018219007729,45.0
390,-14.81664958511817,31.607567332208667,45.0
391,-19.909129109319615,26.07361908410538,45.0
392,-33.72747144372399,33.87152554525851,45.0
393,-24.398429214000856,55.15047099483776,45.0
394,4.573237713691831,18.341195837637674,45.0
395,-1.9172998867113549,37.847105972457925,45.0
396,-29.670429057543664,38.72555517290405,45.0
397,-6.8805875255245255,17.387719809141366,45.0
398,19.497252917200317,19.906533413072772,45.0
399,-20.63925669998835,39.54917654100734,45.0
