unit_id,ProductTiter,DissolvedOxygen,BrothTurbidity,Temperature,FeedWaterFlowRate,ViableCellDensity
94,48.44173880792826,58.49865506748162,31.040330596932066,40.38748974597674,29.480208216864014,58.875259662747
95,44.46909472488653,53.65481349098949,26.148922402898833,31.43488833638949,37.78668633844559,37.36515147047234
96,15.277984793530315,61.51850143397567,42.088854634011355,33.86095963068961,38.17284956679266,38.97984303141874
97,31.143322006520755,50.10054496435438,33.92646120553416,25.236275526989402,37.27888587437439,48.50760598517611
98,25.6988496780927,45.94844484410379,36.811301026066175,32.41756174560493,42.23774011494322,39.1015975655229
99,48.45040512948975,66.10736488232972,9.470624530086182,40.71063179506588,44.0011430391104,51.88914268680774
100,23.345356529592,67.04381650593803,29.889986174305704,46.31803839595132,36.45001538636639,51.05082336434346
101,11.981881380517324,68.93440243832143,66.20723782542298,37.280720350049855,33.53674626135669,43.82730486571733
102,12.399982380013826,54.898478819577925,48.510524794303215,34.65942723203569,32.126273264066974,53.88650954938329
103,-1.7569562930242357,48.82236904940674,47.70256374918084,34.55173033949326,50.79519094161386,33.87683823180097
104,9.60111269592433,41.89978809110884,30.858068308587576,29.956606581285303,42.5235101074175,45.59151115797252
105,19.707048562673457,48.82414914017072,53.3525877175488,32.41707667349828,43.418067708621614,52.75497353062616
106,0.7443156375510886,44.56080610923591,57.15308374760222,30.019773057215108,46.64090310878215,40.58340669338225
107,23.947265612205953,69.11126983481815,37.080969611536055,40.61077085746129,43.473008822403344,33.96261549234087
108,23.896703203365924,50.76531260449048,47.3312822347197,26.0550031355379,38.783685575929916,40.60944142486247
109,3.139015982667799,37.07668754257507,49.27061202345952,35.1266485490836,41.69273438032543,49.81485606472838
110,7.8085797590496195,49.14181521595861,50.55913101993931,40.906389496317445,50.1009120773416,46.3548504178943
111,16.777917609649087,23.40075201585563,50.73605531880222,47.07642572088282,44.89311689906693,55.489217091398594
112,25.095393814043852,39.47749033947461,43.444017260488856,40.14598877395518,41.41579912847602,59.12000017359975
113,40.63801660146731,59.755445091387514,3.7188088239278763,34.48859691448644,36.33122846496043,47.786234578750005
114,23.238328536857075,64.49722973788514,35.651486897360186,37.752052741379,40.34295584406531,67.7795607933879
115,34.60399966327586,51.6014748781325,50.5272905410627,42.76639687467025,32.816522840176724,57.72399206414698
116,42.474154921360665,76.735114278352,50.396723621643474,39.06147312387587,34.938679654724965,28.046561852255813
117,27.649630009167616,68.22076792175767,49.77730946946806,38.537596629702406,29.856280437564592,55.517040224769104
118,18.535790415103403,62.7281998056578,58.33038943808225,22.959175992444163,47.44451967837338,42.181161330564734
119,3.779519495654778,49.6233026578309,58.53517224928294,43.199373044988434,39.109023333789715,36.39131871949854
120,23.63792445556469,73.14941632454972,64.6932459545794,39.44786618275502,52.73772474687828,33.53174535638572
121,30.03301911657455,61.66539443418961,14.72134937292524,36.61174059156533,36.01894530782095,44.85955229258238
122,1.7592289811448683,42.33051432080946,46.489731176605076,39.66997386099016,34.95936139196816,36.405655910616645
123,23.3445887354312,64.55451189683019,59.89837662414114,34.810529872501036,40.50952357896642,46.029561311220114
124,13.292297855412064,48.27052195766829,57.183203028106995,33.738333221797745,39.709139264456404,64.65023814755844
125,1.5131996542673471,42.16742937012637,42.837064140123395,33.72286338886359,35.87060507349808,29.812609951910108
126,15.317456602177318,46.017037440223774,38.497259427047595,23.20965643243234,39.73173350182662,49.250779710990514
127,13.467544834155948,71.1826930624022,45.169685840185586,42.96847652256028,39.31154485155805,51.39349597789065
128,16.73643880022921,53.41152823903751,45.163366625513056,36.132778717362555,43.06821369237225,31.79666604842646
129,35.63999536675533,48.687433923101224,3.53695183180751,44.93444405217339,43.90260172798017,58.71808469099761
130,40.91819647902473,73.4008141110443,33.08215013897653,39.17419716613048,40.288052027996386,58.892734757803595
131,27.083202673515743,81.02011790855722,43.95085378994119,38.240518747869224,37.54306916725835,43.92727308762411
132,22.173558313515912,41.08992926637856,16.864196547955586,36.907117867938794,50.52258750014066,38.251929945243674
133,66.57084259456501,60.22002710892432,-23.292529024177153,33.63328598330742,37.5444600149663,59.171737049065236
134,42.43280129012678,50.53733766555135,29.659567291280155,34.031149401411106,28.726468838985973,50.50295582116647
135,40.2029158257831,68.39798292366277,24.480026489746518,52.575834059626985,46.841366416234465,27.283235597380337
136,25.696527746405867,52.65474131145736,69.8032087194534,34.09441525419485,42.953178879284295,38.480801683183884
137,53.34094568170628,45.320981698166186,36.78655595237025,45.28654573602658,41.94234149920798,38.14616976243483
138,18.343333984661566,52.86553907486155,42.27097078125953,28.40360827076192,34.57996861710452,39.56569601709696
139,15.433228843815785,53.999615295292465,82.52844876378005,37.734988852158104,45.80717093628028,62.91335287213551
140,30.348950521993206,60.09474051734277,59.71736202402236,29.786455743779687,48.90249695298302,58.86855911687071
141,-0.6779179467634586,36.19917577318552,30.142465114512945,36.418198320228946,48.15821739975188,64.1961281910128
142,28.549097069487193,54.65048040612782,74.81124490454683,41.23978034657421,53.42824793866555,45.51451348715103
143,66.34510291181618,84.08560881732338,-10.572301370244185,40.52850664865953,40.81220554831721,47.21927242077863
144,8.300786131493405,38.98028811422332,65.48593247048665,35.05170859846566,37.94206174814389,66.039648628832
145,54.76654483404328,72.72221892745992,18.783640888898518,22.542305538547854,35.52868802358212,59.770210744791186
146,36.67080298315251,53.35744386674952,40.92321137585829,32.658950639793005,43.114910931131874,59.7634076198721
147,25.162021849770927,64.13122543334427,38.59935811700542,40.58103859651975,33.27398693915145,44.169478679419896
148,33.1515722020954,64.82674454569552,58.48926819094237,41.765682395795814,32.511279446505604,41.297771825414365
149,2.7439317224845916,53.81505662841802,43.987841530172744,29.315607822359244,52.44620842063759,50.34958619295958
150,33.12546092395893,60.6165634223465,54.5034952688373,36.2252268777828,37.09307329803253,42.98905231066826
151,3.18130197077947,52.53526265854387,66.48756571646216,46.513128838457405,56.91046497805954,49.86997613852605
152,7.211366053953822,45.37747928937627,39.8604762378861,40.17897208171558,44.460284371412826,55.33054067207056
153,5.557191094358647,53.530501327410924,42.971221524201894,33.08739568661678,43.011465006901574,69.52591222589957
154,18.601108380174047,50.47894553209055,23.54288932623087,35.70392281157193,37.11523913795546,50.41173281974164
155,54.33797262821888,66.20385862284054,28.971726018727075,39.07781524900581,37.40376240526863,32.927884919529816
156,3.230900248180455,46.07490669563922,64.48649496274089,24.730666247343137,35.96639090107021,47.1752478115741
157,34.82142763034788,65.73848537686003,29.82441011579438,50.30426781951581,40.0495148237821,38.61720493641386
158,11.999632851854532,40.52959200490165,19.752228135343717,49.327825732397976,34.18117004259513,49.0462441220736
159,2.1797255934327495,51.79952314557006,30.17556700763226,29.47242143332831,41.467482980873164,59.68009979254398
160,18.23839702772108,29.40241917218343,20.475873918463734,34.59650473436188,28.659625971965745,31.458953706248774
161,27.91897905640115,56.036452732847664,68.24369227175848,32.83546461383584,32.04623414966312,50.08112256721238
162,29.750403911123477,57.95478432895687,19.61709758405281,24.828042447833354,36.17780986895633,81.99036557183959
163,2.729227679344702,53.195727787126565,66.95192054644646,26.975128277295106,37.776837590360444,62.984958834553986
164,12.011592230763446,43.4969839111807,49.62151575110059,26.80589154942861,30.504570558631084,47.63334802492666
165,16.606307394557625,32.47787114040852,41.84560068222792,37.94495710981977,35.872071789208874,35.264937850119146
166,40.47764661336924,53.82570073591031,57.72324115264229,35.240985339758176,30.678727330107897,57.095812380089335
167,23.020283923569192,50.430592623883356,44.550162899413415,33.632212304854484,38.30484828983625,66.0583306556258
168,50.34998778484968,50.91569599685111,-3.188720762146353,46.498610041112045,39.10614569394437,40.76973211422363
169,27.62191159959542,63.34357413437379,49.99556774027868,52.10692283913321,36.87175557795843,15.22869824846508
170,35.84658417916989,53.789985328965955,34.570185274089454,37.06774201915077,34.08708628932151,47.747947609664706
171,36.96767912583443,72.05239913178114,40.97027740708617,31.6081843352061,32.916243696188346,69.93656668482943
172,10.237095832457012,63.655818115683324,57.0546674825739,42.85680232574028,38.987838953626806,41.59815228464956
173,26.89609059707135,56.28013506329876,30.116795363838307,33.29599681640213,35.27033761868865,56.93740328371097
174,43.33257586336929,45.707438796507155,-5.826534016128594,35.13850922773692,37.86586346711642,51.84885990482815
175,8.299717066432564,46.54397901657868,32.47200351159884,33.38609827461631,44.992682116928904,27.491205148951913
176,6.545126414259013,39.937413274930066,68.96670202066002,39.12282043100168,43.14323752131242,57.690092792258056
177,14.384441212998375,58.926988209725195,67.2759906599002,40.49026848570012,44.501649149710396,50.472406790698884
178,3.40093739572327,50.9398166468934,65.33647892899812,25.73027683177773,49.212805010939334,61.5566507060268
179,29.706790178572234,70.6410288886908,56.27955892868206,27.31248325661218,35.908405844375395,23.12433012280572
180,52.619494041980374,49.32453589722279,11.991469391341374,42.68768470525319,38.23033338471098,60.323472180870645
181,23.680353876142846,58.99011370492591,32.09376284805542,28.38067941047735,39.921712470855894,44.5944357349987
182,3.4642176274803056,53.75593971144001,71.69289124460772,36.55389697889665,40.15380156301529,54.731794842490665
183,6.023352482096616,52.57232082307671,84.71960923666524,45.501515706778356,37.17620731877739,65.74498600908538
184,23.721913998122872,67.10007404989838,64.40670170272662,39.02984461570209,35.689157957166984,53.360671640073775
185,14.856913666459787,63.383835242195325,29.739686919846626,37.942592013639036,43.5703225263645,56.993910467846376
186,63.47948121863238,48.11391459976088,-19.044250243144525,36.85475594380346,29.519046835463108,38.11225346341328
187,12.743871858514826,56.71972233395861,55.9300568399775,35.35191007493557,39.72279823223277,44.49845815446044
188,15.012519628879605,48.72368221637861,57.07271867797348,26.945836927051566,36.635404647686684,68.44241801097391
189,43.77343151374058,70.44125718075583,33.627607292205326,27.177359774331908,38.412528251452116,38.09071558188584
190,8.753532007959217,53.76385057349768,32.127107723264665,41.998835824847475,39.165519316690066,65.5565644189347
191,43.84026130889885,51.94744288441228,20.74493397412452,43.505462998946385,34.894302436463555,55.35158237805571
192,21.33365966609953,67.81759559853568,41.70885510374952,41.901712530638186,36.7115140882116,59.43740913551592
193,10.585000380445827,45.11724360561597,75.94783592132893,28.955799205818785,32.21766035925168,44.33205949433324
194,10.069790834943364,53.697580040571054,31.93269664284733,40.10035865194889,39.57399807717758,60.53630769079034
195,28.89991395106762,66.17515437511094,45.12151117685865,44.09080814720099,35.382562219904436,56.69885496999256
196,18.164555109632843,57.191378920534476,59.617483738649256,37.25218497106991,43.28912576251393,62.31712717518378
197,20.37904070888084,46.85781772650302,51.56421178198656,45.7794684510615,51.57774496733201,72.85761892202181
198,39.97101529718823,28.157762296205185,56.82096508034515,39.57267281569251,28.92791327580541,50.15876266114475
199,4.327859674812555,53.32046762028068,71.80582664986164,27.061545989587295,47.13556799748502,49.161130132091984
200,9.697636290512733,62.05224743147545,46.356852843254075,31.451234589748097,45.776207509038535,56.39436991543726
201,19.933745201150476,46.398265012313814,40.36815886888134,43.441558573551504,31.75133476549873,42.4440980824743
202,24.568860891107047,56.20054425359211,44.56743046198754,42.63241700363499,50.19525649383205,48.393654763146806
203,7.604538084653856,53.04104626945245,67.5721414892376,35.61550607692209,41.907424302407364,38.79026838959467
204,24.22995640639353,54.823762959408526,53.15123824418928,38.3968269410366,39.72978452395621,31.32515649563744
205,21.997706101326564,48.115032004383316,48.18453804628709,30.567022073080178,36.48977303083667,40.45632288468916
206,22.723743327595052,72.64042110257634,65.87528941449328,34.9513290402223,47.20263305998684,42.12841408938561
207,9.787384662068597,51.97545200766588,27.218636345972286,42.829195004095695,61.15093779871175,56.71613859666334
208,24.56492676223014,60.25886976061577,68.01315787634012,25.91809650831608,43.33591980465857,61.876442700392
209,30.984983216172658,72.1309692540521,57.07833310273188,24.266425977585826,40.44576255894991,55.28903934990548
210,11.454736424406171,57.22497134521921,41.74982856458773,42.087530044472146,37.7180935592775,40.50046907247771
211,10.675602119020983,55.2708230276448,59.94625755649942,39.54107513318906,46.86536559563943,71.69889448148469
212,18.06561446349041,56.97120209676875,45.015872885381576,40.91819142539652,34.08857638129836,38.25727663056489
213,25.32085612385602,50.42117713445606,72.73999365038718,31.702947251543247,44.39806005740697,38.24815002994336
214,27.131016972818912,61.634902677360984,43.863123422017765,28.181933689571718,44.72949256363686,41.059211619289506
215,14.785061179696168,50.81998687173804,51.45873514750682,39.094005067304685,37.98778423259425,55.793239408253385
216,37.084683163952505,62.835465441774915,28.554567408090104,49.629557344451875,42.07227003149762,67.63990172361451
217,16.31319247707388,57.01424355049048,10.900270765923295,52.0033833538859,43.31175790872037,46.40577762543113
218,45.40871866241807,40.02833083691478,27.76475125238052,43.091672297667905,39.13852710057932,46.773910695924585
219,10.05131315402809,39.52674483683064,58.162643330837206,32.51888843576693,32.97333167174108,47.33902960281094
220,13.501208628054204,48.23142554702678,46.83948027128306,38.83123003197777,43.450297448257466,56.45134072973944
221,23.48159165537345,64.5623758135668,48.99608943428859,26.519244696759188,36.05499906454562,61.29848139953126
222,7.004655999693034,49.97346125779381,32.59930784225312,42.27318991234283,43.89764176587332,68.0805061164608
223,29.620125828314748,38.90763161799166,18.620292327409153,27.1954645105047,49.42633025864617,45.476471845882735
224,13.016742995644675,45.392721764973004,37.31803332115766,40.80727672650253,48.054415167070275,36.90634497759008
225,46.977081964849404,66.83761703930286,42.66526680436621,29.909556900262412,45.54680543033628,38.889490502864234
226,34.57517470273489,65.27913634170287,32.942857287334164,34.76658626993939,39.91768358362957,48.901091359791494
227,30.215578194313984,48.97401680389776,17.42672929246694,43.93451212456208,36.550225478670015,38.556763459563136
228,17.883637099948285,45.45575160914365,43.440432093881235,48.17169895781257,29.70296461224687,40.71227078049873
229,36.647777841761375,65.43229093122895,12.147923677630768,35.967642015682145,40.9557122981753,46.25230591803257
230,55.86451851573923,52.832842662500695,9.840281121029362,39.870132907687896,44.747084819984515,54.05378517191738
231,34.23780177346627,46.285018897172264,26.30648099130259,36.16858015742879,23.17978608373069,57.23992913435839
232,19.316493838545888,37.52756153839303,72.25032145655663,51.120198814604244,43.481088989356856,46.69797204626926
233,18.62367758340995,53.50266536432202,39.810285643590056,30.312274535327447,44.86440465196385,42.15212682262755
234,5.531770848698095,45.563096225994634,51.294098359270066,34.10187271109029,36.89459929822039,55.117779651272656
235,21.035218194417926,51.564376936809715,20.23244106465709,42.190374824634006,35.73814182441678,70.39706916708377
236,30.761429374146566,56.43221541026338,26.66221229645921,43.93618819965027,37.56065324519733,29.203979067695926
237,29.370952543303858,66.82779936677915,32.88324194874815,29.616984764236378,34.310230528443334,57.7654432155928
238,17.550835955274877,58.26955818435621,54.49494481870793,47.76989323635431,35.48031033987314,28.77904695270575
239,-2.236494052241758,48.26901471828943,63.51754124970077,36.67016104603695,41.33118237643671,37.853520570602775
240,25.89200168971654,57.88714073188693,33.98320938590428,41.618785192075855,23.635153352760153,38.264349567986535
241,23.395403152885965,54.519488185360245,32.07425185434156,38.169764013951635,48.398335831045436,85.69258088579473
242,27.00798344162763,65.00695682161764,43.426099968703134,33.1217953465041,41.97905154443963,35.89814060592249
243,33.16352762146526,72.19454218170875,81.02044686224677,45.87443536144664,41.158466984703324,41.86596467899955
244,23.595355798917282,63.658613548848486,42.67079063186843,31.024759055454776,41.48208789402065,40.194627373208704
245,10.39981575876077,36.028254081687635,56.47471276399832,37.06645916268095,44.128187217606886,77.48847796046887
246,37.61604615938103,50.09742399955994,12.779398104196318,45.3962392750344,43.56425349756246,30.291547824784665
247,13.299650207150165,63.42264145227626,59.009303037831415,30.134852075325806,36.590197441725884,38.04138421959505
248,29.126055888815714,69.15843744710605,25.577511424953624,29.92945967425059,36.67646415297014,82.21938235942989
249,2.222177067314667,36.66731385246138,51.979624298365266,37.456095242905015,39.796687134842976,64.74779831667563
250,10.988272331858289,50.079205166175,41.812261058563095,33.203559587053576,37.31117082165632,48.61408249025232
251,41.809764417836156,61.068470954752556,23.065077258336693,28.48551131025588,29.257197152628226,60.63455907504285
252,21.63022090608221,67.5711895079891,51.34935299254563,36.03644321337762,35.56994646344005,68.5039581400307
253,22.13450878034438,42.86651805670227,37.12860951048854,23.066247114240138,31.91001374720766,57.74921532947966
254,7.8945006258641115,60.78329570749747,34.586407715635985,24.25281838855759,38.080395895947575,60.945109040992634
255,24.81973189450002,51.50668974928357,42.412819877069396,36.313675838943034,29.503928890954217,37.68948619028059
256,33.532725383748556,74.1211017064564,60.91453235354733,37.844182583191404,45.311213896911205,40.33300344651275
257,15.936345761197055,52.45073360106221,34.77155732291472,43.082273547687635,37.67496290104947,56.815626900242755
258,4.003308618195803,56.03107701371744,53.16947608834087,25.22617655891611,43.658127599323,46.175505120648445
259,12.77413287769535,65.67898379917773,52.57250134447955,53.073669888368386,43.30172837103204,59.455709820109334
260,31.74449127482693,63.87034779581359,22.440845162254597,47.17980842537307,38.90438541524172,60.30937200034952
261,51.960362141257065,70.42780266674605,26.72653294025617,35.74842479640498,38.92541468526667,60.924171757569226
262,33.78301122400731,64.71542823936424,49.082203649452985,32.86706173640489,45.94109075304035,53.777199355936986
263,15.073522085739375,48.98251778485998,31.012016671442673,33.12546331840605,43.71785825462833,52.26654914847886
264,44.30831760062263,68.89508614391583,34.50549884753362,46.97094745490507,41.17381917260809,53.489653043098805
265,61.29107575998318,51.160489502808545,4.242590396580514,43.558444882710894,38.84765441509892,46.62280163067253
266,40.91309445844784,46.56960594476909,21.40035790713758,36.661294898657076,36.99615428319748,50.045566009450624
267,21.32014379480112,51.13484651837413,24.82549981296447,42.2219488437038,24.86051743380282,55.17745187669375
268,23.810359256276797,68.34171985003563,61.805056974849705,42.65688411503322,28.984201483938026,38.2924327567418
269,10.419736058998716,56.78535380630346,42.480027723338935,39.13369620636342,35.29234092641836,55.06145561589765
270,53.63509976712635,49.70100177191841,26.25072054437028,25.413398353165714,35.96617465983893,55.3024185824451
271,38.88124648516591,65.17580746085508,27.005584968644627,37.001699139671075,42.8568319958361,42.005103109985974
272,16.920965758967125,61.100334051235095,54.36445711294177,38.117640028067015,50.80628942669135,72.3419901680025
273,11.837895735052996,38.68623489893834,15.951041163433942,47.86590954131327,50.61456121035531,56.06200738422196
274,6.305428936200058,46.8921757845489,29.819782193999192,44.84027940665199,34.66059815065128,38.168469983238374
275,15.543303171870894,49.522507094798875,5.508752359537382,33.09280366618093,37.518395164307236,39.12761452364318
276,-2.7101088185711513,25.784107402352884,28.103151847393043,29.61873870556361,50.463782781695464,30.449803282581545
