unit_id,ProductTiter,BrothTurbidity,do_feed_flow_controller
104,47.62344990178186,28.799630916589646,20.0
105,38.377808304131094,30.853622821387223,20.0
106,35.338315822037345,27.716676921230224,20.0
107,43.2116842328007,23.150408405551104,20.0
108,20.104367762368767,55.37208625137021,20.0
109,40.03329111254516,17.396978092495733,20.0
110,56.792305787461046,32.821803313493646,20.0
111,60.839988648665106,17.728094978278612,20.0
112,34.14329219998371,7.246929215721604,20.0
113,54.849742702345274,-5.727731335702494,20.0
114,34.63080224301787,60.652707059287955,20.0
115,55.864242948914786,-12.946458137608182,20.0
116,46.86847981615139,29.36034702737475,20.0
117,33.11005679279302,39.20720588156095,20.0
118,41.29032600226323,13.919175722961157,20.0
119,31.865945763536182,50.92793719208132,20.0
120,63.41475725868364,31.36280066854485,20.0
121,35.698658877062776,13.215790098934125,20.0
122,40.9308120057594,10.112424320345081,20.0
123,43.58284149516803,-4.838774859778802,20.0
124,62.47938767195203,22.801818481712246,20.0
125,48.723741519621115,3.1870787713139777,20.0
126,54.1906893114857,-28.020755948064544,20.0
127,40.446894539089655,46.53601826551806,20.0
128,33.154440893014396,21.097647398478586,20.0
129,51.485299061974125,8.945541818138226,20.0
130,32.10169270560247,5.920010061540012,20.0
131,34.59551286094408,45.089385645980286,20.0
132,21.437721818522697,52.3042820567671,20.0
133,37.48865396243545,47.64442434603272,20.0
134,18.197189548838114,38.360167315259176,20.0
135,27.561149147799583,28.707376760104598,20.0
136,28.81252149430878,51.06088940794004,20.0
137,23.29497918081343,65.71842522183805,20.0
138,37.555179216653165,43.957163202993925,20.0
139,44.76057586210895,33.223662876517494,20.0
140,36.003628085219724,34.3707809745372,20.0
141,20.26066670170546,50.93358210131119,20.0
142,49.700386675851554,25.249600327852267,20.0
143,32.237495562875814,-2.115058068557211,20.0
144,51.6823062617542,34.907509838590315,20.0
145,45.14862612734005,9.259853719705173,20.0
146,38.84205648718256,35.60927954488962,20.0
147,56.49500499637262,30.353530174562504,20.0
148,38.84995883744297,24.06639218342022,20.0
149,40.26452518905758,31.234988345938476,20.0
150,44.7285891325119,11.35792728645457,20.0
151,19.34721185849245,38.65680158768973,20.0
152,38.02724277670765,15.443126472773697,20.0
153,33.05746782258676,46.34343803242443,20.0
154,34.1013815885449,28.527063059270578,20.0
155,53.57287403923438,16.855872257909894,20.0
156,53.69141927179245,14.548657266179559,20.0
157,48.76198058808504,21.95818411501925,20.0
158,52.88019524521663,23.50520642271569,20.0
159,42.24021213769969,-0.8182145050390766,20.0
160,29.69919649842726,45.68876744416567,20.0
161,48.80672545726674,23.48956385926538,20.0
162,18.992379624578927,41.63887765123531,20.0
163,30.704563501028847,90.38481990143168,20.0
164,36.53180151914603,21.84457252354906,20.0
165,18.14551645171889,73.20112490106587,20.0
166,54.19869759663285,-16.969474776971246,20.0
167,47.670361716645395,16.907256404509216,20.0
168,18.017668247314674,76.43375865135988,20.0
169,36.11569278189561,29.856405031757742,20.0
170,34.87262062234668,19.583414036180656,20.0
171,44.38790414354952,44.31714850217888,20.0
172,29.79932891370539,29.39277836002872,20.0
173,40.56086752041668,63.62021684864262,20.0
174,33.23109383612017,29.659835517910253,20.0
175,36.179883802752045,39.273108663355124,20.0
176,43.18709846923528,31.34745815657777,20.0
177,19.79190138297039,35.22635890684808,20.0
178,35.066814815173906,29.864142997689694,20.0
179,22.397689924923704,34.59037081004781,20.0
180,49.806468118924656,32.27732349894283,20.0
181,40.86019800060663,14.978741639691016,20.0
182,62.2549138466413,22.405505872798734,20.0
183,35.92001674279938,-0.35675579065054563,20.0
184,26.79488672085133,18.11056751345894,20.0
185,48.24367373652526,50.75217185130903,20.0
186,50.190546308422306,19.16405606577282,20.0
187,70.51616275023453,-15.033468143999528,20.0
188,57.225500006541075,20.892826243753362,20.0
189,60.315620045024716,34.05051575360793,20.0
190,32.3004478144697,24.776121789906618,20.0
191,44.15494163137597,-1.0442843457697855,20.0
192,29.801826970663715,52.46188948947716,20.0
193,51.492223970300145,35.20723196222898,20.0
194,36.85550985940453,45.882846825569885,20.0
195,49.896148105536795,-0.5795405664298627,20.0
196,65.47649788116338,-10.606016272285217,20.0
197,34.95995742508288,7.82290137528685,20.0
198,26.35987204158527,32.42965701820783,20.0
199,48.91484078702079,39.00688526615993,20.0
200,29.193621136889643,30.46764076422945,20.0
201,30.792019100345687,30.252745123600153,20.0
202,27.0634006206096,25.84475268128157,20.0
203,29.57817601976362,27.889089213397583,20.0
204,41.916383615524786,29.837015307852788,20.0
205,32.52470471597016,60.26467240115634,20.0
206,31.21648230603538,44.13586412752388,20.0
207,49.63609016356006,31.06869698675886,20.0
208,36.45626337562865,40.76079107310491,20.0
209,56.9630930561859,13.279737155532993,20.0
210,36.59959697609873,13.824024321969485,20.0
211,40.67829848320156,-2.7778765323174177,20.0
212,52.267655001371075,14.553389072474364,20.0
213,37.0572094080584,16.436474463312827,20.0
214,53.252859336811326,39.854050744692756,20.0
215,30.31437458961294,51.13784155328426,20.0
216,35.832578821347376,41.722752573082595,20.0
217,11.799523419999648,40.4794383361675,20.0
218,53.44714227979702,2.7663748675179214,20.0
219,21.356395273583576,28.89125299545347,20.0
220,32.40410254620686,46.26643822559624,20.0
221,37.12086934037042,32.11448925713619,20.0
222,40.25288697246694,26.45320446026856,20.0
223,37.979126318046355,15.868339524988123,20.0
224,44.47863633993014,37.768604233960474,20.0
225,41.63793170981724,5.7321663762092,20.0
226,58.33194231583787,1.6549715554440354,20.0
227,34.07668714680132,48.503991200329104,20.0
228,46.794934848168594,16.98021890458787,20.0
229,49.83785638833296,24.141503687121215,20.0
230,31.307908815184657,23.77809463723448,20.0
231,44.67269964814968,18.498940507349168,20.0
232,45.322097694530186,80.96392666549534,20.0
233,45.059107170773785,57.64852621981487,20.0
234,28.896811090425842,31.92464024416536,20.0
235,31.53067471655009,20.30599363797711,20.0
236,51.781381910199876,-3.2831351429241984,20.0
237,38.293200295324084,17.618369851835553,20.0
238,52.98407012813059,23.80925454504583,20.0
239,54.50278745216936,21.474236680706646,20.0
240,32.768473984885425,16.849171510862057,20.0
241,54.12882774947906,8.110555236687343,20.0
242,36.65628399475014,13.47728729655644,20.0
243,52.179555239990044,17.65288862908389,20.0
244,14.885040023828001,60.66533603714258,20.0
245,62.49770876313556,0.24873449293072092,20.0
246,32.158051567412976,7.374673559403099,20.0
247,4.787285768852273,45.82390054915002,20.0
248,56.301015129278255,15.377586663601965,20.0
249,36.821139100487216,27.92135295534091,20.0
250,35.80000807847237,36.08894606151628,20.0
251,47.675044189282794,7.4938919209316595,20.0
252,41.45434542966285,8.634572645906193,20.0
253,29.323508886918177,61.35738955940276,20.0
254,45.477396121792275,18.409427130263257,20.0
255,29.721400188535615,52.60469981346809,20.0
256,25.78511106478388,14.416457420118046,20.0
257,44.182469698846745,-1.1546156628466733,20.0
258,54.56671149350556,27.188376024975533,20.0
259,67.79152127930216,62.354547002644665,20.0
260,40.88788207355202,33.40169291771036,20.0
261,41.35859420267144,34.61720802685216,20.0
262,34.63751694669665,61.17211676043857,20.0
263,37.284802997626194,6.398653775012853,20.0
264,24.169241794440733,62.003754363867586,20.0
265,27.78263816286465,45.97496252649107,20.0
266,34.40686970139422,47.86524290960359,20.0
267,36.13104359866001,34.68501026451511,20.0
268,35.06763141925776,37.261102853574,20.0
269,23.3770924988606,31.87896134069134,20.0
270,42.92401231756787,-11.289652439925185,20.0
271,32.458808015425625,33.883296090564414,20.0
272,42.413340347158716,47.37321186026564,20.0
273,21.385960152631515,44.52960802785224,20.0
274,62.04320229020457,25.518117545087687,20.0
275,31.532477699746273,29.33869515664464,20.0
276,31.78277414923368,35.67421613640529,20.0
277,33.81442235396484,16.084421057437975,20.0
278,59.290896975817255,-4.405342936898425,20.0
279,33.42024604220051,46.19090049002858,20.0
280,29.574601837181717,35.13269399430396,20.0
281,22.41329390256723,45.441160509728654,20.0
282,21.893129538747925,43.008955374414015,20.0
283,40.0553727782079,28.98984307460117,20.0
284,32.06435283721757,38.639004513469104,20.0
285,64.61117745194525,10.435391266660439,20.0
286,42.92852291196784,24.647182996751106,20.0
287,42.94100459846091,38.033521568823836,20.0
288,38.37757477444959,29.876026260064094,20.0
289,33.14426389875942,32.862582378314585,20.0
290,26.66948137877577,35.65482974821261,20.0
291,44.21426986646544,43.46220161672301,20.0
292,40.622542544076396,37.87061684046261,20.0
293,44.277122370323276,54.72819922091421,20.0
294,41.12964816993059,27.01867631710713,20.0
295,53.71449357436725,29.007492066850173,20.0
296,38.448304504942584,38.047385794876185,20.0
297,24.819213035307598,41.20871824410858,20.0
298,39.184997972042076,14.44349657798942,20.0
299,21.632222769977723,35.21860707787338,20.0
300,34.41351104014748,-4.622143249485582,20.0
301,36.92512674000683,14.630771110662653,20.0
302,56.34782313920352,4.156292149173641,20.0
303,31.30213611593205,9.66727662023007,20.0
304,50.85645241650883,2.710373079440039,20.0
305,41.95910975105283,37.00168087606241,20.0
306,29.426648212972218,23.581952087108668,20.0
307,41.04018680016222,33.69051880409467,20.0
308,53.07104818534293,34.82805697073259,20.0
309,49.02795732601981,33.321141042231204,20.0
310,47.67556209763755,22.244068208987823,20.0
311,64.31938778938814,-16.44526842536839,20.0
312,33.56485819631553,14.494210965184077,20.0
313,39.75014010153554,31.1967213754168,20.0
314,52.06645297892666,26.88704581915762,20.0
315,31.318892033310778,32.667823135906524,20.0
316,43.49223367292288,2.4413941569347237,20.0
317,64.65017848191357,33.73082080835226,20.0
318,35.83348875890785,27.1989923884386,20.0
319,18.139394081479423,5.997674951342411,20.0
320,30.014569349256455,31.130126086455856,20.0
321,39.58994386396013,49.98941848126073,20.0
322,43.6734669650471,-3.87162973823067,20.0
323,54.692918370060184,6.6422805377815415,20.0
324,27.26555450013861,26.586801821775104,20.0
325,50.9784582925449,31.63776445730396,20.0
326,46.344173205914025,22.538235042521144,20.0
327,44.29107320745446,39.863072456873965,20.0
328,36.76315417582044,-5.278585267905864,20.0
329,26.681249240498367,60.62054874982713,20.0
330,38.32345533663847,35.80580027191389,20.0
331,44.730433874796496,41.31967560664723,20.0
332,33.554280907422466,26.365292316083696,20.0
333,33.39730024558051,26.18247566529643,20.0
334,43.312903631074924,45.218518287853534,20.0
335,41.94225925234005,42.708869931224235,20.0
336,42.12651333977541,9.02599412254673,20.0
337,26.808652280011003,33.85262343048087,20.0
338,18.261606818712536,46.5983156061359,20.0
339,35.97174333968252,29.14154797403236,20.0
340,59.88535930854873,-6.871985419728745,20.0
341,43.37857382382512,6.659716213179163,20.0
342,28.74746378223273,61.300016968205895,20.0
343,37.71499521535937,4.068592610995179,20.0
344,28.035601049936062,37.57265724369517,20.0
345,38.62612600410036,15.703500421338212,20.0
346,49.6358256155458,-16.949704744144412,20.0
347,31.015679175607662,85.26451915442551,20.0
348,30.35910459239251,17.75169294607175,20.0
349,39.14216469770505,17.98759497068148,20.0
350,33.920907812713146,72.50673763909155,20.0
351,33.07472620417421,23.06565309352716,20.0
352,53.5757849318969,9.015167952713107,20.0
353,74.02429962886168,14.449856391188883,20.0
354,43.05201182900877,33.41188390016666,20.0
355,48.234318117457946,37.569114433270414,20.0
356,36.07266677326739,47.64570172588127,20.0
357,44.56471046773721,17.347313901757058,20.0
358,17.033711782080044,75.19172125152005,20.0
359,46.1129288466688,47.07718376109702,20.0
360,58.033196661516186,13.497889543105542,20.0
361,39.95100630319675,37.42879413891013,20.0
362,44.80644968885566,27.585933670989288,20.0
363,34.44205091556695,20.167817260736882,20.0
364,17.457003518863925,36.32275861016163,20.0
365,39.53039507678778,22.88150794776756,20.0
366,31.84620438477002,45.61508188345371,20.0
367,34.49898805850482,38.839527673305255,20.0
368,29.65020660952923,41.542722272058676,20.0
369,39.08967250661576,14.591842308104662,20.0
370,43.53174956664373,15.741684149599044,20.0
371,35.28679023691136,39.5402351237727,20.0
372,47.73258787853068,26.63887793494635,20.0
373,48.93293942355136,-9.446349570641772,20.0
374,37.49312989458448,19.30328387795364,20.0
375,60.54387196731985,-7.167844203695516,20.0
376,23.32377877275096,50.79746462016254,20.0
377,40.54047162315354,38.911657855179705,20.0
378,36.1313839428315,34.558675406229426,20.0
379,49.285292795753875,27.459095545041393,20.0
380,45.69073815238916,13.693764044132788,20.0
381,52.65052431976234,22.35578827340997,20.0
382,30.274060856989095,35.27881014436465,20.0
383,58.544712456331816,27.36756217815798,20.0
384,22.700743025234896,21.533485972382998,20.0
385,12.081706788144366,47.6522054457403,20.0
386,39.337021431719265,53.190706874330154,20.0
387,45.14388072825906,42.56442475076995,20.0
388,29.38378591175786,46.794937445668744,20.0
389,55.84934671983544,29.27369879824493,20.0
390,42.118024594213566,11.78636496914285,20.0
391,23.847735680476568,38.44368650676078,20.0
392,35.55078100049615,20.712104675495702,20.0
393,29.365548430676576,28.477126780088437,20.0
394,55.50009885738454,18.97522262385962,20.0
395,29.248744030003863,37.9959852696986,20.0
396,40.70883263228411,23.11865922488776,20.0
397,53.7102183805736,39.38002458696871,20.0
398,53.50748152274668,19.7092964192506,20.0
399,41.538244467894806,55.44223311166708,20.0
