unit_id,ProductTiter,BrothTurbidity,Temperature,pH,ViableCellDensity
77,24.525665311749584,9.524164610483513,53.77096366304205,17.8127666043726,107.69550580629942
78,30.788624882298965,9.307037397740409,49.15330540317868,27.244208659705667,79.89543048825654
79,20.898322652248932,9.300242393174228,74.17907356841641,32.63474350085839,54.853530342188705
80,20.15587120431356,9.284916090057386,76.14334820381463,26.497707944240066,50.116811970551176
81,22.004333021458784,10.509350300863723,58.640732667419975,21.18510385369671,70.5458288708215
82,19.87649020247845,9.385318073810113,60.259689047202734,11.386896320878225,79.42408352895218
83,14.933638933831594,10.343364969383837,60.45312657757845,30.876580564037685,46.1375755486122
84,24.01212439259132,9.600432218487272,49.44117499973062,13.589435403346506,83.50230747852055
85,22.263619763029343,10.6856866737608,28.390441620118757,18.862110340892578,82.506662720786
86,19.41311550094506,9.50475006986744,15.960768052871146,22.547492491409667,81.69368030583126
87,18.74127223220772,9.666047955431212,58.002476771841245,9.384902480362872,74.2892826399451
88,21.3458010311569,9.602624251851827,36.23996196664224,18.71663195845602,84.86512427902976
89,25.38021789731924,10.942906472788486,82.9216478599261,30.580483843720327,83.61580837052439
90,18.883064923844163,9.236071500041447,62.29560529167779,2.485237932130592,52.438990009205995
91,21.223534680045038,9.909439196915956,34.977115609109894,11.876110107684731,70.61973037445568
92,26.52787863160276,9.016586844387389,51.02326828495361,21.382381356894438,92.5692214921172
93,21.822174676991306,9.435561681648725,60.78438857270571,17.851413727977462,80.65299187200907
94,20.716677662483846,10.325583329105898,56.919535379397416,28.403135733423632,51.74645805954405
95,15.872110939929229,9.380289030514847,38.816312114618434,18.031282350431745,51.89892230147987
96,28.437049159990227,9.301134065117704,75.11155514740743,22.306672398361723,96.42178727460136
97,21.951776345284625,9.132825050082772,49.86298320097788,31.052620416552625,61.511686307740774
98,20.19898750415551,10.116634409658765,38.256707958004505,20.78425446602319,71.22074685240588
99,17.907128466360827,9.757119500246477,55.01401019588073,19.36184225828356,58.972555555616324
100,20.19895938320357,9.601806070636941,39.51061154708511,19.378255345731937,69.68522451881284
101,22.511790725854894,10.333226429154978,28.90347275468629,24.434429461483614,88.7820721746649
102,26.35452895713429,9.847237063847219,58.36403022852952,19.015200793264306,85.75776884213725
103,22.556053490843357,9.776645241819217,63.58545660111348,15.596912810586435,94.14070178282078
104,21.22921926656953,9.124447726766101,30.882479364060984,31.977349620629564,84.40549094477097
105,32.0078996075868,10.073922221099897,55.44757159998367,27.570872458260364,74.41420428798284
106,19.302938627003225,9.654777125223076,59.68678852838705,19.61528711018315,74.52663258513924
107,22.279533087110117,11.278884547291252,57.57752170020788,36.50381862556075,67.56400876725746
108,17.804612481025853,9.505657180253568,55.467447078645506,9.409364161558292,60.4329419343688
109,19.55601585249496,9.782622514300991,43.334098616984484,20.454315237738292,74.6049560847864
110,26.733318028739532,9.581934762579937,55.21416289767655,22.116214243027322,83.49322299555762
111,23.222139941653683,9.836221261269696,38.80817805529538,36.371763188294175,61.75740708420338
112,18.859910796848926,8.619629893426268,58.4786831994306,18.49019229487476,59.77180625085555
113,17.63345779000626,9.36584706060445,38.314226968847265,25.10971396639703,61.91133423370475
114,32.329829749696586,9.80769114705088,56.83123889656357,25.020776749120042,91.86112735216172
115,21.597319239062795,9.164236985046816,51.702791392614195,13.19509011857424,63.52141561253598
116,26.878046142057034,10.468647402268875,45.79250642304001,6.021397811415691,64.89013513685363
117,23.733923684000395,8.960252425575968,63.458199610103264,31.05033383149263,81.85423851620804
118,22.683149694809796,8.695806037071423,63.735729742708855,10.483839852132286,71.85604074405079
119,19.071474947751724,9.834342788229456,32.37020546573162,35.83337033343062,79.68993695504247
120,23.380335908500246,10.452971009240727,47.93013830077717,24.379917310629175,80.45300063655786
121,20.684899132819513,10.260020789328628,49.748053525729354,21.36485366453161,72.22589200194346
122,19.988124099458375,9.853477490471406,63.805794105185306,31.029061789224066,81.49299761350952
123,23.862526007627647,9.217475814501379,51.60240774376328,4.09072936696707,70.085633390797
124,21.41545355604725,9.45737086057599,37.42680231775738,23.533260671060148,78.75842778384617
125,21.698849432287798,9.657468892758727,48.5733837749491,22.07076754743187,93.6031271450136
126,23.299663623126225,9.069631184319503,41.92009006005637,28.743712172834197,77.9515588622875
127,23.16785635088148,9.932900899884565,60.900861174393256,25.446504765052044,96.86992578979317
128,23.92418304287863,8.881852321986981,57.422276032211805,30.818911569487494,74.01221660625362
129,22.770771410374426,9.985305008511906,14.880108051087507,34.691680134455275,54.205601870692206
130,24.47057573564792,10.013250991571493,49.06504617160867,9.755197357448901,62.11054122928149
131,20.881358984122137,9.961936202174094,50.855434115991955,22.81568643317155,72.57422616428435
132,19.158440312210224,10.404545961424095,20.495039371633528,10.424161204905728,59.808399458095614
133,19.950759576485204,9.406608313483144,35.052565032578045,28.959586572418704,50.17743973497543
134,17.579188152648463,9.483697788690108,58.421702019095015,10.481258672768593,54.87715606626195
135,22.196243328571992,9.380768639814598,52.91624682453673,22.079773180043933,62.428907277166694
136,19.167696525349463,8.899552499074565,46.38372947752814,14.176539768791692,65.77133327784065
137,17.953956738067085,9.753744463024224,49.38099403750817,17.891545919537037,50.75847290474052
138,25.90278776533173,9.93824736046028,42.500874036427845,17.058224424433437,87.26154205682082
139,26.803168663162992,9.554731313450297,48.29856717478478,26.858895661617307,85.66046861321328
140,27.664834932115948,10.582687394260269,42.72753483535811,30.212951665231287,61.88805795051484
141,26.12056549917796,9.70044611422749,59.802763794156526,9.931288802365202,84.55727668118774
142,25.647009557672106,10.668324862389204,82.01601280307644,32.42289259924064,67.49135471061966
143,18.294059140319582,10.469865744054612,59.03543606967288,12.480615948393181,57.511347389897324
144,19.23422589113762,8.854953209076324,78.47978453409314,22.850147312472238,76.02139414602597
145,21.084815628209487,9.550744523426921,62.7146869352087,23.679391245709397,49.57915661342417
146,15.917373551736684,9.037560782000593,57.33537354203678,18.62857802377441,62.86865192176917
147,24.944642635324268,10.499948017071878,57.94252150579009,18.02845711983354,81.61852899721804
148,22.97518696567965,9.324691780449491,30.19828796895959,14.37421025385856,70.5356832848705
149,27.132182627068925,10.36037278080103,53.00800965646351,27.44042744756288,95.35164481497577
150,22.942908911928747,9.459775984941857,62.71597245335606,18.583351261734062,74.86075313937366
151,22.802880962832546,9.840105705060424,32.15537277250965,18.716344480828234,86.38038946307866
152,18.094740353495403,9.52974743269074,35.477944572482414,28.193445097579872,78.02941300404336
153,25.237711220277216,9.894257306890585,56.805830573218074,20.084531732206013,87.8305259660656
154,16.19565110778538,9.101064630386686,31.988100452826945,15.143725461548375,70.95126825934945
155,23.17455308594539,10.089817418128774,32.95100286092255,9.768183929481964,55.71757635305982
156,27.634297934089357,9.70257361854029,48.66045463611623,23.367566611341285,101.74150519576759
157,20.921318209332544,9.914927297404486,59.91745266013308,14.480116513004758,63.05021263781655
158,17.14671431868871,9.835512943191807,41.820573865709484,13.765609309067228,69.1795828448843
159,22.064850608238437,9.11072436658804,42.58089492197792,13.632310000044468,100.71734718867646
160,24.75632741448297,8.84924107242413,41.36605054568248,17.461647712118104,70.10916796275635
161,20.769920318725568,9.289616357987802,69.76467125580906,16.576678907141606,75.24931706999423
162,27.16445911197486,9.578088597887149,34.54242177266323,29.030029708052805,67.12868259646459
163,20.84940565296349,9.756782854885255,44.421129791844045,18.944496028868443,92.9193329237551
164,22.15911277262635,8.852508935051338,52.53802133347176,14.403661686778664,88.58382310748887
165,25.056940864542387,8.602804540425009,55.28850042288831,27.177145140769717,70.06837005663286
166,20.490564762092944,9.471766686486758,59.35281797200013,15.461591744452019,63.73875007678842
167,24.733318674130352,9.790074864827842,64.36553159522323,14.706270259210097,67.13797392189198
168,20.020688405477046,9.759563392790215,27.102525043635104,23.687379812952116,49.32825967280635
169,24.656421862254252,9.356740711821544,45.54525263719104,25.140946677945607,83.75838833450042
170,14.505551825431178,9.834446718029085,39.589646018833186,17.480756549557604,54.193612802757066
171,21.353641185994576,9.71858519520603,34.93789329358687,28.587582150734242,74.69023643872077
172,24.31809001924298,9.661144579225143,56.462858404096096,23.763334411334583,83.30079650846916
173,21.70048372388883,9.265801460650694,50.795551636034915,20.97350535190232,70.10523426600562
174,16.709373902105984,10.085217186889754,62.224288602852596,21.932839732953013,55.27229633781723
175,25.144468549081633,10.18937851811226,36.81977409504724,37.41488174959857,84.0297408178451
176,22.205132884071322,9.222812297486856,29.88158380908755,27.703900719758845,74.66468516133256
177,19.81175270018355,9.811513714970381,54.91520342666943,15.957125559413994,71.04324825906131
178,21.125833372166923,10.039814504617128,37.4891636182821,15.142771167066059,79.6386602643548
179,22.05242819805487,9.607106985982606,34.042579431160696,18.170504624019404,78.8833965551676
180,25.719777947928677,9.14506481931993,63.31888870044767,25.65878729813458,59.74686634606071
181,22.65989353876049,9.357118730491283,63.33248902394654,29.265785080599297,77.75137296654198
182,25.354068499796853,10.527399775757617,61.622683587006996,36.255063407212084,92.79504962166315
183,20.271903079282236,8.435778008224334,61.0482938754806,16.3271017948669,98.15196930394404
184,17.62968413907818,9.077018132276553,42.208209405251736,23.11501032438253,76.06773596935157
185,23.477018585035708,8.975330880880668,45.790257471921834,19.61727051132992,87.09122543728255
186,26.230308886198372,9.418748106881626,53.68167524771194,22.10739097188476,44.41024323370182
187,20.075314443513346,9.220139723362987,56.540797995850426,34.3327934756715,81.03530019513703
188,20.44537041300454,8.98348857131275,48.91582487982684,25.71779682448066,73.2763888599749
189,17.89833401050971,9.056170625733895,38.613490635888155,24.334695038840323,58.27232187448468
190,22.921365876626655,9.76545115146176,38.89133916889036,24.408881694447558,83.76277996747307
191,23.776661476185758,8.984656248185972,25.819111498132614,10.053353603134777,66.27071578814696
192,24.42089723805552,9.514726366111319,38.666999166455426,13.506870456764254,86.47630916844533
193,28.37142465754233,9.644614904712054,45.778032241593195,9.626526839125841,86.36783717263728
194,22.990220691927238,9.923505480693606,46.425674611051036,18.326050843305197,80.744599174949
195,23.103947063649095,9.24424449751188,52.45856761316737,21.528231941379076,70.54723286279186
196,25.521471088188907,8.841893329820463,37.424201256672355,20.680430867869994,88.10695317244259
197,24.587101605814222,8.68706829556586,69.38444464037178,22.130634177188668,71.73200429311918
198,23.346612472284736,8.903167699721468,57.11073630079893,20.3368103061495,66.67538990573783
199,19.05115632612222,9.363938059960002,48.41611657584987,15.218975672212522,82.60635934670167
200,24.922652291859794,9.43331090605168,50.16475340929718,17.971189727499198,88.17322650247726
201,23.694711631830344,9.136240937824638,77.08763323695065,15.331468031210733,83.66078940069397
202,21.895973790542236,10.550663574866961,34.31091712084713,29.48263251342288,70.59416641845154
203,21.207822191208386,10.06228812076288,46.25281562378154,20.036995515641205,73.73208063903168
204,26.680664174512852,8.692063233170565,48.187685039571264,28.739385119944682,74.20289213574198
205,19.866659690113607,9.340700972024964,36.465403993753355,18.302979635228645,61.6256282631773
206,20.78002428508819,8.400640616402594,54.202268359710416,13.069252631070908,84.45426509461423
207,23.45447862493833,10.467677772630566,56.725653058240376,19.9761535896053,74.71598203210435
208,21.86437433095734,8.71341691741631,57.021293323302686,20.344392928118584,66.41819144181012
209,20.450435461235923,9.864662420699187,45.64270299099095,25.58670413588168,73.48579377164067
210,18.80242100999569,8.747768920553188,50.947700328693976,28.24817155387389,79.68808072088586
211,24.019944223980705,9.140320820563286,56.161560884627136,21.88684128403858,82.2524653739744
212,25.441016023087116,9.16759445233371,45.59941675394672,13.99337641199807,85.00126104856635
213,26.113639034601523,9.421970238778147,55.79938317381192,10.04367726345529,65.54714111179814
214,17.64526804103469,9.298123772305761,41.416546544181244,25.810424975726995,63.727853227196235
215,24.410151656001027,9.186893335486165,41.01753600928876,27.20077239355696,77.71852893686756
216,19.385839847239733,9.948029486686133,42.141457254940775,26.490932979722825,55.67342268555355
217,23.861013554311036,10.070281682527316,58.268875877942506,23.29611312555491,74.34836685233557
218,19.884266236654465,8.698915753985874,53.936328768707114,23.10732914987672,49.25344962070645
219,21.233771521464565,8.832206909875499,45.046656773544456,17.728863389112966,78.24386722863633
220,16.02303722501777,10.319073549619691,41.319968918627666,10.80415482791669,72.13033331380772
221,24.851081566855957,8.902576195665103,66.84936235044682,22.85313407687735,86.71837046147353
222,21.44499807623484,8.641074261382489,43.64937470104058,20.640963691834003,82.49261290648722
223,22.182430227408847,8.639658961320377,75.85588632898762,4.811817117549365,65.27540355061792
224,27.57771553203225,8.97257355821978,43.74777725467475,9.62273200098019,81.76852865187156
225,19.877302299183835,9.227720810343028,52.36283251040474,19.5016850428062,60.452396128446416
226,15.233719390641433,8.448249145923324,26.300921657368157,10.471155808432211,72.63665065875077
227,18.944310998918937,9.406731329464682,35.892828286704166,23.77317039711942,58.734069748299206
228,25.128200332925022,9.908000952987235,42.7373150450474,14.778031410526248,82.70535823760902
229,22.975986912389487,9.544692547505429,53.27599696809454,21.246169676864987,65.78388580407237
230,21.306005860153853,9.3156875014924,54.081079992221426,18.678366936913157,57.95526942004405
231,19.042970410784385,8.452439128614618,74.99265854778422,14.71089591252435,73.789122307673
232,21.510838948236465,9.407198354160984,76.69395456967527,14.801567450838428,73.68126595529603
233,24.527590579064423,9.199908697041511,70.47235102094838,23.179021479284962,71.27909499741945
234,26.33654210324034,9.913480602697227,41.28162110791267,40.783916423707424,88.42940279743164
235,21.94044656902647,9.672000006357486,32.119574389326516,14.99694209854896,74.58696514657801
236,17.908075981149768,9.464777039310144,53.250397002951885,17.122949696822147,64.51815797029849
237,17.017833864994344,9.430463380623843,46.06710450551804,24.886272175641462,75.28403195398847
238,22.90764846880444,9.192857546846486,56.024810949128735,11.534713426312639,84.06706112620452
239,21.780481123570254,10.045125405933867,57.50628352251289,13.559727139142398,98.61654340752824
240,15.86877572756848,9.501459947296114,50.8038037967861,21.87762295045178,78.1580799564462
241,21.433649937204795,9.885283925841614,51.37867154038878,9.289971802702867,66.84273766039911
242,21.59149268306606,9.335720838851985,50.0158943853124,25.794896284121112,72.97741999783388
243,24.32498994052057,9.080964568641914,45.62215044586528,14.251994188154939,71.76600539365792
244,26.286966672068445,9.377315228331717,31.3254284588357,28.83899604640381,83.60912943612327
245,20.577559812402914,8.954101489950865,33.64345658991136,16.565352745495602,71.29946591028654
246,21.235681698775643,9.403589468580185,14.293835715789193,16.024377775780046,56.925665474631515
247,22.423453182615773,9.492270607059837,53.67411924981552,27.824648825830174,89.03481702444567
248,21.75834770241112,9.175055433973451,38.7214920617951,17.679061034996504,81.15898354060741
249,23.73708383823347,9.329995518969554,33.02540198278743,14.889946914786538,84.80373976484398
250,22.730220015087987,8.817690041171208,57.86751444268232,28.616043086075535,81.06184005265531
251,17.684863645294826,10.11756973983159,58.267975804612064,23.289263738342637,61.89182226427798
252,27.47221167963516,9.48358858311086,72.18066903538758,17.48598082773997,89.7856220183051
253,22.24158355049491,9.354839699889395,65.53121505178238,15.387690119975018,86.68393151525439
254,22.302350933249425,9.905722320390415,52.13061949342604,12.292934969928098,93.82885420259147
255,20.340319275295677,8.315017483000885,57.16882794221978,26.900792032223972,69.78020899022503
256,19.39439139647022,10.802509660977416,54.055371407716436,36.22623718483447,67.86492246120245
257,19.107368759575984,9.623967947577746,47.00249394171399,31.244106156776134,75.12314477436726
258,20.365172030207233,9.960080805289222,30.968110932849342,21.884911250340608,81.67460256233238
259,22.282586209987464,9.598852327549455,49.654222469636835,21.272803626952207,88.70049535441191
260,19.518005358261025,10.164923548533942,41.85851426625105,22.038999774345367,65.81884222945725
261,15.676472123571859,9.723341850572188,73.35830910677667,21.87441242299922,48.49765689470668
262,20.61795257508148,9.371810763046197,52.60921026673222,11.338940571395705,68.61418285174537
263,19.168146677963776,10.41143459072765,51.35292961171056,19.985612211811237,67.76903730153259
264,25.16897921685044,9.403672762734178,58.422609168494546,16.639805842520083,61.63015492217692
265,16.381670461699667,9.33712835324264,48.73599485687447,43.44295539939114,49.95486086321905
266,26.89817923110111,9.172439552960796,33.85192464183761,24.292345254965053,57.786244546219265
267,32.88082012068148,10.027354349602541,24.23274982844263,21.577490172873784,87.75654528483834
268,23.815707829452503,9.649119946269824,52.4305029510845,19.39734982484735,99.00177202978954
269,15.474694609762317,9.866514351687057,50.89368605843025,10.493617775981152,79.8375182782968
270,20.68504833531731,8.935493338252094,52.43641666538402,6.120959124772129,61.306862545942046
271,23.99277939777846,9.540868238297266,48.08813842405537,13.452844975614102,66.94120609148544
272,23.30784135303815,9.958700150777366,35.260090347478574,-2.7611666985362397,76.13343588152888
273,23.596219772283586,8.912433197154781,39.234537508190435,16.332265362345797,70.19997024422547
274,23.512590025878833,8.995822416981854,48.81339165120758,19.021000854958718,92.82648391541964
275,19.044826596415533,9.334186701520863,40.03633015623674,21.195984767139844,78.58061204789152
276,18.71024565267679,9.818619074490014,34.71676619150668,15.436987080079279,64.15488883913908
277,31.54969835062107,17.144920059584855,39.29090442802226,41.09220460862236,89.53877046275197
278,22.863275214444908,10.003633634863148,31.07989432794337,3.0640263290352507,71.30720534882266
279,25.91536036050429,9.907034228370913,57.16249374619945,31.47209610220692,75.67842584275752
280,25.148350827377058,12.239769209027495,72.00476059958724,30.89230282304161,77.76552566956823
281,16.409618782413666,9.014789527584407,45.17899390537909,18.40146214496601,74.42830761808455
282,20.015205465571345,9.866655408475483,48.28503444407609,38.49040382459202,74.06838175132981
283,22.658762177313758,9.912279563991717,45.02423429500429,22.60656338778355,72.58999556986434
284,19.17786650960532,8.62610624633202,72.22385597492541,7.115991403359147,74.02522584975425
285,17.328318598253052,8.293010449112348,66.42967806054634,18.57295327182367,59.67966318127835
286,18.735932309681143,9.038275285200546,66.39755995779596,22.863711228130757,71.76392601050819
287,23.403748495444912,8.92261773322369,47.906957475545155,23.40727548151453,83.08967827832093
288,19.36270551266693,9.978352588077035,43.863037134786204,28.333792304975066,75.36525450412742
289,19.422981116079654,9.609703895613777,66.56297199619776,20.88893122753701,83.72310514061253
290,26.63333813788998,9.953585601580972,57.65858603402319,22.684653261332198,66.48289752919818
291,26.658825094707364,9.559812694123544,25.050900089886888,18.092487011751064,104.70976173653168
292,26.304068139381517,9.257155821104107,41.75685965500602,20.65645806489667,74.87763991400062
293,20.029960045569812,8.745237262081169,47.76796750296619,1.0195104800762185,82.4139179960688
294,20.416607845071148,8.945191861747803,45.26919522178139,13.626793971273054,74.61395799505061
295,29.916362047637662,10.557332925746902,38.816194316101736,33.28269645893646,86.00847536090922
296,28.60989655489689,9.77690752445801,67.24359431778402,26.763306414124493,99.28925164893685
297,23.40680674118041,8.701910503680523,53.075887050458974,23.865525365037684,65.60361486871363
298,16.901031384843762,9.436597490520084,41.562121925498246,21.418316265419254,62.479393779816654
299,24.0970325632282,10.374789661937772,48.03486991786267,25.42981954821239,71.52699724029416
300,20.05804040462467,9.460225477623986,55.66560714155261,21.039670932810207,64.53400092270371
301,21.349491387878754,9.394286150589798,45.01304859368556,24.774786969320765,87.95814172565419
302,23.453495609943886,10.093998404670256,58.874249667756054,28.570699479373676,106.33881130115641
303,22.440628741174343,9.172849277141157,12.803659582386842,20.671346193216035,72.87353371170141
304,22.927660739684043,8.895898629820152,55.00850048971909,24.869226702925726,90.70897296310756
305,24.35494066766526,10.18021855068285,31.496799685669462,24.411915354022593,90.75169099035233
306,22.204330118080012,9.956396487674706,60.445850885899205,21.495959588270846,66.53349596427599
307,22.902263913613936,9.193163461169451,58.01731389184634,21.248921138827498,83.714112451993
308,18.807299888706485,9.49990148208686,37.89178266344376,17.02148220486418,55.55359335253651
309,19.988767744474202,10.906481999971211,44.729469103876994,37.38329488304695,63.14943380222316
310,20.413656614547044,9.380602243706788,54.959394905168715,27.126470738045597,78.12182071999501
311,21.666691857865672,9.642653720170452,60.514396660261674,24.852586353612804,77.86290458869918
312,27.040292151837313,9.917572449027809,51.940452366590314,22.328345757977292,77.15900800842658
313,22.8735907703425,10.632570053371541,47.92645416485403,25.070864713334963,89.20519367634165
314,18.95707396606958,9.600806019222148,67.22200702361948,21.884894222126526,64.6201209939739
315,20.093796005151827,9.306562681111577,43.311814311841744,16.525392836979794,71.26686870354017
316,25.648749659041172,10.530762095646008,34.393397170709825,19.51910844611149,67.7414603127876
317,18.927958282402827,8.092855769870841,46.70295457407536,10.489259687203347,51.26501188450881
318,27.60351727054387,9.363351817742043,52.466692508614464,19.880382672060797,86.12312585094257
319,19.132725526076975,9.980950838275623,72.19064428087908,29.64681133864062,61.64022565255888
320,27.051378928050873,9.421715062365209,20.080638603807316,23.851962719688238,94.05397940736124
321,23.17864894473493,10.077241752468941,22.28554313372745,22.333374204647306,71.34683433790708
322,25.890739932548247,9.244766033465705,80.8740005021074,8.302977349486564,90.26527251650914
323,24.97807469876684,9.154453486700723,44.85856153036537,15.391186577736754,70.13780537114513
324,20.36779445076652,10.06689099825248,51.531060281759,28.807469593858713,66.39753680903465
325,29.422297032325446,9.131511585774659,54.06588321409457,16.00462907386883,90.23189178951208
326,32.2842059176085,16.695757457930036,47.351639138765286,46.62059883348614,71.51397259137791
327,22.562959431344385,9.34579238794788,50.262680751417676,15.815915925484541,75.16009633777114
328,22.545461861755165,9.659704508707586,42.51489378657587,4.331554177306581,86.40619443625404
329,28.220924215047177,9.763757902575465,36.35661064863497,21.769189161279726,75.11938790802941
330,18.62142137145669,9.180322974936583,53.24711427213766,5.125836224016086,74.32989436146596
