unit_id,WaterClarityScore,do_LineFlushRate
137,36.62330990985011,10.0
138,30.94979656084642,10.0
139,6.531418936183471,10.0
140,14.993551122219973,10.0
141,31.39164078194513,10.0
142,22.712814056898463,10.0
143,37.5916846513547,10.0
144,27.729559016640085,10.0
145,17.558225521477492,10.0
146,27.81414448353015,10.0
147,9.276398050927728,10.0
148,4.199193451676569,10.0
149,25.686548721112032,10.0
150,19.700613836277984,10.0
151,11.746350790850205,10.0
152,16.30551230376896,10.0
153,28.091099639529943,10.0
154,19.279740649075343,10.0
155,18.91336833091825,10.0
156,30.9161193895642,10.0
157,15.637250605901857,10.0
158,19.193616805940355,10.0
159,13.202690655104096,10.0
160,18.44177253369245,10.0
161,9.238062526727704,10.0
162,31.8479474874418,10.0
163,15.877068060019937,10.0
164,26.88967216433409,10.0
165,32.391326968232256,10.0
166,20.72731612185966,10.0
167,20.078116202402278,10.0
168,11.26511528768142,10.0
169,17.592185939546724,10.0
170,25.060840404338176,10.0
171,38.93405037746933,10.0
172,1.813517092043252,10.0
173,20.13073307280908,10.0
174,23.39952782931874,10.0
175,29.204884872054933,10.0
176,11.270854086086347,10.0
177,9.463637525364327,10.0
178,7.056537605288914,10.0
179,19.322301640457628,10.0
180,26.63318480762464,10.0
181,17.328958828760854,10.0
182,20.814940323947383,10.0
183,28.339805673759756,10.0
184,13.145167685007642,10.0
185,17.246719757078015,10.0
186,8.963525238624218,10.0
187,27.28524699692498,10.0
188,25.939553669822192,10.0
189,16.79613423650779,10.0
190,6.846613109485614,10.0
191,21.285604171405613,10.0
192,31.949076945743283,10.0
193,7.9656965536378035,10.0
194,19.957505399663503,10.0
195,-0.3899986920569205,10.0
196,18.446983449271833,10.0
197,25.13154052250099,10.0
198,28.284696091270227,10.0
199,25.032996016003377,10.0
200,-0.46288423836149784,10.0
201,22.47603681304899,10.0
202,13.779255213971632,10.0
203,38.41324910256235,10.0
204,15.841306712041282,10.0
205,29.21948049568086,10.0
206,22.272401439008146,10.0
207,11.519653372492911,10.0
208,27.840167636361898,10.0
209,13.256266217928651,10.0
210,14.104422831816262,10.0
211,17.07047686723251,10.0
212,18.06705163452704,10.0
213,-9.05103780740453,10.0
214,19.21666374259371,10.0
215,41.36587409616374,10.0
216,29.461736130378746,10.0
217,15.01445470132395,10.0
218,20.94433722411486,10.0
219,17.88091390195912,10.0
220,26.871084469334228,10.0
221,14.588097477861028,10.0
222,16.917353895919703,10.0
223,30.70146872502785,10.0
224,26.430925136715906,10.0
225,24.523319433271062,10.0
226,24.235439521439226,10.0
227,9.321445378058069,10.0
228,16.529383078238908,10.0
229,27.5328319177265,10.0
230,33.56913575220851,10.0
231,7.978623829663997,10.0
232,32.15284944109445,10.0
233,15.072637800382793,10.0
234,15.650611092472147,10.0
235,23.206813569301964,10.0
236,29.052295111278088,10.0
237,41.077141309514104,10.0
238,19.153729269369865,10.0
239,21.025525742153924,10.0
240,11.724135120511214,10.0
241,22.717998556735825,10.0
242,33.427301092589204,10.0
243,33.54734993833365,10.0
244,25.414450530853493,10.0
245,16.188423533016127,10.0
246,21.341283245027387,10.0
247,24.35830338319507,10.0
248,18.475557912882465,10.0
249,9.362617971472943,10.0
250,23.691240285921353,10.0
251,23.324962686897145,10.0
252,25.543537338177387,10.0
253,19.677922610547014,10.0
254,16.10510043198593,10.0
255,21.594526694930313,10.0
256,-0.2482290790693633,10.0
257,10.750210949550546,10.0
258,13.067773535240393,10.0
259,32.324563030553676,10.0
260,19.61760023400031,10.0
261,19.320747046945392,10.0
262,24.53540051638257,10.0
263,12.73869974660015,10.0
264,-5.472037174868707,10.0
265,9.880234994957585,10.0
266,22.88382201312174,10.0
267,23.27564442544003,10.0
268,29.631905492363977,10.0
269,27.69230636019917,10.0
270,28.499961368570876,10.0
271,3.788855498633879,10.0
272,17.32208350311254,10.0
273,20.665582852636092,10.0
274,25.667566213007014,10.0
275,17.51755655637912,10.0
276,12.383791045165623,10.0
277,3.8622275356713214,10.0
278,10.870455131522268,10.0
279,2.0135232319868344,10.0
280,24.018338116710893,10.0
281,34.89418054466158,10.0
282,28.283328711093723,10.0
283,33.488390302163175,10.0
284,28.84632364545981,10.0
285,19.74251881204279,10.0
286,20.8441723756638,10.0
287,25.316240203700886,10.0
288,23.114057148387566,10.0
289,32.73539083476278,10.0
290,15.44537301993222,10.0
291,5.496810961692879,10.0
292,39.02370331661093,10.0
293,32.45279511754287,10.0
294,14.34610440039178,10.0
295,12.636592258412604,10.0
296,12.834000199096435,10.0
297,14.207574049410601,10.0
298,19.06306856764301,10.0
299,16.543834215319844,10.0
300,32.72909961098755,10.0
301,28.158981244983917,10.0
302,6.716676279168392,10.0
303,39.67047232549401,10.0
304,9.899892062483694,10.0
305,19.10589831345066,10.0
306,8.843489891548277,10.0
307,34.90701664277132,10.0
308,30.781548820221538,10.0
309,9.676578743294286,10.0
310,24.5800074003291,10.0
311,5.848151655942221,10.0
312,8.408245529233398,10.0
313,8.933527023466642,10.0
314,23.538674791137932,10.0
315,4.849319436093398,10.0
316,20.293249525077805,10.0
317,18.800834364727315,10.0
318,16.279039848553122,10.0
319,10.8076633348396,10.0
320,31.670472761961552,10.0
321,15.56761966386681,10.0
322,29.211140578858384,10.0
323,36.196705107557406,10.0
324,22.14995768555539,10.0
325,1.9861151404939474,10.0
326,14.688009609236804,10.0
327,8.481507686923317,10.0
328,34.69432096240358,10.0
329,10.502545124419404,10.0
330,22.477761028020787,10.0
331,24.696551059725834,10.0
332,3.619681366016791,10.0
333,23.40898018522201,10.0
334,22.060099858397187,10.0
335,26.768434383761505,10.0
336,10.880234038471434,10.0
337,22.034533643228688,10.0
338,25.812182385450278,10.0
339,31.707732593927254,10.0
340,32.95535884855425,10.0
341,18.700878954015053,10.0
342,6.778561990752966,10.0
343,6.309458776142238,10.0
344,10.930944807665492,10.0
345,11.586000001047257,10.0
346,23.069595061820888,10.0
347,8.882094101907,10.0
348,17.06826374521119,10.0
349,4.946489040410643,10.0
350,19.85220781378734,10.0
351,22.499378812532015,10.0
352,18.74035821696453,10.0
353,16.479004819685034,10.0
354,27.739174051702594,10.0
355,29.367810446476987,10.0
356,11.48600676967925,10.0
357,18.161472615671848,10.0
358,27.231111808138394,10.0
359,8.698789838397449,10.0
360,24.694106621433104,10.0
361,19.979020292762215,10.0
362,13.064634632092943,10.0
363,26.449989617143306,10.0
364,19.292407654718154,10.0
365,20.788085927392167,10.0
366,31.811844446261023,10.0
367,43.982645320250384,10.0
368,29.180592780516577,10.0
369,8.006543395937166,10.0
370,20.427880917910898,10.0
371,21.359620159731,10.0
372,5.7432104293931845,10.0
373,5.961299621037373,10.0
374,16.00356068356488,10.0
375,18.37339926874815,10.0
376,17.75584789899198,10.0
377,28.267386909297684,10.0
378,42.065335590197414,10.0
379,3.3657965820553537,10.0
380,4.084188579911963,10.0
381,9.780690743180866,10.0
382,-1.0199469256244136,10.0
383,16.118110284343196,10.0
384,25.607073546744108,10.0
385,28.51873880589829,10.0
386,24.055225123304357,10.0
387,21.793527033329674,10.0
388,20.96932998554354,10.0
389,13.796685088398112,10.0
390,3.884460752939014,10.0
391,24.90963039068045,10.0
392,25.367696589302376,10.0
393,23.974792653421698,10.0
394,18.270424907360685,10.0
395,11.425419533957152,10.0
396,10.142176189576823,10.0
397,10.126841300089243,10.0
398,13.10768160822478,10.0
399,24.619574838676673,10.0
