unit_id,WaterClarityScore,MetalColorimetry,ResidualChlorine,LineFlushRate
31,-20.829250846811387,26.925555402070646,58.072829685962496,48.47263270512434
32,-7.528811211213667,39.75546816353709,89.83395907359824,47.32472873069966
33,-28.371812443634973,42.65807047901528,57.43487873600821,70.52159165047969
34,-6.281472255359434,61.01806701461358,62.48087667948616,49.13945961381034
35,22.688297263681854,20.737913079638563,84.39084947608686,33.9208999461215
36,-10.002347983400442,33.06578604383592,69.27357071350825,43.335909737800584
37,-26.22627285473773,58.73513939742033,68.53886068929049,66.03219189340288
38,-0.6747611328257447,45.496857538490815,91.27906822990506,27.933313132170674
39,-22.134123931114818,63.71806728869565,85.13313374597475,51.99143397324415
40,-11.630883832451897,41.151369206295946,83.37942604292074,29.970722474761708
41,-20.022141295892975,50.69293286674587,62.355419532284245,22.657437983512597
42,-4.906340498593556,28.16364476371381,58.805280710496454,36.27938701359423
43,-3.2632033391128195,49.925680848447165,75.2611177268962,36.947179722517625
44,-10.384684543396558,75.33324360718129,72.11717172570097,52.14108681745263
45,-8.040702686354008,66.40067514734923,64.37986451962779,36.68635026097038
46,-17.406900738743285,75.23732828336054,69.64698197484127,60.018708770531084
47,-17.86023666193805,34.67838822160263,61.763191858587646,41.04345050626622
48,-15.85739344128378,44.0774436030945,76.44674041923882,54.02733659691409
49,-11.491313854996164,43.7147476630078,69.1178807137023,44.895118628041466
50,-11.698365967589513,40.16983544516451,76.83208145276367,26.539607816808275
51,-9.211880174917255,85.06766035485205,90.4245526124487,60.130738590662325
52,-10.1736828209017,24.785252780633005,72.5104868457977,32.24872882261913
53,-18.255370828564665,30.394450094770896,53.66841174052073,40.66220250303622
54,-10.475767170807664,62.630592596195804,93.4889538996312,63.13486480995493
55,0.24525512066069632,51.960748100713516,62.39693415768337,13.269331168706266
56,-12.331757845306434,35.35145420730038,72.41398734660488,28.60973509204664
57,-7.301597227564445,53.96235408862397,84.59721743490526,48.0812854185756
58,-1.8016918792850767,47.24322898700257,88.1667559865542,28.218297318665797
59,28.10434971752139,-4.617811575719706,85.71274441951138,35.108462626917735
60,-14.261105625452341,48.99222619056667,69.66322368529892,49.020360574066366
61,3.346424273859699,37.20384674721279,58.96360221568091,10.674016801345603
62,-31.80802415271452,57.24076623810544,59.18906558795378,75.91013600694191
63,-7.447831069284245,66.34680901834243,82.30477682219284,44.82700155842096
64,0.18827925160205217,33.931991719252,76.46872003803378,15.682701962440506
65,-5.030650159268146,35.16628823902918,100.20933252402747,49.72877525050078
66,0.18348442027835188,20.294970565057955,88.30341052584443,32.427492457876326
67,-11.450435501352434,72.34749914447691,91.93747200628674,64.68997958282517
68,-27.897383023348095,53.531741062437824,60.827934421461315,61.03295116036715
69,-10.553392169904424,8.339206055576753,80.59807150811356,32.24727416460672
70,6.11028514661618,0.9445704744264063,87.29365905639727,29.688363850948694
71,1.5222882732945378,47.357892848510375,72.62875533106717,22.86992031954719
72,-13.488721080423193,58.71312507526594,70.28327948574089,62.59902456951047
73,-4.880019238808416,27.80366783039673,90.53992092589648,26.819467484351474
74,2.5688449203854478,37.79815816556623,86.40059446053594,44.090518947667704
75,-16.389458244138122,67.55559602257524,72.55307178352831,36.0594782155257
76,-7.472026512695885,72.15514763605256,89.71567388921066,38.74365720198747
77,8.21646663092333,46.16208327843664,105.57665523222312,29.025981243636785
78,-1.4055252260634354,40.03256873729752,88.76016803607094,40.00173765080159
79,-13.34978346725601,37.407880476989924,66.33636184457197,29.726517446124387
80,-28.64099777740247,43.88846891826609,45.47219050643151,43.5742949485219
81,-1.65096781791208,66.58901629766525,69.31346678323139,36.16803460916386
82,-9.158482005932502,45.23063282708384,82.91684468808417,45.00761463428699
83,-40.37758543739832,56.544302774024985,43.740341076130605,49.730916338104564
84,-3.790908003113724,51.66103271443662,84.01533467752924,31.85716773097904
85,-13.929936675135972,87.8081815255874,85.06662566824191,46.04596971728921
86,-19.443708989050187,43.505633846058124,72.6994648281367,56.34410947414192
87,-15.606332460193059,53.82121805891803,72.43331497543512,37.46213364462198
88,-12.919023832741011,53.78265461123319,84.20355192567412,48.47956130742617
89,-19.017583933427453,55.74059706735279,86.13553233997034,62.107540654353905
90,-17.052475104544502,37.90231759414563,58.23265399229972,39.9621797708041
91,-24.18065347112633,68.44522498424672,55.873725420122405,48.91644323326896
92,8.674770511252056,21.962426329496942,83.03756671726008,40.28168611702313
93,-15.442740583986508,43.585085411931885,79.4400537095196,61.46168430864167
94,-12.890353541077795,66.7045002055148,58.956767838159564,21.794432789421474
95,-25.174143626790844,45.42492282581014,57.48580386981733,43.42107253195856
96,12.407355657409099,34.90873226085206,91.66136106816056,38.80946183339852
97,-16.53049447649574,34.27406864014417,63.63303621611817,36.75766474296036
98,-26.116124144962903,73.00797713403418,63.09887846911457,42.393952299422494
99,-18.94659727471051,49.96689033766059,52.202358205299234,45.86688615368364
100,0.6796741045861743,40.29143913972577,71.653311253844,40.13367963699869
101,8.803750364037642,63.39818938683781,95.71649640615631,33.040836971609345
102,4.405153664474325,55.74889306640645,89.45730728328856,28.704091556867983
103,-13.371186188924117,59.88251892525164,88.31434720047727,55.484231226633476
104,-17.932052550414106,29.951818260112997,71.14242746824102,39.10408646001938
105,-9.31397206808656,63.40829019293747,75.50855342314398,45.336075102579954
106,-21.917957671427892,58.81430558433925,79.88097334561182,56.296792698688634
107,-14.806663003842914,78.00582818047903,66.38351430869294,47.819310271456665
108,-22.403039258614488,52.28938359764736,68.6560024228249,39.19372623742834
109,-23.601205630424662,63.505651018154325,74.5748434044469,41.92748692327823
110,-12.294842325781707,56.1458215224219,81.18905543891279,65.14477936838465
111,-28.60177542522993,38.13746347844959,64.55494930502391,49.26873272764333
112,-26.14862766670043,27.004066176241118,65.01239902484238,44.134091069198256
113,-13.975056408558345,37.224551370114035,54.18868335158893,34.6183914352607
114,9.585369415690506,50.50191186302001,81.25324192922137,38.55354538946273
115,-9.512225643688712,34.02566120214761,70.20409387541856,23.49518295717897
116,13.264178620167783,59.464721635056286,72.95061721785936,36.23803566595026
117,23.897347673690824,6.783280579192169,84.50534141530522,27.604359812866694
118,-0.6860468161131286,14.116247238956916,79.8900454823627,50.536143172979344
119,-15.627328650843303,49.237553536835954,83.96600160705998,38.94297216887049
120,-3.4466147101642988,46.388387177054,75.39085043101075,56.3501045114625
121,-11.191574649294608,67.88172985148283,62.05546607692206,33.94232045937355
122,-14.68752382719805,62.24380536590897,82.13840181236685,33.911509251014685
123,2.354231132118996,31.67910181766372,80.26038015838557,43.63037180280163
124,-15.630812169914185,49.56757114075624,77.75016602984083,39.04087179264943
125,-9.602521682511252,57.10630995820297,85.79002038382254,32.590404612775274
126,-13.497150961839209,34.73938304232639,72.90422882447741,38.44519816730491
127,11.540092000766968,47.61235085150356,90.23175620359845,38.34570966169015
128,-7.924263402993988,16.19076329358026,76.33183575652806,47.160046035676885
129,-25.573241302996376,50.430684786573465,51.13536030211574,50.780792900599934
130,2.3849581133521305,51.13083377071817,64.68503526308109,41.64505941542219
131,20.417793834885497,33.76578404244289,76.62421724335958,39.2561021205328
132,-32.767269802206144,85.58979132749434,55.3584878774028,60.72702344561287
133,-18.44444033229904,37.750343143034044,38.98355720845238,35.51403420660632
134,-11.980110540615396,40.51161527440643,62.29467480554945,21.469035738136053
135,-6.6187765643275736,33.729316478882076,59.102000373560706,57.880404280345516
136,-19.28369321050611,30.75590610896188,73.53272132330255,42.7324394734422
137,-34.19147703346224,61.28623559078533,54.95922076929813,40.31569546088063
138,-2.39018093250544,60.294216157905765,79.1312022995784,28.314570162267497
139,-8.861910279647143,43.441704393452035,86.6376302518041,47.03890277031804
140,-12.139286850690329,32.31478358800533,69.4518007876698,53.548280914932384
141,-14.795868473767904,63.731008294627316,77.1663416871541,52.99127258202009
142,-22.015001248758935,48.8071103501164,70.47266165661603,63.51411506163166
143,5.2252574652257655,51.58532423660692,46.11702718036874,39.400438258060845
144,-18.733020567822642,31.816746998120127,80.47268822850211,32.61615085657681
145,3.1981662126048755,28.739743108118315,56.083617677104044,33.56138603975144
146,-25.576410550317245,34.07639724565253,61.675715863594185,42.95827034894156
147,2.005734071879148,71.34982486994011,75.96788526609097,29.5106628081417
148,8.196624190123025,27.06173938939547,77.34110545966071,24.547634767095484
149,-6.505223837715013,56.70634341684573,91.91483712912539,62.45477207330265
150,-4.499864470896871,40.07462492116696,72.45377269687522,31.340783276915786
151,-17.736002878341537,65.79615998219583,84.10489114793319,77.28304419301432
152,-23.542194561865912,50.82130610506917,71.32930600636948,49.84587620289381
153,-7.435701595097946,62.67406036512626,86.2551849784348,45.33588493584028
154,-17.93331749437303,36.30784395603004,66.23681584487957,33.666841283766615
155,-9.615580531082468,60.223496421786514,59.30120050656242,37.92677624920629
156,1.8166478287678176,57.47013354294541,100.82720988118729,34.38235012783605
157,-11.182646706032333,56.32862058557379,63.214445777824004,41.06626054423321
158,-22.341791106049165,63.43941151417532,65.98547494602495,26.469806767756225
159,-2.8058180681449727,38.73936855874313,90.72275013649165,44.979634978007304
160,-8.367893040544523,29.926479896923404,69.78574814227657,20.486047497319298
161,-1.6720243351806732,32.685539349617,79.66745427563303,22.572213080237667
162,-4.391274700414731,45.94233215226177,65.28448407875834,35.663304659775115
163,-6.508865582225607,57.347569151861265,94.79746426805589,34.240200947755014
164,1.2714059970222937,23.69734728199549,86.5746478059443,21.655066774865134
165,-15.107290090396473,23.873990797282772,71.60851694781637,29.479647078671356
166,-7.011906044427617,39.420916510250656,71.03530955443125,24.189583307929777
167,-14.751029886046634,60.09135707416184,70.40401079863297,31.34671110909712
168,-27.276126810210425,58.26187609884015,47.39534062263354,39.41384256021292
169,4.710353950164747,32.405488877836746,76.84919813535372,31.732351590124047
170,-24.41218003883484,57.946461148738464,61.35075513227544,28.325315697877095
171,10.107366981259311,33.243876190943325,70.38585136844993,23.9418849798207
172,3.6696974291098434,47.85427230883394,93.72067638810483,45.0065220522462
173,-6.861621971516556,36.48926493435691,68.49764438215567,34.1568968993859
174,-31.96849986135101,70.82233608278008,47.11243449829684,34.95505694145225
175,-11.52001520531243,20.661311465934755,77.52657522351167,46.58909813669123
176,-18.88424971647639,40.63910081803056,81.25153263057533,47.566594709679414
177,-17.267388295493223,59.595800991122935,78.51402677844031,49.771181222239804
178,-19.507856081208736,71.10445665430433,82.28861610990698,58.42564638713924
179,10.432683765770541,33.313316598090296,78.07433717721209,32.142289030562715
180,-16.5599052104467,37.98323000268189,53.23904083982729,38.39407801116478
181,-7.422598631715808,36.76516963642241,69.27716437459982,38.59704385457559
182,-5.850078059171327,69.7050192448779,96.34970646512355,40.285604962690066
183,3.734182777987325,10.17230524719286,103.26987157120524,31.36646160133983
184,6.450371521512258,16.984055290688644,80.76086700649849,34.740836427903886
185,4.8637691904216975,23.70191895726775,80.78032168450014,50.7807201477342
186,-11.551320101154813,41.892450703692,43.01364426169435,27.40333776664185
187,-7.935650452473052,29.828565335450925,81.60978790261962,41.26695231964763
188,-12.328653580622497,32.675990049076105,78.75579972561658,38.17475773282983
189,3.4183194864308533,10.94717161124574,61.71019847386338,36.665541023125485
190,-8.881055725629105,57.07219065074611,79.13320410282898,39.27483695922425
191,-8.219935672553389,28.170113408566685,60.40140138344694,24.980216882443642
192,13.154234834915545,34.30295013726629,82.57734105768169,35.86855872474829
193,1.621013386306772,53.94657832235791,95.82666071530326,23.698562105788394
194,-10.902298127818115,64.22909527568109,76.72411268748792,40.63859567176521
195,7.63915463329268,25.677411215125762,75.09628766203458,37.34942781042846
196,-0.9481588242326997,22.939676296714786,83.3663638835535,42.46449395632144
197,-18.90549277227826,25.521890244064572,69.73806347269228,64.03365569914492
198,-12.804189268508665,28.678323088446675,68.71254062873223,22.521478759932485
199,-16.347177924209575,44.39959173426385,86.95533051473512,47.920659729138144
200,0.2541573025746668,41.48360413931198,90.00743304313126,50.365358338429395
201,-1.8955772218091171,33.12216849623024,77.43095228280438,18.522065538742407
202,-24.737349502635105,68.8059061727768,64.0480904479377,57.26128321799952
203,-16.635377071876903,67.90484415497772,82.84820421913228,43.402701945036284
204,-1.6923474843587245,15.371713007128132,77.07065665429894,40.172464525784804
205,-18.839426088654257,45.84499255296634,70.34671623506537,33.898648478469205
206,28.662571740514576,-20.637084784971076,84.13788902132951,48.992393211189885
207,-23.319010626894304,57.3087136169995,64.35575352565498,69.92448834787571
208,-5.342352321820479,14.655752828163973,77.01388103544303,46.94775467544984
209,0.06598260628228814,44.111842243296074,72.8332680869896,41.45462418534372
210,-2.6846497323989738,16.09010409180038,81.62781620445409,38.087507869505764
211,-8.751359213961745,37.66672498259175,84.99053877810113,57.47115954261097
212,7.118562410371658,30.80433807936518,84.89552484022204,31.72127868233686
213,-16.273756587140255,51.163862405416275,75.41549184300571,46.130933916420496
214,-16.319550224920334,30.622127100579828,65.82182860641198,48.66300561684649
215,-7.579509416625328,38.123273741934995,80.33103363625325,38.98433483802063
216,-19.840777343067963,54.72517543375503,58.96739644531928,44.800951922293095
217,-14.263689881236397,68.40237604748918,65.17607702103335,51.69407061496606
218,-27.973164817783925,27.924680717529235,56.046601078064185,40.87647155323438
219,-9.806637139946158,29.878356203560763,83.70234655601378,29.61096192471232
220,-28.928643361636848,80.5678118611233,68.55524400676866,43.10850565232602
221,15.599926238035925,13.218598983063405,83.53653542269916,35.22349224794117
222,-9.90499425032593,23.916455842102664,80.2994962958275,52.70770824275916
223,-26.5811920689797,30.311370756563676,56.75499909006625,49.769192358345045
224,-11.902902982128984,38.92873925258745,74.72892045811767,51.802762092502526
225,-8.647951021166708,21.532918541238665,61.00373179733221,42.861407569433915
226,4.714273490625922,-5.207423883497707,65.88981554304367,40.75653205193144
227,-21.710741666205315,46.70815703154919,58.80084922036379,34.78508592702819
228,-0.6691351347985028,57.44520260809875,80.22453786959599,22.73190724855696
229,-6.478594445438663,41.256104320170316,58.65365871039573,41.66844275570207
230,-25.72569285037113,44.645155757934894,50.279114109548,46.57383422817952
231,14.07321880286663,-7.423736530321783,71.68268038187253,7.9337785580697
232,-24.716443577768842,53.39524810693506,73.90963655989027,42.88638883920069
233,-13.069606222053482,39.84897894659413,71.46136403980195,53.597482382006014
234,-6.320832935196211,57.91384306919265,87.57390181930094,38.60986886702011
235,-11.701244172595166,54.1020997588923,67.38580613903726,31.25474236033743
236,-17.20052374991323,45.352612154605374,62.514628358955974,34.423802497130254
237,0.9049791087937589,29.48078833169759,68.74185808970506,26.645365152207674
238,2.6279182098250655,31.825457194770085,84.39382048655142,27.188326891289368
239,-10.091065093418615,70.88554804614412,95.0047775716598,39.67300016131165
240,13.005857532156174,24.027550368372395,77.26413049277961,13.971856089398448
241,-23.333999111188795,66.1596424577142,63.05383080155681,54.3424641406214
242,-4.233718272862842,32.42997158009295,70.38032819274382,44.97580870321957
243,17.187270499236206,12.041687763868989,81.70666288905815,42.413359299276244
244,2.721934559269071,31.56512390180769,76.29635862375048,40.199824917330524
245,-23.830558597118493,38.33190894145821,73.17779947121139,45.082141412601324
246,-24.739287577836986,49.878423996509014,54.765707480871626,47.75767282776286
247,5.21951021110447,37.68645111879857,90.2505116262863,33.802806022199995
248,13.747265471556142,17.804425073244747,71.36681633036186,35.88995343903271
249,-13.283442947279255,51.332729349761465,84.25357616712027,45.96103336732569
250,-5.359434920396781,23.861682211677802,82.04787088715584,35.8424972338349
251,-7.05042571872492,55.34410980154168,60.95152592892797,21.97019614188071
252,18.457848789955168,32.74406262001181,88.85810306348478,32.64782796327861
253,-6.099620254918819,40.5219081917467,73.37893115582804,17.33616229585033
254,-0.13637906580666836,58.34643093063168,86.93617517529259,34.488591412580206
255,2.054949634566758,-0.4624890330688345,75.25844849539847,17.407967079565204
256,-5.944297598683877,42.11804151184923,68.69780153954093,47.65773026384347
257,-16.08005208824138,51.39828439777544,70.51614749578798,39.13040788094514
258,-13.652391046315454,61.33505665769036,84.72463088072121,45.89092721295873
259,0.16479097545679755,43.09206312640692,85.8664267452911,44.6782954289777
260,-15.231602517624589,65.16649088387501,61.26212541805876,38.272298843900046
261,-12.338813187203915,41.1336661567542,56.213801053815814,39.53657808675177
262,-11.734136189070822,38.63342780296514,66.90087139742788,45.452769765514624
263,-26.427777973289068,79.69814431458009,63.95326147629097,43.52961620327871
264,2.1051214805545477,32.702490238676646,63.65734804273503,47.63632858658591
265,-30.4812120432763,33.20403526203354,43.4447043033231,41.39496265694173
266,-15.122578236363148,39.44806251595611,58.44705895992357,33.83461366638278
267,22.589941373382032,51.57958109131022,85.91470393448598,15.1368996499088
268,25.61232476342272,28.631495762181274,92.96888162586652,15.098870202139995
269,-12.352073144112772,57.3749759629404,77.99334453446855,29.87472124416758
270,-16.114060980208126,28.59163114476254,57.81239151430721,29.418686383897807
271,-6.910514006071972,44.13529896034599,62.1538069628722,47.51669728886043
272,-15.649606999179346,67.77023104264836,74.83050765826343,57.33766720518805
273,-22.11202544106226,34.355167591287355,62.15473777012771,56.86046944094407
274,-0.30953973394801526,32.752703102695754,86.90479230789163,32.25460017036292
275,-15.317456874274571,44.134475406817096,64.18250316638907,33.6879549491377
276,-30.36267190216792,61.985024736469605,63.7188228113995,55.881574466152856
277,-13.156601617716957,54.32003216085358,77.81941692576254,63.24779949802598
278,-2.698093686461191,51.85294181669274,65.72670847697547,56.01557326311214
279,-17.464360228698354,54.77309487707191,70.26728480748945,49.0569699791344
280,-18.99642638952279,84.15592068464588,71.98717977660847,61.519124206913176
281,-9.680231510151145,27.838196458407218,71.79362029497318,47.047774650272466
282,-9.60781221014081,51.08281405613981,74.30608050321644,41.70042716174304
283,5.0293279131791495,47.24072669502908,78.52582301170284,32.79316998264139
284,-16.488317503373196,24.027978063436656,71.85482519048857,37.24105010024167
285,-19.762845545364424,7.78745087302886,65.10969482993399,42.95505748451847
286,-11.655084607068797,27.789449734443345,66.1505597993893,41.40624955314597
287,-0.12463883459690242,27.69215160338051,91.20877551875024,17.111986492470304
288,-22.766695920489326,66.14342464637438,67.05664218019454,48.31010438677366
289,-18.64335338877899,52.925835994793275,83.21945334437666,42.29268166332926
290,-5.431299055079583,56.032342018380675,80.64882510568611,52.65644153929761
291,5.393655594439368,43.58956777723343,94.0733679492081,43.63295566905611
292,2.623934629233246,31.059480569851587,75.15560605433856,51.546559509403764
293,-15.41206317255186,31.6589797509852,78.21738597719545,44.716217201193835
294,-24.673641059578905,37.69963360315447,65.54815939926509,51.97574858946854
295,-5.416205287860444,50.82785057561295,88.08769699581107,49.47607577818497
296,-5.268991498875311,57.30006312410192,95.34984532563573,59.61184466825609
297,-5.788831390540491,19.109902839682047,65.26142312209024,21.260845060030036
298,-23.060104699994724,43.929401344724035,67.60171836982654,47.64500289232217
299,-21.72050087859357,64.03653688066738,67.66874906716897,59.96464355507852
300,-12.329652349403835,40.16679579756083,65.00012884869948,43.21502385519209
301,8.982353901411749,29.728589152877444,87.70880577795303,42.98186735606188
302,-3.4058538164589796,52.616866584446306,102.88893788530089,58.44284287710446
303,27.933522619099087,-0.41466126381980395,68.19611863219517,39.53239295208994
304,-5.703934482411041,32.170836305718225,93.00690412529855,41.22901316142413
305,-13.240721951536898,50.867218459269466,82.81296351474323,61.23433305535984
306,-16.881253526281213,63.875351728833486,68.99429831662577,29.660896629450797
307,-6.052697573518284,35.303543988921064,78.16281865230523,25.598952551431676
308,-2.787519980629205,29.55850667301019,50.99340397272666,34.051101923824135
309,6.788701794074115,47.81263934851346,67.9606755936009,42.13325552621743
310,-0.812372812927773,36.46498146750836,80.59233609881123,38.16391069323391
311,-16.15984803476057,56.44860739979966,73.90890004873641,37.2172056314174
312,-0.9251705931128047,57.944387509548775,76.52799329161618,31.14820095491696
313,-12.898647440398705,72.8467932190253,81.82643461024968,55.94043498500365
314,-0.23792988065626197,28.22920562777285,60.727157674396096,60.07465798830797
315,-23.872057504832917,49.9206395011669,72.05531419467658,41.70547005689248
316,-20.721881459866495,66.47751182861323,78.60565252814816,64.66015816094617
317,-9.785087228855376,-3.6471605805912404,49.59795872556677,23.334759251269684
318,-0.6273394077840271,38.929338225181176,87.45959350342417,56.32267067942779
319,-20.190157540415306,62.12392237545816,64.0426635958562,34.88457679760922
320,6.2731448129207426,41.096194953773725,90.53034375885052,27.49261666148021
321,4.588249155991724,51.84682380122467,74.38661389281305,29.033911723392503
322,11.683087781773736,31.146043663009003,87.86961145288466,34.89414458316651
323,-10.218388102756476,34.907044911993566,71.38205223519526,50.760303316412184
324,-18.51143553634356,67.90030860434113,68.33857277201615,33.681828629780995
325,13.009565902583098,29.46358759959353,95.79128039486396,45.06264786621406
326,-20.974224701959432,32.95273867296967,68.9213043898445,57.93529091517684
327,-16.97771373317619,50.60165064665738,75.38611959377559,49.60247394004163
328,-9.109602049176697,57.18117704627987,89.99059433563743,46.76368125461018
329,11.75462250125836,44.17203728249301,75.43146822526755,38.820384871207466
330,-11.913933941266817,34.968128254340854,72.86872470556143,43.22339927133741
331,-16.140898237994953,55.18634600447626,85.0749936907473,57.29040004346954
332,1.0859935365031257,9.908145742677458,76.47103758361949,49.50374011034909
333,-19.232730841661844,67.54764693496134,60.158801243299244,27.675742097717784
334,-6.273105875311172,47.79811080832947,84.19359685375369,21.07278394315395
335,10.636346997435421,39.783074431452654,91.56263629217425,40.499719694245655
336,23.647082845217042,4.076807803741103,71.88857238103444,41.2236271717415
337,-0.8893309023751135,50.6178811765131,79.99373919732686,29.386428083803423
338,-17.33944035592616,40.885097366371504,77.49739723365752,80.38014393762664
339,-23.89835623627058,21.630816635547454,66.75083532322634,34.42464821144812
340,4.076797582483647,41.946708840801975,88.14841165977842,35.666674224822195
341,-11.65533686852734,52.2848388291645,82.06832887855289,41.404221539141545
342,-18.397460521291112,56.846388517441795,71.26235683460973,42.73553553803958
343,19.603063262167268,-0.045655225081231876,71.55962684940255,35.67406013867955
344,-17.171697238640217,58.85841902532479,77.65180873995278,50.30667430202945
345,-18.238444465863388,37.197699565584315,63.50242885674426,39.10740930626832
346,-3.1689294615478945,8.223765814160352,50.9735210882516,34.22476558239356
347,2.839424953780589,15.643489318019745,71.12478995454903,41.52194704389248
348,-21.700984723359618,50.075513920962024,71.6360449311058,47.181411635352774
349,-16.94630150399237,62.85128153623761,79.91316553865605,56.48440157351058
350,-12.448672359296253,54.47040817585521,77.26423811775837,40.64869187810807
351,-14.71086282460536,44.957026914645766,61.87902511939927,22.931756634368135
352,-8.657827495845417,43.13984969043089,73.8763479416832,55.45306034244652
353,-9.55156994440041,36.380669042913944,81.01894153862577,54.11697351590872
354,-13.838795454389112,66.46184496636073,73.80205917586635,40.41674123299258
355,-21.072492753585163,44.3981301059871,68.79055114652759,38.332729368457066
356,-21.853953819698948,50.237038978623595,54.593926442523,51.75943534634054
357,8.427280914098002,10.842394395875411,60.10613919395744,33.315137942574424
358,7.837904720653635,49.285526939440146,76.908060080053,32.15867372715136
359,-3.1090824146732485,25.813660601961953,96.2983370363185,47.0854970808581
360,-17.584070316510736,39.88894118910692,74.27642009775269,45.84878663927961
361,-11.400821289963865,42.77276922384536,78.2986269862689,56.74167843648619
362,-26.418040869715373,36.8958118096133,58.828607718401635,37.38251780275385
363,-4.817738970947683,19.081015181856902,77.00789611515721,35.54568783282459
364,-3.472103322252744,24.87541189003659,82.48594066384452,32.532677012069556
365,8.314272636493063,31.109289995056095,80.51842079055476,40.017546574427556
366,-3.909710817083454,3.244994954075434,47.34714070967867,22.069274532635188
367,-16.463290576097933,79.24817799209656,74.82476078866337,42.508285908926226
368,-28.943961405035996,39.99070076635786,62.86884491805963,45.42411220609535
369,29.40902055816426,17.438223983320068,88.56599434745617,20.740614593885756
370,1.7831014825480933,27.00359363120485,86.09161287380671,27.476770404197627
371,-27.60308063257731,65.01825953479961,61.43734294270133,26.740650894575605
372,-5.420495411802932,50.18037569698688,76.35609063455314,43.44143610398774
373,-20.892676101335763,52.7032036609791,64.82050794348122,59.163632937076244
374,-16.201049684282196,70.48321592534778,64.09927445529043,38.61826767460273
375,-14.80315913273672,83.75949788295908,92.60414148776697,71.26035468310255
376,-18.36619666351123,59.47446633351453,73.77989128702592,68.80761038328225
377,-0.9328909957750057,50.590967113015466,65.99938595367281,31.6345943642
378,1.374960817095273,33.57777654075615,93.2290250459782,40.414220284607474
379,-6.137284908554952,40.0551567840634,76.9351659643407,23.28726474131117
380,-38.18912568196889,25.84330350165112,60.141648702707755,65.13021385550252
381,-8.986707714474367,32.48648364106177,77.96036152554426,50.911942804261614
382,-16.21776358230955,65.74852697714984,75.56219966575433,47.78123871377797
383,-4.36790857524552,53.59109173297857,80.37790518924655,33.46533723745373
384,-24.741854634068716,51.377268420687685,43.65929852139923,39.30990779118082
385,-20.35591544273492,41.817054037381126,70.72263397879783,27.081650722109526
386,-32.959184291797634,66.39660470430393,52.880040699045615,61.54683719232773
387,-2.2756314919815255,52.86008175054484,74.07122580847852,45.88592917401795
388,-18.736750411603847,54.92133377246685,62.71288370291278,32.87708181678738
389,-8.151974789571888,32.54103772561527,83.4085348236399,39.85084050333901
390,-15.16250762644121,52.44501685519772,61.562901392957535,37.0151143214916
391,-34.03675502629072,76.33636767627434,46.65741895287134,56.51898274943775
392,-1.437019635512696,24.706070921244052,79.0385566516762,41.63206479346448
393,-5.129594983722181,42.280072130245316,63.2206614822938,24.36843947002147
394,-15.349008733336904,37.2358249530531,73.43664913684624,53.228758860512045
395,0.24481822008786014,50.567521919194796,88.89806273511738,42.10873253584438
396,-15.194988050755727,15.818642835054547,62.47299098592827,51.119168606916546
397,2.912852839493441,21.717538094735808,67.1172942410123,31.479512985070155
