unit_id,WaterClarityScore,MetalColorimetry,LineFlushRate,ResidualChlorine,do_LineFlushRate
148,1.6655335884650597,32.55060990211913,39.5918269595912,78.7301948656079,41.0
149,-3.4816302812395974,34.15364054549573,39.21432641445302,91.09277586124888,41.0
150,18.293142924111752,-0.6192889033921389,40.29170716015082,78.65127526721301,41.0
151,27.124057309096635,9.376017860247691,34.71972530357617,68.65208456968602,41.0
152,-15.56535991471808,30.4049774597921,36.895028793026434,70.27769715217309,41.0
153,-15.367131389218295,53.61170000408022,43.61608914124163,66.63410428193716,41.0
154,-6.559098045390515,37.90640513535162,39.02048297442744,83.06960317314399,41.0
155,-15.953739165429187,54.20182115259928,35.61217108574236,77.33015708237156,41.0
156,-1.3564618387943828,38.79764862796393,44.210200133896564,63.089910186467684,41.0
157,-15.849023912626244,45.20255652671087,41.2452403530851,65.27008732347838,41.0
158,-19.82339978519828,65.00798065868132,36.55866442033603,71.40013877046046,41.0
159,19.456196560672534,22.609486921390157,41.360741939352316,95.04417901732867,41.0
160,-23.706792138770343,48.02325010730079,41.1336402362065,65.20406106968305,41.0
161,6.162959664039311,23.187946513880824,41.46318416083643,67.27688724061183,41.0
162,-21.71740724939263,48.37078404043183,41.04502687491844,64.71170633461546,41.0
163,-18.32780591268059,45.506146725736,41.97767684077738,68.92087287261552,41.0
164,1.2789446188525218,37.44077917927489,44.22339426073934,98.14296288763657,41.0
165,1.4286053621144257,31.83141097875136,44.108934382459964,74.52917465090344,41.0
166,-10.363028327647854,45.046538674427225,41.31195896231071,74.58870172692386,41.0
167,-4.002243153648435,57.76805694010436,38.599165323967625,87.47927229480065,41.0
168,-7.780544831997181,47.47425345102873,39.16923026236971,77.35747266412733,41.0
169,-17.31215256608001,34.5936457591458,44.30730021821636,76.58596691756277,41.0
170,-11.503528457289853,72.05605501477545,36.1209108964513,76.27739613807753,41.0
171,23.3904446318394,13.79471954237454,40.499357976025046,68.10817914988279,41.0
172,-0.1167585467056198,41.968838262949546,41.807674706646424,86.41045573858804,41.0
173,-16.478218371556437,41.63579027584463,41.56724921896406,72.92908369489288,41.0
174,-23.297117831075493,58.65987604090068,41.23269682552997,65.44219483520983,41.0
175,1.3277807052528008,54.308736018308736,40.371349669363205,99.64303224271615,41.0
176,-14.467049881065236,50.21827304703061,39.05372825360228,57.04116682157198,41.0
177,5.033479452051389,47.35340604787178,41.51132591742714,86.21710354776724,41.0
178,-14.700675506957559,15.250119844286559,38.47604314751954,80.71854096446718,41.0
179,-12.888241108841811,72.86577086205158,36.007197756827836,79.63766321462148,41.0
180,-13.621367522420798,27.243978663048036,34.83915084632784,94.6879871421853,41.0
181,4.36392792607204,13.717451815429875,45.34964490070003,88.08253045681907,41.0
182,-6.430570034268148,54.70893986799155,37.00936682704663,82.68937173379767,41.0
183,-18.2129105251496,44.71498886289157,43.61458412061657,68.67283405024986,41.0
184,-19.80011501939394,40.02474439851291,44.99983825515622,61.33841337819095,41.0
185,-18.443790844483676,71.07660495008066,35.957540561382345,82.57353129890299,41.0
186,4.706440922467963,22.58444786711287,46.45366113546409,62.16393551859705,41.0
187,1.4540520304559361,47.26228666721199,47.377582634451045,95.05391408452813,41.0
188,-4.151156737758153,59.75354152151465,43.746338442262,88.69617868504847,41.0
189,9.599327508012008,36.99290326985314,41.531192110634656,56.2589859619878,41.0
190,-7.7172805018429464,46.42138793299702,44.50695629135478,83.30681895525856,41.0
191,28.240537035334103,27.068606724800112,43.62482797489434,78.3872895360995,41.0
192,-2.049952206169328,61.92336412057742,44.010516482353324,101.67682804176495,41.0
193,-7.5763810756042025,54.544316054222875,43.473944605720874,75.62504727055644,41.0
194,-24.39065090205083,24.587403588662447,37.80599645530445,57.011791904521786,41.0
195,-30.228575242530074,53.077481637838716,44.70066221497994,62.902122582085845,41.0
196,-29.99219911563639,37.4010777001055,38.810645587463775,60.594826259359095,41.0
197,21.599072728638696,37.265812888290355,46.11439106583106,94.09477357755388,41.0
198,-4.288200673369074,51.153505909184894,40.93246622849297,78.05504187047667,41.0
199,-7.55961503267805,63.05234039001398,41.28702989169273,75.2253133431476,41.0
200,-9.236575668585218,39.59381019689056,39.011115889003094,77.48175041177224,41.0
201,-9.85428016179477,56.277404701703276,42.457779249230946,71.51738984264534,41.0
202,-11.06058492544077,16.356251085864947,39.66525361960266,71.69859913517234,41.0
203,14.33349155632306,23.46252436606145,44.55418382160803,70.37584878090799,41.0
204,-16.187182492360566,43.56432205190142,38.539530894393145,61.310946990480815,41.0
205,-9.087114609548157,72.12388934501777,43.367988694273265,100.18452322482452,41.0
206,36.98514199154255,13.76562391283696,39.473072789306826,82.5165471038886,41.0
207,-13.645758393420767,23.24874925952886,40.42339471382654,75.67963446828637,41.0
208,-17.402976876084207,36.87809859450346,44.28426512429662,60.99538686326476,41.0
209,-24.635195645351843,72.44646407694,48.71675268532998,72.72025635432213,41.0
210,-19.996744032429376,50.437678530595896,46.357944714729,65.67449525662268,41.0
211,-6.070669351299387,45.81691509932009,38.81652859234224,79.98161097444515,41.0
212,-21.954389711887114,36.38759538479616,36.36434888637142,64.39335765380132,41.0
213,6.070257195220302,36.04296153654458,42.00269355587549,92.74195880455356,41.0
214,-5.161554493860656,44.09239526776783,40.90297174325891,71.46736212462984,41.0
215,-25.415814692360392,55.07576675823262,46.55789566349559,63.35843974841468,41.0
216,-25.659374518268134,49.95172736196406,43.85531059358623,58.61679055320649,41.0
217,7.124405188520265,46.724669416384806,38.464504868303536,90.10662274134634,41.0
218,-12.715923086162682,40.8625735533614,41.894066167482315,80.6276557560107,41.0
219,-2.72784804693476,43.02941072060065,39.50725641248211,97.42684335419888,41.0
220,-7.50599124397402,43.42370741852121,43.13216203974191,74.79569842276007,41.0
221,-31.706536796484194,66.34856806205704,39.394101498926275,61.67575269256566,41.0
222,-8.666750300268466,54.29906380925135,35.828509268424156,80.83732961455212,41.0
223,-8.172596617606143,37.58669626187017,40.8918786584717,60.280975080416155,41.0
224,12.315473974807471,14.538931433752953,40.39367094974194,79.4355675592902,41.0
225,15.099084695957583,69.97509376589338,44.66591100550117,89.38802015666052,41.0
226,-8.199776202422102,35.37953030431367,43.77245582753616,94.54968906232091,41.0
227,-3.6629495316583953,61.63165534077973,42.2620801522255,77.4001321656424,41.0
228,-3.216427929542612,62.442715793930915,37.77562806754105,89.41256194022014,41.0
229,-25.88968001615351,48.53092162638381,45.558667309577544,72.00141462312513,41.0
230,-5.93534019902825,20.708859612080648,36.76777668471829,94.44416464036604,41.0
231,-5.443982759315871,59.74121209070033,40.86534044359375,84.91056572002829,41.0
232,-30.660600031852102,50.148155034672634,45.648151921942386,62.04423353097152,41.0
233,-14.440519194477869,46.31701347065086,41.89267009601361,61.811872544451546,41.0
234,-15.83890653458746,46.64796143165348,43.33818664863138,60.62043642555795,41.0
235,-5.944153716980206,31.3195027900696,42.8513343774488,88.71650114374701,41.0
236,-4.682091720459963,50.38608827937539,42.41030124086845,79.86919576541905,41.0
237,11.224352762379489,38.83736064783507,45.66433704322322,97.02631972292635,41.0
238,-6.078984879567677,33.17264513999419,41.3860355615438,92.66686027657177,41.0
239,-6.137663681177796,52.75275407817497,41.29279715265458,87.1321549873395,41.0
240,-5.612284006253546,56.99767487558765,41.381547248019714,84.97075700314144,41.0
241,-3.2627013756294074,6.4934829367161555,44.83336073905982,72.35527485151806,41.0
242,2.6942145523998517,38.345119963235945,38.943903078184384,80.02856036078397,41.0
243,-6.996760638858355,31.926052304252245,41.605182859841804,82.35543157821593,41.0
244,-17.522602501426835,52.715134860619585,41.433428405619814,66.88344081570042,41.0
245,-16.81239395827626,35.536334887653425,40.830929337457725,72.86697697966966,41.0
246,0.18989950743427308,39.49176375716717,38.28367627867837,96.3590619309936,41.0
247,2.276176055926623,19.345436288468342,37.15960542123389,74.87774831634152,41.0
248,-22.200782303302432,47.99378797482151,38.67090531198651,68.6189933033124,41.0
249,-22.025888669534755,52.90494043348867,42.60772102485073,70.23048480038118,41.0
250,-12.758296169002826,47.42035682225491,41.29661432764459,83.80760956397924,41.0
251,-13.391863726000913,67.3419171054827,39.25509756358889,56.671088693804364,41.0
252,-22.459386556207964,56.18419232920009,42.71332961590704,76.30039780536647,41.0
253,-11.564816958985148,58.6946552337636,41.76789017780414,82.9616280504494,41.0
254,-7.890070271844052,48.86574236390743,44.6318496968117,84.7672719628361,41.0
255,-1.3266917296426017,70.55760426920457,40.92412583211219,87.15160586191689,41.0
256,-10.950294024706142,88.03825813125349,39.62003896020816,75.29346242536151,41.0
257,2.745845341722084,52.71329913081854,43.60365855010267,91.06108525980503,41.0
258,-10.173569846560206,52.03352162587942,37.56971307445144,85.2094363018146,41.0
259,-21.00670997536894,51.35646082202424,39.71513072407669,68.30576410630829,41.0
260,-2.461456451875894,30.267744538253222,39.13534936358733,72.72739820707385,41.0
261,-14.512313927609497,46.82995710147101,36.33004472546007,80.42061317537619,41.0
262,-18.15123186580686,27.63072783332549,36.80004330770613,66.83858455113315,41.0
263,-22.133299291825516,47.255730223187925,36.79564114453554,59.4317185451411,41.0
264,-0.4116262939082201,32.99031173623101,43.44505789679561,84.33507266135483,41.0
265,-18.464850664697007,33.52504745568643,42.18540426113174,70.69581262721877,41.0
266,-4.587291067574985,34.17462280999655,44.172686463015395,80.56607378858072,41.0
267,3.8482250056378686,34.3576462459057,46.842497035390295,63.47651455971287,41.0
268,-2.911953752193787,51.59925705964973,42.98849954021951,74.41407158737823,41.0
269,11.75280585981481,58.88574814368002,45.19226975821432,70.66412025767508,41.0
270,-8.30438543912028,19.071249934839237,43.95350401367913,67.6775342970217,41.0
271,-16.694348348237174,39.15781645711483,48.904375776740345,56.26018564795706,41.0
272,-10.17648427663726,44.80029571054203,45.97134536133875,61.303410714056334,41.0
273,-7.114342924106703,39.80500464404326,41.47035182516066,93.46507949442241,41.0
274,5.730488124465861,38.21543568634898,41.23148464056334,87.87970485821216,41.0
275,-19.684213675207356,34.93658253349011,41.224386471665085,48.82491103878824,41.0
276,-7.39398067054468,34.338893093740666,35.11215783628815,70.67969663233461,41.0
277,-7.19162083745824,41.44796102908809,39.357004647360945,88.1308624916963,41.0
278,-19.50769641860127,52.207962829158,43.623258461178224,76.5204100876274,41.0
279,8.691161605619842,25.45628965305664,40.74859600802297,79.50012495655172,41.0
280,-9.829210082626144,45.52188714681359,39.98121120544641,68.82526439451303,41.0
281,-22.90823448171323,58.52438280727626,47.22728715056887,73.55942352623167,41.0
282,-16.85484759485375,37.39315344981614,39.599485681283824,64.31645151431516,41.0
283,-4.806936681620133,42.41239358046026,36.726487743404235,94.40761074070006,41.0
284,-14.25261241810999,49.783925384460865,41.039020893482416,78.03426949725409,41.0
285,-9.7111660322526,39.09187039157304,42.44706402035838,70.02427278428814,41.0
286,-35.176008934232534,28.057801187454086,42.958311896251274,42.2634989276235,41.0
287,-11.095145215749307,61.19093615535531,47.13608657701799,83.8223080099313,41.0
288,-18.8488249850449,29.825259584819737,39.549069951703174,70.3100312891138,41.0
289,-14.62150672904628,21.240788082596627,39.888709763308654,63.268188946453776,41.0
290,9.867188096083492,29.925574389067556,38.28164532835781,93.74092337767921,41.0
291,-12.29411626434661,64.14865457571449,41.14112481480836,84.06496028615138,41.0
292,-3.3193598795323416,50.94066151381709,42.59926884578011,89.34253912505005,41.0
293,-6.215532822121535,60.66554957830452,42.86290889362584,78.64701967789334,41.0
294,-28.11036328864502,49.56283280199602,41.84480490113762,74.60970486510229,41.0
295,21.634095564044056,25.167254339362515,45.46047657559619,74.74545563040276,41.0
296,-26.75585336716754,42.466547371395926,43.15683846417899,64.45323226357058,41.0
297,4.073451030302083,43.509861060512755,38.958328878627,100.72326635320759,41.0
298,5.93834565865246,54.17976008577641,42.00267926214476,92.58322438413528,41.0
299,-25.097373583284362,64.683692698658,39.38447461914154,49.70813955451648,41.0
300,-14.089397032970254,39.611946793373924,46.46355197594276,76.57950296195808,41.0
301,-10.734495961546202,51.42935215457045,34.1425005273237,81.82271972954057,41.0
302,-5.166429114428455,46.759035086171856,38.49231150907386,68.14260834620858,41.0
303,-19.51341969787607,54.33279368481387,35.884173909438154,61.9069893743388,41.0
304,-30.398460412561555,38.703400217079974,38.95763561055696,56.80595617612117,41.0
305,-12.298865737495133,33.70288426379439,40.48506322755403,88.73820822223585,41.0
306,-18.739028485802653,51.69013458080369,44.758703416871654,76.05067903434778,41.0
307,-4.805027189161539,46.246808570725925,44.172345939000316,76.799714078111,41.0
308,0.8757474371277869,66.82705467788674,36.068987380849904,69.61195819967601,41.0
309,-17.025543258633277,21.027520697465366,38.07844762397727,63.434476321825805,41.0
310,-12.316682575585746,60.17980931268295,43.32961258472634,78.28308832996537,41.0
311,-12.397099554560112,43.42463636017962,41.84837958551241,68.53957859916225,41.0
312,1.731409961263418,56.42707578076139,42.75887172729958,81.83878015559883,41.0
313,-1.2941754610890133,62.52612553413327,40.76787272170196,75.50807102540034,41.0
314,15.307282925325897,18.603098372369075,43.685446166264526,69.74628627356182,41.0
315,22.95185688986995,-33.9729103653692,39.01625502443612,67.68499866972608,41.0
316,-1.3590119280540571,20.014052399129305,38.51305839944447,72.10871300688747,41.0
317,11.706828662640554,39.573200418631444,43.323217067888535,91.33484261389344,41.0
318,-5.834906419759941,38.5750550089615,41.57449432813036,72.82294643880539,41.0
319,-14.326311298568854,14.315088367362762,44.85784360241607,72.88755013557545,41.0
320,-16.319812729187888,71.3684657654757,41.32320723692989,76.06124504612508,41.0
321,-7.218118532702619,45.96072773046367,43.927543366186114,77.36243638315436,41.0
322,-12.325564513808189,61.195598532509834,42.068131789007154,83.57152735258121,41.0
323,-10.393119869798436,64.78625335230527,43.556682325370254,58.58472754884549,41.0
324,-9.17631416862299,49.77777291076557,45.84319171236555,83.202909494639,41.0
325,2.4255730558114,33.1193117898286,45.54614684235647,96.09546165056796,41.0
326,-22.5926475429865,21.088151565232938,38.316676994749386,70.75032367923059,41.0
327,2.0319806797665514,63.26298843190986,41.05932727283075,90.17448071966538,41.0
328,-19.7653012148499,2.529855014528607,42.9847392663688,57.581202696882194,41.0
329,-16.3174167964077,69.79614283692544,36.142094990037975,57.444776968260484,41.0
330,-29.98342669353776,37.740260937814035,37.82600549708872,42.38716928785948,41.0
331,-11.19183831540543,45.323513187249844,39.17162759622656,92.51764615360788,41.0
332,-7.412193118001008,33.17965045814411,44.10113198239943,80.77048785681849,41.0
333,-22.64454788205574,49.36131059425633,41.39351153205957,55.763607656368976,41.0
334,1.4037973284229377,37.06291905968261,33.31788552658783,90.78076624556475,41.0
335,4.774916445335026,-3.7274187063135855,41.71723554364416,62.79830558896661,41.0
336,-27.76115790763416,47.59820666720283,39.15801274227497,62.777526981508174,41.0
337,-19.63890664286452,51.29315845754,40.9468137430001,61.6938339633542,41.0
338,-8.393168920111775,59.33774021496088,47.45532219559525,91.392642844153,41.0
339,-4.334694051917568,73.58449836296151,42.058005295813736,89.58029981232743,41.0
340,-5.359759852507092,48.28739471455357,40.164427521992685,65.02215266728636,41.0
341,-4.852847909199029,37.93307487360153,38.9936553675414,89.6002886029435,41.0
342,-8.80299161506533,27.886640758917814,46.0179619606385,66.26418732534249,41.0
343,-18.869915932622057,21.248747487577912,37.20793715047411,82.47938542875613,41.0
344,-20.330199964275636,39.68600512799837,39.11402055196883,65.53833753728782,41.0
345,-14.443755574308609,86.92015657517001,38.230789596683465,80.00039748553925,41.0
346,-27.40867253259311,50.55068614292903,42.14068229216513,65.09185882063109,41.0
347,-9.261349937558867,67.37324655681707,40.915853273607645,64.0328315673566,41.0
348,-7.362711443445834,50.12724489589882,41.30185894596085,82.4897342232814,41.0
349,-23.84179265842268,33.46101292256186,42.38332919156498,60.84858868685145,41.0
350,-24.082815589403253,38.78447269269309,38.38175467291036,55.53127075061308,41.0
351,-9.90937084586838,37.872425004626365,40.55085131758457,72.61200525841852,41.0
352,-4.0537494883164795,35.29174796138676,37.29874292312328,56.18859490532773,41.0
353,-7.22568831757137,58.73877427781821,42.49698467515411,76.3671557143793,41.0
354,-13.619788249593867,40.840789126336055,40.45707934236943,81.69097619979506,41.0
355,-16.300219491412662,15.022445102264445,37.9081506530587,53.86534216962878,41.0
356,-14.356843197442792,50.463197321025774,40.37333933020172,85.91385825484599,41.0
