unit_id,WaterClarityScore,LineFlushRate,ResidualChlorine,do_LineFlushRate
186,-5.0036876277024,21.050305848215643,56.633569525053396,20.0
187,10.98762310285301,12.311810078283441,88.99036115627715,20.0
188,4.352818900206923,18.466411232928998,80.63605147272631,20.0
189,30.7765062812632,19.012036668615675,76.94226936677576,20.0
190,-5.209839265614421,22.83225246900367,51.65729735762316,20.0
191,7.068818351276745,23.818261451099218,71.79415566028689,20.0
192,1.9417374524738262,17.635512796254982,70.59839643396752,20.0
193,11.916533549400585,20.367525337310507,102.98784877138795,20.0
194,1.0064247833489444,13.571497640310053,66.81517660131135,20.0
195,20.99221938080144,20.120289168559356,60.45801330984394,20.0
196,9.375707955357349,17.848745196206167,71.06580131614697,20.0
197,5.282701008196037,17.972751750357194,75.95928876845498,20.0
198,7.936549588604539,15.955269326264698,75.41304380050747,20.0
199,-4.296011755918803,19.40841809052513,96.40733506816136,20.0
200,24.88911931647821,20.149187820063307,72.91146635024444,20.0
201,-2.4040304712170677,17.458995676199645,75.32607911150698,20.0
202,11.546214036699265,18.040337584763705,91.48737005980979,20.0
203,-0.1831894297663637,19.862174505840223,87.35644596600865,20.0
204,1.9808423163828905,17.748193376363368,66.43367595282768,20.0
205,11.000199084759576,16.432098559978655,84.4891496306016,20.0
206,5.151235970274923,20.099032822157955,85.32504818343398,20.0
207,14.517806453699688,16.849999957631983,78.38145544570892,20.0
208,7.833699457924958,19.797200871908075,89.28142066681164,20.0
209,12.690772542210958,18.02731360480074,96.84337407370191,20.0
210,-6.079679851719625,25.20092620812413,70.41472943535774,20.0
211,-5.066772216492536,17.76050315065329,68.42561482532857,20.0
212,10.94305648286281,22.824679205085737,69.35537758646993,20.0
213,5.060357630759709,19.078548942701442,71.63003220499048,20.0
214,-11.287685692895947,16.97239709218831,44.132532247458585,20.0
215,10.291472508232314,24.831378344709066,82.52334099167294,20.0
216,19.8691955801267,19.4778773429232,82.11916860636157,20.0
217,27.887457106727574,22.529763580210595,83.04046834887819,20.0
218,13.135773344871156,18.542314806131024,83.01516098804757,20.0
219,-6.9381282368466435,18.217909939837014,59.634264826369204,20.0
220,17.7436817840774,22.372412531309106,80.48631407850293,20.0
221,-8.585877271639292,15.76936290389763,49.474541015481,20.0
222,0.6701786966854582,17.793160618784515,91.78462731857161,20.0
223,-4.644392622129121,18.946571885657598,42.080752539979095,20.0
224,3.4447645663744657,18.59682319290289,81.21688466768039,20.0
225,2.2751768874961904,21.37129990808338,60.37878222915588,20.0
226,-2.5124790084649944,19.23625730625564,74.84247888100776,20.0
227,1.2479617208726679,19.89556120647988,78.8989093121408,20.0
228,34.31604017658833,18.491950185040512,79.60350649949828,20.0
229,12.485890915442786,16.082019525044807,76.92558357996835,20.0
230,-0.004842313061786285,19.53333862073991,82.63439123485877,20.0
231,-6.281520457634984,26.210081807480105,76.99548252297772,20.0
232,17.87409567758316,18.225364882889114,92.21230453385733,20.0
233,5.572185666097562,22.40281989018916,77.60781719759962,20.0
234,22.70512171049244,22.975546511044957,81.24235924217619,20.0
235,-6.37670153664881,17.23118001931335,54.19566198116209,20.0
236,1.814534771786243,18.43438829614083,68.54108199394759,20.0
237,5.43985144988843,23.121807204262915,71.25124913478666,20.0
238,15.22889682237685,13.700370753699788,89.18450520779851,20.0
239,-5.772246381270177,22.703506955014884,65.33559265818833,20.0
240,23.25832991374613,19.868864764784707,85.14063786801108,20.0
241,-8.38904661197426,19.674705824600967,66.80009399687349,20.0
242,-4.9710330716628315,21.837510987018725,71.16586985575613,20.0
243,-8.314830731812167,20.00498669784149,72.19031272881297,20.0
244,10.280433440807238,22.430387652998185,76.8487547105464,20.0
245,14.684894256231678,18.940469298854172,86.62406984286048,20.0
246,26.578690488995193,21.23691895904943,97.56208623936818,20.0
247,12.059934894475866,18.78076237563892,83.9701238271165,20.0
248,21.91276663267414,18.20064281898157,104.85145366421182,20.0
249,-9.099243604915838,22.948914836274042,71.68417906591863,20.0
250,-4.3588142174739115,20.59447051613469,80.89322893427877,20.0
251,-0.672669021947178,22.98560335597903,68.22968141151635,20.0
252,4.345780947194698,20.69118103145505,78.89839188143209,20.0
253,28.08222119470663,21.4500609002061,95.75188818066907,20.0
254,9.745315723683873,21.479379151285364,77.95586625424652,20.0
255,15.449408219037668,21.515838704084157,90.66639425567294,20.0
256,-5.389162653805245,17.670690663136813,61.82647351774874,20.0
257,22.381244619576798,16.606181237138042,65.19440778869273,20.0
258,-7.691601649614544,23.761269840815487,59.640658498510525,20.0
259,2.414364247439635,22.965953428842393,83.56477027704702,20.0
260,-16.53231644600418,18.970815614405694,64.09422003466646,20.0
261,0.505582495127552,21.990392352506362,71.96630921588869,20.0
262,4.980726276347838,18.636846372757415,77.75550334743856,20.0
263,14.097171398370893,14.264502452708726,81.39673369904887,20.0
264,1.7496488838795763,20.688106675667658,64.49290482717377,20.0
265,14.868120490173634,20.00170505009844,80.41356033196989,20.0
266,-0.39035225937607043,15.935870310118297,80.63684071858394,20.0
267,-2.7794657294116574,24.721793808193915,72.8422161437466,20.0
268,-3.2553556424054007,23.051405061784596,79.07109000680765,20.0
269,3.2520590332263097,20.976744553403652,86.24823164648902,20.0
270,-13.723338058974045,22.275461865007653,65.88658469362335,20.0
271,-8.480732241384217,24.150304322808196,74.46955465381706,20.0
272,-6.620156318172134,21.315053295734046,54.366083370617446,20.0
273,16.648400401250473,20.860502883869042,62.843956292187194,20.0
274,10.809594883189519,24.145503478866722,85.10779943925584,20.0
275,9.297453351232452,20.908130712298576,79.59131079098911,20.0
276,-7.270835472610557,19.86797245947346,56.52829036565596,20.0
277,36.02083390928176,20.674223190374928,93.69077364278479,20.0
278,-10.965579377787948,16.253284031434344,63.6804478219147,20.0
279,0.10452749563399671,22.517214732895113,54.21799751687825,20.0
280,19.563438553104866,24.93847000497378,71.80856265936522,20.0
281,25.773836358100077,20.243526417908278,87.89280929058548,20.0
282,12.801866686761901,19.152392476916372,85.7295631470043,20.0
283,-11.36530754118363,17.567632041678905,70.70507322822422,20.0
284,5.587604230809807,26.275704375071797,74.00751808934127,20.0
285,2.5206538343553437,22.36963471249804,75.02449167938205,20.0
286,-1.1554185722422465,18.160605639558742,79.47688346742422,20.0
287,12.647123222158317,25.176526395832088,68.49772231947104,20.0
288,16.846120592804894,19.62081817101323,72.18599705349595,20.0
289,-9.402534690503325,22.291327427749813,64.72595749310547,20.0
290,1.2401872746305775,22.63735139205034,78.40621308793925,20.0
291,1.0835782198727366,19.105360713377046,62.68116851988597,20.0
292,4.0711179649367395,24.039982230841904,72.05103641221574,20.0
293,-4.104943440792623,18.61653323720803,84.73373390633111,20.0
294,11.766305916391268,18.240876607175938,74.28056373477762,20.0
295,-11.090107606900476,17.74382241095144,70.92855901379026,20.0
296,-13.741575151627481,19.174860352904044,56.40783527293983,20.0
297,-9.419758572808087,19.134722977387412,59.67293096015011,20.0
298,0.7734194259930836,16.68398253575802,62.020580981589966,20.0
299,8.959798602922035,16.188139250811766,85.98162208465047,20.0
300,-7.427436457746917,19.724228996193112,59.89236609256432,20.0
301,-16.162399022905745,20.347041986515684,55.52733641921553,20.0
302,28.732768349668255,19.33339918545791,88.34722202585279,20.0
303,-4.88920448987234,23.655776152181172,77.10457831121512,20.0
304,0.8443681293462704,19.06814246768389,50.46351157701086,20.0
305,20.120029901720848,19.933200566137085,78.72394641398034,20.0
306,2.860452194471949,21.051275508591623,70.95361907909033,20.0
307,-8.596317296275133,17.930085425159152,67.73268013974152,20.0
308,1.2594768442980282,17.4527166707977,62.45981107384692,20.0
309,17.987897343783118,27.156393123364495,78.11414553485021,20.0
310,13.690250680707539,21.31249021043764,75.01358455840345,20.0
311,-3.9816866534715536,20.690291643132046,74.739549200535,20.0
312,9.627957068652554,28.24572541031082,71.59830655818106,20.0
313,-0.9317746421795805,14.416179468866723,67.35267723487362,20.0
314,0.0436427203827936,18.15777092325925,76.03255323971007,20.0
315,1.1666377169409987,13.618273545258191,69.0749583711471,20.0
316,-13.614500413148585,20.794962700566764,59.33822789447137,20.0
317,-2.523879933506195,18.289719946242567,73.54645163122261,20.0
318,-7.193155557059548,18.19004719126543,78.57872756709703,20.0
319,4.863979525639811,19.402151401832853,77.16487448822083,20.0
320,7.517904938193357,16.536641797878232,58.611535800045075,20.0
321,5.549742797771197,17.518584407105724,90.03225512108462,20.0
322,23.636492749570095,22.269705613499195,95.8495397238008,20.0
323,7.084910199380689,12.266758874138972,71.09218070934385,20.0
324,-8.325678758805358,21.087311940499337,79.34708430676258,20.0
325,14.007765992990748,14.226011654557734,76.62693540992568,20.0
326,0.3275880071578169,23.738122483854763,61.86552465315351,20.0
327,19.623087586484466,23.591303102214642,84.8065288163998,20.0
328,-8.860196609424687,19.836342320964157,69.42750225670989,20.0
329,-0.43292894036006,21.945596277674177,81.9861011322855,20.0
330,7.511730021796552,27.644248803230823,71.55578517545227,20.0
331,24.722637027804108,23.570026364177107,92.26667864353216,20.0
332,0.10199592876804697,21.2368343476326,83.4223433917652,20.0
333,-3.177378607330702,17.9114246840898,62.27139446768509,20.0
334,-20.02165003600698,19.448362507334217,60.234518689946675,20.0
335,-4.639106973889354,18.175520174214412,68.16645803601239,20.0
336,-1.149964676105327,15.132144501985296,93.1100717230889,20.0
337,14.370203894484296,22.38564066971555,82.37084814591641,20.0
338,-7.345234671761241,20.284648161916024,68.15861577783262,20.0
339,5.539190427502281,23.26030278216514,85.49232086228955,20.0
340,-2.250529981295463,22.08538916144575,69.15304383010246,20.0
341,-0.8641907841414249,15.535276035356928,80.75436694486092,20.0
342,-7.895504845862207,19.370516169248248,50.45684961077028,20.0
343,-5.606035805888201,24.901744616835025,78.5205078894046,20.0
344,8.981330741968716,20.566689838983752,64.52821641268001,20.0
345,2.9266370146488834,19.44880776361223,76.16799208358212,20.0
346,5.395275340467416,21.67044923763195,92.3773953869747,20.0
347,-2.1258043670123046,22.435152947603004,78.31798243126273,20.0
348,11.812315243338055,21.876639330877147,86.19343872854992,20.0
349,15.532414210094341,18.044226397480895,95.29283396044654,20.0
350,-1.5280861648237147,18.437966469902882,82.33228083663327,20.0
351,-6.576556571613862,17.68292332999188,66.18316324135199,20.0
352,29.517301047195673,23.093374646913755,94.14508792179575,20.0
353,-1.171852399277953,19.441984595759504,82.97834558092087,20.0
354,11.601782485492803,23.793923740316508,70.32692560246213,20.0
355,34.819508811963445,18.76354921611755,89.18777297556315,20.0
356,7.860677895388803,19.484159546152362,86.9186411365636,20.0
357,4.627845990171523,17.51845224384616,66.47095799182605,20.0
358,17.388435871609367,14.925303748724362,79.37591091774947,20.0
359,15.565570236200852,16.64034245575327,84.63009937039762,20.0
360,14.571768105287713,17.19042708559545,81.41324943166488,20.0
361,-9.477785707953196,19.14388168631845,91.9792060601465,20.0
362,5.9155646511389754,18.159670891726947,77.34626254045081,20.0
363,14.767304162652735,20.4550300741182,60.73431587192865,20.0
364,29.051148007122986,18.525434431906444,95.1731498441996,20.0
365,-3.851158706602453,25.503656845804997,49.94867569225273,20.0
366,17.444527806040472,22.430878110469802,69.78649146546827,20.0
367,-14.139300502758266,17.383523230468835,49.14145821270135,20.0
368,12.222519398482163,17.59017855993028,70.84876930896834,20.0
369,3.7287454235219393,22.530100720741302,87.34604900160232,20.0
370,2.9363906878640784,20.365988237185643,82.6533029295038,20.0
371,15.53133501079756,20.77069829415575,79.64690079849214,20.0
372,10.317986223993655,24.496309755389653,86.83086269432332,20.0
373,12.085812488668855,19.522684102057767,83.50419816947507,20.0
374,17.807703327208912,21.995942586018927,86.4806392571304,20.0
375,2.113185933254036,19.164289749711326,68.82580868192967,20.0
376,17.739968636780247,15.8332600221589,83.87318529462146,20.0
377,20.028196542180396,18.186568790780417,74.5169312916753,20.0
378,-17.296868013332862,21.893751066257686,61.25026279455152,20.0
379,-1.8218204194890086,22.765996816187855,55.89681283083017,20.0
380,-2.4875165302216247,22.94181498073957,85.34924387900043,20.0
381,2.6524091638658414,26.0412467577246,88.35382917143491,20.0
382,9.090913449300592,20.059381640385478,81.55402129514256,20.0
383,14.744603108397378,24.433820355525455,82.53976367959054,20.0
384,-10.783792973128262,22.731826257353156,59.249991992017605,20.0
385,14.26648415443735,19.32547800116073,48.26211229537363,20.0
386,33.10792108395059,24.95349920218355,91.82283918614431,20.0
387,13.936530172256841,18.12338139644016,70.88372559867787,20.0
388,2.925755786012301,17.48281883411871,81.48184472688085,20.0
389,8.835535389287362,13.96497909947086,69.44197018977816,20.0
390,2.115438232281157,19.11683901176415,87.34429195130969,20.0
391,3.2759058492078785,16.242463224063716,89.8266859334972,20.0
392,27.58442796987753,23.559731763918716,74.0416975438273,20.0
393,22.699751311469658,22.094781857754487,83.97056065768113,20.0
394,-5.590268960438453,24.756914927428692,72.04434340023208,20.0
395,-5.108449037340241,17.929943961384474,67.07147584958788,20.0
396,24.394963090182433,18.2148475096932,80.90223697011312,20.0
397,16.692904163442336,18.73233370406407,98.99650287533731,20.0
398,-2.4271316783467123,18.17762042524125,80.1115342492421,20.0
399,30.730848776155664,20.34857367326109,80.33592465372969,20.0
