unit_id,WaterClarityScore,LineFlushRate,ResidualChlorine
94,-16.519729139176263,44.27643298642671,72.23051937555458
95,-8.443327176718523,48.60912542973351,80.58217714632883
96,-21.950879794505028,37.24543600216264,73.54081002600893
97,-4.585171078615405,26.058224240573402,80.99089688327024
98,-0.981264049392619,32.147050369756435,83.16561142448349
99,-14.802734898989447,49.55940487109778,74.96225492418269
100,-23.008062559914283,56.0362186418393,65.3228845034083
101,-0.7462803733512096,36.765468893038715,80.61471665902117
102,-7.917637577883837,47.75729729320544,76.83119616927479
103,-2.0365343924678077,25.799594800371523,79.8539209230768
104,-14.26444080632561,32.201945991121086,82.36408224988216
105,-16.34160993345312,48.847296382332935,74.30598412096141
106,-23.579415030058538,32.63819896021557,83.72885490190343
107,-10.122139499289297,58.474476552765196,65.7815641577494
108,-22.246267851087623,42.69841409030691,67.14303882020138
109,-24.02167880989628,43.33254165199908,61.400316510390226
110,-15.800394452598388,39.43836739468381,77.50073172717
111,7.199887579343666,22.388433506938306,103.97766715316698
112,-15.758549757772922,57.061523780320464,66.77080698437794
113,-16.915673800149506,59.57302058740722,73.2115807359704
114,-21.793412549215873,33.30513892899252,63.9082274430822
115,-0.40053022483914236,33.88017514798402,77.33172887430413
116,3.0908027561448073,36.93207215079839,93.63744204785903
117,16.13283973746098,17.03030587016241,80.48412571550851
118,-10.298321203666884,38.342868137666954,92.71076910466884
119,-32.11805064886495,43.41756539423759,69.80576651855682
120,-8.022129434064086,50.73703837555296,87.58322306621977
121,-12.119436223821326,52.717565778384476,83.27995878363575
122,-5.451862927384103,46.99982684427083,76.54252406586407
123,11.732335281213976,31.3788331145388,49.1513674935972
124,-13.284608209120773,39.7478840512812,56.580841372005686
125,-9.55393965890551,42.72787544769121,76.7021357354033
126,-17.36006620645984,50.61438453378999,75.61941964290327
127,-27.81330025021809,45.0340389500212,58.260502889355394
128,-12.705478256278063,41.234492328832765,65.67624872933276
129,11.293103344437423,43.710135520298856,98.56874128087502
130,13.714634746153031,44.65327701970834,101.48778016126201
131,-10.262684163867661,31.2775288927806,80.96974909791165
132,6.9842726154104104,21.72042793358045,77.21990949680254
133,-14.607647359815736,43.91019013872482,79.52901528501002
134,11.937699920645745,55.03779635089726,72.5173788465533
135,-7.194534232607008,44.67353242617426,57.20568178634256
136,-0.7616846437611675,33.00442237859647,91.44925705884637
137,-11.913372470312657,48.75790835244911,69.31570580896661
138,-6.293719401512245,50.773090372756656,84.34228348121738
139,-18.65443581055863,63.68091096766556,63.0626380806302
140,-12.025665063297028,38.42077104536546,57.908204029795115
141,-3.009814432555184,37.635519262771616,84.89949974476201
142,-16.36704001296047,32.570903173415665,53.731901620060526
143,0.3261447232715802,16.970262250343346,66.43179022477904
144,14.504572198355403,44.44150798268842,79.76963812695656
145,-9.874064994996894,51.11005017081812,76.04335004088917
146,-12.587081574159605,26.816786900997396,63.96464235168464
147,-0.7580239553305677,46.24585142440703,85.79653128958573
148,-18.136658661910417,65.02331448155901,58.382640627950344
149,-24.702001357767344,45.94529759435952,57.9797095197167
150,30.159725738444195,38.126463943696635,82.68817728590696
151,-31.15625590406309,42.03474525352687,62.434227342783316
152,-22.685814598144827,38.18400669897341,72.58697550551416
153,-25.827011554930888,59.976343547139265,59.18189989856643
154,-13.382249261221268,31.808346669135837,66.15222475854162
155,-24.290276262333258,42.344608389704476,77.16758285011842
156,-11.400058965052168,63.766187139918614,74.63226196504758
157,-8.220943715565786,24.061302990103425,70.37025913567801
158,-8.089621668630816,34.741277775337664,93.41806603644837
159,2.760378926476042,41.20043327053213,77.66496669962295
160,-19.425659317460664,51.387897531803176,67.8952920336612
161,-17.99078440924693,56.77599192353848,79.50063506289156
162,-24.446882573419234,41.897509191148565,50.678003911659026
163,-18.80651522409097,34.585015037529246,58.433803189481
164,-0.6167268884947985,42.11096571388143,80.66920245909625
165,-16.137716407026403,51.667394896525636,84.07439475400487
166,-15.521831589340342,50.64716268622584,77.83612151716788
167,-31.62987579908063,51.29411443535006,55.620203300055266
168,-15.810168076045882,58.329844356411805,61.26638410561199
169,-6.913831037306155,39.107191964432864,94.88031091232757
170,-28.172495902528407,57.20129012380125,70.02032642506649
171,18.41244596876511,16.858910512954456,73.34613384782664
172,19.270929242880204,36.572542206501296,81.62058706557598
173,8.30092808278767,20.18194227218076,96.58884617541298
174,-8.291405172784295,33.18693010992889,70.35157752107065
175,31.415220027435552,18.69566028197081,76.00618453246797
176,-16.81057295466303,47.40809094643562,63.62820141267427
177,-2.6318411105131494,34.41510392512623,92.45594964711339
178,2.9191587837159574,44.7644240161916,90.14894590981568
179,2.8117233605974628,37.932703342246505,96.89069782939393
180,-10.760722786524042,38.08852766596202,84.90511122666435
181,-24.84086751788751,29.935042023550857,62.79354775513926
182,-13.346629833839689,49.631691087958174,78.36071471274747
183,27.54475151028254,30.730873450843156,69.24171574264068
184,-23.94051847278201,44.98171363052104,74.45278750757024
185,-15.17953978796028,47.78716894148974,82.25586530299802
186,10.662065593328197,34.97812956615715,81.5478228234676
187,-19.884609293060027,38.07908293350432,59.15367467221279
188,-14.880894836316209,48.86135984751302,84.26056775469091
189,-4.886038567183783,38.308928999752574,79.21747026180896
190,-14.663154309857397,37.45200818439111,71.03461629021093
191,-7.987275989081977,45.044205904632356,76.85558524353097
192,4.712880854435864,36.692643824678505,89.18426680976991
193,-15.872278718867687,47.738503922214356,82.67640071990903
194,-7.921773915788888,27.394117586030873,83.07566677154539
195,-17.213970520929905,39.72980550721812,66.53079656418066
196,5.1753312659180555,39.79606438071959,70.85466395120406
197,-7.378557111486927,31.017616126860766,75.47772482060493
198,-21.764895083069856,40.76676036016751,72.18583747935871
199,14.902407978548185,13.520413671315396,61.809834151787
200,-10.158126141459913,36.509140781754624,71.4937330065392
201,-6.720175353661858,22.257840546275688,58.01173610644985
202,0.8665967061209794,40.284570281224205,73.14296994067148
203,10.041562092882172,32.15153530512184,90.0182339260896
204,-10.956219880048641,48.001952090458644,66.28079616554066
205,-21.04894274841316,59.56375579103019,71.81461254321266
206,2.4675799050759,30.01885342610229,70.68031572321188
207,-4.834190744530349,46.83832687944563,82.00216638027801
208,-14.851574455852457,44.36797040901844,73.21913736908553
209,-14.938117487456385,64.06017376471152,78.3213548775283
210,-12.228641510110656,52.36938256217231,91.20690982600189
211,-11.71157386805626,43.664969379223855,75.29907840303031
212,-18.275716968820923,48.61878864821687,77.02525624086852
213,-11.347898539716732,54.31185033675345,83.89099585106855
214,41.54491109291096,16.256565811279255,95.76501982128099
215,-22.796052488281397,38.91617583178822,70.78182736516948
216,-13.019197068624802,49.648531124849804,67.62741280218194
217,-6.199514323096188,61.377773239977735,95.49774516838943
218,-6.519434744911118,35.6198738057964,60.87914806488523
219,4.667633172431241,48.10874645927628,72.55995833203366
220,-10.785093572813098,38.63938481968417,70.22442819580506
221,-3.795951657487666,33.31538702303557,93.24216986154386
222,-5.3236380844407325,36.12424406379142,69.78960219918325
223,-4.065486596019459,58.49845589202448,79.478287290789
224,28.46230916150223,9.601814662145904,78.2088467445942
225,-7.352716596910052,37.44208834371883,76.08993460307197
226,9.25581285327234,49.928326524467856,89.97561335538485
227,-4.518368856636267,45.01269613271555,77.3383862490485
228,-16.318340368311176,68.28906385880741,74.17843687459505
229,-7.252711149114324,48.78558235648962,95.59241659241691
230,6.053110451122654,37.981709881778286,90.73314137213897
231,-22.077881099422676,44.4123392993009,66.61295500478549
232,1.46363837406903,19.18079900400302,76.60759357735039
233,-29.47655992196717,55.925826566933296,64.74770310101883
234,-20.09396286945044,45.07047320736992,69.03507000186168
235,-21.098553668081816,49.65731975790274,72.69273378205806
236,-5.561770053972383,26.26119448298486,80.88803563840796
237,27.387480683274664,7.171939804219129,71.30485324151853
238,-19.776428383693514,38.71866555954112,71.68586101147515
239,-7.655117868028652,29.04308436366948,74.30293292841253
240,-5.953885533814038,27.138206766355218,78.87004633971009
241,-9.516880163877122,27.582580915675628,60.584953915165705
242,-13.826646555447676,54.877684817076215,77.17796463270734
243,-11.807557898802445,33.04941394701183,74.32848757709972
244,13.270837064273758,17.243439585627353,80.10372647026837
245,-17.005233166231648,53.264531547597414,69.48444117118679
246,4.0647062351792025,20.381529676063277,73.58166874442709
247,-9.920460766627826,47.704452028031824,86.99393693805334
248,10.20998751932349,30.837286211336412,84.16939463431237
249,-4.843612833404261,19.84528545191018,76.93191956527093
250,-3.4063002492056733,36.70789480620538,84.52029288294531
251,-22.563413234523658,42.80795873955823,60.34092873046551
252,4.894770378192613,41.90634496375912,87.85163111679779
253,-10.958112629947065,39.010570125318495,85.2813726566589
254,-22.60238029706401,64.18645674244213,82.29299305097332
255,11.786209972964869,11.937367184697182,75.12451967958926
256,3.8086826690351216,24.316140025061515,88.58048164340902
257,-9.65948048508606,28.112768757075294,67.58395341093923
258,-20.56188716949952,51.87247652074043,82.09024052916038
259,-0.281172447010835,38.36284913892649,77.56881047063884
260,-16.496901955901553,21.991140971147818,63.374891092902324
261,-6.685173004445761,28.05503728513449,73.56073942889411
262,4.688558485397651,41.3469471812695,91.06416526185258
263,-21.00623157861148,49.7766126895596,69.6653214078794
264,-14.2064044839677,35.65607706623593,81.30210736362764
265,18.24118091478096,26.121613737363795,68.061143799823
266,-11.901656577973126,49.375935138732174,70.38162402496505
267,11.34582910189863,38.545371136849596,69.86731536275963
268,-21.76922958892095,71.73317221053401,64.82754141614528
269,-29.24969494569476,37.45148130693794,48.42335770427718
270,-1.3594892059245107,48.32692253953583,78.11385682591717
271,10.184299323147329,17.620944815907816,63.4523115314098
272,-9.769850090145711,44.207425858611074,91.93229028687847
273,4.612513966704447,33.40608201775042,76.14368978275037
274,5.616223722665429,34.9073059105563,62.149393271461776
275,-23.03762512219523,52.842374860774605,79.55369119956609
276,-6.907083176980182,14.74844186485112,65.9416519592449
277,11.885830476990003,12.985508584819666,72.94271528673534
278,-18.347754769855296,33.92860246663937,67.88564409090223
279,-14.128078559227946,38.457994021579346,79.23433775872209
280,-19.425166401294,35.49750110085764,68.32896810280995
281,-12.978726558814236,49.708923837735774,92.93818741866234
282,-14.11597579625168,28.547377868325114,66.90533941798452
283,-18.466250421244144,48.06905275118241,77.00872653791335
284,-21.601902007333944,35.83118822510629,54.28753407715813
285,-15.335183059263095,58.44618613553014,82.42366293338175
286,-5.966570360081997,43.89316226323084,73.90755380855902
287,-37.53102487361864,51.713637632740394,49.97200476552758
288,-8.62240825599174,46.61620727064371,81.80100697741662
289,14.166955542021235,38.38660090742185,69.55722805277298
290,3.001263824398484,23.151090987511328,71.03421028491357
291,-4.844295397747064,23.122642969505307,71.16239602960601
292,-0.5814920190904292,30.449744959366992,85.88731225730197
293,-32.08786365595862,69.48228124452757,66.03944047468559
294,-10.308901301683784,44.445322453233906,73.78001535255886
295,-15.31319957673869,48.19219466691733,72.18824182185527
296,-9.663455503020131,32.061381750858864,69.29070982995759
297,-6.440532789741404,36.05864979230784,86.50569245139856
298,-26.3980474127209,52.56100057912371,61.435756178813655
299,13.355045870673314,58.499337013777435,65.8444803931173
300,17.031931532198257,42.34958542237891,87.36829196979534
301,-18.56653909027603,48.040714149328764,68.96527280206351
302,-30.001734631209047,66.00764238901738,73.05073908994335
303,-3.8862467693450835,40.59818218840457,66.28284051667764
304,-17.582243205908792,44.9398501465057,83.36991805747292
305,-23.886865618767384,51.35976882054428,56.02086682966606
306,-19.021245148916204,38.854724508061686,77.27966428933631
307,-15.444336076921552,40.90857487452151,71.7454733829979
308,-21.591739433022866,42.30114677530999,60.50167834009083
309,-24.103055199592287,42.38664511362945,66.88657026165149
310,1.9161395518772695,41.13454117886052,78.65772805708825
311,-13.038443116651733,39.92564876533417,71.60905372817777
312,-8.435367148818937,34.83253079533257,67.36325048581206
313,11.30326283860166,44.75681965136864,77.19084523322192
314,-20.83182376558527,56.81850820230403,83.67117111287514
315,-18.750125652942693,53.56075616027527,68.47316863062775
316,-15.162308445902756,47.59984980787022,54.914457995164376
317,-9.708133870227815,60.385680368481786,69.27109349736274
318,-2.118715770945388,28.471233000227762,84.89795745417776
319,-9.388819275716173,38.84362724414736,58.214727372895695
320,-6.426766144896423,18.543316316512623,63.81074247914968
321,-18.579413416400914,48.09967226561081,78.37203887877239
322,-11.309025968267953,33.04139418234328,71.45358278964953
323,-11.180594061345655,29.17300127036415,61.75791844147663
324,-23.067098321396962,52.126308394626015,60.41289572131639
325,-19.05532524436426,61.196929775036594,63.212789295959794
326,-20.03826087709976,38.62730942433539,62.69962389750626
327,-13.79685070540261,39.81406986042024,80.8321318749505
328,-14.016552704086681,48.29244006387709,81.17617648436588
329,-5.462774513528683,21.804141464306174,61.593337729931854
330,3.56765054389703,44.976225453814806,81.13713384037408
331,0.8325131718164351,18.10008447766063,71.23559178585711
332,-20.48065733151629,40.32083871415729,57.943589312540524
333,1.4153516085957296,53.082735449046645,59.548044220269205
334,-10.860457040330159,30.937080787181213,57.375504897314585
335,11.049769730155528,31.51194209957815,77.37889583459783
336,-24.393047320357063,75.90592205478747,68.04496207706079
337,-24.75410106859666,55.53921781565023,75.60338887300796
338,-17.625541655240568,38.17856690752086,67.29354781875483
339,-9.518115276513566,39.67911852268846,73.56301505583411
340,6.152788303387287,34.83503229028175,77.1086927911022
341,23.45028224338526,15.265682312689687,88.08920011862756
342,-12.34756607793115,38.82496798413551,80.39895739011061
343,-11.318765977367203,41.94520266920211,64.96563233725786
344,-15.86158692759122,42.00575968848181,67.50188248010515
345,-19.350623502031382,47.62572250396351,67.56414125762139
346,-21.69246174231749,61.827745182036296,71.40101549475263
347,9.056526869608154,17.06806405177369,72.20435666019085
348,9.845862459757946,31.092597725344,96.98176839107163
349,-1.788609093814311,46.896224850154866,86.44425963219169
350,17.03433925599258,27.02096945476218,67.69468054079724
351,-21.77315433172399,47.00052357335048,70.68765889492005
352,-13.889045359032835,45.62432234284498,75.41111368279813
353,-12.971516613925587,46.292113523523035,69.46611977338542
354,-11.334542057377524,33.947127936580685,74.55009262414373
355,-23.474654679033872,35.67718987149539,55.80639173378798
356,-13.780877878628461,41.18011637414036,58.614040947146265
357,-6.943090925607221,27.7059637365031,71.70876231398891
358,-6.492284013533649,35.09498244100261,83.92098301124508
359,-11.012762955325261,46.971107860877126,80.55608967660045
360,-3.199308759153972,41.742252716218765,87.6903645075714
361,24.19556268208241,31.226127599434793,81.17839375972869
362,-10.317250632136128,45.66773170577446,80.65917570861819
363,-3.8559480612434958,47.537881350277736,94.01607648393083
364,11.192738849203998,38.524820749402195,91.56124093661263
365,-5.692964846922791,46.47248829379025,53.57803483426912
366,8.502765498270353,53.68653137381306,71.7240189024675
367,0.5714741502270548,40.49101033215163,89.94302218854216
368,-3.1142719723454375,33.80255419875153,91.00828281698612
369,19.48851804207549,35.78627849580921,92.50892694200842
370,4.526808698791608,54.25683686990194,88.48468690224982
371,-23.281905160386064,49.507837958990905,54.116561316857165
372,-18.508372777445366,49.00128107478358,76.15394945037127
373,-32.69977923461705,61.43596073867683,64.24641010044648
374,23.572107883976678,23.06491080501104,70.40958530142197
375,-10.883201692395975,44.83944749794319,82.35837496683538
376,-14.509600342038333,58.327753046351155,81.78912083421768
377,-1.4455866756885594,47.038571976631225,95.42547839080027
378,-15.728909441346229,38.429921044394945,68.05758050755145
379,-14.159084162480251,46.15727703746833,86.1648065694475
380,33.462895785319176,27.910521294769147,85.66385363780864
381,-21.517981496639052,49.89867538662583,71.53340794741844
382,13.730199770832318,55.488272066668955,70.13017517063338
383,2.249057715545005,42.78208129537535,82.46589577773446
384,-20.276509215677578,34.11660553149138,64.18684180076002
385,-10.635295438806892,41.56997961854907,78.02006621946418
386,-21.990946583877168,44.982330920173474,59.47716435121195
387,-19.274218846598508,28.900528029898915,59.576526392323736
388,-19.291141002356344,34.98400380285127,66.42044313345347
389,-16.933141456671745,47.22874426701893,86.28836529705983
390,10.054739135729594,19.694744155293186,71.29443062659281
391,-5.964249431079783,35.80377775316931,83.0329636647488
392,-9.3984754212095,51.4137521063181,63.775747117276254
393,7.074190278891806,41.17371598700823,93.51991656046451
394,-0.45592746723910293,21.486703849355035,75.56549486501416
395,-8.614239008448198,53.99373913322129,72.85994059067052
396,-2.6686778750314164,33.54071535591721,77.63375513997774
397,-12.953632323993304,46.214787792842465,87.23760478471583
398,-3.568981526698311,42.069045206789006,102.35879930318444
399,-3.6906790706032133,51.591534749079244,77.37875823470768
