unit_id,WaterClarityScore,MetalColorimetry,ResidualChlorine,LineFlushRate,do_LineFlushRate
76,-19.161126795543012,64.35038505404106,68.53948622678337,59.474814526829825,50.0
77,-41.30329359960035,66.04045074717348,43.26779123000628,45.69035386922162,50.0
78,0.2965497687968699,15.840153308548008,76.99840288665814,47.39866245725364,50.0
79,8.2620415573262,21.154840811816065,80.65635603841835,46.376392813415,50.0
80,-16.64041799039643,43.2967628580073,78.97757946062144,47.675139291892236,50.0
81,-21.03563699373949,69.6437121598778,62.277715945298375,49.13072476379951,50.0
82,-29.01944143772188,53.58535892772935,55.690528674368906,51.896063675990604,50.0
83,-25.281880236280447,71.94936828627989,69.03751462967018,54.835927224893474,50.0
84,-20.153889021620664,39.99457495787042,65.18331337202197,46.776031481803635,50.0
85,-17.666194886139113,62.45131511976102,61.47042682645757,49.755552151085055,50.0
86,-22.440745100337157,32.967293834676894,67.43166822017437,49.84344031620563,50.0
87,-22.242622754201523,71.12516455391098,56.17550562329163,46.71281744884017,50.0
88,-8.440180686577259,31.275531719278504,82.11743916342954,51.89346229068311,50.0
89,-17.47474425025902,31.692321217193445,83.6266642066771,50.18675985122007,50.0
90,-8.543303889233,70.66922864474732,76.11866959233024,44.65932932373332,50.0
91,-26.189536328602717,58.60153404381473,62.83324272559345,57.60480858421189,50.0
92,-14.200559502064543,75.35501349676619,77.12728467697406,50.275491118235536,50.0
93,-23.603503211666567,45.99175568766003,63.32205960133476,49.77073724883219,50.0
94,-12.607433973763001,59.939498014666825,80.15752968724507,52.83569035573539,50.0
95,-19.89582974369143,53.86767127141601,60.62186395206037,49.7069984077891,50.0
96,7.430061612109135,15.445498337018277,82.12394215126166,52.653996067478005,50.0
97,5.172988957850078,12.650512043536889,75.19079076709374,55.78899376311759,50.0
98,-27.022965588812056,51.93148799763856,81.5512171823926,51.496082884270415,50.0
99,-17.910271703225,79.33631232208279,74.36175975952354,53.92752966315709,50.0
100,-12.639933722699627,51.17145613479108,69.26900240298244,51.96002385482546,50.0
101,-3.7473953177575408,39.716103568808656,85.22371592330191,51.078109280193225,50.0
102,-8.946555367347244,33.257171080036564,60.5351791666629,53.44683795236122,50.0
103,-29.559178889967708,43.25737086922608,62.37681017566999,53.86093120922933,50.0
104,-7.611015635327357,45.040737618737325,78.48263358826358,47.140343651000656,50.0
105,7.478922166044154,29.292595715983303,87.2502631749788,45.50009690705011,50.0
106,-15.254496452015415,46.37994188680588,76.7198675485215,45.98407527850618,50.0
107,-29.098302975675182,56.74486935365246,62.17283943743378,47.398801925889984,50.0
108,-7.232372640252846,59.83010025496453,92.6037989471576,50.207377552060144,50.0
109,-18.991932303889136,44.94504559959449,73.0454678156547,50.06038257693272,50.0
110,4.028350013517933,41.14716116103359,68.46924780224437,48.59572469144875,50.0
111,-14.54656520549355,43.178849494119476,61.36238945998218,49.916572743090875,50.0
112,-20.823283210250462,32.769587514711034,79.66748964492638,54.38224043028474,50.0
113,-12.171206617520307,16.325337689370258,64.3364096928325,45.96999271843928,50.0
114,-1.6232787806062998,66.2963776540677,88.02953779909004,45.260073149962956,50.0
115,-23.735241516780412,23.428840475383584,59.37658832773386,53.862203277293936,50.0
116,-23.587475972424237,60.36210378433337,64.01500031613402,53.14958212534035,50.0
117,-23.505342171438866,67.76500911813486,67.75778751249511,51.525745232490294,50.0
118,5.447098352097456,23.19160058182382,87.5498651314639,51.880736190227346,50.0
119,-19.294529892606135,68.78121435612158,72.5387309133249,49.333982200253644,50.0
120,-8.549736406964822,51.777822141181574,57.717419581864114,52.62670461364439,50.0
121,15.143508452301607,8.128192722948196,90.4576564614356,55.42581871934313,50.0
122,-17.308543000077787,37.09198983388525,77.76643174247874,46.3861732637387,50.0
123,-27.253868550282245,27.827114270704165,61.43570373146621,47.65325505599261,50.0
124,-33.63733065525269,69.647981226164,38.98485710936307,51.730260511932165,50.0
125,-17.79863896252169,34.14098457312284,61.88425598099211,56.79763628354163,50.0
126,-23.517513705544996,11.44587979985198,66.73849873639266,50.384237122067475,50.0
127,1.8111324873634231,53.41860034213341,88.25241547009057,53.19572716646013,50.0
128,-11.552327526732682,43.786657249623225,81.66525714875137,53.93766205625456,50.0
129,-33.155539588158405,50.216207335988145,52.57550841219494,51.04474992927166,50.0
130,-20.377988435891893,36.71974909002059,76.93984598564894,53.949834386388325,50.0
131,-4.716102748824285,53.6655907832782,86.9782774370925,46.40652179488336,50.0
132,-22.32330247463961,71.27204107534865,78.60824202767337,48.387331203134885,50.0
133,-10.476924133672624,60.532109523257006,78.23508112285779,52.84449417250668,50.0
134,-16.952349982390405,56.86860634452825,88.24061880028509,46.15220301175947,50.0
135,-17.794005790482913,49.24673599492663,80.51911162550604,54.79893581601308,50.0
136,-19.61713928662334,72.65402194368453,73.63799726095715,51.75458631545378,50.0
137,-25.26431093477399,88.17025430898954,82.83781589479104,49.12986685326061,50.0
138,-14.625812518009502,63.00552463607862,65.24704116711857,46.81375404911247,50.0
139,-30.158636920756337,69.75941492112383,55.828127491094214,51.99815673322524,50.0
140,3.5032044722751747,34.642898819731,84.99535857586385,47.65122092873698,50.0
141,-17.846434226638678,63.799909402169845,87.40566400189745,49.859497937219494,50.0
142,-21.91067186933611,56.00983738786725,61.665262929656066,53.19102938271654,50.0
143,-12.968654254809461,16.90966474427634,87.95070659959013,52.60100779780715,50.0
144,-2.8469709815776003,45.601075661326114,68.9300886024076,54.7264780385443,50.0
145,-12.562792604290133,31.903351138929455,71.8740847491623,45.27331754700347,50.0
146,-18.52497274695212,61.402252474939864,78.6192817874451,44.41901708413508,50.0
147,14.236302712886864,27.412180934447434,74.93451079618484,51.51494560235826,50.0
148,-4.293974330903114,35.57462775667484,88.0051636209151,52.236352053353045,50.0
149,-12.676675535345266,48.07225020850653,79.78728355770563,47.289288248394826,50.0
150,-21.843432607067577,39.51763568096655,66.9499272338531,51.07569046591093,50.0
151,-6.6151670846002455,48.284695121433295,96.69186368912237,52.81620449065645,50.0
152,-16.301420159670734,38.01707952364525,79.43624015663242,49.37989350112508,50.0
153,-23.164673074379557,73.82325001868352,71.03768211205677,51.6203475370016,50.0
154,-24.287114424225095,55.422219533898186,70.27513314291333,46.47740548435529,50.0
155,5.905161381976798,23.824647658725546,71.19049462446799,48.57597382311206,50.0
156,-21.786810738456154,48.947834363621176,63.04993500943427,49.83570162804041,50.0
157,-22.42313390700852,56.11117030700121,61.045871242114806,46.38103778917541,50.0
158,-20.437945322737196,51.88961920965768,61.73366911507595,51.37878309023637,50.0
159,-30.537296333827463,37.131063445111906,60.80809209276793,51.19949671821628,50.0
160,-21.121632803491522,71.68436430867845,69.61961813605565,53.087307196179864,50.0
161,-23.08922576020776,54.445628655517474,66.1223003972574,51.63958174289699,50.0
162,-7.220208076294713,51.69766801910529,94.7811984402054,55.51694738964528,50.0
163,22.286291914930572,69.81246157887227,99.56223868328318,49.40495264825931,50.0
164,-9.229247761821416,35.256803383175395,82.42711114284937,54.739738445956,50.0
165,-10.25573456263002,83.92959661898433,97.45874519983751,54.12865556124167,50.0
166,-14.03786757580666,8.161115494108458,62.746905905294824,51.02073275738411,50.0
167,-31.300723307009605,53.682384626472356,56.98374853350784,48.39986353943276,50.0
168,-15.67532285142189,87.54632727317156,97.53458595774559,49.06080237626951,50.0
169,-5.7037423213420295,44.1150481842287,86.39714445191582,49.34649569545619,50.0
170,-24.460370266117497,49.226874909958525,76.01770864783987,51.45597068871462,50.0
171,-13.563651736804887,64.78401893546577,72.86214495198215,48.34683539203593,50.0
172,-15.45510543557247,53.360605152769324,79.21559616697584,54.81745797438705,50.0
173,14.447170382312624,54.121208925890784,84.31521561037462,46.01297913034386,50.0
174,-4.508112596197224,41.557609761710694,86.83388104968273,52.46974070032306,50.0
175,-14.713612733477573,56.342768126355644,79.72128470675285,49.76634113959312,50.0
176,-15.59614786542025,55.470740987091226,71.27577753687227,52.684987423546964,50.0
177,-16.900365652986757,52.87196977683273,82.6600108044397,52.89533515511464,50.0
178,-1.5720401223699894,36.57797007716666,86.09679726288294,48.86793335994857,50.0
179,-21.789064821747893,54.813316100633244,84.22300511828014,54.91654803233287,50.0
180,-10.437593581482767,55.59337024081421,73.55667365755893,50.58208672074399,50.0
181,-8.30236331585522,32.90835257682081,84.75098522517749,46.307538149794006,50.0
182,-10.065872055430734,47.59782828064847,59.164755764321974,47.40859496457013,50.0
183,-19.21329791320018,25.13605489751894,74.99470621711815,51.39553815055575,50.0
184,-13.19541547167681,40.02950706208439,86.06311665328666,54.79342205137203,50.0
185,-12.048138719539958,70.8423685085458,70.57210994032604,51.79699725607796,50.0
186,-15.365617328581298,43.22548681847468,68.76335628743594,50.4456734207862,50.0
187,4.853770248217041,0.3869880507003032,54.53870233105551,49.004533595588555,50.0
188,8.474468713620167,23.189563821846896,68.32344451234319,45.891558603736705,50.0
189,-7.568580643597151,53.6494663580801,61.94462990944249,51.98897159489293,50.0
190,-11.806849692844523,44.303122098348226,79.19142539944828,55.77061699069898,50.0
191,-6.007173331387106,13.624657153660557,72.52417172050738,47.15910443652384,50.0
192,4.8278932193995585,50.249313208480395,90.52398153976335,49.060309391317105,50.0
193,-12.407509524804457,57.689000229849256,64.4186173001571,48.737927082636915,50.0
194,-4.789552523146963,57.48424590647781,76.4943607323157,49.60175920750586,50.0
195,-4.643551246054439,14.057301714992438,68.97848975649444,48.7557963113989,50.0
196,-12.397211848258248,13.577486311958477,50.90066076662156,52.703626332748016,50.0
197,-14.231234611504268,28.555821592643955,80.28177577153555,50.18002205733828,50.0
198,-14.62781394688335,50.172886255796456,82.33520404443072,52.714702576095874,50.0
199,-16.49801725064426,61.872079692290654,62.92048913229675,44.42177389444479,50.0
200,-7.376221588832794,46.10211551942743,87.78556226694782,45.9566234993448,50.0
201,-14.436627422977276,50.28938851855454,82.48331741626957,46.778183997606675,50.0
202,-12.618763738778775,43.71122780752607,84.97936354118056,49.316580098328274,50.0
203,-17.301232468125306,50.223757461768805,79.69101240670608,46.97768545096017,50.0
204,-11.080214357319479,48.45939046151983,75.82421641640589,49.86537623850531,50.0
205,-9.773380398500992,70.72309920675147,86.60414976083955,49.09131512264983,50.0
206,-4.34714124305355,50.45744691885019,81.58967915138642,49.37705550007657,50.0
207,-20.787447027096462,65.34518117472204,67.99265626091317,48.74446995996676,50.0
208,-11.713415897142605,60.82100104187979,82.47312653585134,53.35222334866635,50.0
209,13.358109742820163,11.166235795428088,61.553599364903896,48.74874227924689,50.0
210,-22.01956324607671,41.27345468846487,69.16760644671324,54.83494904641494,50.0
211,-22.999580149059693,29.698314290030556,69.96825029989321,50.14258419910005,50.0
212,-28.76682346836415,51.49897201252246,59.96453178194232,51.77968933775356,50.0
213,-13.476590176151703,36.83268673306922,80.52927900487936,49.973803302609454,50.0
214,-30.555513601877614,78.3879935922313,57.32282597760011,50.25933699684695,50.0
215,-20.228353380765206,69.71753099575801,76.52993134036421,46.61861395613676,50.0
216,-0.3668616289617992,48.28307964999468,84.83062405816823,46.0397533529799,50.0
217,-17.262838861769588,57.08691373814445,85.28874635138781,46.173002966455115,50.0
218,-34.92667200346055,46.63957134200193,55.90352245723792,48.35082125617857,50.0
219,-9.863485329464272,41.06969077202103,97.2819629625466,45.71743213985967,50.0
220,23.02371315367659,23.789962779879453,94.96319476872003,45.83921503233748,50.0
221,-7.756545869200118,51.24985053746371,77.07608192602588,45.81257100639857,50.0
222,2.4466710484168863,29.865680791534803,75.51033044558373,46.92599766970318,50.0
223,-13.23051567337941,41.368665467991015,77.25502086773585,48.47829812098216,50.0
224,-23.32722960380777,65.72147849146128,70.96641421662663,50.928331399740564,50.0
225,-31.539943742346296,43.333098346557186,67.76146224108024,49.02252941295094,50.0
226,-25.374005628833494,39.15115976064092,62.00536424617764,48.410074225634794,50.0
227,-6.995231936437741,61.58385202884258,87.73281266535909,54.36495035926325,50.0
228,-25.580069423848418,54.360031309827356,65.08296324784459,53.8848632993494,50.0
229,-27.78244225209099,60.861956661559596,58.6697668317396,47.78632193763944,50.0
230,-7.600549917194979,36.379050436643254,85.2022484848009,52.3735305263492,50.0
231,-19.628700686634648,50.091685281049806,74.49145801919083,49.09196184045031,50.0
232,25.07161431600023,65.07169338676066,86.1704308294737,48.360776079553425,50.0
233,-22.52587365304831,85.09226293700974,71.43463974520984,49.446885984857296,50.0
234,-8.140820928287525,42.37997302484102,86.69835642175777,48.904454742253094,50.0
235,-25.744685739426142,52.2768687916071,66.52201907995864,51.271869707901445,50.0
236,-22.62052528861743,31.71497848115993,60.97309276912722,54.20806636801573,50.0
237,-10.71150058654318,30.022042665506383,70.14959230806934,49.945654286645244,50.0
238,-21.288192258789973,59.30671602251875,56.492564991880734,50.76083289376054,50.0
239,-2.4359104168091275,34.125914523998226,66.15964507214636,53.999319380344836,50.0
240,-7.487843801727656,28.121526410238584,82.14253950521352,50.562191724064135,50.0
241,-30.643869152844875,51.40303853582381,52.60828612649591,50.9587903969634,50.0
242,-26.737117140085964,47.63044578062639,64.24755591541606,47.52058733850579,50.0
243,-12.159640646386386,38.729237300811995,67.87550880013616,48.17086925991354,50.0
244,-18.89012743069622,72.20421677045437,86.27721541306533,44.76421998891619,50.0
245,-25.680917483483636,40.05034491280275,54.30794836674606,50.580845925187155,50.0
246,-13.129862599971041,25.031813758907084,76.19163426414035,53.232734265288485,50.0
247,-11.626918256125952,52.62019445465533,103.10914741962182,42.93849816605183,50.0
248,-37.975880664623276,63.73456906807417,44.109384997343696,42.345511991878936,50.0
249,-8.067711582699527,46.762300688601016,81.34857744316336,47.17266070781443,50.0
250,-6.533571944568995,51.10175183075592,84.07190682430165,51.01160265948241,50.0
251,-14.519658912115554,32.6325180799933,73.5957414201892,46.39865333889053,50.0
252,-14.801569648231014,29.717170814489865,74.84860674245442,51.61875360066166,50.0
253,-10.916218867568006,79.09143193018303,82.55945992355596,53.26385870255786,50.0
254,-25.800682666809998,56.7296502742656,61.84187529125511,52.62043547714187,50.0
255,-11.17405905339268,66.57025157975738,84.31316065213569,49.135446797267655,50.0
256,-14.408602428129779,32.83357839545779,85.45612171621676,48.28935877549446,50.0
257,-31.800619112558905,42.64382214403082,56.34834965194662,48.222168200485086,50.0
258,-15.747891778462519,51.04448917070694,65.9043797154002,45.38666980326804,50.0
259,7.802760711590068,67.43537905774382,63.57885380637447,46.49379054382134,50.0
260,-11.742612504835341,51.18646546659558,80.68417431512245,55.73320320003414,50.0
261,-32.94297362005662,72.99401237883298,60.467376398157334,51.92294473732635,50.0
262,-2.9478934122802816,67.15321747815388,89.29630760129817,47.93169976124729,50.0
263,-0.1524323617913877,13.34324882615174,92.21442343479552,48.886001166131614,50.0
264,-8.666194835837437,70.94184676166547,85.10103021271007,49.62496430600231,50.0
265,-18.97300643455781,65.82616207646412,89.38196668679161,46.81495735041455,50.0
266,0.26892185609743846,49.41183918080438,76.90880822158891,56.479091460929126,50.0
267,-20.545670869939293,59.4861472075005,71.86876685168258,46.80854568550824,50.0
268,-14.967109027662442,58.735811172693595,81.65072975942277,47.064926256864474,50.0
269,-12.870910710139936,48.097921079066175,93.84756719299597,56.01733402610554,50.0
270,-15.081915850021531,16.766243580755308,70.15057662603512,48.13454725548656,50.0
271,-14.934604100889487,54.21506034793707,79.63823656112315,52.14080190798685,50.0
272,-1.8292741336961869,57.077057262239926,80.32420185904842,48.62543341845638,50.0
273,-13.250294786720627,60.90318391461756,89.01022931093085,44.8327075145876,50.0
274,-28.435613926415407,69.75196963079905,51.418456032623716,54.44050649597092,50.0
275,-11.426864773050603,47.04036304087872,76.5425428038411,50.4827474414012,50.0
276,4.015575547570122,32.04570797527746,76.20592555493434,46.858527271537575,50.0
277,-2.761073771093492,25.79846174226439,87.81157909409805,48.09165851134152,50.0
278,20.82315246835611,-10.329912915002218,67.47746826315942,47.646113307817885,50.0
279,-12.634148970337504,64.40211190568738,88.5043396441509,49.88827438723905,50.0
280,-14.5205405753747,53.42607362267658,80.0192963753271,42.25956101287076,50.0
281,5.853222828562468,41.43694093403348,101.44598512786897,51.07093367421804,50.0
282,-15.277928670876179,61.320382869510674,91.91552007946224,53.22079631767083,50.0
283,-23.51653870639559,63.01938048137982,63.277651061197055,48.17033848473478,50.0
284,-11.765690817867034,56.08754674151969,83.28875515400632,47.28290400332379,50.0
285,-19.60067435895837,46.30991944886467,60.23771703664975,49.906748174177444,50.0
286,-29.098727002810033,62.60565471513962,56.06460761940429,50.29261456309056,50.0
287,-17.192859064874543,58.64452461474437,77.85750659779815,52.223762681089546,50.0
288,-18.095077469937998,57.064519496844525,76.87977574980016,50.72989043946438,50.0
289,2.0632174191401287,33.62242871856247,90.70057174521955,49.77399342559462,50.0
290,-21.62695715961296,60.88683040400823,77.92664552130101,49.8469423747519,50.0
291,-21.842653553186594,69.61362513810087,71.32781140434962,50.11950594650014,50.0
292,6.114249013523248,39.246234306167395,91.22378162217831,50.01472422988838,50.0
293,-12.169226700682538,72.84968021376085,70.82991978446924,50.51311982564771,50.0
294,-19.4733749782674,54.18279986351311,74.80615581543431,49.27597103331166,50.0
295,-11.515254426799132,51.93333608072412,72.1216272597476,44.94142082842805,50.0
296,-19.240727238060824,60.23974075863592,74.98634784461372,47.36483988115834,50.0
297,-15.855669997092624,58.962664432760725,87.86611369007878,52.30095734893996,50.0
298,-24.50552630369545,44.41944203294001,65.98786625257516,52.81766821022608,50.0
299,-10.467796825770845,50.179530429500424,81.03417041468462,51.161265099441955,50.0
300,-16.79643175672149,17.2000743657237,77.07338560388109,53.67885802324441,50.0
301,-5.819821992420506,25.05320164345343,81.5577711529223,46.995584847220144,50.0
302,-34.345557071299204,48.116859194277225,47.48394138811679,50.1958960985744,50.0
303,-18.408421750111728,38.963473072812235,73.73730986662055,55.27555994496167,50.0
304,-25.95672563782238,34.81435846844103,57.50310571499864,54.83354050970957,50.0
305,14.405242604392,26.90626946637341,82.80322671782436,51.8820021405043,50.0
306,-17.509920987550867,48.59392616204151,72.27721213228756,50.57204516757465,50.0
307,-24.035918422606407,65.04274171152893,71.60407862558306,54.07700290995677,50.0
308,-14.272200217714742,54.238789479810194,69.0441950146105,53.35862474132267,50.0
309,0.5808300192730842,41.7310403456301,71.73390088844626,44.38183909670336,50.0
310,1.4924880551480593,31.893125712494115,76.52915359041292,45.67519433567884,50.0
311,-31.734328452460126,25.63221799321188,49.36855245785193,53.41413916516903,50.0
312,-16.98411795689244,39.54297962506919,76.43549434088042,54.732759670728015,50.0
313,1.5282586329550267,37.51141010448972,83.46202185934563,51.554836674527024,50.0
314,-19.235891167953476,54.7317075658387,69.06142636399203,50.234034079265385,50.0
315,-1.8924392724410937,37.23731756547171,80.76781546646225,43.94776559687322,50.0
316,-12.844593448759166,27.29000300720558,69.4146939043836,49.641076285762985,50.0
317,-13.596391650494015,65.58448695614187,63.43517271572207,44.718547812217906,50.0
318,-8.98963701425237,45.06052612932162,81.73733090216143,54.14342729822593,50.0
319,-15.173060893109648,23.42725535178159,85.62524529331523,47.96739852303644,50.0
320,-20.683145757911557,58.65576133039681,70.47540027241868,50.81623953425781,50.0
321,-10.84181761060794,65.51843793156029,71.07976160650449,43.19120938481837,50.0
322,-16.439490750713222,23.82607902110558,71.65406284196918,50.27690209407743,50.0
323,-0.9950017814559247,17.792927441120007,72.04537417681071,46.64324333037951,50.0
324,-20.71705477155297,53.65225954002683,77.3039321289143,49.845140612861535,50.0
325,-19.60379370411423,59.524100138816664,78.33234793215959,53.86225204088146,50.0
326,-15.796881644661566,46.21130939613199,65.49324243810392,47.06081064451245,50.0
327,-12.519144002897598,58.88765982958968,71.77850666337366,52.561661405814725,50.0
328,-19.8271537936662,19.152195345702832,74.9323813373246,52.76076862885557,50.0
329,-22.32218026899571,80.42588994630937,80.74001761666422,47.08652576691667,50.0
330,-7.690315787647725,49.29171214319004,82.44568552071672,51.39958089359106,50.0
331,-10.557152423670683,61.66452325675704,75.99641133805174,47.96583585011955,50.0
332,-0.7309232719418368,36.723782951945466,86.4477575554823,51.749441632204565,50.0
333,2.1704142041859154,25.16007696393023,85.31324741260242,46.36666939964927,50.0
334,7.4192002919589815,49.38837998604857,86.87516093025407,51.30557706331873,50.0
335,-11.187809102705735,61.425079047323784,76.57811008612107,55.808303989806866,50.0
336,-28.341027466295756,46.51760079018426,60.98785785437571,52.63425371079105,50.0
337,-12.775326411900355,48.76960828049536,91.81048049632948,52.951170988592736,50.0
338,-13.971585140357393,59.00460857144867,97.64398733621843,48.91993955844231,50.0
339,-14.462353812488367,47.77900183006529,73.44058978687066,46.99478618317021,50.0
340,-24.537545402809194,33.20783932274645,55.741319935212175,49.06629791556916,50.0
341,-17.978520169308744,31.328968185722548,72.64581108761459,50.21118262136897,50.0
342,-11.026120221966263,73.54202855781845,89.03305998430501,51.103342081254105,50.0
343,-17.03890803668452,31.346983732386704,76.99934633169703,50.913352936871945,50.0
344,-19.085925113748942,55.55640605348809,77.58759244048734,43.66075907464418,50.0
345,-32.74624873155605,50.72631870168173,69.74248263792205,49.53420880895693,50.0
346,-19.47084949870278,17.408407432686644,68.30678526193769,49.675031139119646,50.0
347,-1.317780810920985,88.44903763484965,90.40065497114803,46.622794277946106,50.0
348,-3.1791052545592784,20.191350229478406,88.9539666476058,53.733679764870494,50.0
349,-9.864588878391354,34.377818418288314,78.1813179481221,52.10220536667999,50.0
350,-10.095846250503463,83.71240058976292,76.1481609476331,50.58052912731707,50.0
351,-7.337699949037226,38.14060486752496,85.99054711857413,50.71482182347389,50.0
352,-29.899943407965978,47.106407783161885,57.278982814896004,53.775719846796704,50.0
353,-10.401523200295507,44.14630235538138,51.6794325034667,51.13328194897831,50.0
354,3.070375631272878,33.25232518622212,71.86088817207957,50.974090949895576,50.0
355,-23.24393001790334,69.63634343693192,58.83746225014624,47.93863934398373,50.0
