unit_id,EthanolYield,OrganicAcidTiter,BrothFoaming,do_AntimicrobialHopExtract
109,25.173813107554032,19.259962651199565,70.0732700978213,100.0
110,27.68984176401389,31.93096781139708,75.15914383940842,100.0
111,32.242120450193,21.78720792132951,83.74565325787685,100.0
112,10.692103129109979,11.613488442123776,64.3008697314389,100.0
113,33.18745274556993,0.6391811442109532,83.83657335672702,100.0
114,32.56260429313886,23.74004554139799,72.83809530584884,100.0
115,26.576775024442046,16.8960833646053,77.09183376922128,100.0
116,27.23512836928122,18.158018035884854,75.9404467059957,100.0
117,25.391172069476752,49.5707377215664,80.87967438567833,100.0
118,18.531623844414028,-0.991467200772389,61.13688611195849,100.0
119,28.58241146212173,4.457136963276097,66.40470755962873,100.0
120,23.308382740653823,8.775656212187565,64.26805864803872,100.0
121,21.42781545888074,4.260264328329739,62.27210007342511,100.0
122,37.4095907439209,51.12156476833926,88.58066804280635,100.0
123,30.13294652491205,3.740799816836085,77.82343515642152,100.0
124,32.34741633221825,-9.593118800425348,73.84151611771273,100.0
125,42.03368132094606,9.406892710108039,105.48663835621569,100.0
126,24.328757307282384,9.745990333327576,60.604553977270655,100.0
127,29.183798072438833,8.346161180282593,72.94284481344513,100.0
128,24.70025044155324,-4.241732122174797,72.12558419455164,100.0
129,15.923224415867399,-4.981727600911981,71.49722997611131,100.0
130,30.820132304521156,21.256713054938075,80.33761910061028,100.0
131,34.81961986313497,-3.76999476279652,82.95853807313236,100.0
132,29.21747483653747,28.574925934771965,73.47779834312134,100.0
133,41.09052305771688,10.499118264618279,80.65382953266574,100.0
134,26.455827943931233,41.734087252755586,69.1273687077814,100.0
135,36.38417822539936,16.909594967177547,94.54328650696822,100.0
136,36.80092362256445,-22.752830435796955,86.91846832568001,100.0
137,25.135725676350823,8.79669806152091,77.7019137618466,100.0
138,18.370041304119567,27.70737183197483,67.25829668468114,100.0
139,18.17339847472939,18.642750886910733,59.49765200721387,100.0
140,29.147215932372916,10.57209007753447,75.13017412517823,100.0
141,33.500190423714855,-3.9216748652682902,82.66876956299615,100.0
142,19.925431800039718,-6.129581501105225,61.26673138033938,100.0
143,27.257205947728753,24.29546146481706,72.39989431507516,100.0
144,19.29732664277806,-6.6485854304938705,73.39209385924057,100.0
145,25.446166559746146,26.169878718511704,69.79094601130143,100.0
146,27.253369331311188,-13.506851415461295,73.78312428084365,100.0
147,46.8637175376074,4.27658295560367,105.36544933694897,100.0
148,33.47843951213207,-13.396083052371452,81.8208998314385,100.0
149,20.0926171885856,22.646369360019712,72.46709464474417,100.0
150,26.830990205823873,11.941107489930353,80.4676002918282,100.0
151,33.33518799422831,16.51906125997452,89.43753941508874,100.0
152,29.46186812687325,-3.587198681910369,78.21165585936977,100.0
153,26.917892768288983,-16.284713887200745,85.92653480017,100.0
154,22.377861709060785,-5.058520547507538,60.05241273655038,100.0
155,18.784001184137274,13.474502177713472,61.05767367838069,100.0
156,41.77334045424907,-13.366531220677587,95.597853970193,100.0
157,35.991134154288936,16.09004626968161,87.14966817063822,100.0
158,21.900135462833273,2.824373542318316,66.31827401096905,100.0
159,22.67018669438612,5.200545409648363,70.34474080689728,100.0
160,25.346624822177183,5.587222285048231,78.58883817611841,100.0
161,30.808078698242568,21.797183804537013,80.02852883832486,100.0
162,27.80250827162548,30.0433899594965,71.63461807616768,100.0
163,24.29058905224565,14.242422620524437,69.77601910643348,100.0
164,29.09529612342144,10.99337451256608,83.14114476302345,100.0
165,19.064040602116062,-0.030648022956460963,68.67710268066512,100.0
166,16.097776042237278,-2.922412045209807,60.21396562153781,100.0
167,23.374317514350928,4.326761685471192,78.95713162086126,100.0
168,13.633191603940343,8.95057923279947,60.82153667335238,100.0
169,29.063959703337865,23.133444056562116,86.52151184084099,100.0
170,36.53289231481963,27.590283124898352,92.91350921822094,100.0
171,32.22093873959012,6.3365727884571115,86.66354321318187,100.0
172,37.087686602183915,14.6631668298978,88.2989149704002,100.0
173,25.62210662143511,5.365268449567999,78.92712952132952,100.0
174,24.321794777665335,18.762896469386284,65.70849805159438,100.0
175,19.51445226133451,-3.2280069621297383,49.33221671724776,100.0
176,26.1193419180493,23.016305477646956,77.32440373625208,100.0
177,38.73498609061906,23.708483777884098,87.29230487843083,100.0
178,18.254695258930965,4.020085409290354,60.62105786961909,100.0
179,23.70089570173262,6.691785472617132,84.2294723572249,100.0
180,14.931512160922171,4.660354587920305,56.97505289864193,100.0
181,18.097642907053537,26.96454083777289,62.086225653762426,100.0
182,14.817283547459493,26.138749869795976,67.19354204473956,100.0
183,27.943811661578852,16.072779592945746,78.84294251816344,100.0
184,16.913945882297156,29.4679617484811,54.46320319632515,100.0
185,15.606804256857707,-3.284572080613403,57.16983180838633,100.0
186,20.45760906402535,20.830902070681038,72.44304532807766,100.0
187,29.59144444012035,25.806310351587125,87.55950988945288,100.0
188,18.63593085941789,-1.1200770638246063,69.82715836276842,100.0
189,27.79860827230696,16.608329021320294,76.70441315133968,100.0
190,45.801846022332256,0.9826319896524911,99.77361827732818,100.0
191,28.159320649209043,11.869840010195468,76.54858789833868,100.0
192,32.01516130389749,12.83870830690009,83.66938244317464,100.0
193,29.248669087821813,-14.007826688538234,67.38885046228593,100.0
194,23.216359562438114,16.061556720620885,85.71771474047291,100.0
195,18.108234452351645,1.1510235749792788,63.33033399997338,100.0
196,30.461236734891546,14.997063868437632,81.6863574999349,100.0
197,27.46048472877783,4.127425547092073,76.8673460824441,100.0
198,16.005267388289848,-6.003683754109755,50.007424457337834,100.0
199,39.31551735994722,-0.8233500387174484,82.22891908658687,100.0
200,31.600911279370877,32.97570445511093,83.66282066054534,100.0
201,21.420744868284075,-0.9326350920751398,71.3627518773561,100.0
202,19.674863313077637,5.77262135935513,68.44763924872876,100.0
203,26.672209029480797,-9.072361330404583,77.51641367002016,100.0
204,14.191934059810084,-23.778425232142496,58.50491559522274,100.0
205,26.34306344803481,12.817256720527759,82.22442456023487,100.0
206,27.996223271616593,6.2938654909055645,78.79165368304912,100.0
207,15.944138176202948,7.914801914683446,58.7429509914018,100.0
208,16.708890446498703,7.588069547970941,65.43917149235786,100.0
209,27.538893878608242,3.1860585354726254,77.51271470862731,100.0
210,24.06838238271943,16.107415584804084,72.57011393537397,100.0
211,43.93068457117321,2.7054897987276414,96.90810914420378,100.0
212,28.72014105505027,-2.5117684263733437,82.93075849361567,100.0
213,23.161679440043045,-13.56718213257896,65.61742705744429,100.0
214,21.800958652722834,14.40770605724839,68.59247994750139,100.0
215,36.585492404958565,13.865595934305755,93.08143045866588,100.0
216,25.253557980591367,-11.085855803143392,81.05414556284688,100.0
217,40.55688748522317,-12.127650001288913,91.01918317204589,100.0
218,32.69108479135268,-16.447116971341732,78.40314427131611,100.0
219,27.323845814875938,10.000453758128758,61.634285664925926,100.0
220,15.720875011649055,-3.2668854512913565,55.1134714555478,100.0
221,27.55647100746495,30.38046879874769,84.53848586915025,100.0
222,22.92341336873,-11.91764808407195,73.01704239956729,100.0
223,33.65936156802349,21.754696541430334,90.9277866951489,100.0
224,24.310552403147252,-0.5611193090632067,63.7906227500428,100.0
225,15.149832150180913,10.747216126899016,54.235255986231685,100.0
226,24.403269310253034,45.57250650767098,72.95973899813835,100.0
227,16.860544689600573,-7.335605227080272,55.35080142075296,100.0
228,40.3908294623009,27.07380193000722,96.83619323935358,100.0
229,16.96059757637632,-4.259339754736672,59.47571396343484,100.0
230,43.37785656009595,13.09509343107939,101.42115187921038,100.0
231,21.192392119686783,6.142544122208994,72.45172121191706,100.0
232,40.79063808789073,18.166619971359488,91.57278960881271,100.0
233,32.04140208631534,4.929361042681284,86.54172652367109,100.0
234,27.266160089570477,-27.218923004300287,77.31218328192189,100.0
235,39.65750102700173,17.905922258194593,98.82709187315345,100.0
236,15.68503087923356,28.89605449813362,69.80116206692934,100.0
237,17.447469561514716,19.741619977989274,63.644628847537795,100.0
238,22.186104809682682,-10.681500981603829,70.72225374351882,100.0
239,35.3232919913548,25.827462890539618,94.27514791050767,100.0
240,32.258417574542,19.280759285470296,88.70605367779523,100.0
241,17.30957104680044,22.278619436951644,56.86064942021389,100.0
242,24.200706039317147,-15.584930187052645,78.41190357667428,100.0
243,21.18056892326663,7.856961556005038,67.69846748786146,100.0
244,24.47655821853017,-25.517276880383086,74.00944159675086,100.0
245,20.147266602646717,3.650345361015553,65.8808034250918,100.0
246,37.31079576377702,20.25405936504542,80.41323706774448,100.0
247,41.07265873072781,5.514552710724357,87.64238633864903,100.0
248,27.00368645380214,15.228360554874172,79.57189844193447,100.0
249,29.436928954067767,11.485794822510519,78.02064382060668,100.0
250,16.749005373970018,4.512844790525714,61.46739565046204,100.0
251,35.05060151549227,26.151391396631123,91.00867464452007,100.0
252,19.077688847143676,18.20101647454583,68.54521924547898,100.0
253,41.972205836209035,32.34197806342377,87.50480818232009,100.0
254,36.523146940155335,15.549808585633006,86.90237137474202,100.0
255,27.65985881096329,-11.519543986684411,78.06792072923174,100.0
256,24.231230351086005,18.406807589803485,84.06686467894855,100.0
257,29.171103242238594,5.6266070714444645,70.87560463699258,100.0
258,39.257510746892024,25.77035515638909,95.62328913748418,100.0
259,30.899288845296432,24.38964611020865,68.45510780519284,100.0
260,38.23887729962649,2.0927482175269816,92.91497929410323,100.0
261,24.675002730262015,-1.6074417786789876,75.82437270643227,100.0
262,39.580173856189006,-6.418884046384942,79.80280118810299,100.0
263,35.1717058078708,16.80671070064048,88.02464143043699,100.0
264,29.1964538498102,36.01654333024735,76.55409936575514,100.0
265,17.279222547978698,14.639990363507469,66.67393249140784,100.0
266,17.243762746462476,4.706496592099878,57.79456195843701,100.0
267,22.560785627243,-0.6249717557614947,51.119530524756456,100.0
268,28.236420710414805,-6.717693177594299,74.473021995008,100.0
269,26.140147958192777,51.35888256094072,98.5134763140032,100.0
270,21.825479530456892,-17.002495580969523,70.34314264680589,100.0
271,27.47548663156111,7.560255327260577,62.79529796926325,100.0
272,25.341117902258432,35.25221781329431,72.84914589737484,100.0
273,35.65101254906514,12.695239615342965,76.24035086665216,100.0
274,24.908209838574724,3.406995658991998,68.9708339800693,100.0
275,28.452679828346263,13.16893338412753,73.09602902046763,100.0
276,28.983895139635784,20.239011898612667,80.54595625203088,100.0
277,30.237103539903217,19.71506376345514,78.6323853638367,100.0
278,24.723567896807825,-7.479655083071819,67.79115630427293,100.0
279,28.377907800759143,27.1250099493713,80.28493437906918,100.0
280,28.7862290872658,20.2826871520975,80.6437347719951,100.0
281,31.715774478981274,7.975844310536367,81.69767210401646,100.0
282,20.773276607862915,7.791130551733769,68.74873283616861,100.0
283,20.191279500316558,-9.165619184409294,71.02008788712499,100.0
284,18.38161452504011,16.265551850880488,61.4143357959834,100.0
285,21.37802858205447,24.701514366138113,61.248257593796104,100.0
286,26.41225056420267,13.733696617296808,73.77323789056202,100.0
287,23.33134236235439,14.505209058539364,72.59259940442854,100.0
288,20.783192615964033,-11.194807482831578,59.56355822845895,100.0
289,17.263428490572505,5.404512405226537,62.322558499294566,100.0
290,36.75942201052299,-7.358118189817251,86.73690230849769,100.0
291,27.166064665657704,35.606422283379885,81.16049377141611,100.0
292,23.670475166621536,17.764944306597684,77.46428570467083,100.0
293,28.87298011239523,14.355449370896446,74.59650049945165,100.0
294,10.925125669186224,-4.013552725245731,54.69170212420838,100.0
295,24.665342286144035,-21.491930829740397,69.94023500663954,100.0
296,23.06259942655751,9.503628717826045,69.55741606751464,100.0
297,41.44150799535916,44.08361531553555,95.68418558763979,100.0
298,25.862651687308038,-3.2763353164140874,81.36817148590224,100.0
299,24.855184762295636,-0.88770644263038,74.10491568777837,100.0
300,33.284513444827006,3.451296136996497,87.18646976516358,100.0
301,18.196091501178817,-8.204650543618893,56.42880256386638,100.0
302,25.218062739781786,-1.2187283217893068,76.87034985031424,100.0
303,31.037199878785806,-0.5669589815337659,69.68116785045339,100.0
304,30.630573736329932,-24.02396309035163,78.71207061324411,100.0
305,26.556650863627862,14.895669087256763,68.97972359370225,100.0
306,30.74574088140222,-5.541108985545824,80.69814863527449,100.0
307,33.57595493568811,11.758038343372657,90.22494270232657,100.0
308,21.9038167427826,12.868497200637844,69.95590241416835,100.0
309,27.802841953313667,-7.324402758760396,74.46353654161067,100.0
310,27.234010051830012,35.774531530433954,79.27338155360289,100.0
311,17.152930756546247,-3.8533491264127484,65.65169623889632,100.0
312,38.671054007340686,30.753995111461183,99.28155878322369,100.0
313,12.423389861262933,21.39926827586508,55.225746831264054,100.0
314,19.819552916709814,7.999718117824797,61.595985469070335,100.0
315,39.2311857425447,3.699362455470327,93.84574639779272,100.0
316,31.646910433736892,-10.265767567476654,84.8534723048312,100.0
317,20.370240571738652,8.948875049817062,60.08269147275371,100.0
318,16.885692580434142,23.8802657249275,65.86085946783066,100.0
319,16.840867897451485,6.074723186165521,67.2994599053305,100.0
320,31.883107256480624,15.98806694699907,81.11050507725646,100.0
321,33.42019388863845,14.813332798617672,83.8701949355339,100.0
322,36.32110012986446,-13.136923192736678,77.59250032179371,100.0
323,25.880301938651776,13.480480595638552,77.66055354863973,100.0
324,19.70623554131747,-13.130830654001386,67.75274004104095,100.0
325,13.406339722446976,-6.620100399557328,59.78555329019971,100.0
326,15.32622392821821,24.965079797325423,48.00858251104591,100.0
327,23.963390253726597,30.325749911621998,72.0015695483491,100.0
328,21.212151094290935,16.864003925380167,72.56746474854734,100.0
329,24.01517413620312,6.777502736639874,62.219710265499764,100.0
330,27.559449272317597,7.743879257547394,70.53483628901232,100.0
331,16.02138053529164,1.2084627405381312,54.72937797089217,100.0
332,23.629325609508108,13.1591583105225,71.13200611318989,100.0
333,16.280677923020534,9.593429325145774,65.41586941649471,100.0
334,30.319886828717223,11.469189482437788,80.61560447337762,100.0
335,28.038729504617834,0.8929298752404584,74.18463866220074,100.0
336,40.51943326625402,8.670499838349858,93.20348818021772,100.0
337,28.788310015863484,-10.736281055238273,84.12433315067845,100.0
338,23.594995453007446,15.803724612280886,68.16299442687657,100.0
339,14.090824507003612,-1.2802646256813723,58.21049700461698,100.0
340,27.902184871339802,20.707984493764627,86.19251977109073,100.0
341,25.700587238218546,36.91565701337154,69.43528037936784,100.0
342,27.193237767946766,17.53213263829431,77.62260927939528,100.0
343,27.742677832396744,5.209592713362045,90.4921476300454,100.0
344,10.75174212864242,-7.337819694898162,57.78045868435341,100.0
345,22.242542277578636,13.541758440673746,63.12624698243397,100.0
346,31.049969145893254,13.44808302006279,83.90321463597856,100.0
347,28.067784387047983,2.3271278217148934,74.3394734970895,100.0
348,38.4978246632091,-4.443519588613363,90.23583697184439,100.0
349,19.600963998937036,13.586173780412466,70.96438826690613,100.0
350,29.051109921417662,33.24154604724574,72.98622497778223,100.0
351,36.1077194253837,-7.695704174543273,89.75090410163574,100.0
352,28.942206998015312,17.931397630835498,87.37848506415368,100.0
353,34.3876964024178,3.2332251101521186,88.39118659766397,100.0
354,28.10499738858866,15.255459848727565,72.92680140251694,100.0
355,33.08936642398574,11.949282811565636,90.46980722581043,100.0
356,29.123351074495833,12.769830533645248,76.52109707316365,100.0
357,25.29836429751199,15.654659869333452,60.4787304199257,100.0
358,27.53792551445697,17.085558127714712,90.7435380387283,100.0
359,28.850186167490747,-3.2557926643230406,74.67558948115412,100.0
360,29.199573655623443,10.294865233363598,77.43067470387378,100.0
361,28.047900263746875,-17.08687320827005,83.19330750796301,100.0
362,24.28946284567729,-3.793634470536654,81.10064829169764,100.0
363,18.426119501649055,4.749097018562002,62.86274123491112,100.0
364,28.442750871947613,-2.534002991725764,72.14146035973681,100.0
365,13.555757519666498,16.4941764320495,66.01457416155692,100.0
366,16.741610461073066,11.471399842153401,64.4254631418448,100.0
367,22.5525376742375,21.871972685066922,67.7445628932479,100.0
368,17.822825870309995,7.139830599687849,55.57544014095005,100.0
369,33.36007109196045,-6.143102129408771,84.82171053210509,100.0
370,24.884608853444345,21.202891918802006,79.09348099065284,100.0
371,23.145334514308654,10.057041046340528,64.77408989913215,100.0
372,21.927950167564696,32.677921356614576,77.49283474510855,100.0
373,21.159234503561255,17.444775134264212,74.88526715800022,100.0
374,32.37686726204096,-5.555482091928175,87.207554060656,100.0
375,17.947231971212616,6.16583575238341,59.054572689086726,100.0
376,14.494350148105346,19.01418499287213,68.1578866549143,100.0
377,22.182601889374215,11.711256275795627,70.34176748139852,100.0
378,31.822296056212423,-28.085927801504013,77.56331756125734,100.0
379,15.71635755781344,-19.40071736790349,66.46552935516537,100.0
380,28.31453133159513,9.745432070537166,84.32142877535921,100.0
381,36.10130720739261,19.08452075821844,76.11335642704374,100.0
382,21.603234148616206,4.541975096399235,60.90844513360344,100.0
383,26.465823366122784,17.4024217704673,79.47742189556601,100.0
384,50.51915363393377,4.829879129353268,103.63852351287565,100.0
385,11.175245437379848,-19.94969715137229,43.615811760019575,100.0
386,31.653788089501735,2.97275115434954,81.04589531382335,100.0
387,22.413704583654432,31.91047913826792,82.04624460906945,100.0
388,22.26415187439325,-17.59232425095415,66.57062816680994,100.0
389,25.880319162555416,8.466025053410982,72.51342122787611,100.0
390,37.447641865898255,13.253730178578879,96.97778372464293,100.0
391,24.34669048139919,20.39216161503369,76.16181326320904,100.0
392,16.782038988664368,11.228075717422458,65.86857549180156,100.0
393,21.998562590926895,42.20028179713671,66.93644976431716,100.0
394,38.2089357636348,3.9933272004522067,97.20280955059167,100.0
395,23.731392589245754,36.3987635509862,69.8082520496436,100.0
396,24.90012360117443,13.160951622242344,66.24001941882545,100.0
397,26.093616087889295,10.48735138502961,78.612478351864,100.0
398,27.33054406711182,20.81946962522173,85.89362191965908,100.0
399,28.138232892460863,26.03859689077247,71.10751186246314,100.0
