unit_id,EthanolYield,OrganicAcidTiter
121,22.203648419276476,0.3553329284441986
122,-16.939373687460023,37.729098026567925
123,-20.46969636848519,22.03509721569018
124,-31.231281917399826,67.99897866211379
125,-16.786936159378744,34.092833327734056
126,-22.469133029264423,11.731089649327146
127,0.6298418608948708,54.257885143500175
128,-3.20111083272446,36.732941497496626
129,-27.00191704546839,44.98977876676007
130,-13.717461297901913,31.612878789805997
131,-4.421423834054424,53.25922431893125
132,10.23952859780201,39.83354906749057
133,-12.55203528993094,62.40786724215215
134,-6.766087661658455,47.92313144153445
135,-14.39667177777568,46.85468908946934
136,-10.619238777823956,64.48666940643986
137,-21.674900296352366,85.25155281633559
138,-4.121819988661086,52.98037087098678
139,-22.54846377561541,62.989282306522455
140,17.482053790044027,19.931679813263443
141,-11.438876694460347,57.95647653774952
142,-17.400170142995695,52.0316695747266
143,-8.395391239649282,13.436433303990022
144,-9.539071996022956,51.00938513603255
145,-14.247680796484312,34.13310634429098
146,-12.939174161728806,56.64086419733584
147,11.00510297627379,27.96662090828816
148,-3.12992498090141,34.50671852256215
149,-6.547263186886964,42.070250508319766
150,-18.49565289195405,36.80761197405374
151,-6.877817792582385,49.39250095511488
152,-17.436567410654952,39.90123112517546
153,-22.620005270860553,74.09734319125619
154,-24.535835982988594,56.515350860082016
155,13.745397119652585,14.89710582354725
156,-19.863395996221684,47.72891755236904
157,-17.598977073721628,52.186777529218034
158,-13.658575122991945,45.235961980032364
159,-22.994270742356754,30.904437916979994
160,1.4564093261031426,50.302910932787874
161,-2.881310288999349,34.97638690553222
162,10.832640775705952,34.722179405511824
163,23.1399049683369,66.29769378714428
164,-10.240430704699957,36.41861675308323
165,-3.5038853610186984,77.83181800434144
166,4.718631002597265,-10.291966458975455
167,-6.5081908349715665,29.88899869410382
168,-13.579202870736951,85.8406386320578
169,-6.714797841841903,45.650676735614454
170,-24.52600694118276,50.36108854449483
171,-10.802897990142002,62.170127523068786
172,-0.9663747277460288,40.20997579514472
173,30.263417993709847,36.345511369623495
174,-0.19685724157329965,37.81277761357652
175,-0.8343393724424413,42.852784075857954
176,-12.325639267002558,52.79555275543955
177,0.9367561734063949,36.30758599986917
178,3.3780415635180403,31.538282017617437
179,-22.23148128016593,56.19146170916927
180,-9.569081125910815,55.09509228887611
181,-6.580703875143502,31.769391503553667
182,-2.475791661745153,39.72324202038706
183,-18.222648936669856,25.26727548943008
184,-10.962854572151066,39.159248866447626
185,-9.37911871368035,68.05622894419903
186,-4.808456440307357,32.882065879235235
187,-3.441143297680794,7.000100599035338
188,14.93179462137959,14.505453868701329
189,-1.1778435444506599,46.39121496644197
190,-8.424637811083024,41.934832338868745
191,-5.262150972203392,12.91067788735505
192,2.4494862526188426,51.87823895514992
193,-9.870403223696943,55.12685230495018
194,-4.333759570385755,57.17223486263752
195,0.39437143269514974,8.648372360567976
196,-5.964257110113146,6.097382456242794
197,-10.91204831700952,26.20580909064952
198,-3.0801073086386523,39.68091854442946
199,-9.987336038157288,55.299509157561864
200,-4.538092414699629,44.25516082589243
201,-9.445074701967771,46.2780028159146
202,-9.641450358251255,41.80245667817793
203,2.9697016052141834,31.234260015780528
204,-0.34657170966503714,38.16362861742905
205,-8.310952053610558,69.15715943360368
206,-3.450164411309765,49.4097581627102
207,-12.187370344022105,57.65759621296631
208,-1.47021241372118,51.405132567608376
209,16.19762836157064,5.710979064830369
210,-15.04252308413579,35.376838796234196
211,-11.8914452167613,19.99425438806228
212,-24.603080978868917,47.988652445868915
213,-12.803950707923029,36.92701779060887
214,-26.161350501749112,74.48035093125212
215,-8.458348957033069,58.45314476497255
216,2.1043405975421416,45.67404251033127
217,-16.040026069745515,57.049862653866946
218,-32.317663418288234,45.00039686681611
219,-3.8066764354851115,35.99884156654274
220,23.809303672306136,19.93596466613811
221,5.359061318061122,39.14425436362222
222,7.122945681426797,24.418680565377198
223,-14.21197335168119,43.50554123833891
224,-5.086621846420632,48.05427037101543
225,-31.164122657374108,44.08908520032348
226,-13.18362392487186,27.668056741606804
227,-6.524152718710135,61.46807670912652
228,-21.276413410723844,51.15188878892109
229,-26.462714185068247,60.2680118447922
230,5.40014399221317,24.09108509954629
231,-17.22640337469947,48.717779362504466
232,20.379794700231074,66.87567654842356
233,-17.992419630868394,80.805023846994
234,-9.36968609347678,43.958213293842704
235,-24.939508521035325,52.7168347285935
236,-24.840060984176112,34.82591196003948
237,2.2008154809604807,16.982513607389876
238,-20.241292847341615,59.05281454789505
239,0.5280301748855984,30.11028873201441
240,-0.18704850272048557,21.20990573398681
241,-26.021383433642573,47.84184168014701
242,-16.71379327927892,38.95060347215522
243,6.895155486123365,19.61975957941874
244,3.032399612859475,51.064675915740764
245,-19.917911681262023,34.9034883792382
246,-4.125243390788896,16.96917906173693
247,-5.371951034277435,47.37073515963466
248,-37.24351501301519,63.95932334193595
249,-2.450043612140778,42.06638750870277
250,-7.426420525277327,52.54261920808867
251,-16.21235465575992,34.86232929604135
252,-8.450508956384288,23.91408900716194
253,-8.769530873621392,77.66706202752452
254,-21.181350389331328,53.276910259311585
255,-2.473544642320503,58.410730024278834
256,-4.649595777021278,24.33662247063808
257,-28.77546765100073,41.04943710142542
258,-4.659601102414209,39.67574307996992
259,5.821130628524735,66.37427161568698
260,2.817778167995181,37.0116702940086
261,-30.571557867981458,71.50759963245352
262,6.4609934531665925,57.44048303056095
263,14.955235827150354,-1.716057527754156
264,-8.156573709094815,70.73050937196884
265,-11.659458516236532,59.31384234891692
266,-4.207120229237841,52.99330632659904
267,-13.00916537358475,52.75944514527559
268,0.9082653727613659,43.80961875818496
269,-11.848608493279505,48.091972686971644
270,-11.245052144421578,14.238756129084024
271,-15.478311087863581,55.564909946224724
272,0.46433360812938096,54.45793068642553
273,15.143877079762408,33.82230849804438
274,-26.352639633065507,68.39408780119997
275,-5.10652079332369,41.636143045951265
276,2.7432119185615482,32.11709290653635
277,4.216683526927363,19.259915736808352
278,19.9744125284671,-12.368995157336128
279,-8.852662496906815,61.27478539164697
280,-12.385445315239789,52.109730328024916
281,7.895744625200318,39.027689296930674
282,-9.960626000789588,57.069303957855176
283,-18.22188668184398,58.83952618918421
284,3.9933857489017277,41.22879835553327
285,-17.172662532589474,44.18195524581332
286,-24.149275630779005,58.725120425113985
287,-12.43216193439616,53.92356249426275
288,-8.1809389126621,48.212721109950714
289,1.9971574182969345,33.000412331597424
290,-20.108437119534774,60.448649788543385
291,-15.328181918953192,63.41070414442403
292,13.116136315265251,31.436584625872868
293,-9.30567738705716,69.89246670232862
294,-12.690376299625916,48.25362796393555
295,-4.891721236845377,45.302178157705754
296,-13.522470385727326,54.966886476608785
297,8.505311079300197,35.75946455494342
298,-21.132179111257255,42.02741548474389
299,-9.215814133673815,49.989964482070036
300,-11.77112015752904,13.228397065986435
301,15.803999839346465,3.659475335395669
302,-31.925636160728146,46.55409989373227
303,-16.84988248624179,38.872880269448856
304,-19.51961730223497,28.814235007737096
305,9.276786758116781,29.53326541743114
306,-12.333058671422418,44.69558807225366
307,-18.490481748622898,60.38408284951879
308,2.7975404369740975,36.45612385012016
309,10.339277721524702,31.114341845623663
310,14.91142179849713,18.13335022093068
311,-29.452751143009422,23.819320230433476
312,-13.644377605906746,37.421705344127695
313,8.378758170855374,30.390755989656345
314,-19.717641820722676,55.330263067646186
315,1.7576457495591256,33.40979258769514
316,-8.533049847583971,23.98870809367996
317,-9.36878351793103,61.499863546638565
318,3.4480407657944427,33.544231511883126
319,-13.807019094795626,23.496355200174243
320,-17.66420054099292,56.80673776540256
321,-4.413217476725884,59.171570739151115
322,-14.531528857534216,22.999612403734485
323,8.409002742709488,7.241694017769513
324,-9.171772758897799,43.48314667034394
325,-21.667828775191914,61.7307478984779
326,-9.360621788871383,40.15905754634942
327,1.4351237905583003,45.12780569401182
328,-13.885563050627674,14.221429022441768
329,-17.60371173752535,76.25458903574832
330,-6.379159108404414,48.1066743231203
331,-6.583729597664633,58.04514614730789
332,10.921352400280501,25.772616018748295
333,11.050660441620428,15.37014174101136
334,8.999564068022261,47.28987945100444
335,-11.553455537121451,62.03712148949903
336,-28.043333614744824,47.414774318613084
337,-4.787449930826182,41.59987408793998
338,-12.28292419965093,58.09603262267623
339,-6.061225659883618,39.97622519227413
340,-21.270197945838426,30.83497331141626
341,-13.1480065906389,27.122252181201226
342,-3.103500763791675,65.98027872820401
343,-6.557071219732424,22.234848871691796
344,-17.328970086271745,54.405093794769414
345,-7.465066548093709,26.703567572502212
346,-15.871967823823507,15.111415979852957
347,1.889807595975833,84.76627989666508
348,-2.4405492869435186,18.868804329498904
349,-1.6852283047444496,26.650726880258205
350,-11.391411515302877,84.79811858301217
351,-5.219187316527272,36.802417552178554
352,-18.199420233364073,36.15510671361839
353,11.36442549637576,21.907176025747646
354,2.5830619968506596,31.968709594577927
355,-14.366256024106054,61.40507050638068
356,-13.646795456987668,68.45218268957433
357,-25.912939371869726,53.022056946798294
358,-9.840239868018443,83.7065863280985
359,-8.159015596938142,60.259471437053605
360,-18.801185828818983,42.22277770801774
361,-0.6725562782820016,41.58204096745813
362,-4.905516524572312,42.492255468096864
363,-16.945060552643962,46.46520006933751
364,-13.1039702985066,51.47474853908865
365,26.04714672133229,3.4115524236263735
366,-25.623577273269575,69.69336094272285
367,19.8558627490104,19.69056058272512
368,-25.197438002699055,68.17791311781556
369,-18.515224360433447,40.004912654341304
370,-25.81682578437725,51.39535210195368
371,-19.8809970000659,70.37982031866595
372,1.9296891631230793,29.946329062011245
373,-7.4033802865921245,11.336560823313896
374,-10.599180130306163,38.13247104231749
375,-12.170281906817747,23.527401689047515
376,2.13876950515181,49.502871567493614
377,-8.296270911649987,51.55847846945548
378,-17.07860451351905,57.40982133832247
379,-8.082505810304975,45.477782251942415
380,-3.9304891353585134,23.536134460144343
381,-9.061538216848346,40.94579105582245
382,-12.070010904234175,52.872344899676996
383,9.98009542082971,28.04752546283321
384,5.196585040087581,22.87511195510132
385,-8.157723179106586,57.51580362058399
386,-10.49045496238148,64.6253852568272
387,22.96446769039693,29.8294357399337
388,-20.458173835027072,69.89403050921617
389,24.20742726599477,15.104188202943563
390,-13.018709081848597,32.934915357150985
391,-5.6649152541179735,49.07094264438297
392,-11.322322037505634,42.85012413545674
393,-12.701441393744114,46.9530234695307
394,-17.195125312746,53.85597421448611
395,-11.5822934014167,56.683589923462655
396,-20.18651032383145,54.47090803354164
397,-20.088037286085168,69.64052887998159
398,-26.550092489961273,57.23700752222369
399,-17.977767707058756,77.01041026211925
