unit_id,JobThroughput,RackInletTemp,PduLoad,JobQueueDepth,FanSpeed,DiskIoWait,do_CoolingAggressiveness
55,-5.584325860323236,85.36335620298613,72.6312893082838,55.16059640190046,40.61148809971667,58.74497561721844,20.0
56,26.721979731215214,85.41908631610661,87.2414911519217,61.422755100017284,27.510848752144735,27.1676297825341,20.0
57,11.324082911621273,62.78251756661059,71.8755431545645,43.87531350237711,62.46703638728151,36.132015140528296,20.0
58,14.676806008854834,82.92263862284531,88.33987657775822,36.95764921675381,37.82808728493375,41.58724387690365,20.0
59,2.586059706375171,83.51333219362012,78.96385980756202,69.66342940520745,49.07438842860911,49.077293754733724,20.0
60,7.62048770480242,66.81837262334714,62.329464561705834,53.910899136102636,45.180020719053225,85.16215737282434,20.0
61,-6.029934274476492,59.318455085356746,64.13000538602874,58.82798371457519,42.70116182092424,53.52942000368278,20.0
62,7.016031901772688,75.2678558951136,75.90784355654242,42.77896677211904,30.590046283244334,61.05365687748146,20.0
63,-14.32554016736618,52.07130561927349,55.65483187847658,43.35543635141819,50.71536000863978,42.10975100806867,20.0
64,11.859681252156445,74.11218623618915,84.26418542515538,50.74104805390976,55.42349862218726,55.91427663378006,20.0
65,-3.7201586680846646,77.0620650957591,68.60781005472232,44.01258476906232,64.10110402072945,55.78672613997617,20.0
66,22.410677475798813,89.49142222489427,91.71168705565152,46.70111202331704,57.37399943377102,47.80207659565191,20.0
67,1.8142742762242068,69.43692845957457,73.33726929643343,61.25893778455487,32.15661574705016,49.5765636424486,20.0
68,18.39938995948044,84.67304728822198,83.72422919208628,50.29656092248268,59.29467347268232,50.170763103869476,20.0
69,11.620187786545019,83.12250255980281,83.11295429222295,51.17542212928588,53.82086289541937,36.695434625624465,20.0
70,-4.623629581308977,84.22170983257307,80.96863970428376,50.13947203087021,34.337789722871534,41.297630432169,20.0
71,16.10075262280187,88.81883934442273,86.67085000173219,45.98356550823243,49.41999447247987,68.15198166837331,20.0
72,-3.908155224527869,54.01622265709143,61.01326134282295,53.65043336207537,15.643110986511727,47.465592504577344,20.0
73,1.2022085330354777,71.2920212645919,68.25638299866291,37.371683432589265,45.66900441659313,31.435082810371778,20.0
74,-2.236275067941699,58.342506192457606,73.6741706082661,43.968781214841634,57.975274717352086,43.457138921278954,20.0
75,12.022842799333347,75.4214913046609,70.50317284946621,51.18367845029578,38.39879821726086,35.987634953843134,20.0
76,17.900560919703754,74.60568234875618,79.69439800460566,43.926168535259514,45.21085051110878,70.71782374806897,20.0
77,6.217219011116983,86.9774648974798,99.00315831047041,43.815307668668915,59.384466284411126,42.64549419240994,20.0
78,18.790704629799375,86.72371007547414,85.6013432341903,66.81771020727751,53.54321825689504,38.64706213057404,20.0
79,13.326361567802104,72.23919725493381,72.12720689581982,46.19137704784319,64.73699552569563,52.55862184711286,20.0
80,8.290496632953849,68.88676747501516,69.99711096884852,68.03837334918855,34.654272099866176,48.539241433602,20.0
81,3.943535122301496,75.03843030382137,76.04049741435483,58.52222765354894,42.43011367931412,43.716938334803224,20.0
82,0.8113198930700123,69.65731724473106,66.88197377459396,43.28314877696132,30.545805862945784,53.65093581765536,20.0
83,-1.9892910890295,72.45714997381127,65.8399393353047,52.04840932672254,37.19529569329185,59.45054517429277,20.0
84,15.667015781234273,87.87974391453592,93.75231712671949,49.98180684200588,58.68699568598959,43.07341921271087,20.0
85,-1.532628759039052,56.545154211171884,60.28548419265905,54.88523578472823,36.27336187973549,23.652113148025936,20.0
86,-5.4406515655008985,70.3166096712573,68.85369181927571,52.823249306172215,54.09779709669038,45.97554585610854,20.0
87,5.569424902544991,77.22412204543274,76.52634156451144,48.05854360861209,77.58475074764098,48.884589053760195,20.0
88,15.476695141042686,70.7594980640976,65.37601882110299,55.64831596864009,47.77278947239995,46.717205929004606,20.0
89,7.061218031716769,79.5615320825794,69.90295293137949,72.9084945902963,69.94756593765572,48.385528410072766,20.0
90,11.218780436375063,68.46263674425519,64.63251685768208,52.44321361028763,70.0974433243058,69.83663175982761,20.0
91,-0.5409152589986048,69.2013493470878,72.47760248483814,38.96541966965912,47.666370504238536,69.81376148713699,20.0
92,11.316516101646455,79.64134013052887,80.21820613345139,54.15599393791433,56.51169949264527,44.51646024091152,20.0
93,-10.908496882147524,54.19626966449858,48.20219030228761,61.04548547939891,50.84489881275448,43.10471517024752,20.0
94,-7.1054039854618765,80.00883734789254,78.8361115718413,46.3519449638551,48.000087467514014,43.63418767686274,20.0
95,-6.540622551561781,68.66542408929536,67.52561457995448,49.62793574151378,61.14082323699535,52.804215223848736,20.0
96,14.594283606859523,96.483247004567,94.0623155672935,55.06389781836535,39.01248197709224,49.94436004122261,20.0
97,-6.815249417681118,67.20472820328277,63.25242433154872,51.52473406704847,46.724269363570926,45.08309755626067,20.0
98,9.502761665494054,68.49524518643345,71.97056243230693,40.38174024484191,53.29915366563188,58.087335787381946,20.0
99,22.71098756140708,71.31782232356738,74.66592703230657,29.55646039854333,53.18532788102452,57.814304727755164,20.0
100,-4.42351318437915,67.04239653203125,64.65140871080975,18.3490697918681,51.79030528539854,45.355061203248475,20.0
101,3.5665727252185286,83.99384354109195,78.36486773314728,44.053172310716796,22.16707708988487,62.263249864377855,20.0
102,-14.552018101316213,61.04747603590646,56.643492674102596,48.745352021989504,52.33607850921125,54.72379368373397,20.0
103,-9.516205435576165,68.8652770167419,63.83386806840881,56.87609215128732,50.268364612031384,68.05247303041995,20.0
104,16.41282367552158,77.16740291250095,77.6721577748314,53.946632415799705,41.63784229161085,40.01326413816189,20.0
105,2.5851105353380683,81.14085186170331,78.06841834629806,57.10755855438493,52.23963888698293,60.381563216061735,20.0
106,21.069196614443857,86.63771580827454,80.5731784394146,77.08157821945548,70.0033936818624,63.049712459723,20.0
107,16.1611414466363,75.65796287453819,79.48300218199118,49.18323639319471,50.892835108791225,31.910161749690833,20.0
108,6.151017378885031,92.07693540793767,83.40754022416404,56.111731966075126,57.99335726325614,27.96983876579496,20.0
109,31.063237959685416,85.48448732444338,85.72527564561028,51.18726224145526,53.09491748531721,56.39776498183302,20.0
110,-1.9292419112813821,81.40868556496557,72.02774190201819,50.0062346767922,60.19569689203519,76.88395728006584,20.0
111,23.644050284934465,85.18091901330038,79.67907283599862,45.521916584978975,44.802250736056536,44.88186540545217,20.0
112,3.5443781522888185,69.69511933126672,74.96190011957718,54.0421106103878,45.20167300573594,56.380444357942814,20.0
113,21.296595564882143,79.07764540069519,73.17705742502476,46.81256007852003,44.51629560827971,48.03685181695803,20.0
114,27.912280790427225,101.41615729788141,103.79263189194754,48.302862253576976,53.12169481173501,43.07270352979347,20.0
115,41.43182018055333,90.2002686938589,82.75995387434035,57.252431521228615,44.812465488087284,71.65631762578042,20.0
116,17.57045737259186,62.42058031577986,67.62100886826732,30.18149888805764,71.22508298547262,46.630824332721296,20.0
117,5.076293673609318,74.9644248488736,74.97514456269545,75.16655903119991,60.189730159812754,40.78863530425406,20.0
118,5.76341688432712,59.243189061325964,73.80927823126349,43.02445763259788,61.5364762738303,27.56272459143015,20.0
119,12.090101429003695,61.16219402297036,60.93475560752097,42.646096913236924,39.32394000162925,60.69745263478934,20.0
120,5.4103207078819535,73.85180969579456,74.80555872706844,53.74385686549463,62.488567467093866,47.26186123676855,20.0
121,-7.4177328747847895,63.644241812704884,57.07702399248288,41.8001264032227,36.139865287152226,48.42395375671199,20.0
122,1.8498574007759505,76.491995692029,77.07857652172073,52.983557961073195,31.475539536265387,26.31022506874251,20.0
123,0.5159808555684192,72.84581564379367,68.9770394577328,66.16467869402865,25.163252402699825,40.669326829481065,20.0
124,-7.116289686655877,79.93810981030849,85.15031655361888,55.8706672933476,69.10209073743661,52.031053053079575,20.0
125,7.656931002968333,67.83806314429661,74.62317315732825,39.53048532171422,51.00130769379073,67.64446886141695,20.0
126,0.9026341894246199,64.11163698217936,68.34299606712926,52.8585245199256,71.34891693902499,58.31538212186685,20.0
127,17.628099579703395,85.9965783009517,87.80381841006707,51.33026373902561,44.20158731447297,46.633926437813884,20.0
128,17.835704978141212,77.97099724868391,78.73603386960013,56.28985542965204,70.54668784413278,53.2431354456624,20.0
129,14.33876502283464,91.11362743729829,95.00621926653737,41.213594226029024,53.804034825163136,60.01760870575528,20.0
130,29.052140401294366,81.64002462532355,90.5625293140798,57.227195190757726,55.339835459667725,37.29761045493301,20.0
131,-16.06653161829998,61.338985906960346,69.68604374612352,50.25124614831439,71.82710860270569,56.7481828215455,20.0
132,-8.80216602442388,60.484361608006154,59.748553826287576,55.68472093345447,42.47510809386949,47.862245393540505,20.0
133,-12.787492065550513,70.36305992404597,65.19416004612658,31.93216953707023,42.51169571206197,53.747331630368926,20.0
134,0.21793550899116343,81.91469738306931,78.44074577102984,45.515352462710624,56.51383440878626,33.38717074641986,20.0
135,14.199420789257973,75.49264049944436,70.64290325967262,39.19420609843634,57.4000014210828,30.50188225401164,20.0
136,19.193381696036756,72.00434201639256,78.32041426329086,46.19264267634043,56.02825911416555,24.953533908741957,20.0
137,32.307415197136976,93.3339753938313,96.78651827912067,53.10042844236673,74.03038880903549,39.62549778831909,20.0
138,-12.939583363439226,51.59523130226473,54.58966081998085,22.39245731058197,47.54743896982377,53.683568238382996,20.0
139,14.247802218051477,77.90290013872956,75.23567749458591,60.94628749487626,51.258871304423565,45.2034638366775,20.0
140,2.460005350858611,87.69102786840135,85.88070872188936,41.02774732545896,67.95590697970647,46.479886077063995,20.0
141,9.45536888451599,74.51292462555399,74.03194101132723,44.2120990074431,55.810787693807825,56.31364475107426,20.0
142,12.635886362918882,97.11616337150932,92.73321815132064,49.74571536058563,46.51312311956436,45.33808198488133,20.0
143,0.07823885767248884,59.18072772042323,53.914924072926034,35.8165547246037,52.099507861812754,48.420107735859965,20.0
144,14.077801468500967,62.43485348567885,71.86172290651017,62.53678544155427,43.713850752111306,49.00974072049453,20.0
145,30.16011623847136,73.99277758428804,74.51408940368269,76.16655993153073,47.1994507562828,58.964293272928565,20.0
146,20.124992087932235,95.23315813004206,89.31976627393281,64.24555272487106,57.359951680560734,33.80006508168631,20.0
147,17.48172252502656,74.96731758759378,72.56979811087184,46.36900701116554,61.700731859936575,72.51678723510729,20.0
148,2.9095030203716674,77.24046967938186,74.35058315845707,41.371250625912985,55.51907249317383,40.20879854917221,20.0
149,13.357379292162834,79.57620527563057,77.4786277574332,69.85741690198698,33.272872528523564,44.89108741032529,20.0
150,-9.250310406251632,58.9636228276104,56.419883191839844,60.15727895444939,42.21902710582668,49.44284664802154,20.0
151,-0.31908149135520136,76.14333773692273,82.56326780726562,56.133499101969306,44.67249255999618,61.0394388170451,20.0
152,-0.22367632963759676,89.37300167555537,85.28720011487742,49.05463999486292,29.841171625994523,52.20916319023756,20.0
153,9.017953397146973,60.820947797161395,61.116634990782174,45.93447133876135,31.511786425266074,35.54946083651642,20.0
154,11.855289986897386,79.08072795439118,74.0565262369388,53.36615569041766,77.80481466264258,53.13123389980518,20.0
155,16.641710564566086,84.91687887545666,71.27536362024448,51.186711633633486,35.946093870218526,53.52627586331546,20.0
156,-13.306395476797201,80.7776071679598,80.40361578487546,36.16265446130228,40.98120781711343,62.31734084198533,20.0
157,2.623540934660109,70.3933572054371,77.928592869307,48.80138133007915,61.3796280412506,48.85648342219073,20.0
158,16.545078956394075,79.79572051146597,80.03804505092525,30.929357554279083,40.7938210932466,49.10288608615796,20.0
159,-0.9174283769418756,82.48876846150671,91.50461099457259,58.61659854374904,40.43804826869012,63.06561045059112,20.0
160,19.035435047618435,80.51135688629874,86.9988937073813,23.259436212450133,36.208463666268266,33.69457255794089,20.0
161,-1.4971175047004692,63.443056100700865,58.999010471519014,50.30800692488207,66.31186958714483,47.84077654050616,20.0
162,11.225772794865085,77.34782624204007,74.16350400224384,47.339874763851554,42.57321733405009,70.80668548003557,20.0
163,2.5867321274322204,72.27758298683418,71.29334947521124,50.91889440856422,54.63553585631275,50.88811183316793,20.0
164,-2.189635344815713,81.11420162560631,68.15224955236641,31.673868325874693,63.65314512654376,44.062953088032366,20.0
165,12.605906001755752,67.48041768902614,68.86941104511418,44.41102248864563,41.17327328666693,57.468757693151126,20.0
166,-1.0815359878655606,64.38031443932113,74.26039243591246,65.37225067085406,58.43149738175024,55.71572073776595,20.0
167,2.584835924558802,68.33918203690936,66.49321878305581,66.49423072612836,73.06724462994546,50.153721422805155,20.0
168,6.888766757725256,72.1678455141194,67.16650944131932,48.72887741385708,67.96263483568457,6.0853418450895465,20.0
169,5.818855827732477,83.01527422733825,86.9621001208373,57.2196657180981,56.531733109223104,27.608794661567522,20.0
170,14.545165296926998,74.38446418505302,70.4157583364985,46.6610170417734,34.24639881512535,73.6037973929816,20.0
171,21.208881702125463,91.05685347456584,97.499829785596,32.194665515997855,49.02966197357467,66.87504255865612,20.0
172,1.0986123486355708,70.53207013335094,84.43066487746675,56.71714066696847,27.96638536054123,46.343763657201436,20.0
173,4.286834834527343,66.98254572019573,69.63109171891399,29.43481215227264,39.69040539547506,41.885348502363,20.0
174,31.945395472372354,80.97150835152615,82.49335485869057,44.833113151920756,46.44931874733319,43.964673083436644,20.0
175,-7.971676775917206,87.45764943566743,81.66772198800228,72.38018694868191,66.90989203214993,60.11607007115891,20.0
176,8.06779794153582,80.84855013978081,82.37885405868913,48.95088107584752,51.81839870126341,66.67035688382806,20.0
177,3.3176502733465343,66.9705122367432,64.05852407504948,57.39070041845977,57.411534444978976,49.1105065722771,20.0
178,17.116187685362853,74.30221870661492,74.41978846554586,59.71562261819354,60.30596198502239,56.4088235609306,20.0
179,10.81170368147486,79.36237791001142,83.70313900652161,39.939846857010316,56.66274480403543,53.595090479501984,20.0
180,6.584581867436302,89.13132734207679,92.72903502840666,40.548802759251444,23.449118716187506,44.99854040963069,20.0
181,9.088672945590929,66.51599302517506,78.03672689932273,53.01686812416678,37.77805598148201,34.0210136058187,20.0
182,17.653590093979,83.05738407178573,85.31008594488505,57.15141848633798,49.47999147318289,28.658546840222645,20.0
183,1.2161916556150185,80.8568529832973,78.38363244125269,49.022034007573424,54.186007703984195,36.75144652947567,20.0
184,28.36648331032378,69.04086206497865,71.76234587598118,41.85821543780011,23.559182703454674,60.17586444780135,20.0
185,-7.273072247856788,65.99921409821377,59.329278514850564,61.380054858287544,42.081364570419495,46.20655585776299,20.0
186,14.25852737231815,103.58117684200548,88.79868583468394,44.47235724341115,70.45905188469614,44.3435108354101,20.0
187,-3.728226757041286,69.80529161276543,71.76647667885912,48.20757355077579,36.92268756387721,57.84526445417075,20.0
188,1.3312753408882427,73.8825209316133,72.42849172018275,47.52692075949024,60.04311117668884,59.58083118257617,20.0
189,38.00463004982178,86.56595671990038,92.96871847212456,51.401770538796804,36.95025171976614,53.00103894444684,20.0
190,7.280581290182275,88.03745455940408,82.91342183548105,51.59019978737606,64.62901784274594,41.58164646109554,20.0
191,17.32216014406053,84.65617685513898,80.04662596326393,43.72869594485672,32.26130267967322,38.10960222129346,20.0
192,-1.086194180633024,79.33522210432375,83.46094116945774,76.52281084543435,51.66806146300738,45.359694603806645,20.0
193,16.949292011020326,79.56596394987154,67.72483471766591,34.08733465572996,39.89786517827761,56.91085382899203,20.0
194,16.035940263115485,66.9500306008054,71.58955539733427,52.74961066398827,67.52601172997001,23.46280426988204,20.0
195,-2.381792196391833,72.07615148397147,76.99323151473479,26.388118627776002,57.12239741025488,44.83112899501596,20.0
196,-9.343864573218276,62.25018832451617,62.24893216754212,59.07343208960391,66.52976542163884,51.13442757358677,20.0
197,4.972583690971154,76.06225360182732,84.71105598985716,59.39517391945796,31.67644953351582,61.02841060323585,20.0
198,22.287343613001585,78.61546839620104,91.95081873716347,48.94317378864132,55.207420620381725,53.81115883293549,20.0
199,-5.58409131692744,69.25548032827507,69.13204534459304,54.07257026264712,52.09057427005393,40.88796556756705,20.0
200,-0.3435300568980111,55.961852266217,56.615086229316255,74.21937727566478,58.24182420976034,25.331563368541815,20.0
201,-1.540037988007132,79.62559445284695,82.579836985589,54.012288591295025,68.09310261412291,51.28734056672773,20.0
202,-12.520599860390947,72.3555942909795,74.73863152784554,56.374228975969544,50.731217099002244,55.97196827439837,20.0
203,3.334891786898056,85.35542985556155,88.66324532147372,29.9905415600442,60.856469156766785,20.837090941886988,20.0
204,1.390852580720121,76.37347792199344,74.6221778311026,48.157753215553406,30.92156647417086,61.943696645334825,20.0
205,18.884096256986886,64.54076431545055,61.264824178894834,40.907555587640395,44.28777865449755,77.18829027912612,20.0
206,5.02853738531418,76.03889010377279,82.8747077054865,37.52133518443694,53.807557983929186,38.40027931490857,20.0
207,-7.780261946937418,66.5900326918607,71.33204566976966,41.711931228149055,40.76276472769141,47.25311229590142,20.0
208,-6.040314483404639,65.01928646149833,52.76872044215657,65.61859129422,73.90094145153724,54.37962316368379,20.0
209,3.830444710086641,68.13899972749398,78.65364392638912,64.38774509803392,52.62032040575439,39.47920897272215,20.0
210,-0.4930304169689692,61.89029702646048,54.55725648281926,49.56478025523728,44.958463397513945,27.709636343931862,20.0
211,9.962626527465684,74.26470201654585,80.95247367870067,49.19805369095269,51.606557782291134,41.938013086718684,20.0
212,2.789824734041656,82.70989012036151,77.47052696044712,38.4847537002211,65.83440069478068,34.01120815645055,20.0
213,25.591975586378197,72.28742055417914,72.1050347874347,48.159924502184964,64.37770060975701,41.5581027475571,20.0
214,9.063200781176999,73.07924665711167,74.79398322609654,42.203185324770054,45.95073342303814,53.10333615231082,20.0
215,16.80126680099504,73.63731035525699,68.45839736301664,71.22798563650252,54.74333390008274,52.56626665663335,20.0
216,-13.466808325696341,77.65775007312047,76.62669345761046,20.016595105476384,47.83934777289685,43.40884685339424,20.0
217,7.931835194172763,63.967790861523284,67.45579209698226,57.78980965458852,45.383785991299455,39.766161912884314,20.0
218,5.499816408197992,72.51973444946742,69.52643054890497,57.01295841468209,29.216923853710394,48.24932721896849,20.0
219,7.86089986932944,68.99352413356242,63.98738527183485,56.721904947422885,68.05502840187549,54.12268099584119,20.0
220,22.558962289224638,81.58861660519706,85.07241855747799,40.51694366789588,75.08507872340556,43.97466962097088,20.0
221,17.398718548057786,72.84202346260204,74.13228495983228,56.61941117295968,33.73511021188185,78.01880685949642,20.0
222,-2.0004682448617617,74.30751617723914,76.66046062341107,50.08059130143148,40.17332757736553,38.24385360870654,20.0
223,-14.848055091756443,62.12443787075302,57.36166547377443,53.755612042509775,81.35618516338954,47.05404161826351,20.0
224,-6.169779966367908,63.754795944763856,59.39404166154092,59.373132496760235,54.106421638187754,53.05091691249548,20.0
225,30.79066720057261,79.62789089647974,71.7651569362031,68.70998450115836,74.50957311534111,45.336311009794755,20.0
226,2.9819532312431614,76.00413030587424,76.26065760168181,57.92171288366888,40.30636868108577,61.13983318737402,20.0
227,9.78153498241881,65.99499327122936,75.03068977461879,54.26330226892331,55.35667946561974,52.40540440824172,20.0
228,-1.7449892925659984,64.60693518236664,60.63654495945885,56.26460323846684,38.414370056802326,36.41949004126329,20.0
229,0.04626931574485793,72.16133798441567,72.52240363090998,54.05397307920906,75.65142546989833,38.419184332294485,20.0
230,8.185866119599817,65.58484301933557,71.92637421922025,56.81845538285205,56.23373052978163,59.794661817059485,20.0
231,3.1033426634707144,90.73738945020816,93.06722617036733,62.84320839149678,47.05994329566772,61.08029596433038,20.0
232,-5.166337749611641,83.29363362262144,89.43599996129907,53.11713418616216,35.73339259482697,52.09977926907384,20.0
233,-10.14518507456201,58.47006323308963,62.97502260327741,32.39505799154418,73.64390522123689,67.75209096273719,20.0
234,26.11459692821377,95.03816869111716,94.36579182845259,43.61426087940341,44.14919323515376,33.81971058957496,20.0
235,3.2981025007572335,62.913614785709164,71.86020230219624,35.82741856588565,36.96923828226672,38.461667966407894,20.0
236,6.0752201383278175,81.14852106669271,75.02370423217117,60.66788783168392,57.25537972797409,40.90404441953079,20.0
237,14.017449836651608,88.16856413277897,83.49131372510938,75.44011175477267,41.8547644698607,41.62483870710947,20.0
238,19.88969800928635,70.63992158025371,74.52039430489756,52.196688530805694,34.094535157471434,52.492629335879165,20.0
239,2.238092875059216,67.29511236211134,65.90191594633107,55.25998064797148,32.349231516778126,47.486634362784756,20.0
240,-1.1451213180759667,78.13760897291162,81.86151274687698,46.780155873948665,53.293309916250614,31.968246209616023,20.0
241,-1.130932714121089,98.89594873670896,89.68219191931678,74.54802745802945,51.43995833591876,39.36021615022751,20.0
242,16.962120270684828,76.04886257577269,81.87062180025391,53.26470159800946,32.03737761508063,55.82233989781959,20.0
243,-2.589131622578154,81.351787243848,76.6684651828781,51.29246366644503,78.90317850441554,52.62042417159961,20.0
244,3.6788593516318953,75.67245576959424,69.6082525879313,67.85191465131496,37.48237937201781,29.457483682855507,20.0
245,-4.621853490530022,89.32142182458647,91.60351869980168,45.11529410467224,46.504527741708586,43.38736875563559,20.0
246,11.304684735053886,88.85053244433051,89.02158161169797,50.28867463774447,39.520142824087024,47.4448059303585,20.0
247,8.53320086642936,66.07677708974884,63.0799644218944,38.61514325609134,43.39008944972274,42.37519344812586,20.0
248,-1.0422455173394698,73.66110750687848,76.64392014239552,64.21255224229752,49.85302134054905,55.848593329473395,20.0
249,-17.17590449857291,67.9701251692571,60.762019549830924,39.31066819243091,37.693983449765554,54.25744631734205,20.0
250,14.490013537941373,88.0074080025013,95.98491233997437,54.27891580194617,42.52697007021678,42.22866100415199,20.0
251,-4.222841156370261,51.11772619886451,50.10125590119178,59.01901401622557,30.178101742099123,59.66208609986718,20.0
252,-13.033547390415873,73.20386950315498,71.48553197991144,46.6344818893836,60.690273334952266,47.84152624380753,20.0
253,10.434069431005693,88.35096741002181,93.87197273153788,22.83794688319473,52.74752693305328,50.242776246037224,20.0
