unit_id,JobThroughput,RackInletTemp,PduLoad,FanSpeed,do_CoolingAggressiveness
83,27.02052032208988,76.73085401693818,73.63090167977509,45.92431667658099,5.0
84,32.28646823549274,86.62079951360005,81.45405721397731,64.5014317443148,5.0
85,22.053687648931824,66.01755507699022,62.09418920534574,79.87128420326559,5.0
86,43.25699017264084,101.85830276217469,98.67215112256356,71.24520648462753,5.0
87,36.50455246620107,67.10057530316212,72.68987054277804,50.88117945284883,5.0
88,15.966448488285222,62.74118261712151,54.04064446091889,64.57343963077666,5.0
89,32.80034192782254,88.45258003364982,93.11520269642736,29.55021495283993,5.0
90,20.370977074883104,70.12287969247119,66.00109666139599,56.09500412614019,5.0
91,39.90049653157869,103.18321153256781,104.3235068115488,43.34885363100689,5.0
92,25.29083133960244,73.03561474988138,64.04534063780235,48.89052288624805,5.0
93,25.469312371631425,73.98007700314972,71.20236192481875,44.30734534409042,5.0
94,38.904332166036276,89.40404465259334,97.40710036019703,43.427908299225926,5.0
95,19.081510974664422,69.14635144527293,65.64288506012038,53.794373334709526,5.0
96,24.456535634686595,67.91915461305258,64.2599534732481,35.06876471146671,5.0
97,23.329777507263135,63.59322004143373,67.58676239492947,59.31556201550882,5.0
98,30.263806798249107,84.31767417283602,78.17907144575615,62.82217130420325,5.0
99,27.745025147742968,80.31692876408786,83.45500736119556,51.816831382542084,5.0
100,34.7141179328572,89.1105781797758,87.85427104111612,43.77437886980569,5.0
101,21.530623758325056,60.354957516224054,61.74113873691915,36.05457208446536,5.0
102,18.40985072321989,61.20903385128452,52.227141151020604,51.87326790879136,5.0
103,11.762386434920357,64.82065304344843,61.1082568026006,37.08853378962477,5.0
104,30.80689265545518,82.42254475120053,77.65301231454168,72.32621715434144,5.0
105,24.979626525832213,72.03243055477047,72.21411015795557,69.36385721017014,5.0
106,39.86630532389708,81.01213441950402,93.9808138715053,42.465558344032516,5.0
107,18.58399423835955,53.704890881436654,61.572424995007104,41.48065234166081,5.0
108,18.56186225687935,76.00377918341702,80.44432724856027,40.83154234254406,5.0
109,22.383673024671058,61.42474965774904,61.461109190788314,65.06696221711302,5.0
110,25.958177668813683,72.7927220639331,73.41647084982577,43.742560641030394,5.0
111,31.85842312740686,84.5142519467049,89.74203230434611,36.87797475032933,5.0
112,19.708847150484743,68.28782702276705,72.15842359584019,50.016684202936965,5.0
113,18.159607529064,62.38546975958532,62.55780281337813,29.525626885239475,5.0
114,30.041422944831773,99.39675479847723,93.7631665713971,54.896362892138974,5.0
115,35.127414823885935,95.66164562169249,85.9755394019745,50.48895336945135,5.0
116,23.145271659767708,62.80046377650092,66.22262811318849,47.61679665649266,5.0
117,29.598255849161074,84.98409584587534,85.60451728158372,56.368370968141285,5.0
118,25.314488329524213,69.60805048903156,72.82049867859004,47.394898556934606,5.0
119,24.06259117111945,81.91572045727267,74.01676695673845,19.33856487096991,5.0
120,33.23675457283249,87.90274124459256,90.62509536375251,66.40722312475629,5.0
121,18.11990918526513,64.8096649465632,64.84847684246247,54.80724526040046,5.0
122,25.287386946181915,73.15666312283531,79.94952728990951,40.825826355257696,5.0
123,30.960959337859197,81.89781836915277,84.36284913050865,61.13569735813758,5.0
124,36.681450710980855,79.90517138448108,86.19934466890213,31.042913426832953,5.0
125,30.11468707551655,85.88862758622977,82.61165495237053,59.998897004612566,5.0
126,24.45715495422384,86.41338552516342,82.62332752776865,37.57247496872741,5.0
127,23.55575541745484,83.70316318732364,76.00405380746041,45.99963630091551,5.0
128,28.8001253097055,74.33316942854482,84.58480763257818,37.34171080940797,5.0
129,23.132053703251223,59.49546134993609,66.22577247384251,41.816680715783285,5.0
130,30.759911679081153,79.36049224723686,78.59015001219113,32.7774795094715,5.0
131,38.76316031652159,92.2623496216435,91.9956593422452,35.626949696513265,5.0
132,13.805670504997014,59.28367992767498,56.758921190407804,27.810721731525238,5.0
133,22.642031230494933,69.21839299839888,72.67086551545036,62.225354114136046,5.0
134,19.591387329446363,76.59653486705365,66.15851528895833,62.768529145018526,5.0
135,27.720301173119676,86.68399076987836,80.54093814794398,58.23880505394634,5.0
136,18.191467081292114,72.18655589593949,76.51142593267431,43.77579917334144,5.0
137,16.67513761753432,65.71684892429467,70.42903560908047,50.55296470870465,5.0
138,30.783314715503874,71.95833146649277,66.07559852137169,56.80226983603946,5.0
139,24.899004260292973,71.75529752521626,71.28442951639042,56.90604132823514,5.0
140,28.359332805957905,77.87502867727798,79.03035363872856,29.855878036213166,5.0
141,35.30462181072021,92.43961190612274,92.07232648217479,39.784588644178996,5.0
142,11.525111538722191,53.602920203028056,56.79718914829713,54.08491357120752,5.0
143,33.54572124414371,76.37495157126783,79.63909934170877,54.711808356319715,5.0
144,28.14800204378949,77.6226083286657,79.23116410060909,52.5576688972526,5.0
145,35.79619922657573,93.86131183129191,87.5944579131589,39.24218740917728,5.0
146,27.728286283310034,78.75881371607399,73.99895896498789,42.72267498303171,5.0
147,17.65551279107929,64.44015042227176,64.83349672067921,32.79789093216908,5.0
148,25.10446891729406,71.28353250253689,67.83945282661725,49.12804815970848,5.0
149,19.493120433223527,70.9421013230383,74.25889003955928,54.919959576280746,5.0
150,25.12116987617881,73.88250269784062,80.48994472261025,47.39171911257222,5.0
151,20.99843282101442,61.52365970547708,59.41241180759871,57.225101339916854,5.0
152,28.55378007477824,66.04770824528973,70.94934593174123,38.817052452957874,5.0
153,39.36560975010517,100.5328943314122,100.49653046047789,40.57102398241901,5.0
154,35.68262854836327,99.82388491862031,97.25613233586158,64.46116319374059,5.0
155,21.884181209104657,72.84694254982766,77.90018526028119,63.30513776962298,5.0
156,32.74020660488635,86.13679897266823,78.67899228394448,57.881871526087856,5.0
157,16.306959558479605,71.14036513009381,84.88886722518524,41.184367641765704,5.0
158,27.66116760904622,73.8171038351438,72.51117291295643,41.49094137813679,5.0
159,31.694878039618864,82.88251819318464,82.43437674951173,39.173484094569574,5.0
160,14.031681622556645,49.06575165174362,47.76641436769274,44.07166242221382,5.0
161,34.78981952814587,92.14550612693039,88.39704189593536,75.66682636119893,5.0
162,13.452995940698125,53.82804302898276,59.301753569827554,75.74137643983707,5.0
163,29.215366457513944,73.69165567008483,73.80376641768143,46.90832485920088,5.0
164,25.90653102643415,77.56286932674116,75.1730503571162,64.09090686615,5.0
165,30.6691777357323,90.92228019658569,85.59517228744045,35.99165986245127,5.0
166,38.318713943080624,83.20354381056677,88.887818258897,42.18575644875716,5.0
167,33.632095938602376,104.88690079252758,98.7607473165503,56.980071393347956,5.0
168,26.252319650817316,62.55032764669906,68.78566212596512,62.22193550293983,5.0
169,21.18936395667819,57.84612920680695,51.04230325159304,17.39023993689895,5.0
170,26.158310373195782,77.800446508222,80.41413059638248,56.45772504335451,5.0
171,18.87706891779832,61.82291301514083,66.16191777237083,53.640265805767314,5.0
172,25.092972470038664,70.02901286470723,71.84704610312455,72.05410124237599,5.0
173,32.41023789938394,103.10423197389412,102.0666852777917,70.39780381807358,5.0
174,21.030394888552824,69.72045983706349,69.23501414259454,53.0203823744954,5.0
175,10.187124445857831,58.21259151618117,52.04174275278244,23.657230426991934,5.0
176,27.413518738826316,80.53547366187381,80.65603383618978,41.73949456888049,5.0
177,15.566967213180627,61.01259303302199,57.079501164573784,43.35530407646719,5.0
178,26.423769350674224,76.99085337844033,73.88427545905668,61.17919974040762,5.0
179,41.83439739200097,100.69582608692832,95.93958435680442,36.99793342897852,5.0
180,32.96300675687719,87.1156435414465,91.36264340483213,58.97505261954088,5.0
181,21.040896050616904,54.54034209869142,59.936444895721074,32.394701838620534,5.0
182,18.614967510858722,77.40517452291375,71.94298171366151,49.610354106744666,5.0
183,34.3112346438353,90.03255437608516,94.96040240071619,56.766730896906466,5.0
184,15.19355143080723,61.98437267080321,68.04922936860592,59.81976858292349,5.0
185,37.118719059248946,87.18140037444435,84.25119391950767,75.50207053992828,5.0
186,27.177427028757016,84.58718528640964,80.02815922247281,48.031185444863645,5.0
187,29.705706280890094,72.51489948268787,69.09086873329862,52.145259581277514,5.0
188,31.96522199027179,82.9208158365354,80.82228886285048,56.99998867952224,5.0
189,20.09398273129664,64.94305572346357,66.29226000740603,70.22871108855466,5.0
190,34.55156619136282,80.99667903994647,86.67993181015137,48.56034554533073,5.0
191,30.37060800927179,82.74347084393149,76.66230450761773,43.57479449968651,5.0
192,33.819991391668985,92.9119360967835,97.84701587576994,43.10067765615826,5.0
193,20.811996182734465,60.57041591722448,64.86234965726915,37.4671639335079,5.0
194,24.58886831834149,76.15030903278141,81.34539450999355,60.443644925308334,5.0
195,31.13336762905848,75.78605675627833,71.40651384224941,23.57060707099732,5.0
196,26.139503669205773,60.40640407898934,65.97129703201945,67.49579043780841,5.0
197,27.469817781390233,83.90954225705225,86.96593161115206,47.56776898873206,5.0
198,22.325846310484714,69.04867743116762,69.31306235215271,29.244468726523856,5.0
199,23.60362771471303,71.09696894213316,61.66921735851101,70.42345935330121,5.0
200,35.24626481905217,84.09117062745456,90.85933576163605,36.62688263409011,5.0
201,28.353825534994883,77.59311402133946,75.69099368588073,67.80001939944593,5.0
202,40.566766776693214,87.71851224140808,88.96744482563967,54.596255301172654,5.0
203,20.523756143235747,57.569730990319236,65.70714966677886,59.390681757775255,5.0
204,26.70706156289422,70.01353066077884,73.56226958646293,41.29730161331823,5.0
205,24.694512229940916,78.05194324325521,79.81210517468438,43.78289859989056,5.0
206,16.30767352720681,59.01713569103406,51.7243264458988,59.559259924290295,5.0
207,13.429171994550153,55.976930154231994,53.32007945749945,51.03818144902067,5.0
208,25.11551344941922,71.84545617776112,64.16706216725743,62.05046172948001,5.0
209,34.588622687782276,88.13715579269123,86.71325586181032,38.36995748984108,5.0
210,28.409388572627034,83.14978842308538,76.52897176507419,38.46436184383259,5.0
211,19.73193362304925,64.10774136033884,64.8436618303362,41.05513979089579,5.0
212,24.535042634493383,72.11488505841646,79.73669627942819,60.25443396398212,5.0
213,27.775323483912054,81.10621541113518,79.51928174317268,48.349292071661374,5.0
214,18.3753662565285,55.63172763005155,71.42482654261066,29.099728356857412,5.0
215,16.299500536729653,61.24464642079597,59.682995764957504,17.232718814750477,5.0
216,24.653180226208814,73.67459736359939,68.99081599978491,80.55994384901938,5.0
217,41.07107448685518,80.73849218160854,84.25776370725751,57.181555868865544,5.0
218,38.61216983102132,95.44564351306606,89.5392722370725,89.63753200216345,5.0
219,21.38920176235311,78.93770380295564,72.11171383842691,45.41017381306463,5.0
220,26.566406904059566,76.79118487230691,79.50369189899823,35.383471895122995,5.0
221,31.40049484559354,68.28114842417317,72.98221151447315,55.729663363862684,5.0
222,13.726657720409618,64.02083693339965,70.53856601657809,50.96436708029984,5.0
223,24.612508793773443,65.21285040368062,71.89240740033786,50.145926734972086,5.0
224,23.74429224449078,77.99580891031714,72.76222928094143,54.89017179398775,5.0
225,18.924305199037015,59.8754899040531,59.62706978801722,47.84320906353417,5.0
226,35.84130655569949,87.14700748922606,78.58509962237784,76.46488512295869,5.0
227,16.25180175600201,56.056317082688395,57.94286275195335,48.88081127392836,5.0
228,14.712151815393971,55.814807794610395,56.756562147263395,41.29561678352182,5.0
229,28.596686904385642,86.12536718859191,91.99830951575986,40.139774241304835,5.0
230,19.960448425159832,67.72371022265118,61.55210962782567,71.11108311569527,5.0
231,41.12644729181488,91.93254238274457,100.79656528649141,70.81582993059448,5.0
232,33.52730149545619,98.42127448173024,93.14755564638733,40.82770260243677,5.0
233,21.49605234972315,71.27130179980409,67.46409548546215,76.11444115625591,5.0
234,33.25976792666979,100.62638653543168,102.48249842366955,44.64273173850192,5.0
235,25.064486622120732,76.92067900043973,83.60631628331102,43.15023029517651,5.0
236,40.36096164980261,98.02777996425549,95.3822344639923,56.43154900082773,5.0
237,21.009801229709538,73.3555044288561,69.909829106288,45.0190896165852,5.0
238,29.006927042276256,77.5526450119762,72.65022646204933,62.58132289015362,5.0
239,36.73170898899005,85.36353066269899,88.40950957263975,59.992537017527006,5.0
240,27.24399011330043,68.45681492586091,72.98769722989037,48.243961921026454,5.0
241,14.113802272492766,56.691630479947094,59.26643935292264,45.78122860297868,5.0
242,32.78898837808342,78.65324735198676,79.03478104460936,48.48477111533003,5.0
243,19.82790539803879,65.97890217807668,62.46961831209702,39.66983083311566,5.0
244,23.90642600406779,70.33725924516054,62.00969070713069,37.76394723320215,5.0
245,26.65445585669376,67.87921547329496,75.7442686735821,12.917840919436555,5.0
246,24.948180878224022,74.94440507639253,72.76178749193465,28.999275036997496,5.0
247,29.719164871015764,77.56787807363321,75.255040749292,21.156300681633482,5.0
248,22.016598955103568,64.04750987633646,59.80874734504733,27.60748984106685,5.0
249,23.750854676456903,69.52650642228365,71.11215608433537,30.611814592274442,5.0
250,19.852292101501607,72.5557085660134,70.17465336304214,45.83141812386553,5.0
251,27.798141415727958,83.41723669980158,84.02851737695637,31.16760436980788,5.0
252,27.72008983309976,69.89677722929726,73.46268197116845,42.998185048965624,5.0
253,29.672053077794896,96.50869685009313,87.90925885306534,34.93925247239934,5.0
254,29.498948699212878,88.6759641166605,87.87060443812314,61.75961389139542,5.0
255,29.392363041560134,92.29307812224286,88.83213270383311,25.214521328396827,5.0
256,32.700088791469774,77.58367701306811,82.91444853590123,63.35111994623062,5.0
257,8.413280518906152,57.31107547183752,51.81282102136878,49.44252550309829,5.0
258,35.866221833381246,87.73038681541101,89.99859572610924,73.50868394410884,5.0
259,19.785419191474666,63.43989651483664,63.542419160867865,37.51731471037454,5.0
260,14.08968431560341,67.0951187526655,61.788063780638545,43.93912396227678,5.0
261,25.170117519097303,88.967489225841,84.69699950597936,52.776945598938084,5.0
262,25.052538328334393,67.34217840533506,74.59456810914003,41.54363258554644,5.0
263,31.329234618809537,79.46730800873726,85.08911214458124,35.70825570935534,5.0
264,30.2174880764798,84.10870578967695,79.57128272582469,34.19182412071491,5.0
265,33.51704632136963,86.22504690121077,87.06592696200599,82.08338091414426,5.0
266,17.657291556277855,51.52155597236297,54.29680661466236,65.20300275413084,5.0
267,22.5454635922159,66.33016979744535,64.57862449844589,54.49783442359726,5.0
268,18.900869816422347,54.196961951693936,59.18916971939681,58.37532744840071,5.0
269,13.159868719847596,71.41019183574791,71.6689084479367,60.16265076948452,5.0
270,30.55679009716889,87.09140721352439,87.14688229793659,56.76448654503706,5.0
271,15.727632050704202,51.96378792823177,58.73642301615297,34.437806263114005,5.0
272,28.07409690184101,81.97146251995312,82.38170950621029,85.16038562559002,5.0
273,28.86281505026679,78.1661226264604,77.97100361254942,33.98604519955505,5.0
274,28.376415932772343,73.1390822223439,75.4656031003799,42.511030681277866,5.0
275,38.658894895766004,95.19838346220412,95.12448482903831,41.53129439614384,5.0
276,22.25580732084712,80.24430575438879,72.4593117851798,31.803884457621663,5.0
277,32.6056138322771,80.21736857747179,88.3055873679454,66.20002015218486,5.0
278,30.273980545515457,63.33029071537849,63.81104573167307,66.01328919297258,5.0
279,16.087708201998748,66.15249480795411,67.08007004292777,29.5332738581075,5.0
280,24.235277454470932,60.79874182157096,72.87712111229963,62.192313519305124,5.0
281,23.39003156424194,73.17443476437784,71.4209611992399,51.46992793502148,5.0
282,20.241838027386223,65.90158987895663,65.41226352678359,42.900791276867636,5.0
283,23.307916953193644,59.798337257643446,58.46213589467927,50.40982729560501,5.0
284,23.26857597149073,89.23321624488057,67.32380607144111,65.26463530825599,5.0
285,22.405644712090396,74.93083057165882,82.01164591095214,51.31170402101584,5.0
286,21.954342226649377,63.365533290486965,62.56081955107437,52.016896805904935,5.0
287,25.455220686364086,68.23853280827583,79.5053784674779,57.98845847220859,5.0
288,21.6274105945542,76.53047518431418,72.92404600125293,28.050595277405126,5.0
289,18.074871473228836,57.504418423801525,58.65075104748883,67.84977245435111,5.0
290,36.612323658344835,96.5267267685796,99.6451165591888,45.94424769432062,5.0
291,28.649407094436096,82.25323797335241,73.49838244273072,53.21629328163427,5.0
292,31.505603809235012,69.5784358608314,72.51638910525644,58.768379780052825,5.0
293,16.700799475022027,55.02012929456074,62.54489175776769,46.77644203845698,5.0
294,35.46129827297996,99.76803345033177,103.7163780696407,45.94518257654972,5.0
295,18.331410775467752,51.90878698844241,57.376269354617676,51.671842727098564,5.0
296,22.481457724751177,75.40164333699417,82.45423690934223,55.73267032886688,5.0
297,34.69350226467903,94.67672579376838,92.75528523717747,65.47914632209533,5.0
298,18.29739915485908,79.04599873213996,76.07458873446879,63.16448687108998,5.0
299,20.77452030598402,71.21820978704325,63.6627612126772,43.207194139478595,5.0
300,31.253801943198194,79.07034329498994,73.55695598262314,26.8868719886123,5.0
301,15.673989173010224,57.301703768931105,54.96027567855429,57.682091199716496,5.0
302,27.48653863963113,67.77043060956323,73.39434199759216,43.816150361037394,5.0
303,20.674498338706126,63.58255032409691,67.94745734929481,33.4852296520712,5.0
304,24.807246712795223,75.44057155145538,74.28729927498155,57.625904102514916,5.0
305,14.393103597756594,59.53754384787475,62.07635438766062,35.91018530456014,5.0
306,25.629777495578686,73.38951949784192,77.79763735395665,40.25630965598425,5.0
307,20.238249053479365,77.00919909443255,75.07679136854705,59.11158585053542,5.0
308,26.83570270640721,79.37503118509558,80.77355894128328,50.672393336303685,5.0
309,32.44761513702448,89.953357093985,89.16307348537275,56.200036040521326,5.0
310,29.222232910347696,86.70281050887243,84.8525738259532,42.40270657075639,5.0
311,9.290538305688695,56.27007138212908,49.650063745160544,31.825556048993537,5.0
312,23.9520313946852,70.51432362128809,72.75947761014635,59.142355578914895,5.0
313,33.573159389704834,78.28920600790623,79.75439894700257,38.541844717154625,5.0
314,27.54628163818871,72.09604570539243,68.35919984898052,53.220684683438336,5.0
315,23.453350907538557,69.14142199809962,66.94790557199592,20.976745233518418,5.0
316,23.516760830685197,80.12824488722981,79.69021508134745,55.27805332158552,5.0
317,26.82616198721096,74.58858915272423,70.39100529091584,42.04718972979748,5.0
318,27.04306695633526,76.54099334430805,77.22907938366916,28.106343442128317,5.0
319,25.53801122075913,83.62001323450099,74.02127009083468,45.4747077540115,5.0
320,27.23578605540423,79.0745452204603,64.42288961758301,37.19783303116136,5.0
321,33.55491750723231,81.76161438198258,84.0809384309622,53.011999670136994,5.0
322,24.67393077911861,75.00854211265562,77.06748008461054,47.327733724931065,5.0
323,31.434410841709113,96.23901972507714,88.08913659108153,53.40361250362199,5.0
324,24.782312872712517,56.99718145407525,67.56766598011092,58.682068396824356,5.0
325,27.30162125926846,70.49403691534586,75.23301379558902,58.59160237614141,5.0
326,17.816998371664788,56.50159660506979,42.75332744271258,56.63087368002216,5.0
327,18.437305021124654,55.90608191720824,60.890046101690935,37.16950690410735,5.0
328,19.35442315410676,55.14075614949599,61.71858671200742,61.70530558690493,5.0
329,14.38002540126843,72.4184967196782,80.96647557387044,50.40805720868039,5.0
330,29.636054968575607,89.16143408321422,78.44413648897955,59.913261408695135,5.0
331,29.956834597617245,73.7144932783276,72.21335514241954,36.13585475232033,5.0
332,23.506125719840604,69.37570187490535,66.51659417565665,49.66313840674147,5.0
333,30.41694734959311,76.80192218261578,73.04747782796461,49.09239183353954,5.0
334,17.383843884341836,56.91763478379056,61.33893521169731,71.41751658476211,5.0
335,18.367404441990878,68.21854361220186,62.0121808596527,44.541765538149335,5.0
336,24.999112735233116,77.23131871808029,69.29901792991546,57.510870488968784,5.0
337,23.140725791481437,70.6766718369438,70.3409599569588,63.82709196231927,5.0
338,22.055603935213313,76.35533929215099,72.00116307129136,34.50035417308533,5.0
339,15.971304754383866,64.29257594923152,64.31354646467616,53.699669998114494,5.0
340,32.27737291762477,83.03912587218524,85.62858827269321,62.50913608615094,5.0
341,26.422828839060408,70.62798189615856,73.88151207602426,41.39335379605822,5.0
342,21.154226496222016,66.88157473690376,71.48416122024283,53.01895965976597,5.0
343,31.324991278075498,82.80573119707194,82.5348873771767,32.147755248116205,5.0
344,11.990829830818441,59.918209348339055,62.24256578775805,49.49887443793682,5.0
345,22.083103083719074,79.11328138806296,78.65037169000092,57.30950188430812,5.0
346,32.27696146452864,95.69959024714753,91.20075762058661,63.61024008610873,5.0
347,25.255389944079884,67.61290930704753,64.39860565026395,43.593147976565405,5.0
348,27.81954834141769,72.77267287240815,76.71283565328912,55.632090173475206,5.0
349,28.995945714784984,77.1855004358813,82.75184890026415,63.21807331415602,5.0
350,14.576834415361834,68.48181483606045,67.79342692926258,36.238020456112146,5.0
351,32.5326881294505,74.17533173386212,81.67294819781561,42.4292468831365,5.0
352,21.85282509047516,60.37339548045056,65.88362785676597,41.21547577554809,5.0
353,37.02013073607676,84.43848664424347,90.77459636170836,53.08769275205837,5.0
354,24.218086069958595,63.968781554415806,66.84212600576102,73.22898682076095,5.0
355,19.498297315313255,66.25162366937803,69.88142028421865,78.22458458799392,5.0
356,29.63050011232154,79.10402054073717,75.87597130776781,37.19243902957429,5.0
357,39.2289514442731,101.94493636048276,97.43297447326408,71.58737509602065,5.0
358,23.51563702301906,77.33577923618914,74.03952436829437,40.483916460952535,5.0
359,25.27152054204751,74.25578556424293,79.25099601375638,37.76930686358222,5.0
360,19.323345535196623,70.01047346689471,65.99002292790026,55.59272578349067,5.0
361,25.17109412031604,79.48496553348714,86.96069119537282,44.10050694149695,5.0
362,19.31888397800453,69.45501580086365,68.63368278553729,44.27131542545909,5.0
363,22.905644657607787,69.27664615999338,64.17774222405282,45.36904078722891,5.0
364,28.938424314482482,81.76021645326998,77.36978105507131,39.82007319256842,5.0
365,26.54522675963888,80.95199905897299,83.36109141968167,38.294430259628086,5.0
