unit_id,ProductTiter,DissolvedOxygen,Temperature,ViableCellDensity,pH
47,-1.317406466942644,58.569454697154015,60.55335111329757,64.26535937943135,49.07339968711249
48,13.033961126113688,79.25018950146318,49.703506055852905,81.91900573961728,39.12309527141891
49,5.052651846886934,63.59135209278407,69.21231896162121,69.31293944165228,39.06040031288629
50,-3.6151842799349074,74.27353058802737,45.31671551641956,73.1409060658756,40.99992270954097
51,21.594306229755986,100.0788032786024,40.75082234390723,92.63181773113602,39.137403476179095
52,-1.764356061613097,68.16395819312166,50.38118261920308,74.89847465016219,50.66359221288293
53,-2.4743586175409202,52.90234093794577,69.46584305948134,56.59215925113895,52.266185361668974
54,18.44139475281726,99.07227965105874,51.707477904654205,101.60729985567738,26.020332411516666
55,-5.60111828177657,69.02435120544868,45.95800845971686,58.93479868623793,47.129667256068224
56,-8.335950628840928,65.12957001747932,53.16347165867183,71.7276528560611,48.6382447639775
57,16.030907540779673,80.71411227422095,48.63993564818952,74.7070822306162,55.7479017130891
58,1.8127297299256497,91.2768892442658,46.35784151913924,88.10866041037931,45.041578697770845
59,35.44251845475076,76.04662115246003,66.5433917924223,76.80653484182679,44.20473289843262
60,9.566886391654236,70.1801114575689,62.2667312416865,71.09760959080889,50.68845248138805
61,-4.192622183458022,67.55827500252518,42.80296955057735,64.45282666079288,48.420674895865304
62,19.524844716678462,58.81578604432237,62.427570468630826,61.49203409784042,60.40440178488026
63,9.877761771537799,82.02564973447161,58.55550346448828,77.8354794248978,52.78918142048769
64,-6.160157485724099,79.02492976487913,50.73946664627589,77.56540736273618,46.22019133170236
65,17.943020820527558,94.34974416378918,49.57739609364677,90.4251026273009,32.58660136007949
66,2.827449124358645,74.3389212506527,63.850062546369045,80.50908938377947,70.94714613909507
67,20.312569969307035,97.64450299931976,35.10843701639036,96.45645144385988,41.703617403284504
68,11.777836848649176,61.79054984639477,19.827185201796965,62.01938155349733,48.046204311820595
69,-2.2934221959385512,73.85290792132226,40.408408494354354,80.84606752564491,33.2333394550157
70,6.9972352786161895,74.67800516006186,52.27606775030971,81.90985484017385,59.224041173815664
71,-2.7233466993259148,77.28717627830957,66.62361793194114,74.6858490688589,18.824995939916423
72,11.057736296724684,79.6924408691158,24.495812231338185,90.76938182302077,53.93893534108462
73,-2.6897711645736284,79.18970403396659,70.21039328915384,82.43499846573324,53.85503626972928
74,11.229323454913441,90.9754256301437,44.62685898383268,96.5513022093752,76.44963739047046
75,-4.3482909418026665,84.56406606354899,48.39903652627619,74.6457524802087,56.77501486030759
76,8.176124233181257,89.6114712037859,47.786364818607616,77.92731949969728,49.8201295975875
77,5.3861264407927525,105.51982974893662,53.77096366304205,102.12204244282066,70.13223955888215
78,13.013325324135447,83.10647228000464,49.15330540317868,83.69327453213543,58.02874115781264
79,-4.4547324514299955,64.1106564802797,74.17907356841641,64.44956486400055,33.09600655837918
80,-3.109231777995582,50.10258554986719,76.14334820381463,54.413802360130376,57.74589375662353
81,8.766300470818646,77.5273880664059,58.640732667419975,66.09831951065762,38.922374636970225
82,4.407081508545357,83.00353876548957,60.259689047202734,86.79310963768309,49.94901786938705
83,-4.181282135717032,47.92789559001752,60.45312657757845,45.90854148334502,58.43831253714499
84,1.6930365075523928,87.09744858746133,49.44117499973062,84.23916169388315,74.53287221108639
85,5.5950764520549265,91.01650246111787,28.390441620118757,82.86200722800966,65.97427383694713
86,10.796440498605572,74.35005030142543,15.960768052871146,76.44360173354045,55.86165798518603
87,-1.0269140774090353,73.24156677526422,58.002476771841245,69.02917261047708,62.726317169467066
88,8.578147873558432,87.63443551192846,36.23996196664224,86.2933734319527,43.252042431135784
89,18.273125375041484,79.9294401626496,82.9216478599261,80.1643695025139,50.10346490725652
90,1.3168766547392121,57.407277168624255,62.29560529167779,56.3012073796866,46.75964129392078
91,2.7187541363391405,69.9787252403614,34.977115609109894,68.96631181402307,59.929344263297274
92,17.921033683460625,84.74964117954407,51.02326828495361,85.0628910037157,59.27402115434244
93,18.054455156576562,75.26020552193607,60.78438857270571,76.91737296707913,47.459192830418004
94,-8.42896053559145,63.317076891471345,56.919535379397416,53.81394257094253,52.50168016643217
95,-7.2500933222838135,55.76644698999566,38.816312114618434,63.67303070259032,31.861782544059714
96,14.880337365913135,94.20912633905701,75.11155514740743,98.33146420215063,51.13115403956432
97,-1.4061223421057858,60.76795342028454,49.86298320097788,64.77628587330717,48.76754233433608
98,-3.2776388075206584,67.45669082499208,38.256707958004505,64.32484164656417,65.99533386392478
99,3.4928862405374907,57.74282403901399,55.01401019588073,55.809664521409196,56.29700708840584
100,6.654788964959819,77.22037250036809,39.51061154708511,81.18111711306912,48.243333098088755
101,6.257843529473565,100.05004445685493,28.90347275468629,96.34669531350058,58.899691069703806
102,3.3521437883953467,93.96746817008652,58.36403022852952,91.14858302615096,41.406615822351185
103,15.601699744841234,92.5177724153634,63.58545660111348,88.44717769362028,59.62686346696926
104,0.6540923638521452,70.04864250277176,30.882479364060984,72.74335966253801,71.7087367992126
105,14.15775223274953,77.34176291654005,55.44757159998367,73.77576632165005,56.052661220362474
106,6.98830491303439,80.03661782003304,59.68678852838705,83.46042799866493,52.00974358497082
107,6.869857399100053,76.76967143025033,57.57752170020788,70.44842960273262,59.782782582965055
108,-3.853747955946224,66.8399365726735,55.467447078645506,65.12312062721377,41.99850401855153
109,-1.4354119612417064,76.54031755176014,43.334098616984484,73.05953604035308,52.62446849367576
110,18.43969543255922,83.04986007424873,55.21416289767655,93.3857350697901,53.72750156563915
111,2.847406278614222,56.08063666016047,38.80817805529538,62.4924010726144,59.45281291504177
112,-1.892374133425082,56.183728561237025,58.4786831994306,63.71222957145695,36.75882421322253
113,-3.75517377351676,59.60263488578078,38.314226968847265,62.12324351153404,34.11313998029501
114,17.422785099639,88.26814245531575,56.83123889656357,85.79258316408692,52.59881688919684
115,-3.8203055610216197,63.8322133600414,51.702791392614195,59.06818080024012,48.48329161039572
116,16.407746213973596,78.3050384188644,45.79250642304001,73.96734626689951,58.67054073042849
117,17.534464479171973,80.36735924509738,63.458199610103264,89.59576447238275,52.57773146753062
118,20.97284896785776,72.15989828772356,63.735729742708855,72.61390695597429,49.534229590463966
119,-1.2995465067340888,82.37086691062599,32.37020546573162,81.86901243165521,46.569678695259704
120,23.412021336361764,74.03572436724521,47.93013830077717,68.52077853352556,43.88258338628114
121,-3.0441400621601966,74.21776568042813,49.748053525729354,70.57860589660217,73.18607259398024
122,-6.160828829651177,86.24868320410488,63.805794105185306,85.76855790029147,33.96091685971914
123,14.073712925027028,76.194213459919,51.60240774376328,77.80432766313972,32.73167916348943
124,-0.42804259596730365,75.21364962058,37.42680231775738,76.21819452250358,74.12344916637005
125,-3.8559575206867462,90.12620886731216,48.5733837749491,90.15731151367909,51.25766960823549
126,1.8118244331938471,71.30189535660058,41.92009006005637,74.98251385573016,47.24383940480887
127,13.931580251377119,96.61762497289862,60.900861174393256,94.08258499112885,80.0006858267557
128,10.922169808246847,70.17797809640646,57.422276032211805,78.73414480253977,29.84813796166854
129,4.038318564368783,57.30804992545747,14.880108051087507,61.63606227539461,47.412437856031346
130,14.942091224363443,70.51803919346136,49.06504617160867,65.52965211042155,49.272927453520516
131,26.43390440595149,81.94897405227483,50.855434115991955,80.00498197744427,42.93632849448509
132,7.0916981530911585,66.75704410288641,20.495039371633528,62.96729478760732,54.64622491111453
133,-2.755199430298773,46.26398835705813,35.052565032578045,47.99998923411782,45.89262822439831
134,-10.585169633347714,60.8750186900123,58.421702019095015,58.70960351058336,41.146215397399615
135,16.435161165745804,61.07621028803234,52.91624682453673,70.39623494237935,53.59659740211904
136,2.5759538814881857,61.593121713393984,46.38372947752814,62.794992092861804,58.1625955445424
137,-6.106455116255757,50.37089260417148,49.38099403750817,45.27391807414924,72.55762699082607
138,0.420601994153853,84.49824028989116,42.500874036427845,80.16244479152544,61.281100254286606
139,12.712014563496195,77.59962865264339,48.29856717478478,78.28742713796267,70.7244737820725
140,18.825752337664984,61.90048996997544,42.72753483535811,61.735406236779156,57.2895876374925
141,14.421559681482481,85.48017333450798,59.802763794156526,82.63282961850734,58.08407604597973
142,17.12727775197949,61.087246490902274,82.01601280307644,65.2536466336641,33.43264226469643
143,19.09370959300841,60.7648271957305,59.03543606967288,51.974840321576124,54.30814248618208
144,-4.524358370129763,70.89815903055411,78.47978453409314,70.824569054915,46.277977163717914
145,12.580342470933076,58.20834304944856,62.7146869352087,55.46520322517092,26.2575212384328
146,-2.684682840699492,54.92881635218998,57.33537354203678,57.26968997818625,68.86325715044323
147,2.0711916409547135,86.00568344604132,57.94252150579009,80.52228114396148,45.858990034796136
148,7.848869268314101,72.19610684755551,30.19828796895959,68.21173697372345,64.40150297074098
149,23.85341909540928,96.81977758229993,53.00800965646351,97.20842702502709,63.75757080477842
150,2.816802855936717,68.70809748956873,62.71597245335606,66.37964554478931,63.58946204607894
151,22.26368657015009,84.60776986352118,32.15537277250965,94.9301583860801,38.13188649023209
152,0.351329466727063,72.90408945140064,35.477944572482414,78.47193545969179,58.22412324558471
153,10.489874560398764,92.70908331587428,56.805830573218074,89.03395633185536,49.17369842824766
154,-6.521465048580447,68.10930359975502,31.988100452826945,68.84914111064512,50.24967906178404
155,3.3118775393606734,62.8976705773067,32.95100286092255,59.707241897144776,50.77484759389269
156,4.858231143467536,101.13262529352912,48.66045463611623,101.85338235778471,43.92217259021766
157,4.283785424330269,68.70005551043917,59.91745266013308,65.23038772894495,72.44834269971753
158,-11.604113190023671,74.39093347553468,41.820573865709484,65.33744826945534,66.02709655771625
159,7.052933743306831,95.27067316821798,42.58089492197792,102.286595834933,52.54832833577493
160,-7.502153825882812,70.00061759310388,41.36605054568248,72.24849484419467,58.64724389015326
161,-2.0632982788341536,71.43369329533375,69.76467125580906,68.52682055220616,71.00169607772635
162,5.8733531417388525,71.76003452587007,34.54242177266323,72.17670101590805,34.40325052978768
163,0.6987697150737437,94.48859362142836,44.421129791844045,89.71606834976413,41.038892008914985
164,-3.5387474206344773,81.78665362638954,52.53802133347176,84.40875424924079,42.52584035785757
165,-1.7344695855302397,64.71678323458707,55.28850042288831,66.5099052939029,64.25597081358447
166,-5.662635103614315,63.910720866358176,59.35281797200013,63.64074400093756,67.12795249661112
167,1.8167717897095015,72.48249944659271,64.36553159522323,60.86020152809026,61.543920739949066
168,-4.391108859647074,54.39713298713729,27.102525043635104,52.123993494340574,26.393856181960764
169,8.056718349403365,75.04858086000749,45.54525263719104,75.46570805413987,59.67443582467523
170,-12.384744842314232,62.17599604470973,39.589646018833186,54.59684939961656,48.82410555245824
171,9.72634937202722,71.86745476152612,34.93789329358687,66.6687392178402,43.343263478356604
172,12.290157197495374,95.25452289607686,56.462858404096096,97.93194803842721,63.56389475520899
173,0.08434912771301817,69.97848145280513,50.795551636034915,73.63444071559489,57.987298707250936
174,-11.564862739877288,57.55726031284771,62.224288602852596,51.81925746815953,65.26827507396082
175,10.081261056323061,75.20370057419902,36.81977409504724,80.96737942077159,33.18686586153175
176,4.55798910185084,73.28723348454206,29.88158380908755,78.69297847854078,36.207120068605626
177,6.174156711892266,76.70533513817851,54.91520342666943,75.33143406348437,32.47153749725757
178,11.30915730318866,83.95013788278224,37.4891636182821,83.0597711891574,39.78128630050207
179,11.922495529760779,76.61815192182023,34.042579431160696,75.59846274879799,36.94448081317237
180,0.450627620033738,52.95443803231121,63.31888870044767,59.216423721523164,57.4376782625163
181,4.611473739957659,71.09606975116876,63.33248902394654,73.24658322503639,53.207987286955564
182,6.606029851814622,97.74253377295497,61.622683587006996,92.74262584977136,52.38506348953776
183,4.746900245908886,88.32163889346177,61.0482938754806,91.98483831509262,50.85347442362238
184,8.529154193382912,73.33132784448463,42.208209405251736,78.86052960742373,56.00755688234129
185,16.69126065491128,83.44582848530831,45.790257471921834,93.36177774446968,44.665598125369385
186,-4.653245202976047,50.47384824246183,53.68167524771194,54.695220541506444,60.05143143072027
187,3.3721148062625654,76.90589362088711,56.540797995850426,83.07671287118293,47.79894004483023
188,-1.7166889359063147,72.54322177635494,48.91582487982684,80.08567636475514,69.9833507191122
189,14.229748853312422,57.677148265862954,38.613490635888155,59.04144791209263,18.962406552142095
190,3.3924177923688306,86.61490845027849,38.89133916889036,84.98490410599022,63.98799182813189
191,-0.7839823305794877,58.814087757302,25.819111498132614,55.59590225432638,58.12842530562864
192,13.690434917808961,85.87949832930059,38.666999166455426,87.59013779610166,48.09971480102575
193,2.4656222349686745,91.77484565541636,45.778032241593195,84.20011859765175,52.94020123162193
194,3.2208073817967326,85.53881776307071,46.425674611051036,82.99202036692105,46.73628563026857
195,11.121529263926966,73.68508523339848,52.45856761316737,79.94273042304836,53.62997174132309
196,12.644145007177606,76.39048255230757,37.424201256672355,80.35904093046568,52.383392881244355
197,16.32336643653025,61.3994789054169,69.38444464037178,75.63841456401656,34.775434681483624
198,-11.571882180996125,55.48169019947961,57.11073630079893,64.64148906283319,41.18555591270781
199,8.54619356070786,81.09405429034223,48.41611657584987,76.97565937714101,58.08781726499579
200,18.33482455096227,92.01658850829598,50.16475340929718,91.42261588238613,48.078190933266185
201,-3.063245887416344,76.07774246338491,77.08763323695065,70.83359196966794,69.61828432828491
202,9.19288908047087,67.23095588101027,34.31091712084713,66.17625228902558,42.50509018432155
203,4.082720224785073,83.21236237489019,46.25281562378154,76.69178758494004,48.43204331272062
204,10.841230332958663,68.84210183310293,48.187685039571264,76.00275582001298,52.6217111326079
205,-3.9592459245777563,67.40922210542524,36.465403993753355,65.01542607699936,33.900618148774655
206,46.591703485891934,72.51012610141669,54.202268359710416,78.209062442163,47.32491868949643
207,26.217627066318872,71.27975295423812,56.725653058240376,64.16837318862082,45.219864338648705
208,12.85061858865091,65.20435093636803,57.021293323302686,70.99090625256817,51.4197797254556
209,10.237582638644616,72.14024439225314,45.64270299099095,71.97326178764048,57.933498056849444
210,4.304018135944897,78.20948280462835,50.947700328693976,84.89508573182937,41.39921837278304
211,14.683448428289726,80.87021120510771,56.161560884627136,90.74877805970462,70.8419430821416
212,6.757140941819254,84.50650548201757,45.59941675394672,88.12881752949951,49.01391536400582
213,10.119111980179468,67.79960639265683,55.79938317381192,64.94589850941483,29.744395590629374
214,6.19510384408944,61.83371607582481,41.416546544181244,65.19517313585546,49.28978743060804
215,4.009064366641351,77.67569209725605,41.01753600928876,82.20811745537478,65.00575309384483
216,2.7566952704289895,62.29001046220276,42.141457254940775,59.587585090709034,30.098926387465205
217,7.393963299611225,79.39488524647659,58.268875877942506,82.47960381932704,70.23662552552126
218,-4.3740711832041015,47.63555853352885,53.936328768707114,54.857142069607484,40.461787172381555
219,-5.350457213392457,76.46301599400498,45.046656773544456,81.88712207007308,58.31320123444025
220,-4.4006737455091915,73.9665536890465,41.319968918627666,65.44484871461215,66.95632252704628
221,15.276359434800472,79.84980419881376,66.84936235044682,87.80793679329079,30.812499108760246
222,9.150311289702417,79.39945818573918,43.64937470104058,92.42473019359859,51.84543865629286
223,8.69705734403158,54.048793166194784,75.85588632898762,54.1478361944001,49.98625462114479
224,15.861280708773014,74.81052070005883,43.74777725467475,77.35960723759884,58.8246600676177
225,12.828061401776639,53.980836078827394,52.36283251040474,50.038247569262296,60.255516951211206
226,12.416358884854414,59.213390733908454,26.300921657368157,70.60586711808894,60.1048688570429
227,-6.09202338412015,62.08924351006036,35.892828286704166,61.65931513633606,66.31548860286733
228,-3.954146326527911,84.16763447384282,42.7373150450474,81.68709639448312,63.76648807704301
229,8.59570769849337,65.55482751693718,53.27599696809454,65.35501263045445,59.300671026011166
230,2.1455018151325844,50.29227315559122,54.081079992221426,52.40012933185098,56.32142822744922
231,2.948474904902799,65.113601927474,74.99265854778422,68.75623306900921,39.877863198820286
232,-0.15681283635088772,65.1342033197975,76.69395456967527,65.01536393885893,50.038966920450136
233,11.049912040817498,71.21349342396104,70.47235102094838,79.64515088369454,38.595761450786945
234,2.8913335575874406,90.25131733212862,41.28162110791267,93.57907077143605,34.319301846778544
235,-2.9112947415321195,74.94083557037557,32.119574389326516,71.6312007253783,68.10953825028665
236,-4.112785247012506,64.70617583200237,53.250397002951885,62.5221673980987,52.776542856187504
237,2.180289510605194,70.32851522724798,46.06710450551804,67.73516984472185,47.76783017763813
238,4.704860223255349,81.5628702671192,56.024810949128735,76.8123077551752,42.38133329649179
239,3.0136864513994386,98.28693827007422,57.50628352251289,92.19990760424857,67.98934405291689
240,0.8969279884593355,78.55852635475193,50.8038037967861,80.51093290284737,38.47500308842288
241,8.878723898232991,68.8055462936552,51.37867154038878,65.87300917078993,46.70257570835143
242,9.813166725748856,69.26197121686809,50.0158943853124,73.85101697057297,34.399692989954275
243,27.081375636799674,70.22881309151558,45.62215044586528,72.96422198999298,12.637177150231608
244,13.595225342262035,76.34957373597408,31.3254284588357,77.5638174400791,50.10177397257302
245,2.38520411581646,66.15557689235374,33.64345658991136,68.15363933894282,25.137721586162343
246,2.7895325207563424,58.310157865933796,14.293835715789193,60.06483786522815,37.3108099491041
247,7.413220484259014,89.08608505910772,53.67411924981552,88.51307573727091,45.30194793015424
248,15.244540146255929,74.41856936750536,38.7214920617951,80.53668207382333,75.02830593420646
249,2.3650494987901203,83.83367401090882,33.02540198278743,92.93944451782444,50.82469204120951
250,3.495790583688548,79.0784006541111,57.86751444268232,83.6763211678967,43.2082149311418
251,-7.590990222381446,66.99215652137175,58.267975804612064,61.98132401313381,64.11343196302137
252,16.73656919436198,89.91586924776601,72.18066903538758,89.78441066439056,55.77788484667395
253,-7.358159093692081,73.28443835086922,65.53121505178238,67.78482105081589,38.747911875159566
254,4.875822490093082,96.0604653173015,52.13061949342604,89.85626726797598,43.60804547295822
255,-0.44655540719336084,66.24800685084868,57.16882794221978,66.56446801365581,60.184575725627475
256,13.149839140076068,65.66878349462539,54.055371407716436,63.52263332025795,48.34669931693107
257,-3.988887620989376,74.08320265687277,47.00249394171399,78.0770821076582,71.24506498148023
258,6.564706217577861,88.15134655380125,30.968110932849342,83.12287193425436,35.57482969223955
259,12.57931678698152,87.20767118685276,49.654222469636835,86.21178519843973,44.96144622149396
260,-0.797341774565098,70.25769060792501,41.85851426625105,65.27849244940796,53.18177232529535
261,3.0537666489750426,56.61964840302164,73.35830910677667,53.663135055423254,51.85203630157478
262,10.144675704940138,63.50114239125382,52.60921026673222,59.8984520588659,51.47591157970119
263,-0.06476340692118221,73.43545530469936,51.35292961171056,63.29336103894132,52.596288842769034
264,16.12026048070588,63.69324934042268,58.422609168494546,70.26193583394442,54.682290256632754
265,-9.898959895587208,40.61430433196563,48.73599485687447,51.252668074397235,31.764695293951167
266,1.6545040114451286,58.09085887230508,33.85192464183761,57.88720090041882,16.902884222284563
267,9.327787668416196,96.62738202243033,24.23274982844263,91.18987702344306,56.5569835757052
268,13.57115042659836,91.49477831078549,52.4305029510845,85.72143217693728,56.630532469787425
269,-7.145420354074545,82.80310444460424,50.89368605843025,76.60068273236283,46.91938901122252
270,-5.204549768072629,51.64312863928489,52.43641666538402,53.08297775852533,42.84939733146794
271,10.634427893016083,65.48858890534125,48.08813842405537,69.04846635250277,53.02542752239389
272,15.91208545234874,78.26477146962759,35.260090347478574,73.23933093085766,50.830830483049944
273,13.940497399090063,64.72498596771428,39.234537508190435,68.47502013983349,63.395827807548926
274,1.2931744731425558,89.71296965062595,48.81339165120758,94.72900516760036,48.03735247409441
275,-4.624278640214358,73.11272335276912,40.03633015623674,73.23477096193297,42.352123787003784
276,8.745580328574519,69.7285033192837,34.71676619150668,63.790132964870196,29.552885963956637
277,21.61729995414918,85.17178372457059,39.29090442802226,84.50667815094984,43.78513285993947
278,27.784820157795654,72.66914862701537,31.07989432794337,58.24984419145516,58.983976180219884
279,8.287084728025928,70.39737715789101,57.16249374619945,72.44257913499052,39.89717577323571
280,18.269085683104983,80.09910420099416,72.00476059958724,70.96060319876227,38.904919009761805
281,0.6432228208155459,70.02179376811875,45.17899390537909,84.46548824641377,49.77915397899842
282,0.20774124049038956,75.10784426635846,48.28503444407609,81.06332802978537,53.1402467090366
283,7.586971181493582,78.44440260702945,45.02423429500429,76.2041796163954,38.932634957778376
284,0.4268967052823305,65.90617875158422,72.22385597492541,66.78815077860233,51.666651193469
285,1.6372244259304551,50.388464426180434,66.42967806054634,57.59176762927505,79.38999301350445
286,2.472811944816741,63.1759128634933,66.39755995779596,68.53525669258977,35.50762390747018
287,-5.913997454136544,81.85519374608666,47.906957475545155,82.10981188322704,66.82002829854231
288,-1.764146863687332,71.58335474839026,43.863037134786204,76.43650978290681,55.68079512259315
289,3.2436389896782982,84.01653082369917,66.56297199619776,78.37052308514505,55.075786171968716
290,16.82076393550772,77.17286106658207,57.65858603402319,77.10728227223153,55.36153551842448
291,17.98888240060225,94.520938458148,25.050900089886888,90.23709562250478,64.18050528389648
292,19.848793638943583,75.64200162950291,41.75685965500602,80.99159923065655,52.460992441103585
293,3.496211865061895,76.74159047105977,47.76796750296619,81.90726547224989,49.16477050676997
294,6.083094149037515,62.19582001733168,45.26919522178139,66.58496123198934,65.18949548577734
295,17.332236289072178,88.27709196267637,38.816194316101736,87.09436516075137,46.02045048903454
296,19.53696668162979,94.34968147558472,67.24359431778402,100.98577302524626,79.5383504394078
297,-7.5555150850989445,61.15833175020547,53.075887050458974,69.56260993361384,50.998327695051096
298,1.9259466286179387,62.861760307557596,41.562121925498246,63.458859113477885,41.51102786285883
299,15.42142544202635,71.7147786977635,48.03486991786267,69.38923887768556,50.209528887710256
300,4.248346822040227,60.282315918106434,55.66560714155261,62.91604746057859,48.96854246278344
301,14.456324564665177,85.04532970973115,45.01304859368556,90.00582470599899,49.54263072914881
302,18.837854146997334,107.47851930043912,58.874249667756054,109.67988665207659,64.24653154553648
303,43.311204059882925,69.10520623552458,12.803659582386842,67.33096345380585,40.88169745484995
304,5.652970782712087,92.30338102926524,55.00850048971909,97.85276389302344,34.27626114733897
305,21.00001395931245,89.60804127487964,31.496799685669462,87.98091880167942,32.00388657272558
306,-4.949463005764594,69.97216260284367,60.445850885899205,62.68711403679139,56.523586537802025
307,-0.30582725310962655,73.37146672609495,58.01731389184634,68.21144131440587,82.19614490156488
308,9.580642463800139,53.97824834475408,37.89178266344376,48.67901163712975,54.66070391414398
309,19.586725484838908,73.68147277237972,44.729469103876994,67.3822241175755,51.957021309133374
310,4.657997487951977,82.9024277815182,54.959394905168715,86.69336744245845,20.433650833684055
311,-1.407371861680225,79.52972283102932,60.514396660261674,77.94299211325136,44.94714090835779
312,3.929772188076365,82.0551503964389,51.940452366590314,78.49961746971687,56.37032704595897
313,15.085267670078341,92.79644159127673,47.92645416485403,86.76448818157976,62.37409151464532
314,24.4100713117848,63.0097542181668,67.22200702361948,67.36532166014821,69.83288949855928
315,-1.066694311037111,69.7284246494299,43.311814311841744,69.37883541696908,34.22962841777819
316,24.10994332657367,76.37326939187479,34.393397170709825,67.60856912848087,45.021270626940705
317,-4.281505103919125,45.702852877755916,46.70295457407536,50.39988297284429,44.26419765717212
318,22.928342064139372,87.57867707812817,52.466692508614464,90.20197788838195,67.3372566314936
319,-5.908012002991665,68.9037281820661,72.19064428087908,65.29897264633244,55.64852422730264
320,5.235706476681264,89.8248318535923,20.080638603807316,88.45592897575311,65.92426984214732
321,7.37893885333011,77.32909507475854,22.28554313372745,69.80561951581036,23.562897492527824
322,14.606662398509892,90.21797527473092,80.8740005021074,87.94068058018836,38.890397046850055
323,14.974225083975282,66.05025583055526,44.85856153036537,67.56286839578249,38.4116293729848
324,-6.447138644648097,75.84743479455459,51.531060281759,72.30646327578688,43.72770630093335
325,21.258639004168135,91.40270530485276,54.06588321409457,95.60262341154437,68.88822397740817
326,13.50621982064888,62.19793534594825,47.351639138765286,69.95682222763075,60.55830585996352
