unit_id,ProductTiter,DissolvedOxygen,Temperature,FeedWaterFlowRate,LDHRelease
131,17.382591820824246,81.94897405227483,49.43691702746905,39.2561021205328,-1.0712018447203064
132,-31.45870622633953,66.75704410288641,64.57890272468123,60.72702344561287,59.52596609205897
133,-19.015073862690485,46.26398835705813,52.66554300358414,35.51403420660632,52.23128607761575
134,-12.860418645355974,60.8750186900123,66.29986041215962,21.469035738136053,18.317733103421837
135,-7.499827036772038,61.07621028803234,53.29031788954037,57.880404280345516,38.77236212667267
136,-19.024516937886812,61.593121713393984,59.56360465424524,42.7324394734422,46.41593197863897
137,-33.33362783551838,50.37089260417148,66.39815798620435,40.31569546088063,62.595961233064
138,-2.537728299263615,84.49824028989116,60.21463633259472,28.314570162267497,70.26491706817856
139,-8.345577450261567,77.59962865264339,53.56739969151826,47.03890277031804,73.29254175285601
140,-11.91732046057746,61.90048996997544,32.304972626736834,53.548280914932384,32.47436785601776
141,-13.542179868608507,85.48017333450798,40.444730312752284,52.99127258202009,60.21685105296057
142,-21.136723196830886,61.087246490902274,70.70624776809768,63.51411506163166,72.5103519934839
143,2.3597186315152667,60.7648271957305,41.57519493865491,39.400438258060845,39.122455933900795
144,-18.10076736750664,70.89815903055411,57.71009044116691,32.61615085657681,50.997890065492484
145,1.032298150344702,58.20834304944856,35.517154796444885,33.56138603975144,-3.165470381596265
146,-25.341067194629833,54.92881635218998,39.15939463540565,42.95827034894156,63.5767009792273
147,1.1937267988640285,86.00568344604132,48.37288085911093,29.5106628081417,54.67968229247221
148,6.3809454387755045,72.19610684755551,30.471716639387203,24.547634767095484,20.955843523414124
149,-5.523089110279612,96.81977758229993,47.36890860723567,62.45477207330265,51.243539945219695
150,-5.240137497680327,68.70809748956873,67.35878600917265,31.340783276915786,62.77010736222556
151,-16.596432947220933,84.60776986352118,71.230796693339,77.28304419301432,72.19202538416909
152,-22.660721076422234,72.90408945140064,51.79821182228106,49.84587620289381,69.77479716103711
153,-6.748189664706402,92.70908331587428,31.937657457938922,45.33588493584028,44.49789141816198
154,-17.90913947670137,68.10930359975502,55.567811387792034,33.666841283766615,46.92666395349753
155,-10.291824784176487,62.8976705773067,56.61905107387157,37.92677624920629,33.413317800867674
156,2.2206432771313986,101.13262529352912,63.879273847978105,34.38235012783604,59.593949737697066
157,-11.612020650000456,68.70005551043917,53.55363515539511,41.06626054423321,35.254258798994776
158,-21.766071228161536,74.39093347553468,49.14403968062676,26.469806767756225,44.009743682155175
159,-2.547192092902897,95.27067316821798,45.80820594984465,44.979634978007304,58.971205776467805
160,-8.281731871147713,70.00061759310388,36.47539288356705,20.486047497319298,30.549349760664853
161,-2.7424162144028017,71.43369329533375,43.34512805077868,22.572213080237667,46.81398059785562
162,-4.611472108667567,71.76003452587007,47.492270071382634,35.663304659775115,28.80041595973795
163,-6.250491047960449,94.48859362142836,53.14533356613915,34.240200947755014,51.41217346553839
164,0.6373039600640826,81.78665362638954,27.2553349138093,21.655066774865134,49.01551507928095
165,-14.427245726813231,64.71678323458707,40.93849676207847,29.479647078671356,44.01562487586614
166,-7.962855412982121,63.910720866358176,56.90053513073167,24.189583307929777,38.745627456872406
167,-14.229822969698933,72.48249944659271,60.83592114842254,31.34671110909712,40.21008339607412
168,-26.72906413331452,54.39713298713729,40.84360765364229,39.41384256021292,39.4273170387294
169,3.5331000490493905,75.04858086000749,42.76343452473069,31.732351590124047,64.5963132391001
170,-24.414031958611254,62.17599604470973,50.91702021264979,28.325315697877095,28.28978781299843
171,7.799345260481931,71.86745476152612,54.759611588922986,23.9418849798207,43.544199055198504
172,3.33353167549348,95.25452289607686,39.49857283691906,45.0065220522462,3.633234645849811
173,-7.370366700469333,69.97848145280513,61.06525129112993,34.1568968993859,37.01321408537787
174,-31.271406751926815,57.55726031284771,54.028987013648646,34.95505694145225,62.10997642430856
175,-10.877962098537868,75.20370057419902,59.27338569529793,46.58909813669123,53.67266825149904
176,-17.922141059219044,73.28723348454206,53.51122439964124,47.566594709679414,45.90636416451454
177,-16.80835457563752,76.70533513817851,43.872032340340745,49.7711812222398,38.541131620930265
178,-18.456329345803987,83.95013788278224,50.47247696642716,58.42564638713924,54.94940659022931
179,8.395771456440666,76.61815192182023,46.20187308289685,32.14228903056272,41.58774356851796
180,-16.37671758405559,52.95443803231121,47.86833017241211,38.39407801116478,63.1854646042972
181,-7.728326066136554,71.09606975116876,28.380142097360917,38.59704385457559,61.41722142977767
182,-5.218595392460561,97.74253377295497,68.6541011675808,40.285604962690066,51.168791399617575
183,3.0961343258961342,88.32163889346177,58.877873385835734,31.36646160133983,46.879531404110416
184,4.413942751169978,73.33132784448463,46.08392479934048,34.74083642790389,27.227228585772934
185,4.047821069008135,83.44582848530831,48.401165351021376,50.7807201477342,37.35944265363433
186,-12.031000850942553,50.47384824246183,35.552121661050194,27.40333776664185,19.486379681873316
187,-8.121108778846729,76.90589362088711,57.04970104628536,41.26695231964763,45.26597270256818
188,-12.201360341041717,72.54322177635494,54.4839049810891,38.17475773282983,35.571838085911025
189,1.0694662028603865,57.677148265862954,59.355426785522155,36.665541023125485,13.329534262036535
190,-8.506002892079175,86.61490845027849,59.95185404617937,39.27483695922425,46.41820546603582
191,-8.771198830150224,58.814087757302,47.9314377419179,24.980216882443642,55.87095217370024
192,11.508330562832835,85.87949832930059,49.76911524834536,35.86855872474829,36.45153569818828
193,1.7304024273196186,91.77484565541636,62.41525592175231,23.698562105788394,33.86941121056817
194,-10.431186577013507,85.53881776307071,46.16231884423915,40.63859567176521,46.315581872037384
195,5.986938646473501,73.68508523339848,55.55672335595176,37.34942781042846,14.15588513746814
196,-1.2223485363313533,76.39048255230757,53.8462098144689,42.46449395632144,66.47783399359085
197,-18.04356524303977,61.3994789054169,46.32594772406176,64.03365569914492,64.05520315114975
198,-13.057326104006052,55.48169019947961,64.90364742328573,22.521478759932485,70.20832427773695
199,-15.685765649872621,81.09405429034223,58.65085313890134,47.920659729138144,50.07461406817103
200,0.2817518484338403,92.01658850829598,36.01860583843595,50.365358338429395,27.34472377459417
201,-2.3994889306047655,76.07774246338491,47.57872842675236,18.522065538742407,61.226288232540355
202,-23.847147164861255,67.23095588101027,57.62275144676845,57.26128321799951,81.00176206587196
203,-15.89316350651889,83.21236237489019,56.1967918105114,43.402701945036284,32.670295570918064
204,-2.0278988267215867,68.84210183310293,46.83483131374679,40.172464525784804,35.53996776589513
205,-18.4634993172495,67.40922210542524,51.16360799530665,33.898648478469205,24.524071057966847
206,24.93544046048579,72.51012610141669,61.06245674193653,48.992393211189885,23.92235446090369
207,-22.1178629660632,71.27975295423812,58.9693131722458,69.92448834787571,69.974113147945
208,-5.967589623961296,65.20435093636803,80.27029540199122,46.94775467544984,19.48533434680684
209,-1.3554070430489722,72.14024439225314,41.99826540576798,41.45462418534372,48.91561393083385
210,-3.3418244074946273,78.20948280462835,46.18559104804124,38.08750786950577,21.873214886936612
211,-8.300391289262581,80.87021120510771,42.8296498370548,57.47115954261097,42.92969680196162
212,6.237588140201608,84.50650548201757,44.53284440877216,31.72127868233686,32.720448889955755
213,-15.538318901299121,67.79960639265683,37.27938996326471,46.130933916420496,42.85186839512679
214,-16.574877512846783,61.83371607582481,23.503731096756475,48.66300561684649,37.78597101342172
215,-7.369266797290862,77.67569209725605,57.63720044145462,38.98433483802063,38.40404993399075
216,-19.788496790698225,62.29001046220276,49.168647615004005,44.800951922293095,30.16360554400083
217,-13.672585617464117,79.39488524647659,42.15985112716716,51.69407061496606,49.51369403705239
218,-27.298646381568375,47.63555853352885,53.78823478388515,40.87647155323438,34.22216933331801
219,-9.644325757982227,76.46301599400498,37.880826924627684,29.61096192471232,36.686360765513456
220,-27.98554866727314,73.9665536890465,32.48129095122863,43.10850565232602,73.40647352866775
221,13.708464791470488,79.84980419881376,42.21930729151155,35.22349224794117,38.790617436637405
222,-9.501130967739735,79.39945818573918,43.34675662345819,52.70770824275916,35.68381899430284
223,-25.527250763366954,54.048793166194784,49.60304093709001,49.769192358345045,72.10287721419243
224,-11.001617385877365,74.81052070005883,33.31185908734177,51.802762092502526,64.8186044782492
225,-9.765140979477106,53.980836078827394,63.5198739037719,42.861407569433915,45.61891809994603
226,2.2163440383738484,59.213390733908454,58.17484491697495,40.75653205193144,44.75053731230234
227,-21.385173554082,62.08924351006036,55.66079029991381,34.78508592702819,34.33580102479115
228,-1.0727311314434909,84.16763447384282,60.45103774435618,22.73190724855696,51.82098981265201
229,-7.1672525442495605,65.55482751693718,40.58701777372047,41.66844275570207,42.06857247098334
230,-25.229994235275964,50.29227315559122,47.64820955515642,46.57383422817952,73.00751321424971
231,11.268654471784664,65.113601927474,48.92902323376852,7.9337785580697,24.996056246594716
232,-23.70819161248688,65.1342033197975,38.26815338895194,42.88638883920069,84.96322536866931
233,-12.570057562815245,71.21349342396104,56.6759273340836,53.597482382006014,40.22567238621501
234,-5.70925952703578,90.25131733212862,59.706242527416045,38.60986886702011,51.0815969909924
235,-11.631019059485544,74.94083557037557,54.09299553553371,31.25474236033743,52.67658448260043
236,-17.34617028659364,64.70617583200237,65.38181307859676,34.423802497130254,44.63526393807395
237,-0.8857381417461507,70.32851522724798,52.24067071082224,26.645365152207674,47.77345055074997
238,1.8102621148681635,81.5628702671192,52.00132418940745,27.188326891289368,41.154983184388975
239,-9.320210117922949,98.28693827007422,70.80477409120252,39.67300016131165,71.83579019629335
240,10.207412860223375,78.55852635475193,34.52075901058153,13.971856089398448,22.49419249890579
241,-22.476517231160557,68.8055462936552,51.90583992082824,54.3424641406214,58.72219240228654
242,-5.042727781921106,69.26197121686809,50.99207957993458,44.97580870321957,46.22467040171334
243,14.614745874865179,70.22881309151558,64.8584323561998,42.413359299276244,17.859238937933842
244,1.9996405565328015,76.34957373597408,45.82019662454939,40.19982491733053,58.46936722595564
245,-22.790842767017768,66.15557689235374,20.261793022777745,45.082141412601324,57.548756657207676
246,-24.042313085474294,58.310157865933796,21.340846200384483,47.75767282776286,44.784647124211695
247,4.334274016933811,89.08608505910772,69.00384780082108,33.80280602219999,37.48936048086687
248,11.401923969512838,74.41856936750536,37.799258483495514,35.88995343903271,42.78239639212396
249,-12.377332888926126,83.83367401090882,66.31105589913253,45.96103336732569,54.93883147719566
250,-5.340390548117044,79.0784006541111,54.05902771982841,35.8424972338349,31.484236879084648
251,-8.365963820135342,66.99215652137175,47.87864853615384,21.97019614188071,36.20218469067042
252,16.772606072955877,89.91586924776601,61.62655984215141,32.64782796327861,32.22493783902795
253,-6.52427947762513,73.28443835086922,42.09531928124003,17.33616229585033,90.00939665210774
254,-0.36030034328932103,96.0604653173015,28.286829152538335,34.488591412580206,49.89120442761118
255,0.6916550095520799,66.24800685084868,45.98114493981037,17.407967079565204,13.047611029033856
256,-7.215741816239404,65.66878349462539,37.956647799814704,47.65773026384347,50.10925051663428
257,-15.854185115574515,74.08320265687277,63.32774117107087,39.13040788094514,55.17672050810886
258,-13.026046811498237,88.15134655380125,41.39653409732515,45.89092721295873,37.26873247365603
259,-0.3364193708820751,87.20767118685276,43.914723537299935,44.6782954289777,48.568607025797
260,-15.408114037939379,70.25769060792501,21.238132298091767,38.272298843900046,48.47134022523001
261,-13.61344207221568,56.61964840302164,60.51952006726956,39.53657808675177,11.038581194214409
262,-12.16384176852248,63.50114239125382,56.17822455747026,45.452769765514624,57.5490348488398
263,-25.442321922482748,73.43545530469936,55.22511934914421,43.52961620327871,58.41127151582025
264,0.7317868826006233,63.69324934042268,56.09585990518662,47.63632858658591,25.08577705883004
265,-30.35344556087137,40.61430433196563,48.985278837643044,41.39496265694173,67.87532530233804
266,-14.74586280256358,58.09085887230508,48.03106414031437,33.83461366638278,38.44804774937702
267,21.129121795715406,96.62738202243033,71.60190638595569,15.1368996499088,18.5497457274167
268,22.853068212400096,91.49477831078549,56.18879835878176,15.098870202139995,56.23670249025565
269,-12.594915648662791,82.80310444460424,50.164812316654384,29.87472124416758,46.220807324176505
270,-16.477346471083724,51.64312863928489,42.245303773374424,29.418686383897803,64.45972323750388
271,-7.470766781414406,65.48858890534125,47.817114802138406,47.51669728886043,49.441396467425584
272,-15.003309854600657,78.26477146962759,50.85180356624068,57.33766720518805,59.661601006931015
273,-20.959212175661573,64.72498596771428,60.94707760599656,56.86046944094407,54.864426398209076
274,-0.35590539067030225,89.71296965062595,55.425398593289074,32.25460017036291,44.41526795151806
275,-15.130571891419438,73.11272335276912,59.5530282077537,33.6879549491377,64.36007578422175
276,-28.955272945787815,69.7285033192837,55.62081784379198,55.88157446615285,41.34172226212155
277,-12.239101927391571,85.17178372457059,40.9727362150295,63.24779949802598,70.42880621460752
278,-3.6198034862033017,72.66914862701537,28.493122978999097,56.01557326311214,46.61304218045586
279,-16.586356195616112,70.39737715789101,39.61501534768912,49.0569699791344,74.2457697452451
280,-18.097791556747488,80.09910420099416,49.514636276430416,61.519124206913176,75.10224659981704
281,-10.350762894344122,70.02179376811875,72.12487787260349,47.047774650272466,44.26627956769079
282,-9.957777723546595,75.10784426635846,59.11844613502083,41.70042716174304,47.115716215381404
283,3.5698292789260373,78.44440260702945,69.01625072211759,32.79316998264139,25.410047665132584
284,-16.241779850277183,65.90617875158422,36.59205030835335,37.24105010024167,54.33228098382942
285,-19.90179261296659,50.388464426180434,45.10557174531752,42.95505748451847,42.599559249334696
286,-12.180474918417605,63.1759128634933,61.52042436061466,41.40624955314597,59.67648847836606
287,-0.513467384388116,81.85519374608666,53.33997499599658,17.111986492470304,32.44466697165597
288,-22.07517914074039,71.58335474839026,59.276870942790474,48.31010438677366,79.89785666041907
289,-17.660491873636396,84.01653082369917,55.32932039770067,42.29268166332926,51.85372676475954
290,-5.475392375952422,77.17286106658207,61.137182015009856,52.6564415392976,16.399498161520178
291,5.13816288683716,94.520938458148,43.49994338746354,43.6329556690561,81.19973304948252
292,1.8988715646252023,75.64200162950291,53.48946143389976,51.546559509403764,28.342152240192284
293,-14.768723806192952,76.74159047105977,72.07861293734118,44.716217201193835,52.87123968466649
294,-23.7367886168078,62.19582001733168,39.72076236589279,51.97574858946854,83.77269140830109
295,-4.616266010272455,88.27709196267637,36.9860148718767,49.47607577818497,42.46896584060724
296,-4.316399686233675,94.34968147558472,26.587187147214706,59.61184466825609,75.48569822735801
297,-6.424048426958205,61.15833175020547,55.41829044610767,21.260845060030036,35.807901271174416
298,-22.752740451520417,62.861760307557596,51.45367236800303,47.64500289232217,42.57082217433566
299,-20.650560584559123,71.7147786977635,57.02017077797712,59.96464355507852,63.20961240285084
300,-12.927088189774109,60.282315918106434,44.00050198402984,43.21502385519209,55.85945104244489
301,7.469358009523415,85.04532970973115,53.162298419190755,42.98186735606188,40.50969740683377
302,-2.5972085275808117,107.47851930043912,47.192852859221574,58.44284287710446,48.40248206165914
303,24.04671952500577,69.10520623552458,53.93710064967671,39.53239295208994,13.652205237674853
304,-5.096672398568428,92.30338102926524,71.38075513141793,41.22901316142413,26.539003898309407
305,-12.094763451701418,89.60804127487964,45.05863692525494,61.23433305535984,55.15069287454556
306,-16.569907846520117,69.97216260284367,58.848520622016004,29.660896629450797,50.95226440084659
307,-6.344258040446217,73.37146672609495,27.277472579540973,25.598952551431672,73.59336343576457
308,-4.750793098344299,53.97824834475408,52.27001140833524,34.051101923824135,35.34729302160772
309,4.518771612237025,73.68147277237972,41.481944712380916,42.13325552621743,8.600798584101955
310,-1.527029894324425,82.9024277815182,52.34982944348685,38.16391069323391,18.843185843426973
311,-15.444154027245688,79.52972283102932,39.54570788225616,37.2172056314174,50.22256959763266
312,-1.1981183550401528,82.0551503964389,51.431685175947784,31.148200954916963,39.64990618333953
313,-12.042188838469535,92.79644159127673,48.69701018346421,55.94043498500365,59.30245850057784
314,-2.0422204033660183,63.0097542181668,56.01025639725891,60.07465798830797,34.1857558314488
315,-22.854151479515302,69.7284246494299,52.07418637233947,41.70547005689248,55.659205115696345
316,-19.415510809831403,76.37326939187479,73.40041948512342,64.66015816094617,34.46625780960601
317,-10.921695218889797,45.702852877755916,49.761832739181095,23.334759251269684,17.43144769829641
318,-0.3910642876145394,87.57867707812817,77.79807283055686,56.32267067942779,33.66926043653505
319,-19.890038777218948,68.9037281820661,63.51243304204375,34.88457679760922,35.10078227540316
320,5.785117883951999,89.8248318535923,68.43107523687732,27.49261666148021,56.706235210549245
321,3.12277215288986,77.32909507475854,56.369683106460485,29.033911723392503,29.478728562395755
322,10.611152780202382,90.21797527473092,43.99742233446223,34.89414458316651,31.381328614423392
323,-10.167930928494192,66.05025583055526,72.71005305446752,50.760303316412184,50.14809911357035
