unit_id,CapacityRetention,CoulombicEfficiency,do_FormationCurrent
76,24.444882702398793,7.7891658855311245,25.0
77,18.449931987145856,3.50895894779371,25.0
78,8.329902486471491,-2.8235051685006365,25.0
79,14.915198839260789,7.582020941800394,25.0
80,20.086248505441194,26.93601981205077,25.0
81,12.8328913879941,2.1363805702362697,25.0
82,17.890408356876378,8.515868394479746,25.0
83,16.528998226872265,15.065784537207826,25.0
84,21.241621064391886,-10.89651821221897,25.0
85,16.59117694562765,6.949168611210968,25.0
86,14.653119688696895,25.907821641109834,25.0
87,14.350445941791131,19.57165779696252,25.0
88,20.81400983462225,3.279764694210913,25.0
89,15.394942385878055,4.799111412925376,25.0
90,19.63371427346009,11.222302610889674,25.0
91,19.66309588621219,14.706636270187182,25.0
92,19.08112201943881,27.658660910820146,25.0
93,15.719479386610328,29.06043947880681,25.0
94,17.520325586695844,0.747528368700765,25.0
95,19.3739301880723,3.4872018222663765,25.0
96,18.203520216427243,-0.7962671658494109,25.0
97,21.830454041398262,1.3350043831645984,25.0
98,14.514078461644532,26.432638367117747,25.0
99,13.798988931953314,14.753341960404494,25.0
100,11.723751322617714,5.495814999145227,25.0
101,21.187449313503055,22.6760809374859,25.0
102,14.89416725853336,18.021563950251945,25.0
103,20.513660897467492,-0.13518853377033935,25.0
104,13.429298800696783,6.39979927688392,25.0
105,16.40197086133355,9.403584381928768,25.0
106,19.42668928702391,4.614393455590801,25.0
107,19.798213264700905,18.847446247239628,25.0
108,21.42588727856161,16.327061346058674,25.0
109,21.164766949377626,-5.945694395166758,25.0
110,14.231009840309035,11.24672711730188,25.0
111,17.95717716702672,4.061576070994927,25.0
112,19.419591736512807,11.276245214810636,25.0
113,23.816742313139812,17.618341158478096,25.0
114,17.247565052843093,0.2751014900623421,25.0
115,22.429316161848423,20.77881933315843,25.0
116,13.34577543048131,9.067861403233348,25.0
117,14.526446938643929,-3.4613328304937863,25.0
118,15.277157591957911,20.074313063500526,25.0
119,22.81195930730186,3.080985832752625,25.0
120,14.017072037307587,3.2419936651369543,25.0
121,13.684703712782769,5.337927791580901,25.0
122,18.832018397992602,2.1097261082777994,25.0
123,21.23804713489139,11.76130250458951,25.0
124,13.342039819577153,16.961056536622266,25.0
125,17.494716550789956,5.134425039916786,25.0
126,21.46190257497631,11.41102053698286,25.0
127,23.39319074022221,18.66703767215773,25.0
128,21.02706426125908,19.115190549554967,25.0
129,18.47194214686446,12.46073927824389,25.0
130,18.35788427261408,7.234146305644571,25.0
131,18.104074622424363,3.948027341503245,25.0
132,15.77924480897298,14.671830807608384,25.0
133,18.32173093319119,8.997996694601214,25.0
134,20.338476910538038,18.246385245549668,25.0
135,23.674065908610803,5.226397140210306,25.0
136,16.285273910446747,11.95744604077937,25.0
137,19.873350094336026,7.114479707760608,25.0
138,22.645674011194885,5.0589114437121125,25.0
139,22.731652024644887,12.790191179259084,25.0
140,15.69325047690344,0.5288697444821953,25.0
141,18.79961431463222,25.19583990284683,25.0
142,24.42698485758435,0.6110654528048478,25.0
143,25.337375475777268,14.53487443295582,25.0
144,11.1626950156502,2.654353769694591,25.0
145,19.16337713394301,31.290623581356506,25.0
146,15.273543729590633,5.471058909965815,25.0
147,12.416478721799038,8.672451240291863,25.0
148,11.277074078091841,11.657241826169543,25.0
149,17.66999957990669,15.000751851362875,25.0
150,21.840850418960745,1.3613741537172341,25.0
151,19.473591968600445,-9.36257727066955,25.0
152,7.000977624764049,0.57006185501875,25.0
153,15.368247884196279,1.101958148894072,25.0
154,15.9710451572181,25.41511615027954,25.0
155,17.302025007342017,18.186823297485002,25.0
156,21.40163054836017,9.205813250973252,25.0
157,21.25775433425689,24.716520435871466,25.0
158,21.249907127245187,9.652840990751148,25.0
159,14.498469837945995,7.181721871923207,25.0
160,14.80723618085593,6.090206312666971,25.0
161,27.024280303026817,5.2242016532820665,25.0
162,18.21743868845114,11.610346871401555,25.0
163,19.63728310297614,9.081094913679062,25.0
164,12.027984888570808,12.848429533928424,25.0
165,11.942559006132658,-6.615061181906366,25.0
166,14.110807960171488,15.053318648742668,25.0
167,23.886434654578405,3.557175514541381,25.0
168,19.02851541911753,18.261700227349394,25.0
169,13.682249923347165,22.205371093195772,25.0
170,18.229585806735965,15.51950799774191,25.0
171,19.816459497527774,9.256510726697416,25.0
172,21.654570400897818,15.374426577042282,25.0
173,22.182580892347616,16.702144588536974,25.0
174,10.73705243334715,6.909836847868926,25.0
175,13.281265314330186,13.256532452063444,25.0
176,21.161397537744296,11.463456178442685,25.0
177,16.39332418699336,4.279438108790478,25.0
178,16.05851586298972,8.766857558049493,25.0
179,16.219972767040208,12.715216813155692,25.0
180,17.161711760607687,17.995687744305762,25.0
181,14.600229796745372,10.609471755784195,25.0
182,19.803021670458868,5.535345093116517,25.0
183,19.987072125133018,13.741600995059528,25.0
184,20.10511769067671,28.846641169665304,25.0
185,19.423154987776527,7.164100609311985,25.0
186,22.036893535846993,8.639015341577887,25.0
187,18.883991259663556,15.8652932828313,25.0
188,13.222653519117813,1.3615852653375828,25.0
189,11.391770538786705,13.296617004414887,25.0
190,18.641448513633907,28.315790504781944,25.0
191,16.471803073863633,23.430582998699542,25.0
192,7.022801178795728,12.306301999589799,25.0
193,21.632100299557486,5.718007731338954,25.0
194,14.843228030634315,7.029306337526224,25.0
195,22.506043190657675,9.738421065703662,25.0
196,14.676736533078884,6.168507984713104,25.0
197,16.693158812916757,20.86761350129157,25.0
198,13.866149064891003,11.616516755062259,25.0
199,17.678228607650414,4.283324333041723,25.0
200,21.791258132238646,9.413706742129312,25.0
201,19.677697486051873,6.037660119117533,25.0
202,13.671206800971571,16.749014077589344,25.0
203,21.34968825793306,4.77300904775147,25.0
204,16.635894353179594,9.993516889764043,25.0
205,15.799892944290631,-6.320465056424403,25.0
206,12.272809247732019,12.488727764703876,25.0
207,17.04998768449123,21.020530127717645,25.0
208,13.101685220971993,15.276250027553314,25.0
209,22.05181828200402,11.565093721812847,25.0
210,22.196558847823248,17.52534723184708,25.0
211,16.173414010188456,8.602668967708329,25.0
212,21.90096319997733,9.648626022039874,25.0
213,11.127337002393816,-8.263532974286065,25.0
214,16.329754151027036,21.815710857024264,25.0
215,16.670060580836065,1.8700695089319392,25.0
216,14.721156144339963,20.925901162990012,25.0
217,16.738748111027235,14.857010199381907,25.0
218,22.552602945133067,-1.2783857627503874,25.0
219,21.452407815149286,17.1327008430614,25.0
220,21.23880697190164,8.326851304515015,25.0
221,16.963227075586712,9.121613775815844,25.0
222,19.09403560047466,6.632047594006618,25.0
223,16.50923759538649,19.445782283552216,25.0
224,22.319180990671455,14.751609613327451,25.0
225,16.196792105579483,20.0796711852627,25.0
226,8.299909345378385,11.983100087394696,25.0
227,28.253567690572215,-16.48719572881669,25.0
228,17.031788941885374,28.321301097507543,25.0
229,19.752455962537333,-3.103709076836884,25.0
230,19.659740814324913,9.476125092966464,25.0
231,21.834137474377833,16.398176050223828,25.0
232,13.472982733394213,-2.78446615240491,25.0
233,17.705210397076407,24.19521764542241,25.0
234,22.01130997865258,-8.14849192103279,25.0
235,22.262277575866406,13.992877929387083,25.0
236,12.610583871406732,1.911038321277605,25.0
237,19.0105758501245,13.750311111082606,25.0
238,23.070487314790345,15.21839232126729,25.0
239,7.801497591002667,5.213520942630961,25.0
240,20.780797782394714,6.804131532970179,25.0
241,18.88430263121586,27.59258172550588,25.0
242,11.336571395973856,-7.249343719922408,25.0
243,17.367569571934826,2.8949890459370557,25.0
244,18.82574633744172,12.1685107470818,25.0
245,18.872971272976002,10.287306121808783,25.0
246,23.909728470270966,15.231227259944315,25.0
247,22.231380416956995,9.253119844786553,25.0
248,11.559864904548789,24.34847942420015,25.0
249,15.77908456603431,18.56799378803216,25.0
250,18.12212578522478,16.996174774324942,25.0
251,19.000347680992768,4.009947823805563,25.0
252,15.782608644004895,2.0613328755750118,25.0
253,13.429839300186213,24.60858954099114,25.0
254,28.29791264113905,18.183750185933675,25.0
255,12.383510894031264,19.493088629162607,25.0
256,20.984396051616894,18.031638829208042,25.0
257,14.882000185302507,7.523501921981547,25.0
258,15.634431448388625,-1.9980098522382406,25.0
259,25.39838823786428,8.367699150666317,25.0
260,19.494471065526326,18.844099620207146,25.0
261,23.919790564669533,30.045294084176916,25.0
262,23.150639060404515,17.60483326568363,25.0
263,19.684941740985973,13.445531089157031,25.0
264,9.587987232283744,13.831498499736044,25.0
265,21.998046628377164,6.0191362381856095,25.0
266,22.345883831734515,8.745199893011042,25.0
267,16.78181234375322,16.862001113672687,25.0
268,12.670749469532138,7.678095546430656,25.0
269,18.731002510836383,14.520628189496845,25.0
270,21.19879341763199,13.76999992661764,25.0
271,20.10500295489246,7.6041156090462145,25.0
272,21.458529016743277,0.5830470226538491,25.0
273,22.47933583285244,10.8056907867174,25.0
274,19.83486155792986,5.316461852809252,25.0
275,20.401301539741432,6.52673534441592,25.0
276,15.441707758418733,-2.837555976657649,25.0
277,21.466632116988702,23.669474681415174,25.0
278,19.29789956324143,18.3484445095149,25.0
279,15.568388497495524,10.840225850298724,25.0
280,13.924960999687174,15.185626449687824,25.0
281,20.13101599226711,18.479480631582202,25.0
282,20.603473528336348,8.717045178676472,25.0
283,27.976965014952555,-1.860520022196921,25.0
284,21.05634279713799,12.06381732874323,25.0
285,17.587513688478076,20.19518019051523,25.0
286,11.232302745068704,26.22406485277027,25.0
287,24.502314761146998,1.6915943233022706,25.0
288,22.087309658028204,6.794246714425069,25.0
289,16.654662541314604,25.946026720706826,25.0
290,15.917454487647854,25.550699287361383,25.0
291,16.896771319654338,2.3710748463258255,25.0
292,21.182618608093392,18.34963275630334,25.0
293,22.231814497570564,9.24716858865912,25.0
294,17.69816551649685,24.07928117143288,25.0
295,14.58101654305854,5.315233458429981,25.0
296,15.259501891378147,9.883036191929675,25.0
297,21.943811884924976,3.292835647056444,25.0
298,13.662613278244553,-2.7238643846662285,25.0
299,21.112495970092112,11.93385109217628,25.0
300,17.303587377297127,5.358342096531393,25.0
301,24.899220910469023,14.107815603416327,25.0
302,19.230369995354465,23.47910541614696,25.0
303,18.803267026501405,21.27664945418767,25.0
304,19.40853588960102,0.6954031272703798,25.0
305,12.744272056149782,11.447764216102309,25.0
306,17.551570798539338,19.41504716777701,25.0
307,9.343363418759061,9.019424276679912,25.0
308,25.90710558137788,14.243799692559246,25.0
309,16.314701718580064,8.622446417454977,25.0
310,23.98048547753114,12.436136484025177,25.0
311,19.187547042449758,17.4821630880323,25.0
312,18.552857328428313,4.3922210898296665,25.0
313,18.22793909859724,2.8265048563705903,25.0
314,22.966633628019288,10.506487267785564,25.0
315,19.52097845793721,15.803383624573835,25.0
316,12.779920229354857,5.88801502923077,25.0
317,21.68237692866392,3.5404498627400134,25.0
318,28.844550372303612,6.3595323790625615,25.0
319,19.691383462067428,12.580535832657908,25.0
320,19.479611738887744,0.6650945772515815,25.0
321,11.238299819002386,14.256807060102874,25.0
322,21.289856032652477,36.72343556642649,25.0
323,20.28455950242622,20.46417227168797,25.0
324,22.748303106089843,27.353085903790745,25.0
325,16.368998391289317,2.815906036362488,25.0
326,13.860529981494489,7.448883916493389,25.0
327,21.69260717532437,-8.72661811882681,25.0
328,20.854754211752052,17.94313098396527,25.0
329,17.31337473804759,11.59032992030128,25.0
330,21.189673031714896,11.574747098990443,25.0
331,16.007776980116706,20.47560392715056,25.0
332,22.18543675271793,17.837671896349168,25.0
333,17.167098676958503,10.292331892276513,25.0
334,20.903114557225273,6.268293877967759,25.0
335,23.52056590639767,0.8642307348130238,25.0
336,19.17564616101789,-6.66419297474442,25.0
337,21.788990579940005,15.180731577113988,25.0
338,17.763184333870022,6.229199153422832,25.0
339,19.47201840160271,7.782143511266243,25.0
340,11.418907182522927,14.088527105322376,25.0
341,19.8745967058429,7.078629884571453,25.0
342,14.96183688993722,8.241625204779703,25.0
343,9.674463341168138,3.532037643385408,25.0
344,17.55546622735834,13.260730901645271,25.0
345,18.11633143913443,3.7136209932046693,25.0
346,16.32320523156254,25.34408437969042,25.0
347,26.34157955291785,18.035672002740178,25.0
348,23.8763367738773,10.197948079659215,25.0
349,24.17046150844534,14.870551269218586,25.0
350,19.67230558797591,16.927883808645234,25.0
351,28.272165052536344,36.71749163489622,25.0
352,16.31053453343832,11.600140339299738,25.0
353,14.998483115631227,13.374396437575147,25.0
354,17.72339777659262,17.664540741385444,25.0
355,7.606405576832532,2.4973181247568004,25.0
356,15.786937620951193,7.1749335298142665,25.0
357,22.395058253574046,11.385332121582104,25.0
358,22.720398869356313,26.867362789074626,25.0
359,23.776921897678143,7.780540904211882,25.0
360,17.893559036202355,14.417821650203392,25.0
361,9.440043139605585,6.478923478402779,25.0
362,11.167119293488515,8.32288664968582,25.0
363,22.191463760000314,14.92764175405692,25.0
364,17.47971816582006,10.384174356772231,25.0
365,11.861227545681981,6.812878886253182,25.0
366,24.06871757154866,26.51684912785241,25.0
367,22.060330572393312,6.0313156857938015,25.0
368,25.056690472513417,5.020736049572545,25.0
369,10.905324961754086,9.94293098964407,25.0
370,15.186293616603063,2.1559314518008854,25.0
371,21.895820001850172,22.21060548855994,25.0
372,14.992032510829564,13.092102854609948,25.0
373,13.920640469837794,26.182323896447176,25.0
374,15.223411827059618,17.4460261532827,25.0
375,11.881495769946332,21.624186063140584,25.0
376,13.773322757171771,22.529550257155982,25.0
377,14.694958124796607,15.368402113042784,25.0
378,13.41678994946355,4.96596243791317,25.0
379,19.870197348404425,9.010736678764538,25.0
380,15.43083401023987,16.23529648122812,25.0
381,24.726369079351095,16.973660649581525,25.0
382,22.71018104444104,16.439528323846353,25.0
383,17.344817012555353,0.4126419690567449,25.0
384,17.471463680998944,6.753463866962597,25.0
385,12.060914791981531,13.431221181215097,25.0
386,16.62907003815824,22.26073290148986,25.0
387,22.820594900783995,9.135767045896749,25.0
388,15.207293341670319,35.08760022337357,25.0
389,23.5868264155984,11.214896416330244,25.0
390,20.069594438858395,13.927420068598467,25.0
391,16.179505847140558,9.02873389604116,25.0
392,13.638134310887713,-8.174124261067698,25.0
393,19.377081738212773,-6.110597456443902,25.0
394,17.375870193573384,14.338562346210747,25.0
395,20.981145644261264,22.664794418189516,25.0
396,18.771802877567023,10.910691837052502,25.0
397,14.052705461532096,4.205964318400826,25.0
398,15.359616136360287,10.732426840138544,25.0
399,18.238346817618286,-5.042268947622155,25.0
