unit_id,CapacityRetention,AmbientHumidityBatt,CoatingThickness
245,12.058379711522004,44.120132187800856,21.9731708611822
246,19.999398998320604,56.94529659405998,41.683978306207024
247,15.48698892767302,38.66015839158841,47.326271640252045
248,-8.140150136942655,59.19956833743689,53.95144940661349
249,24.33439886509808,70.9464445371387,61.10165495139083
250,10.209667991844476,45.99146575741905,45.220549619402625
251,5.2158775474613055,42.26881386042857,51.978192167112546
252,15.83567248251014,64.94706767428147,62.66388141114082
253,20.50111490087732,37.76182883101263,60.56186782834443
254,14.553300579030514,45.14318917037107,72.11968402373998
255,19.276253723399478,62.75447898272521,57.80439342234373
256,19.19259376943631,33.85152851347852,52.46882222927936
257,8.446754259251296,31.494119559710647,56.63995420998633
258,14.46640828291167,53.47844770808364,60.01884354999262
259,16.673698795976918,58.25538882530445,41.556446164128474
260,19.747969978628053,46.80068134095902,59.25776603313304
261,5.932381829151353,56.621018056566264,59.58498981705011
262,22.98543864287534,64.5200741716344,39.52676177317438
263,21.203924137876072,49.25611363920551,61.56378143774623
264,13.663334732088822,57.441138366100965,34.32178928420437
265,16.582223657271193,30.00698147073008,45.46871357543586
266,10.643718291025483,42.747430301946906,33.68794333871345
267,16.221398929891635,64.8512379951582,46.99694358486777
268,21.010415065696055,32.71970580475945,53.15457990021566
269,11.285379099038968,32.04491363811278,54.417275326333545
270,20.079235050034235,23.234365592037904,67.43138071376605
271,0.02091320364046756,66.41449605521632,34.194188695624696
272,23.564367817663932,64.57658363192316,53.568312564673086
273,23.08493315033455,50.79788359464134,42.64160175622893
274,13.396812182322186,48.57197983743942,68.25192469532743
275,21.50510298223292,54.20276943442176,26.88036586459556
276,15.386840670849981,25.88936683778808,46.44260812925948
277,21.471194390238818,35.93475875758577,53.63613708507198
278,19.641899408231208,60.01161888485776,32.149167749378954
279,19.01931298082351,52.50715820937235,66.48194865386655
280,17.87899177247994,46.910368967591175,41.837700139460765
281,22.865998994074083,47.0686279229581,49.831182778834666
282,19.004799945246525,45.129495484712066,34.68557562804555
283,17.263267341253044,59.83277836691834,43.258302647014524
284,20.387679629597564,57.14276044152413,39.06027457498648
285,16.035338826616858,52.989270126889224,57.69410834420156
286,10.819451070396976,57.83494026785855,51.453036475784884
287,14.362316251740143,50.52678043142932,61.56493380761971
288,20.381930937013497,52.266775851087225,65.38249698103841
289,18.180440384783246,46.85764966707872,56.24665390405965
290,7.649424873375649,55.04402044025204,45.20078843069929
291,13.679420391200697,51.069608850248414,56.9627439236448
292,23.117445909452524,60.97896076255591,68.59138137275373
293,18.28919669935437,60.72244321163859,54.49263656392145
294,16.24349706142472,57.512571444964976,32.54276528136273
295,19.43237810464532,36.63879604042645,46.77681247278239
296,15.298190388036945,51.648671037955154,51.764487623766115
297,19.267930858802732,49.525878320100446,46.09916970797602
298,11.881451922585686,41.902345951486815,32.73058605721186
299,14.07763480571428,36.607029673037,17.727159258433684
300,16.009695502288373,34.85347217409612,42.760637814049026
301,19.018914526582634,46.73327505933957,47.34634735899031
302,7.638476288292532,56.581500846490144,54.996073470708616
303,11.159288683297124,41.956284723024254,51.7752585175529
304,8.816400205521203,35.24822624266172,52.383471991543125
305,15.401877501467307,50.24380266656166,29.257831486914707
306,17.352270811676426,58.708223797447395,71.23601106833321
307,11.369470981770933,85.41602153484949,41.09047959947242
308,11.610484898275274,44.276670221163265,50.83638448661356
309,21.171865939924643,52.897448419543885,51.88140068467701
310,24.062449434927423,49.8061277797159,62.224806221961465
311,6.152634674534922,50.76618234708082,60.28258826449748
312,15.138449572078475,51.93068469356762,42.28550165176029
313,23.738551964597285,50.14288379339595,59.3056424742374
314,7.742445530869589,33.03980318371984,43.8345297826362
315,21.14572989410434,39.088498520932525,32.88796306704313
316,21.332296569367276,69.39195957198683,46.78202700683724
317,21.59127266315533,62.43611236030423,66.75377248171314
318,24.34433277723986,46.2238247216988,37.870582229517325
319,10.881867815451473,36.434636443035096,60.171177957763476
320,15.345412187531666,55.89280601067425,41.20595842629901
321,20.01394836441451,57.09121097234859,32.00222503506205
322,17.081263253964927,4.001442796514335,28.517068911611737
323,16.424738126383815,57.881770133169915,25.45340223988181
324,16.931392926917763,43.52481499732199,34.18426877174686
325,0.4545538956778686,44.57981193527763,75.91561491240131
326,17.026209582345412,32.4111832665969,53.500550748452724
327,19.369822686447687,37.310651863005546,60.75684157838553
328,12.911077058086821,40.483914505146096,45.511868936257756
329,13.919622213887315,70.37627425468277,62.45359904914909
330,18.75263615609497,73.26384420216124,42.51124544451698
331,20.032920648151645,36.6437809928055,52.43641364446235
332,25.74667234914279,55.378605757832794,34.56931413849148
333,14.95246328512235,42.55361743837397,48.34288187632577
334,28.08326291956496,50.45321772285757,53.62778647183916
335,12.214291187810867,44.53552337736113,26.944207687630175
336,-9.409482637895646,36.838666046061924,54.966809210035706
337,19.670267436047006,51.97371788944307,52.133685013641994
338,13.845862641214831,48.66817074552961,74.92425485569485
339,17.694254620689616,44.336360421136895,47.002517006612955
340,14.907171153948246,46.716718965426864,34.532588381112504
341,15.081119949160083,46.036643903050056,36.974931319512194
342,18.995248721126604,61.35099318159138,35.23910740961048
343,20.279349697599766,66.71692679224581,63.54224150360136
344,11.45008880185086,38.329379264073154,40.03869070895366
345,7.344462440255452,43.360517950325665,41.52722476989396
346,15.381532334408497,41.111608390205014,33.779292961299205
347,24.466927871679577,70.63228808014628,75.49518624611568
348,13.650497976403297,52.7008373475889,44.674085753375
349,18.499952638479606,38.93172623083007,26.925241319121795
350,8.25575574041614,61.16354979621135,45.407460551203556
351,20.60549388869894,37.51392093731055,56.38589940523712
352,10.375885618227867,63.13410113955106,54.504942776701256
353,17.536448070586047,60.74933484296344,59.50824436848914
354,14.23857172975724,57.98921712964138,59.68273444379793
355,15.728290507056466,58.945674719965645,41.764949811500045
356,18.944485217462596,52.36063188209779,36.07053643025696
357,1.9900306759281317,67.83891653134144,55.17740819916941
358,19.687909623638678,49.409814491546584,61.67521742595234
359,16.918434142977393,74.01976019223721,52.10276149505666
360,11.279424989483577,50.686503289848126,45.396654313926206
361,16.831272224092668,43.180374278344324,44.00058089079198
362,17.88807030160433,38.91695724355259,35.37751590786151
363,14.706172291044501,49.78841377450631,47.29307985262199
364,-10.677852734382222,39.96045371289918,26.383941994861072
365,23.033142579876397,38.05959477930171,45.50071226200284
366,7.021394970527734,64.95299640206466,27.556748533932126
367,19.535488989360566,69.22780435360873,44.8358842415194
368,-20.42827354179838,49.05892204680557,45.34173468309008
369,14.28180003877339,51.987752590814964,57.26188556082226
370,0.89871536340639,49.95318570348475,38.5621851703353
371,15.620701771518096,65.01025552195229,44.67111237549926
372,16.197140794068595,42.48118113664671,65.94026701867917
373,16.58439358592866,59.02627223008786,77.50837252646988
374,19.650699143846833,53.71139896829335,26.583095700032242
375,14.15423224374298,38.28937176494647,64.31758574348073
376,20.180294054697267,39.248842444088496,66.97357301645057
377,16.792664453175856,62.38021337440565,43.11099396476327
378,3.6936513893805314,52.420539659348385,49.06629021724383
379,19.09736385331819,32.13001722218207,49.13251888031251
380,11.167296950210224,48.884914974386845,41.05799529915837
381,7.814558991160442,47.76710415071913,56.17699069691515
382,15.245003869485544,63.5637490280474,63.3733143124696
383,19.490372119609248,70.43208721289022,37.88621132535227
384,18.452864393168472,45.20568180381757,38.98469378515587
385,-5.096335008000459,32.64325316798995,42.79504255670456
386,14.642676712074993,46.62445656490858,53.472614261847546
387,27.38321382207498,69.51919924989184,59.60559776092591
388,7.1641047765976325,32.85448944284775,38.00932515303756
389,23.112361808869895,50.6057062592548,63.57471675117416
390,13.916328907555577,50.35977405292035,53.437214776289885
391,21.29537227934265,36.44923988310383,41.433671463456534
392,8.501499834548346,49.95208754443575,46.88041772592361
393,18.314435254759317,43.45172944550255,35.17875039462065
394,18.74697713236983,59.706682577028594,56.53591406454084
395,9.416130405772455,44.79696103040073,84.96087820009329
396,4.602399384741157,52.076959502563916,32.980191095552144
397,8.824237777497967,71.2140050913736,43.472034823307546
398,9.515956557295238,40.83735050969658,56.38892979909772
399,12.806868731590734,34.86950366570777,33.8948848035718
