unit_id,CoulombicEfficiency,CapacityRetention,FormationCurrent
72,8.06226125509527,14.578547584544854,11.298865324483765
73,13.906135214909817,13.546301832374223,42.37536582683443
74,18.01629005309048,23.102725722742115,32.479343307887504
75,14.158196937589825,26.923040160689087,39.316536337026044
76,6.2965313988403295,18.47361751638526,38.677418014757095
77,10.374961595429845,13.66456543459984,47.201936977329375
78,23.946827275521628,16.288439363644372,47.85079448856618
79,15.707658954494939,23.289034158512187,32.422666999328825
80,23.556355598932996,9.498251089599252,36.062389470538825
81,18.64901753169824,21.78745476628287,19.55868757550102
82,-3.927972051777804,16.450363954088267,37.86241288638953
83,20.832715558021214,15.022782188672991,33.59674662267285
84,16.642043813160992,16.064469175221713,38.41520354579839
85,26.19364868406155,16.624636599390122,46.94530254316856
86,18.203447261854244,21.009223549918403,36.28802435610752
87,2.769074931281928,20.361603565831523,38.68441695966447
88,9.840775808338945,21.25869978086068,22.457188259112755
89,8.879456866604528,6.6939672432764805,44.69518200623159
90,-3.371626365601349,20.692630289100812,38.59770520855729
91,12.681025014788823,19.206036637393723,36.09551107950961
92,-16.517748057055538,17.06328793283659,24.05306130151302
93,-2.692486528096108,16.910690129951053,32.735438221964415
94,21.768593445903807,5.950658125711156,44.23628274728461
95,19.87351174665655,21.926824762559924,44.45941235317864
96,13.441876323347849,12.464844917138352,49.54963935180403
97,10.853077579731053,23.60364143229753,31.817734855288517
98,11.114120514325489,19.102011220641042,19.358403161067585
99,15.36904108034031,17.909043158882596,37.7920624836226
100,31.50241301666266,21.590481024105834,39.70650999010287
101,18.06439699895396,7.911182454293191,53.955723704020095
102,23.757766354026415,18.24497974415598,3.086012407896326
103,13.096965190206156,23.613711887916196,32.05198125280321
104,33.78695249729586,-3.1899234794772613,60.21972277961398
105,4.6350179540838585,23.035843234886183,25.17461089042896
106,13.333719692991826,11.704623117729717,44.10777247687527
107,16.207054451605245,19.99336174158315,38.54880114515832
108,36.27979778357274,13.606959520414627,52.37901428949625
109,15.341583974403186,10.13847876832302,53.12291292009328
110,19.14952493421403,17.437604141844183,35.5239457453184
111,7.467464662901791,23.459255276057895,51.80527023767094
112,15.268449656647228,5.408269306098464,53.53500414188257
113,21.953523943954295,13.869529833600684,40.56739643711754
114,23.356913859913288,15.00875169817404,40.9977573959491
115,25.921377378387344,5.759917892709525,92.66288864543435
116,20.48592366947916,23.144299009517383,31.81886173700139
117,13.162559450515532,18.422782197265022,45.33383367575643
118,49.752058897873106,-13.202420243218942,62.071453918384876
119,13.710972733347635,11.953647772808683,49.64675642509324
120,43.475390117272575,-14.636489644393786,63.66888542499287
121,13.761892546677366,12.503404906421334,32.7322574101615
122,37.64530419070361,-20.501804153592545,60.972431658117564
123,25.34153873755009,9.764815770900631,47.79179280151181
124,5.3095645105953615,12.570165283524815,45.83626117820937
125,18.73470288120702,22.086826143542098,26.271527904347938
126,3.557979418285944,24.73453179666282,44.71577919563047
127,2.561869762715242,25.509466108476147,49.83127108085175
128,24.088059321369656,-1.566740698046244,52.6433146927837
129,20.3859534723234,15.054066482999364,52.38999570692444
130,15.569300766612578,25.18142362825526,42.70493885562145
131,5.703824019355813,13.604672285050729,43.092681011335046
132,7.614016044652421,3.131293685397667,53.82820264364343
133,22.158891395176756,13.959628684857844,40.927574936262985
134,17.227922923712548,19.08403495343583,46.36002556962642
135,6.777118162211426,11.87109661653122,27.369996377582755
136,22.154462082865294,11.210705888848821,45.68492759739777
137,4.30353857553146,6.334807925819285,46.69490677787009
138,7.239348568292351,16.99867506283934,49.68042488858827
139,12.630074539210622,15.301699770237914,32.46607448735023
140,18.820701432704787,18.371463936568592,30.585193688454822
141,13.046493909846316,16.848592316089864,42.689774266041255
142,26.963593528522445,11.651422079287158,46.84664059225723
143,21.2751362336341,26.92598892824585,32.32818703611851
144,14.624778237473336,11.31398828133193,41.647353553973694
145,12.877095486630807,9.70989522061025,15.283141047386486
146,20.303950063234424,22.113340891003922,46.88318788720615
147,10.324959006792726,15.028730521334525,43.08765327150189
148,13.403731879521901,14.18363996566059,49.882773820580844
149,16.354887912544314,6.974933988926184,47.89627059983756
150,22.39260819243897,16.95184331978694,60.268827654459436
151,12.364890014858895,22.386051288535736,40.72339613160587
152,29.59434099759124,15.55701056724162,44.907348575358114
153,19.81394825481697,18.19229583538144,41.37515086311412
154,9.219900484491703,19.524997264154074,43.2420314950087
155,8.546955596561052,21.114175042913693,10.744424822779505
156,33.047884450959494,-1.528695025766988,57.298163597343
157,-5.9991599211765685,16.28312492188914,27.220331099797082
158,7.537348222628319,12.325069685172757,35.91735391986445
159,21.63149588351937,2.6572398543312348,56.74353832268958
160,1.6455806046306574,21.30460233151695,20.823584378898754
161,1.2144969648951385,25.96990286429692,31.830936869271074
162,45.71880902082478,-13.779071837263471,65.7257886165981
163,11.16982046138147,13.182768541010255,28.932559688931285
164,22.13426825544071,12.04087025012057,40.44317106840305
165,5.617872289967221,20.22747404130009,36.590043783533986
166,15.106398515735382,18.79620955959899,38.90183258436419
167,15.059882095300212,16.663495547466482,45.082524975124066
168,23.5001502758399,22.441335299337375,41.68321123130336
169,25.08127299305618,7.255177931896331,48.19290984044794
170,29.815070166458735,15.441384469810863,52.151651497760284
171,8.108115320386819,8.774256741389216,36.5443866686677
172,34.759894928061534,7.687167622038,54.594060725884084
173,27.605601735058375,9.227269805734846,52.80433548232863
174,16.199689908511303,20.54106384440797,18.91750321014868
175,14.231002703860002,4.571353028203886,57.29745613543464
176,11.712480011434248,22.93504568135656,33.86624179430402
177,-7.611107543624204,19.891744542836616,26.581134911461362
178,17.814126726959984,20.588358920381605,32.46201821760596
179,7.983253682392567,14.751261980380914,45.809757293264695
180,11.936288082144973,-0.6352891900365352,52.86127567557636
181,-0.2874313794506218,17.166526345230505,29.02689902748606
182,27.947593475570052,14.164706556841029,45.01716085498857
183,15.830605065856355,14.472467113018453,30.697224676803298
184,-4.930611133885005,13.210030374475114,25.86969969686558
185,12.321097005471117,20.50743016345787,40.293744973778686
186,35.725074931703745,1.500762944844281,64.18960896850844
187,14.58706586335248,-5.2499858805720185,57.98020070677673
188,37.27397761790453,-10.374644845431806,61.25668322691607
189,45.68841824236043,18.44576058082463,45.13384717323822
190,13.121899835940168,12.966918052610644,33.43199679261586
191,18.918108426502187,13.249780001865105,43.08070271121209
192,10.608154636981286,23.664856965845463,22.73679275720996
193,44.659876923554116,-11.696882686391213,74.53877683940397
194,27.65670485264618,8.751776133689953,55.81940250703354
195,31.035923686662528,-1.8378876682790082,55.724513528413254
196,14.721333148517308,23.326904603259013,33.96411304496263
197,29.68251436717098,15.994797390047195,27.641075617360027
198,19.44194818890784,16.002425074620945,38.743428785461504
199,16.564875963514865,13.394593455918939,6.408061130076133
200,6.342830794549674,19.823103074286486,34.26771302090576
201,24.192138147544686,16.88049578225711,26.941117416661548
202,-3.340989158893077,14.355498726673945,43.64512779741273
203,14.662771189131826,4.589605352188553,60.63831343716077
204,14.573999725507385,15.443424503714612,19.877750510734707
205,3.4436765295822553,7.5355805526022035,48.99351840807358
206,22.504609830312535,18.44304506457901,27.298733421093917
207,33.74482556575068,-3.303935157199099,60.34637234361999
208,22.437873884762034,17.42790967669385,29.317716318852266
209,14.708949578222828,14.79493015848718,26.978017414858904
210,17.357990608774497,14.9420491093233,39.2416230967012
211,20.951430865481345,-0.8970526103050624,57.27768033606538
212,16.02746274266588,13.94424736254517,26.935448865386398
213,7.884756154001512,11.227009647896539,11.320207685759087
214,11.448657445880906,16.146119296143816,18.50488447342744
215,17.49280458310733,-0.44635869728115174,55.79964581645194
216,30.07837662901933,-6.496632476381742,57.71693292034224
217,8.683318958338033,11.941772385176407,29.33129826954788
218,-2.3674562249573796,19.456019145690433,40.97982293288527
219,6.496379356573112,12.700899455658428,43.65310242543883
220,8.247168159794542,18.915869695681494,45.36861866832006
221,6.588792450885005,25.69462670790841,39.07734261961291
222,13.912594127325065,16.503268871401968,39.59564574521333
223,0.3291315292190511,23.263752553364736,13.053403836806478
224,5.497990562499484,23.93125261880469,35.96528479383011
225,13.577666746070356,15.78582693378213,50.16853733835288
226,9.4007778415831,24.386405469429846,33.52896274917772
227,8.73720798560759,17.521442130070525,-0.43209768946551463
228,54.19407811615683,-25.461096900083987,66.2977709896904
229,8.146687365047537,20.840551864311074,39.69671770971627
230,36.97971791112184,-1.9455001782693615,56.057668893926106
231,14.684239941575688,11.441121409120358,34.89750201745092
232,1.7392674899764344,18.3883648372689,28.42059172266319
233,9.111472479559648,18.875444514857378,32.18864808044536
234,31.081195311530053,-11.420489584289268,78.38095817305863
235,10.10604801981082,15.451250282475028,34.86004295267212
236,22.001291407075268,19.70254912314879,41.296721449672575
237,25.66474232694279,13.989712085302736,56.528215487762985
238,5.353469570279614,11.248430683106621,29.96293296715043
239,11.354032475933606,21.863993334023455,38.66551466052686
240,4.564654481624512,11.546504056008624,39.241227162970354
241,21.631269462319747,16.80955818769921,16.859516086003726
242,9.486303602359662,7.665623820410795,57.25146636986806
243,-4.167254855334489,12.88244593326122,34.968219143608465
244,13.478973200928271,1.1487992187892324,55.55955156544592
245,25.300078171855958,18.413351339412294,35.28979970569477
246,10.785457127042276,5.777872431477789,62.21672429993258
247,7.544257399229487,23.938472888437328,43.196839791804344
248,11.714803511127865,14.654091266160139,23.247566434889112
249,-3.896417326060295,25.247536000912397,48.69551815580322
250,28.543828942106565,3.833815902604183,52.31116005615594
251,4.092658565864226,16.99629908705803,41.14090283010179
252,1.4239163221048443,19.002758822867687,28.537782754147756
253,23.83001161021359,15.939744681596583,43.98629787342182
254,2.3678038651323288,21.46994432784775,44.15030892330074
255,11.452574359932948,19.008442801733374,36.7545763479435
256,10.28382794803942,16.93206643049622,43.12921213004378
257,6.592266109698588,12.024635357323335,40.337939401821195
258,-2.2593091892311907,16.22585129797242,26.10955874859842
259,33.624847907824375,-0.3565426409937045,53.228854537038934
260,35.62750304900775,-14.558607269687828,69.03245575298087
261,25.56016457485592,17.340972301517247,43.550768319537255
262,14.830550606529814,10.149888176317715,45.23789529442899
263,17.025907042678853,26.45664002370968,27.56451698715897
264,23.95348455569969,13.00293671322621,46.0777031344621
265,18.28472616184447,22.027410154201906,37.52812434263454
266,15.824286135952914,18.71746151305914,48.165747995631804
267,15.800886667426726,16.02242380934151,26.63541730295446
268,35.098982831502774,9.890454559224594,49.00107150776648
269,20.06468948113323,9.035092706155437,50.86777613859975
270,-0.8271416367713567,19.80778056183387,38.35282273979223
271,-3.3301345294307048,21.720255687839877,30.689040764288187
272,21.08896070335349,18.54131733388381,20.299046830036392
273,17.29929527522552,18.093771885045555,35.327848985210466
274,4.4468412106668245,11.141035689713823,42.87329367512454
275,18.89944175670627,12.84703034155158,15.510846454975542
276,10.563591314284913,23.366363818715328,23.92927634500994
277,15.468958923886433,18.904501678778463,47.75389234071482
278,1.7462061191190585,4.25070048364933,50.345537850532025
279,-2.963671341957145,20.708938115605754,24.36265722468867
280,42.749366439617106,26.24109943050572,41.2606498661338
281,25.815321532874123,17.31928385174432,40.717171108269376
282,13.586717780002145,10.131576072500533,44.074575861675534
283,5.7698382901631975,15.938013335447543,24.773855350176063
284,5.415867985878345,21.04372169181838,33.10576226663126
285,-0.04980778489616,21.307394000512975,40.514495683511356
286,-1.9887425492887232,20.044205604189575,35.39148148353727
287,5.358654167615358,22.642389143727257,51.373979345978086
288,9.117761718649573,21.919441318026337,40.81024602297581
289,15.930683872010942,15.91986578069583,19.318858056227562
290,13.133079867846984,22.94600106766817,41.7360074898959
291,20.409038203822604,9.916352803806362,48.025030356074694
292,25.248271527788802,16.21361506520058,26.729198192287544
293,6.612198596173746,6.2091116998517775,44.530469836783475
294,52.62046099934431,-6.637840559411481,59.238700630115375
295,15.125115757128702,20.196980240142587,44.54566203231566
296,-6.7438834410162,11.997440688874082,37.58984613675479
297,8.258712706460376,13.196892086897911,48.34847737734431
298,11.810255672630696,23.772502197564478,48.37032521074497
299,6.843486947865928,20.14464079242981,13.284006155645852
300,16.84048832979603,20.41770528444325,27.340940493923906
301,20.91772077725529,20.509572774090085,27.565811902332918
302,18.393184392880492,14.167605280360727,35.98092348916854
303,35.73898909329664,12.399238616419037,47.92387817384156
304,13.651347192608977,20.17905648611162,30.544226580119602
305,1.6389787024628717,20.997097466883353,18.32564519127092
306,-0.3197437496576274,19.521565617536854,38.30026817846663
307,37.3573090273777,5.370541929820965,50.75431232850236
308,-1.386897622666046,15.512039398345959,45.30504581323372
309,14.793933684426527,19.857838390007952,47.60375276248922
310,5.365789494697034,17.79703903278041,27.3976489431949
311,13.930703894586767,13.288626864458386,28.688979531104568
312,22.00920451778915,13.939145968524423,37.80241573723034
313,21.86559999607183,15.915299110116928,40.59669266417265
314,5.192095889732024,19.083286618054156,39.98974186087473
315,8.027494068036614,17.199749182356094,45.172883194577125
316,16.787232942364074,-3.4371256725233152,60.91541589348983
317,2.677722412907235,19.643001510899662,36.61795654116446
318,25.658930599071972,6.419883206013703,27.908875340072278
319,13.28750324991807,6.325974926985032,38.50818616961389
320,21.63378817452196,9.239393694653312,42.82589737216898
321,10.139409363698913,15.0672265015088,37.263493931314024
322,14.617104166717088,3.072680596743182,57.63881769968446
323,-1.4078716998243284,19.318627545905674,30.416520289095224
324,8.712077661102798,20.303234792582124,47.487374438132775
325,18.051920869664052,19.244751003719085,28.046491504239594
326,9.56799107285509,25.21981705669375,37.66209636884068
327,24.936905073725868,8.338851877922899,50.333341068907664
328,6.390941409275932,19.872187671583394,29.35966066538004
329,34.491190484020194,-10.354824004518724,58.12296569248485
330,17.386277397534883,19.980326812940536,42.67554806204621
331,26.394314050014756,13.148514769515124,40.90095999107978
332,11.515159297836396,20.079596972781953,19.494652460084254
333,2.5048614543711736,23.554912525490668,20.781522988701248
334,14.99542541769689,14.100128509622003,22.7506967186639
335,32.77400980882565,7.128080095362896,58.9130438371688
336,11.955807578470647,13.937849651312307,31.51919483825044
337,14.56756879419008,15.327765203734135,34.42863736888837
338,8.304213336566935,15.833682799235099,29.31431669883624
339,12.73426458694522,7.671283151394322,10.499070554390727
340,6.967059863803852,15.013368936744957,42.99451731288318
341,25.408022742440465,21.785839647239484,37.709307652726466
342,49.58576814552461,-3.401280455991829,58.94108197328339
343,23.105860072648007,22.94825903456563,41.630991458888865
344,30.76650792847593,-1.78143384697611,62.3518117066411
345,28.939514428214608,3.2579875879478344,58.94610368946636
346,21.047322364729368,27.17324284627336,30.201819555107093
347,26.5609008141844,14.260667295314823,36.06409407389243
348,16.357774952844043,15.256388849445557,29.25362868108729
349,13.72223662715533,15.762451787623146,53.54872650036427
350,27.087573280418503,8.83394274632191,45.85070867390448
351,22.49981161278329,17.926418121958143,34.8672825148609
352,2.6714700819651434,14.465720384856413,22.38406315971657
353,19.453388077775735,21.470871302994887,40.74696381713861
354,7.396765976533301,16.942197029734643,44.84641111348441
355,21.415478092020404,13.729387684018949,15.890166924624673
356,14.793312022294906,10.343671382453756,49.58426248857261
357,19.624989425872606,11.95157772665534,45.89590233095998
358,-2.491254255736859,18.430266632334188,16.91850614772862
359,17.9559509422003,20.688405574348476,48.79219429690238
360,27.364969067863107,19.685744132560004,45.807695210919796
361,22.375283967651452,13.95209682127971,54.033155857468145
362,21.80887776318008,11.142574962367565,59.89128460876877
363,10.82650872836632,18.261567384478226,40.512763931634666
364,15.436994933838232,11.58668523224743,47.23678090003558
365,0.9615725936337043,21.90910143798807,33.82149654677103
366,22.61788592681274,11.146951874110378,42.57289347866525
367,3.3583967273553164,16.66857736627704,26.264787786361453
368,6.789641857696245,18.98041960422755,45.04620168594653
369,26.100207726337835,21.049556745856524,30.2211145857732
370,4.637071964488575,26.17215100235147,29.900880997458053
371,1.2309844938469752,10.280735365739016,18.292070271240334
372,27.24288338909023,18.526257189347763,40.08127653798324
373,-2.760709689289019,15.74031676283039,36.685983287887375
374,25.02399111850044,14.885498517529626,13.287753447975627
375,1.400333903900373,16.26519606152376,35.313126439632974
376,28.5231124474126,12.576681014725487,47.63931304115063
377,19.261417418461296,14.22881197774537,34.85135023474938
378,5.352312226196646,19.750525203680876,26.974726928203992
379,-5.121171377559742,17.179582048916338,23.0941062118477
380,29.559693445372307,-6.808080205621485,59.61163546391024
381,39.4726651102014,-13.850483271794658,56.56595378202643
382,45.83750093427904,-12.08181975786441,59.5709080319435
383,19.381530810415295,5.599708520237283,63.377999599452004
384,22.045096456562085,22.648553932283242,52.58323390695964
385,23.994769243929873,11.470159420628374,46.3489717921214
386,18.35994552242134,25.55936016794474,12.455958613854639
387,-9.943040148526956,22.05491949673893,47.586830174996315
388,25.281116729252005,19.70382715749702,14.001450067317005
389,28.1686741902221,-1.1273754500627609,63.90147753251279
390,11.321152016334437,23.019979812720234,12.382694568666151
391,14.71700572450171,24.025658088098595,34.71855310287871
392,6.706145163102545,20.195353741440357,17.26277058843589
393,25.200684775081463,19.695156655922784,22.139245278527778
394,5.931339053959041,16.17252841921887,41.465981466167264
395,14.340071608682852,19.826509901494774,23.340361530400152
396,1.0408554174562088,6.244950747645443,40.70156988183273
397,8.746806922539637,22.675617190106284,39.763865545552775
398,39.33280616150166,8.887774767745144,55.05569854230998
399,-7.717584606044596,9.518238115091645,55.05605666055379
