unit_id,CoulombicEfficiency,CoatingThickness
118,7.37732169863852,47.172437438625046
119,10.549664403818017,65.38450817437167
120,17.34751311303775,59.86572028652349
121,21.298266545099338,58.29260019561802
122,18.664219821909985,36.99639959048037
123,27.223621935246904,32.6049195279622
124,4.153858643254236,24.22089888361394
125,14.703183667927856,43.53500713531992
126,23.756996855063257,32.743821343716334
127,20.888742043344187,62.208953974135724
128,28.080381914481002,52.244049290602256
129,27.22359146676588,57.830968988652245
130,24.801113250895327,57.85059745786627
131,7.723715089669027,41.40329691146996
132,25.970359408205532,71.70685070823575
133,11.696717159408967,52.381858390910054
134,10.449154302491642,42.17592822984575
135,33.90127589083657,32.66896672361935
136,13.032017643533464,32.1141740597649
137,11.479959573165305,36.006709250409976
138,22.380898025298787,50.02306570308315
139,27.840381184828516,56.81020627022626
140,17.570016442269417,35.74934452467678
141,10.90373131739436,54.93696450192975
142,26.700850405473005,33.9441660567093
143,6.8771395966462165,46.18721090057658
144,-3.5555025175106074,36.95986737833259
145,28.95253906190601,45.13803843441093
146,10.12574284797066,70.5637494506828
147,16.913254143042337,51.87298278468488
148,33.66114106934118,62.87958098025045
149,4.62174267509825,55.00830885286246
150,15.679488976242364,47.8794080883354
151,15.332663350805204,41.653239442327006
152,2.802461430847993,67.22400550799773
153,34.451245621071074,47.615537351774755
154,12.923090132309843,56.469588971795886
155,12.124797034579927,43.30341447606983
156,19.682203431897157,49.18356580843833
157,3.6106498115561845,55.177606112849695
158,10.624442439360404,58.07528938124538
159,17.201625395272863,38.29195343458114
160,25.2144996989692,52.25851388680295
161,36.069060838217105,18.4387499751892
162,6.370549076909919,43.3172331222717
163,16.34160478345794,66.12868911277157
164,18.02245148123115,44.39057810033466
165,32.57215371924902,42.92577367597728
166,19.634930706708705,45.13690697970282
167,30.182670567026946,40.97068882650921
168,33.670855550863656,69.77021744375794
169,4.958492467970419,43.80994307674632
170,32.9477458910427,53.20777211216697
171,-3.9794904024124236,56.354498627304764
172,19.252919747134783,52.499234271095304
173,13.940295353587477,63.46386802630043
174,10.047474769977072,70.41894577673058
175,3.4560281710954355,38.05387277356296
176,-4.029551086031159,56.37180840771359
177,14.726813112485013,42.33780617346184
178,-0.07970172198611714,37.32355688513889
179,10.158981844498957,55.99488176733391
180,13.457726599495684,50.14501314373765
181,13.569933368855125,47.91798097846285
182,22.239372571754615,53.4820515458043
183,1.0048502105428554,67.43380490170028
184,16.55476012699291,70.4413671795471
185,13.59945660557233,69.63254430268076
186,0.48926271643752806,41.144683842205154
187,9.98241451418126,51.97540294165532
188,11.302444287110662,26.806179693004072
189,4.6988992367778035,38.76581227406321
190,32.292007312855645,54.269342864257645
191,19.242404040547193,47.16756277214261
192,20.612429668049934,56.81262139322209
193,18.996684706188926,65.14602837495495
194,16.5955500572768,49.11145983544969
195,-2.3541279705491256,55.88020578951551
196,11.054015248982257,60.76745928210479
197,11.349094421525981,58.095682753648774
198,20.542882955002103,54.655509380206695
199,6.811464850129946,28.976684942089204
200,29.351628737980732,37.45486487173862
201,23.851552214400463,31.94775477346168
202,18.411711299900336,65.56357403186472
203,-1.7204786945435053,69.41510057155588
204,5.2777577262249,43.52203708077572
205,41.351785341398895,39.85866681259135
206,22.518964409007854,23.421866230812505
207,4.410278253804156,49.078436251991626
208,15.22971567322564,73.99928198769187
209,38.148110915960864,39.12198943638562
210,20.192295297856838,28.06724598403496
211,12.582149153956317,32.66383276325908
212,11.010760127850231,44.84902229442196
213,31.124251093091598,23.9597585704565
214,10.524012471448955,31.251290625768174
215,1.6313905776864548,76.27143588201494
216,20.588512446873594,68.99625992567456
217,33.70931594362585,64.62800674155551
218,13.863840663467586,27.84434434765188
219,14.581148950471826,52.42993966888109
220,16.11089218663344,46.2957124011488
221,2.5916534569005325,56.17999671748156
222,6.759527269414313,50.96354778773674
223,31.160175758189105,47.857153313830075
224,1.7715987996948996,59.399031766256066
225,5.525088225526192,74.95056201970061
226,20.457806372512444,45.04054563045417
227,9.016348682864809,64.39002210165837
228,28.839439294588026,36.981502126233046
229,18.440770935872894,72.82784943110269
230,15.818491783407783,30.735839917178502
231,9.327979309243291,46.43313863574213
232,9.38526553704691,34.36890604022882
233,40.256572742088636,49.293443406837355
234,8.080410700269933,64.70399079619365
235,21.832512132180888,32.37524351920568
236,10.286385896855817,69.60769449046913
237,10.696020913104928,62.900615503833485
238,11.25981949386587,45.854658960198435
239,12.573417973197545,63.142730645672714
240,13.148164861213438,54.53600629130101
241,9.426945369129012,57.08303685062708
242,16.734584704597975,59.95438413924789
243,7.1152100063673185,25.024959233034902
244,-6.084293238848453,43.68803899269407
245,29.52386983625246,23.02632431455887
246,8.943311625156909,42.670520420595864
247,13.894164684382181,53.06341885454086
248,20.101668040981295,53.33226713331074
249,7.563295754155425,48.17162057867592
250,18.592416944811642,40.33054778836496
251,4.74745216160102,41.48570416577861
252,13.99086302259735,63.127052830026095
253,20.56381247771907,38.608061710734106
254,30.710740361841484,53.35792695742427
255,-3.1945190179603014,43.78549597577827
256,-3.7046479792667313,36.27565915272643
257,1.483731800735372,32.35030868688379
258,20.93047923036866,47.20136580749355
259,1.9197823399948142,27.71408124061543
260,11.0584986824849,63.58403214518113
261,15.50686242722011,62.075927112245694
262,4.2453280140992735,58.890870398520974
263,24.407302831672496,60.29152944663126
264,13.11166637591958,68.65071760212773
265,24.181739751118904,54.1150391899378
266,19.977111304751055,50.53550794954749
267,21.291804633330628,55.732367650970055
268,23.377217055675672,76.8511703232768
269,4.570539423367963,53.17731448364753
270,8.446436981903954,50.65049404898217
271,11.670493361202084,50.125732751866344
272,12.405800217207792,59.66650597343992
273,5.495244092785094,59.70934263616761
274,9.27828040025675,53.14984584452669
275,34.528498561616125,54.7159295498345
276,-6.577778288796473,44.38422588565766
277,0.4251929470251241,31.531421025942386
278,16.346369862928224,38.21257015922959
279,9.746346007742586,59.75973099648055
280,0.3021132313589572,59.169389796709076
281,17.353389779477485,59.04615644039132
282,6.827588952331411,48.858762012192635
283,22.639796840438894,43.18436589640301
284,10.358599195006775,46.674361822467056
285,33.36113372303528,58.725298278615476
286,13.82526986535982,66.83900851774814
287,20.61212433867078,49.728763681269896
288,16.119541702384655,62.20313733307423
289,14.154565952197665,33.03243563719181
290,18.775962311101807,68.46262090366955
291,9.404043873339894,48.34730286127771
292,12.720501988039402,42.537005213573224
293,36.82938002504548,65.60213521821524
294,6.19086006480882,33.83144388408682
295,19.712771344641933,45.16131019181117
296,6.037495104282762,48.28100667408501
297,21.038952246737164,37.75778351890558
298,28.641092802823586,47.02841769015454
299,9.43105071236779,56.29890092031394
300,28.506677584258032,56.00057996685686
301,18.139761888482155,50.29728244955488
302,55.22245535235026,54.70633203779483
303,4.613276408466669,65.5879040817202
304,22.39862073213024,42.36427560016234
305,20.565740844807994,27.420024972142276
306,18.705532182568163,52.80366372773158
307,9.556153973433354,61.930546385216445
308,11.661665118846113,66.50534166846487
309,9.923316313266593,54.19127019867405
310,3.946360740125203,60.51279101111083
311,12.97690481022721,52.415653372965444
312,5.971294162484941,65.55311349678485
313,28.478989316516813,39.60490127786888
314,25.680818252579872,49.727286000911626
315,21.384686961131237,48.68603023903687
316,14.83647507747136,45.30249690098874
317,21.734593798657546,38.625686072927365
318,21.218955511809806,69.53440001705448
319,7.556296993181571,81.45186558511459
320,2.8008326783975086,33.57739467150557
321,14.23461102924642,53.31046153213542
322,13.055329310337067,55.40972160347795
323,20.40395886325487,59.870183572289356
324,13.25307437662464,61.914950240787775
325,31.403373793459046,38.98048695809828
326,2.17432375117561,49.47463757780301
327,29.70325840744034,65.51860040230291
328,17.126617744742685,80.11008719869434
329,9.118859443213719,62.54208847983985
330,9.14541001572069,54.4929895163496
331,14.487816127582146,55.342693725810065
332,7.986466283045129,48.96416949974512
333,17.761219176233233,63.13482147264658
334,13.844136191845559,61.439567308336315
335,12.21473965215132,25.444687957635168
336,56.83502164957361,32.89419582458942
337,37.20790760665035,41.19816221853179
338,15.275796627586692,69.34166470274592
339,9.859451656341141,50.95305684769208
340,11.620404523485456,63.37996130510329
341,-1.2707982484227482,67.20969347004235
342,16.583294381136835,46.94056043431763
343,11.55159473339497,54.061922962349634
344,18.85518863600548,81.65163579189624
345,21.018451481881335,51.62492946488468
346,38.64926243763013,36.126540578809895
347,3.1514235553484813,86.66472499143447
348,6.606180439115684,64.0385564839877
349,9.742630369262592,47.96451426727748
350,19.914457563062797,59.314802077287155
351,22.463109954271857,20.984821546725364
352,26.32842431896035,80.58422607011285
353,18.11158157620099,63.706891034028615
354,10.761613469856446,56.49018524015935
355,16.940176237919022,40.74624966836594
356,18.109201978702263,51.847542008054006
357,26.511836244500735,70.10916301766126
358,8.560056106100351,53.54339557246452
359,17.222755893861095,45.89365478636258
360,21.18707229158687,64.63185365929303
361,8.022410009505554,65.88028724354032
362,21.68330325038306,46.42596999036423
363,9.652373376044974,54.71521356700302
364,6.965639967408308,52.77005664872822
365,8.459626459944602,26.389587880365994
366,4.5281369886797185,34.491870863231185
367,11.731174094985224,59.154254098578946
368,9.119590502191981,47.43009774837523
369,12.956393383251221,59.366522769644206
370,19.5754939731652,43.00859084993086
371,20.61846655266979,37.09813274573722
372,23.002501437305582,46.01103122459686
373,45.401051389605584,65.37537053219407
374,10.160472525721744,71.37345249495803
375,13.077412619975101,50.327440704979246
376,38.34132089228111,42.63067613042344
377,30.67367301462967,35.22100066111275
378,4.452354002948409,47.79031184389748
379,24.788813355808884,52.5408119512684
380,9.532366430278971,38.911631830593436
381,22.263002910438534,41.07227079895543
382,19.145238352753932,51.81013739928077
383,18.837757249296377,40.22645615068745
384,-0.8008990469349087,63.32894613444517
385,6.185701934340939,49.47932416884033
386,30.608035525727843,61.37532831449426
387,-2.1190795272350478,33.12841811164321
388,6.444750970250134,67.51957571069106
389,20.600510116512957,35.973063282762624
390,-11.530338659036339,47.9738225248704
391,25.192536081702443,62.57235027641608
392,16.907799613381524,47.832113804436005
393,9.968988976661086,51.03356770654841
394,10.607630827879511,60.36050873452274
395,20.37827328215815,34.16351327760488
396,8.781816657994504,50.43903361849654
397,15.919354640738076,39.986149702854895
398,25.63831488535802,45.26449271268071
399,10.731139870263794,68.03880977972636
