unit_id,CropYield,DissolvedO2Nutrient,PARLight
54,28.92061601804779,38.90787490188259,54.95442058892973
55,16.267537330258786,53.7986651556126,44.90252675337651
56,22.300102326703634,68.09734913638279,55.450987820580366
57,16.940678349782658,45.713871083830455,57.94386475356499
58,20.910211002981928,43.23202608525565,37.634192860290895
59,18.17773956006412,71.82147539046727,52.96872823974506
60,19.166771987148707,50.367901728042206,50.95876717600366
61,22.38098389354623,37.554313676248725,66.70248751901525
62,23.11605026890681,48.3130788087691,23.50158809107482
63,24.256853220204377,85.69322598678767,68.33698444913081
64,16.77687391556572,46.27878298073088,12.865907118106906
65,14.096484066560636,45.8813555114172,50.549572132659904
66,19.081760121387617,50.011484276977725,44.80932872390472
67,20.782233172957696,60.144789696996824,41.17920576713167
68,16.605926787729633,29.567159224345776,61.924129382186194
69,18.293733811133677,67.2870475523304,43.264123042533406
70,19.95867693758807,49.500559328578085,48.5839907579904
71,14.437600509070275,40.78016175499086,45.721593688842894
72,18.72458652021857,63.06646981653799,40.840099516284056
73,13.814369811608923,77.46097165620276,38.319974533523734
74,16.135482214388325,46.16845311779499,60.192217158186246
75,24.4350646788579,56.552820099265844,58.28169005420128
76,18.67234728579607,59.72610480743679,28.267448494701977
77,21.838744194003205,52.149861550602985,50.74067970407504
78,23.989465853502036,45.68224943006817,61.28172399736061
79,19.539568480387217,70.87813304880785,69.3700172599153
80,19.99393237057707,56.32781029159689,64.03141979318359
81,22.869532670469905,61.18609705870332,51.48900605250403
82,27.040769147152243,33.01243588990105,53.69573526423839
83,18.445622523744838,38.925338299405745,50.20304874808132
84,19.452523422038347,37.08244061162944,64.13669982405139
85,19.488635680763625,54.80496124198804,45.338643935402885
86,24.089530728006544,89.80089597664674,26.154855664188194
87,17.20916096927258,64.96869440628862,52.549344987718854
88,14.173473400622502,43.0841930658094,56.8479592933935
89,20.014619936856647,50.20564316872904,28.105846322497346
90,18.222442814735597,26.581891063984635,55.94621176961236
91,18.05679605205922,46.83761734263762,30.158483963821887
92,19.122109529006938,40.658352104386644,43.930199251580525
93,20.607228895650685,71.77733145107867,35.626597894356
94,18.13881415962304,50.99507099410044,60.47196758169418
95,21.621819964584446,51.009064134392816,49.25273730713747
96,16.98333989495902,76.8660430889604,50.922081224361754
97,11.554645247925716,34.804608206136585,44.78617923823396
98,23.562772688909003,45.48701308784261,41.81279853712646
99,19.64458529071893,41.169069162086814,49.52188308267956
100,21.638834173392162,48.86546447845406,47.75550362959005
101,15.186914383516655,39.45172671068152,37.38679467161227
102,10.78387790788079,31.05249569076413,44.598678288760894
103,18.108943670976462,38.68051367692047,38.715327435924245
104,21.356323047396575,58.63414621565305,47.72095778988844
105,11.909043622856965,60.582117057142426,38.560817971466136
106,18.429340411959934,39.86557587816245,37.652070334420074
107,18.90018420439971,60.00848328088329,34.06204954411314
108,12.346773624042358,46.40190036430429,63.25021631511165
109,24.61350010650313,68.92221979973762,71.93677692720777
110,21.40839676213646,36.92784058470658,66.41135493346022
111,22.90866192116423,70.94913526526219,84.30491356384594
112,14.738328146390357,42.429484948815876,70.74136940431168
113,19.46861593252463,27.431449576670392,56.30673008735251
114,29.481632644394,56.05485511865989,34.81385595985675
115,18.88068499610345,44.4815515269302,48.12769686006779
116,19.132032946818242,65.53147716966265,64.59123370118229
117,16.067110429036305,62.230445645948095,37.472912256605106
118,19.771658911279843,50.68545365794461,46.10026984440246
119,26.803247825610526,40.88268841632925,61.331448382214305
120,17.468305007208112,47.554551939132345,49.02480958443023
121,23.292160181700282,47.47647079286131,55.429703995679944
122,16.3553522370203,48.297707347659866,35.34900413807438
123,21.411318960175716,38.872233934987385,63.137792547387036
124,30.30935790821682,28.75930945786154,60.54671373448973
125,20.790526115549742,58.9795790967255,58.03697248896648
126,23.793088399474698,46.118076088985376,59.830345127062415
127,24.971848747572388,47.282106287318406,43.01816200117259
128,20.594966234496905,44.881467863611896,61.21263404490956
129,13.751003714605698,46.466576548588925,41.949108328209164
130,20.766009249028908,51.29862804080148,49.174935901957895
131,23.164313189349393,42.28576590738609,65.66962520041135
132,23.340409738888564,60.540634937898886,66.83406338442995
133,26.87433088373225,27.306707086244803,20.93480192990395
134,21.440497281187508,63.64330727735487,49.76570244004384
135,18.886902538446943,51.171955818940084,51.38179763614324
136,21.880906458627926,44.74792113724205,45.75908685457743
137,17.72980212198882,24.183775935738247,46.402592864526056
138,17.17906118982267,56.3922573544925,45.99109195130619
139,18.2251189875009,38.114198090915565,37.00168293128679
140,23.340144113784767,52.16149538419584,60.68229424007547
141,22.300844935834554,52.82607230727226,54.88305981436161
142,18.605327886018234,50.12245626343926,54.25938420947877
143,24.443319834257203,51.300615906443234,50.13474387402893
144,14.892175070083335,24.928884399144312,54.943397918701656
145,25.138547016845074,64.458587601238,46.67594504418588
146,20.915275708830485,37.51312800255252,46.4212564946296
147,23.49165073251989,59.14031356090287,48.013895403685616
148,19.98335934261067,32.69366510125664,51.84036933675321
149,15.360567557345203,55.560271522761425,63.69407741748943
150,20.782900890152394,26.917275411019283,65.81816299659101
151,17.966771860327217,77.07751682188356,43.531414806220475
152,19.801799543351848,62.84117183048541,52.68748153294417
153,14.562600496038694,44.36620011327165,68.53859966763231
154,19.50971624524577,49.70454046806265,48.07783151857873
155,18.365500227205786,40.90901052482814,39.509296841156356
156,20.54037840267902,37.12537698041914,42.78019078060795
157,22.736043583152483,51.8702944578004,51.321480455062584
158,20.664658616292538,48.87824283208208,41.72167923818272
159,17.596821421606826,42.45413267570513,57.02314765712599
160,21.613093737190816,31.724925716530432,55.30297377439579
161,20.278993671162052,45.55804667077143,81.28662192815594
162,18.181124352453658,39.748711343841045,40.937297315838244
163,18.707177793819803,31.561906492706495,20.035832496700824
164,18.506633620798127,59.61286616854244,58.930052632650515
165,15.726280700660734,35.219513088953,34.31587974008491
166,16.555152754698774,38.120801243096814,47.03087060419568
167,14.268610003961106,39.01032106897711,33.705061346926385
168,15.359642657385194,64.96773789541913,66.11390774689528
169,18.64465451637959,65.26421365719938,60.66145093363779
170,19.83968052564027,72.65620538633766,26.69980650235475
171,19.77879151586674,39.95785724555748,45.890484934413145
172,23.436049583735493,67.60963433057574,43.23245289020672
173,17.930300565214413,40.92439469606174,77.75684476611166
174,17.94780772093379,63.56741762557414,37.15223033552018
175,22.04883563681084,24.200300254187127,52.021003508803766
176,18.51032530760689,39.16139677286049,54.41815537511164
177,25.0621460084909,42.69321578108417,34.789219759179474
178,19.85483749246119,23.41843783823636,37.18054712367867
179,11.635485886975804,48.40617724338943,43.65239396284869
180,21.322719185105676,35.14154234993202,43.53773804530372
181,18.769600452887943,34.643300607133476,66.7104329581906
182,16.798504349922762,61.87436479369774,63.20871174972034
183,19.103952126737962,76.48575667955443,56.050497527444925
184,15.070435896282927,65.86529405927105,16.295000673683177
185,15.145904072272035,46.95468405992571,55.911749716860804
186,18.61454582615776,43.422638514043314,62.34453654045144
187,19.079759229650385,30.276375492455564,48.32465609412624
188,16.98603370740931,38.299123628674735,49.250346996567565
189,22.4551293249353,41.31780292299901,76.9717881055359
190,26.43426709002212,51.352488440615424,48.96419234791046
191,17.692346502101177,62.88513992882291,61.24107616039627
192,16.310524465683354,49.8586561729287,60.49295170578042
193,25.901668344153695,63.910497589457414,52.93604457411207
194,9.92309556558223,47.37725057195977,54.2002123080358
195,17.64380849210384,41.84803558831963,29.679580072844278
196,17.826102774051133,56.28997664806509,46.32508230235503
197,21.49181716959498,46.87831622902819,57.88449229868999
198,21.61715119880565,57.5877507433756,55.911698358039786
199,30.050557421270355,68.27631865498289,42.62054669817089
200,17.383217606908772,29.481480291619985,47.233284004935335
201,18.75927688481521,64.8074803763948,52.85076624332049
202,18.039258299722263,61.24887893055601,55.595627491041206
203,17.462618256213656,26.513381028013413,45.420916066009276
204,15.799157417274714,55.48331867367419,48.17536386097454
205,17.879788521879384,10.355246571662924,44.80115886315253
206,22.549125729971557,45.74069112795151,65.72167855344017
207,21.44097215961079,65.52867414746852,77.91017079611072
208,15.663640603962588,44.37493683845648,55.667642646684676
209,19.3974699271493,46.19468700160127,56.22743112646545
210,20.932373562667244,50.048814908488524,43.99104465827272
211,22.785587966851566,46.789433757206396,34.755344102234574
212,20.326155487293118,59.5375810833602,56.05363284490936
213,22.994353570239028,46.255128323814084,49.69223484313679
214,21.562702287085386,49.239886674954704,50.28849063704718
215,25.29666892323087,64.87290594495688,50.103343877554096
216,15.532197133342386,66.71862727756071,40.39802598530539
217,22.54192000813116,62.83502234311258,53.172319027337345
218,19.331961017833123,36.89387103588541,20.161997883378678
219,25.29035676434456,52.28418400189651,43.00542766445692
220,19.142055231585587,33.381136759565315,55.969901321094895
221,19.559070332033123,61.409721495117,63.21028996372881
222,14.813985833786017,66.68813341607745,55.24865045614516
223,18.377329810765374,43.0301398621935,45.50438926941659
224,21.123755406225857,57.47415509398469,58.91151154627061
225,19.31348389434537,51.83545782109512,47.815096688041685
226,21.05053607710491,56.94805370237925,52.15923130957066
227,19.879410898514976,42.46372122823563,25.048547285606215
228,23.026956519386257,64.76338305330079,69.20332576425655
229,18.919686555754225,49.75728762864274,66.3400513607709
230,18.067640694897733,67.01880488334069,42.81589919334782
231,16.55539311770053,61.77401112212219,71.50538024518508
232,24.78283367818913,55.920365608872295,49.45278954890305
233,20.81823931874859,66.2403630293178,30.59365305464135
234,18.68767327631645,34.45594823129485,43.03088147910744
235,19.7329049014906,63.108550235930984,58.765840128017096
236,17.047688311697804,58.4489078886285,28.709689126578052
237,15.63224365488213,44.58039894418861,52.57286486506355
238,17.548179375862027,32.76039048013486,58.87577580876463
239,16.625455712986454,44.185900802106204,75.42164261158
240,21.76347523335674,48.74123146749838,45.39894977687549
241,19.233720931306266,47.744629452049956,37.37521711354145
242,19.60415325287022,64.19096428383982,78.05839786405532
243,20.423449046881544,34.03457783279954,51.70417577633272
244,17.786283098821528,49.317429303970535,60.206204728736985
245,21.39295241265472,58.47600854357893,49.03287085750133
246,23.885037939575334,61.01907255333454,41.02210949543507
247,25.74279320843329,58.977877860118355,53.65105432073945
248,18.251788691447153,47.39913036418829,51.81681744461667
249,16.808347774795333,45.6632487142696,47.998918669501094
250,18.408321538762234,50.90341600143545,54.7479722339671
251,17.010527911717375,40.351539049329006,56.09010735954081
252,20.247735023375288,43.53513777540101,50.91266656948504
253,27.85777881144721,41.39836879632233,38.69450800541548
254,14.90590310020335,37.83421256616949,35.63238572968763
255,16.375902025718155,56.252116649446464,38.0157607841825
256,13.861096228101053,72.99797695576186,51.69183116760634
257,21.69739687251612,53.85699264992307,44.76017920063903
258,22.903559781938394,59.19316414835089,32.690341023013964
259,22.4617694403739,60.801916541817405,32.721579834635705
260,17.443788414488722,32.42785226583568,37.83403722066393
261,14.71538149564879,73.85179734361158,54.549396963519456
262,25.569131354719616,31.703257621372053,60.20487685647706
263,21.32197267486011,69.55157546937451,68.75921126150341
264,16.82172776816367,57.338645480453906,40.531620738980216
265,13.39340557855596,62.2003663802816,35.274266114847485
266,19.181772772944065,48.34771318322083,46.97021862071798
267,23.74163124482045,47.986635917079674,59.07551873494797
268,21.74137352713292,63.78452258437194,40.36064426001707
269,12.695578634865795,70.33035017987197,57.62970355509803
270,17.361004375683585,39.595918231915874,63.958491264248195
271,24.86542129640724,44.32938507938604,41.855320291145816
272,17.961304177777556,49.293047572000695,48.86256712786604
273,21.29160459342695,40.01019744962455,53.72453727458652
274,20.71178431278468,19.19716927576632,43.615055835500634
275,19.87220979449138,49.72010819828301,41.66561765351276
276,21.02700394901906,51.76066332518046,46.17964583178313
277,23.735297548029532,48.02822796662135,42.14351027295769
278,19.42767930770513,51.280804347327205,37.6815128682347
279,17.23528278539798,51.12451949001104,33.92159332166861
280,18.962636845485882,83.26542326449484,57.14172125335318
281,22.267982885268264,38.701122735444066,39.106947269863824
282,21.786390467557112,33.606778399240696,46.79220587188544
283,17.9579853033496,26.19115988579816,56.696363944360456
284,20.835854095639444,49.00771187245112,48.015153178214064
285,24.477365736928856,43.777525184647466,45.031357807027945
286,17.017262071853736,53.40277708756069,27.97601546437694
287,20.320607049652942,72.75264923789763,57.38556464092442
288,20.232735923398494,60.10735466952341,56.82386155041215
289,14.845110999334054,45.91205314539948,50.51933925913687
290,18.734696855306442,15.863819618326826,51.9854095022527
291,19.254499926603103,66.10190281126722,64.88090987564189
292,16.20935375550129,70.68406362141178,58.52754655511537
293,22.538398373701085,48.54748580451092,34.96227773217691
294,20.94819849540633,41.194343869993475,53.613445408500496
295,19.65142784283642,61.448992007493416,43.23036121808213
296,19.912470373301662,36.49109598467151,47.386606817584294
297,25.632244025503677,41.06710122640529,52.43219406764416
298,15.899360511541419,52.37898406044339,60.309897544736025
299,16.686553331216142,52.845973491346655,46.41309221046527
300,17.47652175226842,60.4025105009891,56.57989581980607
301,15.937136732382704,30.586554496814635,48.0664927492853
302,23.387972901830636,50.6200298809596,36.687504515837865
303,25.173372213331618,57.637020857092296,39.73325095938329
304,24.950406480451306,43.96499322802347,58.065840771651295
305,19.248887774234273,66.0743532953767,68.40414093025852
306,20.89767226660852,62.23270396779387,38.945920216525984
307,20.699248854901587,64.60290664017099,55.12022622838534
308,19.12281623644007,57.49846625544748,48.66243172407822
309,18.74900612284983,61.04737622176383,55.10900359791667
310,18.49741941944744,70.03151884136899,47.28877447885248
311,15.23217275944345,54.3519978283402,59.650819023850566
312,20.7186222800199,65.43930030320965,58.99483975519281
313,15.559709859448375,59.843031109723285,47.69214678681781
314,17.99384731782169,53.10293962125135,35.77079516777063
315,22.28968862856872,50.56087595688913,66.78325152678981
316,17.03390409044024,40.11544065788994,43.72376308173124
317,19.67137992466648,50.625913864259175,55.79278147829104
318,19.139407316796493,57.84248806290363,71.23166948874054
319,16.71663804436815,41.92610638403349,49.15224779967286
320,19.32833880602492,52.96859050260916,49.27225337281177
321,17.16608356189019,26.69026307720133,18.726054380699832
322,27.946010134122538,44.6008604828215,59.038709332474525
323,15.225018130289923,50.75948416639049,57.48970182387634
324,19.12031807650095,70.75317948159348,37.65634728531821
325,14.712461234271057,57.16552911993891,48.89259588849336
326,20.003562562414878,52.262220818682174,44.138817476286846
327,17.914971784490856,41.16375909313915,56.71930144004521
328,20.011240936275037,74.73633958877588,56.96706367442529
329,18.884145961187127,65.98393483304702,19.74131752222897
330,21.84257785954695,53.89084741054766,43.66318280358181
331,20.211650908977056,42.193595071610275,40.838182796749294
332,22.699834609817003,38.83558197474454,68.05771252647635
333,18.10338784144138,49.21440611742679,66.04045871157973
334,19.947078129388082,41.11251246206394,48.73468798616819
335,20.2128416174097,46.08221003298128,35.165871768386616
336,23.176713046681673,51.27249986752503,48.86507305347215
337,18.276586509570343,63.849892241091226,62.75834691606864
338,20.86946725551905,58.52095945040495,54.914635487824825
339,13.583262758261805,49.11315376876165,32.77024832171415
340,19.019303003371594,42.83884035214829,63.927253639250914
341,18.372283739552987,56.471960987066254,43.4281789407238
342,20.478141261554768,66.80864330099286,54.06266774236045
343,16.62253382024933,45.223862294375735,34.586744924038214
344,13.41447368031426,53.79641090421344,52.22201849900606
345,21.234604468281844,56.963332776345695,66.24360820175065
346,18.05858055203721,36.42417415482417,35.45746276014281
347,17.14713663311986,50.66723175930017,48.289638815117506
348,26.42629909573724,31.880646912663607,62.122606407488135
349,18.61533390852988,54.99335413885424,39.816790092628615
350,21.697739437489517,46.363610728427936,23.51199413898769
351,18.76353058171721,27.772274034390794,65.01059670994417
352,16.093533363963456,55.26441411575769,30.569692784698617
353,22.58146365314237,44.887818815603595,40.80298964190006
354,17.95779779047202,59.045279614017744,71.15526393109951
355,18.571714740609217,81.74488989378163,56.36006376329035
356,16.053712857003124,61.959433829124535,50.251219023106835
357,24.414079341457338,68.57271265843006,39.707556674698914
358,15.20450077791062,55.69425763409549,69.40214960917503
359,22.000112351612326,45.373956858116436,38.63603925042639
360,24.116667270342102,57.533346374819615,70.80769909092963
361,13.427002407669551,44.61817579052084,80.23841325241243
362,10.837681131400803,44.30163021971151,30.67573327158391
363,20.787184519872085,34.887371872819365,45.16938084252376
364,20.135562275276268,47.68813361797996,35.47803709685202
365,13.953149941004556,52.2662339333215,38.94710046442175
366,16.34572771262365,35.63367850116771,37.53316894290218
367,18.09623175103241,54.71230729426044,42.95221162473124
368,17.661982926899,36.125931615649186,24.393852277385598
369,20.758900157940385,34.429946146688934,56.5831538243704
370,19.00316033194787,74.65372781783935,61.23264483087125
371,20.24891409432553,50.230977409122765,67.20044524625129
372,16.98472782299654,67.51075199222446,69.91276924714549
373,20.525266147381853,62.12275670566644,45.65276201947761
374,19.92740578870569,48.5411284252478,55.96110277005693
375,21.100244745532358,39.145239620521735,60.92731542000475
376,14.292042204025778,41.50272216385084,45.79751503143503
377,15.919184016382076,43.95377321129988,61.096111264303765
378,20.20261311159981,27.80584019111747,45.469607198062825
379,12.836676838863232,60.033172919785194,35.75115921824624
380,12.877295089742255,54.63602430853657,46.46309866052161
381,25.858390071591398,65.5484253316666,47.60248043633971
382,22.06979491699516,35.8602970553881,50.15174820142023
383,14.277017563121547,62.077909813619144,46.033935505100835
384,28.563629275698727,40.354901418148074,47.84990023450303
385,18.50949521698743,32.76445661860538,56.14347536686725
386,16.741820937366747,42.09985872001799,48.96204419877851
387,15.153347643977622,49.120148192561544,57.790593175105215
388,19.090672211864685,56.30485276526674,13.644052583055855
389,16.526849599804653,28.262535432113477,41.66692838503024
390,24.683376608353377,48.41261503129274,53.9272639413865
391,19.801709606086746,48.783524372882425,58.23666236636046
392,18.11425959183034,63.56581586515113,58.328688390122
393,21.824852634535194,63.062700238579865,42.79864738343734
394,22.1551214890863,51.40527886502817,66.7953859414549
395,21.694020025925802,53.51984987190707,58.725847045089466
396,22.245958599223062,47.244107976813964,32.8992536275443
397,18.572380952620247,37.86300373842782,52.92775615327179
398,14.794116013433934,65.58245291808785,63.22792887925982
399,25.533846136007448,65.18151979311882,41.67903563542774
