unit_id,CropYield,LeafGreennessIndex,EC_Salinity,do_ph_acidifier
60,16.057764376780764,7.4959987996636555,50.28129071280168,50.0
61,25.02829241767662,7.464222869947629,51.06128843219349,50.0
62,14.815510341551455,8.31633736375334,38.22064311418037,50.0
63,23.025754183735547,8.323794338749034,50.50967439296014,50.0
64,24.366835579629427,8.34259823754006,75.94624227171997,50.0
65,17.82658058600633,7.457307045002235,50.60375903182166,50.0
66,22.50082073685663,8.266711741561211,65.85815669792862,50.0
67,16.95926496423867,6.980096124698894,54.87262647520192,50.0
68,16.470080891183557,7.927291366921537,64.94975989991296,50.0
69,25.981739712076045,8.287731730673446,31.969366952395767,50.0
70,22.066760077737438,7.573910501474094,38.58231368965384,50.0
71,19.213495745482096,6.9635661269182165,40.31089490067157,50.0
72,16.79046495698884,6.890267991904957,67.20500765878737,50.0
73,21.37858865111916,7.605192159226982,37.177518263035694,50.0
74,15.096586413937597,7.761922429950035,54.49559916912975,50.0
75,16.626033553524266,7.212265206862841,41.745776821491894,50.0
76,24.21769057514957,7.471934799247661,43.81909265945668,50.0
77,23.63626778431464,8.108753025650369,50.1804069921926,50.0
78,18.30597496665398,8.218522456001699,48.307337346493256,50.0
79,15.538658431421656,7.802899224088008,41.60192806819096,50.0
80,18.626819899623637,7.654085275688484,57.29252034941543,50.0
81,20.329674545679204,7.626984792029248,42.21949202419366,50.0
82,20.94334950935206,7.441674749155273,58.9411336100207,50.0
83,18.62042789527536,7.126521541888286,50.55260339001848,50.0
84,16.59408429963887,8.07011229651543,53.08659066032149,50.0
85,13.676694033524935,7.628000062947779,36.09243652094738,50.0
86,22.830481770516045,8.259122017724215,35.383422358693664,50.0
87,25.391362633236533,7.22045097789086,53.766225618258005,50.0
88,17.898901241931675,7.326992226266648,51.871485620896166,50.0
89,16.48433453680328,6.997625275390893,58.203108678583824,50.0
90,19.41574126209198,7.970465186127314,43.02608716678224,50.0
91,15.664792956465067,6.707030902845887,43.8929598165884,50.0
92,20.94596997158353,7.0620207992393125,53.20665362903762,50.0
93,21.62293772784591,7.7481160671498825,67.36156459066177,50.0
94,19.202886761011335,8.210973654082284,42.290979862444985,50.0
95,16.12877223074624,7.514773551673078,58.61666213024985,50.0
96,23.34903348784114,6.132757355967183,48.24912940440838,50.0
97,20.05682409730206,8.24410191361697,51.16857182293111,50.0
98,21.040760215131932,7.520949243675596,65.83948256761617,50.0
99,20.05455934073483,7.231625266647971,53.84309563291306,50.0
100,19.19453752097661,8.271734698476433,44.82195561777353,50.0
101,20.558639585212063,7.205907035615643,56.262713331685205,50.0
102,18.142382383611828,7.250235055538908,40.41023479984474,50.0
103,19.34410332360827,7.593723521584678,21.616804616603233,50.0
104,21.338105917999297,7.162906150159185,35.039778288642,50.0
105,27.305533674541124,7.613818368392431,36.37036063976579,50.0
106,20.008619307349807,7.7292972760958705,41.51117580124859,50.0
107,27.299368358443466,7.8208684398960235,41.352314466645666,50.0
108,19.458643549342963,7.602560469212202,55.161631043028784,50.0
109,20.61605042199695,8.019312768747143,48.64074552238921,50.0
110,24.715368446455514,7.8718750316276545,65.4682281208017,50.0
111,25.47456808576243,8.154776806942001,81.75317819447768,50.0
112,20.893173929318547,7.465221349379605,20.942195805454105,50.0
113,17.30058814279214,6.852004716039884,32.686922621044005,50.0
114,20.535571865750505,6.962745377637084,35.78139718637344,50.0
115,22.544409344229084,7.444028797077649,60.95941787806986,50.0
116,23.808582929222908,7.131319777884665,38.546012576842195,50.0
117,18.090443124775465,7.454872517167938,36.31570671657721,50.0
118,21.43513791254118,7.372454450460892,47.6880627124494,50.0
119,15.085157341022274,6.864715742618525,48.45033005831012,50.0
120,19.321811707560652,7.871071294108961,54.87786424782061,50.0
121,19.494232542657812,6.7866534042410755,69.9352130529663,50.0
122,23.125702458887755,8.656998113211806,41.445620230329126,50.0
123,21.22652522552579,7.28487736856581,44.8213340777333,50.0
124,17.655823357710197,7.445257505402548,48.960193399734266,50.0
125,19.254983915622336,7.60810366955314,60.674746605864215,50.0
126,16.505988807074413,7.59715750361859,38.12597153700549,50.0
127,22.848207784128117,7.626044831499984,35.745799779926294,50.0
128,17.49120500275015,8.130813151705775,55.06221934220831,50.0
129,25.025231419783097,7.8437106335858235,66.32836610877412,50.0
130,19.78790682214899,7.893406380659318,15.436728939743466,50.0
131,21.29346981692565,8.000730582852894,47.32143332539661,50.0
132,21.0888933013724,7.26939893074064,67.77375234478994,50.0
133,18.67682968991132,7.688640214395335,58.30622697049147,50.0
134,19.676848406062838,7.883933298377926,65.73675660361242,50.0
135,19.478373890896385,6.971722213951966,54.345108905443915,50.0
136,24.907778912841987,7.958907316223289,51.651214885737865,50.0
137,20.386402514842278,6.904645853162493,51.370820254775296,50.0
138,27.576564036911655,7.459299596528652,38.43667560555825,50.0
139,13.842386241667102,7.851212093165752,42.6242470739537,50.0
140,14.958800264148813,7.367595764739891,40.5579123221807,50.0
141,19.72605856145076,7.858611748144653,65.27303779409696,50.0
142,14.55580467360886,7.712722602180603,47.870138222370635,50.0
143,17.138108370217168,7.265440859604565,47.0163948420047,50.0
144,17.209005370263537,8.436224029815238,42.04220441989411,50.0
145,20.200754091990277,8.405815880314059,50.9194619269487,50.0
146,24.225531969493705,7.391189432821965,75.00480394336391,50.0
147,23.27655142318436,8.323420306083468,23.919150142971816,50.0
148,22.960910032104472,7.724732044528083,64.35232166224591,50.0
149,23.21310137154203,7.4825047422138145,49.432119727511584,50.0
150,22.915365772317855,7.007334835598246,44.31000174059598,50.0
151,17.955875788167575,7.124896484089395,46.143033898354915,50.0
152,14.600995862725576,7.370011593920308,41.7198006487347,50.0
153,19.99010559606905,7.526920750579856,69.72427960835094,50.0
154,15.368179795427334,7.42547571426287,54.9406241137,50.0
155,22.685782535078992,7.059203913717866,55.403589291586314,50.0
156,23.38885111127556,7.759698613606954,48.80049423371989,50.0
157,14.44664150326416,7.498076618557661,49.64492272091782,50.0
158,18.32733354506724,7.5481298745825445,64.97127669277724,50.0
159,22.33113701775079,8.045368608958213,47.720735306142046,50.0
160,16.33438224643288,7.80960851191379,55.03355538755843,50.0
161,19.715407179021266,7.4598220111262075,59.58487212274561,50.0
162,22.845135744592774,8.329843515094577,47.30055622653583,50.0
163,16.512965690068143,7.871525660471373,33.592703844833764,50.0
164,19.635687724437336,7.868824374740564,61.409102746623326,50.0
165,23.211064982644096,7.114697069263187,44.73707884031453,50.0
166,17.890083437037543,7.74705797992973,74.47156323707057,50.0
167,19.387124572694788,6.521468984506455,56.97116013477914,50.0
168,20.792709442793637,7.57384422251125,61.36863483119251,50.0
169,19.37146903389735,7.786674284248565,50.33385718879266,50.0
170,16.050466132054673,8.57871362551452,61.58128962381475,50.0
171,22.561689783694604,7.8279109186127,41.01403953503712,50.0
172,17.74818839804442,8.179023452908757,52.11093520030405,50.0
173,15.415737026118334,8.620387410398214,51.2624550062388,50.0
174,20.816388778940002,7.808424713038633,45.89691289671941,50.0
175,20.016161029399626,6.575845267238056,38.35781744406239,50.0
176,22.48889250199824,7.652052404171219,58.66693292273525,50.0
177,19.781013114967926,7.78681513219618,53.018115447091105,50.0
178,19.372529387123603,8.179743701456543,44.240982514200866,50.0
179,17.171196375700386,6.270995885612407,51.44990863484848,50.0
180,25.71979103224593,8.199292161280493,48.367497573897,50.0
181,19.927951221542344,6.785528916672062,53.36770567070117,50.0
182,19.461620570182433,7.875854305129133,43.099503142624044,50.0
183,14.62960676960592,7.063915552233469,58.23350945623812,50.0
184,14.49854178780955,6.872865361963623,30.16686456251892,50.0
185,26.538392778337037,7.961450581333622,72.3556040187499,50.0
186,25.02711879880573,7.675910885790056,50.986689726691495,50.0
187,18.394360875663516,7.652669732226261,59.159391054773366,50.0
188,24.31812957195394,6.190713538150943,47.015227496869585,50.0
189,17.962490101860485,7.428685705333078,57.87015569352316,50.0
190,21.679434220398353,7.541330185131979,51.87936309194656,50.0
191,23.382066362178723,8.434038878211442,55.30497737349165,50.0
192,20.462427859595568,7.444049209827013,57.34519341153927,50.0
193,21.42252629780044,7.837131738811222,36.89899011901754,50.0
194,25.755102266615634,8.56481217454373,61.10232754217323,50.0
195,18.14660915286243,8.197723208226863,49.55243852954345,50.0
196,23.27543142808293,8.022724595761241,36.89928575378209,50.0
197,15.85557932849651,7.723629837173005,70.2499340712538,50.0
198,20.442772807596867,7.515764944779826,44.60570286925689,50.0
199,18.66911273995557,7.450893010948628,54.062941004945884,50.0
200,15.210993224406304,7.472613599315543,35.686982587478084,50.0
201,21.887118145500583,7.503712559816881,49.73332702448583,50.0
202,12.786678535407448,6.967870185465468,67.25393767532422,50.0
203,16.478411503703477,6.912452999269692,49.44601162436436,50.0
204,18.00176546303037,7.453007749848033,61.00569038502465,50.0
205,19.45510095325721,8.516005061505654,54.47683149557208,50.0
206,20.70383359032053,8.066100822164751,50.388132073390835,50.0
207,11.733087947833063,8.517181919378883,54.760920516940665,50.0
208,24.223767803908586,7.997879319009275,31.78769509056019,50.0
209,18.795487805485084,7.290994018388219,41.79487858578176,50.0
210,23.545760710143302,7.078729012007987,68.71923597182733,50.0
211,18.2319254529628,7.710496675069491,60.9273592273214,50.0
212,17.40977982450823,7.799269588246139,55.77740503391374,50.0
213,15.317707228791933,7.771597577284587,53.47059196348137,50.0
214,16.275081713089055,7.786649619691609,32.16429409529259,50.0
215,19.045135227022342,7.7375971483461745,55.96865833571164,50.0
216,19.591715691516725,6.897776673155088,40.13656970350897,50.0
217,18.175045454908393,7.892522137311518,59.65524623733868,50.0
218,18.615723050341764,7.547786166865437,66.83031433430668,50.0
219,19.96472727290677,7.7635603359212295,49.8279266689553,50.0
220,14.467859539677569,7.6233334670642465,34.577566296790295,50.0
221,17.59229591406843,7.44795178041387,53.951407058053185,50.0
222,20.35203668915061,7.648673988264775,43.01106830560806,50.0
223,22.306069868625364,7.225012708244234,41.02491696138609,50.0
224,19.20675446816042,7.8197649433339755,47.65832587882186,50.0
225,18.810618894032388,8.26685609697564,47.86744988208739,50.0
226,16.460992798521456,7.750177437874877,65.97135460526712,50.0
227,15.926697522867485,7.129886665785987,63.3705374821575,50.0
228,15.531563695762259,7.76101807481468,54.180269144934975,50.0
229,21.620411812981164,7.191000364503869,28.714541754661678,50.0
230,19.881342324959526,7.205303714977066,64.75538074104381,50.0
231,17.184409344257368,7.515870639493549,29.932436569357314,50.0
232,20.073270026800138,6.834002316023743,53.8452192007256,50.0
233,16.18947875163397,8.342876098762556,53.83218818939004,50.0
234,19.95832516782962,8.439837042489517,39.226760312741106,50.0
235,18.562127896106645,7.185257428333481,45.02185756994022,50.0
236,19.0096597268591,6.791142432856043,45.31258007589727,50.0
237,16.843323346383507,8.167328083403508,31.32756245865744,50.0
238,21.890056149497934,8.110663073437617,50.952534062449224,50.0
239,14.440726309702278,8.43707883182525,45.07805237105607,50.0
240,21.076451615228233,6.795831428180648,39.86826713623491,50.0
241,16.717697466320384,7.935029307412756,65.3762348987471,50.0
242,18.802316138162585,8.732011983878499,36.803394838922074,50.0
243,19.190510493365466,8.126961343136182,72.60450733461526,50.0
244,18.67073924746361,8.196225968985418,58.060725159647504,50.0
245,21.023485155579838,8.326112506877898,57.19326971958053,50.0
246,16.515633376069747,7.3103584824639,57.0795087245635,50.0
247,22.895418278331416,8.430539468604058,53.234264164102854,50.0
248,17.44456727031597,8.078731664517724,57.930123722621225,50.0
249,24.100454302306396,7.430287213387402,61.939525133170534,50.0
250,17.040795652417447,7.976475446410036,46.82012531125788,50.0
251,17.557056524364523,7.073016580553906,46.79505486784469,50.0
252,16.275415262176157,7.850586523688873,62.71945885445565,50.0
253,21.925358351895326,7.799590351425339,46.82571695210835,50.0
254,24.893558201516072,7.399305336363322,48.6211812688857,50.0
255,17.006133958363723,6.624675470616099,49.912439280516466,50.0
256,21.273356614780578,8.217208204527832,39.54732608712063,50.0
257,22.606077014621356,7.326282646880757,37.59034394683701,50.0
258,23.34477593435062,6.642562689893016,46.60450075878928,50.0
259,18.27159719891781,5.881289153342209,55.0219777699013,50.0
260,18.881624314735898,8.243037835506428,36.407898233386156,50.0
261,15.730897947234972,7.746393535908723,30.94073761643376,50.0
262,25.243072101082962,7.9571804785289295,43.05818883173243,50.0
263,23.351776346628135,8.468037089842609,26.721782968511807,50.0
264,21.958179467097903,7.76892294630782,53.78156398972094,50.0
265,20.546082384879117,8.031230313438023,51.59445404242014,50.0
266,18.15062038499662,7.196164581824087,70.51987199815129,50.0
267,23.08504876353142,6.075371213068893,60.728676141442826,50.0
268,18.00963884420464,7.38763116394474,63.00970973525935,50.0
269,25.199567547489956,7.110761311865738,61.00374362659457,50.0
270,17.35637624792905,7.493610654277722,41.21569225244214,50.0
271,19.114119017570918,7.885249062633729,65.99631587030272,50.0
272,15.491013043310696,7.59436497763479,38.494431660584006,50.0
273,17.76507339537593,7.369528211406639,31.974383341766522,50.0
274,18.497854520827268,8.242508507552815,39.15510531990127,50.0
275,26.64297752503626,7.146108707167882,62.296499180276065,50.0
276,17.080434605987683,7.112510140759589,42.4910353448735,50.0
277,23.22343956612486,7.341920200372561,47.69539630251456,50.0
278,23.38790760049462,7.292025701982891,62.109849910355166,50.0
279,21.31542308939842,8.26675718621547,24.292265146023965,50.0
280,21.828467001127553,7.867560843880803,52.05238546254111,50.0
281,23.8412844934109,7.995477843281051,54.92829633211493,50.0
282,28.51575879379323,7.49695275656326,38.469455380075765,50.0
283,17.112789501741464,7.602103410807052,62.111552944384094,50.0
284,23.764231143006302,7.933004016482776,44.46731444724786,50.0
285,18.587038364630452,6.780811610175165,37.772527008017406,50.0
286,17.411301001508303,8.012972329609768,72.95481053147111,50.0
287,13.227062047740551,8.444257494718908,50.42083061860188,50.0
288,19.126880290715988,7.014720092784334,54.53610291049621,50.0
289,18.773699759316038,6.734491449676404,53.83294051436469,50.0
290,14.93879264981138,7.415726159399761,62.47565245417877,50.0
291,21.779252265401617,7.0708020631008806,64.8777551718825,50.0
292,24.59436623488143,7.091743537508487,50.12888018975199,50.0
293,16.737143405665613,7.640058343018099,50.14230763002229,50.0
294,19.669208109335983,8.190871615563804,60.750606276564305,50.0
295,11.279882819207302,7.363090449729132,36.45834190395198,50.0
296,19.417158289952148,7.703098165580933,41.51896581291738,50.0
297,18.84692092291952,9.052053285169539,38.64197317157871,50.0
298,15.165643458385224,7.844498013129883,43.8544692626142,50.0
299,17.51967998323354,7.032772747489814,40.93606809479322,50.0
300,20.120665226556596,7.354280597673809,43.07019135615511,50.0
301,14.512953182897846,7.114963739018773,42.47192437868022,50.0
302,20.608666250363136,7.499433260429081,44.144319127530814,50.0
303,19.723517686959642,8.223628808866469,60.59051225614531,50.0
304,20.871503308326698,8.013799349905788,59.26024401744832,50.0
305,16.108537466516008,7.263830974336776,55.4027174770762,50.0
306,15.678349888868993,8.153011785191822,50.928110266167046,50.0
307,20.300902076328967,6.535923455179044,39.96173701131487,50.0
308,20.694424588118125,7.597930673457927,56.41099499571904,50.0
309,17.977730806929426,7.4271996410056715,51.59936375940332,50.0
310,14.191483520788768,7.286256759911987,43.84012100329174,50.0
311,18.47405543513677,8.013747163109697,28.116720320492735,50.0
312,26.6492039400107,7.39993430401612,35.83069843450449,50.0
313,15.595396508031394,8.051968630483744,40.10565334059683,50.0
314,21.939071910271103,7.42548401371072,56.49971939167585,50.0
315,20.29659635437836,7.5133942531835265,33.904456511432095,50.0
316,17.137818313931486,7.668358056620237,67.31166828687009,50.0
317,16.629972192075257,8.46434249878196,46.62854935543689,50.0
318,26.16350016813944,7.9512489109094036,55.8577466446327,50.0
319,20.20265312710783,7.861256454571677,37.392904259289885,50.0
320,25.75845059049832,7.9163014416061435,40.12570599738484,50.0
321,16.002671763121437,6.7242852985861195,58.5679102677368,50.0
322,17.583614721056335,7.13839146701076,29.15274089118757,50.0
323,24.665624956568553,7.655748561172377,68.81246116459542,50.0
324,17.984085558549054,8.498366950913397,62.698814640729836,50.0
325,18.950332695336474,8.644041799226367,62.55642354983637,50.0
326,16.8266888370268,7.146565044399735,74.70462527848507,50.0
327,17.748029441787615,7.646525334218711,48.61490912908778,50.0
328,21.951916934250566,7.1586833214162455,49.30128431702419,50.0
329,19.731847740141106,7.757253812647252,73.11613468145218,50.0
330,24.189668247768136,6.866756592301737,62.97056022067913,50.0
331,18.047017307312288,7.7052291083180275,37.68726388217222,50.0
332,20.045304167378315,7.020948379823719,43.331118293520916,50.0
333,24.09681966616474,6.723956894321869,43.03228558197804,50.0
334,17.63791410129856,7.447502863858619,52.23201261340394,50.0
335,22.323553597674945,7.547125097430492,53.44885266320928,50.0
336,24.417076524787355,6.954671401016165,48.93921047457646,50.0
337,19.58156534408339,7.718619372581186,56.91472609348742,50.0
338,13.803528228458656,7.419128525476402,56.02033279846625,50.0
339,23.12770330676974,7.825189011559964,40.774555831230394,50.0
340,22.457275328314868,6.82553811668635,32.629164654812136,50.0
341,21.67379231992646,7.71656485849978,38.548465849189256,50.0
342,21.57729195847385,7.007563374889136,70.6418570663344,50.0
343,20.579342941073733,7.355196341219079,26.805978837429137,50.0
344,15.98700915385624,6.889144435787532,35.87474788693838,50.0
345,17.868926862266783,7.29435551273741,52.689344360504684,50.0
346,22.738490898346914,7.766967203733798,52.10192250139107,50.0
347,23.035927576173826,7.342116293927603,46.86960496792403,50.0
348,21.012345207443683,8.700050985070202,43.32953192449547,50.0
349,17.16602607664735,7.6869256691144425,54.29991696303611,50.0
350,23.999261620328042,7.428837020976142,39.92650172184955,50.0
351,16.06912450407752,7.653900478869147,51.77070066790632,50.0
352,14.333090117298054,6.694828709236125,53.42241739985579,50.0
353,16.55750463782884,7.465288683891814,68.30667069942598,50.0
354,20.48570234668323,7.277526249237574,74.7502427846087,50.0
355,15.615034560316335,6.95211051282046,30.65921450433834,50.0
356,20.379510128798373,6.935368780252557,49.84212932320582,50.0
357,18.39930262767264,6.978452528034536,45.197776118054776,50.0
358,21.967210943716047,7.795323256769561,49.29054465990915,50.0
359,24.722200458650168,7.691882717125926,58.446632900114764,50.0
360,21.722093273081477,8.506643294254873,57.878574816738364,50.0
361,25.01076748338629,7.916318428845729,52.44137156047841,50.0
362,15.393785412913456,7.648693466588698,51.538231199916986,50.0
363,24.01602743335276,6.831366192447696,29.94832471612964,50.0
364,13.18340225548302,7.487357011001531,57.356933132185794,50.0
365,18.268398047846183,7.5482597855426965,50.048637628547525,50.0
366,21.26286024078034,7.190169394411749,37.08637542547359,50.0
367,20.51778832973054,8.466800212128632,36.28869984812753,50.0
368,18.8723033204017,7.801721302601115,54.754086419167585,50.0
369,26.007181032034207,7.494394860971401,42.459202563557824,50.0
370,19.476290919691113,7.663104449954587,63.0073787229218,50.0
371,17.749221337524084,7.1162363739929475,29.23702351710535,50.0
372,22.615931523115147,7.996033052608779,40.718631171254344,50.0
373,21.97850346614232,8.329732656413103,38.86176314653623,50.0
374,15.893409604041297,7.175212670010267,39.533739944507914,50.0
375,25.684426987864942,7.549559677860521,59.149398588475016,50.0
376,25.885151107808973,7.177210479801694,35.23767386421712,50.0
377,22.921650532400268,7.587366385336781,58.28345852190927,50.0
378,20.758093862312926,6.899656384800376,52.98675927478576,50.0
379,14.334878405317715,7.092168469068465,52.288822415993266,50.0
380,19.831800297951165,7.376226109334571,62.70749914982705,50.0
381,23.821369313502675,8.507673268472052,49.76537523350229,50.0
382,22.784117127144835,7.9241453486732505,53.19255975838825,50.0
383,16.24519525440684,8.600203883087843,56.47847277858082,50.0
384,17.969470665944158,6.7176498787368795,33.14564750491978,50.0
385,19.858610810460586,8.006631463016465,43.00703463139968,50.0
386,19.9235970900679,7.802539989469598,49.15624735601393,50.0
387,11.673196744096389,7.95545912304511,51.83616483762953,50.0
388,24.626250074655523,7.732905368606337,54.71999175999578,50.0
389,10.556336915862856,7.160763665226717,50.12919785726557,50.0
390,20.678216411189343,7.846757751910589,60.52043222650789,50.0
391,19.960678806039837,8.325261826854094,62.131469176939916,50.0
392,19.91838537388559,7.498395170482397,68.41536343388255,50.0
393,18.049293201478367,8.037858869423548,47.04973737188995,50.0
394,15.082312413685859,7.758369402376456,67.2400214401331,50.0
395,22.836424296223058,7.763217917620309,47.05934498934134,50.0
396,24.08185104444184,7.822944521187108,47.08661819260712,50.0
397,20.69709856145437,8.077098404514787,21.133704779971076,50.0
398,23.531250732557552,7.8802525655513485,55.00658328324181,50.0
399,20.21025522003747,8.147999205367936,60.28699194695436,50.0
