unit_id,CropYield,do_iron_fertigation,do_ph_acidifier
122,62.17226865170377,90.0,60.0
123,65.65019647609205,90.0,60.0
124,60.13892044042782,90.0,60.0
125,64.42360954962274,90.0,60.0
126,56.376560338007984,90.0,60.0
127,56.98972856658712,90.0,60.0
128,61.41220342185708,90.0,60.0
129,63.68646675797882,90.0,60.0
130,60.77605764861948,90.0,60.0
131,58.93775447507201,90.0,60.0
132,60.67862972904122,90.0,60.0
133,63.03421802321469,90.0,60.0
134,61.63194013955606,90.0,60.0
135,60.52329313754139,90.0,60.0
136,64.06856975752342,90.0,60.0
137,57.86992787382205,90.0,60.0
138,58.23563293353839,90.0,60.0
139,61.431296307977696,90.0,60.0
140,63.935538804700954,90.0,60.0
141,61.571108589232395,90.0,60.0
142,67.77423538648343,90.0,60.0
143,64.25145107782694,90.0,60.0
144,64.19155384355261,90.0,60.0
145,61.08802538644749,90.0,60.0
146,61.86620446722164,90.0,60.0
147,60.68754163130441,90.0,60.0
148,60.57173155819027,90.0,60.0
149,62.994951752262885,90.0,60.0
150,60.95115475766525,90.0,60.0
151,60.94943711867485,90.0,60.0
152,67.36923533639758,90.0,60.0
153,63.50851638510046,90.0,60.0
154,58.63522769044333,90.0,60.0
155,60.760160758595624,90.0,60.0
156,64.11926316420343,90.0,60.0
157,56.004689445882434,90.0,60.0
158,61.48947301940186,90.0,60.0
159,61.27654002760319,90.0,60.0
160,58.654506379219356,90.0,60.0
161,57.623874262251334,90.0,60.0
162,64.84109803645698,90.0,60.0
163,61.45124817205143,90.0,60.0
164,63.97413052309879,90.0,60.0
165,57.875404391215,90.0,60.0
166,62.066146789470096,90.0,60.0
167,61.97439591483145,90.0,60.0
168,61.99729635986188,90.0,60.0
169,64.68638500791648,90.0,60.0
170,66.46354445992483,90.0,60.0
171,59.85179036580319,90.0,60.0
172,64.71372813914995,90.0,60.0
173,64.37722871196517,90.0,60.0
174,64.36125160926179,90.0,60.0
175,57.396959592547724,90.0,60.0
176,60.92486585751,90.0,60.0
177,53.07318362183667,90.0,60.0
178,63.29690000894378,90.0,60.0
179,60.1221512080588,90.0,60.0
180,58.69028654763948,90.0,60.0
181,58.35039966727484,90.0,60.0
182,67.86337710414553,90.0,60.0
183,62.95523254975959,90.0,60.0
184,57.217741770322974,90.0,60.0
185,61.584156156985294,90.0,60.0
186,63.6273293129052,90.0,60.0
187,57.2557851126938,90.0,60.0
188,63.246557757089725,90.0,60.0
189,72.41005684968583,90.0,60.0
190,63.25958914399272,90.0,60.0
191,64.6720798505179,90.0,60.0
192,59.737463480896984,90.0,60.0
193,63.46326345177786,90.0,60.0
194,64.95016034938824,90.0,60.0
195,62.93735666544465,90.0,60.0
196,63.785284767474465,90.0,60.0
197,68.03313556697493,90.0,60.0
198,64.10913151437738,90.0,60.0
199,65.39416628819741,90.0,60.0
200,58.84850553937851,90.0,60.0
201,66.04339726777502,90.0,60.0
202,56.40638598358007,90.0,60.0
203,58.048421575648824,90.0,60.0
204,61.583381579561426,90.0,60.0
205,55.69873546420171,90.0,60.0
206,65.75356265696433,90.0,60.0
207,62.58065282090045,90.0,60.0
208,65.12892014458482,90.0,60.0
209,61.74237670437096,90.0,60.0
210,62.94258702537712,90.0,60.0
211,60.66742859787472,90.0,60.0
212,62.34756383009156,90.0,60.0
213,61.627410294570836,90.0,60.0
214,60.16021772852332,90.0,60.0
215,59.120455892506264,90.0,60.0
216,61.29436774582952,90.0,60.0
217,62.72898012307458,90.0,60.0
218,55.15081810430101,90.0,60.0
219,61.34032270688379,90.0,60.0
220,60.433090661322474,90.0,60.0
221,61.68394812445066,90.0,60.0
222,65.26015247318337,90.0,60.0
223,58.39235274222581,90.0,60.0
224,59.74758582252289,90.0,60.0
225,60.5424564602523,90.0,60.0
226,61.99939416608713,90.0,60.0
227,63.40929154378323,90.0,60.0
228,67.32950645032123,90.0,60.0
229,59.96787933357667,90.0,60.0
230,65.74595140577061,90.0,60.0
231,63.12309857120531,90.0,60.0
232,58.28315431672061,90.0,60.0
233,59.387589183743756,90.0,60.0
234,59.146890051018865,90.0,60.0
235,61.19283875470346,90.0,60.0
236,66.02901378196877,90.0,60.0
237,64.24446255917799,90.0,60.0
238,59.00054716313662,90.0,60.0
239,62.1070218463824,90.0,60.0
240,59.31485860524394,90.0,60.0
241,64.65097949875441,90.0,60.0
242,57.88502574545093,90.0,60.0
243,52.98666013450612,90.0,60.0
244,58.33321835718293,90.0,60.0
245,65.28155871994903,90.0,60.0
246,56.75460028364827,90.0,60.0
247,60.08853143549265,90.0,60.0
248,61.66067309072508,90.0,60.0
249,52.82278028536929,90.0,60.0
250,62.97416829306478,90.0,60.0
251,59.42038073199633,90.0,60.0
252,56.52753562897724,90.0,60.0
253,64.96178073840332,90.0,60.0
254,57.32429556533171,90.0,60.0
255,61.507855379592634,90.0,60.0
256,58.99617485057898,90.0,60.0
257,59.63061541851664,90.0,60.0
258,56.461580831343895,90.0,60.0
259,64.98458727787056,90.0,60.0
260,59.90138493637393,90.0,60.0
261,67.02140026036982,90.0,60.0
262,59.59894533242506,90.0,60.0
263,64.88194525337984,90.0,60.0
264,64.43595139718602,90.0,60.0
265,62.47882134006582,90.0,60.0
266,61.0250963877757,90.0,60.0
267,62.61344140867331,90.0,60.0
268,66.49204212755359,90.0,60.0
269,63.36064269578956,90.0,60.0
270,57.29868426434573,90.0,60.0
271,56.228496989711026,90.0,60.0
272,65.38568483800921,90.0,60.0
273,63.753393011944596,90.0,60.0
274,59.997440069683954,90.0,60.0
275,65.1718419319724,90.0,60.0
276,58.7643180807954,90.0,60.0
277,61.655283487741315,90.0,60.0
278,56.50223646530679,90.0,60.0
279,58.195517312775394,90.0,60.0
280,72.04525944542067,90.0,60.0
281,67.08401770044227,90.0,60.0
282,60.890030624170706,90.0,60.0
283,58.13730868767429,90.0,60.0
284,58.22670626058112,90.0,60.0
285,56.229790800290544,90.0,60.0
286,55.661002519056424,90.0,60.0
287,57.33876317631113,90.0,60.0
288,59.726047356293236,90.0,60.0
289,62.091588107918554,90.0,60.0
290,62.40237616277617,90.0,60.0
291,61.259816089723905,90.0,60.0
292,65.56789498829636,90.0,60.0
293,61.67559269636024,90.0,60.0
294,69.96589180074398,90.0,60.0
295,62.651464030062165,90.0,60.0
296,55.652008314152326,90.0,60.0
297,57.834728012911725,90.0,60.0
298,59.70268968830024,90.0,60.0
299,59.2149412050118,90.0,60.0
300,61.99441308585814,90.0,60.0
301,65.14730879543335,90.0,60.0
302,63.74758738077859,90.0,60.0
303,67.65691883648019,90.0,60.0
304,62.8535558906259,90.0,60.0
305,56.62232243040352,90.0,60.0
306,57.92264408253165,90.0,60.0
307,69.1330336949867,90.0,60.0
308,57.033394645671414,90.0,60.0
309,59.88134052588523,90.0,60.0
310,59.172266820591446,90.0,60.0
311,61.625229740313536,90.0,60.0
312,64.00432164170512,90.0,60.0
313,64.44130638392431,90.0,60.0
314,58.42547348184766,90.0,60.0
315,59.811808943394844,90.0,60.0
316,58.769798959660484,90.0,60.0
317,57.38389118013137,90.0,60.0
318,68.89053864260337,90.0,60.0
319,61.71796188324952,90.0,60.0
320,66.12260238362353,90.0,60.0
321,60.864309245951446,90.0,60.0
322,57.638300857655636,90.0,60.0
323,56.957765635068995,90.0,60.0
324,59.68634202232895,90.0,60.0
325,63.152254202512076,90.0,60.0
326,59.750103678543184,90.0,60.0
327,63.304300090748626,90.0,60.0
328,60.84369935743147,90.0,60.0
329,63.4802155078062,90.0,60.0
330,63.59643498355813,90.0,60.0
331,67.77490918458238,90.0,60.0
332,60.35151319810652,90.0,60.0
333,59.491055703821864,90.0,60.0
334,66.84585143211852,90.0,60.0
335,65.43392396074523,90.0,60.0
336,62.12852755743889,90.0,60.0
337,64.0073003443614,90.0,60.0
338,58.2499395314019,90.0,60.0
339,62.13569076178669,90.0,60.0
340,58.979451423826866,90.0,60.0
341,65.88583598133074,90.0,60.0
342,69.0132110041459,90.0,60.0
343,65.18268744748681,90.0,60.0
344,62.53113011790467,90.0,60.0
345,62.0072395604255,90.0,60.0
346,64.34653006518519,90.0,60.0
347,67.19112969073724,90.0,60.0
348,63.20780406472656,90.0,60.0
349,59.34592254465487,90.0,60.0
350,66.44426836217414,90.0,60.0
351,63.53081222002456,90.0,60.0
352,60.549858590636426,90.0,60.0
353,63.606301506747265,90.0,60.0
354,59.732671324616184,90.0,60.0
355,63.57510118412559,90.0,60.0
356,60.57911423349453,90.0,60.0
357,63.06685347704705,90.0,60.0
358,57.05381262738264,90.0,60.0
359,62.258295616991575,90.0,60.0
360,67.70521271724613,90.0,60.0
361,62.55777390385465,90.0,60.0
362,61.66370985535011,90.0,60.0
363,63.190325228918745,90.0,60.0
364,60.92636012742742,90.0,60.0
365,56.52026690151999,90.0,60.0
366,65.37013292860455,90.0,60.0
367,60.24021332401006,90.0,60.0
368,57.893234939428076,90.0,60.0
369,68.28414684697259,90.0,60.0
370,59.006440547277705,90.0,60.0
371,58.47872933234142,90.0,60.0
372,67.21646453209699,90.0,60.0
373,56.45619721741841,90.0,60.0
374,66.41334107567226,90.0,60.0
375,58.881334102646136,90.0,60.0
376,65.97137577890125,90.0,60.0
377,66.18347431446533,90.0,60.0
378,57.88570316712823,90.0,60.0
379,55.256948998747816,90.0,60.0
380,60.50050751223856,90.0,60.0
381,64.84222094903214,90.0,60.0
382,65.69441207872603,90.0,60.0
383,59.13560572450761,90.0,60.0
384,63.4446114068206,90.0,60.0
385,64.01397372895343,90.0,60.0
386,63.874910943593456,90.0,60.0
387,52.889630833783116,90.0,60.0
388,66.95012011650856,90.0,60.0
389,60.75851258853455,90.0,60.0
390,61.39663602325688,90.0,60.0
391,62.194715146891994,90.0,60.0
392,60.85571436112324,90.0,60.0
393,66.60653760992926,90.0,60.0
394,58.87837416616571,90.0,60.0
395,63.097660155280316,90.0,60.0
396,58.059437707353815,90.0,60.0
397,58.27182988031916,90.0,60.0
398,67.82145485207558,90.0,60.0
399,51.545843219201025,90.0,60.0
