unit_id,WaterClarityScore,ResidualChlorine,MetalColorimetry,LineFlushRate,do_CorrosionInhibitor
227,10.710544689600576,53.58735214090164,0.7789106371838734,36.85887152235909,100.0
228,34.2408294623009,100.23235294872919,13.630591742097675,34.688569893181416,100.0
229,10.810597576376315,57.14340875444475,5.110991046453358,23.564244394358234,100.0
230,37.227856560095944,106.71560936375474,-3.9329707966299097,36.560930555408824,100.0
231,15.042392119686784,68.67099257928889,18.291242629222065,55.94206157712668,100.0
232,34.640638087890736,94.42866493337434,7.846260808783884,36.662421492618016,100.0
233,25.89140208631534,83.02490080514256,16.46055291152196,17.342982896454778,100.0
234,21.116160089570478,67.31899241639721,9.569827185903128,35.75026229428746,100.0
235,33.50750102700174,99.1263157616792,15.528153709931775,42.366521437061884,100.0
236,9.535030879233561,69.62759749229282,26.18595797482328,31.507296568522946,100.0
237,11.297469561514715,65.64698596306422,11.801641558923652,43.579565946069906,100.0
238,16.036104809682683,64.56012747145652,11.570871864313464,38.25667540416797,100.0
239,29.173291991354798,98.41963976539954,10.275269750447073,24.368713865831072,100.0
240,26.108417574542003,85.86793566110791,26.373047012011536,44.00143336583095,100.0
241,11.15957104680044,62.62995275573416,2.2848185863176598,34.03138083815324,100.0
242,18.05070603931715,68.57483685174759,18.82309426316695,49.988949663689866,100.0
243,15.030568923266634,66.0148997248902,13.245693909058673,17.544039373562715,100.0
244,18.32655821853017,65.02364782821398,7.880961089969549,22.534558457963023,100.0
245,13.997266602646716,63.58405498595419,11.620193615469539,27.510849532497637,100.0
246,31.160795763777028,90.73988940214633,-13.491605290013876,30.811593173718784,100.0
247,34.92265873072782,86.61344318974963,9.262702543000508,52.001487348944266,100.0
248,20.853686453802144,81.42204354361336,8.495139412267527,53.654661428764214,100.0
249,23.28692895406777,84.34468571629073,-8.461098258866809,45.08452351419393,100.0
250,10.59900537397002,57.73826491848567,16.76802151840129,31.312349975631513,100.0
251,28.900601515492262,101.93850764569777,-10.42036084145488,57.67453730187409,100.0
252,12.92768884714368,67.10709796941572,21.143494379148294,41.758606345403116,100.0
253,35.82220583620904,95.53701476397462,3.7137821951125565,44.04179188504157,100.0
254,30.373146940155337,97.04056190964954,-16.845923165970277,52.87374078675556,100.0
255,21.509858810963294,75.51883690630305,-0.29473001730737636,46.663238463123655,100.0
256,18.081230351086006,85.33747865707552,12.945714913882213,28.962432535293832,100.0
257,23.021103242238595,76.70994384829001,-11.851069340765974,41.84537349514323,100.0
258,33.107510746892025,98.4613882415805,14.26423380442696,39.69524639874609,100.0
259,24.749288845296434,75.6388133498036,-0.3191108016232178,46.28132794812651,100.0
260,32.088877299626496,95.01795506484535,-3.2784004146917827,54.45207235621723,100.0
261,18.525002730262017,79.37800881659786,-10.857376093916905,50.18262164517424,100.0
262,33.43017385618901,79.97670488315542,-4.4403689724389945,28.36913926784714,100.0
263,29.021705807870795,88.81235446233616,13.098867493781992,56.35671827679484,100.0
264,23.046453849810206,91.10939603842341,-13.367574534262161,37.32969364086022,100.0
265,11.1292225479787,68.22443400695445,8.928671433613108,18.976903721417376,100.0
266,11.093762746462478,60.56203199453772,-3.144420943822393,32.94708465473594,100.0
267,16.410785627243,57.0469818154279,-17.370303222176943,47.00866778449266,100.0
268,22.086420710414806,71.91028180176848,3.765807774289149,39.4716958749987,100.0
269,19.990147958192786,99.9842951897251,39.90241330660072,36.325747168077655,100.0
270,15.675479530456894,64.99321780445221,3.771562591526643,55.13640335557269,100.0
271,21.32548663156111,63.008175428569224,7.137385078973448,48.48856945017686,100.0
272,19.191117902258434,82.45137823630364,1.2977826530971095,48.35369724898183,100.0
273,29.501012549065145,85.89024298123738,-17.725874037884203,45.15415236304134,100.0
274,18.758209838574725,64.66413825092623,17.627288066094813,42.48693625849884,100.0
275,22.302679828346264,77.09471703334115,0.1327484632279834,53.67597210054436,100.0
276,22.833895139635786,81.07551494664176,16.768821864312674,82.96081968736445,100.0
277,24.087103539903218,79.93966458038301,13.927209192185803,49.55588175329133,100.0
278,18.573567896807827,70.11816699359427,-11.981156112383982,38.55954666988708,100.0
279,22.227907800759148,84.05969272025399,12.503574449112602,25.96523981072538,100.0
280,22.636229087265804,81.81099494904961,14.834873107737382,22.202455382266244,100.0
281,25.56577447898128,82.34578969550041,6.14027098748924,35.13992931916553,100.0
282,14.623276607862916,65.81146104486963,17.064549904134104,43.59711280183671,100.0
283,14.04127950031656,61.89249992704597,22.002685989650324,49.009085038686784,100.0
284,12.23161452504011,63.91095344361612,7.36549350516443,30.442138892210348,100.0
285,15.228028582054474,66.45749772857293,6.042968468676181,35.81983175692213,100.0
286,20.26225056420267,79.63199418906808,-5.142250923806317,21.479777635333836,100.0
287,17.181342362354393,73.53057394015076,10.708590571114392,50.378450997069535,100.0
288,14.633192615964035,59.64324919168538,-8.145894398495482,21.670110943247575,100.0
289,11.113428490572506,68.23886086538279,-12.290191282871394,33.509198938441195,100.0
290,30.60942201052299,88.9887277636243,-11.647127848361578,35.96437917024496,100.0
291,21.016064665657705,82.79039001488006,26.22871061599534,30.794368901355636,100.0
292,17.520475166621537,76.84566625747995,18.246314838573202,28.75882786270598,100.0
293,22.72298011239523,75.99857981514381,9.149183189682487,49.92955091969746,100.0
294,4.775125669186226,43.03327340035967,34.13439501505155,56.34168308048572,100.0
295,18.515342286144037,62.80977281676923,5.516522543436453,44.25129079245648,100.0
296,16.91259942655751,65.31239512597247,22.538567041953648,60.67914602821517,100.0
297,35.29150799535916,101.72475811236643,19.693702347478876,52.28092103028327,100.0
298,19.712651687308043,74.4370762732204,20.1438611529636,32.493757057098065,100.0
299,18.705184762295637,71.8405617009149,7.722510445615876,30.90116974240673,100.0
300,27.134513444827,82.52640464541263,18.756271514768223,34.99418708563252,100.0
301,12.046091501178818,62.67789033459603,-24.707073271075934,32.707731232123734,100.0
302,19.068062739781787,64.73146508341776,37.95780104837529,29.88602375758948,100.0
303,24.887199878785808,71.88018458087762,-5.800893519066237,42.83146948563851,100.0
304,24.480573736329934,68.20813078517794,13.821684305911582,45.188214174821965,100.0
305,20.406650863627863,72.14605848632988,4.149706286621066,36.43716126011624,100.0
306,24.595740881402218,74.34498752375643,16.462811026104262,35.062900915747214,100.0
307,27.42595493568811,89.37238953963794,13.942402402300708,47.014553202654,100.0
308,15.753816742782602,64.89565138882969,27.873455654747637,41.327186248358366,100.0
309,21.65284195331367,74.90973528712095,-6.039527183767538,42.66522400329236,100.0
310,21.084010051830013,83.35288912206904,18.80009072083049,46.39758863115274,100.0
311,11.002930756546249,61.206439360857296,11.979757415803995,43.20659131130501,100.0
312,32.521054007340695,103.31878093559222,14.729410060871167,42.35301495751128,100.0
313,6.273389861262934,56.782792423374765,14.564826337012459,23.829294137662934,100.0
314,13.669552916709815,64.52742619182268,-0.895219136194763,41.67860643807108,100.0
315,33.0811857425447,92.6897162781561,8.136393052724797,28.901813396613274,100.0
316,25.496910433736893,78.5848847306775,12.24773606899537,11.658562354426799,100.0
317,14.220240571738657,62.07653121751357,2.796252224287082,24.808199372699164,100.0
318,10.735692580434145,65.40344853398418,22.86567360820606,42.51921219599632,100.0
319,10.690867897451486,63.55982193448383,18.107517794439293,28.184160225431306,100.0
320,25.733107256480622,83.31805166299404,8.026515001655746,50.79456893065797,100.0
321,27.270193888638453,92.14586590889836,-11.707043795785939,43.99086261916993,100.0
322,30.17110012986447,73.25767685512982,3.8697317521928225,30.227973234921333,100.0
323,19.730301938651778,77.82606462719619,12.237977684125276,31.644797598333284,100.0
324,13.556235541317474,60.363820380733145,13.3119874183635,35.20020800501838,100.0
325,7.2563397224469774,55.017052867706425,10.663275585224708,12.069887487652895,100.0
326,9.176223928218208,61.97526525844304,-20.79696937158698,25.876686009457718,100.0
327,17.8133902537266,76.78848829023225,12.054478562709532,34.53232591348318,100.0
328,15.062151094290938,70.24651747540221,22.752572606699495,29.23323499708272,100.0
329,17.865174136203123,71.1930657837395,-20.58752408115976,43.631073848609525,100.0
330,21.409449272317598,69.17976147641863,12.136019872558743,53.69023841372415,100.0
331,9.871380535291646,52.81604545398587,8.391994327142394,37.5366391486902,100.0
332,17.47932560950811,64.10943276817864,34.18026597041505,31.355325171707857,100.0
333,10.130677923020535,60.30471250680179,25.290075152833438,32.860538146041804,100.0
334,24.169886828717225,80.10534602081367,12.642993946989371,44.6540341970851,100.0
335,21.88872950461784,79.58309270661329,-14.465473961488495,37.16392585290439,100.0
336,34.36943326625402,92.93753298368044,9.546065470773724,27.346154701215017,100.0
337,22.638310015863485,74.4930406253045,22.24475390051147,45.175956713565874,100.0
338,17.444995453007447,71.25177580590476,5.149236033575519,34.27416085033007,100.0
339,7.940824507003613,60.64371655631862,-7.121496808354667,46.10242977087794,100.0
340,21.752184871339804,83.74584945283127,26.357820514493575,14.828915194458688,100.0
341,19.550587238218547,80.68108160702556,-2.3888270334574795,38.63456856377981,100.0
342,21.043237767946767,78.24884138484965,14.204899423077421,49.130526735902635,100.0
343,21.592677832396745,83.22787467840487,28.274671527350215,35.35562979920593,100.0
344,4.60174212864242,53.668411732033434,8.034224308874458,42.83999374911983,100.0
345,16.092542277578637,65.25312609285955,6.22862969142057,43.0022421189669,100.0
346,24.89996914589325,88.56026465986169,-1.6679889659467317,53.36821650556495,100.0
347,21.917784387047988,79.9474596894978,-13.912746401813418,53.449906990820224,100.0
348,32.3478246632091,85.86698368715786,11.249797129352268,37.35326814971399,100.0
349,13.450963998937038,69.19493033130782,18.305479315236997,48.288289590717305,100.0
350,22.901109921417664,81.98734678907398,1.4726208843513398,35.6212530618746,100.0
351,29.957719425383697,88.92014248796572,-2.4044363630727865,15.259564091652557,100.0
352,22.792206998015317,90.8455465205584,5.760854217321256,49.68898829487823,100.0
353,28.237696402417804,82.03400574179231,23.81787045340983,42.28722680103887,100.0
354,21.95499738858866,80.1746325593182,-8.161032957638913,51.48260696444956,100.0
355,26.939366423985735,88.06940151593831,18.88530615203235,45.92924267811124,100.0
356,22.973351074495838,84.43063377122643,-12.28575577711856,57.49113246487104,100.0
357,19.148364297511993,68.73652610845784,-10.947760242563543,10.374348756234765,100.0
358,21.387925514456967,86.63671879113977,28.456320524375137,29.182790580841502,100.0
359,22.70018616749075,73.29436239976182,3.0119593638967075,36.273932128214405,100.0
360,23.049573655623444,72.2493863851837,26.09376481026174,56.165259356404235,100.0
361,21.89790026374688,74.36955113306954,14.435092177823822,27.581198087697103,100.0
