unit_id,WaterClarityScore,MetalColorimetry,ResidualChlorine,LineFlushRate,UVDose,do_LineFlushRate
33,31.119597681603747,13.720899864580202,81.13891415570673,24.757420357976176,51.5498995156789,25.0
34,20.75909821817102,10.446144975169865,62.93337569553458,20.823303018728076,44.304009514261246,25.0
35,26.244671834897925,6.756833715889217,78.98201378873058,28.919522313562442,61.208893514943256,25.0
36,29.07354149660106,13.780845436145412,83.83193743637395,28.3702389307131,44.209504186589974,25.0
37,32.42874039644576,19.020717337765447,88.14590488604287,26.523886835841513,24.302391723964313,25.0
38,14.479105247413985,7.499104206332602,49.35550688583252,28.60881536716683,29.74813451460226,25.0
39,31.629642735777793,3.5413825539136763,90.37077548312776,27.67602503658913,39.8831755093919,25.0
40,25.945315251449216,23.552667195760137,78.40933501020643,27.50248098830192,29.598534127755837,25.0
41,21.686989883225674,17.327698467551848,59.00123224669967,23.189785289597285,67.22065851744112,25.0
42,35.891911964613676,7.315473735304401,81.08092401939811,20.41279051624612,39.660244945015904,25.0
43,30.907769084990342,5.749966756458301,67.10878741749055,28.284010673764435,41.51060910719493,25.0
44,19.034217985673326,16.737347471014246,62.35691897871807,22.37840671912325,44.66724334374154,25.0
45,17.47038059665526,-3.024549797559761,70.2336635155624,20.563870709400657,49.580776438987826,25.0
46,30.094424847747348,49.1628407372083,77.80970540504133,25.96905752131569,64.14031669249685,25.0
47,23.9264870352221,1.4436489792122664,71.03605929971168,26.329220971848375,58.773997949547166,25.0
48,26.607852819894042,2.6142982606206964,74.16821744922802,31.666930029955832,28.94763832855419,25.0
49,21.122205722147356,6.435290438682541,68.9920593885274,19.915872580486962,33.661222746198135,25.0
50,33.60808247511572,18.554928787978326,86.26211189232987,18.141973511579238,69.19345914219022,25.0
51,14.587351465799081,-3.3105787267889593,51.94357443698384,24.388927680667155,59.91447502133178,25.0
52,32.17920996736415,5.826235912173302,73.85587995275492,20.029981915923297,67.82106363444679,25.0
53,19.308072423890145,38.9372315724129,74.57804969805576,20.497108232513284,48.493935765904936,25.0
54,26.831268586511502,-12.566364388625189,73.69506507123428,24.93655363864614,62.483323837129866,25.0
55,32.270869837107334,22.6318868634621,85.02617983210293,26.73911531418895,40.20060935891615,25.0
56,20.039494213471098,-7.353292654090856,63.906762353443135,22.76135197553413,55.897062328484964,25.0
57,27.316568745998843,16.750874032835956,74.33177414505373,25.434720795478146,62.6745904870528,25.0
58,38.05912598835375,11.264858053465458,88.95433847367737,24.207696041323896,43.25647217415654,25.0
59,31.111456889649144,25.115569032571106,92.86846708475754,25.11914266009529,57.58566191723212,25.0
60,25.315253488415795,10.44003226678439,79.01002828151955,30.089068742331992,42.894630834831915,25.0
61,12.466274494468163,-22.963973022480292,55.108210112779496,22.735524504380415,50.867953821088065,25.0
62,32.6917222018932,29.74802696927242,76.60832221022144,24.161117926623835,38.2509032559479,25.0
63,35.37710622500977,15.401807401064532,84.26623292357834,22.457341458802446,43.77181725190317,25.0
64,31.717259483358127,25.7650345002887,77.95242105675986,29.683967735516205,56.412979837242624,25.0
65,13.563665836070609,21.263775230144226,57.49562457943458,26.903609772532782,54.121588848745986,25.0
66,18.7653900007219,16.35307746445244,62.29322415657119,28.007570221019414,11.579416400406387,25.0
67,30.48661318435216,6.09319179111508,78.28737304346974,30.268707980274478,42.34156332330979,25.0
68,27.065691435480687,-5.896646885027721,76.9747952535539,22.34064365667759,42.619607486304254,25.0
69,33.10959482633853,-17.693409427251126,87.6481966828794,27.100506639679086,63.98481929772396,25.0
70,28.00319372868421,15.112503418104797,75.58599546042099,24.15318208633423,45.618581631536635,25.0
71,13.712708082245387,20.51930723839311,47.66539196416395,21.513831630021496,34.45837723291685,25.0
72,28.254575291122844,-4.111445992348244,76.58552084314267,24.3303663588048,54.84427372622653,25.0
73,12.476108177538771,2.460610922279261,53.840795931974796,27.73341392221713,56.53485689809551,25.0
74,30.97352067293305,2.43465536597518,82.87110906427073,24.331236860087962,52.68735796025836,25.0
75,30.027066561093953,12.267918962433432,80.3589424069803,28.031942492023354,51.61232885734344,25.0
76,23.811795094922598,28.47064288199649,73.85122874859307,23.770616830488763,46.58173399353399,25.0
77,21.955384070058923,10.933080498374512,69.84811775110363,23.570154980885768,39.06601147898707,25.0
78,35.414675962075904,9.643815164822579,88.76876840316248,20.65037154177601,45.182513301169905,25.0
79,22.83478576755867,21.16227721910289,77.3115680280066,24.890260399991533,44.542840106014495,25.0
80,28.937823654686383,-2.1791710766376617,77.98165285177221,24.96209320303224,54.417205208621525,25.0
81,31.100480287100403,17.077916581202032,67.53280637599782,27.255631380694066,50.492079674028616,25.0
82,37.84230523071556,-7.897995302629614,84.77320584407892,27.528226952308998,56.23420707141926,25.0
83,26.51816320538682,3.783805729859191,70.31360572213703,26.467297114852393,66.47953479873357,25.0
84,22.634912813375728,-12.182814069548598,61.699637921284115,26.497369513600816,59.55757346034483,25.0
85,24.908870185255207,36.034546169298736,73.52314232752319,24.431976463619804,57.20518109423819,25.0
86,28.19101654614335,-5.127583694645626,68.16303011763631,23.87872322321151,46.579266263795404,25.0
87,26.785601031424314,14.452643781034226,83.95485530191151,26.930414056335998,50.41942166342904,25.0
88,13.414717920395487,23.914494678735657,54.41458417636037,27.938182246149726,39.2268911076173,25.0
89,20.877716647112802,32.83672386962974,69.5688923055947,25.519646926633072,38.902148968241534,25.0
90,9.869992866493533,11.844162154366577,45.76234191212778,21.96395618292131,50.21802182655735,25.0
91,30.492531087711207,22.76838060302638,86.62410228504919,29.113829424331872,67.77796568375662,25.0
92,38.37216277674044,3.9308002508091135,96.79564360138,29.013788268061123,42.885484926041805,25.0
93,25.187620108355244,-7.265643974707395,69.09274398907405,23.10758234171827,35.87088555974922,25.0
94,31.73672708996995,8.15681950304266,82.73656780999524,26.564374711530853,55.864629417976076,25.0
95,36.569100156395756,-3.8461829761610264,95.30705173218387,23.78234136093912,43.620621700236796,25.0
96,19.592037862529352,15.451016798713074,58.56677295614459,26.5001611606404,69.19715077425329,25.0
97,32.692057200091924,8.683300997204991,78.11659749712747,22.186270164542798,54.58484357792114,25.0
98,30.164638599002945,14.618794254575402,79.62672107698661,24.754379529847395,48.314161565250224,25.0
99,15.037363092942188,20.188401743292022,61.1608987448842,23.134470446575186,56.02914012277985,25.0
100,25.80910879964064,-7.296362346756027,76.4878160460053,24.418301160014952,34.97840602233366,25.0
101,40.04747148576507,15.444338933808101,100.94334029907841,25.51784100340045,55.94117891697964,25.0
102,24.275875409299825,9.197624861747556,74.09698453962321,24.016748581998467,43.38117236656615,25.0
103,23.177158681659392,-1.3010601589608424,74.53280024066324,25.118292084496677,37.46654943484956,25.0
104,25.839515178157995,-14.194446345039694,65.15141912871978,23.42889765960568,41.57036038333414,25.0
105,28.054467771316315,9.735095018750737,86.04810222664912,25.21923409434611,20.14971550316793,25.0
106,30.387076591825075,12.153173552125594,79.78199603805052,25.181525006810546,55.175809467021196,25.0
107,39.85040642779505,16.608837036445987,90.53434004088203,25.841318625102033,55.59459655879845,25.0
108,33.11268564486195,11.02916362464408,83.92289204479883,29.447483288763735,42.530861798718504,25.0
109,24.363720352243284,29.27450398289379,72.81999202084064,23.97020333899634,57.66520686210844,25.0
110,27.627571244308132,8.671659089285964,72.35627560976047,20.698504596373112,28.396840302938713,25.0
111,19.593555292004673,14.367933366223973,73.13089466585286,28.10652896905209,54.66222219200227,25.0
112,15.424900902767552,-0.5858078875285617,60.805258455196274,24.227444619920004,52.97366836036943,25.0
113,36.961607617450625,7.6087070451386145,86.24266195045936,30.207577191579276,40.24827982260561,25.0
114,34.93457487856413,8.977597375480704,81.70136419550605,23.32100090335965,47.055464758380154,25.0
115,28.870890826900887,-2.2026901073405263,81.1614884136776,26.872069772596944,48.933663759602226,25.0
116,36.51233572135814,3.0280426455910954,86.24912193665676,22.935138077311965,46.92638461814274,25.0
117,26.820453140598804,-20.923954540985758,67.59728208455303,25.79107241970872,53.55305321894552,25.0
118,42.9717827355632,16.811786096300263,92.33099977806431,23.15034185002519,65.0376636630437,25.0
119,22.938834594834443,5.106521918652295,68.8236091373275,21.312746083487212,56.38455612422707,25.0
120,18.221572736689744,4.7406254230758265,64.8193305582212,27.43652333465831,50.37390254503315,25.0
121,30.395254637951723,-11.879832705407845,69.02969490166298,26.0286566942702,37.69645452091548,25.0
122,23.217058719453213,50.300425809824254,61.24721460685435,24.35760342021803,29.829260474733296,25.0
123,19.835365511733556,1.1447337806357183,57.77392086792056,25.984187856801334,58.48524525341985,25.0
124,28.652319801018034,17.000481337726455,74.6814848161393,24.95726940883928,43.19932150504561,25.0
125,22.920627680121555,25.80760083738612,74.33703301356472,23.91754124794202,39.31698762718438,25.0
126,37.280671606601864,-1.986369395226541,84.54771249558584,22.54679792277972,31.29766703129342,25.0
127,36.59300036560384,26.988087717681474,74.58772079481278,21.99451539310052,47.3138122303971,25.0
128,17.792057134647013,42.02105703994201,57.94269614326933,23.214065686126524,33.458073432058384,25.0
129,29.55475630356355,16.81407755739072,71.6519166233223,27.60932564583682,55.76885278741295,25.0
130,30.71083533382816,8.275002364865353,74.52936740800283,25.266682514044575,70.11655272501795,25.0
131,39.42440877369596,24.902522802934616,88.78367185458335,21.577794826840158,44.142648239031956,25.0
132,29.009012327455306,-7.919527963768399,83.98475967190544,27.08221685384316,47.551727142335,25.0
133,30.032314074715103,13.639196329249328,71.05269894031318,23.20265299063545,47.85050710625252,25.0
134,21.688120529805918,16.429544547403587,65.42834390338847,25.701554814243213,55.74798750456597,25.0
135,33.11904292431481,-9.118895830497472,75.26019653104612,30.669152530596257,72.05331972152638,25.0
136,29.85601648014891,8.223326436832995,83.90938897360475,24.030451473132757,38.40920639226184,25.0
137,33.42803478303085,4.818662721692227,82.31832602111933,22.769853565865933,57.25482858043209,25.0
138,38.142012833612185,12.081273637719438,92.60313480665133,28.830085436207447,48.00919415407918,25.0
139,34.82545136793438,18.68789087905779,88.75339876714007,25.45505492819356,64.55913352527884,25.0
140,35.08704320562471,14.501933763116103,84.75421411512332,24.465179072236307,48.07993613066391,25.0
141,30.166913951260685,-6.503645706674815,73.22671219082756,32.81064955461636,58.47235421549495,25.0
142,23.61122628694476,33.082636724566456,72.42777482597056,24.31665602751579,39.147191897314705,25.0
143,28.662208660248425,-5.287841578939538,82.4378293216253,29.215829360217967,30.820773862232773,25.0
144,28.963769860503284,8.110518023918512,69.7104333587774,21.27864466259226,61.522541547183835,25.0
145,30.241888957140787,20.98933167201534,77.90187117327073,27.961550311499973,53.99631619496713,25.0
146,36.38379838431975,23.735854775792415,90.65843664403576,23.681946556079858,37.575983266406446,25.0
147,22.78874354635647,3.952946227660455,58.22399044999849,28.721676616583707,64.701890180263,25.0
148,27.93633374823784,12.912157080986114,72.45106080937728,22.639350053276175,48.6383920346153,25.0
149,41.52055597936723,13.202207959485118,92.67010579696952,20.551616059851057,60.69136321136185,25.0
150,29.493615572798593,6.1868231527794375,84.57102812052966,27.567999088599645,71.48922647177078,25.0
151,35.91030866455199,16.333103282478582,82.86653756577107,24.892556793150895,42.9328278326498,25.0
152,35.14556909600135,32.07554313148685,90.2589008356493,22.154180056471635,42.739290546385654,25.0
153,19.871855935461607,23.368977809131373,58.37349976904501,28.583364935319175,56.3057281134271,25.0
154,31.381858798471107,-2.9777174205855452,74.47450910467529,21.98903038794627,52.015771830554954,25.0
155,21.832499845050247,21.317788620378753,63.7060065169297,22.725778837632593,25.627350315535338,25.0
156,10.966844390183606,-5.138347460658352,57.229136039870745,26.697985006335404,63.557802796145744,25.0
157,27.259053529880607,34.044034292646714,74.10242553303185,29.58833280503049,48.348014671397706,25.0
158,24.356318923186013,6.7352629117800085,63.17345783099557,22.986137890307667,39.811909304813156,25.0
159,34.00524837341196,13.794720432674517,73.18631925686341,23.56162815362829,43.277536070436526,25.0
160,38.28963562583927,-6.785626678471868,78.08198110954851,27.545491242208854,66.26295037210161,25.0
161,24.711351280549977,10.835881994017877,73.12861473595966,26.79694859809859,75.37724783238939,25.0
162,29.068542045995088,9.481528101147653,80.03903045646578,22.775370318402178,30.683259474966494,25.0
163,33.95018840737806,0.6507561081478705,76.21565700125635,23.685443716955568,30.98375194692647,25.0
164,31.703949225253602,8.529345898854793,85.53572551748448,24.106896487267647,39.22628405478446,25.0
165,21.63400375332915,5.0872263478227016,65.47358600374584,30.8540307453648,34.01476723303688,25.0
166,16.902672260017578,26.514803870411086,58.43661874021138,24.1344387507782,37.516175368603946,25.0
167,24.111217830683977,3.7194930665551276,59.51641572997216,23.31235187255185,34.324654952336175,25.0
168,27.119713092042968,9.066644612483483,62.168381804579134,18.789484422128172,43.96886295146272,25.0
169,21.25245246016613,2.662239035331801,65.91551655452062,23.45939020218399,65.28475858156044,25.0
170,41.18833248203498,-5.748790815752862,91.0601292481627,23.675281155317073,52.68751553528124,25.0
171,29.426687985051434,-10.596063270065873,73.99474299520848,23.320503491244157,59.88802167548082,25.0
172,24.68048837446311,16.02342773074373,60.19906194031536,23.787217386260416,42.84573623900429,25.0
173,28.67010036922244,0.4436036048049683,76.54436865948783,27.860026187921328,64.87622787245414,25.0
174,31.186051567057405,2.848763993780503,71.79046878644378,26.881587934351767,36.23440715898081,25.0
175,29.030570589331862,-8.81010896582468,79.63597255158092,15.860368038525824,31.392935671091188,25.0
176,29.630424809694258,14.825525435330189,76.26533084362804,22.543695277619502,58.99248513201231,25.0
177,17.1235865541406,4.664235683740674,52.59894106124367,20.792158023975233,73.46246547395505,25.0
178,33.54408097680956,20.30563499545045,93.88231316244274,18.981961527537887,57.92536464293335,25.0
179,43.40137482715858,19.641771973975786,93.45579770847046,22.87844079506883,41.48567667497374,25.0
180,19.659719398537682,2.189018231455705,57.39319169466731,26.797016957092115,44.427574865708046,25.0
181,32.226107535238604,21.86258401681757,80.7175623642307,22.88637207170812,49.90528158074093,25.0
182,29.137633382462212,1.8569072192068496,89.71735239617344,30.473020961480415,40.199358092230526,25.0
183,27.776292106566412,26.26641253400755,85.16709931638395,23.803048937260797,60.94002661647057,25.0
184,33.13333477402044,31.20193616432062,79.87858956816356,27.214943149880096,33.66383196068159,25.0
185,24.413001896874874,6.631409276267669,70.37445179393414,23.056586526830156,61.16030496164537,25.0
186,35.90420051215963,0.5309448550602323,78.80823183913846,21.180759002830733,49.27286108519463,25.0
187,22.196057148564485,11.067542701710044,66.77959834115062,27.583131421363316,56.44826347845639,25.0
188,23.58035166969802,-8.247979973050164,65.82556154788955,25.42148839640382,55.87214650148657,25.0
189,27.30751557528219,23.170094702575184,82.63737989580942,24.24063326239947,80.51300352286253,25.0
190,25.08246604382515,14.081104151355026,76.85869021447728,20.55979149049672,41.57616799588228,25.0
191,34.191517421519265,9.608748242232585,77.9375079823995,26.45945786951275,43.478858249051484,25.0
192,11.609317622347744,-6.850879591665038,45.04557305550449,22.1651879786089,45.94823339724887,25.0
193,30.145430272372643,26.437524218197215,77.831428632916,19.49016859800402,57.94197881587398,25.0
194,45.43447627322825,10.904885756255425,101.75340186617915,26.843126861961967,62.08460116164483,25.0
195,21.717997573430225,22.6814042599295,72.91208176369393,26.841542072347327,37.90302361041,25.0
196,40.39002567574029,4.281978079183186,91.29263164468719,27.714576176119532,47.08572260325078,25.0
197,19.795815671371678,8.113431390654576,66.17217631355581,24.032775005316626,80.98113491934593,25.0
198,18.525625254152374,30.781166015978922,70.08160537717487,26.111136148435875,25.25975647472,25.0
199,24.62014388137404,20.50205070010911,69.1712489019328,33.49188558943837,59.507874270482276,25.0
200,31.70802727904996,23.47621770211566,79.14925813258068,26.226197591463652,39.84004128598103,25.0
201,24.98118632844305,14.043245198947908,65.91204416694822,26.368268450189884,68.65099388234891,25.0
202,29.884021019978753,12.33935529991587,79.79410867234522,28.819707066732676,83.29245638947077,25.0
203,16.981100415672024,16.772723293965868,54.697247452514574,27.734101577833187,50.15104019776213,25.0
204,29.30120795811687,4.346841239066671,63.55885673171809,24.730086267250538,59.96353861948067,25.0
205,41.84904807755086,1.6595965426471952,87.15374929851141,28.87352577811642,43.511191816017146,25.0
206,32.777456194336175,3.081264165827718,76.00889977670188,25.340720181294103,42.26487928661489,25.0
207,20.429044538947938,15.41257463153939,78.57144180671754,23.671939543739082,79.82944316650101,25.0
208,23.89814187247714,16.759339653020575,73.27546344231482,28.37441147072589,50.60877429700759,25.0
209,21.7564092281402,8.234797746908265,72.00631352284398,22.539043605259867,62.86733191433873,25.0
210,23.77075759909883,17.831922646503607,66.88506728077158,22.963414922768855,51.53947043922856,25.0
211,20.955491612087236,16.400279575060605,54.882070165066565,23.272628533588904,60.39317728043229,25.0
212,27.599669733203324,-31.923972158208322,79.03096713330531,23.262512717693173,41.37788762197406,25.0
213,29.842693299381327,30.14053676362142,76.11678268432912,28.78618026421144,54.75360335903728,25.0
214,27.430056888785533,26.770547522231894,70.58360302425794,23.137739877195372,54.95592033093261,25.0
215,20.525012244285644,18.19569298367739,66.78605463128554,26.794078989497145,62.219360326376616,25.0
216,32.989712053634,1.4520458382856418,77.19396833422552,26.07302312779875,46.559893012985036,25.0
217,47.80678393658303,-1.3984237123854655,103.37001220927013,27.275561830053825,50.46107001429856,25.0
218,28.03852980426927,-4.101295907489714,62.87452532562098,27.996182507901786,46.416970782379146,25.0
219,21.44604265304601,-2.30006823538044,63.83020359832809,27.6592372590023,52.82678713419066,25.0
220,22.663379373780817,-7.9208850904504295,67.24366922572716,26.802132794977904,47.614962271405965,25.0
221,30.438533077545216,11.250318199129424,69.17889822195454,21.11288268959511,49.45480363735746,25.0
222,41.86924427853326,19.679623633659716,89.40328045744747,22.937476851921417,36.81906868239261,25.0
223,34.05518270739719,3.1864370742641217,83.83791220427403,21.06203323133172,37.29585526628484,25.0
224,19.490293117103803,21.506022334493597,66.30231467625147,25.09563405206365,57.65987459029249,25.0
225,30.319372854450446,5.7485540356663245,86.11778403781022,19.975108977559675,49.575468563869606,25.0
226,29.58897515540156,21.25965939666773,71.46076955575735,22.538032715468788,39.617151822967394,25.0
227,23.48457556029942,13.80216451842773,74.7591306057965,33.24562415588196,44.848450003994785,25.0
228,36.04294033687175,17.972750065712688,92.1661749958795,25.10241190157806,43.188850228393825,25.0
229,32.822413070949345,3.026872303710391,80.85478164073292,25.811075200878093,58.87973258904946,25.0
230,37.19390653212457,32.49148492382838,91.03032734268923,24.31022962570932,34.442289313246505,25.0
231,19.2993475523983,-11.049980679187485,69.1281579161945,28.32457724910467,82.73768148492687,25.0
232,25.297091742176587,13.858611572511935,73.46820525199709,25.619866775338892,47.24884681903085,25.0
233,35.12485056690176,-0.3503614743673591,87.40513910032942,25.836392284417787,34.026727981559546,25.0
234,9.551980294422451,23.63232369925081,44.85100384154201,20.969372942048388,63.91488010006877,25.0
235,24.515469869162114,11.71569902308537,69.09636009722593,20.68956521959246,60.30578909224794,25.0
236,28.98820877056281,30.477903224924862,76.1295017793812,22.950308706413622,57.68542326765533,25.0
237,22.468434114671123,22.69123817400518,65.41908252577102,25.55106758804958,48.806023811790006,25.0
238,28.01536634701588,22.707193304707666,76.15351501145021,24.033244771418108,56.97199930853152,25.0
239,22.396626224667905,1.922242628199367,75.12509912639962,27.86589683598277,45.62415021086127,25.0
240,24.03619716971756,-8.912251190175802,71.62101563469518,24.715253283413702,51.93763910281768,25.0
241,19.333639941202264,16.874540445015707,75.02646714566492,20.7725951213991,54.36176222066652,25.0
242,18.59257531783287,2.919503330924293,72.45745030841971,24.744484449942178,39.34770640680657,25.0
243,36.59526327770417,12.806112593639416,90.39389762161433,26.775235760944835,41.58814863857201,25.0
244,38.34066105595595,13.230551891723435,97.8480791662237,24.86185822800776,72.42073194399785,25.0
245,32.43505803047695,12.28456610227767,82.93188499498022,21.108455328908875,55.52835810934757,25.0
246,22.256022207890183,-4.8293007273784525,61.320420491208594,28.552258406925375,62.872692321619326,25.0
247,24.322567333137442,25.881282054532797,63.572609240012916,17.279844724067424,41.65811798477375,25.0
248,24.717088032102424,21.069516347334215,65.30442852494903,26.022500463485308,47.495582102593985,25.0
249,23.68673922658714,13.618416078552602,63.04630915720603,27.747310014103448,60.77756260678655,25.0
250,35.92129776615023,31.061626455504026,77.27506362297386,27.309556353858422,36.15738593558814,25.0
251,23.76175166829716,36.14767768420986,59.888460600940284,19.621518176022768,58.5911093272613,25.0
252,25.796459679639508,-14.91000780269988,76.24264819387457,20.534133672492512,40.11391557088918,25.0
253,38.29386712042792,10.463154465849813,96.8412605586404,24.252352935429478,25.535779925980645,25.0
254,23.826274936229055,11.994313391885207,60.932727168488285,29.606259512096717,66.62406231214194,25.0
255,36.87775013609125,4.149396065870417,88.56208374976345,26.172762757061374,53.95547962374586,25.0
256,31.690416346834596,8.350045869256759,68.64651382091947,32.71142459868034,46.04557502507803,25.0
257,27.39569267524939,16.51197836549705,75.92033941354143,29.0916532472682,54.354798911220904,25.0
258,18.456014057027623,-0.4619600413016727,54.63798930592964,28.688067381081794,56.4624237619184,25.0
259,22.919860787720925,31.900413062400922,68.10290764248131,20.348492143423556,70.23888350975201,25.0
260,16.627237903641515,0.00625455720406265,51.90929670452139,26.04152090721914,82.42372158166768,25.0
261,13.977966735666378,-14.31531354418794,47.04021405166891,28.17607065793984,53.536064431650594,25.0
262,24.824434740171732,13.57142316368357,73.35415460701438,25.098422824223938,50.63980167023968,25.0
263,26.86577205581886,19.960301067822805,71.28094173892761,22.15402588655646,32.13452882217673,25.0
264,36.31283473274206,12.79759955372509,87.6564471087007,19.263479783874224,37.68576150531149,25.0
265,20.43134125461597,-21.494927374120937,65.91762803417858,26.856940666436035,50.425025482989625,25.0
266,26.717320709373904,-14.93759105352833,67.53715044686656,31.17514924878811,50.48789891835316,25.0
267,27.28167266430984,12.920315831446405,70.24316676099049,25.14535798960535,46.539408913704676,25.0
268,25.823549956883,4.765200150828203,66.66865694071137,26.395296256961906,49.91756411287155,25.0
269,30.08382213621181,-5.761735435792666,71.9806079090319,21.239225733567746,58.469668062751964,25.0
270,28.066907443504135,26.232834517456574,74.17163064176516,24.823951480344952,50.81544759604118,25.0
271,32.208055590454265,23.780323593956254,88.29653145576674,22.123875830343298,67.93917379070226,25.0
272,18.499883504187085,18.897396767393616,55.33932862310872,20.907415186445597,41.704563950884946,25.0
273,26.652764331581082,0.6653180618853121,72.24609768747055,27.112887534603846,59.393038737385666,25.0
274,29.87345186146039,16.99954219423173,71.44467002727902,25.605754475272615,60.98522070546007,25.0
275,25.900275391613402,22.61284204494055,70.90252006905004,25.553990979853218,47.91938159422812,25.0
276,34.155814765251115,2.142161797511381,87.33923842433873,28.88083788108639,55.16507266837649,25.0
277,31.744992199181645,25.522487263757803,80.14733488370732,23.22839556490174,76.21897541364504,25.0
278,29.85574018383191,11.420076528749238,82.2871507902882,26.36296804316603,57.50514674382587,25.0
279,42.16422821834919,53.37970792828182,83.58579392525893,25.871273218469316,42.215859003224715,25.0
280,21.63884319733807,23.558900120828852,62.25033992989724,25.124310205570655,68.04269054155904,25.0
281,21.120525292876497,6.0411121137489365,64.79680920428116,22.233900654909217,62.53507368209421,25.0
282,37.33589835900195,5.107615612655792,94.20067167114492,27.214515748893835,47.18332431048736,25.0
283,29.016950146316326,10.725976647363254,62.06210107275943,29.44742972096718,39.07964331798498,25.0
284,36.878083815904326,7.845818510790035,94.16842795394976,28.025990583265287,71.66219946994374,25.0
285,25.71051893639416,16.835060277124306,69.99408529041003,24.25919257548874,72.78250816704679,25.0
286,29.496330877996144,-12.700570942433561,82.59313162530363,29.340367964844564,51.036504754756514,25.0
287,25.491851711990527,-1.1275025921055626,70.29649390354673,21.727437551483344,47.78748362881823,25.0
288,18.1651520421643,-6.9913097289093855,63.295654567150955,26.554428044674445,38.729439295359455,25.0
289,38.2371737435275,-1.2952692974000506,94.52857103716893,24.689926215705604,64.34712531597448,25.0
290,32.260231481950925,9.370212762799465,72.29558529220932,23.032973595181126,26.912404714298557,25.0
291,45.51079664832659,8.178689373221516,100.57955389956999,23.568253558898856,48.26805990841816,25.0
292,21.27332111691919,17.90096615271221,73.65862524218267,21.308343761551118,55.03805187471033,25.0
293,23.956644705726653,22.106569663591518,59.1591167957906,28.3972388162046,46.16015882067035,25.0
294,21.035040444557943,23.129720717553816,80.66668158068146,28.76608236240285,60.52231823730919,25.0
295,32.246383087494465,32.734223991574666,76.42270874040237,21.038633220119248,63.99304429625362,25.0
296,23.95586336809014,15.069853342249207,61.55857891515391,24.662259920903665,23.14967481605751,25.0
297,18.78900302671667,12.88428621279386,61.56716128416772,21.6840802760277,58.98850101283648,25.0
298,23.650863048715642,9.424475945623605,65.65682171544881,29.030354994058207,39.469519729727125,25.0
