unit_id,WaterClarityScore,ResidualChlorine,MetalColorimetry,do_CorrosionInhibitor
92,24.865117684802467,73.03561474988138,6.040632786651187,75.0
93,27.496042187767497,73.98007700314972,13.759053596572027,75.0
94,38.648947685566085,89.40404465259334,11.996790096705045,75.0
95,20.10625974028928,69.14635144527293,11.001570917011978,75.0
96,24.708589188454777,67.91915461305258,-9.757671851447515,75.0
97,24.89232292268545,63.59322004143373,9.981058568662121,75.0
98,29.697719051779476,84.31767417283602,9.544244849305711,75.0
99,28.66744946869977,80.31692876408786,9.835460736683114,75.0
100,39.29261428265318,89.1105781797758,4.669881824600797,75.0
101,21.698185663130246,60.354957516224054,7.871511901949424,75.0
102,18.40273549235977,61.20903385128452,-6.040326001137963,75.0
103,17.300569753107,64.82065304344843,-9.857631988778099,75.0
104,32.44199195293726,82.42254475120053,11.205411218800526,75.0
105,23.80927834944612,72.03243055477047,3.7188252639852752,75.0
106,40.177025918427844,81.01213441950402,45.77847213937174,75.0
107,16.661542508529667,53.704890881436654,30.404580014675417,75.0
108,24.322215194247313,76.00377918341702,22.601650886608333,75.0
109,21.16718325087547,61.42474965774904,13.140432443166631,75.0
110,27.440419506393567,72.7927220639331,19.826693683336515,75.0
111,31.94985837244672,84.5142519467049,27.700015621459773,75.0
112,22.4503382754777,68.28782702276705,12.140341100491085,75.0
113,19.641527126473715,62.38546975958532,12.025569903932862,75.0
114,32.70698443083568,99.39675479847723,21.06890379480575,75.0
115,36.08106646681288,95.66164562169249,-0.8867293988929461,75.0
116,22.843265910105956,62.80046377650092,15.862635220008233,75.0
117,29.60243207989684,84.98409584587534,15.802611621084289,75.0
118,28.323663269006783,69.60805048903156,16.689205840114646,75.0
119,28.66635844054654,81.91572045727267,10.585550414805397,75.0
120,36.8019748960511,87.90274124459256,24.873891160298676,75.0
121,17.213438141083355,64.8096649465632,16.523517357673267,75.0
122,26.315103094064362,73.15666312283531,33.05611824145412,75.0
123,31.835539276008742,81.89781836915277,8.762827172648263,75.0
124,40.0862243419021,79.90517138448108,5.8344245630233615,75.0
125,28.888458821726797,85.88862758622977,12.061942299094817,75.0
126,27.20322610667145,86.41338552516342,6.407712364852424,75.0
127,26.374049513271768,83.70316318732364,-3.4419144510610664,75.0
128,30.134828878992582,74.33316942854482,21.530353227496413,75.0
129,23.402665316860872,59.49546134993609,8.04858697318424,75.0
130,30.24731134732297,79.36049224723686,5.8304333329556615,75.0
131,38.54163713258042,92.2623496216435,15.09306997719723,75.0
132,14.964548301218208,59.28367992767498,5.7053160575918085,75.0
133,25.069122929024807,69.21839299839888,10.73188449243493,75.0
134,22.73372470066802,76.59653486705365,-12.273054669310064,75.0
135,31.11700573401701,86.68399076987836,-5.446713436777351,75.0
136,25.683578074092523,72.18655589593949,11.509520718535626,75.0
137,22.09772964534067,65.71684892429467,3.5336400704836324,75.0
138,30.649780846493563,71.95833146649277,-11.255142060098024,75.0
139,26.716596271321617,71.75529752521626,10.176349564322347,75.0
140,27.51781891261343,77.87502867727798,4.135795707153205,75.0
141,37.85229025764089,92.43961190612274,13.13132243670168,75.0
142,14.365814074476377,53.602920203028056,18.772487966272507,75.0
143,33.439678133904735,76.37495157126783,2.4076283578286164,75.0
144,31.06155783642336,77.6226083286657,21.298666133342586,75.0
145,34.585331419075494,93.86131183129191,-6.678465426423799,75.0
146,27.28589085404244,78.75881371607399,5.601244651076425,75.0
147,18.16583555738283,64.44015042227176,23.435933841011746,75.0
148,24.69516733558972,71.28353250253689,-1.435138520844296,75.0
149,24.963421863920814,70.9421013230383,3.131126102982284,75.0
150,27.19394707107,73.88250269784062,31.546581700089753,75.0
151,22.224256096368247,61.52365970547708,-1.2920622692355703,75.0
152,29.487017079444584,66.04770824528973,4.027901152750387,75.0
153,40.26364296209735,100.5328943314122,15.669932992702456,75.0
154,41.1003662155085,99.82388491862031,26.358037727241772,75.0
155,24.26501157384156,72.84694254982766,24.544487524438857,75.0
156,35.23735861285617,86.13679897266823,-20.72290750763701,75.0
157,22.946065409906048,71.14036513009381,26.952701832242656,75.0
158,27.3441685892657,73.8171038351438,14.811550742815392,75.0
159,32.78686308939535,82.88251819318464,-0.907608831818683,75.0
160,16.173380728065926,49.06575165174362,-1.478676417301319,75.0
161,35.90922120138788,92.14550612693039,16.452609020545843,75.0
162,16.702164244883694,53.82804302898276,16.711135351417298,75.0
163,31.61274537507245,73.69165567008483,10.40584655322444,75.0
164,28.961864505003422,77.56286932674116,-7.448696940158175,75.0
165,32.17876032196755,90.92228019658569,15.074256923546162,75.0
166,41.021326490307324,83.20354381056677,-2.6852691949029595,75.0
167,41.9997834620443,104.88690079252758,-11.289548183559482,75.0
168,24.856689313851447,62.55032764669906,13.456009304948857,75.0
169,19.153555192696693,57.84612920680695,-1.6878456589956627,75.0
170,25.400003629322647,77.800446508222,26.435657702216638,75.0
171,18.05782648108293,61.82291301514083,3.3289153009181867,75.0
172,24.884838125845445,70.02901286470723,7.513593058615003,75.0
173,36.29667243726076,103.10423197389412,15.856637123934407,75.0
174,21.308916819338226,69.72045983706349,9.606878356076283,75.0
175,11.770659803137564,58.21259151618117,-2.1437115748496147,75.0
176,31.420131971111868,80.53547366187381,19.115302846682745,75.0
177,16.50836619789142,61.01259303302199,0.12206304605985707,75.0
178,26.31010400876769,76.99085337844033,7.320086041781226,75.0
179,45.27488862654716,100.69582608692832,12.54979680127064,75.0
180,34.90121728792282,87.1156435414465,31.106569004025207,75.0
181,23.49817586485672,54.54034209869142,2.584986538719243,75.0
182,26.707740901304348,77.40517452291375,1.4290642797539785,75.0
183,40.037459044985454,90.03255437608516,20.037516652296755,75.0
184,16.79921159937701,61.98437267080321,22.84572939685309,75.0
185,35.15914141908648,87.18140037444435,-4.303752864856868,75.0
186,31.530499303316496,84.58718528640964,0.25593258350145476,75.0
187,31.348276053732295,72.51489948268787,2.5953805452426586,75.0
188,33.43197026266109,82.9208158365354,-1.4546067565325416,75.0
189,22.61895129194634,64.94305572346357,15.113722712960934,75.0
190,35.02757979933487,80.99667903994647,14.026025204321613,75.0
191,32.072791435814416,82.74347084393149,-1.8495286062631742,75.0
192,34.94236809748919,92.9119360967835,25.24981260264909,75.0
193,22.607547770188795,60.57041591722448,12.274030577371569,75.0
194,24.626231785376522,76.15030903278141,35.061504921416706,75.0
195,28.972928025853772,75.78605675627833,-11.585870420729371,75.0
196,28.263597715172374,60.40640407898934,9.795536633598111,75.0
197,33.733720264786946,83.90954225705225,6.18399288931658,75.0
198,24.42229776908522,69.04867743116762,10.80025228085744,75.0
199,23.667439936588995,71.09696894213316,-4.653475158993103,75.0
200,36.41154126136084,84.09117062745456,7.381622309449505,75.0
201,29.689773866896605,77.59311402133946,2.6598839883747187,75.0
202,39.671230239134104,87.71851224140808,9.781066961135087,75.0
203,21.047424949867715,57.569730990319236,24.428721815610494,75.0
204,28.381608239732554,70.01353066077884,13.589013127978705,75.0
205,28.375736842431493,78.05194324325521,15.54577387279444,75.0
206,16.332231665912786,59.01713569103406,-6.209596276278818,75.0
207,18.45416179706137,55.976930154231994,-11.452050534019712,75.0
208,26.127778562383828,71.84545617776112,-15.840350719752312,75.0
209,34.679998919294725,88.13715579269123,12.58659134136767,75.0
210,29.45453258712327,83.14978842308538,3.489930414660507,75.0
211,22.34579293491478,64.10774136033884,11.61503875688757,75.0
212,26.96152354081153,72.11488505841646,27.95620167896224,75.0
213,26.582737298733814,81.10621541113518,16.95391024844065,75.0
214,20.56924697812288,55.63172763005155,32.55606442640524,75.0
215,16.211405106201262,61.24464642079597,14.352130865845947,75.0
216,26.772791846967166,73.67459736359939,-1.7844955296418643,75.0
217,41.2041157416713,80.73849218160854,3.0753064193009374,75.0
218,38.24097689556723,95.44564351306606,11.257029466394165,75.0
219,24.36687529679773,78.93770380295564,10.38183761179578,75.0
220,28.24550168812076,76.79118487230691,21.108511057820973,75.0
221,32.8539666395722,68.28114842417317,9.816298880327292,75.0
222,16.310526278413555,64.02083693339965,30.9258918665085,75.0
223,27.953598103275283,65.21285040368062,21.27931324523999,75.0
224,24.20301174632529,77.99580891031714,4.715028957116515,75.0
225,20.742919718788134,59.8754899040531,5.66109542821864,75.0
226,36.25731080279159,87.14700748922606,-7.117763800946673,75.0
227,18.07665961244299,56.056317082688395,20.211654776442767,75.0
228,13.236133826660906,55.814807794610395,16.003905150867457,75.0
229,30.320369184754497,86.12536718859191,16.559184185242508,75.0
230,20.859400314476996,67.72371022265118,3.3674406923127727,75.0
231,41.17488696431333,91.93254238274457,19.924924139059883,75.0
232,35.442489700557765,98.42127448173024,5.9489509725671095,75.0
233,22.865784039202552,71.27130179980409,6.201596049298174,75.0
234,37.904134170054135,100.62638653543168,20.761281281082574,75.0
235,31.77710239301899,76.92067900043973,24.25408932844028,75.0
236,39.19881962062865,98.02777996425549,17.25895697510368,75.0
237,22.914217135970304,73.3555044288561,4.882859386470308,75.0
238,28.41335428836286,77.5526450119762,19.257991486700426,75.0
239,38.403950167271574,85.36353066269899,5.546260105331732,75.0
240,26.879318820241373,68.45681492586091,14.867745825066391,75.0
241,16.721822947294235,56.691630479947094,8.893229871935628,75.0
242,36.52697297158927,78.65324735198676,8.300674158412004,75.0
243,21.006161119808198,65.97890217807668,-8.400181397775967,75.0
244,26.67707472788978,70.33725924516054,-19.2107163228141,75.0
245,30.200384947315246,67.87921547329496,19.581424284611927,75.0
246,24.713575298583677,74.94440507639253,11.55048803438552,75.0
247,30.389138391827096,77.56787807363321,4.9378155745742065,75.0
248,25.632182410903297,64.04750987633646,-6.614633486877015,75.0
249,27.246011921203436,69.52650642228365,6.8972058207128475,75.0
250,25.861535152770145,72.5557085660134,16.80913935177664,75.0
251,28.219701455703728,83.41723669980158,13.606477033488613,75.0
252,31.875037138955662,69.89677722929726,13.921604235209529,75.0
253,32.0497092199578,96.50869685009313,-0.26025331807711005,75.0
254,29.809283828971864,88.6759641166605,24.844462375276763,75.0
255,34.446415550437194,92.29307812224286,-4.23720885946798,75.0
256,33.89085165002726,77.58367701306811,24.23353538448333,75.0
257,15.010825537020969,57.31107547183752,0.2839530381287858,75.0
258,39.77381885413166,87.73038681541101,-5.638806205556362,75.0
259,20.999249835755208,63.43989651483664,-7.363719415736973,75.0
260,19.003913884477935,67.0951187526655,20.707236295761653,75.0
261,29.038830860242093,88.967489225841,7.838374839120313,75.0
262,25.821401665364455,67.34217840533506,23.648805380385276,75.0
263,30.781124060404093,79.46730800873726,18.047485132153938,75.0
264,30.935860664191864,84.10870578967695,11.819567218990915,75.0
265,35.48411943686565,86.22504690121077,22.624743442305295,75.0
266,17.412340542758187,51.52155597236297,11.6422875601701,75.0
267,25.025355795002888,66.33016979744535,0.18208248944823424,75.0
268,18.956014958305566,54.196961951693936,5.037974369432725,75.0
269,24.578882710597462,71.41019183574791,21.31102916683318,75.0
270,34.34782083771623,87.09140721352439,16.72249729253468,75.0
271,14.607392158665771,51.96378792823177,14.623476831285467,75.0
272,28.284491080561878,81.97146251995312,10.895267357083181,75.0
273,29.349010295286316,78.1661226264604,13.26957082398722,75.0
274,28.608424193615758,73.1390822223439,17.98439930407877,75.0
275,37.19024332251892,95.19838346220412,11.743539567493,75.0
276,24.462364602760694,80.24430575438879,0.30169479531818943,75.0
277,32.05091557578423,80.21736857747179,18.930465670916973,75.0
278,29.542863806755882,63.33029071537849,9.589069486142357,75.0
279,20.097795489557303,66.15249480795411,8.903975558667431,75.0
280,24.926427747699798,60.79874182157096,39.82889253606223,75.0
281,28.119935341779726,73.17443476437784,2.353612573668795,75.0
282,21.773558956609694,65.90158987895663,18.70481294397807,75.0
283,24.752320003022362,59.798337257643446,2.037169870265477,75.0
284,27.612298973943055,89.23321624488057,-26.831694200020408,75.0
285,23.87100402448365,74.93083057165882,23.633811739079565,75.0
286,23.198729126783128,63.365533290486965,13.623370828198334,75.0
287,24.8311982674227,68.23853280827583,30.458471838299452,75.0
288,23.837048321661793,76.53047518431418,9.984611620044964,75.0
289,20.14309521134531,57.504418423801525,-0.23086021113278754,75.0
290,39.081396205971345,96.5267267685796,33.79843037194222,75.0
291,28.581575312723395,82.25323797335241,1.067002712077774,75.0
292,31.33632068466924,69.5784358608314,13.086037905895832,75.0
293,19.088592806518655,55.02012929456074,19.706324948776285,75.0
294,38.10826841513375,99.76803345033177,31.893347928083198,75.0
295,21.32762509322053,51.90878698844241,10.724706973767223,75.0
296,25.1488014430324,75.40164333699417,31.52207469606667,75.0
297,36.84297031438065,94.67672579376838,16.938639399954724,75.0
298,22.587668249854378,79.04599873213996,14.156001457243175,75.0
299,20.701155840861475,71.21820978704325,13.71808137672605,75.0
300,31.337846102283933,79.07034329498994,-4.506843054764758,75.0
301,16.19956846887125,57.301703768931105,14.586122054870936,75.0
302,31.808808662272455,67.77043060956323,4.87043436155635,75.0
303,23.646605928276504,63.58255032409691,1.0998655733521039,75.0
304,26.0773583604239,75.44057155145538,11.002717719353612,75.0
305,17.513957172883565,59.53754384787475,19.47079232535468,75.0
306,24.033573613526617,73.38951949784192,26.557105502888348,75.0
307,21.76789182477173,77.00919909443255,17.32784158391041,75.0
308,27.747833416258043,79.37503118509558,13.258737618461659,75.0
309,35.48800441036955,89.953357093985,9.58330147454513,75.0
310,31.904821752609305,86.70281050887243,0.6161869358384866,75.0
311,15.520149794328947,56.27007138212908,3.1225152087447405,75.0
312,26.630008518916235,70.51432362128809,6.46773760824196,75.0
313,35.53532687836711,78.28920600790623,10.844204107917111,75.0
314,28.23178472073154,72.09604570539243,-6.112842128559425,75.0
315,29.01856611653193,69.14142199809962,-8.63467728750657,75.0
316,27.85909300619702,80.12824488722981,19.570900249659815,75.0
317,29.177205228578153,74.58858915272423,4.626598121933057,75.0
318,28.506572430525512,76.54099334430805,13.589558662372749,75.0
319,26.53426597060701,83.62001323450099,4.254875259304326,75.0
320,28.812536059908762,79.0745452204603,-21.236054504499332,75.0
321,33.10976965221917,81.76161438198258,15.746475142549142,75.0
322,27.3810575023539,75.00854211265562,31.75965347593933,75.0
323,32.144957582714184,96.23901972507714,2.8045683410881335,75.0
324,24.802432670762244,56.99718145407525,13.633596210427822,75.0
325,26.13141844358881,70.49403691534586,18.15052789479813,75.0
326,16.937374500727962,56.50159660506979,-13.949161960571114,75.0
327,18.99177638048348,55.90608191720824,25.24156938853875,75.0
328,22.347319058928093,55.14075614949599,18.525213898039183,75.0
329,21.132059827928583,72.4184967196782,37.597747156061054,75.0
330,32.376834541918505,89.16143408321422,-5.294796015549025,75.0
331,30.82798224160748,73.7144932783276,-7.439395452166817,75.0
332,23.402203104593937,69.37570187490535,0.71786357360544,75.0
333,31.39633793254038,76.80192218261578,2.0908933968127483,75.0
334,21.179290329832526,56.91763478379056,8.707878639644274,75.0
335,18.242820862821773,68.21854361220186,5.173217316867422,75.0
336,28.420923588358026,77.23131871808029,-10.047424102258596,75.0
337,26.0928442503133,70.6766718369438,-6.50950261077465,75.0
338,26.02024525666759,76.35533929215099,3.2666604852125936,75.0
339,19.044024720718078,64.29257594923152,-4.384258752259276,75.0
340,31.960709987257097,83.03912587218524,11.29829189491179,75.0
341,29.531490647346594,70.62798189615856,6.0554204969100764,75.0
342,27.385557592956044,66.88157473690376,3.3692308418019623,75.0
343,32.162591780961236,82.80573119707194,15.707396522284807,75.0
344,17.396412620235598,59.918209348339055,21.03359307717789,75.0
345,27.25553247104132,79.11328138806296,17.06005535001648,75.0
346,33.56473049457581,95.69959024714753,17.138905874097468,75.0
347,24.39705861439766,67.61290930704753,-13.95007915624862,75.0
348,27.245044308048136,72.77267287240815,9.331142293102554,75.0
349,32.023312521963845,77.1855004358813,21.42404697792982,75.0
350,15.070337236271872,68.48181483606045,24.42973642016935,75.0
351,32.526797863063486,74.17533173386212,33.574620689163446,75.0
352,19.89549253841828,60.37339548045056,2.140246410648439,75.0
353,37.78766483522912,84.43848664424347,24.98224561570618,75.0
354,27.051559813614038,63.968781554415806,-15.562297921154524,75.0
355,21.991374345922733,66.25162366937803,7.548955247117794,75.0
356,28.73703317415589,79.10402054073717,0.8634788593813489,75.0
357,41.536213667207186,101.94493636048276,7.834092627982935,75.0
358,25.66193948337478,77.33577923618914,5.122926965994839,75.0
359,24.730744924140524,74.25578556424293,24.986111466489284,75.0
360,22.754145776917852,70.01047346689471,-6.965260654954182,75.0
361,26.604250198817944,79.48496553348714,22.745426793641556,75.0
362,26.193028975910003,69.45501580086365,13.858150798360153,75.0
363,24.564461161387293,69.27664615999338,2.417486622007724,75.0
364,29.6241081648094,81.76021645326998,7.5275397962364465,75.0
365,28.758934407140124,80.95199905897299,11.991054067010687,75.0
366,24.91246582238983,83.14306500970814,-3.1858222470456674,75.0
367,21.84563579094503,69.78973197985606,34.38640559963089,75.0
368,28.920216600536147,71.66798063863634,5.985271863780868,75.0
369,28.412504091559388,82.2516412963456,4.212171221155531,75.0
370,41.98228356924917,109.65827081376726,3.624260102213812,75.0
371,28.269970809788223,72.46841667116382,-12.510144523521149,75.0
372,31.78937398659064,78.56047410729161,2.6405001392444207,75.0
373,27.788983411997904,72.78146222357253,11.329729110407877,75.0
374,20.79369035950191,68.64105666683353,-10.892928195000035,75.0
375,25.561266764957224,71.4653382695324,11.17933395071251,75.0
376,29.469972684621837,71.01073479011143,2.7444590981784396,75.0
377,30.359216894532487,72.41619705475416,13.868389248758746,75.0
378,10.775517205637762,55.71521434064075,3.780517753018466,75.0
379,27.542606194406332,78.10505328587655,3.6861612325930366,75.0
380,35.907080349122225,89.54950989454929,-1.815568940652934,75.0
381,24.210919370285083,74.78523206599291,6.473174563676309,75.0
382,18.511816143351837,60.46657001099849,-8.22665921380895,75.0
383,36.56199479105073,96.6130092005246,-17.846907637690748,75.0
384,24.401177714063945,66.08734311918278,22.619464269980533,75.0
385,15.87190982228548,54.37714594473788,-14.06574161325927,75.0
386,26.925837907236676,68.87118802214431,4.481800232077678,75.0
387,38.43353902613649,77.75517910259789,-4.767644453346644,75.0
388,34.469128593584614,85.08213307354424,3.2340498300842198,75.0
389,18.787388642467263,71.29722533390412,4.986780927908137,75.0
390,22.981746116638575,69.57043942611676,7.064130304209849,75.0
391,24.934151104369295,71.85160160650298,6.292091485034362,75.0
392,29.35005995249457,75.91975267089221,13.810330098644629,75.0
393,29.067250319608313,65.02440864432317,0.2934364498101587,75.0
394,21.43469748592232,58.85193720155272,16.617218789970742,75.0
395,35.18550060160589,94.16362789608145,20.72793833455823,75.0
396,15.691099992444794,64.35576121461452,-1.4847664284389346,75.0
397,34.58987434674711,88.96534979301455,-11.587214146833968,75.0
398,26.194919185925755,61.782483943916226,-1.474553307698855,75.0
399,20.380767517145557,75.61543837550877,20.389300429677895,75.0
