unit_id,MetalColorimetry,ResidualChlorine,UVDose,WaterClarityScore,LineFlushRate
56,12.562520907376793,62.929653043949166,54.3417718976764,25.207325945978837,49.1181833822877
57,30.88214097615632,85.76157805861916,56.90265287302863,24.611232787867486,46.7861898296307
58,25.451073804882554,89.03469904108918,55.86663190090441,27.131735038730255,49.83174180277446
59,1.6546657991467306,88.42331484827913,66.68763231026253,35.004193725230515,42.80085018783587
60,23.92036278716421,57.745959028193646,55.64125521768836,15.85801653693197,52.2442853532622
61,43.57123129931379,68.79106483922841,66.37942986041715,2.665236445040285,57.22743308663246
62,5.257355750952131,89.82944779611371,45.85032855514274,39.897140874685405,46.4913665758574
63,27.3691879159323,46.435391660876306,51.04842121757382,5.424451810892659,37.322586266471774
64,15.286189702914989,58.97058195536214,21.825904341032555,17.637935932069308,35.07923847819922
65,15.962457196325323,60.656747163221155,37.05767727179274,0.19448705856034287,47.007716260342015
66,26.31018267802639,55.60494868862608,73.38099010741954,-1.4411529533265255,61.32961890685862
67,6.100538347333667,105.05941210783133,55.4888440180844,44.53458111278512,27.19407077113248
68,10.725530487484939,58.89293005913993,40.96851026076539,17.802555376048375,42.31710653349436
69,23.489449414236766,57.96289847662125,61.95911510727115,-9.910015982428623,60.65051962805139
70,29.077156638007025,78.53986815919693,53.18873498031574,17.754150227027466,59.236845927627115
71,16.98443406118622,78.31958923311363,43.93840383727781,6.1072862506022325,59.649066232416786
72,11.020719950200338,91.63642668300729,44.592544858716394,40.795667817896415,47.39108150822175
73,12.26299448052893,70.8453101135737,36.148968064902384,27.246534133805024,27.928918136642665
74,47.43280429977312,92.51556858965816,42.65539382721882,1.5426604729509696,81.57734452667202
75,-21.87953287059436,86.6094526485423,38.33081752819862,25.807720783769838,16.69796864566005
76,18.47449805320739,82.76894879370694,69.60376099325728,23.362511539858417,33.94879292779228
77,8.978163565863827,73.54404990420116,50.1585354548038,19.727483898014253,44.62127333584517
78,53.849330774845214,79.7093922810992,57.046779332592656,15.759224216000211,49.70489186893706
79,27.189457978018815,70.9147809541136,29.573581890556348,8.449789924799601,46.80371722726236
80,16.421093285919724,82.90375122135458,27.89324620947837,35.836743747753616,41.97349209808525
81,20.32153773457745,104.61845161447869,57.40645097848003,31.37246722596428,52.77118999666563
82,-0.4905803352205158,100.33535681884163,65.89281753851805,43.53507126596949,33.71505209834846
83,-3.3946585878932396,83.29362553543007,51.968249502819084,29.421843062887113,31.627947254960965
84,13.500151814368614,90.04987749782619,70.92219392943518,34.90941602906352,18.10352633590663
85,15.609122258350622,66.81951919651986,35.3579308500777,11.064422253025349,60.20643168686433
86,1.9783750739852373,59.22629827161839,41.50207073087585,16.12115300765832,40.686257751205325
87,5.844699012951132,72.18431608929554,62.61820247078474,17.423423553866847,54.369411443433776
88,1.673487205190657,68.75247246415536,60.5041374582672,22.887823935310074,35.08763389895032
89,15.65499242538072,81.14518367013508,56.40145943368806,31.739874422657955,31.580976191733342
90,16.196128596916708,93.6008878860022,65.95270846409358,28.707969591035923,46.97015121619469
91,19.610513428513904,73.73074026235005,44.33210690999385,20.313345801733725,48.56545993042743
92,23.16898923196081,76.12644054504626,70.88162373686282,25.998991411091318,34.246079988655666
93,19.921402277369825,75.32250344437954,60.645380650462336,16.13948164775791,52.119514731219176
94,30.350899386068154,93.30975381980109,33.47734310050777,17.94540395276736,47.50494966783567
95,11.151917040325527,63.903833322440846,53.33731626533296,12.159627080788939,50.55164480342561
96,25.96640990493185,88.37481920980582,51.78997176784861,38.564213685679405,37.24581190485276
97,24.25288129149064,82.43734150125397,41.781896753564865,26.600717725138114,47.71584481486558
98,16.214067516062784,81.50849609353769,67.298054936928,24.9498837161924,61.077397152486704
99,15.153036275378184,75.0581295883703,57.82780704413662,16.23257316700429,52.44512949493813
100,3.537428832306566,100.06021692476816,25.620547913574015,45.712023839864734,38.634157343754055
101,34.38420514304248,94.51301353231315,42.97645648127829,2.5695502715911553,64.48302937286262
102,19.69634514223124,98.53244694832797,39.07356791983796,40.796560323102796,46.37892948664499
103,11.210630427173196,74.8782008755345,56.090454895826504,16.369392397790616,55.145543228778564
104,9.05678438774893,59.25524656726595,53.79340187336069,16.532354058982886,56.37077575830398
105,52.03004730286766,82.60758454631983,47.18799332042953,29.66792094221225,33.365679850332654
106,21.579332210636167,85.68474228035531,69.9759195612905,9.79523737164823,57.70293817052897
107,39.16405353361692,70.54036053872177,42.578849640911876,-7.113153773523089,63.82145691937171
108,0.1859437770892196,61.133335277963894,47.51760414803338,18.170925994147392,12.858877403565632
109,22.117522268945088,91.22943007407927,63.300059644953414,11.881321716619881,59.186555374588146
110,29.790632038457005,84.47142816610665,42.52448614351942,37.041158627560144,50.71366420350968
111,30.327688599720354,77.00963633677833,54.43430714055771,21.868649543939377,54.932033431799724
112,4.864959183846944,78.85655712705095,64.53833968535336,35.27998119944811,37.00215420117931
113,19.273558334858507,72.20615386003432,42.25268630010728,8.891150612731975,63.456723169476085
114,55.30591566675044,77.0052473932986,42.567249565934276,18.779327569450963,56.39309545043219
115,16.39885175399862,59.638459763981,48.125997915865554,14.130971868377587,36.65400743254572
116,58.0905307148098,83.75539976920044,48.80079838777655,5.147824607367755,56.731608352588566
117,13.719183413657227,67.76574220048784,23.78482509129525,29.762570043172904,31.007504333980858
118,12.017304050144892,75.34409184540455,46.8429793926085,26.840616879867845,17.822412098001458
119,3.9454640430912384,74.66722197629232,60.44094341155099,15.081854085935186,61.35833654672536
120,52.55364123701989,85.62698185026439,48.268201280242366,-11.27675015556432,73.33573747662774
121,12.801166456041505,81.80625919363833,38.29581858274688,27.841725063070875,47.079526686442605
122,-3.521781800847908,81.60796011856436,58.31392253470123,33.80500373613096,28.621249458783506
123,24.630316407243583,55.7334400687929,55.575961290329694,10.110427367556271,55.40649432479037
124,8.283290143935602,66.59604714872829,36.180235953200835,24.350973619224547,28.12281587866786
125,14.875902290357358,64.87957949877857,49.34231715212425,8.656827678339337,62.083143871852485
126,37.47478870955168,54.751358595582104,41.50641586180261,-5.635992720431084,63.061921365626404
127,6.610406073878277,80.60884380429417,44.303991689237414,28.60545312669798,47.99308345216217
128,32.7093136292619,63.9313302772635,50.60457371074437,7.444548475879566,49.36249130241836
129,28.210917199528424,78.52785200455911,43.20795528843452,26.13048199188491,45.3605271879773
130,36.78327948548596,66.10214102500447,60.15397935050615,9.213897014122592,55.28534550620552
131,14.61855504413162,73.02174377507143,43.63813213466183,15.377054793250199,47.98760623397202
132,21.011559579903043,66.2572723315011,30.393183934196205,7.967331401072142,53.16900240061814
133,32.7442840740737,91.66670719263995,64.16999230314421,23.4903352991451,58.26096569785509
134,10.954498717677696,77.30731848706095,47.041410655021686,17.94534329641524,51.63313616119298
135,46.020367810471676,90.53420224750747,35.66448922631138,13.835991109069628,62.449017154983345
136,29.07700010951169,73.70556610791921,73.7564043658717,0.07489410891299375,55.143313474492295
137,12.58338246441846,77.96380935161834,45.18584444234199,23.743552061973087,38.31332486866398
138,38.56958822428231,79.94686366365579,52.447814050249804,12.620936148523807,63.53586631725336
139,27.22236240012346,73.2422923952538,71.16817070357448,27.191922225720308,37.305721247203124
140,36.17397329270868,70.38258006707395,54.21917600781656,21.168797730013118,41.77099564818489
141,23.814958317354723,51.074406279875234,38.30071304441111,11.875619915026883,50.601481936297105
142,27.977867873584476,60.352462336780086,45.84451035408719,22.75275704615852,46.23189590431511
143,30.459553239976035,62.3319974477538,53.28827582016101,-7.819104573649412,65.87664055220313
144,24.138701480429706,57.47993648277757,46.3162386185772,-11.101102052242938,63.02381485034377
145,34.372256874295175,67.87543834838534,55.64130594482042,3.345718522321878,48.437947461739135
146,8.835881771798467,69.76013407576262,53.856280009906854,11.491963164862865,54.620347684008024
147,23.07595320751375,92.52626467149072,24.75932974716049,34.76832259383785,22.63570193439419
148,32.60051520483046,64.72752190066099,54.17639745676261,1.3441044171494183,51.44490987339257
149,37.17655491279402,63.36659872023821,41.27213614248055,-1.3789923879008388,56.118904976888366
150,26.008559089855172,85.45002464262552,39.2807960396745,24.685750909195264,51.56730279950701
151,28.837984383097673,73.66087057543291,62.02918375787465,14.727044698592321,57.56470381377545
152,-2.682084374487536,86.93037257839856,55.895866123143385,36.75457646778512,29.113431601984953
153,18.729686944767714,77.8625170331065,32.83693025077562,24.010331067510915,43.90968367577431
154,23.142220623336627,66.53894059773917,53.94014979949454,-13.81383422466229,67.43519419077995
155,39.23779175176527,94.00307238306515,34.71770109955567,23.47051514254627,52.73124541830107
156,21.24163209184205,73.50069555990726,43.354283126404056,27.39611831382989,23.462867337073387
157,26.50078109458719,94.37732699906323,44.786778603201014,22.018273467326704,54.52672416582855
158,4.309339637731469,86.8479023440177,40.21170764774955,16.907533780835188,48.548842819356366
159,21.98506865002679,77.34379101602998,51.959452085164564,7.6753850838225794,59.524058419670205
160,34.10189427732743,51.44853235812997,65.08138896285446,3.330562660692117,56.11405077966943
161,7.686032210832744,71.1495838809716,63.94527701888241,23.917292433249514,27.49314796941773
162,55.105571999048465,72.68661262428014,49.28522110519922,4.182340480483752,52.54263892230339
163,18.25791306647244,71.2873028470637,38.083082183965374,-1.4884088527459651,53.122856895200805
164,6.522855777982792,78.38476236918841,40.77261964026034,30.238328988008476,36.81773059925816
165,30.466821655614353,71.11011679386326,56.155063157744394,20.043897121499327,50.91031913026375
166,19.545449402980324,86.51170965070001,44.2083353516713,26.325530663637295,47.9908142602234
167,40.77734294965502,69.03149402395074,55.29035913226416,-0.6769425018946551,52.01234770703897
168,17.820652255990364,75.20711673056825,59.68899475260862,25.18050936762446,45.84444515113137
169,50.81810922447565,72.92072445561232,44.38380714720681,-5.540567820345469,79.7519178921701
170,-8.191933069677912,90.32865874206777,52.75171635913749,29.780654729900693,44.51609599706246
171,19.468578545209645,75.41671419955107,52.645140282560355,16.192283746874793,53.91530065918733
172,15.10485404384329,80.77578865565464,38.40076731680818,27.483276135473623,42.285657932599335
173,17.09556696946923,63.98081412525799,44.824383197403925,19.092684663653927,42.74062807112607
174,8.213325392841801,74.20678931526062,34.68144325193244,18.128708097817203,53.440483795116066
175,14.588535160756228,72.31069420029343,39.802071288057085,26.49135158222074,23.187689435270865
176,15.14673202447424,73.27025372058522,76.43761669807866,24.854280322788956,40.13596176678348
177,3.6797923312673024,92.49364299505764,34.83083238789338,36.464612323775306,36.646475643233174
178,9.259939974727843,82.26706014896267,76.44036702319903,27.307135873530896,47.32431306199917
179,11.848950360364551,71.8199228218525,37.632588560588054,25.56771932148872,37.35390796527234
180,58.822426860757204,71.14902603553082,56.8766199812942,6.894246753354519,62.396752331615744
181,52.18520068968368,91.5428810225337,40.38538599769179,-3.06680074665071,71.24343194970866
182,18.933253804340975,85.0052765894196,67.18477779949112,23.97399000902301,50.35207785713554
183,11.5445130408789,70.05625512538285,56.214967952848376,4.350594958406303,54.21895950088787
184,-4.813194851763923,68.49601430347866,47.683716267171135,25.26431896002321,30.94130916724997
185,13.689530257201856,87.10587904151134,61.21822146776273,37.68099330642586,43.97158649361729
186,44.89666291612864,68.05645665128652,33.765457573868545,25.723126304444904,36.205540789141054
187,22.96321600033324,76.48337205685591,44.84324334560944,5.982906554053691,68.08783705805563
188,16.26680599132721,65.24859312935371,54.10200424680211,13.865423398433483,49.47165317828667
189,3.795761277441077,67.76599091355828,50.24965412657267,22.50434345596306,40.78954003777019
190,10.223067148917165,62.69732652263317,48.745499888889896,19.2752456471983,40.020297460692234
191,32.769553300400496,68.9396019513815,49.241029926134075,14.445706298114606,51.47437323144035
192,23.741803092049043,81.69903707341173,17.18684960121583,24.212784289640084,54.2632594569963
193,32.39359870133478,71.3709077291451,59.67220255712233,16.951428723375848,55.60797056545106
194,13.048133055901888,83.02451002692764,79.63830844564771,29.717194454967157,33.20024154350572
195,19.85785762268369,68.84855541689787,62.30741086376532,24.623011014232247,44.73655284925004
196,55.15067016269978,84.73685182044035,34.5592471966031,-2.1290578971994187,71.85995200113567
197,41.4304541109665,51.43951608195027,51.20415713450903,5.4390834932354215,54.880380665936805
198,27.340881810383305,79.90077793493981,73.23281285160994,35.879341096235734,36.97508760088131
199,18.478748557237335,84.23989362924976,60.62314440415625,2.2327572363916097,57.38483056763849
200,12.683464033547716,57.26336039824827,62.95240477467368,16.673041710553942,22.147700820784166
201,17.884695614527228,82.88393098873283,28.41572554839476,26.844622827354915,55.69118312691113
202,48.31757001491987,86.70651822982367,39.94441468324887,-2.30592046485366,73.44569107844721
203,8.508011623910964,77.13912920567073,52.84435697574618,21.59164639019099,44.17447662759706
204,29.33680973217043,35.45323633841027,66.92147709015408,9.54115556708269,33.602844338199034
205,25.038614441627573,80.30900612859716,65.12082898258032,8.368417371244519,55.58366700122333
206,10.962507836666754,63.3813362558141,52.63645726596105,14.430314741907067,54.12761274716513
207,40.957768448311015,63.37939521974896,52.26777759047626,-12.401551420492353,66.22414490287969
208,20.869969773744543,59.76093829016072,41.15994008816563,12.61941820213357,44.246353545567814
209,26.64236044648058,64.10602146356776,64.97375048027686,1.5181660575527545,57.514193969185904
210,23.014593120675183,53.770615937153984,55.281811969789025,-14.851787052583054,63.594561759143055
211,14.59357453973982,91.4822392757294,80.74869294977147,43.61460332185082,38.89639272139611
212,36.21872170658743,72.05865185114104,42.702331765099615,9.442778242715791,65.73228731940179
213,35.73403432360471,62.169002702620986,48.33450184549458,14.749508962507607,29.221635944872702
214,15.159981215865479,79.85820684172697,47.02950318857593,13.472850097495716,58.06654705216947
215,37.51977640498487,97.83642206841856,42.17331984298775,22.138797958244204,66.11516208394441
216,14.021842817172969,80.00791563542393,36.539119998864265,23.15061519330001,45.89633332565696
217,23.95982417772623,75.22433947570278,68.19176861954469,25.807461219264248,51.336516147627655
218,35.852719664346395,60.877090405940294,73.29136279233407,0.6550443238681875,52.8343454821528
219,3.3242159235822175,44.79364297507167,54.853060747787296,15.732366556440304,33.69363564450128
220,-0.5089025147188693,80.66946272308492,72.06339376235444,17.283336723918403,50.59622614476475
221,33.91870477431762,89.89828430250569,43.93882187095678,23.78990682635806,56.85550896187645
222,29.21815314728186,52.55823895913854,42.187008928362374,-6.419455113863865,64.21505118236097
223,41.485873185156386,67.44640679849836,57.90556840632059,-0.9624406228994484,69.83311237449085
224,58.890868693307524,60.514514196129134,52.06317580198565,-9.16753196639418,62.92496201168168
225,34.9888941829062,64.77924832064812,65.35991890453033,-7.5979874164123125,56.08068065773376
226,2.184857741780572,53.175995035446796,53.119058238535594,7.333882822929567,57.94632643910775
227,8.986784787651697,74.35904537992003,52.0352900700369,23.93685613597765,34.10353515807922
228,21.40369984191533,117.49345758074534,45.053538844426505,51.331442958998544,39.20970697639077
229,23.471333288780677,80.18418712237762,49.64846045804348,28.245716288536464,45.83759179518978
230,51.74187528336728,65.70129741126316,29.873155078014264,-9.384211694685419,66.41524798711268
231,0.9189976491372231,88.07725600208353,51.50846490971292,36.81272281068322,35.0854970753194
232,23.48544877750637,71.27943274774613,50.34482480690828,16.212703614917373,67.85704490943647
233,22.080340560477936,61.380080338073,45.08339601331782,26.040140586831765,36.180021611237734
234,21.603767997528383,84.63778104182326,82.75827489532263,34.97399424779002,35.71461197117257
235,12.223089116401532,74.28336524248027,61.98377043358157,25.908706386043683,37.087820309901524
236,4.571864468791727,86.34339035752467,52.91777110944133,28.70789369388445,43.197017175717136
237,11.987027033859,85.24218011283185,53.051958601080926,11.265516909560528,75.74598497908991
238,9.758899152823073,80.90076823402443,41.793536050936105,28.246119284369183,26.923151569728077
239,1.2939969327619565,86.04962364578341,50.836621979950976,28.916580459553916,57.07627916291329
240,-4.92457397983312,84.05641928664078,49.95803500731676,23.24990279820726,71.4297413517748
241,14.115095028517214,70.38523250782337,36.7925310097515,24.47643085558833,12.056808047317444
242,11.39471151030262,81.87305693589131,57.18669722199184,35.541357419337665,45.214004261015425
243,24.09305147755751,68.18502102751262,52.13428413136263,23.47277967095326,36.04271886751068
244,42.40104784596771,80.83865579664487,36.703997408968085,13.788961875393902,65.98707949388064
245,9.725143130011315,74.59292820229265,41.77445568682027,26.450778175172697,46.8129041661567
246,18.745435429310014,73.91604811686663,58.40050304964563,27.43125654019005,44.58288733987065
247,3.092688066556528,88.43062020369084,30.39878221162569,37.013478662125316,36.4400420099341
248,18.203027937751557,81.22784072769426,69.34888734881221,26.40365298628419,54.631171111456815
249,15.915673671632016,60.194893697277685,44.900063765259794,23.17231886975986,17.691974811037763
250,13.444490333980626,59.5549512234371,69.03906344925592,15.627087889716666,46.75741987419946
251,0.8507472244412764,60.78241871722725,59.93754193740756,18.327454810824175,26.10075748691991
252,30.765997560588737,56.51768881023636,59.36199638397987,11.695099024103321,47.4996769146822
253,46.71348295163927,80.39636492268691,49.48768032234715,-10.560613191111495,82.29671679293816
254,2.384251739167887,64.30898992416846,60.00274147512522,18.317360454819784,20.632667821047033
255,17.120666778200157,74.31453676038483,66.50941926436869,11.904166933858885,51.94231730153553
256,3.358751215755289,72.76780296256263,40.368401489512706,24.89856367410935,59.72937662295708
257,19.655520607583064,73.28092859011832,39.363523092012315,8.55621535899381,60.81498571192362
258,8.98176821797313,80.21068881972904,58.864717433938566,15.12518036510928,43.7394139028204
259,36.8957224909036,75.53874685138217,50.89225551609206,-7.848969377859158,69.0457895250818
260,13.026284823006046,82.78243143458789,42.4586955941596,23.222054487211313,52.773611549667095
261,0.32912053733313584,71.70524877074074,46.85791568229501,20.551297608380235,26.89804583462746
262,14.124405785413764,72.91133693304485,63.08407000886671,21.417740639080904,41.421561099924794
263,3.085704907472766,91.43226231998142,62.29043676737979,32.195114315020504,33.317115673512276
264,38.254924865111846,79.43961024158459,44.114366776351254,27.383549929037073,51.975862616572144
265,12.735917429980269,91.1311057813664,75.78022191548511,35.79590863564626,52.676404557989805
266,54.89246026184452,86.59406088482186,68.8533458175048,17.126992128794583,70.47008280255933
267,48.696557851432615,71.73952065329118,51.237266977424426,20.733408394906245,25.74379460185923
268,35.70292490945468,86.27697892246735,63.46538754425882,2.2159064646016517,69.58707217739993
269,-14.1674082836344,74.40641903169137,58.35228071302569,19.719201219495556,61.19506788121599
270,21.929080995285283,77.78544931426967,54.986634973110036,25.36264270815137,51.659887758567685
271,38.17615682566508,87.76253939055077,58.475403996211234,24.29001877763713,56.50901445655474
272,22.64551645067651,78.5637041851614,64.77877881729826,21.39172226990179,49.61331289742638
273,23.116242380521367,76.84213628907003,53.343887457944945,27.220514312353036,38.340909746815036
274,23.695396916435644,59.26728973275544,25.661736249419047,3.6029746249229024,51.58300648227752
275,14.944451828263206,77.61761651928319,55.13187665946255,12.506648758571034,58.19252899698617
276,3.3710980404299686,61.09678848021692,21.89086655314753,12.626023530184716,33.66700325518532
277,43.03647339189626,96.816667940022,44.42676004329648,6.01045068411483,71.44013433967825
278,17.296363878947915,69.98872032885052,44.38654566141145,16.143370354151976,25.20789926096439
279,29.642894970731064,70.29330288501724,47.087256451595294,25.895785476006257,25.97038304714004
280,28.84230418539234,75.17823805175922,36.41690538748302,11.402446461608834,61.037132444938024
281,-8.034178834219228,62.62316431139049,44.532245197216284,28.555719003821324,28.775121049145426
282,5.697544493668105,89.48363578670083,67.95507312316866,39.20986086970848,34.29242306019986
283,19.25835755399229,63.53105794327153,21.99358485943726,15.101183006661437,59.645587299376366
284,1.4895805991992948,61.69741783087167,68.26989799089587,19.96216526437424,37.66995901829798
285,20.571095968873642,83.3908817613179,29.023660360191375,14.014413711405247,56.657416567975325
286,8.509901595827017,79.20610720069253,49.36586416542064,27.301239190399446,57.092869891807744
287,22.529544224236314,101.46833565097468,61.193868205300944,29.73188956021999,50.292953308210905
288,36.080174657812016,87.80036655081591,37.40994767711851,4.237670722076397,64.02661460525047
289,-2.454132421347488,54.460241881331825,28.644642656739585,8.415136119042106,42.9866027778159
290,41.99902002817571,76.96985757964222,58.83890905787097,16.45409717676075,45.33396518925431
291,29.847985301967363,87.1641003179653,57.98060554912114,19.238642992696075,56.65236327911921
292,33.13264119816883,79.63081397870789,37.91253181274506,27.555584452416404,42.996236390663945
293,10.991874061887945,49.76928223155213,44.58232361289091,3.4486831161487586,59.32853697668727
294,15.608031384739284,67.99207654119301,51.449160382059695,19.879151161663604,56.90359111604911
295,31.38520810946656,88.95347596408573,57.13039411250483,34.59241776678733,22.152155882151522
296,26.608675959780065,65.41798212877414,48.54272523165828,27.916969084591464,43.98590905226851
297,27.348277596551988,62.16027622602771,57.01955398301806,20.279299409210278,44.69125222738422
298,-3.3276328829529334,72.42617744825611,52.23717196256657,26.336677483440752,33.12126166860848
299,24.522304610753174,94.49594356562199,39.82927309115545,33.59339825738988,47.19266074520988
300,34.509044313025136,76.69281808681637,38.61103208416475,5.5970429379458615,71.12119108141621
301,5.127466966172815,69.14156096243026,46.36251240729268,25.103498938132383,46.968376369306384
302,2.6720752261489302,89.08509066129454,46.76666198996807,29.665250406467123,48.48799767536701
303,37.47125606981537,55.6391271092638,55.196859816763485,-10.84520301486446,63.67726415929926
304,5.142498744106591,56.99343716884946,39.21696548310766,17.182076877833257,33.72368679937715
305,7.279009157685909,81.16260805314295,39.51168391142124,30.880730806146897,33.37877230385708
306,21.868893033638084,90.19595675704743,68.30099886847894,27.25494791972275,44.97593673244385
307,18.319396193840884,83.88484626336367,62.303506712016535,24.954421559077467,41.058251071043266
308,34.020874887818586,64.98159309653548,33.52864006175953,-7.720730706073295,66.01412244934376
309,6.493251556589924,66.49922170124687,29.747863087173283,17.189907753869193,35.70454580202232
310,1.6549578838295353,67.74475588743762,52.18766684244582,24.34307285243886,16.86799097440361
311,9.858900900402332,74.77000659996402,37.98314348020211,24.67663621311779,33.39082562700992
312,40.46854997716261,87.66733241368217,35.37212805274069,21.99777513173503,58.39511958239716
313,29.14715028244531,80.73453894457441,42.5067783558859,0.9885943651510283,65.69040911066323
314,13.177742399454218,75.52707958646657,39.00524813236179,22.190164794758033,56.45927381831542
315,6.576095612652436,71.71311929553003,12.643893875977431,24.815753007504348,43.10004097423342
316,45.233387237520716,70.66272706184859,38.77722894656968,-4.6499226380050445,54.56679543212285
317,27.521572634584544,63.12354341802619,45.258910553115115,3.2120986276499854,59.28595070683401
318,60.63707876422902,67.96163882055174,32.41325896692125,-14.736343280660462,66.45253432745493
319,17.4918054522239,85.45662016967982,46.21269605039674,17.957048483444822,51.14067870000875
320,38.32222680266028,74.14097522182007,34.55259396849987,9.864089981686668,55.09382923374572
321,18.238129961105965,58.712192761011636,65.80062109733416,13.682648190193667,38.88201739520143
322,20.180485316285676,68.92665679007033,41.96380179094709,19.989052701458636,27.172360416125745
323,52.497953173908826,70.29337343527588,65.4687424039568,-2.917610795108579,69.24564944287563
324,33.40900816422489,68.16613171273606,42.95339638484722,-7.579544719192321,57.088734326739754
325,52.470017905481214,61.29756204443784,41.85690471597457,-1.445061842679018,52.38783887480243
326,36.337413747776786,67.60244989699702,57.06362722491996,15.428992396503606,55.3429900153047
327,10.304572688045209,68.97018259909898,40.44182544730193,28.271078172504822,28.313383579120355
