unit_id,CropYield,LeafGreenness,do_IrrigationRate,do_SoilAcidifier
76,20.239090506132204,22.85218925021301,25.0,75.0
77,25.582622006212425,-5.912781114187325,25.0,75.0
78,18.235515290757956,-13.067247770706679,25.0,75.0
79,29.778545346397838,17.261634697155948,25.0,75.0
80,17.572988465747148,15.610825943265993,25.0,75.0
81,32.08751176148245,16.76176582004652,25.0,75.0
82,29.566157631357964,-23.771215443644245,25.0,75.0
83,29.728565148897815,-4.588838734608789,25.0,75.0
84,32.59477869876312,20.160352587649676,25.0,75.0
85,22.299972923524976,29.489116874747697,25.0,75.0
86,42.61425437047774,8.71796764153535,25.0,75.0
87,34.62893629326633,-30.67353092863263,25.0,75.0
88,16.218771228690485,42.46243113876872,25.0,75.0
89,33.36727342393675,-0.34187494895024706,25.0,75.0
90,19.42822416678242,33.22598196106712,25.0,75.0
91,39.734798583291145,21.01508824277662,25.0,75.0
92,24.865117684802467,39.08190010507854,25.0,75.0
93,27.496042187767497,25.170392715651168,25.0,75.0
94,38.648947685566085,-17.339411614567915,25.0,75.0
95,20.10625974028928,24.54633374320855,25.0,75.0
96,24.708589188454777,-0.030104379869428044,25.0,75.0
97,24.89232292268545,-4.766798528197604,25.0,75.0
98,29.697719051779476,32.64867787979108,25.0,75.0
99,28.66744946869977,-1.7395475633598139,25.0,75.0
100,39.29261428265318,8.45687911231607,25.0,75.0
101,21.698185663130246,2.441052970179922,25.0,75.0
102,18.40273549235977,24.408702442662552,25.0,75.0
103,17.300569753107,0.0479621750579593,25.0,75.0
104,32.44199195293726,29.53480027444854,25.0,75.0
105,23.80927834944612,1.9189628354649493,25.0,75.0
106,40.177025918427844,5.006851491720303,25.0,75.0
107,16.661542508529667,5.477881558581414,25.0,75.0
108,24.322215194247313,8.854996224306573,25.0,75.0
109,21.16718325087547,13.881930474223905,25.0,75.0
110,27.440419506393567,19.785733238286717,25.0,75.0
111,31.94985837244672,12.085897351043656,25.0,75.0
112,22.4503382754777,-1.689372055693223,25.0,75.0
113,19.641527126473715,12.021525105205646,25.0,75.0
114,32.70698443083568,44.72498684619102,25.0,75.0
115,36.08106646681288,33.2920077284898,25.0,75.0
116,22.843265910105956,4.501330772351292,25.0,75.0
117,29.60243207989684,14.921110888631567,25.0,75.0
118,28.323663269006783,6.288499935032033,25.0,75.0
119,28.66635844054654,40.50322691239583,25.0,75.0
120,36.8019748960511,18.04352893549956,25.0,75.0
121,17.213438141083355,17.97295770373632,25.0,75.0
122,26.315103094064362,12.716116190826796,25.0,75.0
123,31.835539276008742,-0.5189875276312588,25.0,75.0
124,40.0862243419021,-18.40827442312691,25.0,75.0
125,28.888458821726797,24.983257306718755,25.0,75.0
126,27.20322610667145,20.051981700687513,25.0,75.0
127,26.374049513271768,22.75388643366425,25.0,75.0
128,30.134828878992582,-14.205921372818803,25.0,75.0
129,23.402665316860872,-17.358103115477736,25.0,75.0
130,30.24731134732297,8.04349892976696,25.0,75.0
131,38.54163713258042,17.383398159325104,25.0,75.0
132,14.964548301218208,14.462149832127512,25.0,75.0
133,25.069122929024807,-1.830510409960075,25.0,75.0
134,22.73372470066802,22.30799181946012,25.0,75.0
135,31.11700573401701,14.496689408713458,25.0,75.0
136,25.683578074092523,-4.155164148116928,25.0,75.0
137,22.09772964534067,-15.272225845215008,25.0,75.0
138,30.649780846493563,6.4821271076120315,25.0,75.0
139,26.716596271321617,12.189105909359341,25.0,75.0
140,27.51781891261343,-1.2219816494710116,25.0,75.0
141,37.85229025764089,15.382539746163326,25.0,75.0
142,14.365814074476377,8.88146520569241,25.0,75.0
143,33.439678133904735,-11.214017154324566,25.0,75.0
144,31.06155783642336,17.881623575615073,25.0,75.0
145,34.585331419075494,13.467473741544937,25.0,75.0
146,27.28589085404244,22.706452553588093,25.0,75.0
147,18.16583555738283,25.022896181910404,25.0,75.0
148,24.69516733558972,9.250960664454395,25.0,75.0
149,24.963421863920814,-10.534296961601274,25.0,75.0
150,27.19394707107,11.58100290747602,25.0,75.0
151,22.224256096368247,4.432910368400067,25.0,75.0
152,29.487017079444584,-15.382688211149205,25.0,75.0
153,40.26364296209735,17.219968799455017,25.0,75.0
154,41.1003662155085,39.65372574881346,25.0,75.0
155,24.26501157384156,8.915122482692485,25.0,75.0
156,35.23735861285617,0.9060916751278185,25.0,75.0
157,22.946065409906048,-20.729930520308727,25.0,75.0
158,27.3441685892657,20.934160343023276,25.0,75.0
159,32.78686308939535,-1.3294756899371638,25.0,75.0
160,16.173380728065926,1.1661336035946697,25.0,75.0
161,35.90922120138788,32.07036773017159,25.0,75.0
162,16.702164244883694,-2.1533495705906986,25.0,75.0
163,31.61274537507245,10.28399487543698,25.0,75.0
164,28.961864505003422,-1.985522793994754,25.0,75.0
165,32.17876032196755,36.31186124877166,25.0,75.0
166,41.021326490307324,-26.449851541977814,25.0,75.0
167,41.9997834620443,7.352037664806715,25.0,75.0
168,24.856689313851447,-8.950759713190074,25.0,75.0
169,19.153555192696693,21.526935971551588,25.0,75.0
170,25.400003629322647,20.34331881631188,25.0,75.0
171,18.05782648108293,-14.122780646914201,25.0,75.0
172,24.884838125845445,0.3899787921960929,25.0,75.0
173,36.29667243726076,21.195679052998777,25.0,75.0
174,21.308916819338226,11.55351498128968,25.0,75.0
175,11.770659803137564,18.603938700542557,25.0,75.0
176,31.420131971111868,20.80798731250283,25.0,75.0
177,16.50836619789142,12.96959930866352,25.0,75.0
178,26.31010400876769,18.59812208364863,25.0,75.0
179,45.27488862654716,31.11438709832971,25.0,75.0
180,34.90121728792282,19.887574806143334,25.0,75.0
181,23.49817586485672,-18.98323520545743,25.0,75.0
182,26.707740901304348,20.28013398899227,25.0,75.0
183,40.037459044985454,3.9223935693915104,25.0,75.0
184,16.79921159937701,3.0677772302288124,25.0,75.0
185,35.15914141908648,3.849819135262469,25.0,75.0
186,31.530499303316496,15.475969284269603,25.0,75.0
187,31.348276053732295,14.06076219268722,25.0,75.0
188,33.43197026266109,4.188270796963135,25.0,75.0
189,22.61895129194634,11.35690360066097,25.0,75.0
190,35.02757979933487,-6.192369200409443,25.0,75.0
191,32.072791435814416,18.624620152648525,25.0,75.0
192,34.94236809748919,10.212478394984071,25.0,75.0
193,22.607547770188795,-3.105251561238628,25.0,75.0
194,24.626231785376522,21.13027412107857,25.0,75.0
195,28.972928025853772,0.4518462306332989,25.0,75.0
196,28.263597715172374,-10.87635430559455,25.0,75.0
197,33.733720264786946,-5.8591058429191225,25.0,75.0
198,24.42229776908522,10.191737626836725,25.0,75.0
199,23.667439936588995,27.75927127599531,25.0,75.0
200,36.41154126136084,-18.308210288710853,25.0,75.0
201,29.689773866896605,8.43938419560148,25.0,75.0
202,39.671230239134104,5.269380407150052,25.0,75.0
203,21.047424949867715,-2.7754215519298526,25.0,75.0
204,28.381608239732554,1.2717378250219227,25.0,75.0
205,28.375736842431493,10.341502030750927,25.0,75.0
206,16.332231665912786,17.877933712137036,25.0,75.0
207,18.45416179706137,-5.837449885042087,25.0,75.0
208,26.127778562383828,7.6497236128727515,25.0,75.0
209,34.679998919294725,18.679361090152824,25.0,75.0
210,29.45453258712327,27.11689670234371,25.0,75.0
211,22.34579293491478,9.41333710993884,25.0,75.0
212,26.96152354081153,3.430742636765344,25.0,75.0
213,26.582737298733814,24.58299988115067,25.0,75.0
214,20.56924697812288,-21.595815208476367,25.0,75.0
215,16.211405106201262,21.33502574902544,25.0,75.0
216,26.772791846967166,13.470231835799524,25.0,75.0
217,41.2041157416713,-11.360247093237618,25.0,75.0
218,38.24097689556723,33.85482170744578,25.0,75.0
219,24.36687529679773,36.238083826925504,25.0,75.0
220,28.24550168812076,13.516863098160616,25.0,75.0
221,32.8539666395722,-7.616148164168354,25.0,75.0
222,16.310526278413555,11.164717865074213,25.0,75.0
223,27.953598103275283,-1.1327312102730165,25.0,75.0
224,24.20301174632529,23.406481745798857,25.0,75.0
225,20.742919718788134,5.883667437686676,25.0,75.0
226,36.25731080279159,21.53003252298241,25.0,75.0
227,18.07665961244299,15.52312178827205,25.0,75.0
228,13.236133826660906,13.961681661288182,25.0,75.0
229,30.320369184754497,-3.8326334897639356,25.0,75.0
230,20.859400314476996,25.28612817348279,25.0,75.0
231,41.17488696431333,-10.955040563923731,25.0,75.0
232,35.442489700557765,25.052284608671094,25.0,75.0
233,22.865784039202552,19.86639450954766,25.0,75.0
234,37.904134170054135,16.303229392029483,25.0,75.0
235,31.77710239301899,2.449849713837577,25.0,75.0
236,39.19881962062865,28.917209928182498,25.0,75.0
237,22.914217135970304,16.91418625205672,25.0,75.0
238,28.41335428836286,39.79197757228943,25.0,75.0
239,38.403950167271574,-6.593034352851969,25.0,75.0
240,26.879318820241373,-0.8565982043593809,25.0,75.0
241,16.721822947294235,-0.7720618602322897,25.0,75.0
242,36.52697297158927,6.723591506647124,25.0,75.0
243,21.006161119808198,1.0536987141226577,25.0,75.0
244,26.67707472788978,5.996086366203725,25.0,75.0
245,30.200384947315246,-7.6302119548579945,25.0,75.0
246,24.713575298583677,20.265028319417297,25.0,75.0
247,30.389138391827096,12.738313425865122,25.0,75.0
248,25.632182410903297,5.94963415593849,25.0,75.0
249,27.246011921203436,0.5132099115935258,25.0,75.0
250,25.861535152770145,27.381526451115533,25.0,75.0
251,28.219701455703728,12.293684767102178,25.0,75.0
252,31.875037138955662,1.6105436545919556,25.0,75.0
253,32.0497092199578,29.981708025018378,25.0,75.0
254,29.809283828971864,31.219150182339703,25.0,75.0
255,34.446415550437194,5.918086165178272,25.0,75.0
256,33.89085165002726,7.498911137245624,25.0,75.0
257,15.010825537020969,19.02733965739128,25.0,75.0
258,39.77381885413166,-17.236296493480243,25.0,75.0
259,20.999249835755208,-11.21635158509406,25.0,75.0
260,19.003913884477935,43.06378816073525,25.0,75.0
261,29.038830860242093,23.585124380333504,25.0,75.0
262,25.821401665364455,-0.4062265768199005,25.0,75.0
263,30.781124060404093,-1.088338747662391,25.0,75.0
264,30.935860664191864,29.409891845039663,25.0,75.0
265,35.48411943686565,22.363740480229193,25.0,75.0
266,17.412340542758187,1.809070458775527,25.0,75.0
267,25.025355795002888,4.872449417563235,25.0,75.0
268,18.956014958305566,-14.49769057757944,25.0,75.0
269,24.578882710597462,22.951754905408073,25.0,75.0
270,34.34782083771623,18.151712592223383,25.0,75.0
271,14.607392158665771,-9.548010076380077,25.0,75.0
272,28.284491080561878,9.760640004841179,25.0,75.0
273,29.349010295286316,14.905330006718694,25.0,75.0
274,28.608424193615758,11.176038662491477,25.0,75.0
275,37.19024332251892,12.60184930685684,25.0,75.0
276,24.462364602760694,27.612681705453568,25.0,75.0
277,32.05091557578423,-9.25491207660717,25.0,75.0
278,29.542863806755882,7.913509430191399,25.0,75.0
279,20.097795489557303,5.409851608198248,25.0,75.0
280,24.926427747699798,1.1302891508984736,25.0,75.0
281,28.119935341779726,7.511509015483511,25.0,75.0
282,21.773558956609694,22.594509219696413,25.0,75.0
283,24.752320003022362,5.56530425450931,25.0,75.0
284,27.612298973943055,47.623655410509265,25.0,75.0
285,23.87100402448365,0.21814751319856107,25.0,75.0
286,23.198729126783128,17.617058698955443,25.0,75.0
287,24.8311982674227,-7.187224684834209,25.0,75.0
288,23.837048321661793,23.69940108249589,25.0,75.0
289,20.14309521134531,-6.480579264929771,25.0,75.0
290,39.081396205971345,27.376685814402702,25.0,75.0
291,28.581575312723395,32.17234663425954,25.0,75.0
292,31.33632068466924,2.9495372541848894,25.0,75.0
293,19.088592806518655,-6.204446773199598,25.0,75.0
294,38.10826841513375,21.959594381487946,25.0,75.0
295,21.32762509322053,-9.38542126172823,25.0,75.0
296,25.1488014430324,9.884208507404347,25.0,75.0
297,36.84297031438065,25.817220306060893,25.0,75.0
298,22.587668249854378,26.37687071874645,25.0,75.0
299,20.701155840861475,43.01334738861868,25.0,75.0
300,31.337846102283933,13.277691394168368,25.0,75.0
301,16.19956846887125,24.538883504445558,25.0,75.0
302,31.808808662272455,-17.066474787641294,25.0,75.0
303,23.646605928276504,-16.921335200238765,25.0,75.0
304,26.0773583604239,15.746246700954146,25.0,75.0
305,17.513957172883565,12.182483738357352,25.0,75.0
306,24.033573613526617,13.770355945457716,25.0,75.0
307,21.76789182477173,26.32999532559151,25.0,75.0
308,27.747833416258043,8.923993288073476,25.0,75.0
309,35.48800441036955,12.666558399745282,25.0,75.0
310,31.904821752609305,5.768172000417694,25.0,75.0
311,15.520149794328947,26.668569201336844,25.0,75.0
312,26.630008518916235,-2.4771381468935516,25.0,75.0
313,35.53532687836711,5.747980075495039,25.0,75.0
314,28.23178472073154,4.678114343442136,25.0,75.0
315,29.01856611653193,-4.158053295475328,25.0,75.0
316,27.85909300619702,23.452079045351788,25.0,75.0
317,29.177205228578153,19.419501713488366,25.0,75.0
318,28.506572430525512,11.98554405786318,25.0,75.0
319,26.53426597060701,39.19632473843315,25.0,75.0
320,28.812536059908762,27.225134983794824,25.0,75.0
321,33.10976965221917,8.490684643317733,25.0,75.0
322,27.3810575023539,28.87338806117532,25.0,75.0
323,32.144957582714184,32.01260956573755,25.0,75.0
324,24.802432670762244,-24.97066590662095,25.0,75.0
325,26.13141844358881,2.3427344851136285,25.0,75.0
326,16.937374500727962,32.67347786987605,25.0,75.0
327,18.99177638048348,10.019415734315409,25.0,75.0
328,22.347319058928093,-4.089662819661383,25.0,75.0
329,21.132059827928583,11.647548349447714,25.0,75.0
330,32.376834541918505,31.811356811369645,25.0,75.0
331,30.82798224160748,-5.302359353634314,25.0,75.0
332,23.402203104593937,9.669623409140224,25.0,75.0
333,31.39633793254038,14.686735781652022,25.0,75.0
334,21.179290329832526,-7.911813628249334,25.0,75.0
335,18.242820862821773,27.60486697161972,25.0,75.0
336,28.420923588358026,15.621481576933443,25.0,75.0
337,26.0928442503133,-8.539874633194376,25.0,75.0
338,26.02024525666759,18.35773089117145,25.0,75.0
339,19.044024720718078,-7.299909670052486,25.0,75.0
340,31.960709987257097,2.0879335840279607,25.0,75.0
341,29.531490647346594,-6.75322464627402,25.0,75.0
342,27.385557592956044,-15.06103281940953,25.0,75.0
343,32.162591780961236,18.143501036237954,25.0,75.0
344,17.396412620235598,14.879688394580104,25.0,75.0
345,27.25553247104132,20.50217522889009,25.0,75.0
346,33.56473049457581,35.7122713898671,25.0,75.0
347,24.39705861439766,-6.777334565912149,25.0,75.0
348,27.245044308048136,-5.354573728422153,25.0,75.0
349,32.023312521963845,3.211648279962964,25.0,75.0
350,15.070337236271872,30.278453776826698,25.0,75.0
351,32.526797863063486,10.705230381625933,25.0,75.0
352,19.89549253841828,-19.94966400079685,25.0,75.0
353,37.78766483522912,4.641337014508072,25.0,75.0
354,27.051559813614038,-31.529544133628804,25.0,75.0
355,21.991374345922733,-6.352216995569677,25.0,75.0
356,28.73703317415589,11.227791409309422,25.0,75.0
357,41.536213667207186,24.484247718053382,25.0,75.0
358,25.66193948337478,16.64556234034703,25.0,75.0
359,24.730744924140524,9.667690084048603,25.0,75.0
360,22.754145776917852,4.7071046948114335,25.0,75.0
361,26.604250198817944,-2.337491198523102,25.0,75.0
362,26.193028975910003,17.96384513264278,25.0,75.0
363,24.564461161387293,20.117559447029063,25.0,75.0
364,29.6241081648094,23.657596921239612,25.0,75.0
365,28.758934407140124,3.6030292000699626,25.0,75.0
366,24.91246582238983,22.137414644899295,25.0,75.0
367,21.84563579094503,38.24391119167604,25.0,75.0
368,28.920216600536147,-21.435049042010586,25.0,75.0
369,28.412504091559388,23.82587144819053,25.0,75.0
370,41.98228356924917,24.093518761263816,25.0,75.0
371,28.269970809788223,-4.62258491682935,25.0,75.0
372,31.78937398659064,-0.24095306384184312,25.0,75.0
373,27.788983411997904,-0.9951414294840291,25.0,75.0
374,20.79369035950191,-2.86704392722611,25.0,75.0
375,25.561266764957224,-2.44447361506578,25.0,75.0
376,29.469972684621837,-2.972700081432567,25.0,75.0
377,30.359216894532487,-10.015402395797548,25.0,75.0
378,10.775517205637762,7.163948372451793,25.0,75.0
379,27.542606194406332,15.64368917633422,25.0,75.0
380,35.907080349122225,19.470592152814966,25.0,75.0
381,24.210919370285083,28.104479763487056,25.0,75.0
382,18.511816143351837,-11.229876555266074,25.0,75.0
383,36.56199479105073,41.930577675692525,25.0,75.0
384,24.401177714063945,3.631981813411559,25.0,75.0
385,15.87190982228548,-4.445364033292982,25.0,75.0
386,26.925837907236676,9.256896996588543,25.0,75.0
387,38.43353902613649,-14.724444143598316,25.0,75.0
388,34.469128593584614,9.180214490004197,25.0,75.0
389,18.787388642467263,25.493320283033878,25.0,75.0
390,22.981746116638575,1.804166290835541,25.0,75.0
391,24.934151104369295,1.0952727845988042,25.0,75.0
392,29.35005995249457,2.312454496740739,25.0,75.0
393,29.067250319608313,-6.926583889326276,25.0,75.0
394,21.43469748592232,23.571621756002617,25.0,75.0
395,35.18550060160589,27.523489108923233,25.0,75.0
396,15.691099992444794,18.147077077778267,25.0,75.0
397,34.58987434674711,22.96885143666306,25.0,75.0
398,26.194919185925755,-3.3743908049155777,25.0,75.0
399,20.380767517145557,30.167305149638537,25.0,75.0
