unit_id,CropYield,NitrogenPPM,PotassiumPPM,do_ph_acidifier
45,23.16505046879914,61.1372415418039,40.95490677972469,50.0
46,24.997438259516862,41.402860636472965,66.99714304405947,50.0
47,18.669454822894874,30.377612719706775,43.596670830059885,50.0
48,21.245707703311584,57.52181006974218,29.383595850714844,50.0
49,19.643405527288326,67.15275641402974,40.82293093704687,50.0
50,23.181479960077027,54.23949243749326,65.0276147483539,50.0
51,21.674713783080115,35.52046094057495,35.11945476634104,50.0
52,22.72299333469811,73.32648207020823,37.23285188027343,50.0
53,16.444203922462687,44.86616424618574,38.89918483902619,50.0
54,19.040252901831675,50.14996637794128,56.17526790521937,50.0
55,25.68482386429786,56.32289480271284,42.52351906263565,50.0
56,22.02619802129405,34.44859409954613,42.68019573491046,50.0
57,25.05059508355569,55.11573427749106,41.217537092010375,50.0
58,14.478829077909824,49.31543018382435,48.45679866349927,50.0
59,19.149009090355126,47.36232973235825,65.71775595639872,50.0
60,27.72424640157903,41.44478852626153,52.05044073543497,50.0
61,18.49027695830867,51.64573122588977,68.14246314893873,50.0
62,22.842679235367676,70.20120678283702,65.19640494320896,50.0
63,17.29625194299172,39.20638086778916,45.80599100951171,50.0
64,19.502482350236296,40.728182251909836,57.52322194265525,50.0
65,22.212956826229178,52.633829689731044,49.464024793440935,50.0
66,15.6213513687514,72.22596910242221,40.01490752919469,50.0
67,20.722318599580117,38.039552556716835,42.23463599903923,50.0
68,18.610643468526032,47.573563056567885,41.896586254478756,50.0
69,17.061966299994662,59.705407929046345,47.94532587482116,50.0
70,24.539109220696886,27.24931626520422,42.02904461993087,50.0
71,19.518910045961437,42.23853727793396,59.70777162360752,50.0
72,14.967189837254153,48.3637836405978,40.641883011465154,50.0
73,12.798350390448444,66.4164300679136,49.85254954095766,50.0
74,26.189716906428053,68.8124177848627,35.27795020594763,50.0
75,20.50326074029814,48.343227997734814,28.280951513634434,50.0
76,17.38998526590427,60.215361582006615,58.73448213428792,50.0
77,13.223695108888316,28.413926149462142,56.95999476897056,50.0
78,18.22250422048479,47.22413083138494,46.24839226755464,50.0
79,19.45552842701116,53.02076680291169,56.24215770798993,50.0
80,15.94882390304667,72.81643396789786,34.45223800490072,50.0
81,25.339155501350785,66.06979112203888,42.45089680376158,50.0
82,24.90929422976039,24.87123171016687,40.860232957314516,50.0
83,19.759820613373435,25.649549874655097,20.13406838193389,50.0
84,18.833141013544736,50.646073925254,43.141806879644335,50.0
85,21.48759040570451,64.22400948496376,47.00167181141407,50.0
86,17.370793896939,44.149946926454234,41.50763099799598,50.0
87,21.774462878146892,35.60933233670872,60.29524984580894,50.0
88,19.496034269517992,38.0799772935358,43.69569793839191,50.0
89,15.89463766345271,44.47882855848415,49.27114446320291,50.0
90,15.72269146605209,56.12729310646472,62.85480863533828,50.0
91,16.306718304713986,55.26985111695161,69.86496415997021,50.0
92,21.13088608105081,64.50322530025728,54.20699959209582,50.0
93,23.46213328089024,74.88852085129473,39.52061082992037,50.0
94,17.037329058927398,51.241612014049075,44.100078287838066,50.0
95,17.521702624747217,55.03139117000164,56.11739358595315,50.0
96,18.68958194651388,56.1076081472915,52.520370893839406,50.0
97,21.404759855444173,25.857071520291754,79.70736999513079,50.0
98,18.134878662444223,66.91455827418784,50.759143788792784,50.0
99,15.654239735252375,39.802650760988634,47.390414923999096,50.0
100,25.22982509231363,55.58476075413601,74.35830177583372,50.0
101,19.90640082050942,57.34101584210689,43.029180944790035,50.0
102,19.53839832841456,37.723673427241295,28.038900933396732,50.0
103,16.240280154347914,60.34037874230336,36.75336832995628,50.0
104,23.428817228504286,64.12312118251562,47.61713289031896,50.0
105,14.024753697462017,40.183704279818315,39.11941435447207,50.0
106,27.13120009502584,47.903431087670036,38.07211829614783,50.0
107,16.98170939993086,29.54706726465842,59.696899133592126,50.0
108,18.836299838208955,39.06620667491104,51.037787597000346,50.0
109,19.222109398084925,69.66055055710501,48.09745086362796,50.0
110,22.334212069461906,57.804912715568136,49.95056506207231,50.0
111,17.89845061833723,42.99075022990715,53.80243625288583,50.0
112,17.736438275011857,54.36878133446988,28.660178592706483,50.0
113,19.63130365137608,56.586745653646396,48.057546402638046,50.0
114,17.117761230097365,78.2896030546712,61.79200761787447,50.0
115,19.46235631388315,62.716025162074416,68.12622753384166,50.0
116,19.517922213031724,53.35891282509654,54.73026435767661,50.0
117,15.480153566113277,71.56277117081954,52.42102746523056,50.0
118,24.34261372164315,52.82733409734772,31.25411507219758,50.0
119,23.556351843787834,53.6138766372233,39.41640839175626,50.0
120,24.15236782615093,61.53406354188167,53.570045616103684,50.0
121,14.61019942750702,58.00386196456178,43.563308893350865,50.0
122,19.82401673862149,73.79613370816313,58.01062875776772,50.0
123,17.979899475389473,33.54977470807627,47.48754930016897,50.0
124,26.31454032092535,39.26299067194254,44.30856007404826,50.0
125,14.890407205347056,53.04634816414692,52.37695695365439,50.0
126,15.200223275722529,56.093412783238996,55.170371580847494,50.0
127,16.527707921433723,53.99229462640202,45.50581277673664,50.0
128,18.80342515701668,38.01349103995216,41.83167558877242,50.0
129,19.509533175724055,64.32909171300523,44.33675751222716,50.0
130,18.01045773886291,27.83357052783563,83.3478543854399,50.0
131,20.55888082536943,39.18926794827349,32.68347233853332,50.0
132,16.689198475538966,42.68519774521291,38.75320245621047,50.0
133,19.89177350065515,56.65083800077666,49.82174101390493,50.0
134,16.863575684486108,48.87160104852356,34.97894654800731,50.0
135,18.55954840619053,60.514629200696774,62.73991474441537,50.0
136,20.872737989624984,46.949652962165544,50.60168964445164,50.0
137,18.2574391734425,38.02443975167228,65.6380224290014,50.0
138,22.795249602305894,35.71153637581793,53.79234013792914,50.0
139,21.245008149660634,52.326672255832825,63.88314614276956,50.0
140,14.42368309168231,22.940717526655398,51.833281180166935,50.0
141,21.558963583314252,49.48939807356942,58.68016431888321,50.0
142,19.8586915020339,47.242285355397314,40.4386714460373,50.0
143,20.547866420277405,57.63316784514473,45.84104922628873,50.0
144,24.167967046694443,46.231159612304985,29.225228863167178,50.0
145,14.168627483945773,46.96498487382426,53.29292049374189,50.0
146,17.65889617405378,52.36354338433785,33.13292201130927,50.0
147,18.140532259934325,42.632999573563424,56.14198127453731,50.0
148,17.38748841772309,53.051884869469255,51.453829507060405,50.0
149,19.03222500828109,49.201718082833494,65.90499030543626,50.0
150,20.807190337095186,61.94238400101481,69.32583273260896,50.0
151,20.98452810190459,49.431882209627396,52.44173651110679,50.0
152,22.431732013139992,35.85795116890532,49.197555629265125,50.0
153,18.738645103683663,58.963650983799035,59.47114396257062,50.0
154,26.122508502492813,34.1382099068512,74.60049740984645,50.0
155,18.218901519541056,45.95084252058143,76.01726933397782,50.0
156,20.399176698210965,32.36507376064495,58.439807594040964,50.0
157,15.893880087993818,65.0203411752044,42.164235132866786,50.0
158,20.27534648686746,46.93379429907162,52.17050684898471,50.0
159,18.410199305961772,53.88906436258432,54.47377699504296,50.0
160,22.31014005000924,63.987565215867264,57.169124575606446,50.0
161,21.256161900846408,67.16724281942965,62.76982004636348,50.0
162,20.446494287695856,64.35818855597763,54.591303172855525,50.0
163,25.117219495018492,54.150504243511214,75.04486994547287,50.0
164,18.745023411855772,42.359628926505884,54.41206689320195,50.0
165,19.14392643331009,53.32138435930733,80.08968571326768,50.0
166,23.734964713124505,58.541356203489244,52.142549717497886,50.0
167,20.802726389267864,29.405035091476556,35.63900362445142,50.0
168,18.555703776404822,29.096622350124274,43.487658694728175,50.0
169,19.392049982499717,62.366765960028765,66.4720854615354,50.0
170,15.753226533137733,19.185655261751904,52.61887301850449,50.0
171,12.568042539734169,42.48550356195945,38.838960244281026,50.0
172,17.209114111384576,32.453245780865274,53.79290820609288,50.0
173,15.827874980585978,72.2047642303775,63.70429034021953,50.0
174,16.00389867483233,62.14336479143017,59.261278363858814,50.0
175,14.822905703348633,54.659906625269066,14.772628160047551,50.0
176,24.01882833954298,49.11665551052477,51.1946347024247,50.0
177,16.670163858994194,51.90439382425469,53.247617798560796,50.0
178,17.163919513908667,32.605789828645875,59.56108214672307,50.0
179,27.361331298675605,55.96257179359829,66.9932718675335,50.0
180,21.844983144245138,50.5890088129506,46.414409128916375,50.0
181,23.72220119686317,30.090275703741227,52.589180324692514,50.0
182,22.93798701916545,62.35001163414398,41.42671021776849,50.0
183,25.30477414185178,28.099268843016983,32.97810215355796,50.0
184,15.346715002478184,36.65240565864046,43.92962707560925,50.0
185,15.954372408588327,53.16497336587752,37.49728832340583,50.0
186,20.968468129292752,45.499590842548656,52.999302293512926,50.0
187,25.858225528567772,60.50730910726671,64.48744123386327,50.0
188,20.215720593798054,42.33993439870321,53.36767241851365,50.0
189,21.422552118213996,50.74128699591767,39.53935213346766,50.0
190,20.72537719949127,48.91567673658779,55.40638841066961,50.0
191,21.337559146287216,29.95563764691832,50.64402670497959,50.0
192,16.60824884159527,53.38612779803676,50.219502771226985,50.0
193,21.030878846375117,36.66357552600627,58.709556404162534,50.0
194,17.039698409704595,59.77085623133483,68.70569346231926,50.0
195,15.36347090123215,28.64894672823709,29.738309892230284,50.0
196,25.953888490367127,59.9080971977147,63.193106934021685,50.0
197,21.41185806687064,53.029363228891164,36.82876476816372,50.0
198,20.747690524313338,46.75455222087975,52.132224183463634,50.0
199,19.62050768540579,59.775883410496185,35.918563029230114,50.0
200,18.702376208284893,49.18207323421307,67.05967045104795,50.0
201,20.42824465615027,49.66458441062105,61.006643419705085,50.0
202,21.718067883181543,46.03068356391418,46.543780443341234,50.0
203,20.485390247360435,52.02607512388812,38.90082199617483,50.0
204,22.120749736312117,40.411237988609976,43.755241414583764,50.0
205,20.144085384633126,31.30944560691371,46.552931649761064,50.0
206,17.819755541663977,53.66865323695244,35.39632247770631,50.0
207,21.363923590956638,49.17284144111157,27.459460555161073,50.0
208,19.335872655345124,71.19109940205784,44.04558832102704,50.0
209,19.56810728879715,64.84377617415475,48.28533867773239,50.0
210,19.69735677946074,52.1971862381815,45.3873435676306,50.0
211,21.328876896636313,64.46425169046543,61.025331830886486,50.0
212,20.655742025026964,54.43576161730393,65.83848586535369,50.0
213,15.256183136992753,71.04970524411623,68.52638666202381,50.0
214,19.509997979118396,66.17457828836808,40.96625415696225,50.0
215,16.679863826294294,52.37930558450658,29.81865001008204,50.0
216,20.70125529879061,73.69139932342799,63.56922077290299,50.0
217,25.662616185627044,41.42954168740474,47.756149436305535,50.0
218,20.719084438143465,44.87922131801203,42.03682955955692,50.0
219,19.286313942231402,66.02771524235253,49.89735967110237,50.0
220,20.262838888716697,47.009780428854434,69.54758476888563,50.0
221,26.22665240714182,41.33369218317455,47.69695982377769,50.0
222,15.636388341541961,34.731050530188675,56.171231448667456,50.0
223,25.261631056913927,48.196579375613275,54.02056939896444,50.0
224,15.857526952750057,40.35466131198122,35.26696439474294,50.0
225,21.562340908485915,62.749969067639896,42.81522246918693,50.0
226,22.52312520732174,52.742883125022665,55.77268888564243,50.0
227,22.685397393012913,43.358497423791654,28.446482809913434,50.0
228,14.409130531978322,25.501873064809693,50.722525681982845,50.0
229,14.011903640718511,29.050435639389498,61.86170192901421,50.0
230,19.417372993815484,41.59513790404482,44.8402294637196,50.0
231,19.34341148757633,33.406975597382996,49.97816145422953,50.0
232,16.757406281918975,52.947923973804535,46.56827645898339,50.0
233,18.68070081137691,56.35449009512545,54.19963654813611,50.0
234,18.746681444436415,40.109673398742295,90.55808283451037,50.0
235,24.944706944682274,40.08110877532514,38.29449777634869,50.0
236,18.68699197286937,71.78772531963338,26.180605628494973,50.0
237,17.464333807594052,46.267925490984524,56.85717651193217,50.0
238,21.902960374435324,57.17410139271165,49.28536280269712,50.0
239,22.085848344425553,34.015213706432746,63.801862384814584,50.0
240,19.54007479335138,43.28458915056452,38.0639818517416,50.0
241,18.45117953754056,55.12484406498336,50.12761700613026,50.0
242,27.476718008037672,31.889682721819,46.48727328785142,50.0
243,16.641544176655724,36.439314046979995,36.36261841115235,50.0
244,21.5938082447787,67.83527475891115,46.321169463747715,50.0
245,24.94583955368005,40.27292868080098,49.938558810683176,50.0
246,17.14885714644894,56.94767155985595,58.453643913529895,50.0
247,20.952451508170093,52.792678817264964,53.472696371709205,50.0
248,24.68411056413062,44.614773709228785,77.79648603675305,50.0
249,22.391581213783784,53.482438424009416,45.26965532555578,50.0
250,24.877558110947366,46.976619041037175,50.47931525420969,50.0
251,15.21912856015777,71.27688179281357,48.72284829095828,50.0
252,27.420590230098334,20.199073662032447,40.34575662164337,50.0
253,15.590170289973479,42.771457556944924,52.47190933573196,50.0
254,16.767374573690898,42.4153392692423,34.724341420712186,50.0
255,18.74744043494854,66.08435831922074,17.5318631256179,50.0
256,23.859623907152574,50.96435922469133,51.01378350454704,50.0
257,21.70388564519147,37.63518687850676,69.12490069195428,50.0
258,22.33734859150693,35.7264215381913,58.65365361897486,50.0
259,16.280090702424282,29.292329100691763,53.25968966897287,50.0
260,22.964320884268062,68.46605589449055,82.9588517360822,50.0
261,16.747229567755184,44.37476765793791,54.25418003005418,50.0
262,20.400509411611747,42.371281574614244,63.24775440268567,50.0
263,17.145429712495346,56.127722461207455,29.789276031166054,50.0
264,20.26277260663514,41.36086673152966,30.079038877747546,50.0
265,23.587408834957493,30.687656312533683,24.5306811126809,50.0
266,20.352818680366813,57.318835344094005,58.04248475947781,50.0
267,22.099154214724486,25.688754750144504,35.72335746284468,50.0
268,17.956120168656685,42.034967782790154,43.21022859731434,50.0
269,26.65257073779536,77.74744349790794,26.633503364218996,50.0
270,22.694688284340852,67.13703390265441,53.79293423675774,50.0
271,14.766566273369179,30.468623607326407,43.28285403767152,50.0
272,15.599275717201838,55.56377608642996,54.892877343526074,50.0
273,19.73292408553321,52.32993291849057,55.49083712014904,50.0
274,21.09727179193997,39.566828075323016,31.027333756412965,50.0
275,15.496244809239617,61.86737077055313,42.45607704921642,50.0
276,16.795185742217086,58.05998424265498,67.22515462739733,50.0
277,16.697065765967594,48.07768002973786,70.2208225486485,50.0
278,26.318771687824018,43.03864996009919,56.41035345521103,50.0
279,18.12378029789012,40.44356254505344,32.295691488098264,50.0
280,23.251411505591207,37.15134002476916,60.430035451942146,50.0
281,22.973841933355065,68.75027199328453,34.855440270150794,50.0
282,20.973497694965832,45.953583710261334,57.44084323298296,50.0
283,24.833729209548736,25.259885320987593,38.464595119928106,50.0
284,19.372635772831696,44.350794960990484,43.67999138007289,50.0
285,14.413000479199162,43.94581053263455,44.02215540414877,50.0
286,22.856707158411428,61.44314863061783,43.39884708817033,50.0
287,17.00304060518745,42.54183186366678,64.72650547403352,50.0
288,17.73098191223212,66.04338441594348,41.18308341674568,50.0
289,20.25245345974258,43.79449040710019,48.03466763891698,50.0
290,22.412269278364562,63.73865359437012,79.88885945745996,50.0
291,18.95603002909601,53.411616866037505,61.31211587833962,50.0
292,24.2020593084262,46.30959662972087,55.282209200215014,50.0
293,20.806731376238556,57.81122454099773,67.55396910414917,50.0
294,18.693185873859203,39.4425671959269,55.174585441004496,50.0
295,24.868722335400758,35.23188854034716,41.974902879005064,50.0
296,18.11614252181302,51.4455554566714,59.6224415148714,50.0
297,20.595759130906213,48.299647981086785,72.33095031928463,50.0
298,16.875731930328147,61.380602802528905,75.87343592146095,50.0
299,19.13100002181111,60.28198838747259,58.054485116655535,50.0
300,20.405257978596687,67.6889898141798,69.84963234420458,50.0
301,19.81332514141974,54.100910645302605,33.234004750583445,50.0
302,25.828609232927278,35.30148565154681,34.97597563807147,50.0
303,19.375674596515726,41.96965687730009,40.18846664578891,50.0
304,18.815201329467353,34.59713633089787,67.7659532548834,50.0
305,20.286460099643495,64.97549603202147,51.9419705642651,50.0
306,15.017334900286109,81.36459982964475,55.41577921008661,50.0
307,15.492538210801944,41.81975067222558,54.11898169410732,50.0
308,16.616346034280237,69.2399405863161,67.30689074105385,50.0
309,20.550188617963318,50.152798605850904,57.52065857671323,50.0
310,17.583416451781893,50.52960872335083,32.81939137547827,50.0
311,23.928114500829896,28.72227785838317,49.172528045824166,50.0
312,20.515477370438575,79.88611014775466,48.092026775518995,50.0
313,25.487729537726487,63.75749127826392,51.6497814694363,50.0
314,20.549404740696623,48.32696332030778,53.58019774275977,50.0
315,24.94458856941632,49.966330508029046,70.1589286881769,50.0
316,21.045077979414355,39.59218410406819,49.5241510676904,50.0
317,23.555555544380244,37.352077943969,43.78273288056646,50.0
318,20.091142340406655,61.47790936081397,44.59019566872548,50.0
319,17.806587131843955,58.79534000175878,38.559826164523486,50.0
320,21.489212681793017,50.441800892340865,28.56224881173467,50.0
321,19.874553306777212,52.413634869671334,62.53823806404978,50.0
322,23.107545788637854,64.09632583208855,37.578952709748535,50.0
323,14.857158569460584,62.58245887964141,49.96856408897032,50.0
324,20.728393436097196,69.84363568701269,45.00370761959016,50.0
325,17.36774058878531,51.394321119722456,43.01264216392531,50.0
326,21.271692851956914,64.50826498557582,45.99984821525305,50.0
327,21.40774533347862,61.360308227510636,55.89657933398742,50.0
328,25.178996619513022,53.62676024916563,69.03244591336949,50.0
329,18.472321183875877,26.17678403912257,46.32020894388858,50.0
330,20.874426808717597,59.083232150674654,47.60919180824354,50.0
331,21.17746142687411,58.11168027275314,39.45552340450001,50.0
332,17.43599424965661,48.77779274036654,40.83100738268718,50.0
333,22.800069055949937,61.08580134633307,52.47391643412337,50.0
334,22.518197714617127,52.06956738417325,52.657465223833256,50.0
335,15.653659030738844,70.37895817927873,33.869534300808745,50.0
336,21.463671925085,65.70714929508627,67.03958381287173,50.0
337,18.89324822174756,43.59945653630798,58.75765199321511,50.0
338,20.895437256082502,67.57057820878686,38.805224850429376,50.0
339,16.008914420219856,38.390845089456036,49.06699259958785,50.0
340,16.80379643826543,51.469153316000046,59.30656976256536,50.0
341,22.848446965738944,40.62210845464396,53.16284573344281,50.0
342,23.338478695995306,59.517216543586315,42.86135994292835,50.0
343,20.486578514651203,56.22839681965779,60.49699742471968,50.0
344,21.379755450980458,48.922093571434466,67.769933770367,50.0
345,21.425619371279318,53.9929128652021,41.84726706724951,50.0
346,17.75127356312412,64.63329639409947,60.68077366325728,50.0
347,16.334279782244792,27.724091002326556,34.91387249918626,50.0
348,16.7413406595206,57.24068517954469,68.22883666182906,50.0
349,22.88803687090594,54.161547562150055,56.582263087529576,50.0
350,13.125466201584608,41.59025522445172,70.36762903372784,50.0
351,24.024755999167144,62.26325231045429,85.56736068736066,50.0
352,12.578995839427474,59.43048079085068,67.92629481031032,50.0
353,23.243117562442595,43.65307103695081,55.05625293060123,50.0
354,20.257033867863264,34.02017195989808,31.611893338344352,50.0
355,17.57338883221623,41.90443136104767,64.50336885192857,50.0
356,16.81875715848137,40.346837117292374,54.926247914361234,50.0
357,21.005784867394915,54.62846937807268,55.52687090602598,50.0
358,18.33368130701717,66.02673573654722,46.647199431298326,50.0
359,15.836815007392355,62.65477365139895,54.63541471114316,50.0
360,18.393840838858253,30.995100824004997,40.23408330113293,50.0
361,14.326283994082083,40.78784938878276,59.045177089391174,50.0
362,26.367260030641376,55.380017525842305,53.517115612878946,50.0
363,21.60827531212468,50.73440092434348,29.42437282328675,50.0
364,19.34783590026036,50.929024968764374,42.87951593597231,50.0
365,16.99087141190968,53.882193698182135,59.43457030723766,50.0
366,16.27288853538832,48.83580616906331,63.28387143657093,50.0
367,23.275384891563967,61.753920719665146,68.09141340715207,50.0
368,17.454468115100628,5.305853206213747,41.12729371620599,50.0
369,22.580194762282645,62.878946733900165,50.984486862559194,50.0
370,17.165384958847145,60.899736643804644,34.69031587668234,50.0
371,19.85135563238148,48.08788268171721,47.28986328528153,50.0
372,22.747401362091967,27.52596765441855,54.54309536408765,50.0
373,19.991106952417276,64.85315005478053,52.87775885446078,50.0
374,14.07328401226214,42.56462225526219,48.2066454713768,50.0
375,17.4751204356201,52.05340838891165,55.37935646113434,50.0
376,21.41334407303878,33.27159612976591,32.31736508796007,50.0
377,22.14231974559771,49.8877710102785,48.47352836833047,50.0
378,13.223934741902571,60.93270514474425,59.42279332803146,50.0
379,17.890349760553118,65.31864256251897,31.794723320042124,50.0
380,22.57779388892236,45.27968735271768,41.95509983467795,50.0
381,16.014751094860298,41.99473225511623,45.69471726522208,50.0
382,14.753936719328706,44.72791396908554,49.83389596803933,50.0
383,20.16742559520863,46.938114600823404,27.468303085011197,50.0
384,19.78729050106561,38.50498450894157,48.49761633048982,50.0
385,16.865436181926846,81.98339802990478,32.872350888470685,50.0
386,22.899107821949322,46.59895593176048,30.516335925101043,50.0
387,24.91247749819734,64.46522689877814,58.9861213427237,50.0
388,22.30158733097354,26.773690659888352,56.01446257759048,50.0
389,17.196134762550273,57.21458288173265,72.63772647636999,50.0
390,18.005354677282945,71.37457418769635,44.219288163553365,50.0
391,16.423102990135025,44.77142310016549,51.66708502878521,50.0
392,22.303965704580957,72.89420300065133,49.45194626872049,50.0
393,26.50926371552667,49.19133822511663,58.00809097248552,50.0
394,23.183383804251882,64.92539839143713,34.96542905929675,50.0
395,20.772298245114815,53.704439136773004,67.67679766084521,50.0
396,15.821960377213173,60.65103576421574,53.5297650147928,50.0
397,23.036177610313175,46.80010642402636,54.46272222676132,50.0
398,22.30320618107062,55.435469371555314,66.22529950782828,50.0
399,15.430074954035465,58.11611358027173,44.02346254019896,50.0
