unit_id,CropYield,NitrogenPPM,PotassiumPPM,do_iron_fertigation,do_ph_acidifier
34,44.70306261813782,48.63457844449785,44.51947938845333,60.0,50.0
35,48.89865820340505,46.311543451054334,49.81142243245708,60.0,50.0
36,48.531947055042245,34.98457240488048,40.74094827436827,60.0,50.0
37,44.108069604120566,59.57775657593142,53.95577315625729,60.0,50.0
38,43.33343121117412,48.798014142716475,29.799157061718784,60.0,50.0
39,40.813779861160675,52.82359996656119,57.05561008461353,60.0,50.0
40,43.68699861751068,68.98693339673437,65.577692738112,60.0,50.0
41,44.313091033824364,60.65251911314036,54.581039186906,60.0,50.0
42,44.96658628547215,80.18881981409223,54.46299634524288,60.0,50.0
43,40.96331932194191,44.23993852744125,54.335178544483036,60.0,50.0
44,50.50507157930922,53.284924362404674,58.475681975606655,60.0,50.0
45,49.627815470738675,60.0139264145145,50.444233740869805,60.0,50.0
46,50.68433457342948,58.45297554441089,45.89941778720312,60.0,50.0
47,41.61320550714132,76.38107038986709,66.24355988922613,60.0,50.0
48,41.882279987971046,43.536096963061155,35.276645168631504,60.0,50.0
49,44.91905662297527,40.02245293520459,54.18557790866798,60.0,50.0
50,46.74596402549555,45.97110239196999,42.20646906814514,60.0,50.0
51,37.82048977492509,43.88042879213501,59.62234561085644,60.0,50.0
52,49.22309178166386,44.44621065198473,50.55036342035767,60.0,50.0
53,43.247983124469485,46.476735089913824,56.21565755033255,60.0,50.0
54,40.533924469260725,38.62352378817733,32.742637048518056,60.0,50.0
55,43.98411822569536,47.77628277437585,40.28773992867768,60.0,50.0
56,46.050034765991164,42.87631560179022,65.68630860012364,60.0,50.0
57,47.40370602789248,35.53003326852391,45.40304726331034,60.0,50.0
58,38.849969277608565,69.05996048103,58.6271122687094,60.0,50.0
59,38.301734488366776,53.974323509404215,49.834781895145206,60.0,50.0
60,41.794479401607326,28.361326526226545,50.75901357783775,60.0,50.0
61,50.9086352450051,39.244189970933114,82.08902736234582,60.0,50.0
62,40.15951118011005,40.935907261670835,39.05130675733088,60.0,50.0
63,48.90767186723463,60.949417413574515,51.843453114943294,60.0,50.0
64,50.208674912652704,78.72547663615133,48.42234835540986,60.0,50.0
65,43.41771621412154,51.027485276872696,56.57147669521804,60.0,50.0
66,48.112065834706165,56.08035058640847,25.19997900498692,60.0,50.0
67,42.78418141498427,43.27602974727273,57.09136189281581,60.0,50.0
68,42.00605168897571,55.52185790098081,63.957133978371246,60.0,50.0
69,51.72433504887089,62.11899748608408,48.15521637062221,60.0,50.0
70,47.58095323437436,62.42538644156915,51.693026142347215,60.0,50.0
71,44.58898933488201,32.507307133948295,59.714288485204555,60.0,50.0
72,42.53141763903685,51.252659380171,45.76568673584249,60.0,50.0
73,47.20978702684558,48.538120397662226,60.21610223689493,60.0,50.0
74,40.60998232922243,72.17777335723399,42.302571910234036,60.0,50.0
75,42.23752239082486,54.93606471230929,47.20404153407075,60.0,50.0
76,49.62575942901231,33.95421786850526,38.63773311991302,60.0,50.0
77,49.52430047150842,57.74630144060815,39.457903488626656,60.0,50.0
78,44.023439449346604,58.93480779763029,52.62851087526148,60.0,50.0
79,41.14382461470983,37.92052235355396,45.19910072540637,60.0,50.0
80,44.40260511755318,56.773291767096396,39.625221078484564,60.0,50.0
81,46.14621959657354,17.935565927570057,60.3527643943371,60.0,50.0
82,46.662987802765315,44.266584323189676,78.21304016761735,60.0,50.0
83,44.239300551912365,43.99894141164,35.56917370828978,60.0,50.0
84,42.57656781559171,54.54437751184864,54.44682562979396,60.0,50.0
85,39.43128121249656,41.519416385831455,51.05763712928764,60.0,50.0
86,48.52952762440065,52.15878076920194,56.91597325608919,60.0,50.0
87,51.22322556988697,40.166541722683164,63.36912562984116,60.0,50.0
88,43.661521605561624,50.13287199768864,43.70183486764478,60.0,50.0
89,42.252627517607195,45.01833098747781,61.302880035105,60.0,50.0
90,44.870987396302304,51.30129593355008,59.29520235446642,60.0,50.0
91,41.465786479226935,48.061375129374255,23.176024431911326,60.0,50.0
92,46.72972977764405,69.11887563021037,26.22973057272601,60.0,50.0
93,47.49243915129664,65.50740909271659,53.70923732187997,60.0,50.0
94,44.90070226664591,80.94713145316163,49.67745281930341,60.0,50.0
95,41.80045065697532,44.95550949020193,44.17780521656042,60.0,50.0
96,49.2249877088402,48.57945851297778,60.42429720443508,60.0,50.0
97,45.79160365786176,65.99506570159544,50.914227115079676,60.0,50.0
98,46.64277216503101,40.13926167212169,62.847138625806444,60.0,50.0
99,45.87560033316682,26.54206757570909,51.228224909175054,60.0,50.0
100,45.022846233731414,63.974541321963684,52.71628565429544,60.0,50.0
101,46.15730067860153,65.58963246923419,48.566696092841376,60.0,50.0
102,43.93423152998289,22.902704146624274,67.97148128235786,60.0,50.0
103,45.23275001724144,50.63549231592919,57.13268501969369,60.0,50.0
104,46.618712957336484,31.2637009043173,68.92643161121792,60.0,50.0
105,52.814887418184604,48.96366573026922,56.70080327165703,60.0,50.0
106,45.79695920268012,44.31264076298649,53.57345309894122,60.0,50.0
107,53.22953938090421,58.5064958138901,58.277381915376296,60.0,50.0
108,45.13210298408269,48.10854877456543,35.02753870948734,60.0,50.0
109,46.38919851567243,58.126757377533885,63.70222934328625,60.0,50.0
110,50.45967398209846,49.13890147359072,47.227253613826974,60.0,50.0
111,51.1596828177841,61.57455387687608,35.3826681432347,60.0,50.0
112,46.57197625400818,50.05014320713165,35.00231807734496,60.0,50.0
113,43.06951969677575,38.22347619189105,60.07299988979196,60.0,50.0
114,45.9114213931206,37.270375987692205,57.24828750770816,60.0,50.0
115,48.38092500701147,77.49656383615864,78.59854751515957,60.0,50.0
116,49.58082705589394,56.16301381443969,50.455268512461394,60.0,50.0
117,44.105923388398004,49.70283269511014,35.11724995472803,60.0,50.0
118,46.98246977647948,56.07938684627682,68.42474477933348,60.0,50.0
119,40.90523353893824,64.39793675865535,40.3294128610448,60.0,50.0
120,45.08310527426927,36.364758441158315,42.917164586129374,60.0,50.0
121,44.905840484715526,46.66858486294663,48.34182448441645,60.0,50.0
122,49.02191275069413,42.68894354807533,66.4440361388015,60.0,50.0
123,46.84625914319315,35.96394256143341,39.13429956976071,60.0,50.0
124,43.46648735704978,65.24793885324773,20.47028181387024,60.0,50.0
125,45.13902641119854,32.45005934240163,52.30748984167319,60.0,50.0
126,42.27544116944767,40.28545478315903,35.15929605793426,60.0,50.0
127,48.42637863153923,54.9014281349808,51.451101734505315,60.0,50.0
128,43.11282431102928,67.84123321439905,55.5781770920099,60.0,50.0
129,50.65800818606043,36.70381580985595,51.06000899434375,60.0,50.0
130,45.63994088184211,54.527064902470805,61.72315419527082,60.0,50.0
131,46.75929615546894,61.308536972986595,70.5256094475651,60.0,50.0
132,46.395646764018714,81.516633666439,61.45196648395831,60.0,50.0
133,44.47442649396969,64.59479741724003,48.85044858168808,60.0,50.0
134,45.592478145691274,16.677474170042764,55.86587999958341,60.0,50.0
135,45.20560159494808,44.81121582809672,30.416047188361617,60.0,50.0
136,50.499976858712536,55.5977453339254,59.927750901564984,60.0,50.0
137,46.15380240652753,28.92752555808151,54.4058400393288,60.0,50.0
138,53.3777230195913,51.909983220203486,48.868283969715414,60.0,50.0
139,39.50722688320349,31.262227153140586,60.741605440121845,60.0,50.0
140,40.67431757892537,43.28321792374037,28.50736221605679,60.0,50.0
141,45.639516145770706,79.46870425957873,54.251574796192806,60.0,50.0
142,40.398591272115276,64.35740674173556,73.73239501673118,60.0,50.0
143,42.89818495244927,27.414153904945437,51.724804633563295,60.0,50.0
144,42.973696491365665,47.52499951815971,49.03262938679106,60.0,50.0
145,45.70070582561601,73.37975807587875,33.45269894524168,60.0,50.0
146,49.63351820006434,49.32515299192856,61.13975690641464,60.0,50.0
147,48.99959922588589,55.611926834190484,55.19346528881684,60.0,50.0
148,48.479708322393,38.30960789460979,59.8602141042644,60.0,50.0
149,48.935418788210846,49.090403270206146,47.83840720275808,60.0,50.0
150,48.59891881435751,42.46931856195119,38.89381636822131,60.0,50.0
151,43.81458859615341,63.64121094804349,56.608144886164794,60.0,50.0
152,40.361286318559024,57.53320649292229,42.43205082079156,60.0,50.0
153,45.904602320516716,54.87389740443835,62.781205774223565,60.0,50.0
154,41.11426034361426,34.3487771181018,49.710970929929154,60.0,50.0
155,48.25038498407178,54.696556672752045,74.07229768433669,60.0,50.0
156,49.15749539277671,62.61075461808748,62.92881564153543,60.0,50.0
157,40.42783345443645,45.41547073107597,51.561724806887426,60.0,50.0
158,44.146514344096595,39.42131811968175,39.182613930199096,60.0,50.0
159,48.10997924613559,71.64494594295313,67.70629688818264,60.0,50.0
160,41.73101013445754,41.122975749829706,41.175045436624615,60.0,50.0
161,45.39592984134871,40.11767433446102,55.78392231983144,60.0,50.0
162,48.40110563347127,38.51644288252292,52.38782137258226,60.0,50.0
163,42.36353795311478,40.57077947656565,38.70305979744646,60.0,50.0
164,45.378078113926726,65.2014203083634,33.244385035011064,60.0,50.0
165,48.87193113804705,48.09296429228685,47.083909392396784,60.0,50.0
166,43.6116751276627,62.77664070657731,60.09188084914922,60.0,50.0
167,45.09036913040288,43.289845913461924,56.58936759453132,60.0,50.0
168,46.59468573806647,76.30045426238907,52.55860474482211,60.0,50.0
169,45.18164553184659,35.25543556057054,46.460567357498284,60.0,50.0
170,41.7954961738749,59.89517148358432,63.167922285430464,60.0,50.0
171,48.48474860083566,40.65365342848526,47.68787197479682,60.0,50.0
172,43.21792591486637,36.39002923342703,65.07421466976528,60.0,50.0
173,40.666337713375746,74.63481240563397,42.304124123654745,60.0,50.0
174,46.50901027769284,38.29938746337565,44.23418667412525,60.0,50.0
175,45.829946187837315,50.71611098155765,46.04390075520987,60.0,50.0
176,48.32930247963442,53.82942771158793,57.349054899349504,60.0,50.0
177,45.1348853121448,37.5635504629283,40.945708423415624,60.0,50.0
178,45.07558977222798,60.78532225976126,52.9061334059165,60.0,50.0
179,42.91639818226862,37.016230875210084,70.92061770882516,60.0,50.0
180,51.398914888866116,53.91015832591441,50.58972466895392,60.0,50.0
181,45.61536175111908,40.070826253967574,54.420011593445295,60.0,50.0
182,45.34184361735919,49.69096856772885,48.33211997600105,60.0,50.0
183,40.52864743775425,77.99232358223239,20.586285650860443,60.0,50.0
184,40.440833342246606,3.649078097022014,49.91472255320499,60.0,50.0
185,52.3836702133056,64.8337244387888,55.69924057814126,60.0,50.0
186,50.583120246696055,47.335494299823594,61.129587441666274,60.0,50.0
187,44.28038070906569,49.77902243718889,60.912893111772206,60.0,50.0
188,50.272560482717346,45.38912164357931,51.62762942371586,60.0,50.0
189,43.55076553319244,60.870306048422165,58.46170998035831,60.0,50.0
190,47.23659894014975,52.16606546460105,58.75424733254408,60.0,50.0
191,48.99415862650992,55.69098166102799,62.58453046041958,60.0,50.0
192,46.0777867747443,34.99096419492141,54.40205552770841,60.0,50.0
193,46.74955900142128,49.920525913823305,52.6583902913065,60.0,50.0
194,51.34564800373545,38.054365063818466,19.75623334300281,60.0,50.0
195,44.13070244295838,47.13642348108501,53.203391766596525,60.0,50.0
196,49.12265292692159,49.94502424558274,60.30860126195191,60.0,50.0
197,41.5995930119408,70.15968205416895,62.526265204526084,60.0,50.0
198,46.33492595507559,66.79014838170234,50.84838959861957,60.0,50.0
199,44.43253370783041,44.58880136826078,60.10579722522435,60.0,50.0
200,41.02845070745293,22.377599137149325,43.839256167015364,60.0,50.0
201,47.73727065805075,57.65891741430399,64.44711690484436,60.0,50.0
202,38.56704413130198,34.66349530552363,39.418600737316034,60.0,50.0
203,42.0038162651946,46.12322549788735,69.0175541872803,60.0,50.0
204,43.86308164376805,53.27477117506202,52.566632705678586,60.0,50.0
205,44.99241582757835,70.10660609315075,56.03770191313923,60.0,50.0
206,46.24421760662368,41.33150247109633,38.3277863084692,60.0,50.0
207,37.295139310348766,32.48856181532998,26.312789299702537,60.0,50.0
208,49.93150588054841,45.338474594718214,36.124830108803735,60.0,50.0
209,44.66546390103926,59.88092971417943,59.655887650313346,60.0,50.0
210,49.41375033267971,42.6515312473287,62.432198113779265,60.0,50.0
211,43.72041030492379,49.66441753213645,25.820988657505445,60.0,50.0
212,43.15868847589668,50.18356712183544,46.02105147101752,60.0,50.0
213,41.057302468997825,59.1960680985798,65.29183523250612,60.0,50.0
214,42.0477086941468,38.95302955623177,67.35438408534334,60.0,50.0
215,44.83047940990028,60.839357096442924,60.53955643932874,60.0,50.0
216,45.405237975869966,39.89722829349298,41.96531742875652,60.0,50.0
217,44.10164159173386,54.5762828748219,49.35620449710898,60.0,50.0
218,44.303082340448746,59.478721744712104,54.09510115655744,60.0,50.0
219,45.128104861916725,35.54175393316234,70.36980344039108,60.0,50.0
220,40.08494779324227,67.12066648414351,39.531199462991204,60.0,50.0
221,43.20402531056538,59.827323675855936,45.33663608364261,60.0,50.0
222,46.086061435149354,38.895617440933634,76.29755525452411,60.0,50.0
223,48.03235311322264,57.87751178063675,54.01105694579722,60.0,50.0
224,44.75431710471179,50.71665924415,20.675022102214683,60.0,50.0
225,44.624446276933476,50.00278649859888,54.42118272499353,60.0,50.0
226,41.51617301922545,66.09197559261422,56.40412806161614,60.0,50.0
227,41.728780537113266,35.7157956346869,30.703057841212523,60.0,50.0
228,40.94307378869581,36.40066695640931,42.44976009878929,60.0,50.0
229,47.0518229780695,43.719014948283835,67.58726653129489,60.0,50.0
230,45.570377773511716,32.823643982792056,53.99092425180317,60.0,50.0
231,42.82945013910511,54.05270174663045,53.36773498529784,60.0,50.0
232,45.79643529079657,47.86406295091018,67.7832635948857,60.0,50.0
233,41.934372565567344,54.69039084908578,48.17676968967288,60.0,50.0
234,45.60255251890829,57.13998792926264,54.48926043892314,60.0,50.0
235,44.34774413387074,66.94178696767308,67.31730623653736,60.0,50.0
236,44.57193906345385,42.99268458952246,61.229894060924906,60.0,50.0
237,42.566672223818536,56.423461926042215,45.64940575679802,60.0,50.0
238,47.54851935658868,51.049455603684905,57.94603838725343,60.0,50.0
239,40.13029215313958,57.63306352870975,70.26892040085916,60.0,50.0
240,46.43598776637035,53.47684514911577,72.13903898422636,60.0,50.0
241,42.5007531371181,28.57736738638438,55.408905757792496,60.0,50.0
242,44.38747885400581,56.01679708993728,35.49106787814599,60.0,50.0
243,45.04723831248873,59.81268817435814,49.1385977061237,60.0,50.0
244,44.53558127258431,50.18151955530102,59.52323259124212,60.0,50.0
245,46.75710595680497,75.78542027281514,51.96189133757468,60.0,50.0
246,42.14472260489748,47.65319102193427,30.772991852915716,60.0,50.0
247,48.88155251566874,37.15138992841488,63.48858294633527,60.0,50.0
248,43.01329389986692,75.07765101618337,46.570521531913265,60.0,50.0
249,49.9222429817427,38.428602229712006,45.8555602567571,60.0,50.0
250,42.607602898108844,56.51136704190315,40.589122087263604,60.0,50.0
251,43.56610213562083,57.32721450146022,59.906693072723264,60.0,50.0
252,42.27052180906123,52.35432917469055,59.22840245504353,60.0,50.0
253,47.621929476296025,67.32563856125131,44.02195376116829,60.0,50.0
254,50.67460684573231,55.837777767300935,48.034582044533956,60.0,50.0
255,42.80001693777158,52.56472135566353,49.44699369141655,60.0,50.0
256,47.077820329288826,55.80645863889579,55.03479500318203,60.0,50.0
257,48.50393089621681,36.084373444929525,55.37662468949582,60.0,50.0
258,49.04211064835892,44.716246473747105,70.0961332923413,60.0,50.0
259,44.07525663550345,34.925097180386544,42.88333947538546,60.0,50.0
260,44.68239933086389,67.23522135022996,50.656514926831015,60.0,50.0
261,41.713278706112916,36.049204790442836,46.87139230396254,60.0,50.0
262,50.456468246669864,48.095495065366514,44.269575971215765,60.0,50.0
263,49.08753716031086,50.60670781302234,61.50883642428966,60.0,50.0
264,47.74520126679178,50.64660248684628,48.8769070572778,60.0,50.0
265,46.45891182245815,49.6389963024401,69.5409715948604,60.0,50.0
266,44.110712373127654,69.49519387538854,46.80874317956115,60.0,50.0
267,48.59072231121192,41.177752088272285,59.890799262291175,60.0,50.0
268,43.74835203724462,41.57004650345205,82.26321930283368,60.0,50.0
269,51.082385260007435,65.78319022945391,79.43166336236746,60.0,50.0
270,43.07018268922033,47.87372135698397,47.10508328226089,60.0,50.0
271,45.01086538736137,62.8280857236073,59.92806106512772,60.0,50.0
272,41.21551215048287,43.7545195987084,55.775187676727704,60.0,50.0
273,43.55677799332087,29.317099273266336,50.93133419686157,60.0,50.0
274,44.10539725576444,65.94269645027855,50.135437971184444,60.0,50.0
275,52.572727851200696,63.77668624269482,33.50870719742391,60.0,50.0
276,42.742163305968816,73.37525847903389,52.60916334410223,60.0,50.0
277,48.79353446520695,54.88872807504701,37.88200940716466,60.0,50.0
278,49.21029695496786,69.94384526347743,30.740722649470843,60.0,50.0
279,46.778950974211526,49.994119797040966,54.36417033145813,60.0,50.0
280,47.77038664639641,61.54223296608674,59.114189370465695,60.0,50.0
281,49.34544954387456,48.061504254722536,39.6529721351594,60.0,50.0
282,54.38267642917067,57.310003970633346,66.75590142820644,60.0,50.0
283,42.943412357665224,45.6698387431842,36.71152565634274,60.0,50.0
284,49.50135834628427,41.838212046902775,50.577959420766405,60.0,50.0
285,44.26867989085274,33.822712158152235,25.283201653395178,60.0,50.0
286,43.113651103639455,81.68224364550755,47.06071797467559,60.0,50.0
287,38.98072279459422,62.80477925108509,34.980858154228116,60.0,50.0
288,44.87635465579975,38.870655965557816,57.651367325409936,60.0,50.0
289,44.381750342403244,49.33840559239293,67.18931187936404,60.0,50.0
290,40.719695077112824,73.9489803815827,40.661668081536845,60.0,50.0
291,47.75346652988066,47.935315832605625,71.11456344971589,60.0,50.0
292,50.363125846331755,63.9821797709796,45.7987208854698,60.0,50.0
293,42.519170905834024,34.52040294572216,64.82650268325578,60.0,50.0
294,45.32000453673667,48.0635678405341,35.50680310292801,60.0,50.0
295,36.772201899622715,44.990157259280984,60.40353019292826,60.0,50.0
296,45.0367732214201,55.148154512224195,48.70335511695017,60.0,50.0
297,44.647363529070134,56.324566723236565,52.9055434556677,60.0,50.0
298,41.04201711198244,45.22335336961786,64.3344490690044,60.0,50.0
299,43.38736799291971,52.07183382247255,62.63727944148159,60.0,50.0
300,45.94287497391136,52.66563385738919,52.35103776962725,60.0,50.0
301,40.29059663187687,45.26607440514054,51.915132525817725,60.0,50.0
302,46.35475827934477,70.50850806873876,37.242131994142206,60.0,50.0
303,45.22437667264528,61.474818527182045,52.12602012342166,60.0,50.0
304,46.66217303825143,35.23788982491359,51.98674959927621,60.0,50.0
305,41.98003696151821,53.16064554452635,47.464708218968546,60.0,50.0
306,41.56753588789166,28.199240872227424,60.52337643853244,60.0,50.0
307,46.28092424856171,46.55351774837238,43.17026443069738,60.0,50.0
308,46.29273674331564,65.79753719488178,48.34779917583427,60.0,50.0
309,43.80016736771858,28.262361874631335,52.44051426341133,60.0,50.0
310,39.94795383808312,48.84912705219824,80.13699062111709,60.0,50.0
311,44.16373574810119,42.43796855745798,55.811205208800885,60.0,50.0
312,51.9153208556459,57.89647304362136,58.740646702453354,60.0,50.0
313,41.17468965460115,54.41322958488785,55.516244167468685,60.0,50.0
314,47.77923437972733,64.62758886174298,55.80742206434719,60.0,50.0
315,46.099559332540096,78.73906609053655,28.003954432634774,60.0,50.0
316,42.810232023875834,35.184564441193054,53.695473803127086,60.0,50.0
317,42.236022409244974,65.68711094406949,61.27839607576173,60.0,50.0
318,51.874233855847066,65.53691253832227,52.727601648464464,60.0,50.0
319,46.11560176574487,63.432306312942806,56.11443008417938,60.0,50.0
320,51.448583433609535,40.05992535789085,59.2658014008845,60.0,50.0
321,41.785724617482266,49.9792482598982,51.08577195395426,60.0,50.0
322,43.131495477086666,41.57160424284369,64.83727491696216,60.0,50.0
323,50.304849664394474,42.72510379964449,54.35866328704686,60.0,50.0
324,44.00787475354985,44.82569826432196,44.89347034137128,60.0,50.0
325,44.75355281778479,71.56728168430932,65.67477007166374,60.0,50.0
326,42.384340198681976,36.984895617983994,52.464703043511506,60.0,50.0
327,43.36476228725355,64.90034044972117,38.00012976726735,60.0,50.0
328,47.414930809505556,39.495663036638135,38.336729965377664,60.0,50.0
329,45.47768865539445,58.11019690991697,70.58459278731492,60.0,50.0
330,49.964870932698076,39.75006410521296,46.352714848175665,60.0,50.0
331,43.85185617171684,51.53363751813925,72.68334892845024,60.0,50.0
332,45.90140495461082,53.372548865719494,53.27530566363501,60.0,50.0
333,49.59364503403767,28.413363492610408,37.15585005695833,60.0,50.0
334,43.454146414339746,64.08840433815696,45.0246039305896,60.0,50.0
335,48.14696821395068,54.0748928588786,42.5901505235927,60.0,50.0
336,50.14021973440468,34.214864890406346,25.24394880930138,60.0,50.0
337,45.417643112938855,59.166740565386895,32.048856602126214,60.0,50.0
338,39.439258417332475,18.015536115998504,56.92026332589519,60.0,50.0
339,48.91552885054681,34.40611114796767,49.78183770467497,60.0,50.0
340,48.29290517133768,49.69894348745072,45.358706487481186,60.0,50.0
341,47.104611316231015,33.236855999163176,57.0447452141535,60.0,50.0
342,47.17358167345644,51.354044951881754,54.01985053185915,60.0,50.0
343,46.40246699986177,41.625954843725594,50.22303008254656,60.0,50.0
344,41.36277315384376,14.081902961673471,61.45869248996186,60.0,50.0
345,43.573497668351685,52.60149057754288,55.71260157234826,60.0,50.0
346,48.617578682305314,48.690416643921466,52.09611337550809,60.0,50.0
347,48.80263378857052,53.68293040714003,53.290625119008936,60.0,50.0
348,46.8799001788492,50.49122082468709,50.2985325447404,60.0,50.0
349,42.947088698250695,54.247334696245666,39.323267739171044,60.0,50.0
350,49.76651770627921,43.53186242684636,37.52635081338933,60.0,50.0
351,41.84513865461593,50.04966223433706,57.31480934984004,60.0,50.0
352,40.051927796250126,57.15958241551452,44.57431725367378,60.0,50.0
353,42.20126078698365,51.5977120046514,58.24086235733283,60.0,50.0
354,46.20596664904878,27.869555222351956,38.71580021738704,60.0,50.0
355,41.191005078031765,44.03401984014667,48.83370309234206,60.0,50.0
356,46.127052133691365,67.15652548833877,54.753915760476225,60.0,50.0
357,44.17020744593892,38.25688523577832,32.90195787106313,60.0,50.0
358,47.72621917786123,51.138498126760034,45.087987684053225,60.0,50.0
359,50.55588632368469,75.88616443686522,28.31234037843183,60.0,50.0
360,47.40581125068605,59.34716019049459,67.676458836672,60.0,50.0
361,50.939704827082,56.83925824905095,30.56097412235989,60.0,50.0
362,40.781315106053235,25.336982430047296,42.82229073525587,60.0,50.0
363,49.741148012908894,38.83675654248729,47.648593422266856,60.0,50.0
364,38.94058004563357,69.33566540780699,49.144132372020955,60.0,50.0
365,43.88392768794762,50.1545872235927,54.21205410651756,60.0,50.0
366,46.87547999620762,37.81993682420353,81.70005955147924,60.0,50.0
367,45.98014795083006,45.09760686556852,37.316369811191244,60.0,50.0
368,44.731616208544374,64.89309545101601,42.359540691635644,60.0,50.0
369,51.769415574062705,44.59320809824486,36.948134521200714,60.0,50.0
370,45.3215903957418,46.27332094905428,45.27340214346283,60.0,50.0
371,43.49543738764288,67.1401950825831,41.943613751026184,60.0,50.0
372,48.461599280109,72.29062420722876,37.132508956073565,60.0,50.0
373,47.76937821588185,30.50557316512652,70.20526147996503,60.0,50.0
374,41.789755188940504,50.36867787033632,38.083653784086614,60.0,50.0
375,51.48514488297463,64.52067717070791,30.541463370944463,60.0,50.0
376,51.773168280032166,48.18662081712683,45.380990128688204,60.0,50.0
377,48.65792410875314,51.71933120875081,47.07035374207695,60.0,50.0
378,46.704032400451105,44.36153727461338,61.02506076218229,60.0,50.0
379,40.23998276247729,51.96149873028688,22.15614555241465,60.0,50.0
380,45.693972211177496,69.83849669693778,70.6951039271196,60.0,50.0
381,49.51664265413267,57.78948736410114,38.97164228806852,60.0,50.0
382,48.31937301209993,49.13455504720065,49.08293737065993,60.0,50.0
383,41.5559070443618,51.9999405071996,59.112377093578694,60.0,50.0
384,43.80225295273503,41.99954232309278,52.10443078765963,60.0,50.0
385,45.43093017354997,50.73995773154506,66.52581450203616,60.0,50.0
386,45.6969038403807,42.68228597989101,24.76244980608244,60.0,50.0
387,37.159145410782386,56.605654367011795,33.55484761946092,60.0,50.0
388,50.432722475322215,43.17869666918583,68.33626063235081,60.0,50.0
389,36.293557611910174,41.96578925477353,67.83549731563218,60.0,50.0
390,46.190861779282145,55.69280817334004,50.4379918307673,60.0,50.0
391,45.668105739649924,51.19090646665093,40.32902895012032,60.0,50.0
392,45.79975720303946,41.44090304979073,40.4267510422148,60.0,50.0
393,43.6196620529992,41.26521828234266,37.22034286964035,60.0,50.0
394,40.852996304407085,49.37517147782755,41.364106862251646,60.0,50.0
395,48.149347848033585,66.98386945145322,43.12950385172754,60.0,50.0
396,49.94827444749801,38.04995687247063,52.42510359380554,60.0,50.0
397,46.64594746649264,60.976771161967186,55.81749781977677,60.0,50.0
398,49.00237690214623,42.79890195699785,36.197680665108294,60.0,50.0
399,46.04549861957977,46.10067059467272,49.207293999032046,60.0,50.0
