unit_id,CropYield,NitrogenPPM,PotassiumPPM,do_iron_fertigation,do_ph_acidifier
40,62.7154921973442,50.04049254007157,27.117885274823582,90.0,70.0
41,67.00200596749076,50.50232847389239,43.102682795674056,90.0,70.0
42,66.03822908555932,63.359291955867455,65.46437719023167,90.0,70.0
43,71.88123678869259,38.52551083980406,62.43151737562389,90.0,70.0
44,69.07613511136502,36.83199688725186,52.19771753464606,90.0,70.0
45,63.54088681799105,41.681087763182255,48.59224542372092,90.0,70.0
46,58.803688681827964,48.8750738489111,48.17787986403235,90.0,70.0
47,63.69542014957203,46.33335109880101,24.300069872459144,90.0,70.0
48,68.94201995891966,34.275164112463216,50.40562656918118,90.0,70.0
49,66.08961584475726,40.91401381148803,82.33046002603258,90.0,70.0
50,62.93816656174021,43.80676964914561,40.964892690405776,90.0,70.0
51,63.982661443176454,47.15884316951257,35.47831040981683,90.0,70.0
52,68.81390797869929,52.758095831985784,57.53360410092597,90.0,70.0
53,64.24341718494213,69.46192711859982,26.850139428141965,90.0,70.0
54,62.67245694238894,66.40094481852388,87.31915968586469,90.0,70.0
55,69.93056746258725,44.968686469261044,54.7103273720371,90.0,70.0
56,70.34143913521709,32.95469512796402,53.21772829662855,90.0,70.0
57,63.461513883690266,49.83193079373714,63.343509567152736,90.0,70.0
58,63.96615015180387,54.647438885226855,62.35167718463327,90.0,70.0
59,59.344924795927994,41.89998686495198,39.06115454436555,90.0,70.0
60,65.6278538634353,69.78145820606528,59.91017495481498,90.0,70.0
61,65.17601819860195,58.8336183268354,38.28401233676088,90.0,70.0
62,64.77832342941419,39.28408441197561,73.72792219628644,90.0,70.0
63,63.36150263476378,27.227817211297115,40.628279196607615,90.0,70.0
64,66.0278678752167,49.03702403921625,54.9842295478597,90.0,70.0
65,67.5302115381863,30.371117279432845,39.22209957530609,90.0,70.0
66,63.16578910533438,41.51556053091192,40.320898302229,90.0,70.0
67,64.89816519928512,61.44531674931028,56.37424433860418,90.0,70.0
68,63.30731097683672,43.534557102136375,70.37074471006979,90.0,70.0
69,62.53480902668507,49.28489707660194,58.13058576908141,90.0,70.0
70,62.124152151034956,61.102489847807504,53.85614378142405,90.0,70.0
71,66.91463913166585,73.58465813077623,49.36312808956597,90.0,70.0
72,58.836794210493444,51.56179019347552,50.965448895704206,90.0,70.0
73,66.05441474640446,50.44462271724932,38.703844783068966,90.0,70.0
74,61.3376324116081,56.093941128487366,57.79443922047498,90.0,70.0
75,68.96646088965863,30.138475837044155,55.13692893133805,90.0,70.0
76,70.64481124314052,43.013943517203536,60.578378438784036,90.0,70.0
77,65.60296377475471,54.820234166426125,65.91454293373539,90.0,70.0
78,56.27551886906111,59.312889250927796,41.42083763189844,90.0,70.0
79,61.3679682691168,46.96424294625853,60.68332982596244,90.0,70.0
80,67.82355938911864,77.4749167320129,33.53784055404254,90.0,70.0
81,64.39934777379113,24.151018928832556,35.82714171466263,90.0,70.0
82,65.63540044737954,29.779624906676286,32.110692502568014,90.0,70.0
83,62.06119208445831,68.11788308124261,48.65184310444549,90.0,70.0
84,59.72838306283207,28.801652527348466,56.158039607662936,90.0,70.0
85,65.77339598269592,41.515429239863124,62.08386238238916,90.0,70.0
86,62.20762451491018,69.6707988883531,52.12457008729068,90.0,70.0
87,61.48178603341277,47.15010229250882,59.508454346257196,90.0,70.0
88,64.44463329778426,49.269469549799126,56.2046291479497,90.0,70.0
89,69.79642174596809,77.31901350087996,61.87122848822108,90.0,70.0
90,59.6926644457537,45.52708701780447,51.23144708404093,90.0,70.0
91,66.11333024962865,68.1935629637459,47.52564196574598,90.0,70.0
92,69.71223893993103,64.82146471002723,49.76577127879187,90.0,70.0
93,59.0903778838271,48.715689016453645,60.299014713858966,90.0,70.0
94,67.86904394390776,69.69893330665008,46.49088160404611,90.0,70.0
95,69.94901062999443,76.30218400896159,32.02857010864416,90.0,70.0
96,63.87088266755669,37.564167470342014,34.99121659570628,90.0,70.0
97,64.07743974286873,41.73096402126196,49.90897810643577,90.0,70.0
98,63.777858951284294,55.56780885363886,27.58008672885155,90.0,70.0
99,65.53492369769857,76.27684032248685,34.45535831272804,90.0,70.0
100,64.65673106263708,48.046605252954635,44.32974194649686,90.0,70.0
101,65.76660086637827,49.44386388521424,43.909467020593986,90.0,70.0
102,62.51747720966979,68.02094299446834,61.71678528430647,90.0,70.0
103,69.34589804142668,52.86507133695159,49.37149606851875,90.0,70.0
104,64.04848272654834,18.79698888457041,54.171633756630484,90.0,70.0
105,66.66895674065853,60.9509372351824,53.48214070634285,90.0,70.0
106,60.61707222940682,43.64622542204713,77.48918507873243,90.0,70.0
107,60.81863309889033,41.53590947633671,61.28718644252191,90.0,70.0
108,64.38004299463658,53.02808553603964,56.55589932482625,90.0,70.0
109,70.35115971535518,49.893541429176665,75.6074250399497,90.0,70.0
110,66.01506935041596,48.02803951544613,36.53869877395844,90.0,70.0
111,72.18271335016003,47.77750975789039,47.762591287684394,90.0,70.0
112,68.3199103882633,52.21463976162505,48.7938847921183,90.0,70.0
113,64.72181291693957,73.91891731676806,51.35426417926826,90.0,70.0
114,69.29511278753367,41.66057739639406,69.29138506778399,90.0,70.0
115,61.29554820407395,29.701121404616966,61.23099015187095,90.0,70.0
116,69.89266562743884,46.857058228947125,61.388788657461504,90.0,70.0
117,68.74089080809989,35.169941044305524,40.748409614934644,90.0,70.0
118,62.92286774907809,59.30895222447724,43.039221466119066,90.0,70.0
119,63.318440339052486,67.63229868258867,38.01091407112561,90.0,70.0
120,61.47311440815913,49.564575884459614,40.38983437098321,90.0,70.0
121,62.659920941391746,43.14209640834452,46.39967938196467,90.0,70.0
122,63.07427721290026,48.93942618899118,33.36017786505986,90.0,70.0
123,66.76567235381448,40.06341015233305,47.91694599988952,90.0,70.0
124,58.55626591447174,53.0952987877504,24.40028038366445,90.0,70.0
125,64.50964027665914,54.91089564841053,37.73769340500347,90.0,70.0
126,67.11935208222282,59.043513516838345,41.72832574953777,90.0,70.0
127,71.74521971333688,46.39432901985819,53.84821974475327,90.0,70.0
128,65.72583090581732,31.004149235967287,38.635025721074264,90.0,70.0
129,68.08493312459422,47.03946980795042,73.09877751804952,90.0,70.0
130,63.98378787375298,54.06697641237463,22.026248093975152,90.0,70.0
131,66.06718897619133,29.4148221347574,61.05445516867582,90.0,70.0
132,63.3407833687678,43.138247594919804,49.87069543371575,90.0,70.0
133,71.14518548023828,83.12795833789355,37.06243919395654,90.0,70.0
134,65.27650029594393,58.168656528044494,41.7043945130988,90.0,70.0
135,65.84555699582653,36.97269098632452,59.85864889765668,90.0,70.0
136,69.26619587811092,37.696481248304124,37.38978019699696,90.0,70.0
137,69.87477380206114,58.65843671540002,29.495402263274244,90.0,70.0
138,65.87386175774944,48.756960378331435,51.744785269602836,90.0,70.0
139,67.9732242270311,40.767963531715324,41.446646243521705,90.0,70.0
140,66.6144542168719,39.111713779421656,45.8529181974693,90.0,70.0
141,68.61545501730642,27.00790766587216,22.592796140429456,90.0,70.0
142,62.637886912716894,28.009163230680826,44.34819517901918,90.0,70.0
143,66.35516219243678,38.53176926858166,51.7497354557155,90.0,70.0
144,62.6313156024091,52.51657762675802,60.60363590833782,90.0,70.0
145,67.00168494094355,44.20221138762282,48.34389571578086,90.0,70.0
146,66.66777796618162,69.62767695863323,55.5587586118379,90.0,70.0
147,60.32389203846595,72.40445693098157,40.74513368165888,90.0,70.0
148,59.80393134943941,47.502922156619825,38.36397052067088,90.0,70.0
149,62.98495842686478,36.63854164844139,65.39088323472144,90.0,70.0
150,64.84827149487367,54.31825688154561,47.41870223229683,90.0,70.0
151,62.855621136790845,41.066412955219775,43.68287564799687,90.0,70.0
152,59.78176391346224,48.29418358039536,64.08503750896233,90.0,70.0
153,66.60516624662253,55.10288696920821,48.01147753421691,90.0,70.0
154,66.12112459435563,66.70559177065672,60.90642374071286,90.0,70.0
155,62.362299261002484,57.35988318369597,48.75567563726146,90.0,70.0
156,67.10763902555628,62.455292511300804,55.83026676207515,90.0,70.0
157,70.21065838942184,50.69437961153266,55.345867246451824,90.0,70.0
158,60.28142930705928,73.7309432560169,31.496134776882137,90.0,70.0
159,69.67253171025267,52.89742493289245,36.03849496095729,90.0,70.0
160,64.2067605540178,37.944835200973216,50.03966638358413,90.0,70.0
161,63.871337513686555,38.51566448337462,47.914074002726785,90.0,70.0
162,61.939238624391066,39.44373565145664,61.11588989453207,90.0,70.0
163,64.06889930153126,27.02405698954614,46.73721223177877,90.0,70.0
164,65.69523929046441,45.279694932496696,44.66133750330081,90.0,70.0
165,66.23741384238534,69.76072153200212,46.13755853995495,90.0,70.0
166,64.39337802927037,45.75781104628627,52.29699423537245,90.0,70.0
167,63.933862970595385,65.72846497277268,46.76134977338267,90.0,70.0
168,60.55595163020024,46.28507450786554,46.52292251532465,90.0,70.0
169,67.06626330590609,58.876366782753415,54.084352745142134,90.0,70.0
170,62.01838164652547,55.067342183702515,44.27491023427468,90.0,70.0
171,61.52124023240492,56.69895635427329,39.93971380606345,90.0,70.0
172,67.91900547550698,53.55955209708184,44.939903702345624,90.0,70.0
173,66.72115824468858,62.5815712284242,52.73117693978244,90.0,70.0
174,64.520565946646,49.17292696325181,67.58273946177943,90.0,70.0
175,59.765495888922565,61.78444630600547,63.302360176446925,90.0,70.0
176,72.7718405645074,48.01838634331214,29.957892959328987,90.0,70.0
177,63.149684852626244,47.67400073488915,25.652947490524383,90.0,70.0
178,63.51513488175879,56.852154988008756,59.629459068868904,90.0,70.0
179,66.33668584828487,40.389077087839205,66.57291131846752,90.0,70.0
180,68.78793564524176,53.4691088472783,50.13950220443739,90.0,70.0
181,62.96676869872653,48.86899233001559,31.024041046418745,90.0,70.0
182,60.332962301720606,20.49933035266807,33.16874093642222,90.0,70.0
183,61.76210066876575,46.42759821471123,73.3531977013137,90.0,70.0
184,68.23687885146619,31.95697269398935,44.14075323462891,90.0,70.0
185,67.89866300290763,45.73486588939118,34.43835942755339,90.0,70.0
186,63.34790747181399,71.21550812844349,43.03665697738476,90.0,70.0
187,62.92011529652092,54.604303748086444,50.341810381516865,90.0,70.0
188,64.66862029693942,34.762188442679346,50.22584464890871,90.0,70.0
189,61.91909028268706,50.118322396288576,46.353326717056575,90.0,70.0
190,63.2098843195322,74.3233233237556,47.50674483927828,90.0,70.0
191,68.69086227953403,39.839428915146804,53.73733905899478,90.0,70.0
192,62.4964990514252,28.245741357201204,61.406413878382395,90.0,70.0
193,68.82104643966116,39.606134119812104,44.86820855833601,90.0,70.0
194,62.82289892787086,39.594927469515454,55.1363199948039,90.0,70.0
195,71.27923546660695,29.336472282866062,38.89241930895434,90.0,70.0
196,60.951451244345165,60.58879153105025,46.242741678936184,90.0,70.0
197,65.11307394840775,56.23875245887802,44.869705258320536,90.0,70.0
198,61.89881820020588,66.33731269038358,43.73208368697183,90.0,70.0
199,67.90453744046845,39.878747388178255,42.99546361651388,90.0,70.0
200,68.48560310113781,48.22091382669031,63.967672700857406,90.0,70.0
201,64.68278660871418,38.7802224328116,45.00627872194592,90.0,70.0
202,72.50653167650299,56.67828188416508,51.96232271826365,90.0,70.0
203,60.00142175141544,60.48724174056714,52.61768757703586,90.0,70.0
204,66.13983716960645,53.367019196042406,49.68002527168876,90.0,70.0
205,66.19855187637503,47.48424388415977,28.811513931048985,90.0,70.0
206,61.869885182465545,34.912031020389094,47.26005566148231,90.0,70.0
207,59.7991495139637,36.071545965905486,59.654729645126935,90.0,70.0
208,67.68177996919097,62.530131965929634,42.666847870344704,90.0,70.0
209,62.121604113372534,42.16835402688729,22.814229868801977,90.0,70.0
210,60.987556246616805,31.51310582908824,59.70448806119736,90.0,70.0
211,69.49090787802629,48.66271063993234,61.835407003329706,90.0,70.0
212,62.64847787786324,47.52793339040573,48.77233421300916,90.0,70.0
213,65.20842041879428,30.518804989385643,51.46436371379119,90.0,70.0
214,61.20918503235266,60.69466086546103,82.13726966486335,90.0,70.0
215,64.01680887536956,42.90956152778134,58.78379211034012,90.0,70.0
216,68.67149493169943,56.633886997575324,58.89006874360617,90.0,70.0
217,64.58619662480434,47.745544338975705,42.874103139789035,90.0,70.0
218,63.6104229849152,34.8704461283934,56.79191014660215,90.0,70.0
219,65.22283171763442,27.25892285629682,61.32223828774602,90.0,70.0
220,70.0471373837606,59.18408709649745,50.74780938589944,90.0,70.0
221,65.45190530797952,48.8912201449138,57.649268638593554,90.0,70.0
222,65.54516183453619,41.25614561229801,52.76545924376816,90.0,70.0
223,64.72018199236615,43.54311284475259,42.82294939553284,90.0,70.0
224,65.25171141296836,43.24606228663025,43.74028465480899,90.0,70.0
225,66.40006464508889,45.05175693107672,41.75008094441877,90.0,70.0
226,65.81278605660607,62.07342899595061,66.88530190988443,90.0,70.0
227,64.36166979015317,47.09662354033822,49.30938845689612,90.0,70.0
228,68.44501058531087,39.88367884651793,32.55434211989507,90.0,70.0
229,63.72437719785821,35.54220998930892,51.937219683699965,90.0,70.0
230,64.69012981763181,60.00733601084117,64.98991618878685,90.0,70.0
231,68.89460149228209,37.65487903800184,48.106438508707704,90.0,70.0
232,65.50707742096273,49.589887405330536,62.88858861427638,90.0,70.0
233,67.02104249674584,72.35919666275662,79.97606675407586,90.0,70.0
234,61.51186219221201,42.52943151257331,77.81973779274594,90.0,70.0
235,59.69298063988072,39.23260988659565,51.261906996416215,90.0,70.0
236,65.51146698421311,58.40219419555997,38.885052286547264,90.0,70.0
237,64.49548177540203,40.09134833613116,44.08809494260852,90.0,70.0
238,61.84864028143372,33.24419392705937,34.28320416080795,90.0,70.0
239,70.95426894832238,48.825620759198394,56.22095639725397,90.0,70.0
240,62.54942467075153,54.769524149881924,58.17621676621101,90.0,70.0
241,65.57702686802688,53.171000056844164,59.30012171976865,90.0,70.0
242,52.09030060125283,44.64509559852651,55.31270389762019,90.0,70.0
243,62.03516143821939,43.486483105181705,39.00872596693972,90.0,70.0
244,67.66203928210227,31.096691962177957,50.71695274937944,90.0,70.0
245,64.21497545971512,45.810631183275774,56.26745167074091,90.0,70.0
246,70.32746318257352,50.61467748688028,35.01708636868542,90.0,70.0
247,61.70091186301691,59.99140516197569,40.91966890597703,90.0,70.0
248,65.20581693783096,40.310578500835604,43.682512102832746,90.0,70.0
249,64.74671265027035,46.99369495294166,51.450991291379836,90.0,70.0
250,61.814059140564005,36.45827342768234,40.57591161368965,90.0,70.0
251,62.54329173978383,49.43591314936049,49.49646633679507,90.0,70.0
252,64.93420267741692,64.1624422075213,35.468012915598294,90.0,70.0
253,68.68949737640067,38.523119190247264,38.36150774946086,90.0,70.0
254,68.17849494917415,49.98632355681736,38.26477490811958,90.0,70.0
255,65.87586123613096,71.30365587216524,75.97328961318493,90.0,70.0
256,67.29670083531965,39.763323475583746,59.86711555896753,90.0,70.0
257,61.705196709133226,41.62242043018141,34.762356831905805,90.0,70.0
258,70.0121266004161,49.48120013491586,54.0723970868522,90.0,70.0
259,66.88287346589566,56.11012658890017,66.82709064173149,90.0,70.0
260,62.29892914530852,59.83384715887448,63.088636395629486,90.0,70.0
261,68.12108081636673,36.92758519430504,47.709461371783725,90.0,70.0
262,71.20980175396346,46.49163716403379,41.44546506557108,90.0,70.0
263,59.64806853292449,54.410550189266175,48.5469039488827,90.0,70.0
264,66.20799115406419,55.694756161657125,42.60089644299248,90.0,70.0
265,64.46092491969706,31.605760406028963,66.8183086832032,90.0,70.0
266,71.51041939184809,47.88455733857,39.77845591383718,90.0,70.0
267,65.28491996824837,38.642682173608755,63.11277020622562,90.0,70.0
268,66.08086389700244,28.10658152204835,48.07587933052953,90.0,70.0
269,72.22675697044386,25.200650644433143,48.19783180154051,90.0,70.0
270,62.026316034163166,47.579358077757064,47.012420931009075,90.0,70.0
271,62.55683767090837,33.676019739972254,50.42539855315118,90.0,70.0
272,63.86102871895294,25.354199862753916,43.99250733322377,90.0,70.0
273,62.18885556455462,55.279947079582676,51.34441882412984,90.0,70.0
274,68.77232987595146,36.461759497618864,45.622311024697815,90.0,70.0
275,68.5287425194669,52.19739555813199,46.9565773014877,90.0,70.0
276,64.46383200222984,58.26676283826514,44.75177705027476,90.0,70.0
277,64.51012387137595,49.11136505280146,52.36976499727077,90.0,70.0
278,63.82113884199722,47.02711627744675,61.32653264548645,90.0,70.0
279,60.77834639357901,48.251439549563294,57.66148091031439,90.0,70.0
280,66.43403380262586,53.9016871550221,39.255276376068046,90.0,70.0
281,69.01208727843085,29.431765793880004,55.86657246249401,90.0,70.0
282,67.04453486648757,59.11811444532164,45.627925939516814,90.0,70.0
283,76.41128280373556,37.082281167473454,43.6792437104143,90.0,70.0
284,62.00046601284479,43.24943142895479,54.8314441528294,90.0,70.0
285,69.47989619325769,44.53596734024141,41.34210634729219,90.0,70.0
286,67.88007851012385,57.094995068432205,43.67918090796871,90.0,70.0
287,64.65270164077272,34.43726961491756,69.17733655128579,90.0,70.0
288,68.33080623110548,58.306774378013394,25.042100762378798,90.0,70.0
289,62.9527655601223,41.77246697401338,50.94282266516981,90.0,70.0
290,68.4798883024035,17.371028739122924,53.69726782761024,90.0,70.0
291,58.35089124184115,59.64127855897833,57.46387284284411,90.0,70.0
292,67.2940307935937,63.17346417186957,41.57669145983846,90.0,70.0
293,61.463965440427415,60.64657286623958,48.742882218865944,90.0,70.0
294,62.344283768368555,59.77194293170725,60.73209907119076,90.0,70.0
295,69.30579508934368,34.69604561251854,36.300630408523844,90.0,70.0
296,65.41515085815912,54.049272939388615,43.78306169758025,90.0,70.0
297,69.44069892102786,46.60669126444591,25.95428034022306,90.0,70.0
298,66.72314704860054,58.843103575805976,45.7263620320987,90.0,70.0
299,63.96718941533881,36.50153389258007,38.98008311197565,90.0,70.0
300,67.21049924177731,47.38471422757309,35.22586328144706,90.0,70.0
301,59.50612267785914,63.550978927401495,36.70898514748333,90.0,70.0
302,65.87493069672733,50.149946144212045,47.585742973560365,90.0,70.0
303,66.73700264734998,49.90703408974939,47.12389540248625,90.0,70.0
304,69.1018084920283,54.587768490181574,49.4296714268292,90.0,70.0
305,66.48399049224913,54.814672042297374,49.29355852799594,90.0,70.0
306,62.69671272175325,36.71156378392129,34.81058749912086,90.0,70.0
307,65.3973363169188,69.95705257489197,55.49969629407223,90.0,70.0
308,62.843170616146416,37.17371691237526,29.810357583326144,90.0,70.0
309,58.8389920432219,50.30881894212795,68.49340521233034,90.0,70.0
310,62.853916990411655,29.67433433332087,56.716824569311946,90.0,70.0
311,62.84041608226603,35.235244595469545,34.618743923274735,90.0,70.0
312,63.74898800800512,38.81363572010131,66.89409728881557,90.0,70.0
313,66.46790045410165,38.33973427780616,55.422637322293205,90.0,70.0
314,66.78958321263269,49.67818253646754,36.10091245106173,90.0,70.0
315,64.68942117219547,38.21104935737951,40.739481933469285,90.0,70.0
316,61.85918965016485,48.6902719099039,42.67852633263013,90.0,70.0
317,62.32280838332482,52.45107788424881,37.70853102149686,90.0,70.0
318,70.3102319203317,50.12456143024459,50.83126513307665,90.0,70.0
319,68.00681566741738,52.929082884657994,70.23593109448865,90.0,70.0
320,67.42840879329353,45.019006551563145,42.12604100524896,90.0,70.0
321,65.60384005986242,59.39554864647007,43.540300279545896,90.0,70.0
322,64.24264118915525,32.364530952710574,42.70425953687423,90.0,70.0
323,63.85684312652591,55.45497033910895,36.711615080914015,90.0,70.0
324,70.3806498748482,47.699143433572964,50.47730170908008,90.0,70.0
325,66.13429682188183,56.53375587782365,60.404379664904255,90.0,70.0
326,65.56817893060854,49.82339055279564,69.69544132548113,90.0,70.0
327,67.2708745444179,50.13974794106242,63.3752669934422,90.0,70.0
328,69.5949393628665,32.54575387050395,41.11651312864657,90.0,70.0
329,63.960117470347065,75.78246951527308,54.188627426265654,90.0,70.0
330,61.583813437173404,63.65398100799035,34.99127255787505,90.0,70.0
331,67.3037972929357,51.21711158463313,74.37334886588258,90.0,70.0
332,67.57382940918255,48.36131969460989,79.7569234618535,90.0,70.0
333,66.12481324674096,63.30948521875169,53.57043054458677,90.0,70.0
334,66.0736319050383,66.70898029816715,64.1296431427888,90.0,70.0
335,60.155242752996806,37.36362740473315,49.52608918016537,90.0,70.0
336,70.11309332105778,33.32576932255034,55.34207832984954,90.0,70.0
337,69.71979878177491,43.59973109954533,29.571509387025156,90.0,70.0
338,65.83289741783835,29.893524439483134,79.538923816017,90.0,70.0
339,64.58085926949725,60.340470968190274,37.17675214326913,90.0,70.0
340,72.24152776231888,67.70870565253749,52.91077849036964,90.0,70.0
341,67.73265925385175,55.413765489225945,41.97638871710803,90.0,70.0
342,63.73023656857659,53.860896025107294,51.51682154364816,90.0,70.0
343,62.73671987225436,54.38358802526328,61.63602079326352,90.0,70.0
344,70.82901236376094,40.13087065302047,42.33812311731118,90.0,70.0
345,66.90697950097905,46.72182964430365,44.5220063360729,90.0,70.0
346,64.93946180587926,65.98941856212467,51.94020073783989,90.0,70.0
347,59.920111950653684,35.21693751732473,53.12773139758142,90.0,70.0
348,71.55326760490956,50.53332699319809,52.58480520019393,90.0,70.0
349,66.87913484253295,61.261827321994275,60.74470625096545,90.0,70.0
350,65.67220305177763,30.31140084795441,55.955750854633074,90.0,70.0
351,62.18551705319173,58.28256407402225,50.07377870563866,90.0,70.0
352,65.90628275085226,35.17361115216047,65.41294289992493,90.0,70.0
353,63.385827070872985,50.2652128057323,53.393722468617206,90.0,70.0
354,68.111371284836,28.617038096977325,32.88173377085589,90.0,70.0
355,72.65763720985052,43.761138648033786,64.7315230422019,90.0,70.0
356,64.7044871255431,69.17327623016212,67.88548406576928,90.0,70.0
357,64.65070967781519,60.05159333598194,28.751214443575094,90.0,70.0
358,60.091381182094224,59.500919681593516,56.10085090830507,90.0,70.0
359,56.5564625237534,52.456853530268276,43.24493041266443,90.0,70.0
360,64.31496838545527,44.38562905853232,45.444295979157054,90.0,70.0
361,65.18484830930406,58.68553174356798,50.88376231234023,90.0,70.0
362,66.27167227171591,58.721500954217476,66.82117129657944,90.0,70.0
363,69.69918298285454,27.227768099453176,57.592958243078954,90.0,70.0
364,66.57300419641943,49.7958354303936,50.210107310217126,90.0,70.0
365,71.71357131297523,51.41672059449615,47.24556078312467,90.0,70.0
366,64.0112290851977,46.07936321891057,78.42728911859336,90.0,70.0
367,66.18158337299836,65.3170628051479,60.41230451752317,90.0,70.0
368,61.99948897435604,34.878698698137704,44.50630902981524,90.0,70.0
369,66.40581399222026,58.29014721351101,49.38459673875603,90.0,70.0
370,64.50963263769155,55.411608273450334,39.751136309289855,90.0,70.0
371,62.52883653004352,58.495465601383806,50.99965843290522,90.0,70.0
372,60.73575419039773,34.117636162934986,74.06045418654996,90.0,70.0
373,64.607128053606,39.236393392320124,73.18112704049605,90.0,70.0
374,67.50901885387523,71.85001778685945,58.51050909109103,90.0,70.0
375,59.35214207878312,67.17365581751068,78.51648180370283,90.0,70.0
376,67.8694791122903,85.06993954225578,36.749319876398,90.0,70.0
377,68.30514536768877,55.90931476975964,42.843426580541,90.0,70.0
378,72.26389135586048,44.82611360623082,48.59549434795411,90.0,70.0
379,69.32812489618807,52.4173481356366,67.09029430931426,90.0,70.0
380,64.95009630116049,34.175585064599495,56.63098898997116,90.0,70.0
381,66.26582862741606,69.58878922518817,46.80883498192915,90.0,70.0
382,65.28987280407628,48.871838808798294,54.28700886992687,90.0,70.0
383,65.31488096250801,59.786827652502524,40.960286373886426,90.0,70.0
384,62.49880862418856,61.867751611521456,37.160726186383066,90.0,70.0
385,62.035189707675706,41.53262396442781,30.60390266247254,90.0,70.0
386,64.41480034400665,58.01281486765197,53.62725672073165,90.0,70.0
387,66.54069941120447,46.77415808214967,64.28136234359734,90.0,70.0
388,67.45471141422601,46.87309844928805,47.821425307318286,90.0,70.0
389,63.883151407125716,20.191713641618666,38.79083062327291,90.0,70.0
390,68.68615196975881,48.7484052616401,53.86982550732094,90.0,70.0
391,62.05348270629226,63.29410912970221,56.262514796949816,90.0,70.0
392,68.47189953473148,59.627997410807055,22.568791596700375,90.0,70.0
393,63.4097762091976,39.38152864064992,38.83553820146667,90.0,70.0
394,66.14121737722978,61.81631478670665,43.512814199716885,90.0,70.0
395,70.23645136415307,31.35413196555059,46.214670884136744,90.0,70.0
396,65.6497083470828,66.01981141295047,67.35522388521392,90.0,70.0
397,71.99890055641687,39.13400374072486,64.59334546901731,90.0,70.0
398,62.81455367724468,43.937471719669,45.14882212943898,90.0,70.0
399,64.27385896463072,59.73120834552669,68.33039625255462,90.0,70.0
