unit_id,DissolvedO2Nutrient,NitrogenPPM,PotassiumPPM,PARLight
142,53.42871797145013,37.862993868453,48.65639574770342,39.74106020927427
143,54.426439763338045,32.711390695597935,68.09642196605189,45.96846478739277
144,42.760047371652504,56.88490986631326,65.00240793076159,50.676733274561585
145,40.31689804650411,29.893582591877617,62.35294177575857,24.801425454751985
146,49.58888460418057,62.72677661675084,54.921312864438754,66.75829312271333
147,52.79181323351416,60.9285924643579,61.08851942823376,69.17597270033835
148,46.15652952179128,53.98493986913206,71.5580425265175,53.85334177233677
149,44.49691935941536,79.31176002125403,34.039237157164365,37.63565404399973
150,30.725576876234484,54.02893777544731,44.405552428419334,53.178879989542175
151,45.28734224471723,59.263014953881076,48.65048393968445,49.91368277212584
152,46.714573698032304,47.46564835974884,30.73167552335807,60.00966994475323
153,43.50044186426192,32.91507407709528,39.69594508401285,26.14602224995429
154,47.09680175347962,47.758418580540635,53.96349823337041,46.909184932129975
155,56.39850080524,44.80177909851733,42.26840026838216,35.467540060080005
156,56.394299461163406,24.37614038375188,52.930522946918536,63.9125648316418
157,33.677631962689446,63.1000966297666,36.67220251984174,34.363073600442036
158,54.83773847478768,43.982259877134155,53.153662829287825,64.47231679855139
159,57.599430774009754,48.6975489128757,45.97188482590579,56.35570559783013
160,53.26088453539335,76.06268428829938,61.339322886155315,40.12559196242856
161,43.74939428012193,44.08612105011858,52.28335479064303,72.15437997035933
162,55.77099710663792,64.4931602190255,38.56341444910803,48.2840535820411
163,36.04848017550154,77.98225876946367,44.43082176010753,28.120897029590346
164,55.777929707276655,70.98405422799505,29.074835008170844,72.71866930249193
165,46.217618553501694,72.64607775339279,50.86314802104574,58.10488840444616
166,81.40189380436377,54.6439706107878,46.76699044656909,70.30111000901474
167,72.61261168624745,29.854959439950665,36.60807155574693,61.53033027338205
168,36.42416968631732,51.895880869908744,66.87993038743699,66.16920970072556
169,54.23566045024372,37.205340109486045,45.657744105795004,55.327957741262594
170,52.573636407648095,49.46834794815538,66.28834364863091,67.539000591026
171,31.71297825747363,71.86113290818743,52.90648378939722,76.98318404707967
172,25.116262975307198,52.953718946844255,61.45854384230613,60.75907113804225
173,50.27627816375252,77.71865977808633,65.32178475929149,52.477224694769205
174,59.3987024227345,30.883062009007794,57.52384275290574,53.4692524420087
175,28.615568758104097,39.24794389285549,74.67547222749253,43.85616036720219
176,35.50539519225318,39.412596740902366,45.65741978403142,63.06175956719606
177,53.51514142002788,44.86000306498287,41.19424991756506,51.493466004011175
178,64.84621303123063,71.9216255136565,50.1439076027833,53.72227173179995
179,32.696316338057535,71.68837530760813,44.89248965300834,69.09118329752252
180,39.653202550840895,39.893026779733844,47.61179593424324,42.105584011655935
181,44.65995318505341,29.4340585624388,56.43334584477576,37.80476214593283
182,62.74418611809258,60.90995557763516,67.26010841253402,46.32666821250474
183,48.55722826734806,68.72460557507105,65.81560808126274,44.64680685570242
184,57.43290451434844,72.14558585496391,56.99185755379224,61.21679676742665
185,47.134475443551516,61.80826434075697,58.76009806823111,38.9184355538507
186,50.09195137272615,71.77809789177554,41.23678126916799,58.59546779168162
187,45.083899577221786,33.24534450420309,50.49771521559697,56.995568192510774
188,60.41062617139364,43.507279861794224,65.10340746983906,28.513489237401593
189,43.762114024762255,61.976275768512544,38.637227550179794,60.39270162980961
190,35.38105265610268,37.54835297083534,57.933614402826265,47.55908353661779
191,66.40645559354445,50.06576677877422,49.08313552291491,56.14970846092601
192,34.49480941150485,39.09567957726523,56.52463488827252,34.58402135207629
193,51.65239435571708,58.64546103760792,34.789873254769766,38.32757070917168
194,41.15605484143757,51.30717289738956,43.108771754139084,43.57230998922165
195,45.78329845790623,36.3335161726297,49.408484732599504,47.77731875172016
196,39.02562826255482,10.918985266733998,51.0427923258177,44.29248754034694
197,53.2011870763916,61.420146066245394,35.58436756263356,51.18957873203068
198,57.57164657596897,59.08440531783578,48.90943593156767,69.9808279650426
199,52.946399353743956,59.5696434208538,53.781019977703295,38.5421895891554
200,46.191530147482545,36.96718324848251,52.83167628681858,49.92860718885166
201,54.645866144858104,34.31087055436564,42.51563866050531,60.039937151234895
202,44.94875108078861,33.60334925902845,39.660783773508,52.15252977136805
203,67.82053071104502,47.015018445732785,52.49363407765013,57.017262331510786
204,70.48269495939283,39.07450913228188,67.92671350185041,49.6165005610871
205,36.40384926934088,57.38535126438548,57.5820899591287,56.00405426743847
206,41.65547310249802,50.09541783561392,47.80594457885195,26.548855677512122
207,45.771556359840226,60.9532993453483,64.4276542471876,60.670260640350186
208,43.981747767662554,61.28717024712424,57.59911092069164,41.88033812406895
209,57.74553308508769,36.507404561565565,40.46023557425228,49.431420162292376
210,49.53813239655305,50.16825007513909,64.12025544643002,47.45551115681547
211,46.642020732470485,34.97658626290097,39.405371044773844,52.48254162589632
212,38.38267695295961,34.93565172843167,16.45468127621365,59.72832010717555
213,54.339030734080985,55.10482086079756,21.82508767656631,16.76533951572803
214,69.51688939433129,63.538487262459775,52.94200726818843,40.10816426637864
215,28.968114043513104,58.31159783875435,20.79083835691756,48.23023787239997
216,82.5779498554172,49.667869662686215,44.4778700025682,67.23267866302483
217,45.34122357644245,60.31399498010561,47.26679770058459,40.42856238253732
218,48.164780150946434,60.519726267705664,43.43821388322705,72.10832385036889
219,58.45131154507074,42.56125436704256,39.39856693827534,30.843680012024326
220,48.46945615724172,49.18636312952413,41.588583628297954,40.17338308308469
221,58.17987850845016,29.436420390119178,46.1911814914224,30.22023142709882
222,31.953259711294635,28.038685089138593,32.09905817800565,26.448615621574113
223,44.98937141451935,54.59556364752971,54.575206742140956,58.19255058874464
224,35.06504403243171,46.80263039369765,46.46226305633397,71.26239949306499
225,26.182688483236653,34.58203762235037,37.01507007592302,60.951412785769946
226,50.879939265740774,45.24743359441871,44.319832095391014,55.718178190310496
227,50.848429926145144,35.17402131816096,38.07953532760067,35.84404225316828
228,41.512996019352876,32.32375451043468,40.22570684132018,52.198938634543
229,52.82953596592673,41.35365776122485,62.355871796422136,38.01158098757188
230,72.94904043668836,37.27349062024756,70.07832364597897,40.01100985684987
231,47.49470927962456,34.41638398846967,47.07774517421077,46.759730783465095
232,38.06122746574391,76.24699293892525,56.94717729491485,46.04899313529319
233,48.21143884364192,61.01209494549025,68.0799005169822,37.248525187001384
234,36.88237721798862,53.1300702841861,33.04491743520792,29.037544970084166
235,49.06099090888717,66.77693305541769,55.216328076687184,33.025031283587694
236,48.937728505599146,41.54418833318544,58.04502160221776,35.45271931672173
237,41.819650018342365,35.29560342647291,30.586213556003273,42.61564991580785
238,28.012328602042743,48.512415296502226,61.96004138529846,37.58654061368228
239,37.52397238414099,38.53041958751945,67.5080575509924,35.2601851829106
240,45.35064704649642,46.02067821395275,39.742159552519276,35.79651632862989
241,49.68259157985076,47.068165087284136,54.82344709156181,54.805045525362566
242,41.6618455179297,60.64900247896183,51.25254664720863,41.16802284138431
243,47.74595994079774,25.218026555849615,45.48964273404348,43.059824998585846
244,49.36924267479763,55.539974750326095,31.290647653228227,40.98771808569369
245,47.038632804394936,57.00179015493589,62.261221041682724,73.68197601490158
246,60.09391107104909,50.36709146115128,36.892930834243,60.1538939931864
247,29.80930045723496,67.21344178190489,55.28104755327005,21.27340234815643
248,57.35691444398494,49.28286806622058,22.23108983357242,43.376078220292754
249,78.22612140104461,55.35368336345194,54.39426020447626,52.38141303649376
250,50.2746862211168,53.101433634958596,53.78495752972067,61.58300600054806
251,47.275563483752784,31.305354123424106,69.14229054475514,62.49241969821147
252,66.83102600723196,49.46671793503052,40.45472753939402,62.507741455129526
253,37.82639739417774,77.31360569546587,43.57624345071251,50.05242571757125
254,48.060132769429465,58.46893130257291,60.253774903503846,62.181326744801495
255,59.684077105910326,64.44801104031417,86.1171544555032,40.46527502971918
256,36.79682237332029,47.49369489641963,53.180159914560186,44.09080007440421
257,34.60308288997011,35.36170267525283,60.95915460812845,30.591845699274604
258,49.86772811556982,54.66542293388553,52.40100057924265,46.1518716748623
259,51.54387603706999,42.27357943965442,46.254719070791424,40.93112169861659
260,46.435573039274686,47.040315575070714,46.3475880920069,67.60487239982417
261,49.799576912257805,60.8511320515776,54.429670770649885,56.173221457801745
262,60.021204022750155,63.822759341653246,57.479568760203684,37.17291054686436
263,54.26383394603706,45.54709609023834,60.411348302529866,37.979318067276246
264,51.57027784274358,55.408522232246916,28.749861460505272,45.65152207496949
265,24.882600046572364,51.13566469892998,69.34957772296609,53.96869433103194
266,37.95168684863043,60.600211238198774,64.54181900338604,47.28290232529354
267,62.18114440002693,49.40977557185657,63.248215468170784,62.70570950033407
268,33.58012768566249,50.43905835519733,75.21685784702291,32.78489154574529
269,32.78767956621023,33.59434396746446,53.849519162601446,39.19283406053359
270,34.43431219493685,23.638452346422426,53.46718634069085,32.90108451622235
271,67.13130733503736,47.143446297039134,36.41299294909968,35.88403593561113
272,65.31997649335658,51.106834972701314,38.834209329754046,62.424994669204345
273,49.96792729348772,50.20253160908588,46.324636796526505,40.28403299317635
274,50.349167912986516,48.57697337567955,48.21280111014528,54.226593012199544
275,57.15278589034653,57.06691758599222,46.05372045404902,67.48795241875008
276,20.88157923918492,56.03800546324358,59.294588949963945,39.652054864302464
277,41.174253015920875,61.33111512301069,40.36295224513823,47.75102297858221
278,66.4780471380794,42.019702306444984,42.42463696796054,56.997479832236166
279,52.18672990361955,42.20787094924117,51.807442124651566,51.0993505863267
280,46.4833058521017,45.0080226652439,39.40657868231731,33.267015373758284
281,43.69878675351691,53.14146463774968,44.30465151927581,56.35025995768219
282,44.016707361733744,47.580926799537636,67.64770701150198,34.803285897033106
283,61.50608386973971,61.33991435322144,56.49993569802628,29.155710057825523
284,58.2355396049167,41.11872688758582,80.82797635541844,63.13470265489592
285,57.29638151145119,50.41495016475204,56.33201081642452,56.963501657351486
286,56.21741952078276,53.264058955628315,54.292885137985714,66.33321572149251
287,44.867715644361496,55.54277296515721,55.615683182603625,78.2393105423735
288,54.92716558712415,58.38828952611249,46.72245284592875,43.393060558565274
289,45.131012616892825,45.399365057996114,45.99604645892851,36.33989659035043
290,53.1122563669489,51.56593923420314,58.61320399693487,48.333014905596045
291,44.66598260523382,51.71004806843606,63.95109050637451,64.61953148935402
292,62.630312765056956,44.59620554102238,53.94897331871678,44.18136435353281
293,56.729249225382624,70.38424999005113,65.02447211639688,39.8824472355089
294,58.16581892991029,41.8320787069549,43.61052006782431,51.736911681320095
295,38.31574202565345,43.744554601811195,60.01811828213167,48.33979958304671
296,46.811437067657586,35.18502609809538,42.64679653723348,44.82632931765267
297,47.082732776751556,60.95229497135196,60.57604152238969,38.780273356168905
298,40.99133154658401,35.15161941998317,36.81909549821689,70.12615283619056
299,38.531200107060336,56.51295348308011,55.297870083513416,57.16479897129504
300,38.77328766958398,62.051003489369826,50.453502735603045,60.97054864580755
301,48.15308638054484,41.93759196704501,58.00585246745195,56.26984286936987
302,54.60303169281835,29.746753968661114,34.361314159038166,45.97943208744352
303,49.710200561529966,49.23096228631278,39.953638568065415,62.854228364052226
304,32.002492758493304,36.09260536008078,53.954334667213004,43.10705254263578
305,46.33523059624379,54.867695578417056,50.695069216521304,62.39846899637109
306,62.488524356213475,55.63679343739571,66.2534149674717,18.404643035097916
307,83.51944827501673,52.513473742919246,60.65048171779486,38.985802378343
308,36.4493766165816,60.86131674564025,67.45757618611417,41.7238958719283
309,53.63889448479026,42.71053111216665,55.766294145471285,59.01270947849811
310,55.35675248449061,55.99077719044741,58.57475325348309,45.41581035515464
311,51.569844430903444,33.31428378252684,47.8126164603359,78.0921924245685
312,56.86787029748593,20.54069065057272,62.82117770720922,47.749447659886926
313,53.33880851943311,44.20712035984877,33.81716318970087,65.29266913038579
314,30.9568038940236,75.76872746209706,55.9958490935587,58.46964627117836
315,37.83200880462413,53.25304174263086,50.76191405557181,23.03057921330395
316,78.32519161335091,43.37453445809531,27.292061567921404,39.426110536916866
317,67.49645799823259,44.592638752617525,45.55722331918483,39.595737071168756
318,51.64053484933783,38.912016786602976,61.54175665373326,55.848409708451555
319,39.50389298739171,51.740066982546324,48.366412165582126,63.73314372801835
320,56.9992088488855,61.89797948639559,37.365422477001964,55.603561164105955
321,53.88851183291364,53.98578024809749,48.22126241654651,25.989625734002537
322,12.002649848325692,36.46887716927257,56.09140679837294,43.607923195742636
323,59.36504486425632,26.50430967960109,55.28158661767669,48.30325682619147
324,45.18859432818448,34.18012303488642,43.14642528750049,27.91014317376218
325,41.99906067661952,55.763409539320406,50.896501890110116,69.86091014911892
326,32.78748496275349,32.87759074904636,54.963359244400266,37.33386901469668
327,35.476168170777285,46.374416114155906,66.25618526395554,71.06720324363457
328,42.74281629585867,30.57324644958205,61.39874471464332,55.32333822729144
329,59.63936626030145,58.38758531730073,69.76174840501984,49.25179382918608
330,73.59839283997204,26.826797664010897,65.16722791556077,49.62435801783316
331,38.796755805389935,52.126725528799184,60.6121230674798,52.1247387293548
332,62.774328888594354,46.97593383893427,62.75609067769045,53.46742604305514
333,39.125102063922135,52.76484013002989,41.09421926304777,51.13443319767454
334,56.03754611635159,64.74722209217576,51.37303685671798,46.00830025338641
335,44.709390915264706,53.055985580097314,47.458987754681985,57.40530882720275
336,37.95041300247143,60.271353489143415,53.05603412545685,54.322314019967244
337,50.7151366250807,29.28845058132615,38.43543887631414,80.56904650552559
338,43.09551843061885,38.492014727709055,66.17288283555034,37.13005058393342
339,43.46220789007251,43.93112532464839,51.95618331729532,40.164344148128315
340,52.827048437941365,54.642645842382414,53.6269191919967,41.808910321414615
341,47.42317199090171,46.43416949970448,61.24886166099411,62.26774552824335
342,55.76332918512089,56.92193131223481,46.083914761745376,47.838300896342254
343,74.11725417745777,39.95806215959222,42.069855152247584,58.837421741838696
344,32.06586735370091,38.16227830989459,64.24832074761356,22.26544899565617
345,36.89461116142783,29.448636700981762,70.1032244976674,78.45244636603579
346,51.85701855480079,29.79886000110046,60.02151622963138,32.776674202957544
347,62.96318153557942,53.60444030047434,70.16978090625283,37.08761198386119
348,48.735325031628406,40.688571977742534,61.07351103986175,72.66704784937586
349,41.56176233918044,37.95460571481534,51.38622662002206,47.62860197307517
350,53.075597339462426,55.58623067042304,40.036878462396146,51.89350497164474
351,42.921910327172284,32.97847118122444,62.57978186590598,43.10560371537682
352,60.14640353863644,62.08712719087116,86.14640022597952,47.84023142735046
353,65.72492554533446,43.011541584899824,62.639104288658444,58.29095372979807
354,52.35618091781481,55.36789375994067,29.400978620882523,52.2471562943454
355,56.442438476173926,48.93431033222695,43.06948778293413,57.76717108956669
356,50.747523433744924,56.22907884314923,48.15366967998896,53.30002166477269
357,67.6433423100844,36.258692843162144,61.354187413519426,38.9611464559425
358,40.320205205053796,54.83605409320555,57.248978927549445,47.50604741069356
359,69.52980674057453,68.03677016397468,46.17999732069171,60.79869639395267
360,48.914695231134516,56.9046244100948,58.37748729805172,46.857240172762815
361,39.88940656976595,50.54688854126537,37.43804298173285,56.470496585229775
362,41.70996433804119,48.23667607613544,53.43415930733716,46.479077292071096
363,53.430759440962746,34.871351079158146,41.663237647346996,37.67071553792243
364,38.48320450053574,35.55552301017511,43.45894153791975,41.73068426443238
365,41.81852301217369,56.27431688641645,51.30410357146259,50.00167560078277
366,53.8729953429301,43.98513188780424,63.365000796852584,51.944675423623245
367,65.55073739123654,33.78572272891709,24.387958441652778,42.31545514245953
368,42.686590731257944,62.25121173873388,38.59959198915605,19.23562803811193
369,51.95370876183607,39.03929115159403,46.489505080301605,56.697541021457845
370,50.25422355654729,60.86550742154695,39.66134791885542,59.541594665181066
371,65.17401410035177,65.83753183813306,39.07762066778788,48.09776724466548
372,39.60418972609493,58.70830726724908,43.22266272523835,51.52032213477273
373,69.22077230633015,44.39300590236542,56.90603162880779,42.416356723478216
374,57.10321232310033,61.17668027920527,69.804380338107,66.45546649366855
375,45.32344710178584,52.69255360720676,43.18431650074008,61.350047956090556
376,34.82047549042129,46.051029128225835,40.79269155284203,47.150875449051654
377,59.342437149596044,73.04278939067258,57.91270601069943,49.59855009536449
378,51.53675094673621,39.01936540906376,59.020307629103534,65.25887425177777
379,33.36019336001557,50.93918595020709,70.29348274549662,71.07570534677978
380,45.46749756888426,60.13690654324691,55.74406637504893,59.620403709278435
381,49.67815482430234,65.00771621633147,60.71819230889356,48.4024675043104
382,64.1058355319785,32.1782752611989,75.73785903298993,65.57263496706652
383,72.26293858312553,45.339534457304666,31.64388222601806,60.533292633561665
384,47.70228031189304,45.25057779703869,51.54938611519921,52.2511725262795
385,29.515502880194358,61.47925249693242,62.30608068547601,44.86050636692243
386,38.67622095822151,63.962753266831434,59.64580955521017,24.217407211243195
387,74.12939616468923,51.09363318333631,64.65207382229819,47.44040236652385
388,27.52069466669663,58.45465775839733,63.63062644982066,42.271479954793
389,53.330241227207,43.242478817726095,44.184947489652934,53.05405631999899
390,53.45992104027999,53.505115661185584,40.81103701331763,49.93132459530476
391,37.28836507435557,41.343411369800414,44.54201702268808,35.43338725551436
392,56.737969230240765,25.816523962833344,72.6386931440656,54.46739528097618
393,44.656881569738125,40.53195505853344,40.09235826308312,48.871948683894075
394,66.41621729183466,37.326491940055426,53.32591335515683,57.2336179681265
395,46.90528290455598,43.14561592529486,57.799382408953214,32.55597716479714
396,55.0697861727583,33.94830355028671,61.69012104851413,28.377300536208864
397,68.69537802281893,48.89944476552269,67.59126549917585,38.810180936237835
398,38.48287010885414,37.84885850389304,49.28940843761428,54.809676889456334
399,27.073241893472357,50.58653537523144,54.955099730849014,43.7187740208798
