unit_id,CropYield,NitrogenPPM,PotassiumPPM,do_iron_fertigation,do_ph_acidifier
50,62.17994444338434,68.3263900298633,45.433525243656376,75.0,60.0
51,58.30428712138676,60.199415605233185,45.21254189092338,75.0,60.0
52,60.93123040034152,70.68116576597919,63.97302874332779,75.0,60.0
53,63.19259333964813,61.93022258008353,23.755889520490996,75.0,60.0
54,58.378956049124874,34.740230153416256,40.15635160666328,75.0,60.0
55,64.46114348997617,63.82382871456157,52.96159249412667,75.0,60.0
56,53.54747725223686,60.21518843314105,51.921662816438186,75.0,60.0
57,64.88128614902585,54.709546830781505,58.414326904172746,75.0,60.0
58,56.068091530163834,36.014461403556396,61.58936393468186,75.0,60.0
59,55.53880829335934,65.56340209660151,49.63389415532155,75.0,60.0
60,66.43232882547021,49.89816178842195,45.17197870508363,75.0,60.0
61,57.08779424994186,59.03961552989843,36.06751405763293,75.0,60.0
62,58.310356946251964,34.59498438533687,45.85425672896959,75.0,60.0
63,62.19625835929161,49.339176130884496,53.165855173480715,75.0,60.0
64,56.61347862110992,50.605395214980206,59.50059911926074,75.0,60.0
65,58.16380291218219,53.5564560544866,23.28878769444019,75.0,60.0
66,60.12558286662894,43.39103659475506,43.913565223875814,75.0,60.0
67,56.998643178356296,54.991561864639706,59.607591930498565,75.0,60.0
68,62.041129435980366,62.22333956583927,32.005656007944914,75.0,60.0
69,64.19715823504106,70.854475744622,76.82061108443067,75.0,60.0
70,62.697429194984956,18.522127013812575,48.49984071300775,75.0,60.0
71,63.114545440769945,24.17970408744771,48.56513374595876,75.0,60.0
72,64.47788612178634,54.7803552098081,64.99820732678714,75.0,60.0
73,62.51812038533557,58.6223296356788,45.19263493371688,75.0,60.0
74,59.786935125094004,46.08539789130262,38.58804684878507,75.0,60.0
75,58.51555332914284,56.58708035300357,42.48089734124845,75.0,60.0
76,57.576651425472065,49.450871272862145,33.449992474468125,75.0,60.0
77,66.22690628244762,44.46951513340074,81.60341257198222,75.0,60.0
78,59.68847572030304,53.01708445603076,39.41957839551582,75.0,60.0
79,58.52513721282813,17.680514228182986,48.91589933443083,75.0,60.0
80,59.264216581147586,52.352295895035944,35.772520626772376,75.0,60.0
81,60.695677062808755,21.88761612165687,39.454548944131226,75.0,60.0
82,59.40671529585637,60.5365015236645,57.28296881218326,75.0,60.0
83,62.788847793882326,54.35572895978141,37.98885987278621,75.0,60.0
84,59.34019906102593,37.89379110491752,61.679675074898874,75.0,60.0
85,61.22710586481831,75.87290635336154,38.58526107597506,75.0,60.0
86,63.33531578328219,45.837524033454876,57.71914209854234,75.0,60.0
87,67.42728247451831,59.707233027247185,48.12905076040051,75.0,60.0
88,61.62461970495698,80.68393836217896,61.56697751511988,75.0,60.0
89,59.19151370931318,43.90371568100757,39.324852405743954,75.0,60.0
90,63.10909410576253,66.01384992709416,49.78521270608094,75.0,60.0
91,58.54382849397205,41.585081054613234,44.114380069331496,75.0,60.0
92,54.760507146773115,73.6925440284772,43.75535726272458,75.0,60.0
93,57.60569870426335,62.32412190784416,25.547732361259612,75.0,60.0
94,63.32040757237217,33.98710803338075,48.98321449358474,75.0,60.0
95,58.367152607878346,52.18677913887651,57.3180201084273,75.0,60.0
96,57.109855128586204,30.880702948634106,48.69275705447532,75.0,60.0
97,63.8432760744072,45.10068707785732,33.90803522638769,75.0,60.0
98,65.87996456552894,40.88731508453823,63.817621930003035,75.0,60.0
99,63.86606608521431,33.54425834580336,48.61368516475805,75.0,60.0
100,68.48215385027801,71.77101712194012,44.234836735597305,75.0,60.0
101,60.571708174841554,39.35798435670575,52.45878147548265,75.0,60.0
102,61.63102121764783,51.1622594381482,69.04080626479212,75.0,60.0
103,59.92529122481408,68.73560388533126,56.03792011342271,75.0,60.0
104,61.31599139844333,36.029027228875584,36.29340985542036,75.0,60.0
105,62.975603943352944,50.36303664602591,63.695275832984315,75.0,60.0
106,63.485588080515846,72.6891524210012,25.182053868733554,75.0,60.0
107,55.52658784607687,37.96886820938483,58.33772077221838,75.0,60.0
108,62.073290426644895,49.66325215904371,39.045109098536884,75.0,60.0
109,60.40230396928312,36.6175775288913,49.67403651781882,75.0,60.0
110,61.051818330645844,58.79967462069772,40.75839019192054,75.0,60.0
111,57.347944452077456,29.786885668089955,52.462882985752415,75.0,60.0
112,64.78135261151908,41.21676239536825,44.61942520093231,75.0,60.0
113,65.74340364137677,42.724535667787265,75.00400643283288,75.0,60.0
114,62.39993281265056,75.00113022361838,54.4691397211522,75.0,60.0
115,59.075525000082266,41.56049106181305,57.7262434613356,75.0,60.0
116,66.97379352457668,53.60773442036739,54.22432831582095,75.0,60.0
117,58.86228664015593,57.5449630815542,42.48235125882303,75.0,60.0
118,53.147298168744086,41.790634093302266,41.69919022479801,75.0,60.0
119,58.09364582181318,44.91386752056247,48.90396695775637,75.0,60.0
120,60.78455917466042,73.7935169649521,48.010334167650264,75.0,60.0
121,58.260024548942276,44.82785404392288,43.90513967635712,75.0,60.0
122,55.67095774231688,48.993692003912805,55.03590478204369,75.0,60.0
123,62.83437916506639,24.71131012419195,62.034029310543744,75.0,60.0
124,59.822642552075216,25.479646708129856,46.00492883488262,75.0,60.0
125,59.09411990396509,33.400360019069296,41.81439706776142,75.0,60.0
126,55.728976540338685,60.18121387188566,51.640660521382365,75.0,60.0
127,57.54924990477971,37.903335686141546,42.232929805680975,75.0,60.0
128,61.20021700481244,67.17908166493294,43.08578671656715,75.0,60.0
129,56.20829764797994,62.9913530173116,46.64424937393455,75.0,60.0
130,64.30690163651894,51.606873547521104,44.68540581680903,75.0,60.0
131,51.81530016039011,59.637098145592795,50.76616956591645,75.0,60.0
132,67.46997384699552,70.98950394211127,45.29933767408678,75.0,60.0
133,60.4731733472503,66.95531462686158,56.9236618493024,75.0,60.0
134,62.805594835146195,55.18842186319269,39.46287434710226,75.0,60.0
135,59.74509420060402,58.4766737157913,73.31957210137101,75.0,60.0
136,59.90366940635517,78.74475328562012,19.435815934950057,75.0,60.0
137,59.09955841053685,50.60578823434942,51.832381352392844,75.0,60.0
138,61.157135686770744,39.07023614821742,59.37525447268098,75.0,60.0
139,62.97536787065944,64.18522907402681,60.593179368417765,75.0,60.0
140,63.79700419326928,40.73188889529746,25.77536912646513,75.0,60.0
141,60.3286951408873,47.079202239164225,36.747977192228596,75.0,60.0
142,57.01383181035026,37.0453345623817,58.5841712578821,75.0,60.0
143,58.38795929402781,45.394727660254425,47.535131183836704,75.0,60.0
144,60.58280649670308,37.44196250791672,37.88889427668138,75.0,60.0
145,61.83304695342404,46.921591816212704,49.720059711929444,75.0,60.0
146,60.46884293737648,44.10791035996815,50.44780748182099,75.0,60.0
147,56.603889098204846,53.51780195775837,11.216235366024156,75.0,60.0
148,56.96975706804146,70.61887513399735,62.30947416925475,75.0,60.0
149,59.19741168593988,71.86516275177983,49.04661371700897,75.0,60.0
150,59.44510424319306,63.876082615274456,58.78537898035663,75.0,60.0
151,56.69883008492141,54.837965875564414,42.17726683106107,75.0,60.0
152,56.69595675491473,59.03014457135103,61.463800401592565,75.0,60.0
153,56.14977410065648,43.01139256549728,33.41780033583476,75.0,60.0
154,57.74222231218314,77.50737224301622,44.98160855036287,75.0,60.0
155,70.32405557927777,36.59264834972189,36.41965438854171,75.0,60.0
156,56.47869427615849,38.7408808341215,39.73608055470875,75.0,60.0
157,53.55162164560722,47.95597614888864,36.11888014044692,75.0,60.0
158,54.90509192799036,50.321915703579585,56.001801852238,75.0,60.0
159,60.441314423930706,37.38871484856769,46.654134127799864,75.0,60.0
160,63.89442576593252,73.77123743197144,71.52612837725276,75.0,60.0
161,56.0153031182335,32.5336817247472,45.30255325263444,75.0,60.0
162,59.30120241736403,45.4046761023876,43.91008030164416,75.0,60.0
163,62.72305148991629,35.914198095941636,56.43338143732272,75.0,60.0
164,66.70202917449761,48.06562982250835,59.326760606987925,75.0,60.0
165,62.49714417765738,45.859345323356266,37.87468377078464,75.0,60.0
166,64.55262899391036,34.814905653910635,57.97845993818673,75.0,60.0
167,63.0643761290995,53.00341428032945,48.11629135112273,75.0,60.0
168,61.13207426384945,43.839411812317685,42.29869701193098,75.0,60.0
169,53.52766326983968,50.61341136412731,53.65802193785278,75.0,60.0
170,67.21774270085653,44.01864092939749,38.95244885247266,75.0,60.0
171,60.6622349499456,41.86290115978296,40.706684685031945,75.0,60.0
172,55.96926968004902,53.02031905868804,50.56611462048401,75.0,60.0
173,61.22858408887464,50.3466544046683,43.983529158593754,75.0,60.0
174,60.07444425236873,60.21422361748354,44.824601228379905,75.0,60.0
175,62.91115758247376,57.610978131930445,48.03577163702547,75.0,60.0
176,57.78394914326767,47.52843420716443,53.11881202353148,75.0,60.0
177,62.023725756635265,65.67031397058936,55.80744317862837,75.0,60.0
178,56.45025448313225,38.23236634002092,76.73563348105162,75.0,60.0
179,64.59299847719116,31.779532891694767,52.69684807367256,75.0,60.0
180,61.655958042948996,59.65779292897185,47.1172810462309,75.0,60.0
181,58.14211967605687,61.06759430374014,38.43453338265807,75.0,60.0
182,61.64495156722065,59.109546194474845,56.698347727443064,75.0,60.0
183,66.1174961230165,61.969069179620035,53.08646183786609,75.0,60.0
184,60.505996410860874,58.60073135022076,60.814553040587356,75.0,60.0
185,59.141592043392855,53.18946142019521,67.5002077603847,75.0,60.0
186,61.60063131777309,51.79990759226017,31.42206038541226,75.0,60.0
187,64.09842083447526,47.4346761701713,39.080598087454725,75.0,60.0
188,60.41645827608367,48.63023973798416,43.4540314268176,75.0,60.0
189,58.150118273154604,34.40304340924818,37.611342270333765,75.0,60.0
190,57.564290733028706,65.37711562089183,36.62291996511402,75.0,60.0
191,57.82463225740727,56.69147075946038,47.265365110745506,75.0,60.0
192,66.25022243336294,62.343837669692306,68.38554043716378,75.0,60.0
193,62.99194270208195,27.668598509640294,73.28172205875735,75.0,60.0
194,61.096368569765716,56.40951467244747,53.302079562423195,75.0,60.0
195,62.10728128579582,23.177355174266076,48.56114225707046,75.0,60.0
196,63.041237355219295,46.313846610324966,17.44179451315427,75.0,60.0
197,53.09873901627367,54.39188444824355,36.11544993750138,75.0,60.0
198,62.7144914945718,49.46782396804854,33.98805466736514,75.0,60.0
199,58.24175086114521,47.61669071889356,31.1351034800117,75.0,60.0
200,55.3777505441464,60.393601132779075,52.159981050976555,75.0,60.0
201,57.01413858515927,47.35624423025929,62.694208764430186,75.0,60.0
202,67.0244097121434,36.066452243177764,58.9801054145019,75.0,60.0
203,63.39930333497123,58.16401185354513,48.61235256978535,75.0,60.0
204,60.36703087146191,58.9124214566464,45.557558611100916,75.0,60.0
205,57.281704768023296,41.53749743293708,44.582360427723906,75.0,60.0
206,57.62708261678005,64.05758495885323,58.80777616730953,75.0,60.0
207,60.889760659485745,44.44568897762074,49.29858291650784,75.0,60.0
208,61.18599592692172,43.67326279642285,54.37856668396021,75.0,60.0
209,61.01692742451591,59.261843353961204,61.894973838627294,75.0,60.0
210,67.98583289930869,56.39022634664665,45.30366161211532,75.0,60.0
211,52.57652684171242,58.23798435072896,49.56330286770238,75.0,60.0
212,58.82467392602755,32.07002927608998,31.221749584524733,75.0,60.0
213,56.00677533912498,39.439705344163485,43.65247614943161,75.0,60.0
214,58.02642495015245,46.81215530131243,55.21561461714286,75.0,60.0
215,65.05698192040609,61.26834618950464,43.005234318109935,75.0,60.0
216,61.77310754236339,42.77760366162557,61.900828789465564,75.0,60.0
217,52.38125575685014,30.23902688889278,77.12559718229934,75.0,60.0
218,60.752023824684954,30.818249676028117,52.450553215336384,75.0,60.0
219,55.76250628695099,41.48950915050278,33.26914135576908,75.0,60.0
220,51.83737432463862,46.35483243104372,47.13635697011151,75.0,60.0
221,61.674273035616395,27.47105778411409,30.05818113951674,75.0,60.0
222,65.98975581981544,36.32345236424207,54.44087045140419,75.0,60.0
223,57.68137846967876,56.7175194008546,46.98246576953741,75.0,60.0
224,62.995117286182214,32.56614876212766,50.1817250196237,75.0,60.0
225,63.80365664713247,77.50267958239807,36.67410746938616,75.0,60.0
226,57.6617863260759,53.73564745136547,39.045018193911275,75.0,60.0
227,59.705407081451725,35.84462055243786,32.605553952865456,75.0,60.0
228,60.18850757244663,46.88965575417422,65.16086479067225,75.0,60.0
229,57.299923189562804,55.39931810021825,54.63572197479437,75.0,60.0
230,58.319499938509786,29.350903427120116,39.30953369555661,75.0,60.0
231,61.49360496879454,56.78255185432693,46.96957733436221,75.0,60.0
232,57.8602545619207,63.07128279052465,63.3503809062026,75.0,60.0
233,62.45505541158795,55.60875777087929,52.93426525660211,75.0,60.0
234,59.41108589685711,40.814192288119656,34.20788403289067,75.0,60.0
235,58.902341349265576,39.98043618013371,51.547308972914294,75.0,60.0
236,63.76140911265642,55.62475667755353,37.82575531062253,75.0,60.0
237,64.53060754404186,47.21666056120436,57.94659527730033,75.0,60.0
238,61.4207841218635,62.98856107791323,62.99496572521065,75.0,60.0
239,59.61989946977968,55.987198206742065,26.22227855370982,75.0,60.0
240,63.16497055938801,54.93050600918843,48.712519528127665,75.0,60.0
241,60.72668328231167,43.48764796159971,64.12220320467969,75.0,60.0
242,62.431225813797276,44.37873997486037,37.57558796305793,75.0,60.0
243,54.86564735846108,67.18727744720398,69.3821488053868,75.0,60.0
244,57.39949437733653,38.809084376317834,58.49104553610317,75.0,60.0
245,59.9211646964928,60.99782497191094,59.296632196525664,75.0,60.0
246,58.029530487022924,47.84567524099934,58.20821405399751,75.0,60.0
247,65.40212306395775,54.275768623448684,59.6496024690007,75.0,60.0
248,61.566635619111274,39.1494208553591,41.31947483591401,75.0,60.0
249,64.9860169112486,55.59777655403103,51.56161025482392,75.0,60.0
250,61.080274438752355,63.33847170891656,60.71709727161209,75.0,60.0
251,59.03587093129398,72.53515904848491,63.24936458642184,75.0,60.0
252,60.35997423374344,37.33994895264834,55.85110907403918,75.0,60.0
253,59.76104041973568,45.45447248690635,63.638201290243074,75.0,60.0
254,59.01300251236435,43.7123076898945,51.807310369700126,75.0,60.0
255,59.32829446397948,46.9358631120855,60.10818520606556,75.0,60.0
256,68.51478909377633,54.97039205059515,56.66510806700831,75.0,60.0
257,60.334835223744676,49.16592991035799,38.58616424598174,75.0,60.0
258,63.57001995048219,63.61044291988157,55.06814576201827,75.0,60.0
259,66.4120956851958,46.602222007914726,40.35017994522088,75.0,60.0
260,57.433197421083435,55.68086999224761,63.29460049182037,75.0,60.0
261,59.68960568969687,37.62672562119855,63.60199922744452,75.0,60.0
262,55.532197118864545,65.60255828328414,60.27393341449909,75.0,60.0
263,59.68868280892032,50.07517126114678,45.69006257138165,75.0,60.0
264,63.15548291800032,37.27088572066129,47.69414932820209,75.0,60.0
265,58.55166017804282,43.29093650961257,52.24969390195995,75.0,60.0
266,60.23286557668843,50.66474894915385,43.843503080251644,75.0,60.0
267,62.951068444732165,56.821098367188505,71.46192193167666,75.0,60.0
268,58.623077687463216,57.046324798589026,50.465345394470695,75.0,60.0
269,57.37899349471506,39.218538771771094,50.744683208314555,75.0,60.0
270,59.74835994152186,43.20418958314207,47.18242689303478,75.0,60.0
271,55.90194537169404,55.103121355544495,39.60001965413529,75.0,60.0
272,57.323192225994006,52.29959076082917,37.0247473840501,75.0,60.0
273,56.91592756657715,41.07014141879202,44.99289747486914,75.0,60.0
274,59.99466690507831,66.91313123041853,73.30015255670041,75.0,60.0
275,66.38001738946832,74.68797022188085,53.770471425394874,75.0,60.0
276,60.43119201818547,54.82775016371342,60.83473242769673,75.0,60.0
277,55.35761743276811,51.85649336137559,58.27851293249828,75.0,60.0
278,53.72201178839524,61.154647196028904,43.98898706958052,75.0,60.0
279,59.939293505776455,49.682677109181455,26.82511069837962,75.0,60.0
280,54.52170750959397,59.30305647324487,48.680960568818186,75.0,60.0
281,64.43677480869346,46.94114643623158,62.33865662779836,75.0,60.0
282,58.25113626123534,30.905940145361257,25.28808542978664,75.0,60.0
283,56.09161257165944,53.42935829835673,34.99067456601123,75.0,60.0
284,67.69026987231197,76.48018660512592,31.244725815123573,75.0,60.0
285,57.9761402123982,37.780957726065225,59.49520653599391,75.0,60.0
286,65.8920938544034,54.15092229522482,65.88250291195698,75.0,60.0
287,59.17917023449281,29.77276361309143,62.025020931495455,75.0,60.0
288,52.76261508055947,46.946180943877295,51.238782834867116,75.0,60.0
289,52.730707133665376,39.44716592641022,55.52235720200363,75.0,60.0
290,58.173185063127185,56.3733440696765,57.22172361670194,75.0,60.0
291,56.3732763938461,23.4460683141795,65.31257415567515,75.0,60.0
292,61.17706311222009,71.09409411931529,67.11339463106516,75.0,60.0
293,65.88872073700433,27.045173549144295,77.27338554053193,75.0,60.0
294,55.257791138558105,45.72399978459474,48.91444345328006,75.0,60.0
295,59.712584378621365,52.713464814820824,54.601067237815585,75.0,60.0
296,59.76742417552755,49.16864742061424,54.60335910931243,75.0,60.0
297,61.56758774783545,49.45157799846397,46.444871483646565,75.0,60.0
298,58.15274117033988,15.672179556308263,33.64917528670948,75.0,60.0
299,55.989678462229485,48.42298921275911,43.919913324016626,75.0,60.0
300,61.93773023118895,49.56317879795604,42.46250653416439,75.0,60.0
301,65.37886466389479,80.97686685130343,47.86390513310286,75.0,60.0
302,54.16946002282001,37.70726410433786,59.71060247417893,75.0,60.0
303,62.13534882252957,74.48081103569592,72.29162524294011,75.0,60.0
304,55.549452410221384,26.113893122383015,42.34840611731533,75.0,60.0
305,58.95052784850808,42.91395586533375,59.639773983024845,75.0,60.0
306,57.55656159526313,25.33655147157218,42.3388104931718,75.0,60.0
307,59.122533074672305,31.545948239108096,53.76525394356361,75.0,60.0
308,67.17915322981419,33.63835558375882,44.805080174899565,75.0,60.0
309,58.75532487354549,55.53286716485236,70.25819311292015,75.0,60.0
310,64.50125965458692,71.84911469998666,51.57487594782303,75.0,60.0
311,61.267717824459176,29.39287130724321,33.77636605212335,75.0,60.0
312,61.30021231709326,68.05304461048556,36.12623094407537,75.0,60.0
313,66.103309308876,56.83964817738481,77.03639854423913,75.0,60.0
314,52.68761826187938,54.645919504459854,52.63307486241295,75.0,60.0
315,63.94399675445301,31.97132649069585,24.594704218627296,75.0,60.0
316,64.190227509552,61.43254017774268,57.228058810582525,75.0,60.0
317,63.40587058924712,61.18165952051875,54.99691248622704,75.0,60.0
318,58.56027503270789,46.942448957901156,78.78558261706979,75.0,60.0
319,58.06352730008198,39.24518087880341,48.127359696531734,75.0,60.0
320,57.79736553761349,37.11336210446501,40.170168411586346,75.0,60.0
321,58.62650120938257,54.6352205651521,32.27503310742435,75.0,60.0
322,60.40973570395651,51.40981974120298,48.63072709971328,75.0,60.0
323,59.886653666597574,23.876240636024882,57.630962973063276,75.0,60.0
324,59.54019344439029,39.73817542493504,29.541190009723497,75.0,60.0
325,62.95237785063222,34.088394358058615,36.89467086622863,75.0,60.0
326,60.21649745997586,69.63449502928967,37.49269325504061,75.0,60.0
327,57.647979813673196,66.26646963903033,45.662317191781824,75.0,60.0
328,63.168384320926606,61.708673329663675,47.73079767230173,75.0,60.0
329,63.77837791860649,51.49995756533224,72.56795192267442,75.0,60.0
330,61.81996312227025,53.17929525795092,68.08502437064386,75.0,60.0
331,55.45858425954825,45.907167573283374,52.20291180635328,75.0,60.0
332,56.59178584938518,48.497112323557644,55.382495800955596,75.0,60.0
333,60.35683891262962,30.36815725517356,41.27144058483907,75.0,60.0
334,60.19340865289194,56.42471964714337,68.16639364556153,75.0,60.0
335,61.43138434439439,39.245939605062375,24.937277286150085,75.0,60.0
336,55.14557456579765,40.42022666266192,40.5371991392408,75.0,60.0
337,57.891820495773885,24.181361000189774,49.375472277703565,75.0,60.0
338,60.03930029810233,40.49192199992417,28.439607690684863,75.0,60.0
339,66.61680874423934,46.59464161147147,62.467057350272555,75.0,60.0
340,58.24077426401555,47.16864502296557,42.66536635955336,75.0,60.0
341,65.06837999208096,43.418890370175895,62.35128198787202,75.0,60.0
342,57.2879805142616,70.64536176816326,47.646937625158564,75.0,60.0
343,60.54989817512534,54.872568735793685,56.26959626793743,75.0,60.0
344,62.62686305794504,44.740224227878684,49.51872068896511,75.0,60.0
345,64.24516924346398,56.32713681897582,38.509677490139204,75.0,60.0
346,60.279327161399436,60.392950073504096,53.509301900448044,75.0,60.0
347,61.14083939568845,51.055544265345986,68.19087918682634,75.0,60.0
348,58.61091053137443,45.59034445941241,36.043537751270684,75.0,60.0
349,59.550498314956215,48.38025853279832,48.643433892778496,75.0,60.0
350,66.48712595068808,79.63516900765737,55.347778414051156,75.0,60.0
351,65.92013402301636,51.67044648120093,51.990774629820386,75.0,60.0
352,57.31761328794086,33.636611899299716,39.46074248402016,75.0,60.0
353,62.65799781319379,56.68691408590278,65.36836228149167,75.0,60.0
354,61.67622617336331,46.44014436555318,54.76432721296205,75.0,60.0
355,59.19200569585055,70.29568388930952,45.81268507024577,75.0,60.0
356,56.65892605034203,56.3268421681962,54.705399304104965,75.0,60.0
357,58.36042846896536,49.56305014274612,63.1046192909393,75.0,60.0
358,57.21480489361532,50.09245310199864,49.8047448291725,75.0,60.0
359,61.2480151125011,45.168171642429414,32.7458173983316,75.0,60.0
360,60.6293271633563,54.18925910963695,61.71387574642464,75.0,60.0
361,65.63725444472342,34.987980555617504,65.42624721225008,75.0,60.0
362,65.73582867880651,47.89578451743665,56.140695025114795,75.0,60.0
363,62.2007519844217,42.99706641640982,47.428448681374796,75.0,60.0
364,63.180250326108414,56.996764325891284,68.73503011529503,75.0,60.0
365,59.762445127469576,74.02021044671221,41.67014780171799,75.0,60.0
366,62.79200098849644,43.34012502106965,51.80389357879701,75.0,60.0
367,60.302360530033106,52.2038870902591,51.30232286148103,75.0,60.0
368,64.5143492321664,32.067704373359426,49.02965462118847,75.0,60.0
369,53.79561380237629,47.94852494257117,48.46525438275232,75.0,60.0
370,62.14351834036635,52.76206198621438,40.4566832420894,75.0,60.0
371,56.45937927805684,42.43918082102982,38.0107270033293,75.0,60.0
372,59.17305094590648,53.27612876151107,57.89827997261499,75.0,60.0
373,60.45904101433055,33.54447659781629,29.36157889735899,75.0,60.0
374,62.546112902001745,50.437355583790755,42.599124384069576,75.0,60.0
375,61.94092988852085,51.721213978590015,38.067880733282614,75.0,60.0
376,61.36728786520864,45.35089919204548,34.411106544810906,75.0,60.0
377,63.407178019316596,34.41520516616365,38.66487828831768,75.0,60.0
378,62.0033596280037,44.19480277210314,38.84664350548575,75.0,60.0
379,63.924508703040814,46.85284304864166,31.9897996478361,75.0,60.0
380,66.82364019414452,66.18574249130702,48.01130167142025,75.0,60.0
381,59.77889838837609,29.534145722669315,40.505937695617874,75.0,60.0
382,53.78714719264463,24.355951355778696,57.13945142848619,75.0,60.0
383,56.81262258585025,45.0386512621987,46.109233869995215,75.0,60.0
384,63.33617764392969,73.1863700582875,36.417373676648104,75.0,60.0
385,62.62108220354832,33.149715845638255,23.261996539876453,75.0,60.0
386,61.85071645889378,35.30573036903152,47.776745160772734,75.0,60.0
387,60.61994229377654,57.48896223603372,63.96584319086133,75.0,60.0
388,52.45443441981701,33.558447037440914,50.78849538215807,75.0,60.0
389,60.95938576262734,38.508225240830356,52.071562797406855,75.0,60.0
390,55.80930563816873,50.25274906289765,59.84457117566358,75.0,60.0
391,62.76525573064782,47.570126496403944,52.954974096729416,75.0,60.0
392,59.02512733678093,28.307923023849888,22.298530321811384,75.0,60.0
393,57.79602719539115,57.93247686184827,56.4483440843359,75.0,60.0
394,62.50486513441117,58.14376312808811,70.52378582240732,75.0,60.0
395,58.033912450958574,51.64114748127671,49.97985298065261,75.0,60.0
396,60.70182292084819,60.61975796172,49.0273196470067,75.0,60.0
397,54.35176595847972,35.42623765184548,43.617194981452656,75.0,60.0
398,56.72833194573342,36.46945657347098,71.89007235623711,75.0,60.0
399,56.24657306959022,34.83171647828408,53.00047636183622,75.0,60.0
