unit_id,CropYield,do_iron_fertigation,do_ph_acidifier
220,38.517912288456806,50.0,50.0
221,42.11577262724934,50.0,50.0
222,35.09829460096646,50.0,50.0
223,41.82760207082874,50.0,50.0
224,40.39381986494658,50.0,50.0
225,38.016456516012234,50.0,50.0
226,38.0146410834688,50.0,50.0
227,43.35960275002422,50.0,50.0
228,40.18734596493863,50.0,50.0
229,39.88914543034134,50.0,50.0
230,34.46308728867536,50.0,50.0
231,37.956872953799234,50.0,50.0
232,35.51711078323101,50.0,50.0
233,37.996975444581665,50.0,50.0
234,41.39848709178825,50.0,50.0
235,37.410789614700455,50.0,50.0
236,37.6315397965588,50.0,50.0
237,35.84987900335312,50.0,50.0
238,41.478956563027964,50.0,50.0
239,44.9464754445004,50.0,50.0
240,40.41338848859492,50.0,50.0
241,35.262895561479475,50.0,50.0
242,36.571380170148714,50.0,50.0
243,36.80116188526159,50.0,50.0
244,34.06045913717082,50.0,50.0
245,39.784069179703074,50.0,50.0
246,35.81613052628935,50.0,50.0
247,34.353945389180794,50.0,50.0
248,41.63765780544546,50.0,50.0
249,31.81012328560302,50.0,50.0
250,39.62596259648601,50.0,50.0
251,37.42859126810719,50.0,50.0
252,36.99282381024047,50.0,50.0
253,39.60772958101574,50.0,50.0
254,30.898463491550153,50.0,50.0
255,40.50223213833214,50.0,50.0
256,38.564150374469634,50.0,50.0
257,40.72777866329587,50.0,50.0
258,34.4990113874569,50.0,50.0
259,35.84206734953197,50.0,50.0
260,36.799033795726565,50.0,50.0
261,36.135551663095114,50.0,50.0
262,32.92387119652485,50.0,50.0
263,35.53258702964601,50.0,50.0
264,39.67801924409928,50.0,50.0
265,37.2247978840941,50.0,50.0
266,39.16160414368914,50.0,50.0
267,33.073625758789305,50.0,50.0
268,34.31694306636835,50.0,50.0
269,34.939039267383066,50.0,50.0
270,37.919764757979266,50.0,50.0
271,37.66697085474084,50.0,50.0
272,35.74184314330458,50.0,50.0
273,31.77527518301519,50.0,50.0
274,41.70634011259984,50.0,50.0
275,35.6844587179647,50.0,50.0
276,36.9290294564537,50.0,50.0
277,41.09210654922862,50.0,50.0
278,40.87226916803337,50.0,50.0
279,37.11496098520691,50.0,50.0
280,37.526546735049145,50.0,50.0
281,38.91273757630236,50.0,50.0
282,34.19927802934298,50.0,50.0
283,40.473868596175855,50.0,50.0
284,39.0062005781459,50.0,50.0
285,40.427956147206224,50.0,50.0
286,35.037530716497706,50.0,50.0
287,35.06183391536507,50.0,50.0
288,32.765157727796506,50.0,50.0
289,32.9283258014403,50.0,50.0
290,42.01170790016773,50.0,50.0
291,44.45395472106448,50.0,50.0
292,37.78964664518844,50.0,50.0
293,31.434243904783905,50.0,50.0
294,40.85122092037273,50.0,50.0
295,36.085015711791996,50.0,50.0
296,33.4326094552906,50.0,50.0
297,36.692307150743694,50.0,50.0
298,38.909384922390835,50.0,50.0
299,34.33050284860826,50.0,50.0
300,42.955468657956274,50.0,50.0
301,39.79596859151835,50.0,50.0
302,37.00603919388618,50.0,50.0
303,35.674659043787166,50.0,50.0
304,42.816821366933844,50.0,50.0
305,41.33071910676044,50.0,50.0
306,42.8790494531924,50.0,50.0
307,35.710087816758005,50.0,50.0
308,39.024282262085535,50.0,50.0
309,36.47403535571331,50.0,50.0
310,37.90466431286577,50.0,50.0
311,36.531244943635734,50.0,50.0
312,35.39762214343403,50.0,50.0
313,36.56620726816707,50.0,50.0
314,35.73215875224515,50.0,50.0
315,41.251889827284074,50.0,50.0
316,43.010198103752856,50.0,50.0
317,39.588148996396974,50.0,50.0
318,41.97264811042479,50.0,50.0
319,37.02251462721896,50.0,50.0
320,46.812471234832856,50.0,50.0
321,37.73546768973518,50.0,50.0
322,38.32275772565459,50.0,50.0
323,47.91156209840547,50.0,50.0
324,40.184943397710455,50.0,50.0
325,41.127427526984796,50.0,50.0
326,34.87035760547074,50.0,50.0
327,45.88507692462692,50.0,50.0
328,32.63425725662323,50.0,50.0
329,37.379347142075595,50.0,50.0
330,36.23949827868806,50.0,50.0
331,37.52045805185298,50.0,50.0
332,39.92595825604194,50.0,50.0
333,41.840798058438324,50.0,50.0
334,34.65364592313969,50.0,50.0
335,40.051182030326295,50.0,50.0
336,41.620469378233174,50.0,50.0
337,39.397964728425286,50.0,50.0
338,33.31217026190597,50.0,50.0
339,38.775342676328926,50.0,50.0
340,39.914052382104586,50.0,50.0
341,38.07420883948532,50.0,50.0
342,32.8967831699741,50.0,50.0
343,40.10700082101829,50.0,50.0
344,32.96641784937512,50.0,50.0
345,36.028186398648806,50.0,50.0
346,34.01575985812082,50.0,50.0
347,38.85190553371389,50.0,50.0
348,33.89952566775527,50.0,50.0
349,42.669683281602964,50.0,50.0
350,32.84692418397574,50.0,50.0
351,38.319917085323674,50.0,50.0
352,39.07303608732699,50.0,50.0
353,38.20033673006144,50.0,50.0
354,38.38038369359591,50.0,50.0
355,45.89572985075318,50.0,50.0
356,36.44575185933095,50.0,50.0
357,35.14408708243796,50.0,50.0
358,42.91591077449914,50.0,50.0
359,37.06885465547836,50.0,50.0
360,34.66503992383155,50.0,50.0
361,35.24894434198247,50.0,50.0
362,43.33099846403179,50.0,50.0
363,35.5928251123186,50.0,50.0
364,41.91413492448742,50.0,50.0
365,44.17862342018077,50.0,50.0
366,33.47779315197829,50.0,50.0
367,38.40692757631811,50.0,50.0
368,37.295888087167924,50.0,50.0
369,37.73763433945695,50.0,50.0
370,33.487699291244375,50.0,50.0
371,36.80750194090294,50.0,50.0
372,36.94883809532996,50.0,50.0
373,35.7874745814473,50.0,50.0
374,42.05993927379393,50.0,50.0
375,37.924824416514646,50.0,50.0
376,44.39717862886236,50.0,50.0
377,40.11436712351442,50.0,50.0
378,39.11476787573754,50.0,50.0
379,34.90131521861787,50.0,50.0
380,37.54872632972955,50.0,50.0
381,38.459573026999124,50.0,50.0
382,35.65682000830075,50.0,50.0
383,33.564450124986045,50.0,50.0
384,46.41088452754447,50.0,50.0
385,37.10710792191827,50.0,50.0
386,42.223034506712665,50.0,50.0
387,35.362828032259245,50.0,50.0
388,36.566512411567516,50.0,50.0
389,39.08703442224798,50.0,50.0
390,34.667768257845594,50.0,50.0
391,34.084664545145145,50.0,50.0
392,41.156660471301855,50.0,50.0
393,35.62784636258658,50.0,50.0
394,39.154299513421584,50.0,50.0
395,34.714068442841146,50.0,50.0
396,33.28864582647001,50.0,50.0
397,35.48673601937533,50.0,50.0
398,39.207254377002755,50.0,50.0
399,36.6634606124111,50.0,50.0
