unit_id,CropYield,NitrogenPPM,PotassiumPPM,PARLight,DissolvedO2Nutrient
52,21.130276355966664,59.99524590660773,42.58761556396729,42.210876327304966,46.55075893865544
53,28.331112983504852,48.83700433699276,61.427662890112266,67.8233458444938,41.1967215543616
54,19.827083857378838,20.72127364459732,56.55569794422036,54.714469880169226,45.807063525462915
55,24.036599818782566,60.066085345147556,46.08906017972587,52.35768463673662,30.415509505697074
56,15.183770463599075,30.63294604793661,30.129086791381916,19.183491988246704,62.250845333797734
57,15.43474489304208,39.39733577445091,57.67452048199169,37.60951736032193,61.43733854582135
58,19.592440512981813,34.997550908090524,70.55079673910967,44.66025094358909,59.785271068428074
59,21.220559844732968,53.864098819241995,37.535175784026634,54.14223090926671,27.26966842986587
60,16.614524000215642,85.78767506649201,29.501146296201274,42.875767511692864,65.21658892817275
61,24.75855494904244,52.42667843647312,55.37410000511985,39.372929648614765,29.698080170461882
62,16.83511655326264,58.860616638717495,74.194315026726,37.76013422676686,61.55846426281432
63,19.14022768990213,40.325246046229324,42.67029840869561,55.402386342741856,42.116059281028896
64,23.826581379321524,44.488397804064284,71.32604164100697,58.651080825390956,25.586512844509524
65,27.88996229890216,56.226849710935625,26.977534993310663,33.41645969445231,45.060480842410826
66,21.705102390575455,50.38366682741257,51.16284320720354,32.066107472027866,41.932255698261194
67,18.004784309400975,48.39341372625624,52.58690726515972,21.080483045836377,42.76155930782325
68,20.93006657937045,53.29178224951834,44.35663984666398,62.08089345437778,32.41372119421775
69,25.33589619626938,36.19752752959137,54.76738746407267,59.41380367104811,55.355282500610016
70,17.530204263424295,41.84806864217773,41.77791493907971,36.97774025954142,53.80405524637229
71,21.874824337879943,68.69222305125396,32.4463409830186,72.97392713368441,39.42653925323729
72,17.201766459395422,47.19152236807662,47.24072195482033,62.16633326900217,56.44164262721305
73,25.940901424743245,33.2937060293712,46.315467575012406,46.74805162475037,39.735888532148095
74,23.91316403472308,38.11021952119013,45.26488571434612,52.35801824963351,41.654937839991284
75,19.618885037026594,35.62282997207553,55.4777029437072,28.50018035113076,37.76528180094081
76,14.937897972518389,66.26208729592412,42.65740530387882,36.89198077126624,59.689468725967465
77,11.172383606602489,37.95691593673949,45.81964232239382,53.017928713096964,61.0940010610589
78,14.392794114744493,41.487654387368714,68.47297965679252,33.45223830218782,46.936736122072915
79,20.19578425479733,52.541717460783936,36.39019124223246,68.93067437009236,37.35043654945513
80,21.547597686761733,49.779267844032226,36.4409866181616,47.84493291100037,29.431029202216724
81,26.25723812610387,41.59733163056822,46.2813426620289,64.57774695669227,52.30374021112096
82,16.23043509520021,55.82897615810896,20.991076540849715,41.22840106648503,40.36166487739091
83,17.619598298831175,66.29298901766253,48.48807983334221,52.212688682777234,53.94153412651013
84,15.056081818647044,44.09365461506597,63.4731488710498,52.37588140706886,75.63419169633066
85,14.312288763506444,18.667437229264088,51.59342678315813,52.569767756166726,36.99429233714208
86,24.357068296756907,42.2315603002113,27.72296561373462,61.16339763328632,45.96245938007044
87,18.754197878333443,49.87669908928349,50.04847644314347,25.026292540706667,44.72708305414443
88,19.812718633528885,54.5622301053168,50.68881543807355,62.70825257664499,47.95669488119852
89,20.577058468629815,52.117966347171695,42.392779235544786,54.160879263897506,42.52599335428804
90,20.15146964277754,66.13628783536694,41.19642896116614,56.93201583101056,24.594682676725
91,14.002920971557664,66.22782494305089,41.60954663378457,54.54869786992585,44.284163706297385
92,16.458581654877477,42.05300906018116,59.65922998930064,44.58777276377923,34.93306900140335
93,16.651994246199695,47.0641570496386,61.00222358190095,52.124869039949004,47.645542726406234
94,21.77872360408572,45.578269450285156,72.04430615828599,58.627157273938174,67.22846349265103
95,22.547888779913354,53.56890557549806,62.70053760419771,83.83302866523226,33.54498633497754
96,18.191369800944894,55.57019760446888,40.73344823624681,46.700248717019946,36.7101337637589
97,22.3042049146175,50.989931246011324,74.55767288309963,53.90596773850631,47.036827724198616
98,21.514663201790118,60.7018171560459,57.80228345258475,41.27184477393608,51.162886343628195
99,17.53601696897947,53.24646026770221,54.37733159847093,56.7888545548727,41.59343290180338
100,19.317579365033563,46.04902808167012,46.63555853113031,57.103604707852305,38.15596242411984
101,16.5779625254425,65.51691856035222,33.603193942381644,25.386851107207836,28.878145359719944
102,27.612406077585938,58.863248673461825,40.894405413974354,48.01652257880657,40.24446409745092
103,19.776152675480635,65.61981632129367,55.054189100866886,65.46878185388375,54.547776672018244
104,17.071102967721867,44.43973512063739,69.19490897946866,51.919725170072574,53.4721710617282
105,23.40691824111994,64.60857142185198,33.27391516731012,52.948359302561386,58.693531326059386
106,15.776127498858905,63.06471489252638,29.17565210394715,65.29555788248592,36.72125114536
107,15.921994702566199,29.28148728308935,57.63249050395484,71.6140471133558,32.927543002676416
108,23.927484705622682,29.88857001265163,71.87409684438948,46.40853386402702,60.71221401762527
109,15.004325181276343,64.36878998407921,55.01119593730815,41.334315608970456,32.73294421014033
110,15.093330320835426,81.84503843949855,52.168761939587306,24.603504446811197,46.281190112295924
111,23.06784985832511,45.75567465145887,34.72483320998674,69.80263883157814,42.51906745220014
112,21.671258187213283,50.83074099081992,59.180096965507765,46.50563723829241,47.21352851345083
113,18.860060095299282,45.630745190649776,44.73958806634165,59.30951763723501,65.01837694236129
114,13.573871109811046,37.78333580928823,48.05863459813376,47.93265226469693,21.462708418659382
115,22.58199334386036,75.9131474512796,73.36495090946609,44.76928707873716,44.03968057101274
116,15.17266661452265,48.54022674304811,28.419596778782342,56.401017895904076,42.034505187316526
117,21.628002870656935,44.19328175718665,50.62009823340822,55.21297065459559,49.73542785514247
118,19.536548305213763,22.09231447600137,55.026545788513694,40.43651483781483,46.467341448747696
119,18.739172790104107,58.24187038389789,42.90985386298998,58.41628489791279,56.94161901169161
120,23.26305686540012,41.877893662940416,35.88071961632874,48.98224445371319,54.22681654109988
121,18.081599463114358,49.82866548672652,35.815741531003646,38.835317847269465,60.10687583308529
122,17.91798791357298,30.234034438091154,51.80166234555887,59.10030315860541,50.7062017896899
123,19.36636424959631,46.222359766088154,31.2967976053876,57.00900339355384,34.78803457290059
124,11.937880701459873,54.71247859245711,37.22285730262301,74.7973949692136,45.974965161552284
125,20.73999165840895,63.61144392599461,43.41598326530635,48.607481444908494,33.449992433163935
126,14.040652954604852,55.510912589392476,56.527152914838176,36.77544136215561,32.45677676504294
127,16.273112173227542,54.26357251392847,79.8667166543346,51.99190848624375,48.054666110656235
128,15.767727005427648,53.70239365764793,53.95973778708496,40.684071938957025,46.20872984316045
129,22.0944474363469,55.81190040360365,44.65350897660192,53.09858376605596,30.580319983927584
130,17.971372190995197,40.79844072580317,32.34119491150655,51.75844363963326,51.348045040625685
131,23.218789465113655,56.71165271717067,67.50942053566699,54.8774366061507,51.69675090052328
132,26.165379186020637,49.273216438626235,53.086349424197024,60.06729433517288,36.63708630855102
133,21.49764548044366,50.060045755407934,27.878378565568845,60.395198947369614,41.61561604743918
134,19.23462227235263,39.53778160367334,54.49180949847548,59.19728708308773,64.97511045125513
135,20.7399402535677,29.58533837575019,49.660081400459376,44.59480216087734,44.39370855857938
136,16.336888285040974,24.82965682504475,52.445808368369086,59.149659269337825,43.583935389784976
137,15.661516045589885,34.97243019263102,40.932149449132616,64.69279158745422,57.380048817370174
138,23.00534284452981,47.16786713551759,45.62403622235812,42.89739430648589,40.696219449782255
139,18.600513999060034,45.23106823495254,33.59800930808805,47.72027525470441,60.827545462483464
140,17.60444368078237,48.7026070014881,31.05149906241057,53.1177097838659,60.48219455563894
141,18.475757636281443,62.556071785114284,46.09991393701653,45.3726822851893,66.01568939903204
142,20.007286032342144,38.92279479035899,49.572242203883036,41.76693894543484,79.42623331799344
143,14.355996397944125,48.34934253392486,48.460155443303705,59.710894840857485,64.2558824441545
144,16.083549196902123,45.72813990568182,65.24748177322095,35.795418798714635,49.835823533631995
145,18.2372562412379,59.47227587835567,35.374589673881204,40.055967508363004,62.83577134276491
146,16.744240185989355,42.875403017873474,56.206713846093834,55.6176724623886,67.38380357613308
147,23.05905384639728,65.69781456143939,46.36431552572108,21.162401240117614,44.703905980138494
148,15.860803141506816,43.184421182562495,55.439817163767515,62.95109235985601,31.85895936893845
149,22.256138775258542,48.22587626277705,64.12387846168679,46.71557001010006,59.182394090062985
150,16.905277085533534,50.21493292811664,34.78258901223458,48.74065292382703,38.792185633463724
151,21.866994527657983,60.14826510484003,56.82132319018774,62.41391596938325,57.17921456276377
152,19.529511354341846,59.90200483643273,60.00811052487883,42.9797467014499,37.96151816836602
153,22.974659101506706,31.844291375121944,49.92323490860753,56.147408402747345,60.803542668598
154,27.497784153757102,51.49427771918169,55.637909093177214,49.86696744472312,55.28638414668592
155,24.498142299610222,58.20638997410724,32.13097944784096,43.96218202470145,44.012204177246204
156,18.02072993685526,62.67925730685131,53.61101787140991,77.79372555685038,54.11801883944449
157,23.209139970157224,47.207209048959996,55.4648380630682,49.94442918511744,36.11462603675167
158,20.155118041868153,49.14524472053335,36.80975541209736,55.75684291420864,49.214321309250955
159,25.64696820510818,56.37705138701943,39.23092642240353,75.11162685053543,61.141246873232866
160,18.90987692336089,38.3329120562754,53.15893529982257,63.350533170455,55.855362242907496
161,16.732454860525348,42.99947970092221,61.82772884604061,51.873241434279876,53.32991974619864
162,17.43480181456567,73.68954247067082,49.46144949643403,55.97002365933104,24.70407235550676
163,16.582031469468173,49.44201504724939,64.5981201854731,52.1585562614793,63.22783417912817
164,28.780457753347164,58.74820450222023,68.59243919936063,56.76560029710099,44.87775152878107
165,19.31638434417411,55.830917195108874,43.40693408138248,34.92336917172808,61.69810238529933
166,14.50144737268442,48.376240793190206,72.6310436764874,66.03203778854132,65.27346701489839
167,19.75260085509824,50.67472889101404,44.34787081757809,74.55194833106047,50.71895254644021
168,17.19861821427189,12.763223716052586,41.61387657750095,54.35540761207594,37.69980296289558
169,17.158833260949233,28.582077961838735,47.453081984767195,52.18783787391581,76.54692897177803
170,17.08226292762368,65.224684266583,57.26853027608524,42.69387740733815,38.94178900188191
171,17.44680623096129,64.97176247711353,57.36599437973162,70.29305943083418,33.22689152830877
172,22.19133186237856,39.06080916183194,52.837961276567476,48.38477227760794,46.71700875895299
173,18.67401794006927,42.10766529414319,25.224075085159413,38.202612876462425,41.98570874490313
174,18.22555270128156,49.41497520293277,51.31546141287114,62.58750704109235,37.90928787145576
175,21.687276081067346,64.40882118542449,29.6348444674233,56.41632068073125,63.4981068371892
176,18.99334165293,66.06392661806483,23.920290351785816,41.79929138118344,42.05682346649738
177,15.169060392960539,48.302790400833494,53.9174485154037,53.416485605672584,26.466658983325036
178,19.88251100755872,56.40473329620185,48.02226957895654,48.7176351886131,83.40445892449152
179,14.299062416852887,57.25761412391658,71.2498246997114,51.279875258227584,58.93123754999857
180,23.3839873613314,42.90058474516159,30.82411261254159,61.20077708291982,35.74917181232835
181,21.64510084562295,29.45696186700235,43.711271808385106,56.72032007139911,15.4989075899724
182,23.80092779635386,31.54109175623604,49.165940864879715,52.21518278001107,45.47145672664446
183,12.547576779037103,40.852419677745715,44.564189778596266,40.99744761952732,31.58281545108332
184,19.512991036570455,60.91340694976565,52.29568987261825,38.824514588347114,34.64234111915746
185,21.853422530381213,53.57200430618932,33.69693342782765,44.48983015974391,56.65825671783819
186,23.93594557283133,52.51483966892904,45.91670378600312,70.30793206672396,44.93995551343447
187,16.30848762581602,61.23931493114205,31.011572568497996,64.72728699856427,50.28738350141961
188,14.004359689446915,57.44835755426726,40.796884653805286,76.32198551773885,36.82416601747101
189,19.29490500631931,52.84874586615287,53.844227426057415,57.52282362198484,63.411252376209106
190,20.789615304499733,40.681484216230956,60.28771156887037,54.104363951242675,64.63152024110067
191,21.809064922466625,38.17103293776425,57.472978907899204,51.69736642414597,35.49648066839139
192,18.795609919782017,39.759038597475616,58.15418387229887,48.898810262044094,39.138009811876294
193,17.653854927701698,61.71464470565534,43.483001338770606,32.36448721321561,51.00321065159387
194,15.177437491792219,25.65957417780401,54.51065892034096,57.707917960047865,62.79708555355944
195,18.695987015702237,43.91730613128437,42.62338914294637,59.83636868367304,74.50148056599872
196,18.871661528647664,50.7991952662841,46.06097097957431,56.39126779321561,60.67162986125313
197,12.953481869103834,52.25652190420301,84.01575480158039,54.92044935279818,51.707345208961634
198,17.794475465428683,45.71012257978215,80.68501031778078,31.700119352492603,45.291773005675694
199,22.656895820559587,43.385862463845505,53.57436585754859,37.891734178647745,25.538614420998922
200,13.390909216041576,32.08509757566723,42.360130582108,55.355569666053654,53.24461248155187
201,21.359739202944297,50.542417737404044,70.60607071497556,62.520638590481695,60.15060015198541
202,18.425433795888644,52.71604019768981,70.06769306593658,44.72323040047168,47.628973917365954
203,17.708272090924986,18.865294695275047,63.37945917361202,58.07680371904134,56.22617982870468
204,20.9356366726912,56.27615665788323,66.14943267273738,60.882051144349646,23.663026006281225
205,19.264423253156387,79.59040848711349,37.37160779583182,30.594788012351923,40.72938197412752
206,13.933251880708596,36.8716710540101,78.77077276980143,31.995165011648904,52.879841093463796
207,23.517681649432674,48.61937742183626,58.09198336494678,25.230073881385874,33.89602412618246
208,16.630750381346516,58.73349235316237,55.267751258138595,31.667897415549547,49.5332721117878
209,18.72131501096269,35.97419165976697,68.37414427308298,51.05273713534489,47.461766703974504
210,16.265250970116735,31.2409657828259,25.469239578211464,26.08447611901171,60.08558322613926
211,20.03443090179139,35.999559802759464,29.950267138003337,68.1581608496376,37.003536166353456
212,23.681534226519393,42.928401242396156,67.52967987007112,26.389525780879104,53.22245355491427
213,14.688301886535939,40.48363005939528,63.191003174722766,46.971145192071646,48.32485058980702
214,13.389329047542184,51.97823337139495,58.27621547418971,46.04528519692131,72.17257877859694
215,15.596047405839489,48.92502743672891,36.114077493378986,33.920728797144385,29.261566122367654
216,13.26557058378231,50.36520786907726,59.20374084039409,49.19783291586333,44.242443423975836
217,19.7589562914962,45.04009326735414,65.34642527073736,57.116274810251404,28.833067936049893
218,16.538687292811936,53.68721550806275,50.024903580265025,46.68413423972115,64.72057501223247
219,17.63119944088641,56.936958287491635,36.1079645727831,53.94633871491992,60.63521955743114
220,21.517191267888762,48.755617756608046,35.65094821770152,65.25274207129979,59.644990543943045
221,23.672395888873666,71.22242446850791,26.13996181581342,39.24166337281555,53.10823158114938
222,22.082050077774333,34.506340505401404,61.41010298172394,40.008030999750524,53.38453982585837
223,19.74503674573922,46.28382654955773,44.375916309539754,39.23438845977098,31.9300329331211
224,22.235580809466576,51.9609102164334,31.899600716906715,52.236894729977145,56.04378003340482
225,19.04573581418664,47.82780603771414,40.38255277197641,54.07823240096592,40.99670811074557
226,16.889529557590457,54.86915440072192,57.75948055107255,70.62744858708581,31.125951106639857
227,20.5008947496322,52.77586488536624,50.57141076198529,62.87122797321038,70.25731306214026
228,21.736803273246494,37.141336107946735,45.30334847194977,27.46119287819431,62.48551557419848
229,21.312503212296342,41.638917063569146,62.895882064105095,26.36235392062978,58.7915190057862
230,20.416802544774455,56.98013274343895,45.93619048146257,63.31156251221316,48.1655758815062
231,15.417643981617276,60.32993657557964,45.84213913259084,51.391632263212976,54.03351401540449
232,21.633480417969214,47.71164640403762,40.4414883294827,58.34439764614175,60.89736842879758
233,18.875917496621117,67.33802604226585,77.07901771295327,38.71320520496254,55.21156774601684
234,18.942021946382706,35.03047041071749,52.55952815401477,64.81405159279643,71.61109233225855
235,23.363268208049018,31.68348220027135,57.51549128389371,59.76119994921925,45.97065329818696
236,21.58612098080198,40.216202312364885,30.49139530167185,62.054694109934566,49.280853091920164
237,15.351839705881552,42.39221762905173,36.57772920303393,36.17521865068822,34.102879074353254
238,16.358328171227242,46.86051850103402,41.20450333775246,60.62955004284966,40.32570692963155
239,15.941645368325132,56.046901619006434,42.55190675847914,42.51182161114784,52.61758485848393
240,19.009976186784304,33.480406547539765,27.935779071115135,88.18990811417127,71.07359849747664
241,17.550084435138515,42.162926781838124,31.732724361317263,45.65936578235355,47.66028462835261
242,16.28884601482703,53.565845613852304,83.59525829262098,46.73355469032813,54.242547390347795
243,21.214081976635377,62.68760720142781,37.74628963935934,44.49987789964653,61.42325536027713
244,14.449735513291515,33.813422820625625,39.57313057276115,58.92717531732589,60.12611790824076
245,18.736704394077623,45.07760136474038,38.75400488284018,53.092583628214086,43.872266098550675
246,17.26309674683148,40.1450360958209,26.645814359081292,51.61433442981715,52.345486243639506
247,16.175865575127954,42.13728586920043,43.6478348127501,62.50012848803674,54.07980106362823
248,23.092434373664755,54.92351397807491,77.10459626604772,44.29033722136691,45.4071685360663
249,15.604634585091567,62.66275862962604,60.39350256418339,54.111406374814074,54.59512220304167
250,23.736767120098733,38.81341568360521,45.83769347565586,26.567762180487474,51.35671557833949
251,21.231105173149402,67.74008344178287,64.38641222296725,59.44816480829577,27.956272583498503
252,16.45657600183579,49.48098153834942,55.11103432839848,62.43205611521432,47.16495910382714
253,26.23822295263529,46.18689470320746,40.02249984334139,49.54404591487905,53.66057047500231
254,17.966005477988997,50.285062641721844,67.25880744462043,37.37477473524808,53.82536456760471
255,14.646313809101102,52.5733521804144,41.73417547346709,42.95965336391625,49.92868978791766
256,23.51064072082194,52.4840479734959,30.237362401745333,71.5629399279449,70.2192465812597
257,18.874691726104068,61.61415968924573,32.06521239733934,59.35071652575367,59.716850002252755
258,12.131598653106623,51.20442188098181,57.41039144274745,67.64933109559826,44.06358663903117
259,24.569331702517676,51.3629197966912,46.00475994353914,61.86928745752999,47.22457893775759
260,15.887822000045784,61.42723921846955,43.46255054036596,33.55542800796506,53.440976864348926
261,22.80561214275847,55.861611628992726,50.16083735773334,39.782455349209634,28.75151827381168
262,21.317164654508645,54.59492207721065,47.12398069023038,44.540921520771,37.89078502270662
263,20.878441923472707,45.55122675374888,62.428429297333444,33.63997519031806,50.50214495103346
264,20.466336302573303,46.12087230625369,39.1200408411659,54.837448434041356,48.91063088707726
265,17.562099335483868,25.30603112578997,38.36806762349766,47.077223979735294,29.990362244658943
266,21.348857768405715,54.86005741664876,50.52954532425299,49.33501804193665,56.86673732000775
267,21.824670410918415,43.19306226700042,62.75995051121882,25.635528513552327,44.54494412229989
268,22.066575505200827,41.42475127828163,55.771500927799394,40.62354403499313,51.33865584283863
269,20.187696109521738,50.967727584046635,40.05870252847032,54.05642831509719,30.693325327443603
270,21.065255230468026,23.36311664245479,50.18852162730716,59.58411675553129,62.99030154787029
271,25.52894982006285,49.742281645390776,47.64689288630995,51.54633807383938,60.31488213200884
272,22.05075791415613,41.337628492390515,54.22207005972524,43.114088506111585,52.06930722072562
273,23.73652393616207,43.723667443489035,73.8785775851612,47.56106636523274,47.751941621396945
274,24.549737305591236,46.350699696180925,34.981609093197896,48.798495893188964,45.82460061230821
275,17.07718847574418,42.8821509524264,54.08901015514884,62.02026486155474,50.04698282922738
276,17.80929129821001,58.88510108791916,60.6040400063505,64.25449893431221,46.01285881267606
277,20.47843209594717,41.42590748470266,36.88770747683984,57.883327368839446,53.51489316622741
278,22.367911299984264,29.83726662233002,53.84786971133742,41.67974341385959,68.25131475028635
279,16.195300548892302,60.07001392879469,62.06193987044713,38.64639071089272,35.6734862647473
280,20.912380194688044,42.802916675363925,40.09949566657509,50.05664901245825,63.050177452140645
281,17.92657761174501,46.61342626103234,52.43011477420151,29.51722961873388,33.22630599495937
282,25.12887675557125,50.1504200784641,58.35004405059571,80.16945016968833,61.71580697161259
283,21.302314232419466,22.08920364206525,44.84451457655053,45.7783289692478,61.976541442783336
284,17.975833613625923,49.839927144584536,37.13139723596852,42.02216006770965,51.0723529546
285,21.24005058949231,45.696414161791786,61.08342666389526,19.030970165517424,33.46954760019507
286,18.44848969603618,58.645430146022846,73.41422563256477,42.93192877431376,36.63961202261089
287,21.80028161475382,43.825101508792784,35.91643584248409,29.334665955990786,27.770994360514006
288,21.819241399801506,25.31474158941252,57.73847203467295,45.52581347203234,34.908765722528486
289,21.612730977638265,58.50317628178679,56.87154959129569,36.87648391930725,68.10689178441507
290,24.12011471930528,54.94561572303974,47.696213605710604,62.24718725428757,32.65811192546459
291,18.12837096977146,53.33320138722299,40.53530138007575,70.56220224155494,61.63923237048964
292,21.57401315110794,59.47730757841552,74.36282551793504,47.992922533519064,72.38116684830888
293,18.9030432165235,28.985126467531273,50.97495819820807,42.47613963985559,32.762585800531035
294,12.865026316656596,69.55503474889751,48.76569898370491,64.29612694118454,35.665793205923706
295,18.568419494612538,26.472994116323573,48.10079773908223,43.584138308952575,66.58447840073684
296,21.067039413833424,53.372427146298605,32.62045126795054,50.5170412631751,48.71857749214384
297,22.163726806366597,53.03233982647594,32.93243784392597,53.431214829637135,46.72750654015142
298,17.844379543960713,55.09328796820341,49.930582568918794,47.9353205083955,56.61796682535346
299,26.596218883520613,41.59605735209123,50.31105052473056,35.07385554935921,55.3359140294308
300,22.33577348826919,51.406544766234404,37.02874276831352,54.36209902699247,59.052621691927335
301,17.330482836271933,48.14927595012325,47.40395794370558,55.004055437205565,74.2275586628364
302,20.38319735375605,45.628425236789276,41.24151081847702,78.30101985815801,42.0016300543265
303,16.18661192062654,81.78823884753606,59.10370146525797,55.674071981650755,12.59777269868844
304,21.027492655395626,37.790845771020464,67.63423311884189,17.239052427264266,47.45653736317418
305,12.470897743565843,53.91566536995685,59.541035377211045,49.847683499100846,49.49246300833404
306,13.398408594700383,69.95012148588589,28.327992317747658,36.32475718938589,54.6255764338728
307,20.06295956684883,34.696980381979955,50.60569769799004,51.30384768289915,66.3161574171429
308,18.96915681519494,61.52849563025238,43.223909323443486,37.98359599449389,42.63791184672733
309,17.456424310095226,52.80627624953952,39.35877643828334,50.63687708923627,61.105834875730864
310,19.222511356808887,40.309840321544165,55.78480498991037,42.72494407286548,51.42868500289261
311,19.675828554819276,60.157642098306845,61.766350246408734,57.631901005453976,49.89380349229284
312,19.318454256519463,60.786886558103994,33.96842548736639,26.87108481117267,50.77389648770422
313,19.186813905982273,50.477459109819684,48.96626804683308,44.48933166649439,51.29084578750573
314,22.775000830968064,59.80643549245792,59.7522032651181,33.379168630881416,65.48816869209331
315,17.121348475967523,62.87957838970844,61.39586050257508,50.718096866515445,71.39431213507577
316,18.278679122192194,67.44777061909136,55.771365249368024,57.44627614990736,43.61673838590519
317,19.815926645468135,32.108970965750665,43.97831723716578,51.02925961968053,63.31813153080593
318,16.569782340819458,45.35667463640531,51.6852731526532,66.47882088856717,65.44215596786549
319,20.38981282659279,76.79021898281134,22.710404584213375,54.314077928302986,47.79016412869715
320,21.60978732802638,64.2470013187737,27.200389181718947,53.92505211863029,25.628436544647553
321,23.63468263777259,45.552108929019546,54.44940404384628,38.21250698165038,46.18477787869567
322,20.955177733085684,33.19751348239069,41.70654215565167,22.03454078221276,61.84020887356086
323,15.945200211117786,46.92006073540282,71.96493154582643,74.65846102599586,33.85114658311508
324,19.965235677225273,48.477966945286326,41.5115832019606,32.561070327688675,57.61882391947207
325,17.409545362757576,65.88002635356818,71.8048027604243,59.33658602236235,47.74618819255118
326,16.5391845505901,55.346705140560196,51.509165712803615,49.9995376653298,52.78046952623865
327,17.629364839479408,27.772823945015645,24.272998386720026,56.036709531710926,66.20009125592836
328,24.467861684659937,76.46227660949732,56.767443783999816,45.54954764413003,30.31510904736708
329,18.85660148346566,72.99229341020025,51.44314215773711,14.995207627658946,75.49314846687385
330,17.820239850384418,52.26984322723644,21.170097539404505,41.062877087181505,50.56256224922395
