unit_id,ProductTiter,DissolvedOxygen,BrothTurbidity,Temperature,ViableCellDensity
48,5.305399662264396,41.50082998371723,36.400332834222866,34.67114709223461,51.82126092372735
49,31.47402774753708,59.318651499383655,56.816441244371816,43.32245208796754,50.07770205217983
50,9.372438987333759,35.73221885406199,48.305667615425214,26.190228230242333,55.84113345988779
51,5.746502011934425,54.860642300901254,50.62321724519174,30.270838031482324,30.92131214911921
52,16.22014571119182,42.899109452354764,42.56739485957964,35.57421006493756,65.76720387790053
53,43.62782838091508,61.05971498796482,20.156981663724917,39.955755051623115,53.80795988050127
54,2.1003139212546555,51.814346753486454,45.76175427910493,35.42931924679118,27.537832418876892
55,35.49926569904795,58.38286377006239,27.28591514512427,38.19144977326139,36.02493189024609
56,21.613024598201267,42.050423769049615,53.89148163819921,36.84451348054002,42.948884767006895
57,17.720053774884946,60.703348482588595,69.00478675328652,40.74446996431357,52.90708456406794
58,6.613267803002795,42.32710298439629,42.41794149506868,26.781593660451886,43.02453579137229
59,25.621124373906124,75.7290098422491,66.67555600062427,40.36747003544747,35.50163733175286
60,20.126517662568457,57.542666485535186,47.15694801088169,38.69559640825465,47.49268142480939
61,27.666268373052716,37.737670280325425,10.178074046854139,35.81166258664708,57.30324951721924
62,21.49163575347024,55.09947651334303,45.46767184231495,50.90996545550276,60.496534739464735
63,18.485763144772484,63.40881677082601,67.69307486995426,38.001830088807864,32.96049466630331
64,10.842356237687449,37.0010693579719,33.28273195196431,35.57410548721786,64.32386757059173
65,7.417459926865582,54.49116200797034,61.358165182511414,37.86872307052958,59.77422538959008
66,17.85246208269275,56.77759455036241,77.99288041625465,35.32499559456005,55.63055122218608
67,4.293025136974968,55.7244180653852,53.106001968100735,41.194098654831585,59.057528543320046
68,19.355157411997606,50.53554101416921,39.79386423609666,33.65976332226557,28.066764083216015
69,6.4891410607396045,40.822002681427364,40.991183552138146,40.26106665290264,46.968710886103786
70,18.12348511951663,52.32463037105312,60.67510420213511,40.31536172515055,62.16095462705525
71,21.44800606673745,63.83565273529176,42.31267833001096,31.910454845658222,43.54044603563128
72,13.703485373989768,61.961585481579526,31.77393062659662,42.31354652557107,31.341585857716026
73,9.220531167089067,40.643286095312966,70.2373788322096,37.324902254854784,67.4415922921602
74,13.3442836720528,59.88475291773065,36.305794867688434,37.61330711677274,39.331231424399974
75,6.349534282780144,62.443041467688346,32.1876394441466,32.43437988455121,53.51444457671563
76,12.802882737800724,61.30285853304665,72.34031342347255,47.29031807206088,57.7213240219767
77,6.886703147375892,54.754429347852856,57.827716985751955,42.4200463144636,65.75591172123264
78,16.699928977725577,50.1569990791814,62.88448899414237,30.61993174082219,45.097362637164885
79,23.754399835842243,52.125123451355066,43.05527341638429,31.88452780809069,27.94403187281207
80,43.28987141042917,45.71437116423711,1.8780276517782148,50.19383727249645,53.07826596489828
81,26.73415184290129,74.914915963687,46.00367716630603,37.13788441841981,62.55645279267096
82,10.008310335906828,57.11204290401345,51.653105469889816,37.57301742583703,47.35311191758914
83,45.55226390615908,44.39036158844695,2.0933049126633314,39.67275240481324,24.14811752879039
84,10.893571408313779,52.169099544957454,47.131673377963246,34.784387088599566,34.53285397493778
85,8.153229668258819,59.36316587858548,63.89538148113032,35.448373649566555,54.8875158113839
86,9.327171575417266,54.24424884901158,41.032567066288635,53.52986167448309,48.57660960670811
87,15.93890052696133,57.16223873936613,50.42975191022671,37.302717373065825,45.75469827037817
88,5.430078880094194,52.17168348386473,45.45063537578614,27.60862007116186,51.675343945638645
89,1.4811293128374994,38.237120769503186,72.15362628314391,24.101695048258133,74.27578343983232
90,37.01143815174825,59.05346954777916,30.84649801868301,40.49716530329421,50.164067481799975
91,14.388679200726546,46.69313773788259,13.544865830244223,56.474497535306135,42.180365847172276
92,19.289759812486793,62.684934650284575,35.93730081907866,33.2230763490895,63.78975710801861
93,13.31151662262206,58.54588514650041,60.30777734997714,27.12871153287825,60.08189012766556
94,41.912269805746625,58.49865506748162,33.91623926931297,40.38748974597674,49.77822232564523
95,36.81659782955939,53.65481349098949,31.359900369504963,31.43488833638949,36.037774925197695
96,17.71671233558478,61.51850143397567,43.36880326324206,33.86095963068961,38.48507315950194
97,24.96286424406842,50.10054496435438,39.81191824973956,25.236275526989402,43.944528409083155
98,18.553235388820106,45.94844484410379,42.142205429203344,32.41756174560493,40.40370725177604
99,40.70815621500317,66.10736488232972,19.674300213918485,40.71063179506588,53.96382091127876
100,20.364616449861,67.04381650593803,36.40362477872864,46.31803839595132,53.30602488622091
101,13.027719819925787,68.93440243832143,62.211603385464805,37.280720350049855,45.0925274315656
102,12.42705767360066,54.898478819577925,49.29477205487292,34.65942723203569,43.53615049374477
103,2.2140161929091446,48.82236904940674,46.88477994509957,34.55173033949326,38.366251470081295
104,8.531515527775676,41.89978809110884,36.334201780176855,29.956606581285303,52.23046720309624
105,18.60016076277701,48.82414914017072,53.369015899727536,32.41707667349828,53.126602255828956
106,1.54472850696333,44.56080610923591,55.4955936810314,30.019773057215108,37.81298661157571
107,20.857707300960968,69.11126983481815,41.70556047017444,40.61077085746129,36.93386821105039
108,17.386762562735136,50.76531260449048,50.44131068560545,26.0550031355379,37.06503214759154
109,1.0921927291901725,37.07668754257507,50.673833815393024,35.1266485490836,50.454665337601554
110,9.988757442785746,49.14181521595861,49.89674067237591,40.906389496317445,49.07475027926914
111,10.904738765163472,23.40075201585563,52.41345237157178,47.07642572088282,53.704818574629456
112,18.357369603235,39.47749033947461,47.29686039371255,40.14598877395518,54.8090593628009
113,33.0268421520363,59.755445091387514,16.264872258813636,34.48859691448644,50.76587420509568
114,24.164540558027355,64.49722973788514,39.176445802038394,37.752052741379,80.45170391899623
115,27.322904284811372,51.6014748781325,52.48569364144897,42.76639687467025,53.04349727242351
116,35.869353234890454,76.735114278352,52.91712340484254,39.06147312387587,24.08989426377571
117,25.47359740596719,68.22076792175767,51.06766622082344,38.537596629702406,53.77737003852456
118,19.516616095672124,62.7281998056578,56.30819823864188,22.959175992444163,41.46928612826402
119,4.473048683947173,49.6233026578309,56.52625349935513,43.199373044988434,32.465245931865134
120,23.24492001118855,73.14941632454972,61.6589661146853,39.44786618275502,40.0084198575651
121,23.59979186434994,61.66539443418961,25.599988499249267,36.61174059156533,54.75412688179046
122,1.12533741233533,42.33051432080946,47.99744575568125,39.66997386099016,34.551349731987415
123,21.776789951368666,64.55451189683019,58.61226607775687,34.810529872501036,36.84423330361207
124,10.994834785794756,48.27052195766829,56.72980450288937,33.738333221797745,66.35061533683567
125,1.6441693022844257,42.16742937012637,44.9584199764415,33.72286338886359,37.55381509743037
126,13.373472902375939,46.017037440223774,42.45287207432273,23.20965643243234,48.382539101366305
127,15.755843127468882,71.1826930624022,45.756957985437886,42.96847652256028,54.05154183610964
128,16.966536374295153,53.41152823903751,46.64027233523476,36.132778717362555,32.33507658193258
129,28.609753623952514,48.687433923101224,16.379415233442465,44.93444405217339,56.105201605854276
130,34.485949301468224,73.4008141110443,39.680241251622824,39.17419716613048,56.33410489093978
131,25.448544365836476,81.02011790855722,46.50466557447656,38.240518747869224,41.033032062194586
132,14.444272688365373,41.08992926637856,27.336598454246445,36.907117867938794,37.69595496345592
133,64.83542988016436,60.22002710892432,-14.025686693705758,33.63328598330742,58.03874932168097
134,34.609689387320394,50.53733766555135,34.34328230541455,34.031149401411106,45.91474937580417
135,33.760978301050656,68.39798292366277,33.04810785064768,52.575834059626985,31.21713925381304
136,20.35171382928191,52.65474131145736,67.1648315928952,34.09441525419485,41.513924657724054
137,50.649818344440625,45.320981698166186,32.398448875670994,45.28654573602658,42.2681518072512
138,15.536174248047747,52.86553907486155,45.682823963231236,28.40360827076192,42.6529581112462
139,16.061624799155382,53.999615295292465,74.70294378935981,37.734988852158104,67.33382755657462
140,27.381278646064192,60.09474051734277,58.78171891388472,29.786455743779687,53.55945664765129
141,1.2673097882148943,36.19917577318552,34.59123670864146,36.418198320228946,63.99529196189747
142,24.108581767921866,54.65048040612782,70.58654743244958,41.23978034657421,53.83306720843108
143,60.53224693100599,84.08560881732338,0.5760552851315381,40.52850664865953,50.9021619719814
144,6.149740188872281,38.98028811422332,62.924035493891125,35.05170859846566,67.73076582131372
145,47.24344286653872,72.72221892745992,26.773459989693993,22.542305538547854,54.220632164693
146,28.91281024837919,53.35744386674952,44.60500142940632,32.658950639793005,60.550167104658115
147,21.018509238106677,64.13122543334427,43.33814635748272,40.58103859651975,49.556171949412686
148,27.88346468769615,64.82674454569552,58.58900875236114,41.765682395795814,40.97849011616427
149,7.775906195335276,53.81505662841802,43.55325891234323,29.315607822359244,42.500827943391464
150,27.24715765567374,60.6165634223465,55.61438362323727,36.2252268777828,44.31255897315843
151,6.100627075141778,52.53526265854387,61.58829505042763,46.513128838457405,48.279259466555914
152,5.561534302066616,45.37747928937627,43.40259419346707,40.17897208171558,58.5427536963068
153,8.176650058484139,53.530501327410924,43.95025907316303,33.08739568661678,68.76415991002256
154,13.602212157034147,50.47894553209055,32.16284034640678,35.70392281157193,50.20202426503825
155,46.285403647298125,66.20385862284054,34.09221532549557,39.07781524900581,31.84604183109455
156,5.683053302242549,46.07490669563922,60.27745363053161,24.730666247343137,47.23724665564859
157,28.203299222819645,65.73848537686003,37.12344186992131,50.30426781951581,38.34518226756463
158,6.5527233909845215,40.52959200490165,29.357290251565757,49.327825732397976,44.52261346665526
159,5.425018077215931,51.79952314557006,34.00478767496075,29.47242143332831,60.764189639219715
160,12.526998463163967,29.40241917218343,29.919244551918936,34.59650473436188,27.73544068107166
161,22.174977435246582,56.036452732847664,65.99434565597961,32.83546461383584,52.8527557518798
162,25.671225419908232,57.95478432895687,28.844541719487125,24.828042447833354,80.07760505687646
163,4.464927383071859,53.195727787126565,62.468757614824796,26.975128277295106,64.82880552823944
164,9.722853392872002,43.4969839111807,51.061767845218874,26.80589154942861,45.411234606402594
165,12.885098099707745,32.47787114040852,45.51048043318641,37.94495710981977,32.09526992350877
166,32.45627198716617,53.82570073591031,57.09950274705163,35.240985339758176,59.38744460773485
167,18.50857633152788,50.430592623883356,47.858923839505486,33.632212304854484,63.17468380944079
168,44.388269271211705,50.91569599685111,6.7863442314872024,46.498610041112045,37.19334295343599
169,24.510119757620977,63.34357413437379,51.55131192904054,52.10692283913321,29.44184434649634
170,28.109259444893425,53.789985328965955,38.857786293335465,37.06774201915077,40.657180370257606
171,31.309004711732975,72.05239913178114,45.15779973603529,31.6081843352061,73.5034541649319
172,13.125446406437984,63.655818115683324,54.46149323661546,42.85680232574028,38.26288526748174
173,21.854941254675424,56.28013506329876,37.09913726121329,33.29599681640213,56.523495629853684
174,37.605458297509294,45.707438796507155,4.377413706611986,35.13850922773692,58.146041037945196
175,10.359239661247273,46.54397901657868,36.24160918242469,33.38609827461631,26.65181121949654
176,6.129966812331833,39.937413274930066,64.89852557002148,39.12282043100168,54.12772318574588
177,12.824942984223654,58.926988209725195,64.12643212173326,40.49026848570012,45.33888094069786
178,4.594974213072897,50.9398166468934,61.51121751067397,25.73027683177773,62.399315431562826
179,25.857246009513545,70.6410288886908,56.58659712511141,27.31248325661218,24.94861890932386
180,45.455481416630874,49.32453589722279,20.34789977770085,42.68768470525319,64.0666780782919
181,20.729634713669256,58.99011370492591,37.95114912218022,28.38067941047735,54.477687597272165
182,6.331849538513264,53.75593971144001,65.50359753475342,36.55389697889665,56.08208949608981
183,8.335128946303204,52.57232082307671,75.62716910726056,45.501515706778356,62.7423075641731
184,20.614661338448386,67.10007404989838,62.47021105673426,39.02984461570209,53.15866940812854
185,16.885673754523534,63.383835242195325,34.23996278077177,37.942592013639036,55.19214427801278
186,60.330284605822946,48.11391459976088,-9.218663673041586,36.85475594380346,29.308363065739336
187,12.737288624694063,56.71972233395861,54.862066830518415,35.35191007493557,44.1249381846377
188,12.520861061038293,48.72368221637861,56.713717609316106,26.945836927051566,62.93737669159386
189,36.67426548586722,70.44125718075583,39.43173629755806,27.177359774331908,36.83370949136168
190,9.339295359811496,53.76385057349768,36.66468945028007,41.998835824847475,63.943194349217585
191,35.85210798199747,51.94744288441228,29.415751746067833,43.505462998946385,55.7485440637005
192,20.752378126080245,67.81759559853568,44.43804238203809,41.901712530638186,62.45511545054922
193,10.219521652964573,45.11724360561597,70.19975962272031,28.955799205818785,41.45886976310387
194,9.767127276370205,53.697580040571054,36.916060657099905,40.10035865194889,60.782008704179304
195,25.41422191081936,66.17515437511094,48.04971027335536,44.09080814720099,56.62283695409489
196,18.655166636470703,57.191378920534476,57.4756927808198,37.25218497106991,67.31374172937704
197,18.100265710825855,46.85781772650302,52.517221878156725,45.7794684510615,72.99044888067858
198,32.73015392444452,28.157762296205185,53.94964977311544,39.57267281569251,52.565055769359624
199,6.2186877462897,53.32046762028068,66.06631593047415,27.061545989587295,44.317193865503874
200,13.474452827872923,62.05224743147545,45.96055401400164,31.451234589748097,52.633516648450296
201,15.862871248388092,46.398265012313814,44.59821035438307,43.441558573551504,53.28053893597253
202,19.684123913074917,56.20054425359211,47.86705972500252,42.63241700363499,54.703887981580216
203,7.519545923367349,53.04104626945245,63.72723490126894,35.61550607692209,34.06895778653412
204,22.785468479294575,54.823762959408526,53.34114242684969,38.3968269410366,35.88656475268585
205,16.56179970945506,48.115032004383316,50.78534379135312,30.567022073080178,35.770843014076334
206,23.932814078205368,72.64042110257634,61.90449532780498,34.9513290402223,42.80632145892652
207,10.63223455662068,51.97545200766588,32.842373754952085,42.829195004095695,54.13023481611143
208,22.330624795586143,60.25886976061577,64.89909563957512,25.91809650831608,54.978971735237536
209,26.518701344784837,72.1309692540521,57.285795530426526,24.266425977585826,57.31818549999807
210,12.045139721927242,57.22497134521921,43.918488297493795,42.087530044472146,46.04154721958477
211,12.748262490329996,55.2708230276448,57.031210571347685,39.54107513318906,68.5082614659614
212,17.25097952988089,56.97120209676875,47.02757993911848,40.91819142539652,42.856376364206625
213,20.983441641743507,50.42117713445606,69.21081704162354,31.702947251543247,32.580489473425516
214,22.398221130190294,61.634902677360984,47.32834179343379,28.181933689571718,43.20523760544652
215,14.033372192657115,50.81998687173804,51.8124232445674,39.094005067304685,52.30035393012833
216,30.074070316576872,62.835465441774915,35.621211871657266,49.629557344451875,62.97015950733513
217,14.678394330949148,57.01424355049048,21.562249176615023,52.0033833538859,51.860711635659676
218,38.523295486444695,40.02833083691478,31.673960495437974,43.091672297667905,45.453032642113044
219,7.623471171616802,39.52674483683064,57.553752891237245,32.51888843576693,42.32221357236241
220,7.988930068935456,48.23142554702678,49.92398202748115,38.83123003197777,59.98773814545111
221,22.713124295039798,64.5623758135668,49.98391757061926,26.519244696759188,63.85461942966193
222,9.001964524841737,49.97346125779381,36.4127070869426,42.27318991234283,57.114956463617226
223,22.363009866103248,38.90763161799166,28.72356294027484,27.1954645105047,53.22520371569445
224,13.485661307958202,45.392721764973004,40.67597972849722,40.80727672650253,35.48682366784729
225,39.53929824028408,66.83761703930286,45.92793419867079,29.909556900262412,37.51139289108514
226,27.93335716379845,65.27913634170287,39.63384828973167,34.76658626993939,48.94919030244707
227,23.11452052970084,48.97401680389776,27.2807175422994,43.93451212456208,41.01615097144893
228,13.378686905928173,45.45575160914365,47.112743122430864,48.17169895781257,45.55177425606818
229,30.679769304551943,65.43229093122895,23.609479328890334,35.967642015682145,47.55311965642792
230,49.90748748858879,52.832842662500695,16.39741017839279,39.870132907687896,57.06243955249151
231,26.544114113063358,46.285018897172264,33.90431263821975,36.16858015742879,61.59079346551153
232,13.296564328522983,37.52756153839303,69.1282568801526,51.120198814604244,49.04665058891816
233,17.278059022712405,53.50266536432202,43.27917407666582,30.312274535327447,40.769553078789976
234,6.854444177061744,45.563096225994634,50.78719343156227,34.10187271109029,55.845834354353244
235,16.34238817541092,51.564376936809715,29.602492732151862,42.190374824634006,65.23902353034555
236,23.809442033459728,56.43221541026338,34.56279679915008,43.93618819965027,31.71120724191721
237,23.9986921325808,66.82779936677915,39.11298780637486,29.616984764236378,61.28467411484039
238,16.359475601981522,58.26955818435621,54.322089317458655,47.76989323635431,34.110234611042955
239,0.24451790511012383,48.26901471828943,59.5434842585355,36.67016104603695,39.21812548369642
240,19.274155835413097,57.88714073188693,40.11363293603693,41.618785192075855,40.064442454547425
241,18.26129469808482,54.519488185360245,38.73738254172709,38.169764013951635,86.88986511159774
242,23.72351229170389,65.00695682161764,46.657979854584475,33.1217953465041,35.77452818367278
243,30.203198658949706,72.19454218170875,75.02234672853301,45.87443536144664,41.33219086472384
244,22.99203784998634,63.658613548848486,45.09960582610981,31.024759055454776,41.158104218342785
245,7.3109867269126845,36.028254081687635,56.494992705110974,37.06645916268095,74.10917712088578
246,29.724417876794636,50.09742399955994,23.62209102012531,45.3962392750344,34.23616282810228
247,14.416855341680183,63.42264145227626,56.72652156025402,30.134852075325806,39.89801256615965
248,25.67860298341334,69.15843744710605,33.30568279448218,29.92945967425059,83.65549698048412
249,2.3503966477843354,36.66731385246138,51.90475423586347,37.456095242905015,64.52916549050394
250,11.577103665453675,50.079205166175,43.96139580544693,33.203559587053576,48.146536120661835
251,34.19018227449299,61.068470954752556,29.99135107512402,28.48551131025588,57.35563868820927
252,22.10547743041978,67.5711895079891,51.25151772587083,36.03644321337762,61.52920342350778
253,16.19220442863052,42.86651805670227,42.50234057993873,23.066247114240138,71.79250220081519
254,9.508360312651696,60.78329570749747,38.092863334071545,24.25281838855759,56.804788697906154
255,20.64342448410292,51.50668974928357,46.02020846951032,36.313675838943034,32.91300126943643
256,28.65312716173572,74.1211017064564,60.06701834643572,37.844182583191404,44.15304322966819
257,12.580993574823966,52.45073360106221,40.10685704324733,43.082273547687635,53.77804125112509
258,6.004927729991813,56.03107701371744,51.93214204671323,25.22617655891611,44.672936234539954
259,14.67789350191426,65.67898379917773,51.52976756359985,53.073669888368386,63.32157859654534
260,25.240980203820694,63.87034779581359,31.35758729522312,47.17980842537307,60.58463931988004
261,44.74703432052149,70.42780266674605,31.579024531277078,35.74842479640498,54.618854296499514
262,27.91905801900595,64.71542823936424,51.6225690443144,32.86706173640489,59.33704434610072
263,10.432609943282726,48.98251778485998,37.64855788977659,33.12546331840605,52.58174598903504
264,37.40217037151168,68.89508614391583,40.7032047949116,46.97094745490507,47.91090642374408
265,60.92798237545092,51.160489502808545,5.177092296048965,43.558444882710894,53.20363096920132
266,33.566151635638356,46.56960594476909,29.916056571628783,36.661294898657076,45.10429435131699
267,18.953950845733708,51.13484651837413,32.32120821949222,42.2219488437038,52.149700628298994
268,21.57526645690279,68.34171985003563,60.20319206641126,42.65688411503322,51.629127991087714
269,7.637421372598659,56.78535380630346,45.865904691288605,39.13369620636342,60.060560326055985
270,46.8222336708771,49.70100177191841,29.70285190920226,25.413398353165714,62.4096511623495
271,32.25346465618224,65.17580746085508,35.09371552270203,37.001699139671075,45.021204619066815
272,15.78033272273437,61.100334051235095,54.28591557655234,38.117640028067015,72.38355534999232
273,10.272782371848542,38.68623489893834,25.348550029315923,47.86590954131327,58.13397674897296
274,7.385546136655356,46.8921757845489,34.72366351439275,44.84027940665199,37.984846784347624
275,11.969974755833361,49.522507094798875,18.121871269042607,33.09280366618093,43.864612648521216
276,-4.84634224005906,25.784107402352884,34.732571121645805,29.61873870556361,26.461131511118236
277,9.938899071116426,56.823592474430015,33.69941498001221,44.44580225958802,40.95807240456946
278,26.064055636883456,76.013936891575,40.895432897685836,34.68906138253569,47.71717426810943
279,16.02820969592849,47.80692815816599,49.58376345359505,29.39939211200157,43.16349193020425
280,14.75642442524997,64.08086335397358,52.31328632122885,47.297851779393405,63.555203001896615
281,16.24862840629771,59.13477762264133,43.58999995914346,33.68877136028115,61.02674088824266
282,17.98759783234251,61.97847363892495,52.52960253346108,23.12633673031217,65.52101901074285
283,24.6274656679519,69.38866350258016,59.39819503688102,40.74706137099843,43.19091273737515
284,14.382443029483433,48.015510354965635,46.77158033957548,38.686372437525044,51.48943553216693
285,29.554266253707702,52.107967769465475,53.135789346116226,27.959252089799346,46.63784700840972
286,23.829096409460785,59.469302512585195,42.597106275847224,38.015880802320176,69.55500748050345
287,7.122512032885323,35.960077290873336,65.7638848221501,37.578335075838446,47.66780651534167
288,13.762953230364056,51.15728735800121,43.542461132164824,39.47348855775114,50.080853490117505
289,-0.28655378945137944,42.84190084865428,50.257083107146876,36.8016160461616,33.254294423712835
290,22.99879539625956,66.41187597895612,70.48799581832412,36.3610589158841,18.08014871281501
291,15.66709673993815,63.956678028515604,54.23732065304218,49.8870829755755,56.60986202024652
292,23.613791360987513,65.8040852102719,44.181244610998384,41.6153704813782,36.72134516290532
293,5.826575745804167,43.83731510277345,40.993811003856614,29.201012260365474,36.07549221164379
294,14.244233508533242,43.54117630198364,43.59523239733148,36.63798663661098,65.21404375949376
295,12.391114055696896,51.85529950494854,52.994263122961804,40.14026466428512,53.622489965873925
296,8.847054414355517,50.17497950245425,61.44375411588895,31.725473075478277,68.78088720252921
297,25.39224021080846,36.23530887906519,31.853545678427814,35.07094035096212,40.05299466629444
298,20.053313678978608,57.41055330799675,54.76029783932959,29.700589084522395,61.27332802235314
299,13.36704420412783,51.70943934680014,45.42962948163367,37.2677266559056,51.358466681707526
300,34.78543449512022,63.94645818135852,51.189219724744326,38.19952102391421,69.45192835396212
301,17.50391060011505,69.00361048254415,59.25483368555164,34.46235888797794,35.43313730609151
302,3.152720367078771,55.01560777530776,42.96508456399356,45.71023477587775,47.6215606358786
303,32.74118116532042,79.9219187573004,36.94181962578118,26.614100240249183,53.20163013263501
304,3.024472879142815,43.67951684514005,42.14100979431265,34.68191109527794,49.531305356246605
305,3.409971567599257,47.11468891252578,31.52372120398454,35.692449892178935,40.734193304721025
306,21.276466456223773,50.07220933797996,50.64491435015296,42.11186761235006,45.79036130103715
307,17.86520209873079,52.66159670785873,56.230776906114,41.403356039753284,56.28990574820766
308,53.95902314734677,71.74663788884676,15.533828750359037,43.56759601522212,74.54406894678283
309,28.664422544256155,81.7012630123594,47.5442846703981,32.12839732127149,34.75399153022766
310,14.015279557436735,61.86272510699371,42.833287478299496,30.495624538682574,24.188625466643288
311,6.28223967070026,43.96910391075724,37.2500019922611,39.45661491340482,58.33053839853994
312,19.956122624264665,57.70706533411982,44.155938435802774,36.797129541616805,50.700885379544545
313,6.760252579885613,58.96604820527526,37.89781415829971,47.91458431575638,85.87968680650012
314,30.084031654531177,74.6120241760574,37.21238079147096,30.645554929050075,64.92967202995963
315,5.756523021612146,36.06463715899076,51.152001865648714,37.482616817737316,43.41712644430635
316,7.159391874993107,45.43824903459869,67.69931530105359,34.43219311879944,49.55729130657706
317,46.25633160252109,48.662150184488794,4.011818767583112,40.88013966602004,18.30608881600968
318,16.442086487090513,60.52958848275178,48.03611237219,37.0679436036708,38.82018096272102
319,19.4373649499775,53.530703017432444,38.424810555052076,47.732813788560875,33.4717030513979
320,14.853906203977848,54.448696703479946,54.38227217441802,36.06898416676878,68.23603502470486
321,27.09719206256002,70.57649017410635,52.53033700216676,38.744886911373825,43.8007754339401
322,17.752785131836415,63.57569889443842,42.74512572062416,37.98853231424167,54.498016606374335
323,24.76894287087263,59.886086790367365,55.675810180681275,40.85851049867243,54.43359372353073
324,11.346067182266408,47.59469642210507,37.57574761014102,34.1618960366316,58.882369049280754
325,20.20139296572473,63.36265157006885,60.64490919202307,29.808152705782103,61.172746749670125
326,15.581650293688096,44.786306609715915,52.83335798278618,40.319862388998985,38.46490440426583
327,6.055443884031488,43.418002931290744,40.14302947721515,34.707229886130015,66.70823570655381
328,7.991386540464262,57.117065255522434,56.581280005407145,30.31421014529526,25.7999324616241
329,26.45659990074742,66.817510036764,37.65316042932834,38.67155180182886,46.648358289050286
