unit_id,ReadmissionRate,BloodPressure,Sodium,Creatinine,FollowupDays,HbA1c
46,72.46579403967269,71.61555414244313,56.93465442249232,28.998493206442014,66.09101243235926,50.86464467960452
47,36.349277401705166,29.184953126587395,55.48192485104244,46.52998733755588,42.096691983456516,50.79191266154914
48,62.81342064986265,49.8429400141587,64.9138134836235,42.6994360253854,31.240865218340865,49.05282979484248
49,34.20752853874368,43.57495640673412,68.80481298630237,41.4213441376811,42.92274604643388,48.71185875919217
50,46.76328836220903,23.515794672446212,57.80651750619736,56.86141314074812,58.883127372457935,36.62024704815268
51,46.57786773848342,40.87587125026267,54.27108554182788,61.10023584714434,42.85929187169174,71.53056768987248
52,49.24165962882855,44.631842741564974,23.54469855400329,58.060639853069965,38.827707900101764,51.87166844085678
53,31.521757003774763,63.39230084313135,72.21395232671746,66.11700770917234,39.37327854926252,35.247854578913234
54,38.87642420043175,32.70455051362055,58.102495727309815,39.559662014607845,54.43070749352637,61.25078576426928
55,69.89571025941052,30.81618117861861,45.99605174946559,48.63150455187373,35.941650735374935,63.1160752262413
56,67.55562035747118,50.45034057399888,66.3157098225038,63.63962690433006,49.70229223876341,39.05263526670572
57,61.94280274297666,43.24388508041674,66.0926655797183,49.610155092087275,42.57037221243615,37.971749754015136
58,33.35945057512836,52.15697115979362,34.36158014046368,53.30031551672697,47.952801163836256,51.80312758092743
59,39.98493528499638,44.82683291162648,37.38736575691758,35.30082187358661,59.9269016589923,35.366411078065994
60,87.17928001690359,26.080280694675626,51.187419683773896,70.40726375852805,55.20765722106639,49.11603289908139
61,46.624757525317314,58.77734827556564,65.93115768731519,40.86895040281889,76.01153598521556,54.26118076770049
62,51.71472979468967,46.11300917962476,54.13885590992457,42.20848776538608,66.69877652907265,37.64017715697304
63,46.71122799295666,50.23615860706766,41.81514343872017,41.66041457337902,44.01211411254862,57.64859040426742
64,60.526560890955835,31.266553826085612,31.092601837732353,68.98063776211164,59.25742027899218,58.77365615544201
65,63.57808981147224,74.51186275990449,37.24960645042339,44.09692387648407,50.55604306034811,41.5877310738551
66,32.84565502218571,72.28609825525218,54.503434598203285,73.46494019661753,42.81189909423984,35.20419734967744
67,62.078467435865925,65.46011092825464,62.606734901395924,52.98658780043048,44.638547153307734,57.98550470335128
68,52.120084288965764,52.30135258750532,49.847044181621364,62.919526661592315,40.72277784544276,48.032086033763825
69,48.03576345214793,54.65038142412479,52.47161974630171,49.63747049643309,47.96076063837857,33.47166853320425
70,55.903690079284516,57.60240970698731,42.54168030867394,42.04583659060629,39.86276025397588,41.51305121409489
71,36.5277386418159,60.387578039788686,51.72507302155116,70.06144145430966,65.21217657543664,45.3400397192769
72,23.132566486400258,79.41952704133561,41.87652861244736,58.5675027049999,38.19501031366289,50.66715728608089
73,35.79997726874613,64.50985830169176,41.90349135097947,47.80881319527909,53.76794988105998,43.34809450506384
74,77.89251387840764,39.128549790535374,46.100335401393366,56.23125957674314,30.120204555155507,61.328297992521705
75,42.74429671342824,53.281343214395605,33.8936939559846,42.70056215272665,29.522544712737364,37.24209284714846
76,27.391590493160884,60.291830022051435,61.02758751351647,70.75220724144849,50.63408875380366,39.808618719106086
77,35.53437105885341,38.76586313760205,30.624760980013125,15.415453980001299,61.17614689434604,54.9483137659284
78,39.92107874785685,51.43000019934315,47.03938709382357,46.211098370399405,45.987255173039884,41.83369312441987
79,55.88887066398424,41.60666159144469,70.60424008497536,31.988296853365668,51.58063040186074,33.3031115862005
80,26.853964907496128,52.13816365987172,59.93538994855893,77.87233590815258,39.85521164930765,74.00755461708009
81,67.03578100877675,81.89877371142141,40.496648198693116,40.66870875877564,43.125953203402155,58.64639365562387
82,64.6326355141533,46.28650920010429,49.21585693426391,41.664074618493565,39.00738052761124,51.67025230718107
83,55.60495901311364,47.74440655324321,39.63906659876918,24.954491050977147,21.49741325288044,86.85054890948443
84,37.41094693354952,65.56438816940141,50.236877838289075,52.754523019577384,46.94584872494772,57.8036339573539
85,26.862669650118267,79.38721988901915,57.18713867094499,49.351299463424745,48.12259319325085,50.19158216634331
86,51.70248474019812,73.64668212752126,51.4975685008339,30.292820962390667,44.75694589462979,61.87477619875534
87,59.98365868349986,50.720165927580574,36.981820521177696,25.1127043120326,63.42019068322364,53.722162661914716
88,20.720532375336195,67.84384745820446,57.34450516352112,48.9189127154486,42.130352627635496,46.69785863954394
89,44.69273807210888,37.98976826419651,45.4158945446636,43.04617898915874,47.5009678293332,62.04488104934119
90,32.48547410067695,61.20368689459639,37.50664663336433,35.88666353718989,65.54379709723736,57.80234100966033
91,42.69846026591117,42.43445643813836,54.63316633691008,44.76400667779974,63.44008193925261,38.209540484607096
92,33.54061614997906,52.57023980978757,77.24863810137703,38.32276328780259,55.04917717451525,35.750683427941446
93,46.9359002129025,50.17018291560456,57.6435797045796,47.8032329158199,37.71660483751001,63.72454049978809
94,43.80262221019312,44.27569413216583,52.31292764127221,72.13436218282443,43.7303508956794,30.581351140087207
95,30.321499846001647,57.13468735410583,45.028317665134686,54.79401238871988,51.892915316565265,53.056462626457304
96,30.516967540825018,34.122702794631465,36.845012374423284,55.28109198063642,58.41933200853277,53.33824710739441
97,42.52689518859291,53.49848164668487,56.88984460919136,61.134080845233484,74.72722371198807,28.05848013759078
98,36.50361249106066,66.85215802034375,66.58333568898969,56.7228933985505,48.785784691480465,46.639535267231366
99,38.14708547765632,46.301199226194065,48.08823829229966,47.661605535548546,47.931105965538265,40.10555298544748
100,80.79605289677075,45.660054909824886,37.950301521948575,57.346205309574835,76.81168375104697,58.58647302252063
101,26.684834862298764,32.484655084947185,64.61768048376884,65.68766310184316,41.73723860224779,61.67646944906344
102,22.743184565014374,52.91507512267788,44.64465805087388,58.97043061431329,27.930930121435452,50.10191000523034
103,65.30624372166281,33.55332721401232,37.43635901632065,57.60743122476632,39.64986976430588,66.11764412538734
104,52.26986960353237,81.26125259096182,49.51898722263795,66.70275888600122,47.33159800343927,45.312773199851506
105,40.56108347881834,62.746145443335365,61.61983895409073,55.71901398453813,40.01913303711162,65.69878772287652
106,45.99772219065498,45.93809321360494,55.43250888384145,62.77044600540336,28.93587706060855,33.52364589753098
107,43.275133272828725,47.07351661219973,58.71772448970109,31.533225599643337,54.32879493641761,46.771433805020294
108,72.95373188735869,46.04424731608574,38.40399736492834,54.27982202923094,41.34238278033146,53.1562782298855
109,38.57162186125656,62.84106231104711,55.707463162877616,61.687424567050186,49.205604668197786,52.8238795034497
110,43.79339067254575,46.43180803727068,45.708938114411545,54.29356226958781,46.39478224642662,61.07535140071436
111,37.321628594479016,31.132641211436432,71.37971075113188,54.71349447634311,49.30043167055198,40.3259607973358
112,49.14142097771876,48.78780844146301,17.391187347457127,49.98657658406435,26.853176876387444,27.38196050606987
113,33.16008025949561,31.444000356993786,53.82433681562845,26.521712551992774,42.87006873341712,49.320692346815704
114,57.02728850885468,64.30399944333158,82.39411542798561,34.19925557437204,58.9078208139371,62.43161046409449
115,48.913463508259035,56.017750479367855,38.34708040388232,45.5371265080606,68.3922505827127,35.53985831723484
116,28.12189336575016,47.80328722877984,40.943835139669766,39.52490683528851,52.7280921609806,55.65140457025869
117,32.334078345327626,56.63249201798443,52.99667785897375,61.26046431068972,49.76773011466105,70.43488878084952
118,54.317405801480376,44.89857468487254,47.53596171025152,52.80864074460786,25.141058789624786,58.070812979025085
119,71.3926295504636,23.0623036953132,41.16332691746199,33.91930214024967,40.65165259996587,52.121131700554514
120,72.72257424540015,67.54248036280953,48.53257573288762,34.65408889281647,50.62378608587336,50.90555514953816
121,31.383574129110563,54.413456907569994,69.36847086382785,53.526366467803285,40.80452842238208,46.38672567804589
122,39.944180420578405,43.836227027675164,45.85870131662564,54.92506778887262,51.856105048864805,46.178619945560534
123,41.81812460034669,58.2900322653469,56.88934611260109,54.01559267412155,52.879550329099246,35.955957182780885
124,73.6258617482362,26.452739509421363,27.950484252817795,33.460656907876356,41.25969680883964,51.43442049975853
125,46.23576561650534,59.150406205433455,49.539521895958664,68.33525961112288,53.94889255057363,73.62612824949137
126,54.87280902035934,45.05398876867087,40.956520947775424,31.119084254262194,59.66825393661004,45.54773654489354
127,54.37411544608164,48.15812815585342,55.52621821353369,43.515802855670564,46.25797231029536,71.48371874077675
128,45.32385398658312,34.74268860331202,62.541112055087744,64.57480717666994,38.26068622742471,59.4307667848088
129,29.441083772377915,36.47915155907251,27.80887592750713,49.27301671973152,43.94378076144995,34.190788349110356
130,36.99376139471584,27.008243227387236,40.61222727055178,52.99134468964299,82.81344520074876,47.52012671932248
131,42.1604766767951,38.02355438473323,27.20429799534826,53.19404981741702,33.269443986292764,55.21486907131971
132,27.123060438013578,36.09026935426457,51.72294175342034,44.70405291414412,37.5412515750813,54.8913636310496
133,51.28223020044513,58.35614823708352,60.33956196614534,53.198584366703386,47.95746911037654,69.84564864511665
134,51.98278335165023,70.47343922210712,38.931002461544026,47.31038073229879,38.82248935214851,36.13457453942265
135,61.574426919454396,56.82981466593913,29.985953735804348,64.04225964007071,60.707783405181566,42.94329071548288
136,85.50500268823752,42.286716138690736,29.960839945509314,60.774119554168394,49.57816287443352,56.05733239572841
137,70.08854057788177,39.92230129305215,60.13009324594601,46.74410300167537,74.26582006252961,40.170278683490295
138,33.2723691646111,52.57081127071454,51.955603648068845,78.74192927674375,59.19361120088973,47.44685075377079
139,43.76610033212666,52.29851176106929,44.86181856949386,63.74362106438842,57.36307265795389,64.37396925349177
140,40.90371703696129,29.32526432621208,36.29311773331119,27.758338369131724,52.346866161399696,52.813008486257004
141,61.96003813062572,47.224498192304225,40.98552415477176,42.47412127702155,57.99434856029341,70.06948518506503
142,39.85764127996124,56.45747919302658,45.43134762305967,56.95725721580602,38.871709156824885,59.42973607290729
143,35.79444612483931,50.11225451913195,66.38543830837533,62.510473148402696,48.81374589649801,37.76546450267371
144,60.4058368386151,50.53933955715991,54.829758176266644,35.46318958301675,22.247531535189893,57.56463422589622
145,50.45504449845844,41.92846290027297,58.43961001368206,59.57062378429862,52.34981577681171,59.507154508678774
146,34.481057579141414,45.56959907045481,54.94704278611733,29.71727164528093,34.07071850512332,36.39794913478947
147,23.678612478285586,35.10630994621302,44.813896883894564,38.97876670513286,53.09804541315189,47.273600077628465
148,29.68872148417558,49.17840869991181,43.48681833397399,58.85959321501983,54.8141585196106,48.90826069249615
149,72.70997382490646,51.87338992026974,59.159842881486405,35.52968826400636,63.48170673246312,44.13134848991316
150,45.695061566590766,47.635855592781745,56.561780562223944,54.163638123133055,65.13820539741046,55.20174366992304
151,36.974309422338045,59.123142205282676,39.03374414208461,36.68552916428171,56.62840741047369,47.75550397497449
152,40.00755765080449,39.81839786606657,63.72178302131145,34.87009982000649,49.09838118510957,36.68517299520511
153,48.18676550902031,46.02020375065236,44.356159345911195,25.197205928431167,54.68220424702969,64.327827389569
154,88.45454748661696,71.99283928788252,33.88461051236082,50.89196307617318,71.01372649248154,51.452766564126236
155,48.4127255697764,61.34140151982009,32.41108558374177,60.63640632394523,70.67097700433585,48.21402246491595
156,62.75136088808125,59.72508388654331,45.00189684745795,57.9045745055335,70.1311210054759,67.64148860879965
157,80.1684149326584,35.70523732125955,60.98188579407684,55.83647820633471,40.55555100192633,38.393183672762206
158,31.145532989657134,46.85483306718864,45.17228484893008,28.436349408865958,52.89613051971745,34.190445934807194
159,46.40141032269852,34.1525154299579,50.64025432426939,44.19920245551562,58.86653083982491,52.23341652749721
160,36.65011457909495,47.43386980515926,39.97413891618855,44.90926587098849,60.21343504146435,62.97514108988244
161,48.137757658718435,79.6573499406745,41.103420415884145,65.28996918084273,58.383583805579505,58.087694728434215
162,46.98051070205675,72.36109671065277,61.629202465935975,37.21217302981218,59.58755476924168,52.077180157825644
163,55.84962087613361,48.91544083934808,64.17874681941889,40.7574794753444,76.11160680195557,31.613046164833996
164,56.93152484402637,57.79263883616421,42.21740515904088,61.01776530343392,64.10548650001142,47.49224968486711
165,50.00898084296794,43.165962167774374,45.63201854783582,67.96412491569964,81.53585721210248,58.030030240811385
166,65.93192456644982,41.087899487316584,57.229700936460645,48.58838127991375,54.36912492644329,49.92008175369076
167,107.12680779644451,58.568701735558754,21.218893919145636,56.79601276901923,38.06181993170773,52.99393355752386
168,41.98475335302519,58.807534976637015,31.490699859153906,35.47758584694954,44.94498284417983,46.38329257458502
169,50.37256427347245,23.567135813738528,36.92807614682675,46.885906606961186,66.66192536500894,44.4336227769019
170,36.55728064387122,59.638121921578566,51.9498388239139,39.78223496755599,49.00164066167809,60.52090900071437
171,28.477563035483577,48.999035695579074,66.58341479996847,27.097282475934485,37.22503287475474,65.71185702785293
172,29.797707646854523,69.3792922802929,58.4277783487502,12.764398070314872,58.472658862126,48.023134213528856
173,70.8462980696834,74.26999438933537,44.786807137069246,39.97239781559382,62.70816407299525,32.996608355080355
174,27.609765041088842,59.72307870663495,49.73705632467287,36.63522687117986,60.64833977731248,20.533375717942302
175,31.102458905223436,23.543322954866134,69.89057225962794,50.900131203820656,20.061810898376972,37.27283235773786
176,67.87509389321094,40.24917419929617,57.94460074331598,34.96403109029252,42.46629313331773,47.95072352506234
177,28.582348984503284,44.165159794387485,32.913712735860955,55.638757390016714,48.7430820545575,45.38762004289295
178,31.331503245798384,63.52685164470709,55.53120325079236,60.63052654243247,63.57371740533115,62.254283996693296
179,75.23785046358068,41.69213854302746,52.29993991330031,48.93540916990197,66.60401020745428,47.50497486844458
180,53.697059054338354,65.59364878044877,52.30524947739884,32.13894116835522,36.65129080725301,72.69161767561349
181,49.561178382846656,25.842542558511617,40.38948074379409,33.84466323558636,56.429084856805126,48.58655053447441
182,92.18231790538607,49.47911353593256,51.42183206950404,51.47297364623432,38.148641245030895,55.55916824358113
183,91.15371246748639,54.77140360697829,64.6952918545447,57.36386686204025,28.651203631218916,51.23920559165746
184,35.50413946537464,58.05751156891408,28.431946073603125,58.96857513803235,39.33443869127451,32.71777045380691
185,63.54470330600067,66.86514280939844,41.14937710168884,51.451527299023894,36.73717896297388,38.92426326354223
186,69.35643667507729,45.68082616496251,48.02654040604475,80.17325906281032,57.4219495473475,40.16064184466278
187,47.32678317687126,52.00198215171171,57.47977582104015,48.53060225209432,70.80356877538792,58.84762586686705
188,51.43446429145037,59.013841165652586,32.46899117270045,51.08647207288534,58.646684013205544,36.323550116613916
189,47.955280171610596,69.26340325893949,41.63474472618173,55.618308120308846,39.17934599718191,66.68442995437024
190,43.664337512178896,43.68960712749352,52.07780439915669,44.03455032833719,55.933478051085935,57.55244144590802
191,47.88453543542871,46.07414777543634,24.488956147672425,62.62506480408146,55.74809588328347,52.79483709433845
192,46.65629586493257,40.56658986539991,70.7305000511581,57.87649903365635,46.47353325803037,60.627561619418046
193,42.332654853844325,28.110132439707836,31.726930419694593,58.963004293535015,58.1298839500317,59.12918807626249
194,26.972176275493386,60.49855819985751,63.101010703704986,62.165869858926044,58.34683891176189,52.02521105654347
195,59.08660225847499,23.18036888803245,59.64284437261258,40.60932673054212,38.568628968586005,52.95949587489986
196,48.458051224972564,64.30888337754408,41.55298136844482,56.75097763992598,64.37504325186482,56.12000472030961
197,86.37330719148056,42.944682762646586,48.14743605325378,45.75781753820287,42.2461713054184,29.42014803395891
198,47.258213560822185,29.465027762653246,69.6372145223055,41.60594868097204,50.017408849400695,51.62537368624819
199,26.970816389603783,77.02976819012807,13.489583341255255,20.01133972938436,36.34014052995594,55.34281773453746
200,51.84286898274674,32.569973039058496,76.12957280923256,47.444792510087,63.854617667436834,49.58384031260953
201,43.69718347804174,70.31539861890009,44.02340533258256,37.622645535936044,60.245185976589305,59.4893688854175
202,50.854322426756966,52.68499974915571,25.211177957616286,53.08741057831859,49.831258920120504,50.79501562075108
203,25.803434052414275,60.02127803892535,57.64432449521436,34.048371937810444,33.77837176242688,49.78028817684267
204,42.99139712652636,41.28863449104748,63.862543447470784,37.9536991585675,44.23087676121374,53.50993011037114
205,61.26137600214993,45.80461819148672,46.38258097321861,40.59760665549403,46.161916061248256,59.87106598056175
206,19.118231527953203,61.38352213339307,45.888618901711006,46.297886069889984,41.416365463467514,43.581850511978516
207,60.061195236926224,44.56979531146473,55.35045005760185,59.253294085786166,37.666748451037776,58.79541452693594
208,36.533591161232124,68.30473823630815,33.911647657741575,39.20831564685252,50.588723324904514,52.24685966402804
209,37.519101048931766,30.174590676605845,75.5455487827544,51.38846820544535,47.32559798759448,51.76277945314658
210,38.41407969523687,44.86246588536722,52.280618960952026,42.769933063826045,49.88773401944668,54.509016797450116
211,47.04640451003639,44.86698722282356,71.42085220519522,15.499703342186647,57.65536439884462,40.601443810331425
212,51.66127721712466,62.762764665664015,40.77778401948576,32.541481176078975,67.48259218444792,28.784289619804365
213,39.02708862035586,51.642144701863494,41.32618494267129,46.3793244021077,71.05553991660676,51.608888913158346
214,45.098032362116435,25.796431960410963,64.68467752506794,48.52011587400533,31.05960583507592,53.51091066066566
215,20.08805702829279,17.820227118429802,43.768417157706565,57.238980437642546,26.184733639497242,57.382945570837265
216,48.07095973776393,76.88991287347021,75.63313634968625,61.947160419921275,63.8274670573034,40.10182553206727
217,46.46667798353904,58.07259614447511,63.853378767966305,46.448046048143105,51.081292491100285,49.745338393741704
218,42.21880005832243,91.7611033639834,43.14157083604054,54.30948016679973,42.663405457966846,60.05608231258711
219,53.835711015713564,53.540515421195586,40.38259424516891,56.10874802230557,55.14664018482879,32.00901499902278
220,44.1344906989868,40.8371775747812,67.05502115531806,44.34690104835033,67.44265167074633,29.82771506338658
221,48.52262074410044,51.750082136414505,62.41977113905531,63.37923886913116,47.65782500680881,46.00693546759911
222,42.9838722347061,51.87235914220264,81.98744351427892,45.13202547209689,55.91136647150057,59.78226528406606
223,59.9863115638009,49.634286716203185,52.61537342146747,55.653515613375546,51.55951437931018,58.75385853150216
224,33.15768186412672,59.74496234865061,55.72744300523332,54.27510746715571,29.943860240410217,31.61862263043696
225,39.86216335635635,48.387854971467824,65.55156712475274,34.698629355427606,47.55780410167207,71.70166136755303
226,45.54121080064506,71.05836051624694,51.249212878008066,56.67912559619202,58.51260857664887,53.233956292536696
227,37.154454215498596,50.861320914868806,39.21440546333233,35.344113270614336,32.387502304223446,49.53236179413663
228,35.550303852826026,44.774659592188044,54.33955166379281,48.863641081239024,51.4141666215806,53.035092091623724
229,46.80407600837799,34.87825111993939,51.84156136590028,59.687843034805084,55.34518534344561,53.05821517690986
230,31.299409845038248,75.47900994626772,44.407269270707786,43.36102798558412,46.76893035710062,54.755034508276616
231,43.83088081404148,67.0655588116693,58.85171866778003,49.305730849893614,50.09331005217894,66.24957232568912
232,56.35426042980189,44.03578822490704,64.97834632253581,48.441223210593925,47.08573669530512,49.71475849530739
233,38.72398152717754,71.79993114812982,47.48934867074434,59.71445466004569,50.48933515392018,41.89010752445981
234,78.98732821395315,43.40135877157069,45.130375828392765,48.92626192768567,83.48115237427984,48.025845563964374
235,85.43434323360447,38.680774800856845,51.60628018263578,47.25603077381905,33.14888570657616,42.51029328106761
236,54.65725755314688,64.05216955539566,65.4768106938592,62.19059213875818,27.966115704213472,64.87072619451207
237,40.27006664130956,50.300200606143356,30.52837636768082,40.51725142690567,51.5831292381053,36.32457687893781
238,37.01001377061377,68.02307645139041,80.18830607095886,43.36367241093446,43.33791609022429,56.8198959196278
239,57.4819680697545,54.42653884858068,49.03545694322467,70.24008116070928,68.26479286347535,51.50256516282423
240,30.874955119924422,45.67796264051686,69.4374560101286,55.8315236578171,32.371521363440365,44.21898020952787
241,40.325309482498014,44.91046314007553,49.217041848792114,59.125744813898436,45.73399015063008,45.690589761078776
242,69.32837810469304,54.035549747565284,43.93520816334813,37.68230804531571,47.03212497331371,67.46371814418892
243,34.12717882799721,36.07527424356071,43.1014305963699,22.455034424260653,41.641944560789035,48.53209678090942
244,56.07000906250147,37.579328760182335,63.28589878138123,60.603619689166685,53.011995183832305,51.44631854527397
245,65.82389384170791,10.952109126364334,54.09392849023473,67.33449613419066,47.31785389893016,39.76047353520694
246,30.452557352590027,32.21186439654188,65.19183339433495,22.696405332566247,54.25977532689029,49.48159811062442
247,42.71038823386421,20.112488453568847,48.50218729543745,45.77198963300218,50.94764849388112,65.00905056145798
248,57.842195171037616,29.229405848368042,31.156421514071848,42.13653742041245,84.57175301914685,48.75019917589098
249,59.165224176327705,30.80665632319109,77.8875400087386,37.8889082456127,44.268127398980035,55.86124819012405
250,76.21494709365274,49.87083192383999,50.88700974614835,58.90231885551385,48.514896932611045,33.069199749518894
251,35.19525250353647,38.69650891384614,40.56797380199438,44.862713234142475,49.3825933446897,46.080776408720986
252,73.0897268556063,39.59316046530393,75.70147634456663,71.68530744470313,41.706939184568796,43.78582090215549
253,53.7286549500659,41.303022234062055,45.55188562599802,36.70342261450088,55.20472629070303,66.65495989796236
254,36.654791134089734,65.64745635554931,51.09257535797825,53.18434862147651,32.83712002844717,32.00374697278793
255,78.41458956871763,27.620041020572952,63.17561936830447,37.94181381810488,25.529337082665776,27.24815547380281
256,47.70093301241142,62.48081390222091,55.659198712138696,74.6815959355617,46.31365934127242,57.11558622968455
257,67.87132654912135,52.357333042020365,71.09053091654458,50.98211823469008,71.51978602059911,28.996500656697606
258,75.80604977605131,64.91176159247873,56.9517160240679,44.67068510616569,63.18963881638922,75.69670405595204
259,35.60987794565596,31.810273706679954,48.803894679264275,31.293631143543998,54.73491176284659,36.368714863990625
260,60.12808881211998,48.79548134346528,52.21661314218974,57.595241865308516,79.96984063580874,40.68601014602037
261,66.95992086866354,58.479537409486646,60.543190407285735,29.578642955268933,50.3513783801155,24.401765527607502
262,35.41512323710727,34.89179664724477,49.50841644844156,68.48079551477106,60.56287955441219,42.936414064021946
263,37.66690644958374,31.28973479632392,66.59852596135956,40.30119573536423,29.652706819234343,51.67504960193115
264,40.51411613809123,40.099047002663234,48.23916141047714,39.66835815524557,25.680567556235932,63.24009451320146
265,56.06996716072214,80.68689399970825,71.3677141638347,56.04239269300387,21.258705367886257,34.339531309273156
266,19.74072366217743,66.11852767604267,62.25797164566582,57.29822642980742,61.10058088131007,23.653239723241064
267,50.175413305563865,53.577553456036185,57.647510082639116,57.862587794592805,43.009602445788175,71.73614111972833
268,23.033601287085826,48.57177040909364,58.123823435933616,57.25063400132002,44.84929219901218,79.95024122034074
269,110.62016137447769,57.22211376591938,58.92536733551637,57.924024662062415,24.05963762294289,25.534529141341288
270,67.8945404173523,62.22507383467632,55.40649863776322,59.834031755529956,52.3906650700487,41.15303698972322
271,29.024759864687233,28.310445380154682,53.00546121602951,46.703703047157845,38.80669833206967,46.10037223964536
272,31.227110156972405,83.1316593454498,60.43191455406353,67.55296098041988,50.481031413139235,59.333355084012275
273,37.345282642769156,41.24361962868612,40.30187520421387,32.194897549043674,53.23386529997088,53.47099664417495
274,32.981580096900764,45.46222987681888,48.78430407110528,57.1212707537351,30.02461573096301,33.206844119256246
275,60.591947000845565,45.15198376603897,60.6371939507432,35.89991768181378,35.72211537709481,33.108564453301206
276,46.93111400896904,35.73219687822612,67.4155082812137,56.518996180290216,67.10706111931664,44.76278419781926
277,39.31273231351296,59.250190465977525,50.597858504127586,67.04043541620798,61.64911866013206,48.262593195066
